Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) RAL95_trypsin_MED_2,Area RAL95_trypsin_MED_2,#Peptides,#Unique,#Spec RAL95_trypsin_MED_2,PTM,Avg. Mass,Description
265,13159,PMM0123,205.85,57,57,1.04E8,13,13,21,Carbamidomethylation; Oxidation (M),34719,| cysK2 | O-acetylserine (thiol)-lyase A
207,16041,PMM0854,205.61,41,41,5.79E7,23,23,26,Carbamidomethylation,64034,| ftsH4 | cell division protein FtsH4
178,12889,PMM1288,205.40,49,49,1.93E8,18,18,29,Carbamidomethylation; Oxidation (M),38727,| pdhA | pyruvate dehydrogenase E1 alpha subunit
263,10548,PMM0045,205.06,29,29,1.63E7,15,14,21,Carbamidomethylation,73425,| PMM0045 | arginine decarboxylase
261,10187,PMM0708,204.98,33,33,2.91E7,19,19,21,Carbamidomethylation,82609,| PMM0708 | putative secreted protein
223,9787,PMM0164,204.84,49,49,8.33E7,15,15,24,Carbamidomethylation,44900,| trpB | tryptophan synthase subunit beta
173,12940,PMM1619,203.96,66,66,1.59E8,14,14,29,Carbamidomethylation; Oxidation (M),27422,| PMM1619 | two-component response regulator
193,13315,PMM1157,203.61,32,32,7.08E8,14,14,28,Oxidation (M),39943,| psbD | photosystem II PsbD protein (D2)
312,12779,PMM1280,203.41,38,38,5.75E7,15,14,18,Carbamidomethylation,45957,| PMM1280 | putative bifuntional enzyme: tRNA methyltransferase; 2-C-methyl-D-erythritol 2 4-cyclodiphosphate synthase
266,16105,PMM1584,202.87,57,57,1.2E8,11,11,21,Carbamidomethylation,24708,| rnd | putative ribonuclease D
216,10711,PMM0254,202.84,35,35,4.99E7,23,23,25,,77655,| PMM0254 | hypothetical protein
228,13243,PMM1674,202.83,45,45,8.96E7,15,15,24,Carbamidomethylation; Oxidation (M),51259,| dnaB | DnaB replicative helicase
324,16030,PMM0278,202.68,40,40,5.45E7,16,16,17,Carbamidomethylation,55447,| PMM0278 | phosphotransferase superclass
253,16097,PMM0453,202.52,60,60,1.78E8,14,14,22,Oxidation (M),26470,| fabG | 3-oxoacyl-[acyl-carrier protein] reductase
342,16081,PMM1239,201.95,27,27,4.91E7,11,10,17,Carbamidomethylation,67448,| hetA | ABC transporter
258,10673,PMM1501,201.49,34,34,6.53E7,14,14,22,,68413,| PMM1501 | ribonuclease E/G
270,13192,PMM0480,201.38,74,74,2E8,8,8,21,Carbamidomethylation,18669,| PMM0480 | hypothetical protein
41,16166,PMM1061,201.28,95,95,1.84E9,18,18,64,Carbamidomethylation; Oxidation (M),11610,| trxA | thioredoxin
151,9936,PMM1655,201.03,50,50,9.55E7,24,24,31,Carbamidomethylation; Oxidation (M),53534,| tig | trigger factor
353,9858,PMM1465,200.91,37,37,5.57E7,13,13,16,Carbamidomethylation,48974,| purB | adenylosuccinate lyase
218,13032,PMM1552,199.82,49,49,3.84E8,12,12,25,,27466,| rpsC | 30S ribosomal protein S3
384,16087,PMM0530,199.66,37,37,9.31E7,10,10,15,Carbamidomethylation,45120,| rps1b | 30S ribosomal protein S1 homolog B  putative Nbp1
534,10092,PMM1312,199.61,36,36,6.2E7,7,7,11,,40224,| PMM1312 | PIN domain superfamily protein
232,16135,PMM0481,199.36,60,60,2.26E8,12,12,24,,19022,| PMM0481 | putative nucleotide-binding protein
248,16060,PMM0526,199.36,32,32,1.63E8,16,16,22,,64304,| ilvH | acetolactate synthase 3 catalytic subunit
278,16095,PMM0243,198.81,62,62,1.87E8,13,13,20,Carbamidomethylation,24801,| thyX | FAD-dependent thymidylate synthase
366,16288,PMM1042,198.26,64,64,1.57E8,7,7,16,Oxidation (M),18565,| PMM1042 | hpothetical protein
215,10261,PMM1090,197.40,41,41,8.15E7,19,19,25,Carbamidomethylation,50649,| lysA | diaminopimelate decarboxylase
398,16115,PMM0960,197.18,47,47,6.89E7,12,12,15,Carbamidomethylation,29956,| PMM0960 | mannosyl-3-phosphoglycerate phosphatase
277,10741,PMM1303,197.12,50,50,3.95E7,18,18,20,Carbamidomethylation,50585,| PMM1303 | FAD/FMN-containing dehydrogenase
444,13144,PMM1342,197.04,31,31,3.47E7,12,12,13,Carbamidomethylation,56950,| kaiC | circadian clock protein KaiC
225,9904,PMM0496,196.98,43,43,4.95E7,14,14,24,,45751,| sigA | RNA polymerase sigma factor RpoD
297,10731,PMM0508,196.91,36,36,5.28E7,16,16,19,Carbamidomethylation; Oxidation (M),68208,| proS | prolyl-tRNA synthetase
214,13056,PMM0449,196.81,45,45,7.03E7,15,15,25,Oxidation (M),37919,| PMM0449 | putative multidrug efflux ABC transporter
360,12868,PMM1081,196.78,35,35,3.23E7,13,12,16,Carbamidomethylation,59328,| malQ | putative 4-alpha-glucanotransferase
147,16311,PMM1519,196.76,59,59,1.23E9,13,13,32,Carbamidomethylation; Oxidation (M),21408,| psaL | photosystem I reaction center protein subunit XI
160,13033,PMM1259,196.69,52,52,2.04E8,18,18,30,Carbamidomethylation; Oxidation (M),43598,| PMM1259 | pyridoxal-phosphate-dependent aminotransferase
244,16146,PMM1558,196.49,46,46,4.81E8,10,10,23,Carbamidomethylation; Oxidation (M),23168,| rplC | 50S ribosomal protein L3
251,16103,PMM1650,196.47,64,64,1.78E8,12,12,22,Carbamidomethylation; Oxidation (M),28691,| PMM1650 | hypothetical protein
341,16068,PMM1565,195.98,61,61,8.14E7,14,14,17,Carbamidomethylation,30342,| PMM1565 | arogenate dehydrogenase
229,16143,PMM0403,195.91,78,78,4.51E8,10,10,24,Carbamidomethylation; Oxidation (M),16629,| PMM0403 | hypothetical protein
192,16158,PMM1489,195.78,48,48,1.42E8,10,10,28,Oxidation (M),24881,| rpiA | ribose-5-phosphate isomerase A
243,10314,PMM1004,195.13,50,50,5.33E7,15,15,23,Carbamidomethylation,43724,| purT | phosphoribosylglycinamide formyltransferase 2
276,16050,PMM0663,194.99,35,35,5.29E7,16,16,20,Carbamidomethylation; Oxidation (M),61821,| prfC | peptide chain release factor 3
238,16054,PMM0172,194.58,40,40,1.45E8,17,17,22,Carbamidomethylation; Oxidation (M),45242,| ndhH | NAD(P)H-quinone oxidoreductase subunit H
240,10707,PMM1648,194.34,36,36,8.12E7,16,16,23,Carbamidomethylation,63344,| lysC | aspartate kinase
264,16190,PMM0289,194.27,52,52,9.82E7,11,11,21,Carbamidomethylation,31481,| PMM0289 | putative ABC transporter
295,12785,PMM1637,194.01,41,41,1.24E8,11,11,19,Carbamidomethylation,36043,| PMM1637 | putative transcriptional regulator
249,13310,PMM0963,194.01,38,38,3.98E7,17,17,22,Carbamidomethylation; Oxidation (M),61653,| ureC | urease subunit alpha
343,16141,PMM0525,193.67,38,38,3.04E7,11,11,17,Carbamidomethylation,44195,| hemH | ferrochelatase
368,10025,PMM0072,193.23,55,55,6.08E7,10,10,16,,29234,| PMM0072 | ABC transporter  ATP binding component
330,12939,PMM0892,192.67,41,41,7.15E7,11,11,17,Carbamidomethylation,38781,| argC | N-acetyl-gamma-glutamyl-phosphate reductase
117,16114,PMM0223,192.30,32,32,1.47E9,11,11,37,Carbamidomethylation; Oxidation (M),39636,| psbA | photosystem II PsbA protein (D1)
275,16123,PMM1542,191.38,50,50,3.38E8,11,11,21,Oxidation (M),22204,| rpsE | 30S ribosomal protein S5
328,9846,PMM0004,191.36,36,36,5.04E7,12,12,17,Carbamidomethylation,54949,| purF | amidophosphoribosyltransferase
284,16100,PMM1180,190.72,49,49,2.53E8,13,13,20,,29687,| sppA | signal peptide peptidase SppA (protease IV)
252,10309,PMM1154,190.47,76,76,1.12E8,10,10,22,,19072,| ilvH | acetolactate synthase 3 regulatory subunit
392,16044,PMM0611,189.92,42,42,2.27E7,14,14,15,Carbamidomethylation,49750,| glmU | UDP-N-acetylglucosamine pyrophosphorylase
292,10005,PMM1069,189.58,44,44,9.82E7,13,13,20,Carbamidomethylation; Oxidation (M),32785,| folD | putative bifunctional methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate/cyclohydrolase
300,12894,PMM1340,188.93,42,42,5.67E7,17,17,19,Carbamidomethylation,49311,| purD | phosphoribosylglycinamide synthetase
378,16211,PMM0244,188.72,55,55,1.22E8,10,10,16,Carbamidomethylation; Oxidation (M),22095,| dcd | deoxycytidine triphosphate deaminase
314,10478,PMM0676,188.12,38,38,4.39E7,13,13,18,Carbamidomethylation,45023,| ispG | 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
283,10244,PMM1599,188.10,36,36,6.16E7,11,11,20,,34042,| PMM1599 | hypothetical protein
321,16176,PMM0145,187.85,62,62,1.75E8,9,9,18,Carbamidomethylation,13431,| PMM0145 | NADH dehydrogenase I subunit M
181,16309,PMM0906,187.70,84,84,4.22E8,16,16,29,Carbamidomethylation,9013,| psaK | photosystem I PsaK protein (subunit X)
423,10619,PMM0178,187.58,37,37,4.93E7,11,11,14,Carbamidomethylation,34254,| gshB | glutathione synthetase
304,12856,PMM0058,187.45,42,42,1.16E8,11,11,19,Carbamidomethylation,37896,| PMM0058 | hypothetical protein
288,16159,PMM0096,187.35,49,49,9.94E7,12,12,20,Carbamidomethylation,29224,| PMM0096 | inositol monophosphate family protein
286,10006,PMM1139,187.26,44,44,8.24E7,15,14,20,,39590,| PMM1139 | membrane fusion protein
273,13309,PMM1694,186.80,68,68,4.56E7,12,12,21,Carbamidomethylation,28092,| cobA | putative uroporphyrin-III C-methyltransferase
112,10631,PMM1657,186.73,50,50,4.04E8,19,19,38,Carbamidomethylation; Oxidation (M),50607,| clpX | ATP-dependent protease ATP-binding subunit ClpX
302,9801,PMM0419,186.67,36,36,3.72E7,14,14,19,Carbamidomethylation,55614,| mqo | malate:quinone oxidoreductase
332,10530,PMM0499,186.63,55,55,1.58E8,9,9,17,Carbamidomethylation; Oxidation (M),30608,| argB | acetylglutamate kinase
217,16062,PMM0776,186.51,87,87,1.23E8,14,14,25,Carbamidomethylation; Oxidation (M),23181,| PMM0776 | putative uracil phosphoribosyltransferase
222,10567,PMM0005,186.45,28,28,3.86E7,21,20,24,Carbamidomethylation; Oxidation (M),93039,| PMM0005 | DNA gyrase/topoisomerase IV  subunit A
386,16137,PMM0370,186.44,18,18,6.65E7,9,9,15,,61614,| PMM0370 | putative cyanate ABC transporter  substrate binding protein
208,9989,PMM0847,186.36,28,28,5.04E7,21,21,26,Carbamidomethylation,86161,| zam | putative acetazolamide conferring resistance protein Zam
318,16077,PMM1702,186.18,51,51,4.81E7,12,12,18,Carbamidomethylation,32619,| purU | formyltetrahydrofolate deformylase
364,12853,PMM1337,186.08,52,52,3.47E7,12,12,16,Carbamidomethylation; Oxidation (M),30700,| lpxC | UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase
37,12775,PMM0201,186.07,55,55,2.54E9,19,19,68,,13244,| rplL | 50S ribosomal protein L7/L12
257,16167,PMM1237,185.64,44,44,6.6E7,10,10,22,,24146,| PMM1237 | hypothetical protein
305,16055,PMM0888,185.51,53,53,5.48E7,14,14,19,Carbamidomethylation; Oxidation (M),31976,| dapF | diaminopimelate epimerase
254,10285,PMM1234,185.09,38,38,1.25E8,10,10,22,Carbamidomethylation,37266,| PMM1234 | zinc-containing alcohol dehydrogenase superfamily protein
282,13007,PMM0682,184.67,44,44,9.42E7,14,14,20,Carbamidomethylation,40622,| aroB | 3-dehydroquinate synthase
414,12797,PMM0100,184.61,26,26,1.83E7,12,12,14,Carbamidomethylation,62021,| nadB | L-aspartate oxidase
124,12991,PMM0754,184.49,57,57,3.74E8,13,13,35,Carbamidomethylation; Oxidation (M),24046,| tsf | elongation factor Ts
666,10624,PMM1138,184.49,35,35,1.78E7,8,8,8,,39945,| PMM1138 | GTP-dependent nucleic acid-binding protein EngD
412,10589,PMM0241,184.38,29,29,2.43E7,13,13,14,Carbamidomethylation,50345,| PMM0241 | phosphotransferase superclass
279,10347,PMM1434,184.38,26,26,2.55E7,12,12,20,Carbamidomethylation,60148,| pgmI | phosphoglyceromutase
296,12790,PMM0436,184.29,26,26,3.45E7,18,18,19,Carbamidomethylation,97830,| topA | DNA topoisomerase I
447,10184,PMM0209,184.28,30,30,4.53E7,11,11,13,Carbamidomethylation,63087,| PMM0209 | putative kinase
294,16101,PMM1452,184.20,89,89,8.17E7,13,13,20,,19726,| atpH atpD | F0F1 ATP synthase subunit delta
331,10167,PMM0608,184.13,44,44,1.4E8,10,10,17,Carbamidomethylation; Oxidation (M),31550,| menB | naphthoate synthase
274,16102,PMM1588,183.83,75,75,2.49E8,16,16,21,Carbamidomethylation; Oxidation (M),22740,| PMM1588 | carboxylase domain-containing protein
268,9755,PMM0493,183.38,34,34,4.48E7,16,15,21,,57918,| cxp | carboxypeptidase Taq (M32) metallopeptidase
220,16051,PMM1065,183.30,41,41,5.32E7,20,20,25,Carbamidomethylation,60998,| PMM1065 | hypothetical protein
175,10629,PMM0017,183.18,50,50,4.52E8,16,16,29,Carbamidomethylation,40201,| dnaJ | DnaJ protein
351,13057,PMM1218,183.09,32,32,2.86E7,11,11,16,Carbamidomethylation,55472,| rfaE | putative ADP-heptose synthase
336,10325,PMM0534,183.08,43,43,4.85E7,7,7,17,Oxidation (M),37244,| accA | acetyl-CoA carboxylase carboxyltransferase subunit alpha
262,9884,PMM0893,183.08,31,31,3.23E7,16,16,21,Carbamidomethylation,64656,| ribA/ribB | bifunctional 3 4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II/unknown domain fusion protein
476,16140,PMM1461,182.84,73,73,6.45E7,9,9,12,Carbamidomethylation; Oxidation (M),15957,| PMM1461 | 7-cyano-7-deazaguanine reductase
310,9909,PMM0788,182.74,51,51,3.6E7,14,14,18,Oxidation (M),39474,| proB | gamma-glutamyl kinase
184,10395,PMM1544,182.26,71,71,2.36E8,13,13,29,Oxidation (M),19630,| rplF | 50S ribosomal protein L6
449,9835,PMM0273,181.61,46,46,4.1E7,11,11,13,Carbamidomethylation,36948,| PMM0273 | putative oxidoreductase
402,13086,PMM0292,181.30,88,88,1.11E8,10,10,15,Carbamidomethylation; Oxidation (M),20252,| ndhJ | NADH dehydrogenase subunit J
327,16304,PMM0055,181.01,56,56,1.1E8,7,7,17,,16976,| PMM0055 | hypothetical protein
164,13202,PMM0079,180.93,69,69,3.84E8,13,13,30,Carbamidomethylation; Oxidation (M),17799,| bcp | putative bacterioferritin comigratory (BCP) protein
293,13327,PMM0461,180.63,34,34,2.76E8,9,9,20,,34657,| petA | apocytochrome f
344,16083,PMM0028,180.62,46,46,2.54E7,11,11,17,Carbamidomethylation,38189,| pdxA | 4-hydroxythreonine-4-phosphate dehydrogenase
311,10573,PMM0908,180.60,32,32,5.94E7,14,14,16,Carbamidomethylation,57715,| ilvA | threonine dehydratase
298,12922,PMM0490,180.44,36,36,3.73E7,11,11,19,Carbamidomethylation,41332,| PMM0490 | hypothetical protein
242,16133,PMM0203,180.22,43,43,4.22E8,9,9,23,,25591,| rplA | 50S ribosomal protein L1
285,16116,PMM0768,180.07,33,33,2.86E7,13,12,20,Carbamidomethylation,48289,| hemA | glutamyl-tRNA reductase
259,13285,PMM0845,179.79,63,63,9.84E7,14,14,22,Carbamidomethylation,20906,| PMM0845 | hypothetical protein
387,10541,PMM0473,179.65,25,25,4.88E7,11,11,15,Carbamidomethylation,55384,| gltX | glutamyl-tRNA synthetase
397,16084,PMM0529,179.25,49,49,1.85E7,13,13,15,,34768,| PMM0529 | hypothetical protein
287,9790,PMM0577,179.07,54,54,5.26E7,15,14,20,Carbamidomethylation; Oxidation (M),34643,| PMM0577 | type II alternative sigma-70 family RNA polymerase sigma factor
316,16199,PMM1266,179.05,58,58,7.25E7,8,8,18,Oxidation (M),19058,| PMM1266 | hypothetical protein
307,16119,PMM0110,178.63,54,54,1.17E8,14,14,19,Carbamidomethylation,27230,| PMM0110 | putative glutathione S-transferase
233,10013,PMM0410,178.16,51,51,3.13E8,9,9,24,Carbamidomethylation,22856,| rpsD | 30S ribosomal protein S4
556,16221,PMM0442,178.09,46,46,4.37E7,7,7,11,Carbamidomethylation,24598,| ribE | riboflavin synthase subunit alpha
231,13233,PMM0205,177.96,52,52,2.9E8,12,12,24,,22774,| nusG | transcription antitermination protein NusG
448,16126,PMM0147,177.59,39,39,1.85E8,9,9,13,Carbamidomethylation,35250,| rbcR | putative Rubisco transcriptional regulator
495,10042,PMM0070,177.19,32,32,2.96E7,11,11,12,Carbamidomethylation,48003,| PMM0070 | putative cysteine desulfurase or selenocysteine lyase
338,13024,PMM1073,177.17,37,37,7.48E7,13,13,17,Carbamidomethylation,48557,| PMM1073 | putative glucose 6-phosphate dehydrogenase effector OpcA
362,9768,PMM0567,176.74,30,30,2.25E7,14,14,16,Carbamidomethylation,50618,| gshR | glutathione reductase (NADPH)
280,13118,PMM1115,176.65,37,37,5.38E7,15,15,20,Carbamidomethylation,59554,| crtH | putative carotenoid isomerase
395,10030,PMM0514,176.57,34,34,2.39E7,12,12,15,Oxidation (M),47109,| PMM0514 | putative dihydroorotase
354,9828,PMM0331,176.42,30,30,3.02E7,10,10,16,,52773,| PMM0331 | putative aldehyde dehydrogenase
306,9981,PMM1577,176.29,25,25,4.86E7,13,13,19,Carbamidomethylation,57322,| trpE | anthranilate synthase component I/chorismate-binding protein
281,10115,PMM0479,176.18,45,45,6.7E7,13,13,20,Carbamidomethylation; Oxidation (M),40553,| PMM0479 | BioD-like N-terminal domain of phosphotransacetylase
260,10318,PMM1109,175.84,36,36,1.57E8,9,9,22,,20830,| PMM1109 | hypothetical protein
561,16128,PMM1472,175.71,27,27,2.07E7,10,10,11,Carbamidomethylation,48708,| BioA | putative diaminopelargonic acid synthase
415,16165,PMM0821,175.60,35,35,2.76E7,9,9,14,,35863,| PMM0821 | L-asparaginase II
271,13234,PMM0996,175.36,83,83,1.15E8,11,11,21,Carbamidomethylation; Oxidation (M),12250,| PMM0996 | hypothetical protein
219,12864,PMM0507,175.36,54,54,3.75E8,13,13,25,Oxidation (M),16529,| psb27 | putative photosystem II reaction center Psb27 protein
339,16113,PMM1070,175.10,35,35,6.1E7,9,9,17,,32424,| crtE | polyprenyl synthetase
335,16181,PMM1581,174.84,39,39,5.72E7,11,11,17,Carbamidomethylation,38754,| PMM1581 | ATPase
553,10231,PMM0913,174.81,27,27,2.52E7,10,10,11,,43596,| PMM0913 | putative ABC transporter
182,13059,PMM1510,174.78,58,58,6.84E8,8,8,29,Oxidation (M),17357,| rps7 | 30S ribosomal protein S7
429,12808,PMM0291,174.75,30,30,5.98E7,9,9,14,Carbamidomethylation,48364,| PMM0291 | hypothetical protein
247,16216,PMM1463,174.70,77,77,3.49E8,11,11,23,Oxidation (M),12314,| glnB | nitrogen regulatory protein P-II
453,16118,PMM1213,174.68,31,31,3.65E7,10,10,13,,44483,| PMM1213 | glycosyl transferase group 1
406,10172,PMM1699,174.54,34,34,4.23E7,10,10,15,Carbamidomethylation,39419,| aroF | phospho-2-dehydro-3-deoxyheptonate aldolase
451,16122,PMM1687,174.51,36,36,3.06E7,13,13,13,Carbamidomethylation,41904,| gcvT | glycine cleavage system aminomethyltransferase T
464,16375,PMM1507,174.22,49,49,2.12E8,7,7,13,Carbamidomethylation,12046,| rpsJ | 30S ribosomal protein S10
544,13314,PMM0572,174.14,41,41,2.36E7,8,8,11,Carbamidomethylation,30896,| trpA | tryptophan synthase subunit alpha
462,16127,PMM0569,174.13,38,38,3.61E7,11,11,13,Carbamidomethylation,39958,| pyrC | dihydroorotase
389,16306,PMM0027,174.12,52,52,1.79E8,6,6,15,Oxidation (M),18678,| accB fabE | biotin / lipoyl attachment:Acetyl-CoA biotin carboxyl carrier subunit
522,9814,PMM0584,173.11,20,20,5.03E7,11,11,11,,88184,| glgB | glycogen branching enzyme
337,13228,PMM0323,173.02,35,35,5.33E7,12,12,17,Carbamidomethylation,48910,| PMM0323 | hypothetical protein
356,12963,PMM0597,172.99,25,25,3.03E7,15,15,16,Carbamidomethylation,74079,| thrS | threonyl-tRNA synthetase
450,16134,PMM0153,172.50,47,47,5.12E7,10,10,13,Carbamidomethylation,32708,| PMM0153 | methylenetetrahydrofolate reductase
272,12960,PMM1231,172.49,38,38,9.74E7,11,11,21,Carbamidomethylation; Oxidation (M),34752,| PMM1231 | hypothetical protein
443,9971,PMM0302,172.43,25,25,1.93E7,13,13,13,Carbamidomethylation,82356,| selD | selenide water dikinase
507,16096,PMM0827,172.38,21,21,3.06E7,9,9,11,,67796,| PMM0827 | ABC transporter
551,16098,PMM0955,172.27,48,48,4.26E7,11,11,11,Carbamidomethylation,28159,| msrA | peptide methionine sulfoxide reductase
468,13149,PMM1663,172.21,52,52,3.84E7,9,9,13,,21360,| PMM1663 | putative photosystem I assembly related protein Ycf37
370,16112,PMM0188,171.90,36,36,4.32E7,9,9,16,,32366,| nadC | nicotinate-nucleotide pyrophosphorylase:quinolinate phosphoriobsyl transferase
413,16230,PMM1189,171.78,36,36,4.59E7,9,9,14,,39078,| PMM1189 | hypothetical protein
105,10145,PMM0214,171.65,24,24,7.14E8,14,14,40,Carbamidomethylation; Oxidation (M),57564,| PMM0214 | putative sulfate transporter
323,16172,PMM1313,171.54,40,40,2.07E8,8,8,18,Oxidation (M),24307,| clpP4 | ATP-dependent Clp protease-like protein
390,16152,PMM0296,171.39,50,50,7.98E7,10,10,15,,37204,| PMM0296 | Ycf48-like protein
554,10051,PMM1210,171.11,33,33,7.85E7,9,9,11,Carbamidomethylation,38514,| PMM1210 | putative nucleotide sugar epimerase
480,10256,PMM0057,170.98,12,12,3.16E7,11,11,12,Carbamidomethylation,136536,| PMM0057 | SMC ATPase superfamily chromosome segregation protein
333,16183,PMM0558,170.96,72,72,1.7E8,8,8,17,Carbamidomethylation,13995,| PMM0558 | hypothetical protein
493,16160,PMM0704,170.91,34,34,6.95E7,8,8,12,Carbamidomethylation,39025,| PMM0704 | VIC family potassium channel protein
475,16383,PMM0235,170.64,55,55,2.14E8,6,6,13,Carbamidomethylation,11411,| gatC | aspartyl/glutamyl-tRNA amidotransferase subunit C
481,13208,PMM1140,170.23,15,15,6.11E6,11,11,11,,110788,| polA | DNA polymerase I
289,16168,PMM0320,170.17,77,77,2.34E8,13,13,20,Oxidation (M),12164,| minE | cell division topological specificity factor MinE
348,13276,PMM1224,170.04,39,39,8.26E7,11,11,17,,39136,| gumB | putative polysaccharide export protein
349,16235,PMM0275,169.73,51,51,7.61E7,9,9,17,Carbamidomethylation; Oxidation (M),20216,| pyrE | orotate phosphoribosyltransferase
424,13301,PMM1263,169.69,29,29,3.69E7,10,10,14,Carbamidomethylation; Oxidation (M),34873,| PMM1263 | ornithine carbamoyltransferase
345,16132,PMM0615,169.54,47,47,4.13E7,10,10,17,Carbamidomethylation; Oxidation (M),30466,| PMM0615 | putative nitrilase
416,16192,PMM1546,169.49,43,43,1.47E8,8,7,14,Carbamidomethylation; Oxidation (M),19732,| rplE | 50S ribosomal protein L5
405,13133,PMM1654,169.22,28,28,2.97E7,9,9,15,Carbamidomethylation,37946,| asd | aspartate semialdehyde dehydrogenase
159,16204,PMM0013,168.97,56,56,8.57E8,10,10,30,Carbamidomethylation; Oxidation (M),22732,| PMM0013 | RNA recognition motif-containing protein
234,16381,PMM0941,168.60,64,64,3.08E8,6,6,24,Carbamidomethylation,12713,| PMM0941 | cAMP phosphodiesterase class-II
457,16207,PMM0159,168.34,48,48,1.04E8,9,9,13,Carbamidomethylation; Oxidation (M),24228,| ndhI | NADH dehydrogenase subunit I
644,12893,PMM1536,167.83,23,23,9.88E7,5,5,9,,13766,| rps11 | 30S ribosomal protein S11
301,12866,PMM0457,167.67,30,30,3.9E7,13,13,19,Carbamidomethylation,60412,| ppx | putative exopolyphosphatase
313,16317,PMM0926,167.35,77,77,2.82E8,6,6,18,Oxidation (M),13186,| psb28 | photosystem II reaction center protein Psb28
367,10681,PMM1613,167.18,35,35,9.48E7,12,12,16,,41815,| PMM1613 | zinc metallopeptidase
180,16236,PMM0469,167.13,56,56,8.18E8,10,10,29,Carbamidomethylation,20153,| psaF | photosystem I PsaF protein (subunit III)
256,16090,PMM0753,167.08,59,59,2.41E8,14,14,22,Carbamidomethylation; Oxidation (M),26380,| rpsB | 30S ribosomal protein S2
432,16379,PMM0790,166.77,38,38,1.64E8,6,6,14,,20460,| PMM0790 | hypothetical protein
524,16213,PMM0598,166.65,28,28,1.42E7,8,8,11,Carbamidomethylation,38464,| trpS | tryptophanyl-tRNA synthetase
357,16178,PMM0522,166.59,44,44,2.65E7,8,8,16,Carbamidomethylation; Oxidation (M),25356,| pyrH | uridylate kinase
315,16073,PMM0233,166.36,48,48,3.79E7,14,14,18,Carbamidomethylation; Oxidation (M),37168,| pyrB | aspartate carbamoyltransferase catalytic subunit
685,13003,PMM0050,166.17,33,33,1.38E7,8,8,8,Carbamidomethylation,43403,| argJ | bifunctional ornithine acetyltransferase/N-acetylglutamate synthase protein
369,13274,PMM0126,165.88,39,39,3.76E7,12,12,16,,36882,| PMM0126 | hypothetical protein
505,16314,PMM1279,165.73,57,57,3.67E7,8,8,12,Oxidation (M),17592,| PMM1279 | hypothetical protein
460,16214,PMM0829,165.43,44,44,4.24E7,8,8,13,Carbamidomethylation,26828,| tpiA | triosephosphate isomerase
127,16280,PMM1607,165.35,75,75,1.22E9,7,7,34,Carbamidomethylation; Oxidation (M),8828,| psaC | photosystem I subunit VII
514,13247,PMM0440,165.06,32,32,1.82E7,10,10,12,,38895,| PMM0440 | hypothetical protein
347,16313,PMM1419,165.00,54,54,9.52E7,8,8,17,,15774,| PMM1419 | ATP synthase B/B' CF(0)
441,16382,PMM1554,164.91,58,58,2.68E8,6,6,14,Oxidation (M),10192,| rpsS | 30S ribosomal protein S19
329,12846,PMM0420,164.82,27,27,2.07E7,13,13,17,,67458,| lepA | GTP-binding protein LepA
393,16287,PMM0295,164.53,52,52,9.9E7,10,10,15,Carbamidomethylation,15874,| rub | putative rubredoxin
487,10477,PMM1310,164.49,44,44,3.03E7,8,8,12,Carbamidomethylation,28262,| panB | 3-methyl-2-oxobutanoate hydroxymethyltransferase
500,16085,PMM0396,164.44,46,46,3.39E7,11,11,12,Carbamidomethylation; Oxidation (M),29729,| proC | Delta 1-pyrroline-5-carboxylate reductase
399,16104,PMM0215,164.36,32,32,6.92E7,11,11,15,Carbamidomethylation,37555,| PMM0215 | delta-aminolevulinic acid dehydratase
565,16256,PMM1236,164.35,31,31,6.43E7,8,8,11,Carbamidomethylation,33651,| PMM1236 | hypothetical protein
417,13048,PMM0186,164.11,34,34,1.77E7,10,10,14,Carbamidomethylation,42388,| hisC | aminotransferase class-I
606,16171,PMM0578,163.89,50,50,4.82E7,9,9,10,Carbamidomethylation; Oxidation (M),25197,| PMM0578 | bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase protein
376,16320,PMM0204,163.85,40,40,2.14E8,7,7,16,Carbamidomethylation,14773,| rplK | 50S ribosomal protein L11
430,10756,PMM1243,163.82,32,32,5.64E7,11,11,14,Carbamidomethylation; Oxidation (M),32968,| PMM1243 | methyltransferase
466,13186,PMM0553,163.82,25,25,1.36E7,9,9,13,,57306,| csoS3 | carboxysome shell protein CsoS3
422,13218,PMM0521,163.71,54,54,2.01E8,8,8,14,,20609,| frr | ribosome recycling factor
167,16219,PMM0020,163.56,74,74,4.7E8,11,11,30,Oxidation (M),12949,| PMM0020 | hypothetical protein
486,10557,PMM0542,163.40,38,38,5.29E7,11,11,12,Carbamidomethylation,37519,| por | protochlorophyllide oxidoreductase
577,16094,PMM0097,163.33,29,29,1.96E7,10,10,10,Carbamidomethylation,54267,| PMM0097 | RND family outer membrane efflux protein
575,10691,PMM0106,162.91,29,29,9.19E6,8,8,10,Carbamidomethylation,34705,| PMM0106 | 6-pyruvoyl tetrahydropterin synthase
