,Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) RAL95_trypsin_MED_1,Area RAL95_trypsin_MED_1,#Peptides,#Unique,#Spec RAL95_trypsin_MED_1,PTM,Avg. Mass,Description,Coverage (%) RAL95_trypsin_MED_2,Area RAL95_trypsin_MED_2,#Spec RAL95_trypsin_MED_2
500,271,16232,PMM0475,134.4,45,45.0,333000000.0,7,7,20.0,Oxidation (M),18513,| rplS | 50S ribosomal protein L19,,,
501,373,16437,PMM1708,134.37,54,54.0,280000000.0,6,6,15.0,Carbamidomethylation; Oxidation (M); Deamidation (NQ),10607,| PMM1708 | hypothetical protein,,,
502,744,16240,PMM1638,134.14,29,29.0,61000000.0,6,5,7.0,,26618,| cysE | Serine acetyltransferase,,,
503,455,12842,PMM1653,133.94,42,42.0,62400000.0,10,10,13.0,Carbamidomethylation; Oxidation (M),32607,| dapA | dihydrodipicolinate synthase,,,
504,408,12788,PMM1377,133.9,30,30.0,25800000.0,9,9,13.0,Carbamidomethylation,36713,| PMM1377 | dihydroflavonol-4-reductase,,,
505,563,12897,PMM1705,133.52,31,31.0,27900000.0,7,7,10.0,,31657,| aroE | shikimate 5-dehydrogenase,,,
506,200,16542,PMM0581,133.52,30,30.0,565000000.0,7,7,26.0,Oxidation (M),12357,| petE | plastocyanin,,,
507,781,16180,PMM0415,133.24,25,25.0,26600000.0,7,7,7.0,Carbamidomethylation,45266,| PMM0415 | putative L-cysteine/cystine lyase,,,
508,401,10393,PMM0780,133.22,53,53.0,48800000.0,8,8,13.0,Carbamidomethylation; Deamidation (NQ),24127,| purQ | phosphoribosylformylglycinamidine synthase I,,,
509,611,13158,PMM1446,132.86,21,21.0,7850000.0,7,7,9.0,Carbamidomethylation,63319,| PMM1446 | carbon-nitrogen hydrolase:NAD+ synthase,,,
510,740,12858,PMM1260,132.8,29,29.0,12800000.0,7,7,7.0,Carbamidomethylation,35552,| PMM1260 | nucleoside-diphosphate-sugar epimerase,,,
511,491,16144,PMM0678,132.61,44,44.0,15400000.0,9,8,12.0,Carbamidomethylation; Deamidation (NQ),34160,| PMM0678 | quinolinate synthetase,,,
512,413,16307,PMM1409,132.58,71,71.0,61800000.0,8,8,14.0,Carbamidomethylation; Oxidation (M),12014,| PMM1409 | rubredoxin,,,
513,449,16142,PMM0560,132.52,40,40.0,67300000.0,9,9,12.0,Carbamidomethylation,23270,| hisG | ATP phosphoribosyltransferase catalytic subunit,,,
514,427,10269,PMM1545,132.46,47,47.0,161000000.0,6,6,11.0,Carbamidomethylation,14502,| rpsH | 30S ribosomal protein S8,,,
515,395,16187,PMM0794,132.3,79,79.0,28400000.0,8,8,12.0,,20029,| PMM0794 | hypothetical protein,,,
516,564,16268,PMM1106,132.23,57,57.0,74700000.0,6,6,10.0,,12256,| PMM1106 | hypothetical protein,,,
517,429,10372,PMM0284,132.23,29,29.0,22800000.0,9,9,12.0,Carbamidomethylation,44878,| degT | putative pleiotropic regulatory protein,,,
518,638,16248,PMM1503,132.11,40,40.0,14100000.0,7,7,9.0,,19051,| PMM1503 | hypothetical protein,,,
519,469,10465,PMM1579,131.91,29,29.0,12600000.0,11,11,11.0,,51713,| PMM1579 | hypothetical protein,,,
520,787,10385,PMM1131,131.74,48,48.0,57800000.0,6,6,7.0,,9362,| PMM1131 | hypothetical protein,,,
521,465,13303,PMM0135,131.71,20,20.0,29700000.0,9,9,12.0,Carbamidomethylation,49856,| plsX | putative glycerol-3-phosphate acyltransferase PlsX,,,
522,382,16184,PMM1314,131.62,34,34.0,130000000.0,9,9,14.0,,22160,| clpP | ATP-dependent Clp protease proteolytic subunit,,,
523,454,9891,PMM0397,131.49,42,42.0,23100000.0,10,10,13.0,Carbamidomethylation,43375,| PMM0397 | putative glycosyl transferase  group 1,,,
524,446,10051,PMM1210,131.41,39,39.0,36700000.0,10,10,13.0,Carbamidomethylation,38514,| PMM1210 | putative nucleotide sugar epimerase,,,
525,536,16402,PMM0779,131.25,54,54.0,106000000.0,5,5,10.0,Carbamidomethylation,9369,| PMM0779 | hypothetical protein,,,
526,530,16120,PMM0459,131.21,45,45.0,27200000.0,10,9,11.0,Carbamidomethylation,28296,| cobM | putative precorrin-4 C11-methyltransferase,,,
527,596,16358,PMM0446,131.11,23,23.0,53200000.0,4,4,10.0,,30370,| ctaC | putative cytochrome c oxidase  subunit 2,,,
528,291,10502,PMM1203,131.02,33,33.0,46200000.0,13,13,14.0,Carbamidomethylation,41707,| rfbG | CDP-glucose 4 6-dehydratase,,,
529,383,16190,PMM0289,130.95,41,41.0,82700000.0,8,8,14.0,Carbamidomethylation,31481,| PMM0289 | putative ABC transporter,,,
530,539,16193,PMM1443,130.95,26,26.0,89100000.0,8,8,11.0,Carbamidomethylation,35760,| PMM1443 | hypothetical protein,,,
531,593,16323,PMM0575,130.78,58,58.0,44800000.0,7,7,10.0,,12240,| PMM0575 | hypothetical protein,,,
532,478,16099,PMM0771,130.76,51,51.0,30100000.0,10,10,12.0,Carbamidomethylation,27644,| PMM0771 | putative 6-phosphogluconolactonase (DevB  Pgl),,,
533,353,16118,PMM1213,130.72,33,33.0,30600000.0,9,9,14.0,,44483,| PMM1213 | glycosyl transferase group 1,,,
534,533,16151,PMM1257,130.59,27,27.0,59300000.0,9,9,11.0,Carbamidomethylation,38722,| PMM1257 | dTDP-glucose 4 6-dehydratase,,,
535,380,12977,PMM1541,130.58,58,58.0,197000000.0,8,8,14.0,Carbamidomethylation,16757,| rplO | 50S ribosomal protein L15,,,
536,439,16084,PMM0529,130.56,48,48.0,15200000.0,12,12,13.0,,34768,| PMM0529 | hypothetical protein,,,
537,261,16185,PMM1532,130.46,63,63.0,361000000.0,8,8,18.0,,16113,| rplM | 50S ribosomal protein L13,,,
538,576,10128,PMM1594,130.18,28,28.0,23700000.0,7,7,9.0,,27243,| ho1 | Heme oxygenase,,,
539,535,16335,PMM1110,129.86,88,88.0,143000000.0,6,6,10.0,,8421,| PMM1110 | BolA-like protein,,,
540,517,16117,PMM0705,129.7,50,50.0,16600000.0,9,9,11.0,,27788,| phoB | two-component response regulator  phosphate,,,
541,468,13245,PMM1649,129.42,15,15.0,2710000.0,7,7,10.0,Carbamidomethylation; Deamidation (NQ),77247,| uvrB | excinuclease ABC subunit B,,,
542,796,10258,PMM1697,129.42,22,22.0,5710000.0,5,4,5.0,Carbamidomethylation,38319,| PMM1697 | type II alternative sigma-70 family RNA polymerase sigma factor,,,
543,631,16210,PMM1202,129.13,33,33.0,19900000.0,6,6,9.0,Carbamidomethylation,32149,| PMM1202 | nucleoside-diphosphate-sugar epimerase,,,
544,387,16223,PMM1537,129.08,59,59.0,227000000.0,9,9,15.0,Carbamidomethylation,13705,| rpsM | 30S ribosomal protein S13,,,
545,201,16241,PMM0046,129.05,42,42.0,402000000.0,8,8,26.0,,17187,| ndk | nucleoside diphosphate kinase,,,
546,721,16316,PMM0142,129.03,47,47.0,69700000.0,6,6,8.0,,15726,| PMM0142 | RNA recognition motif-containing protein,,,
547,355,16214,PMM0829,128.89,43,43.0,36900000.0,7,7,15.0,Carbamidomethylation,26828,| tpiA | triosephosphate isomerase,,,
548,680,16186,PMM1060,128.78,44,44.0,10300000.0,7,7,7.0,Carbamidomethylation,22922,| hisH | imidazole glycerol phosphate synthase subunit HisH,,,
549,479,10504,PMM0593,128.74,20,20.0,6070000.0,10,9,10.0,Carbamidomethylation,80150,| PMM0593 | M3 family peptidase,,,
550,489,16386,PMM1166,128.72,36,36.0,161000000.0,5,5,12.0,Deamidation (NQ),14087,| PMM1166 | hypothetical protein,,,
551,616,10555,PMM1215,128.63,26,26.0,19800000.0,8,8,9.0,,45846,| PMM1215 | hypothetical protein,,,
552,506,16107,PMM0073,128.47,23,23.0,18000000.0,10,10,11.0,,53296,| PMM0073 | cysteine desulfurase activator complex subunit SufB,,,
553,566,16430,PMM0719,128.39,53,53.0,64700000.0,4,4,9.0,,11341,| PMM0719 | hypothetical protein,,,
554,312,16179,PMM0930,128.14,31,31.0,126000000.0,8,8,17.0,,36023,| pdhB | pyruvate dehydrogenase E1 beta subunit,,,
555,625,16357,PMM1122,127.94,30,30.0,19900000.0,6,6,9.0,,19114,| apt | adenine phosphoribosyltransferase,,,
556,739,16352,PMM0117,127.77,45,45.0,43700000.0,5,5,7.0,,16412,| PMM0117 | hypothetical protein,,,
557,362,16329,PMM1344,127.53,41,41.0,234000000.0,7,7,12.0,,16817,| rplU | 50S ribosomal protein L21,,,
558,676,16283,PMM0168,127.4,26,26.0,25600000.0,5,5,7.0,Carbamidomethylation,26601,| chlM | Mg-protoporphyrin IX methyl transferase,,,
559,432,13062,PMM0604,127.29,22,22.0,29300000.0,8,8,13.0,Carbamidomethylation,44761,| PMM0604 | hypothetical protein,,,
560,434,10369,PMM1355,127.16,35,35.0,38900000.0,6,6,10.0,Carbamidomethylation,21326,| PMM1355 | hypothetical protein,,,
561,657,10041,PMM1601,126.94,10,10.0,5850000.0,7,7,8.0,,96362,| PMM1601 | phosphorylase,,,
562,538,10247,PMM1160,126.9,23,23.0,10900000.0,9,9,10.0,Carbamidomethylation,57571,| cobB | cobyric acid synthase,,,
563,670,16237,PMM0487,126.81,20,20.0,23700000.0,7,6,8.0,Carbamidomethylation; Deamidation (NQ),46741,| PMM0487 | hypothetical protein,,,
564,575,16233,PMM1413,126.76,86,86.0,32200000.0,7,7,10.0,Carbamidomethylation; Oxidation (M),11535,| PMM1413 | hypothetical protein,,,
565,607,9802,PMM0945,126.73,8,8.0,5490000.0,8,8,8.0,Carbamidomethylation,131266,| dnaE | DNA polymerase III subunit alpha,,,
566,492,12983,PMM1289,126.67,34,34.0,14800000.0,7,7,11.0,,35631,| PMM1289 | type II alternative sigma-70 family RNA polymerase sigma factor,,,
567,537,10565,PMM0643,126.45,29,29.0,31600000.0,8,8,10.0,Oxidation (M),34033,| metA | putative homoserine O-succinyltransferase,,,
568,549,13069,PMM1590,126.28,22,22.0,18600000.0,8,8,9.0,Carbamidomethylation,58295,| panC | bifunctional pantoate ligase/cytidylate kinase,,,
569,704,16326,PMM1574,126.27,45,45.0,13300000.0,6,6,8.0,Carbamidomethylation,16727,| PMM1574 | hypothetical protein,,,
570,63,16448,PMM0551,126.25,37,37.0,584000000.0,3,3,43.0,Carbamidomethylation,12940,| rbcS | ribulose bisphosphate carboxylase  small chain,,,
571,833,16228,PMM0197,125.98,25,25.0,7390000.0,6,6,6.0,,41665,| murG | undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase,,,
572,435,16321,PMM1556,125.89,65,65.0,266000000.0,6,6,11.0,,11349,| rplW | 50S ribosomal protein L23,,,
573,485,13302,PMM0227,125.89,26,26.0,20100000.0,9,9,12.0,Carbamidomethylation,44709,| cysD | ATP-sulfurylase,,,
574,488,16322,PMM0367,125.88,67,67.0,178000000.0,7,7,12.0,Carbamidomethylation; Oxidation (M),14400,| PMM0367 | hypothetical protein,,,
575,391,13012,PMM0607,125.69,24,24.0,13600000.0,11,11,13.0,Carbamidomethylation,66112,| menD | menaquinone biosynthesis protein; 2-succinyl-6-hydroxy-2 4-cyclohexadiene-1-carboxylate synthase,,,
576,415,16106,PMM0416,125.62,45,45.0,52500000.0,9,9,10.0,Carbamidomethylation; Deamidation (NQ),29482,| PMM0416 | hypothetical protein,,,
577,543,16313,PMM1419,125.51,47,47.0,64500000.0,7,7,11.0,,15774,| PMM1419 | ATP synthase B/B' CF(0),,,
578,629,10676,PMM1692,125.34,24,24.0,6890000.0,7,7,8.0,Carbamidomethylation,50006,| PMM1692 | putative p-aminobenzoate synthetase,,,
579,441,13247,PMM0440,125.24,29,29.0,15400000.0,10,10,13.0,,38895,| PMM0440 | hypothetical protein,,,
580,668,10200,PMM1505,125.06,33,33.0,13500000.0,7,7,8.0,Carbamidomethylation,35457,| PMM1505 | SAM-binding motif-containing protein,,,
581,604,12829,PMM1341,125.03,12,12.0,4920000.0,6,6,6.0,Carbamidomethylation,77500,| nblS | two-component sensor histidine kinase,,,
582,557,16275,PMM1107,124.99,22,22.0,112000000.0,7,7,10.0,,26666,| pdxJ | pyridoxine 5'-phosphate synthase,,,
583,820,16368,PMM1299,124.76,24,24.0,12400000.0,4,4,5.0,,27277,| spoU | tRNA/rRNA methyltransferase (SpoU),,,
584,587,16234,PMM1642,124.66,53,53.0,88500000.0,6,6,10.0,,16380,| PMM1642 | transcription regulator,,,
585,457,12887,PMM1678,124.66,42,42.0,116000000.0,7,7,12.0,,15725,| PMM1678 | hypothetical protein,,,
586,805,12861,PMM1080,124.4,25,25.0,15800000.0,6,6,6.0,Carbamidomethylation,36253,| kprS | ribose-phosphate pyrophosphokinase,,,
587,553,16389,PMM0088,124.32,62,62.0,54800000.0,5,5,9.0,Oxidation (M),8599,| PMM0088 | hypothetical protein,,,
588,210,16422,PMM0988,124.28,45,45.0,364000000.0,9,9,19.0,,11955,| PMM0988 | helix-hairpin-helix DNA-binding motif-containing protein,,,
589,786,16354,PMM0101,124.11,21,21.0,59100000.0,5,5,7.0,Carbamidomethylation,34765,| PMM0101 | hypothetical protein,,,
590,649,16479,PMM1079,124.01,29,29.0,63300000.0,4,4,9.0,Carbamidomethylation,16755,| PMM1079 | Villin headpiece domain-containing protein,,,
591,617,9887,PMM0229,123.96,28,28.0,6780000.0,7,7,8.0,Carbamidomethylation,46886,| dfp | putative p-pantothenate cysteine ligase and p-pantothenenoylcysteine decarboxylase,,,
592,622,16310,PMM1098,123.95,46,46.0,67400000.0,6,6,9.0,,20771,| psbP | photosystem II oxygen evolving complex protein PsbP,,,
593,418,16378,PMM0378,123.82,80,80.0,152000000.0,4,4,13.0,Oxidation (M),10076,| PMM0378 | hypothetical protein,,,
594,850,10237,PMM1221,123.63,16,16.0,5770000.0,5,5,5.0,Carbamidomethylation,42556,| PMM1221 | glycosyl transferase  group 1,,,
595,526,13035,PMM1669,123.62,41,41.0,95700000.0,6,6,10.0,,14508,| gcsH | glycine cleavage system protein H,,,
596,583,12992,PMM1099,123.58,17,17.0,19500000.0,8,8,8.0,,66539,| PMM1099 | multidrug ABC transporter,,,
597,640,10411,PMM1269,123.33,23,23.0,29700000.0,5,5,8.0,Carbamidomethylation; Deamidation (NQ),33004,| ppnK | inorganic polyphosphate/ATP-NAD kinase,,,
598,542,16292,PMM0783,123.21,53,53.0,63500000.0,6,6,11.0,,14782,| PMM0783 | hypothetical protein,,,
599,588,16212,PMM0290,123.07,35,35.0,23800000.0,7,7,8.0,,30288,| PMM0290 | ABC transporter ATP-binding protein,,,
600,750,16246,PMM1216,123.0,37,37.0,22500000.0,7,7,7.0,Carbamidomethylation; Deamidation (NQ),27143,| PMM1216 | putative sugar-phosphate nucleotidyl transferase,,,
601,810,10691,PMM0106,122.88,23,23.0,6230000.0,5,5,5.0,Carbamidomethylation,34705,| PMM0106 | 6-pyruvoyl tetrahydropterin synthase,,,
602,681,16154,PMM0250,122.88,40,40.0,12000000.0,7,7,8.0,,23634,| pth | peptidyl-tRNA hydrolase,,,
603,534,16207,PMM0159,122.8,35,35.0,104000000.0,6,6,11.0,,24228,| ndhI | NADH dehydrogenase subunit I,,,
604,663,13120,PMM0136,122.7,21,21.0,8720000.0,6,6,6.0,,36465,| fabH | 3-oxoacyl-(acyl carrier protein) synthase III,,,
605,601,16299,PMM0008,122.39,38,38.0,41100000.0,6,6,10.0,,26752,| PMM0008 | hypothetical protein,,,
606,528,16568,PMM0343,122.31,36,36.0,95100000.0,4,4,11.0,,10752,| PMM0343 | mttA/Hcf106 family protein,,,
607,615,16231,PMM1454,122.29,50,50.0,58300000.0,6,6,9.0,,17147,| atpG | F0F1 ATP synthase subunit B',,,
608,743,10430,PMM0585,122.11,14,14.0,12800000.0,6,6,6.0,,59394,| PMM0585 | hypothetical protein,,,
609,695,9871,PMM0047,122.05,23,23.0,18500000.0,7,7,8.0,,41476,| thiO | putative thiamine biosynthesis oxidoreductase,,,
610,552,13223,PMM1540,121.92,16,16.0,92300000.0,7,7,9.0,,46856,| secY | preprotein translocase subunit SecY,,,
611,551,16153,PMM0071,121.89,26,26.0,12200000.0,8,8,10.0,,45919,| PMM0071 | ABC transporter  membrane component,,,
612,592,16276,PMM1643,120.94,55,55.0,25600000.0,6,6,10.0,Carbamidomethylation,17207,| ribH | 6 7-dimethyl-8-ribityllumazine synthase,,,
613,569,16125,PMM0406,120.84,33,33.0,10300000.0,9,9,10.0,,42624,| queA | queuosine biosynthesis protein,,,
614,636,16194,PMM0345,120.83,60,60.0,22300000.0,7,7,9.0,Carbamidomethylation,16810,| PMM0345 | putative bacterioferritin comigratory protein,,,
615,724,16384,PMM0810,120.79,52,52.0,20200000.0,5,5,7.0,Oxidation (M),11569,| PMM0810 | hypothetical protein,,,
616,577,13044,PMM0009,120.63,44,44.0,30300000.0,6,6,10.0,Carbamidomethylation,24040,| nusB | transcription antitermination protein NusB,,,
617,568,13168,PMM1087,120.5,28,28.0,11400000.0,8,8,9.0,Carbamidomethylation,40598,| gldA | putative glycerol dehydrogenase,,,
618,751,16201,PMM0662,120.48,29,29.0,13600000.0,6,6,6.0,Carbamidomethylation,26644,| PMM0662 | hypothetical protein,,,
619,652,13119,PMM0389,120.39,33,33.0,11000000.0,5,5,8.0,Carbamidomethylation,27496,| cobI/cbiL | precorrin-2 C20-methyltransferase,,,
620,671,10047,PMM0042,120.18,13,13.0,4050000.0,6,6,6.0,Carbamidomethylation,67220,| PMM0042 | flavoprotein,,,
621,635,10556,PMM1329,120.1,23,23.0,30100000.0,9,9,9.0,,46618,| tyrS | tyrosyl-tRNA synthetase,,,
622,509,10303,PMM1187,119.91,26,26.0,22800000.0,11,10,11.0,,54799,| PMM1187 | hypothetical protein,,,
623,738,10699,PMM0256,119.81,17,17.0,6470000.0,5,5,7.0,Carbamidomethylation,51475,| leuC | isopropylmalate isomerase large subunit,,,
624,692,16387,PMM1671,119.63,23,23.0,13000000.0,5,5,8.0,,26651,| PMM1671 | hypothetical protein,,,
625,825,16340,PMM0899,119.53,25,25.0,6230000.0,5,5,5.0,Carbamidomethylation,31267,| PMM0899 | myo-inositol-1(or 4)-monophosphatase,,,
626,603,13208,PMM1140,119.37,12,12.0,4590000.0,8,8,8.0,,110788,| polA | DNA polymerase I,,,
627,715,16217,PMM1328,119.17,33,33.0,16900000.0,6,6,8.0,Carbamidomethylation,26275,| pyrF | orotidine 5'-phosphate decarboxylase,,,
628,701,16297,PMM1603,119.15,22,22.0,7310000.0,6,6,8.0,,28697,| rnc | putative ribonuclease III,,,
629,411,13171,PMM0725,119.07,42,42.0,27700000.0,9,9,13.0,Carbamidomethylation,30040,| PMM0725 | putative phosphate ABC transporter  ATP binding subunit,,,
630,651,16250,PMM0138,119.03,38,38.0,17500000.0,7,7,8.0,,23127,| plsC | putative 1-acyl-sn-glycerol-3-phosphate acyltransferase,,,
631,729,16278,PMM1091,119.01,24,24.0,27600000.0,5,5,7.0,,32782,| PMM1091 | hypothetical protein,,,
632,643,10590,PMM0478,118.91,30,30.0,15300000.0,7,7,9.0,Carbamidomethylation,27193,| PMM0478 | short chain dehydrogenase,,,
633,585,13290,PMM1217,118.73,45,45.0,46700000.0,6,6,8.0,Carbamidomethylation,22543,| PMM1217 | putative phosphoheptose isomerase,,,
634,821,16438,PMM1347,118.65,17,17.0,5150000.0,5,5,5.0,,34325,| truB | putative tRNA pseudouridine 55 synthase,,,
635,595,16270,PMM0067,118.65,61,61.0,76300000.0,6,6,9.0,Carbamidomethylation; Deamidation (NQ),12714,| PMM0067 | HIT (histidine triad) family protein,,,
636,437,16351,PMM1111,118.62,58,58.0,60100000.0,5,5,12.0,Deamidation (NQ),12034,| PMM1111 | glutaredoxin-like protein,,,
637,749,16284,PMM1670,118.61,16,16.0,8420000.0,5,5,7.0,Deamidation (NQ),47354,| PMM1670 | cystathionine beta-lyase family aluminum resistance protein,,,
638,764,16213,PMM0598,118.53,24,24.0,7880000.0,6,6,7.0,Carbamidomethylation,38464,| trpS | tryptophanyl-tRNA synthetase,,,
639,742,12847,PMM1364,118.5,14,14.0,6060000.0,6,6,6.0,,54451,| murD | UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,,,
640,540,16249,PMM0015,118.46,51,51.0,39100000.0,8,8,11.0,Carbamidomethylation; Deamidation (NQ),18743,| PMM0015 | hypothetical protein,,,
641,444,16220,PMM1182,118.37,46,46.0,54600000.0,9,9,11.0,Carbamidomethylation,22216,| PMM1182 | hypothetical protein,,,
642,659,9783,PMM0131,118.06,10,10.0,17600000.0,7,7,8.0,,83261,| PMM0131 | putative P-type ATPase transporter for copper,,,
643,683,16200,PMM1450,117.78,22,22.0,22900000.0,6,6,6.0,Carbamidomethylation,35331,| atpC | F0F1 ATP synthase subunit gamma,,,
644,859,16385,PMM0387,117.77,39,39.0,17700000.0,4,4,6.0,Carbamidomethylation,16128,| aroD | 3-dehydroquinate dehydratase,,,
645,679,10724,PMM0150,117.77,7,7.0,27700000.0,5,4,8.0,,59932,| ndhD | NAD(P)H-quinone oxidoreductase subunit 4,,,
646,472,10177,PMM0784,117.6,33,33.0,130000000.0,10,10,12.0,Carbamidomethylation; Deamidation (NQ),32447,| accD | acetyl-CoA carboxylase subunit beta,,,
647,586,16215,PMM0742,117.58,35,35.0,99800000.0,7,7,10.0,,21873,| clpP1 | ATP-dependent Clp protease proteolytic subunit,,,
648,717,13154,PMM0103,117.47,47,47.0,22800000.0,6,6,7.0,Carbamidomethylation,14992,| PMM0103 | hypothetical protein,,,
649,848,16195,PMM1284,117.39,30,30.0,8900000.0,6,6,6.0,,35097,| phoH psiH | PhoH-like phosphate starvation-inducible protein,,,
650,685,10028,PMM0561,117.26,13,13.0,3870000.0,6,6,8.0,,67448,| PMM0561 | putative multidrug efflux ABC transporter,,,
651,443,10597,PMM0511,117.25,44,44.0,88800000.0,7,7,13.0,Carbamidomethylation,20347,| ppa | inorganic pyrophosphatase,,,
652,753,16254,PMM1582,117.08,21,21.0,16500000.0,6,6,6.0,,39848,| hemF | coproporphyrinogen III oxidase,,,
653,699,13150,PMM1486,116.74,23,23.0,22200000.0,5,5,8.0,Carbamidomethylation,29968,| PMM1486 | TatD family deoxyribonuclease,,,
654,806,16238,PMM0863,116.72,46,46.0,6350000.0,6,6,6.0,,20848,| cobU/cobP | putative cobinamide kinase,,,
655,696,16264,PMM1343,116.7,56,56.0,134000000.0,7,7,8.0,,11957,| kaiB | circadian clock protein KaiB,,,
656,531,16150,PMM1369,116.68,32,32.0,17900000.0,7,7,9.0,,28949,| PMM1369 | GAF domain-containing protein,,,
657,677,10068,PMM0801,116.6,22,22.0,43000000.0,5,5,8.0,Carbamidomethylation,24474,| ycf39 | putative NADH-flavin reductase,,,
658,597,16447,PMM0777,116.46,34,34.0,99400000.0,3,3,9.0,Oxidation (M),18692,| PMM0777 | hypothetical protein,,,
659,644,16290,PMM1119,116.39,24,24.0,3150000.0,7,2,8.0,Carbamidomethylation,38445,| som | porin,,,
660,654,16273,PMM0199,116.18,16,16.0,6510000.0,4,4,6.0,Carbamidomethylation,43559,| pyrD | dihydroorotate dehydrogenase 2,,,
661,458,16327,PMM0741,116.16,28,28.0,75200000.0,7,6,11.0,Carbamidomethylation; Deamidation (NQ),25466,| PMM0741 | Thf1-like protein,,,
662,664,16182,PMM0706,115.97,21,21.0,11500000.0,6,6,7.0,Carbamidomethylation,44468,| phoR | two-component sensor histidine kinase  phosphate sensing,,,
663,925,16460,PMM0884,115.73,31,31.0,35600000.0,3,3,5.0,,17896,| coaD | phosphopantetheine adenylyltransferase,,,
664,634,12854,PMM0546,115.72,71,71.0,43300000.0,7,7,9.0,Oxidation (M),13318,| PMM0546 | hypothetical protein,,,
665,579,13038,PMM1271,115.48,24,24.0,19400000.0,6,6,8.0,Carbamidomethylation,29572,| surE | stationary phase survival protein SurE,,,
666,737,16229,PMM0222,115.33,26,26.0,11400000.0,6,6,7.0,,34033,| PMM0222 | aspartoacylase,,,
667,546,16374,PMM0500,115.33,33,33.0,89000000.0,4,4,9.0,,20597,| PMM0500 | hypothetical protein,,,
668,578,16331,PMM0202,115.28,37,37.0,199000000.0,6,6,10.0,Carbamidomethylation; Oxidation (M); Deamidation (NQ),19068,| rplJ | 50S ribosomal protein L10,,,
669,545,16330,PMM0947,115.27,71,71.0,131000000.0,6,6,11.0,Carbamidomethylation,9333,| PMM0947 | hypothetical protein,,,
670,799,12796,PMM1031,115.21,31,31.0,147000000.0,5,5,6.0,,26931,| PMM1031 | ABC transporter ATP-binding protein,,,
671,573,13219,PMM1208,115.11,29,29.0,17000000.0,7,7,8.0,Carbamidomethylation,40894,| gmd | gdpmannose 4 6-dehydratase,,,
672,612,16366,PMM0154,114.93,48,48.0,24400000.0,3,3,7.0,Oxidation (M),10291,| PMM0154 | LuxR family regulatory protein,,,
673,688,10214,PMM0948,114.75,21,21.0,13000000.0,6,6,7.0,Carbamidomethylation,49145,| PMM0948 | tRNA/rRNA methyltransferase,,,
674,714,16196,PMM1400,114.7,48,48.0,25000000.0,7,7,8.0,,19852,| PMM1400 | hemagglutinin-neuraminidase,,,
675,494,16400,PMM1549,114.61,45,45.0,87300000.0,6,6,12.0,Carbamidomethylation,10164,| rpsQ | 30S ribosomal protein S17,,,
676,618,16170,PMM0170,114.6,24,24.0,11700000.0,7,7,7.0,Carbamidomethylation,42187,| PMM0170 | NifS-like aminotransferase class-V,,,
677,419,13105,PMM1534,114.56,36,36.0,370000000.0,6,6,14.0,,13274,| rplQ | 50S ribosomal protein L17,,,
678,862,16453,PMM0588,114.41,33,33.0,30500000.0,4,4,6.0,,16630,| PMM0588 | hypothetical protein,,,
679,512,16570,PMM1011,114.35,59,59.0,38500000.0,4,4,9.0,Oxidation (M),8845,| PMM1011 | hypothetical protein,,,
680,905,16449,PMM0127,114.35,38,38.0,35100000.0,5,5,5.0,,14484,| PMM0127 | signal peptide binding domain-containing protein,,,
681,880,12806,PMM0749,114.24,17,17.0,6560000.0,5,5,5.0,,43762,| PMM0749 | ABC-transporter  membrane spanning component,,,
682,598,10146,PMM0950,114.18,57,57.0,63400000.0,8,8,10.0,,14715,| rsbV | anti-anti-sigma regulatory factor RsbV,,,
683,958,16436,PMM0434,114.13,22,22.0,14600000.0,3,3,4.0,,25031,| PMM0434 | ABC transporter ATP-binding protein,,,
684,836,16295,PMM1372,114.08,68,68.0,6910000.0,5,5,5.0,Carbamidomethylation,10782,| PMM1372 | hypothetical protein,,,
685,385,16495,PMM0869,113.93,49,49.0,83600000.0,8,7,14.0,,8317,| rpsR | 30S ribosomal protein S18,,,
686,902,12899,PMM0752,113.89,15,15.0,14000000.0,4,4,5.0,,35120,| PMM0752 | glycosyl transferase family protein,,,
687,965,16363,PMM0264,113.66,14,14.0,6390000.0,4,4,4.0,Carbamidomethylation,45202,| lytB | 4-hydroxy-3-methylbut-2-enyl diphosphate reductase,,,
688,678,16373,PMM0649,113.6,44,44.0,70300000.0,5,5,7.0,,17432,| PMM0649 | pentapeptide repeat-containing protein,,,
689,735,16157,PMM0887,113.51,18,18.0,7980000.0,6,6,6.0,Carbamidomethylation,43939,| nifS | class-V aminotransferase family cysteine desulfurase,,,
690,584,10313,PMM1084,113.05,18,18.0,4470000.0,8,6,10.0,Carbamidomethylation,52562,| cad | Orn/Lys/Arg decarboxylase family protein,,,
691,837,16338,PMM0928,113.03,20,20.0,37900000.0,5,5,6.0,Carbamidomethylation,34403,| secF | preprotein translocase subunit SecF,,,
692,776,16407,PMM1008,113.01,39,39.0,15600000.0,5,4,7.0,,14889,| PMM1008 | hypothetical protein,,,
693,572,10642,PMM0185,113.01,36,36.0,21400000.0,7,7,9.0,Oxidation (M),27108,| PMM0185 | hypothetical protein,,,
