Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 367,Area 367,#Peptides,#Unique,#Spec 367,PTM,Avg. Mass,Description
70,873,ETNP_110,40.03,8,8,3.73E5,1,1,1,,11595,Thioredoxin-1
70,876,ETNP_160,40.03,8,8,3.73E5,1,1,1,,11565,Thioredoxin-1
70,1129,WP_011294780.1,40.03,8,8,3.73E5,1,1,1,,11615,thiol reductase thioredoxin [Prochlorococcus marinus]
70,1142,ETNP_90,40.03,8,8,3.73E5,1,1,1,,11551,Thioredoxin-1
70,1139,ETNP_120,40.03,8,8,3.73E5,1,1,1,,11551,Thioredoxin-1
70,863,ETNP_100,40.03,8,8,3.73E5,1,1,1,,11595,Thioredoxin-1
70,870,ETNP_140,40.03,8,8,3.73E5,1,1,1,,11595,Thioredoxin-1
70,1143,ETNP_140,40.03,8,8,3.73E5,1,1,1,,11551,Thioredoxin-1
70,1144,WP_006851354,40.03,8,8,3.73E5,1,1,1,,11535,thioredoxin Synechococcus
70,864,NP_100,40.03,8,8,3.73E5,1,1,1,,11595,Thioredoxin-1
70,865,ETNP_140,40.03,8,8,3.73E5,1,1,1,,11565,Thioredoxin-1
70,1127,ETNP_120,40.03,8,8,3.73E5,1,1,1,,11653,Thioredoxin-1
70,866,ETNP_90,40.03,8,8,3.73E5,1,1,1,,11595,Thioredoxin-1
70,871,ETNP_120,40.03,8,8,3.73E5,1,1,1,,11595,Thioredoxin-1
70,867,ETNP14_68,40.03,8,8,3.73E5,1,1,1,,11565,Thioredoxin-1
70,868,ETNP_100,40.03,8,8,3.73E5,1,1,1,,11565,Thioredoxin-1
70,874,ETNP_90,40.03,8,8,3.73E5,1,1,1,,11592,Thioredoxin-1
70,872,NP_85,40.03,8,8,3.73E5,1,1,1,,11565,Thioredoxin-1
70,1140,ETNP_100,40.03,8,8,3.73E5,1,1,1,,11551,Thioredoxin-1
70,1128,WP_038653576,40.03,8,8,3.73E5,1,1,1,,11599,thioredoxin Prochlorococcus sp MIT 0801
70,877,ETNP_100,40.03,8,8,3.73E5,1,1,1,,11609,Thioredoxin-1
66,42636,WP_020151544.1,39.94,4,4,5.68E5,3,2,3,,57264,molecular chaperone GroEL [Verrucomicrobia bacterium SCGC AAA168-F10]
71,213,WP_011377242.1,38.96,22,22,0E0,2,1,2,Carbamidomethylation,8842,photosystem I iron-sulfur center protein PsaC [Prochlorococcus marinus]
120,1717,NP_125,37.98,5,5,1.76E5,1,1,1,,17694,Peptidoglycan-associated lipoprotein precursor
120,1718,NP_300,37.98,5,5,1.76E5,1,1,1,,19250,Peptidoglycan-associated lipoprotein precursor
120,1934,NP_125,37.98,10,10,1.76E5,1,1,1,,9868,Outer membrane lipoprotein Omp16 precursor
120,2083,NP_125,37.98,10,10,1.76E5,1,1,1,,10469,Peptidoglycan-associated lipoprotein precursor
120,2084,NP_100,37.98,8,8,1.76E5,1,1,1,,12181,Peptidoglycan-associated lipoprotein precursor
120,2085,NP_300,37.98,8,8,1.76E5,1,1,1,,12166,Peptidoglycan-associated lipoprotein precursor
120,1949,NP_125,37.98,6,6,1.76E5,1,1,1,,16659,Outer membrane lipoprotein Omp16 precursor
120,2087,BAI71623.1,37.98,6,6,1.76E5,1,1,1,,16658,peptidoglycan-associated lipoprotein [Azospirillum sp. B510]
120,2009,NP_300,37.98,6,6,1.76E5,1,1,1,,17750,Outer membrane lipoprotein Omp16 precursor
120,1801,SAR11,37.98,6,6,1.76E5,1,1,1,,17712,Outer membrane lipoprotein Omp16
120,1570,SAR11,37.98,6,6,1.76E5,1,1,1,,17768,Outer membrane lipoprotein Omp16
120,1881,SAR11,37.98,6,6,1.76E5,1,1,1,,18015,Outer membrane lipoprotein Omp16
120,2088,ACI99196.1,37.98,6,6,1.76E5,1,1,1,,17478,outer membrane lipoprotein omp16 [Rhodospirillum centenum SW]
120,1935,SAR11,37.98,5,5,1.76E5,1,1,1,,17917,Outer membrane lipoprotein Omp16
120,2089,NP_100,37.98,5,5,1.76E5,1,1,1,,18073,Outer membrane lipoprotein Omp16 precursor
120,1950,NP_300,37.98,5,5,1.76E5,1,1,1,,18125,Outer membrane lipoprotein Omp16 precursor
120,1951,NP_300,37.98,5,5,1.76E5,1,1,1,,18106,Outer membrane lipoprotein Omp16 precursor
120,1936,SAR11,37.98,5,5,1.76E5,1,1,1,,18128,Outer membrane lipoprotein Omp16
120,1739,BAE51797.1,37.98,5,5,1.76E5,1,1,1,,18200,Outer membrane protein and related peptidoglycan-associated lipo protein [Magnetospirillum magneticum AMB-1]
120,1766,SAR11,37.98,5,5,1.76E5,1,1,1,,18962,Outer membrane lipoprotein Omp16
120,1629,WP_011219211.1,37.98,5,5,1.76E5,1,1,1,,18750,peptidoglycan-associated lipoprotein [Photobacterium profundum]
120,1991,NP_100,37.98,5,5,1.76E5,1,1,1,,18732,Outer membrane lipoprotein Omp16 precursor
120,1992,NP_85,37.98,5,5,1.76E5,1,1,1,,18732,Outer membrane lipoprotein Omp16 precursor
120,1993,NP_300,37.98,5,5,1.76E5,1,1,1,,18732,Outer membrane lipoprotein Omp16 precursor
120,2090,ABQ68491.1,37.98,5,5,1.76E5,1,1,1,,18482,Peptidoglycan-associated lipoprotein [Sphingomonas wittichii RW1]
120,2091,ABI76139.1,37.98,5,5,1.76E5,1,1,1,,19322,ompA family protein [Hyphomonas neptunium ATCC 15444]
120,1710,SAR11,37.98,5,5,1.76E5,1,1,1,,20020,Outer membrane lipoprotein Omp16
120,1963,ABA56679.1,37.98,5,5,1.76E5,1,1,1,,20163,OmpA/MotB [Nitrosococcus oceani ATCC 19707]
120,2051,NP_125,37.98,5,5,1.76E5,1,1,1,,19820,Peptidoglycan-associated lipoprotein precursor
120,2050,NP_85,37.98,5,5,1.76E5,1,1,1,,19820,Peptidoglycan-associated lipoprotein precursor
121,431,ETNP14_68,37.57,7,7,7.61E5,1,1,1,,19236,Secreted effector protein pipB2
63,766,WP_011823058.1,37.51,11,11,8.74E4,2,1,3,,13260,MULTISPECIES: 50S ribosomal protein L7/L12 [Prochlorococcus]
63,765,WP_011823058,37.51,11,11,8.74E4,2,1,3,,13260,50S ribosomal protein L7L12 Prochlorococcus
183,42705,ETNP14_120,35.71,12,12,4.06E5,1,1,1,,6767,hypothetical protein
183,42708,ETNP14_120,35.71,12,12,4.06E5,1,1,1,,6755,hypothetical protein
183,42709,ETNP_100,35.71,12,12,4.06E5,1,1,1,,6839,hypothetical protein
183,42710,ETNP_110,35.71,3,3,4.06E5,1,1,1,,27894,hypothetical protein
183,42711,ETNP_120,35.71,3,3,4.06E5,1,1,1,,28963,hypothetical protein
183,42712,NP_100,35.71,3,3,4.06E5,1,1,1,,28625,hypothetical protein
183,42632,ETNP14_68,35.71,3,3,4.06E5,1,1,1,,28985,hypothetical protein
183,42633,ETNP_100,35.71,3,3,4.06E5,1,1,1,,28957,hypothetical protein
183,42631,ETNP_120,35.71,3,3,4.06E5,1,1,1,,28972,hypothetical protein
124,56503,ETNP_300,33.24,1,1,5.98E4,1,1,1,,56032,Chaperone protein ClpB
124,56519,ETNP14_68,33.24,4,4,5.98E4,1,1,1,,18730,Lipopolysaccharide-assembly  LptC-related
124,56527,ETNP_70,33.24,2,2,5.98E4,1,1,1,,45151,Argininosuccinate synthase
124,56528,NP_30,33.24,1,1,5.98E4,1,1,1,,52292,Heme-binding protein A precursor
122,42511,ETNP14_68,33.14,2,2,1.95E4,1,1,1,,38516,Bacterial extracellular solute-binding protein
122,56511,ETNP_300,33.14,1,1,1.95E4,1,1,1,,50869,6-aminohexanoate-dimer hydrolase
122,42548,ETNP14_68,33.14,4,4,1.95E4,1,1,1,,20570,hypothetical protein
122,56523,ETNP_300,33.14,3,3,1.95E4,1,1,1,,30744,Inosose dehydratase
122,56524,ETNP_180,33.14,3,3,1.95E4,1,1,1,,30772,Inosose dehydratase
122,56537,BAJ32161.1,33.14,1,1,1.95E4,1,1,1,,79201,putative membrane protein [Kitasatospora setae KM-6054]
122,56539,ABF62829.1,33.14,1,1,1.95E4,1,1,1,,82871,aldehyde dehydrogenase [Ruegeria sp. TM1040]
184,1668,ETNP_140,33.10,2,2,1.28E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
184,1664,ETNP_120,33.10,2,2,1.28E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
184,1665,ETNP_160,33.10,2,2,1.28E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
184,1664,ETNP_120,33.10,2,2,1.28E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
184,1667,ETNP_180,33.10,2,2,1.28E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
184,1669,ETNP_300,33.10,2,2,1.28E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
123,56502,ETNP_60,32.89,3,3,4.02E4,1,1,1,,27838,Chromosome partition protein Smc
123,56504,ETNP_300,32.89,2,2,4.02E4,1,1,1,,31080,Ketol-acid reductoisomerase
123,56505,ETNP14_68,32.89,2,2,4.02E4,1,1,1,,49793,DNA-directed RNA polymerase subunit beta'
123,56520,ETNP14_68,32.89,4,4,4.02E4,1,1,1,,18752,Bifunctional NMN adenylyltransferase/Nudix hydrolase
123,56521,ETNP14_68,32.89,4,4,4.02E4,1,1,1,,22150,EF hand
123,56525,ETNP_300,32.89,2,2,4.02E4,1,1,1,,36047,Pyruvate dehydrogenase E1 component subunit alpha
185,367,ETNP_60,32.84,4,4,2.29E5,1,1,1,,28621,Bacterial actin-related protein
185,187,ETNP_90,32.84,3,3,2.29E5,1,1,1,,33070,Bacterial actin-related protein
125,56513,ETNP_120,31.23,2,2,1.95E5,1,1,1,,42300,putative peptidase
125,56531,WP_010205677.1,31.23,3,3,1.95E5,1,1,1,,23705,GntR family transcriptional regulator [Salinibacterium sp. PAMC 21357]
125,56538,WP_015799130,31.23,2,2,1.95E5,1,1,1,,32312,hypothetical protein Acidimicrobium ferrooxidans
125,56547,ABE38873.1,31.23,2,2,1.95E5,1,1,1,,40911,protein of unknown function DUF140 [Rhodopseudomonas palustris BisB5]
125,56549,WP_011340440,31.23,2,2,1.95E5,1,1,1,,46155,folylpolyglutamate synthase Pelobacter carbinolicus
83,56605,XP_002182242,30.64,2,2,8.02E5,2,2,2,,127894,predicted protein  Phaeodactylum tricornutum CCAP 1055
186,2178,ETNP_90,30.34,5,5,8.97E4,1,1,1,,19930,Inorganic pyrophosphatase
186,2157,ETNP_100,30.34,5,5,8.97E4,1,1,1,,22040,Inorganic pyrophosphatase
186,2180,ETNP_120,30.34,5,5,8.97E4,1,1,1,,21941,Inorganic pyrophosphatase
186,1856,WP_011823290.1,30.34,5,5,8.97E4,1,1,1,,22062,inorganic pyrophosphatase [Prochlorococcus marinus]
186,2181,WP_011128648,30.34,5,5,8.97E4,1,1,1,,21954,inorganic pyrophosphatase Synechococcus sp WH 8102
186,2182,ETNP_70,30.34,5,5,8.97E4,1,1,1,,21863,Inorganic pyrophosphatase
186,2183,ETNP14_68,30.34,5,5,8.97E4,1,1,1,,21863,Inorganic pyrophosphatase
186,2184,CAK23031.1,30.34,5,5,8.97E4,1,1,1,,22042,Inorganic pyrophosphatase [Synechococcus sp. WH 7803]
186,2158,WP_011130644,30.34,5,5,8.97E4,1,1,1,,21944,inorganic pyrophosphatase Prochlorococcus marinus
186,2185,ETNP_100,30.34,5,5,8.97E4,1,1,1,,21941,Inorganic pyrophosphatase
186,1855,WP_038651629,30.34,5,5,8.97E4,1,1,1,,22048,inorganic pyrophosphatase Prochlorococcus sp MIT 0801
186,2186,ETNP_90,30.34,5,5,8.97E4,1,1,1,,21941,Inorganic pyrophosphatase
186,2159,ETNP14_68,30.34,5,5,8.97E4,1,1,1,,22040,Inorganic pyrophosphatase
186,2160,WP_036915962,30.34,5,5,8.97E4,1,1,1,,21944,inorganic pyrophosphatase Prochlorococcus
186,2161,ETNP_90,30.34,5,5,8.97E4,1,1,1,,21944,Inorganic pyrophosphatase
186,2179,ETNP_100,30.34,5,5,8.97E4,1,1,1,,21925,Inorganic pyrophosphatase
187,56532,NP_30,30.12,10,10,2.12E5,1,1,1,,7411,Cold shock-like protein CspLA
187,56533,ETNP14_68,30.12,10,10,2.12E5,1,1,1,,7440,Cold shock-like protein CspLA
187,56534,NP_300,30.12,10,10,2.12E5,1,1,1,,7865,Major cold shock protein CspA
187,56535,NP_300,30.12,10,10,2.12E5,1,1,1,,7696,Cold shock-like protein CspJ
187,56536,ETNP14_68,30.12,10,10,2.12E5,1,1,1,,8211,Cold shock-like protein CspE
127,56526,ABI78843.1,30.11,1,1,1.09E5,1,1,1,,61530,ABC transporter  ATP-binding protein [Hyphomonas neptunium ATCC 15444]
127,56540,virus_CCADEAMM_58746,30.11,5,5,1.09E5,1,1,1,,15189,hypothetical protein
126,56518,ETNP_100,29.84,3,3,2.3E4,1,1,1,,30899,hypothetical protein
126,56553,ETNP_180,29.84,2,2,2.3E4,1,1,1,,33661,hypothetical protein
126,56554,ETNP_120,29.84,2,2,2.3E4,1,1,1,,33661,hypothetical protein
126,56555,ETNP_300,29.84,2,2,2.3E4,1,1,1,,33661,hypothetical protein
188,56541,ETNP_120,29.43,20,20,6.05E4,1,1,1,,4995,Formate dehydrogenase iron-sulfur subunit
188,56542,ETNP_180,29.43,6,6,6.05E4,1,1,1,,15479,Formate dehydrogenase iron-sulfur subunit
188,56543,ETNP_120,29.43,6,6,6.05E4,1,1,1,,15479,Formate dehydrogenase iron-sulfur subunit
188,56544,ETNP_300,29.43,6,6,6.05E4,1,1,1,,15479,Formate dehydrogenase iron-sulfur subunit
188,56545,ETNP_160,29.43,5,5,6.05E4,1,1,1,,18030,Formate dehydrogenase iron-sulfur subunit
188,595,ETNP_120,29.43,5,5,6.05E4,1,1,1,,21631,Formate dehydrogenase iron-sulfur subunit
188,594,ETNP_110,29.43,5,5,6.05E4,1,1,1,,21599,Formate dehydrogenase iron-sulfur subunit
188,595,ETNP_120,29.43,5,5,6.05E4,1,1,1,,21631,Formate dehydrogenase iron-sulfur subunit
190,42706,ETNP_300,29.38,2,2,1.19E6,1,1,1,,40593,putative acetyl-CoA acyltransferase
189,608,NP_85,29.36,11,11,8.2E4,1,1,1,,9840,Alpha-keto acid-binding periplasmic protein TakP precursor
189,52,NP_300,29.36,3,3,8.2E4,1,1,1,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
189,50,ETNP_120,29.36,3,3,8.2E4,1,1,1,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
189,50,ETNP_120,29.36,3,3,8.2E4,1,1,1,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
189,53,ETNP_110,29.36,3,3,8.2E4,1,1,1,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
189,195,ETNP_140,29.36,2,2,8.2E4,1,1,1,,47355,Alpha-keto acid-binding periplasmic protein TakP precursor
191,56557,ETNP_100,29.29,13,13,7.22E4,1,1,1,,6358,hypothetical protein
191,56558,NP_300,29.29,5,5,7.22E4,1,1,1,,16474,hypothetical protein
191,56560,ETNP_180,29.29,2,2,7.22E4,1,1,1,,45411,maltose ABC transporter periplasmic protein
191,56561,ETNP_300,29.29,2,2,7.22E4,1,1,1,,45411,maltose ABC transporter periplasmic protein
128,56550,WP_010203514.1,29.04,2,2,1.17E5,1,1,1,,31413,dehydrogenase [Salinibacterium sp. PAMC 21357]
128,56562,ACL67362.1,29.04,3,3,1.17E5,1,1,1,,24015,Helix-turn-helix type 11 domain protein [Anaeromyxobacter dehalogenans 2CP-1]
128,56563,SAR202_JMBHMLPD,29.04,2,2,1.17E5,1,1,1,,34859,2-oxoisovalerate dehydrogenase subunit beta
128,56564,SAR11,29.04,2,2,1.17E5,1,1,1,,45143,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein
128,56565,SAR202_JMBHMLPD,29.04,1,1,1.17E5,1,1,1,,53769,Acetyl-/propionyl-coenzyme A carboxylase alpha chain
94,56627,WP_044053600,28.96,2,2,1.28E5,2,2,2,,74435,DNA ligase (NAD(+)) LigA Candidatus Saccharibacteria bacterium RAAC3_TM7_1
84,276,ETNP_100,28.95,19,19,5.82E5,2,2,2,,10831,10 kDa chaperonin
92,42704,CAN91477.1,28.90,2,2,5.73E7,1,1,2,,56854,hypothetical protein sce1319 [Sorangium cellulosum So ce56]
192,56569,ETNP_90,28.51,5,5,9.85E4,1,1,1,,17634,RNA pyrophosphohydrolase
72,19,XP_003061104,28.16,5,5,2.35E5,2,2,2,,41766,actin flagellar inner arm intermediate chain  Micromonas pusilla CCMP1545
193,2542,ETNP_70,28.15,8,8,1.78E5,1,1,1,,12114,hypothetical protein
193,2466,WP_013111165.1,28.15,3,3,1.78E5,1,1,1,,28600,hydrolase GDSL [Planctopirus limnophila]
193,2312,ETNP_90,28.15,2,2,1.78E5,1,1,1,,39629,AT hook motif protein
194,56573,ETNP_70,27.94,10,10,2.45E4,1,1,1,,7535,10 kDa chaperonin
194,56574,ETNP_300,27.94,7,7,2.45E4,1,1,1,,10295,10 kDa chaperonin
194,56575,ETNP_60,27.94,7,7,2.45E4,1,1,1,,10188,10 kDa chaperonin
194,56576,ETNP_180,27.94,7,7,2.45E4,1,1,1,,10295,10 kDa chaperonin
194,56577,ETNP_300,27.94,7,7,2.45E4,1,1,1,,10176,10 kDa chaperonin
194,56578,WP_011396600,27.94,2,2,2.45E4,1,1,1,,42396,cell wall biogenesis regulatory protein Hahella chejuensis
73,56617,NP_300,27.45,9,9,2.16E3,2,1,2,,29301,60 kDa chaperonin
73,56621,NP_300,27.45,9,9,2.16E3,2,1,2,,29352,60 kDa chaperonin
65,2143,ETNP_120,27.24,20,20,1.55E7,1,1,3,,5568,hypothetical protein
65,2142,ETNP_180,27.24,20,20,1.55E7,1,1,3,,5568,hypothetical protein
195,56579,ETNP_110,27.13,4,4,4.76E5,1,1,1,,20112,RNA polymerase-binding transcription factor CarD
130,56570,BAI72581.1,26.84,1,1,3.72E4,1,1,1,,71985,peptidase M1 [Azospirillum sp. B510]
130,56589,ABE37483.1,26.84,3,3,3.72E4,1,1,1,,23478,HAD-superfamily hydrolase subfamily IA  variant 3 [Rhodopseudomonas palustris BisB5]
130,56590,ETNP14_68,26.84,3,3,3.72E4,1,1,1,,24555,General stress protein CTC
198,56591,ETNP14_68,26.50,4,4,2.42E5,1,1,1,,18186,Alanine--tRNA ligase
198,56593,ETNP_100,26.50,3,3,2.42E5,1,1,1,,22778,Quinolinate synthase A
198,56599,ETNP_300,26.50,3,3,2.42E5,1,1,1,,30278,Ribosomal RNA small subunit methyltransferase H
198,56600,virus_CCADEAMM_09688,26.50,1,1,2.42E5,1,1,1,,65350,Ribonucleoside-diphosphate reductase large subunit
52,392,ACL74265.1,26.49,9,9,9.59E4,1,1,1,,10042,carboxysome structural peptide CsoS1B [Thioalkalivibrio sulfidiphilus HL-EbGr7]
52,391,WP_041432790,26.49,9,9,9.59E4,1,1,1,,9781,carbon dioxide-concentrating protein CcmK Thiobacillus denitrificans
52,379,WP_011313158,26.49,9,9,9.59E4,1,1,1,,9996,carbon dioxide-concentrating protein CcmK Thiobacillus denitrificans
52,393,ACL74266.1,26.49,9,9,9.59E4,1,1,1,,10329,carboxysome shell protein  CsoS1C [Thioalkalivibrio sulfidiphilus HL-EbGr7]
52,386,NP_30,26.49,9,9,9.59E4,1,1,1,,10586,Major carboxysome shell protein 1A
52,156,WP_006169870,26.49,9,9,9.59E4,1,1,1,,10584,carbon dioxide-concentrating mechanism protein CcmK Cyanobacteria
52,320,ETNP14_68,26.49,9,9,9.59E4,1,1,1,,10552,Major carboxysome shell protein 1A
52,183,ETNP14_68,26.49,9,9,9.59E4,1,1,1,,10571,Major carboxysome shell protein 1A
52,178,WP_011130577.1,26.49,9,9,9.59E4,1,1,1,,10557,MULTISPECIES: carbon dioxide-concentrating mechanism protein CcmK [Prochlorococcus]
52,375,WP_011819929.1,26.49,9,9,9.59E4,1,1,1,,10572,carbon dioxide-concentrating mechanism protein CcmK [Prochlorococcus marinus]
52,177,WP_011130577,26.49,9,9,9.59E4,1,1,1,,10557,carbon dioxide-concentrating mechanism protein CcmK Prochlorococcus
52,155,CAK23103.1,26.49,9,9,9.59E4,1,1,1,,10584,Carboxysome shell peptide [Synechococcus sp. WH 7803]
52,387,WP_002807869.1,26.49,9,9,9.59E4,1,1,1,,10586,MULTISPECIES: carbon dioxide-concentrating mechanism protein CcmK [Prochlorococcus]
52,321,WP_015107695,26.49,9,9,9.59E4,1,1,1,,10546,carbon dioxide concentrating mechanismcarboxysome shell protein Chroococcales
52,318,ETNP14_68,26.49,9,9,9.59E4,1,1,1,,10527,Major carboxysome shell protein 1A
52,397,ACL74264.1,26.49,8,8,9.59E4,1,1,1,,11229,carboxysome structural peptide CsoS1B [Thioalkalivibrio sulfidiphilus HL-EbGr7]
52,398,WP_049750301,26.49,7,7,9.59E4,1,1,1,,12199,carbon dioxide-concentrating protein CcmK Thiobacillus denitrificans
52,413,WP_006171059,26.49,4,4,9.59E4,1,1,1,,20412,carbon dioxide concentrating mechanism protein CcmK Synechococcus sp WH 5701
52,56581,NP_30,26.49,13,13,9.59E4,1,1,1,,7050,Major carboxysome shell protein 1A
52,56582,WP_038543765,26.49,5,5,9.59E4,1,1,1,,18102,carbon dioxide-concentrating protein CcmK Synechococcus sp KORDI-100
52,56583,WP_011128574,26.49,5,5,9.59E4,1,1,1,,18253,carbon dioxide-concentrating protein CcmK Synechococcus sp WH 8102
52,56584,WP_036914547,26.49,5,5,9.59E4,1,1,1,,18543,carbon dioxide-concentrating protein CcmK Prochlorococcus
52,56585,WP_011130570,26.49,4,4,9.59E4,1,1,1,,20174,carboxysome shell protein Prochlorococcus marinus
52,56586,NP_85,26.49,4,4,9.59E4,1,1,1,,21013,Major carboxysome shell protein 1A
52,56587,ETNP14_68,26.49,4,4,9.59E4,1,1,1,,20953,Major carboxysome shell protein 1A
196,2147,CBE69591,26.19,2,2,1.35E6,1,1,1,,58424,Indole-3-pyruvate decarboxylase Indolepyruvate decarboxylase Candidatus Methylomirabilis oxyfera
196,1617,WP_015349883,26.19,0,0,1.35E6,1,1,1,,202176,polyketide synthase Myxococcus stipitatus
197,810,ETNP14_120,26.01,3,3,1.36E4,1,1,1,,46117,ATP synthase subunit beta
129,56566,BAL59902,26.00,2,2,6.44E5,1,1,1,,41275,transcriptional antiterminator NusG Candidatus Acetothermus autotrophicum
129,56567,WP_035335741.1,26.00,8,8,6.44E5,1,1,1,,9815,molecular chaperone GroES [Dokdonia sp. PRO95]
129,56598,WP_021778236.1,26.00,8,8,6.44E5,1,1,1,,9787,chaperonin 10 Kd subunit [Dokdonia sp. MED134]
93,56592,ETNP_180,25.98,5,5,8.01E5,1,1,2,,17234,phosphodiesterase YaeI
93,56594,ETNP_160,25.98,5,5,8.01E5,1,1,2,,19125,phosphodiesterase YaeI
93,56595,ETNP_120,25.98,4,4,8.01E5,1,1,2,,21367,phosphodiesterase YaeI
93,56596,ETNP_300,25.98,3,3,8.01E5,1,1,2,,27069,putative metallophosphoesterase
93,56597,ETNP_120,25.98,3,3,8.01E5,1,1,2,,27069,putative metallophosphoesterase
131,2272,ETNP14_68,25.76,5,5,1.87E5,1,1,1,,27487,N-acetylmuramoyl-L-alanine amidase AmiA precursor
82,56601,ETNP_110,25.45,1,1,7.34E4,1,1,2,,52354,hypothetical protein
199,56606,ETNP_180,25.11,7,7,8.28E5,1,1,1,,15234,hypothetical protein
200,56607,NP_30,24.63,15,15,9.92E4,1,1,1,Carbamidomethylation; Oxidation (M),5046,hypothetical protein
200,56608,ETNP14_68,24.63,15,15,9.92E4,1,1,1,Carbamidomethylation; Oxidation (M),5075,hypothetical protein
200,56609,ETNP14_68,24.63,15,15,9.92E4,1,1,1,Carbamidomethylation; Oxidation (M),5146,hypothetical protein
200,56610,NP_85,24.63,15,15,9.92E4,1,1,1,Carbamidomethylation; Oxidation (M),5147,hypothetical protein
200,56611,ETNP14_68,24.63,15,15,9.92E4,1,1,1,Carbamidomethylation; Oxidation (M),5031,hypothetical protein
200,56612,ETNP14_68,24.63,15,15,9.92E4,1,1,1,Carbamidomethylation; Oxidation (M),5243,hypothetical protein
104,56603,NP_100,24.10,7,7,9.05E4,1,1,1,,15011,hypothetical protein
201,56616,ETNP_60,23.80,4,4,0E0,1,1,1,,17989,Membrane protein insertase YidC
67,1122,ETNP_60,23.68,5,5,5.26E4,1,1,3,,17586,Cytochrome c-550 precursor
202,56618,ETNP_100,23.61,2,2,1.49E5,1,1,1,,29610,hypothetical protein
202,56619,ETNP_180,23.61,2,2,1.49E5,1,1,1,,29610,hypothetical protein
202,56620,ETNP_120,23.61,2,2,1.49E5,1,1,1,,29583,hypothetical protein
105,166,|#CONTAM#K2C1_HUMAN|,23.59,1,1,3.27E5,1,1,1,,65886,sp|#CONTAM#K2C1_HUMAN|
106,56604,ETNP_120,23.57,1,1,1.28E5,1,1,1,,114477,Neisseria PilC protein
106,56615,ETNP_120,23.57,1,1,1.28E5,1,1,1,,51113,Neisseria PilC protein
132,56628,XP_003056310,23.17,1,1,3.61E4,1,1,1,,157753,predicted protein  Micromonas pusilla CCMP1545
203,56632,ETNP_180,23.14,13,13,7.04E4,1,1,1,,6604,hypothetical protein
133,56633,ETNP_100,22.90,1,1,1.52E5,1,1,1,,67326,Proteasome-associated ATPase
134,56635,ACL64200.1,22.55,1,1,1.72E4,1,1,1,,105287,4Fe-4S ferredoxin iron-sulfur binding domain protein [Anaeromyxobacter dehalogenans 2CP-1]
99,56631,ACY16401.1,22.26,0,0,6.76E4,1,1,1,,205108,Tetratricopeptide TPR_2 repeat protein [Haliangium ochraceum DSM 14365]
204,56645,XP_003058948,22.10,1,1,6.14E5,1,1,1,,81963,predicted protein  Micromonas pusilla CCMP1545
107,606,ETNP_140,22.02,1,1,6.12E4,1,1,1,,101762,Spore coat protein A
95,56648,ETNP_70,21.86,3,3,3.73E4,1,1,2,,22646,hypothetical protein
206,56651,ETNP_300,21.54,2,2,1.06E5,1,1,1,,56159,2-isopropylmalate synthase
74,56629,EDP95384.1,21.53,1,1,1.54E3,1,1,2,,112003,putative protein-export transmembrane SecDF protein [Kordia algicida OT-1]
205,42538,WP_006043540.1,21.51,15,15,3.15E4,1,1,1,,6816,MULTISPECIES: hypothetical protein [Synechococcales]
207,56653,ETNP14_68,21.49,1,1,6.74E4,1,1,1,,82340,hypothetical protein
209,56658,NP_85,21.43,2,2,7.29E5,1,1,1,,44982,hypothetical protein
209,56662,ETNP_90,21.43,1,1,7.29E5,1,1,1,,80200,TPR repeat-containing protein YrrB
135,56637,ETNP_120,21.32,7,7,5.97E3,1,1,1,,10209,Carbon monoxide dehydrogenase medium chain
208,56654,WP_011395747,21.32,1,1,2.82E4,1,1,1,,86581,heat-shock protein HtpX Hahella chejuensis
110,56639,NP_30,21.09,1,1,1.77E5,1,1,1,,55484,ATP synthase subunit alpha
110,56640,ADI92597.1,21.09,1,1,1.77E5,1,1,1,,55414,F0F1 ATP synthase subunit alpha [Acinetobacter oleivorans DR1]
136,56638,ADI91706.1,20.90,5,5,4.76E4,1,1,1,,15840,hypothetical protein AOLE_14095 [Acinetobacter oleivorans DR1]
136,56663,WP_000959396,20.90,5,5,4.76E4,1,1,1,,15773,hypothetical protein Acinetobacter calcoaceticusbaumannii complex
136,56664,ETNP_120,20.90,4,4,4.76E4,1,1,1,,18735,putative cysteine desulfurase
136,56669,ETNP_300,20.90,2,2,4.76E4,1,1,1,,36162,hypothetical protein
136,56671,ETNP_100,20.90,2,2,4.76E4,1,1,1,,37083,ADP-heptose--LPS heptosyltransferase 2
