Pressure [dbar],StartTime,timeS,Time,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag
223.447,2018-04-15 05:12:33,449.79400000000004,2018-04-15 05:20:02.794,10796.0,-107.00062,16.900479999999998,222.0,11.5444,11.5437,3.94021,3.940299,0.073172,12.3371,4.5762,0.050671,0.0,4.5762,0.0244,0.5065,0.0,4.5107,0.0,0.0049,0.0,0.5058,34.7445,34.746,26.4818,26.4831,0.0306,0.9329999999999999,0.35,False
224.454,2018-04-15 05:12:33,451.32099999999997,2018-04-15 05:20:04.321,10833.0,-107.00062,16.900470000000002,223.0,11.5287,11.5291,3.9387190000000003,3.9389019999999997,0.072758,12.3372,4.5762,0.050671,0.0,4.5762,0.0242,0.5065,0.0,4.4859,0.0,0.0049,0.0,0.5058,34.744,34.7455,26.4844,26.4855,0.0288,0.877,0.32899999999999996,False
225.46099999999998,2018-04-15 05:12:33,452.375,2018-04-15 05:20:05.375,10858.0,-107.00062,16.90046,224.0,11.5253,11.5256,3.9384019999999995,3.9386080000000003,0.072591,12.3371,4.5763,0.050671,0.0,4.5763,0.0242,0.5064,0.0,4.5105,0.0,0.0049,0.0,0.5057,34.7437,34.7454,26.4848,26.4861,0.0285,0.867,0.325,False
226.468,2018-04-15 05:12:33,453.282,2018-04-15 05:20:06.282,10880.0,-107.00062,16.900470000000002,225.0,11.5216,11.5219,3.9380610000000003,3.9382650000000003,0.073268,12.3365,4.5769,0.050671,0.0,4.5769,0.0244,0.5063,0.0,4.5821,0.0,0.0049,0.0,0.5056,34.7434,34.745,26.4853,26.4865,0.0273,0.8320000000000001,0.312,False
227.475,2018-04-15 05:12:33,454.12699999999995,2018-04-15 05:20:07.127,10900.0,-107.00062,16.900479999999998,226.0,11.5167,11.5169,3.9376019999999996,3.93779,0.07326,12.337,4.5764,0.050671,0.0,4.5764,0.0244,0.506,0.0,4.6007,0.0,0.0049,0.0,0.5053,34.743,34.7446,26.4859,26.4871,0.0269,0.818,0.307,False
228.482,2018-04-15 05:12:33,454.94199999999995,2018-04-15 05:20:07.942,10920.0,-107.00062,16.900479999999998,227.0,11.5087,11.509,3.9368230000000004,3.9370089999999998,0.07291,12.337,4.5764,0.050671,0.0,4.5764,0.0243,0.5061,0.0,4.5382,0.0,0.0049,0.0,0.5054,34.7424,34.7439,26.4869,26.4881,0.0294,0.895,0.336,False
229.489,2018-04-15 05:12:33,455.841,2018-04-15 05:20:08.841,10941.0,-107.00062,16.900479999999998,228.0,11.5023,11.5025,3.936204,3.9363879999999996,0.07202,12.337,4.5765,0.050671,0.0,4.5765,0.024,0.5062,0.0,4.4908,0.0,0.0049,0.0,0.5055,34.7418,34.7434,26.4877,26.4889,0.0285,0.868,0.326,False
230.49599999999998,2018-04-15 05:12:33,456.925,2018-04-15 05:20:09.925,10967.0,-107.00062,16.900479999999998,229.0,11.4952,11.4954,3.9355160000000002,3.935692,0.072469,12.3369,4.5766,0.050671,0.0,4.5766,0.0241,0.5062,0.0,4.5082,0.0,0.0049,0.0,0.5055,34.7413,34.7428,26.4886,26.4898,0.0298,0.9059999999999999,0.34,False
231.50400000000002,2018-04-15 05:12:33,458.115,2018-04-15 05:20:11.115,10996.0,-107.00062,16.900479999999998,230.0,11.4828,11.482,3.93424,3.9343410000000003,0.072871,12.3371,4.5763,0.050671,0.0,4.5763,0.0243,0.5064,0.0,4.5077,0.0,0.0049,0.0,0.5057,34.7399,34.7416,26.4899,26.4913,0.0293,0.892,0.33399999999999996,False
232.511,2018-04-15 05:12:33,459.209,2018-04-15 05:20:12.209,11022.0,-107.00062,16.90046,231.0,11.4448,11.4443,3.9304089999999996,3.930511,0.073268,12.3364,4.5771,0.050671,0.0,4.5771,0.0244,0.5065,0.0,4.5865,0.0,0.0049,0.0,0.5058,34.7373,34.7388,26.4949,26.4962,0.0296,0.9009999999999999,0.33799999999999997,False
233.518,2018-04-15 05:12:33,460.327,2018-04-15 05:20:13.327,11049.0,-107.00062,16.900470000000002,232.0,11.4329,11.4331,3.929215,3.9294010000000004,0.073025,12.3361,4.5773,0.050671,0.0,4.5773,0.0243,0.5062,0.0,4.5952,0.0,0.0049,0.0,0.5055,34.7362,34.7379,26.4963,26.4976,0.0282,0.857,0.321,False
234.525,2018-04-15 05:12:33,461.76199999999994,2018-04-15 05:20:14.762,11083.0,-107.00062,16.900479999999998,233.0,11.4211,11.4208,3.9280120000000003,3.928151,0.072492,12.3366,4.5768,0.050671,0.0,4.5768,0.0241,0.5061,0.0,4.5994,0.0,0.0049,0.0,0.5054,34.735,34.7366,26.4976,26.4989,0.0274,0.833,0.312,False
235.532,2018-04-15 05:12:33,463.333,2018-04-15 05:20:16.333,11121.0,-107.00062,16.900479999999998,234.0,11.3987,11.3986,3.925758,3.925914,0.072851,12.3362,4.5773,0.050671,0.0,4.5773,0.0243,0.5063,0.0,4.4968,0.0,0.0049,0.0,0.5056,34.7334,34.735,26.5005,26.5017,0.0304,0.927,0.34700000000000003,False
236.53900000000002,2018-04-15 05:12:33,464.491,2018-04-15 05:20:17.491,11149.0,-107.00062,16.900479999999998,235.0,11.3799,11.3795,3.9239230000000003,3.924053,0.07309600000000001,12.3363,4.5772,0.050671,0.0,4.5772,0.0243,0.5062,0.0,4.5625,0.0,0.0049,0.0,0.5055,34.7324,34.7341,26.5032,26.5046,0.0289,0.88,0.32899999999999996,False
237.546,2018-04-15 05:12:33,465.38,2018-04-15 05:20:18.380,11170.0,-107.00062,16.900479999999998,236.0,11.3685,11.3686,3.9228650000000003,3.923032,0.072888,12.3362,4.5773,0.050671,0.0,4.5773,0.0243,0.5064,0.0,4.4988,0.0,0.0049,0.0,0.5058,34.7323,34.7338,26.5052,26.5064,0.0303,0.924,0.34600000000000003,False
238.553,2018-04-15 05:12:33,466.171,2018-04-15 05:20:19.171,11189.0,-107.00062,16.90046,237.0,11.3466,11.3461,3.920725,3.920843,0.072642,12.3359,4.5776,0.050671,0.0,4.5776,0.0242,0.5062,0.0,4.4959,0.0,0.0049,0.0,0.5056,34.7313,34.7328,26.5085,26.5098,0.0273,0.831,0.311,False
239.56,2018-04-15 05:12:33,466.93800000000005,2018-04-15 05:20:19.938,11208.0,-107.00062,16.90046,238.0,11.3418,11.3422,3.920319,3.92052,0.073077,12.336,4.5775,0.050671,0.0,4.5775,0.0243,0.5061,0.0,4.5021,0.0,0.0049,0.0,0.5054,34.7313,34.7329,26.5094,26.5105,0.0272,0.8290000000000001,0.31,False
240.567,2018-04-15 05:12:33,467.805,2018-04-15 05:20:20.805,11228.0,-107.00062,16.90046,239.0,11.3393,11.3397,3.920094,3.920296,0.073254,12.3359,4.5776,0.050671,0.0,4.5776,0.0244,0.506,0.0,4.4919,0.0,0.0049,0.0,0.5054,34.731,34.7326,26.5096,26.5108,0.0281,0.855,0.32,False
241.575,2018-04-15 05:12:33,468.962,2018-04-15 05:20:21.962,11256.0,-107.00062,16.90046,240.0,11.3311,11.331,3.919287,3.9194379999999995,0.072549,12.3359,4.5776,0.050671,0.0,4.5776,0.0242,0.506,0.0,4.492,0.0,0.0049,0.0,0.5054,34.7302,34.7319,26.5106,26.5119,0.0276,0.8390000000000001,0.314,False
242.582,2018-04-15 05:12:33,470.277,2018-04-15 05:20:23.277,11288.0,-107.00062,16.90046,241.0,11.3188,11.3189,3.9180870000000003,3.9182660000000005,0.072888,12.3357,4.5779,0.050671,0.0,4.5779,0.0243,0.5059,0.0,4.5137,0.0,0.0049,0.0,0.5052,34.7295,34.7312,26.5123,26.5136,0.0287,0.875,0.327,False
243.58900000000003,2018-04-15 05:12:33,471.346,2018-04-15 05:20:24.346,11313.0,-107.00062,16.90046,242.0,11.3153,11.3152,3.917792,3.9179489999999997,0.073257,12.3359,4.5777,0.050671,0.0,4.5777,0.0244,0.5061,0.0,4.5105,0.0,0.0049,0.0,0.5054,34.7295,34.7311,26.513,26.5142,0.0285,0.867,0.324,False
244.59599999999998,2018-04-15 05:12:33,472.31300000000005,2018-04-15 05:20:25.313,11337.0,-107.00062,16.900470000000002,243.0,11.3091,11.3109,3.917245,3.9176089999999997,0.07292699999999999,12.336,4.5776,0.050671,0.0,4.5776,0.0243,0.5061,0.0,4.4908,0.0,0.0049,0.0,0.5054,34.7294,34.7313,26.514,26.5152,0.0296,0.902,0.337,False
245.60299999999998,2018-04-15 05:12:33,473.295,2018-04-15 05:20:26.295,11360.0,-107.00062,16.900479999999998,244.0,11.3075,11.3079,3.917123,3.91733,0.07282000000000001,12.3357,4.5779,0.050671,0.0,4.5779,0.0243,0.5063,0.0,4.5337,0.0,0.0049,0.0,0.5056,34.7292,34.7309,26.5142,26.5155,0.0287,0.875,0.327,False
246.611,2018-04-15 05:12:33,474.267,2018-04-15 05:20:27.267,11383.0,-107.00062,16.900479999999998,245.0,11.3049,11.3051,3.916907,3.917101,0.072761,12.336,4.5776,0.050671,0.0,4.5776,0.0242,0.506,0.0,4.5585,0.0,0.0049,0.0,0.5053,34.7292,34.7309,26.5147,26.516,0.0276,0.8420000000000001,0.314,False
247.618,2018-04-15 05:12:33,475.148,2018-04-15 05:20:28.148,11405.0,-107.00062,16.900479999999998,246.0,11.3032,11.3035,3.916786,3.9169980000000004,0.071888,12.3357,4.5778,0.050671,0.0,4.5778,0.024,0.5062,0.0,4.6036,0.0,0.0049,0.0,0.5056,34.7291,34.7309,26.5149,26.5163,0.029,0.883,0.33,False
248.625,2018-04-15 05:12:33,475.944,2018-04-15 05:20:28.944,11424.0,-107.00062,16.900479999999998,247.0,11.2981,11.2983,3.916322,3.9165059999999996,0.07327,12.336,4.5776,0.050671,0.0,4.5776,0.0244,0.5061,0.0,4.5723,0.0,0.0049,0.0,0.5054,34.7288,34.7305,26.5157,26.5169,0.0286,0.87,0.325,False
249.632,2018-04-15 05:12:33,476.756,2018-04-15 05:20:29.756,11443.0,-107.00062,16.900479999999998,248.0,11.2929,11.2933,3.91585,3.9160480000000004,0.07267699999999999,12.3359,4.5776,0.050671,0.0,4.5776,0.0242,0.5059,0.0,4.534,0.0,0.0049,0.0,0.5052,34.7286,34.7302,26.5165,26.5177,0.0264,0.805,0.301,False
250.639,2018-04-15 05:12:33,477.783,2018-04-15 05:20:30.783,11468.0,-107.00062,16.900470000000002,249.0,11.2846,11.2845,3.915025,3.9151800000000003,0.072354,12.3359,4.5777,0.050671,0.0,4.5777,0.0241,0.5059,0.0,4.5237,0.0,0.0049,0.0,0.5053,34.7279,34.7295,26.5175,26.5188,0.0268,0.8170000000000001,0.305,False
251.646,2018-04-15 05:12:33,480.218,2018-04-15 05:20:33.218,11526.0,-107.00062,16.90046,250.0,11.288,11.2823,3.9154190000000004,3.9149870000000004,0.072588,12.3358,4.5778,0.050671,0.0,4.5778,0.0242,0.506,0.0,4.5235,0.0,0.0049,0.0,0.5053,34.7281,34.7292,26.5171,26.5189,0.0291,0.887,0.331,False
252.65400000000002,2018-04-15 05:12:33,481.973,2018-04-15 05:20:34.973,11568.0,-107.00062,16.90046,251.0,11.2564,11.2561,3.9122480000000004,3.9123959999999998,0.072376,12.3355,4.5781,0.050671,0.0,4.5781,0.0241,0.5061,0.0,4.5375,0.0,0.0049,0.0,0.5054,34.726,34.7277,26.5212,26.5226,0.0282,0.86,0.321,False
253.66099999999997,2018-04-15 05:12:33,482.76300000000003,2018-04-15 05:20:35.763,11587.0,-107.00062,16.90046,252.0,11.2376,11.2379,3.910446,3.910632,0.074513,12.336,4.5776,0.050671,0.0,4.5776,0.0248,0.5061,0.0,4.5493,0.0,0.0049,0.0,0.5054,34.7254,34.727,26.5242,26.5254,0.0284,0.865,0.32299999999999995,False
254.668,2018-04-15 05:12:33,483.38800000000003,2018-04-15 05:20:36.388,11602.0,-107.00062,16.90046,253.0,11.2295,11.2296,3.909704,3.909885,0.07323400000000001,12.3359,4.5777,0.050671,0.0,4.5777,0.0244,0.5062,0.0,4.5555,0.0,0.0049,0.0,0.5056,34.7252,34.7269,26.5256,26.5269,0.0283,0.862,0.322,False
255.675,2018-04-15 05:12:33,483.954,2018-04-15 05:20:36.954,11616.0,-107.00062,16.90046,254.0,11.2265,11.227,3.9094599999999997,3.9096849999999996,0.072701,12.3358,4.5777,0.050671,0.0,4.5777,0.0242,0.5059,0.0,4.4719,0.0,0.0049,0.0,0.5052,34.7251,34.7269,26.5261,26.5274,0.0274,0.833,0.311,False
256.683,2018-04-15 05:12:33,484.50800000000004,2018-04-15 05:20:37.508,11629.0,-107.00062,16.90046,255.0,11.2249,11.2252,3.909277,3.9095449999999996,0.072125,12.3358,4.5777,0.050671,0.0,4.5777,0.024,0.506,0.0,4.5603,0.0,0.0049,0.0,0.5053,34.7244,34.7268,26.5259,26.5276,0.0295,0.897,0.335,False
257.69,2018-04-15 05:12:33,485.04900000000004,2018-04-15 05:20:38.049,11642.0,-107.00062,16.900479999999998,256.0,11.2181,11.2177,3.908568,3.9088089999999998,0.073275,12.3358,4.5778,0.050671,0.0,4.5778,0.0244,0.5061,0.0,4.5761,0.0,0.0049,0.0,0.5055,34.7233,34.7261,26.5263,26.5285,0.0292,0.889,0.332,False
258.697,2018-04-15 05:12:33,485.583,2018-04-15 05:20:38.583,11655.0,-107.00062,16.900479999999998,257.0,11.2027,11.2031,3.9070419999999997,3.9073839999999995,0.07326,12.3356,4.578,0.050671,0.0,4.578,0.0244,0.506,0.0,4.578,0.0,0.0049,0.0,0.5054,34.7223,34.7253,26.5282,26.5305,0.0273,0.8320000000000001,0.31,False
259.704,2018-04-15 05:12:33,486.119,2018-04-15 05:20:39.119,11668.0,-107.00062,16.900479999999998,258.0,11.1945,11.1947,3.90625,3.906621,0.07326,12.3357,4.5778,0.050671,0.0,4.5778,0.0244,0.5062,0.0,4.5689,0.0,0.0049,0.0,0.5055,34.7217,34.7251,26.5294,26.532,0.0264,0.805,0.3,False
260.711,2018-04-15 05:12:33,486.661,2018-04-15 05:20:39.661,11681.0,-107.00062,16.900479999999998,259.0,11.1925,11.1928,3.9061510000000004,3.906419,0.073036,12.3361,4.5774,0.050671,0.0,4.5774,0.0243,0.5057,0.0,4.5951,0.0,0.0049,0.0,0.505,34.7221,34.7245,26.53,26.5318,0.0249,0.759,0.28300000000000003,False
261.719,2018-04-15 05:12:33,488.64599999999996,2018-04-15 05:20:41.646,11729.0,-107.00062,16.900479999999998,260.0,11.1968,11.1964,3.90666,3.9068129999999996,0.073163,12.336,4.5775,0.050671,0.0,4.5775,0.0244,0.5058,0.0,4.5908,0.0,0.0049,0.0,0.5051,34.7226,34.7246,26.5297,26.5313,0.0274,0.8340000000000001,0.311,False
262.726,2018-04-15 05:12:33,491.98,2018-04-15 05:20:44.980,11809.0,-107.00062,16.900479999999998,261.0,11.199,11.1989,3.9068940000000003,3.907139,0.07318999999999999,12.3359,4.5776,0.050671,0.0,4.5776,0.0244,0.506,0.0,4.595,0.0,0.0049,0.0,0.5053,34.7225,34.725,26.5292,26.5312,0.0296,0.9,0.335,False
263.733,2018-04-15 05:12:33,493.384,2018-04-15 05:20:46.384,11842.0,-107.00062,16.900479999999998,262.0,11.1441,11.1427,3.9012569999999998,3.9013169999999997,0.073261,12.3359,4.5777,0.050671,0.0,4.5777,0.0244,0.5062,0.0,4.5951,0.0,0.0049,0.0,0.5055,34.7178,34.7197,26.5355,26.5373,0.0298,0.907,0.33799999999999997,False
264.74,2018-04-15 05:12:33,494.32,2018-04-15 05:20:47.320,11865.0,-107.00062,16.900479999999998,263.0,11.0943,11.0943,3.896347,3.8965300000000003,0.07382999999999999,12.3351,4.5786,0.050671,0.0,4.5786,0.0246,0.5062,0.0,4.5954,0.0,0.0049,0.0,0.5056,34.7155,34.7173,26.5428,26.5442,0.0277,0.8440000000000001,0.314,False
265.748,2018-04-15 05:12:33,495.051,2018-04-15 05:20:48.051,11882.0,-107.00062,16.900479999999998,264.0,11.079,11.0791,3.8948370000000003,3.8950110000000002,0.07304400000000001,12.335,4.5788,0.050671,0.0,4.5788,0.0243,0.5061,0.0,4.5837,0.0,0.0049,0.0,0.5055,34.7145,34.7161,26.5448,26.5461,0.0266,0.8109999999999999,0.302,False
266.755,2018-04-15 05:12:33,495.67400000000004,2018-04-15 05:20:48.674,11897.0,-107.00062,16.900479999999998,265.0,11.069,11.0692,3.8938910000000004,3.8940910000000004,0.07274299999999999,12.3349,4.5789,0.050671,0.0,4.5789,0.0242,0.5058,0.0,4.5755,0.0,0.0049,0.0,0.5051,34.714,34.7158,26.5463,26.5477,0.0259,0.787,0.293,False
267.762,2018-04-15 05:12:33,496.236,2018-04-15 05:20:49.236,11911.0,-107.00062,16.900479999999998,266.0,11.0671,11.0678,3.893708,3.8939779999999997,0.073247,12.3349,4.5789,0.050671,0.0,4.5789,0.0244,0.506,0.0,4.5933,0.0,0.0049,0.0,0.5053,34.7136,34.7156,26.5463,26.5478,0.0288,0.878,0.327,False
268.769,2018-04-15 05:12:33,496.787,2018-04-15 05:20:49.787,11924.0,-107.00062,16.900479999999998,267.0,11.0669,11.0674,3.8936800000000003,3.893993,0.073539,12.335,4.5788,0.050671,0.0,4.5788,0.0245,0.5059,0.0,4.6016,0.0,0.0049,0.0,0.5052,34.7131,34.7157,26.546,26.548,0.0279,0.85,0.316,False
269.777,2018-04-15 05:12:33,497.335,2018-04-15 05:20:50.335,11937.0,-107.00062,16.900479999999998,268.0,11.0659,11.0664,3.8936089999999997,3.8939239999999997,0.07324800000000001,12.335,4.5788,0.050671,0.0,4.5788,0.0244,0.5058,0.0,4.599,0.0,0.0049,0.0,0.5051,34.7129,34.7155,26.546,26.548,0.0283,0.86,0.32,False
270.784,2018-04-15 05:12:33,497.86699999999996,2018-04-15 05:20:50.867,11950.0,-107.00062,16.900479999999998,269.0,11.0643,11.0647,3.893476,3.8938,0.073528,12.335,4.5788,0.050671,0.0,4.5788,0.0245,0.5061,0.0,4.6022,0.0,0.0049,0.0,0.5055,34.7125,34.7154,26.5461,26.5483,0.028,0.852,0.317,False
271.791,2018-04-15 05:12:33,498.39099999999996,2018-04-15 05:20:51.391,11962.0,-107.00063,16.900489999999998,270.0,11.0546,11.055,3.8925379999999996,3.8928540000000003,0.073262,12.3351,4.5787,0.050671,0.0,4.5787,0.0244,0.5058,0.0,4.6027,0.0,0.0049,0.0,0.5051,34.7119,34.7147,26.5474,26.5494,0.0262,0.7979999999999999,0.29600000000000004,False
272.79900000000004,2018-04-15 05:12:33,498.98800000000006,2018-04-15 05:20:51.988,11977.0,-107.00063999999999,16.9005,271.0,11.0443,11.0447,3.8916480000000004,3.891885,0.07326,12.3351,4.5787,0.050671,0.0,4.5787,0.0244,0.5057,0.0,4.6029,0.0,0.0049,0.0,0.505,34.7123,34.7143,26.5496,26.551,0.0261,0.794,0.295,False
273.806,2018-04-15 05:12:33,500.151,2018-04-15 05:20:53.151,12005.0,-107.00062,16.900479999999998,272.0,11.0364,11.0314,3.8909230000000004,3.8905849999999997,0.07309600000000001,12.335,4.5787,0.050671,0.0,4.5787,0.0243,0.5057,0.0,4.6026,0.0,0.0049,0.0,0.505,34.7121,34.7135,26.5509,26.5529,0.027,0.8220000000000001,0.306,False
274.813,2018-04-15 05:12:33,502.397,2018-04-15 05:20:55.397,12059.0,-107.00062,16.900479999999998,273.0,11.043,11.0361,3.891585,3.8910949999999995,0.073266,12.3352,4.5785,0.050671,0.0,4.5785,0.0244,0.5058,0.0,4.6028,0.0,0.0049,0.0,0.5051,34.712,34.7137,26.5496,26.5522,0.0276,0.8390000000000001,0.312,False
275.82,2018-04-15 05:12:33,504.48,2018-04-15 05:20:57.480,12109.0,-107.00062,16.900479999999998,274.0,10.9966,11.0008,3.887053,3.8875669999999998,0.07344400000000001,12.3347,4.5791,0.050671,0.0,4.5791,0.0245,0.5058,0.0,4.6029,0.0,0.0049,0.0,0.5051,34.7103,34.7115,26.5567,26.5568,0.0269,0.8170000000000001,0.303,False
276.828,2018-04-15 05:12:33,505.913,2018-04-15 05:20:58.913,12143.0,-107.00062,16.900479999999998,275.0,10.9825,10.9828,3.8857489999999997,3.885958,0.073125,12.3346,4.5793,0.050671,0.0,4.5793,0.0244,0.5058,0.0,4.6028,0.0,0.0049,0.0,0.5051,34.7101,34.712,26.5591,26.5605,0.0291,0.887,0.32899999999999996,False
277.835,2018-04-15 05:12:33,506.88300000000004,2018-04-15 05:20:59.883,12166.0,-107.00063999999999,16.9005,276.0,10.9709,10.9716,3.884606,3.884871,0.07345499999999999,12.3346,4.5792,0.050671,0.0,4.5792,0.0245,0.5059,0.0,4.6035,0.0,0.0049,0.0,0.5052,34.7093,34.7113,26.5606,26.562,0.0264,0.804,0.298,False
278.843,2018-04-15 05:12:33,507.642,2018-04-15 05:21:00.642,12184.0,-107.00063999999999,16.9005,277.0,10.9635,10.964,3.883921,3.8841620000000003,0.073035,12.3346,4.5792,0.050671,0.0,4.5792,0.0243,0.5056,0.0,4.5981,0.0,0.0049,0.0,0.5049,34.7089,34.7109,26.5616,26.563,0.026,0.7909999999999999,0.293,False
279.85,2018-04-15 05:12:33,508.329,2018-04-15 05:21:01.329,12201.0,-107.00063999999999,16.9005,278.0,10.9579,10.9593,3.883353,3.883662,0.073031,12.3349,4.5789,0.050671,0.0,4.5789,0.0243,0.5057,0.0,4.5911,0.0,0.0049,0.0,0.505,34.7081,34.7099,26.562,26.5632,0.0269,0.82,0.304,False
280.857,2018-04-15 05:12:33,509.01199999999994,2018-04-15 05:21:02.012,12217.0,-107.00063999999999,16.9005,279.0,10.9325,10.9333,3.8808239999999996,3.881044,0.073271,12.3351,4.5786,0.050671,0.0,4.5786,0.0244,0.5056,0.0,4.5999,0.0,0.0049,0.0,0.5049,34.7064,34.708,26.5653,26.5663,0.0275,0.836,0.31,False
281.865,2018-04-15 05:12:33,509.76599999999996,2018-04-15 05:21:02.766,12235.0,-107.00062,16.9005,280.0,10.9174,10.9174,3.879332,3.8795040000000003,0.073091,12.3343,4.5796,0.050671,0.0,4.5796,0.0243,0.5059,0.0,4.5998,0.0,0.0049,0.0,0.5052,34.7054,34.7071,26.5673,26.5686,0.0298,0.907,0.336,False
282.872,2018-04-15 05:12:33,510.707,2018-04-15 05:21:03.707,12258.0,-107.00062,16.900489999999998,281.0,10.8881,10.8873,3.87635,3.8764220000000003,0.072809,12.3338,4.5801,0.050671,0.0,4.5801,0.0243,0.506,0.0,4.6007,0.0,0.0049,0.0,0.5053,34.7029,34.7043,26.5705,26.5718,0.029,0.883,0.327,False
283.879,2018-04-15 05:12:33,511.74699999999996,2018-04-15 05:21:04.747,12283.0,-107.00062,16.900479999999998,282.0,10.8508,10.8504,3.872644,3.872778,0.073405,12.3337,4.5802,0.050671,0.0,4.5802,0.0244,0.506,0.0,4.6014,0.0,0.0049,0.0,0.5053,34.7006,34.7024,26.5755,26.5769,0.0274,0.8340000000000001,0.308,False
284.887,2018-04-15 05:12:33,512.693,2018-04-15 05:21:05.693,12306.0,-107.00062,16.900479999999998,283.0,10.8398,10.8402,3.8715919999999997,3.8718160000000004,0.073075,12.3341,4.5798,0.050671,0.0,4.5798,0.0243,0.5057,0.0,4.6028,0.0,0.0049,0.0,0.505,34.7001,34.7019,26.577,26.5784,0.0254,0.775,0.287,False
285.894,2018-04-15 05:12:33,513.54,2018-04-15 05:21:06.540,12326.0,-107.00062,16.900479999999998,284.0,10.8327,10.8328,3.870907,3.8710809999999998,0.073264,12.3342,4.5796,0.050671,0.0,4.5796,0.0244,0.5057,0.0,4.6047,0.0,0.0049,0.0,0.505,34.6995,34.7012,26.5779,26.5792,0.0277,0.8420000000000001,0.312,False
286.901,2018-04-15 05:12:33,514.4159999999999,2018-04-15 05:21:07.416,12347.0,-107.00062,16.900479999999998,285.0,10.8176,10.8171,3.869415,3.86954,0.073111,12.3342,4.5797,0.050671,0.0,4.5797,0.0244,0.5057,0.0,4.6024,0.0,0.0049,0.0,0.5051,34.6985,34.7001,26.5798,26.5811,0.0285,0.868,0.321,False
287.909,2018-04-15 05:12:33,515.418,2018-04-15 05:21:08.418,12371.0,-107.00062,16.900479999999998,286.0,10.7989,10.7988,3.867569,3.8677269999999995,0.07342,12.3341,4.5798,0.050671,0.0,4.5798,0.0245,0.5057,0.0,4.6007,0.0,0.0049,0.0,0.5051,34.6972,34.6989,26.5822,26.5834,0.0268,0.816,0.302,False
288.916,2018-04-15 05:12:33,516.511,2018-04-15 05:21:09.511,12397.0,-107.00062,16.900479999999998,287.0,10.7738,10.7734,3.865074,3.865222,0.073395,12.3336,4.5803,0.050671,0.0,4.5803,0.0244,0.5057,0.0,4.5708,0.0,0.0049,0.0,0.5051,34.6956,34.6974,26.5854,26.5869,0.0272,0.8290000000000001,0.306,False
289.92400000000004,2018-04-15 05:12:33,517.5509999999999,2018-04-15 05:21:10.551,12422.0,-107.00063,16.900479999999998,288.0,10.7578,10.7582,3.8635309999999996,3.863746,0.073412,12.3335,4.5804,0.050671,0.0,4.5804,0.0244,0.5056,0.0,4.5533,0.0,0.0049,0.0,0.505,34.6948,34.6965,26.5876,26.5889,0.0271,0.825,0.305,False
290.931,2018-04-15 05:12:33,518.5319999999999,2018-04-15 05:21:11.532,12446.0,-107.00063999999999,16.900479999999998,289.0,10.7434,10.7432,3.862133,3.862281,0.073261,12.3339,4.58,0.050671,0.0,4.58,0.0244,0.5057,0.0,4.5714,0.0,0.0049,0.0,0.5051,34.694,34.6956,26.5896,26.5909,0.0286,0.871,0.321,False
291.938,2018-04-15 05:12:33,519.5880000000001,2018-04-15 05:21:12.588,12471.0,-107.00063,16.900479999999998,290.0,10.7332,10.7327,3.861162,3.8612919999999997,0.07326,12.3337,4.5803,0.050671,0.0,4.5803,0.0244,0.5058,0.0,4.5795,0.0,0.0049,0.0,0.5052,34.6934,34.6952,26.5909,26.5924,0.0276,0.8390000000000001,0.31,False
292.94599999999997,2018-04-15 05:12:33,521.1080000000001,2018-04-15 05:21:14.108,12508.0,-107.00062,16.900479999999998,291.0,10.7233,10.7236,3.8602190000000003,3.860421,0.07326,12.3338,4.5801,0.050671,0.0,4.5801,0.0244,0.5056,0.0,4.5954,0.0,0.0049,0.0,0.505,34.6929,34.6946,26.5923,26.5936,0.0268,0.8170000000000001,0.301,False
293.953,2018-04-15 05:12:33,523.163,2018-04-15 05:21:16.163,12557.0,-107.00062,16.900479999999998,292.0,10.7185,10.7189,3.8598,3.8600199999999996,0.07335499999999999,12.3335,4.5805,0.050671,0.0,4.5805,0.0244,0.5057,0.0,4.5926,0.0,0.0049,0.0,0.5051,34.6928,34.6947,26.5932,26.5945,0.0274,0.8340000000000001,0.308,False
294.961,2018-04-15 05:12:33,524.364,2018-04-15 05:21:17.364,12586.0,-107.00062,16.900479999999998,293.0,10.7081,10.7081,3.858799,3.8589910000000005,0.073261,12.3334,4.5806,0.050671,0.0,4.5806,0.0244,0.5056,0.0,4.5672,0.0,0.0049,0.0,0.505,34.6922,34.6941,26.5945,26.596,0.0283,0.862,0.318,False
295.968,2018-04-15 05:12:33,525.225,2018-04-15 05:21:18.225,12606.0,-107.00062,16.900479999999998,294.0,10.6793,10.6786,3.855892,3.8559930000000002,0.073463,12.3333,4.5807,0.050671,0.0,4.5807,0.0245,0.5057,0.0,4.5607,0.0,0.0049,0.0,0.5051,34.6899,34.6916,26.5978,26.5993,0.0286,0.872,0.322,False
