Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 368,Area 368,#Peptides,#Unique,#Spec 368,PTM,Avg. Mass,Description
114,598,ETNP_140,55.04,7,7,1.03E6,2,2,2,,30980,D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase
114,592,ETNP_100,55.04,7,7,1.03E6,2,2,2,,35079,D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase
114,599,ETNP_120,55.04,7,7,1.03E6,2,2,2,,35009,D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase
114,593,ETNP_120,55.04,7,7,1.03E6,2,2,2,,35079,D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase
114,600,ETNP_100,55.04,7,7,1.03E6,2,2,2,,35009,D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase
112,66120,ETNP_300,55.02,4,4,3.44E5,2,2,2,Carbamidomethylation,41724,Membrane-bound aldehyde dehydrogenase [pyrroloquinoline-quinone] precursor
112,66121,ETNP_180,55.02,4,4,3.44E5,2,2,2,Carbamidomethylation,44273,Isoquinoline 1-oxidoreductase subunit beta
112,66122,ETNP_160,55.02,4,4,3.44E5,2,2,2,Carbamidomethylation,46381,Isoquinoline 1-oxidoreductase subunit beta
112,66123,ETNP_120,55.02,2,2,3.44E5,2,2,2,Carbamidomethylation,79540,Isoquinoline 1-oxidoreductase subunit beta
112,66124,ETNP_120,55.02,2,2,3.44E5,2,2,2,Carbamidomethylation,79540,Isoquinoline 1-oxidoreductase subunit beta
102,1491,ETNP14_68,55.00,2,2,3.03E5,2,1,2,,57988,60 kDa chaperonin
102,1203,WP_011372264.1,55.00,2,2,3.03E5,2,1,2,,57169,molecular chaperone GroEL [Sulfurimonas denitrificans]
59,567,WP_012844412,54.98,5,5,,3,0,3,,57666,molecular chaperone GroEL Rhodothermus marinus
61,125,NP_300,54.39,5,5,4.05E4,3,1,3,Carbamidomethylation,57679,60 kDa chaperonin
61,126,ETNP_120,54.39,5,5,4.05E4,3,1,3,Carbamidomethylation,57693,60 kDa chaperonin
61,124,ETNP_160,54.39,5,5,4.05E4,3,1,3,Carbamidomethylation,57723,60 kDa chaperonin
51,909,ACS36806.1,54.06,19,19,2.95E5,4,1,4,Carbamidomethylation,15470,photosystem I reaction center subunit II (chloroplast) [Aureococcus anophagefferens]
153,1222,ETNP_100,53.79,12,12,3.4E5,1,1,1,,11204,hypothetical protein
153,1221,ETNP_120,53.79,12,12,3.4E5,1,1,1,,11204,hypothetical protein
63,66111,ETNP_160,53.68,30,30,4.91E4,3,1,3,Carbamidomethylation,10438,Photosystem I reaction center subunit II
98,1166,ETNP_120,53.13,5,5,3.97E5,2,1,2,,36999,Chlorate reductase subunit gamma precursor
57,66119,NP_85,53.08,19,19,1.15E6,4,4,4,,14320,Photosystem II lipoprotein Psb27 precursor
53,683,NP_300,52.69,24,24,4.39E5,4,2,4,,8031,hypothetical protein
53,682,NP_100,52.69,24,24,4.39E5,4,2,4,,7989,hypothetical protein
53,681,NP_300,52.69,24,24,4.39E5,4,2,4,,7989,hypothetical protein
68,42649,ETNP_120,51.48,12,12,4.39E5,3,3,3,Oxidation (M),34936,Photosystem II 44 kDa reaction center protein
68,42654,WP_006171776,51.48,8,8,4.39E5,3,3,3,Oxidation (M),49866,photosystem II reaction center protein Synechococcus sp WH 5701
68,42660,WP_011127543,51.48,8,8,4.39E5,3,3,3,Oxidation (M),50591,photosystem II reaction center protein Synechococcus
68,42661,WP_038546000,51.48,8,8,4.39E5,3,3,3,Oxidation (M),50721,photosystem II reaction center protein Synechococcus sp KORDI-100
68,42662,CAK24074.1,51.48,8,8,4.39E5,3,3,3,Oxidation (M),50808,Photosystem II CP43 protein [Synechococcus sp. WH 7803]
68,42663,ETNP_100,51.48,8,8,4.39E5,3,3,3,Oxidation (M),50697,Photosystem II 44 kDa reaction center protein
68,42646,ETNP_100,51.48,18,18,4.39E5,3,3,3,Oxidation (M),22693,Photosystem II 44 kDa reaction center protein
68,42647,ETNP_100,51.48,18,18,4.39E5,3,3,3,Oxidation (M),23767,Photosystem II 44 kDa reaction center protein
68,42652,ETNP_160,51.48,9,9,4.39E5,3,3,3,Oxidation (M),45882,Photosystem II 44 kDa reaction center protein
118,570,ETNP_140,51.46,29,29,1.03E5,2,1,2,,7574,Cold shock-like protein CspE
118,568,ETNP14_120,51.46,29,29,1.03E5,2,1,2,,7574,Cold shock-like protein CspE
118,569,ETNP_180,51.46,29,29,1.03E5,2,1,2,,7574,Cold shock-like protein CspE
65,272,ETNP_120,50.38,7,7,4.32E4,3,1,3,,57580,60 kDa chaperonin
71,66126,ETNP_160,50.27,5,5,5.5E6,2,1,3,,36926,Chlorate reductase subunit gamma precursor
71,66127,ETNP_140,50.27,5,5,5.5E6,2,1,3,,36926,Chlorate reductase subunit gamma precursor
91,995,KUK93587,49.99,3,3,,2,0,2,,60336,60 kDa chaperonin Marinimicrobia bacterium 46_43
115,42739,ETNP_90,49.20,12,12,2.91E5,2,2,2,,14586,hypothetical protein
115,42741,ETNP_90,49.20,10,10,2.91E5,2,2,2,,17492,hypothetical protein
115,42742,ETNP_110,49.20,10,10,2.91E5,2,2,2,,18069,hypothetical protein
115,42743,ETNP14_68,49.20,9,9,2.91E5,2,2,2,,20570,hypothetical protein
115,42744,ETNP_120,49.20,7,7,2.91E5,2,2,2,,24588,hypothetical protein
115,42745,ETNP_160,49.20,7,7,2.91E5,2,2,2,,26799,hypothetical protein
115,42748,ETNP_90,49.20,3,3,2.91E5,2,2,2,,52682,hypothetical protein
115,42749,WP_011130894,49.20,3,3,2.91E5,2,2,2,,54286,transcription termination factor NusA Prochlorococcus marinus
115,42750,WP_036911322,49.20,3,3,2.91E5,2,2,2,,54371,transcription termination factor NusA Prochlorococcus
115,42751,ETNP_100,49.20,3,3,2.91E5,2,2,2,,54724,hypothetical protein
115,42752,ETNP_100,49.20,3,3,2.91E5,2,2,2,,54724,hypothetical protein
115,42753,ETNP_100,49.20,3,3,2.91E5,2,2,2,,54846,hypothetical protein
115,42754,ETNP_90,49.20,3,3,2.91E5,2,2,2,,54846,hypothetical protein
115,42755,ETNP_120,49.20,3,3,2.91E5,2,2,2,,55460,hypothetical protein
69,808,NP_85,48.63,12,12,5.17E5,3,3,3,,24482,Glutamine-binding periplasmic protein precursor
69,806,ETNP_120,48.63,11,11,5.17E5,3,3,3,,27197,putative amino-acid ABC transporter-binding protein precursor
69,801,ETNP_140,48.63,10,10,5.17E5,3,3,3,,29495,Glutamine-binding periplasmic protein precursor
69,802,ETNP_300,48.63,10,10,5.17E5,3,3,3,,29495,Glutamine-binding periplasmic protein precursor
69,807,NP_300,48.63,10,10,5.17E5,3,3,3,,29493,Glutamine-binding periplasmic protein precursor
69,803,ETNP_160,48.63,10,10,5.17E5,3,3,3,,29495,Glutamine-binding periplasmic protein precursor
69,804,ETNP_100,48.63,10,10,5.17E5,3,3,3,,29568,Glutamine-binding periplasmic protein precursor
78,595,ETNP_120,47.95,14,14,3.79E5,3,3,3,Carbamidomethylation,21631,Formate dehydrogenase iron-sulfur subunit
78,594,ETNP_110,47.95,14,14,3.79E5,3,3,3,Carbamidomethylation,21599,Formate dehydrogenase iron-sulfur subunit
78,595,ETNP_120,47.95,14,14,3.79E5,3,3,3,Carbamidomethylation,21631,Formate dehydrogenase iron-sulfur subunit
99,66134,ETNP14_68,47.07,18,18,5.55E5,2,2,2,,10703,10 kDa chaperonin
116,431,ETNP14_68,46.80,12,12,1.56E6,2,2,2,,19236,Secreted effector protein pipB2
87,2038,ETNP_120,46.64,7,7,3E6,1,1,2,,24509,hypothetical protein
66,1259,ETNP_180,46.30,3,3,1.33E4,3,1,3,,86396,Multicopper oxidase
84,758,ETNP_120,45.89,10,10,1.19E6,2,2,3,,18151,R-phycocyanin-2 beta chain
84,758,ETNP_120,45.89,10,10,1.19E6,2,2,3,,18151,R-phycocyanin-2 beta chain
84,759,ETNP_100,45.89,10,10,1.19E6,2,2,3,,18151,R-phycocyanin-2 beta chain
84,757,ETNP_90,45.89,10,10,1.19E6,2,2,3,,18151,R-phycocyanin-2 beta chain
83,66130,ETNP14_68,44.30,8,8,3.62E5,2,1,3,Oxidation (M),18751,R-phycoerythrin subunit beta
83,66131,ETNP_90,44.30,8,8,3.62E5,2,1,3,Oxidation (M),18751,R-phycoerythrin subunit beta
83,66132,NP_85,44.30,8,8,3.62E5,2,1,3,Oxidation (M),18796,R-phycoerythrin subunit beta
83,56779,ETNP14_68,44.30,8,8,3.62E5,2,1,3,Oxidation (M),19133,R-phycoerythrin subunit beta
83,56784,ETNP14_68,44.30,7,7,3.62E5,2,1,3,Oxidation (M),21801,R-phycoerythrin subunit beta
120,42710,ETNP_110,43.57,6,6,8.73E5,2,2,2,,27894,hypothetical protein
120,42711,ETNP_120,43.57,6,6,8.73E5,2,2,2,,28963,hypothetical protein
233,66207,CAN91504.1,43.46,1,1,1.05E5,1,1,1,,102223,Hybrid histidine kinase [Sorangium cellulosum So ce56]
92,66144,ACA19885.1,43.17,3,3,6.85E3,2,1,2,,57428,chaperonin GroEL [Methylobacterium sp. 4-46]
101,66139,NP_85,42.95,5,5,2.86E5,2,2,2,,40723,Rubrerythrin
101,66140,ETNP_100,42.95,5,5,2.86E5,2,2,2,,40723,Rubrerythrin
101,66141,ETNP_120,42.95,5,5,2.86E5,2,2,2,,40765,Rubrerythrin
101,66142,ETNP_100,42.95,5,5,2.86E5,2,2,2,,40682,Rubrerythrin
101,66143,ETNP14_68,42.95,5,5,2.86E5,2,2,2,,40753,Rubrerythrin
100,1033,ETNP_120,42.91,8,8,1.7E5,2,2,2,,24226,Tripartite tricarboxylate transporter family receptor
100,1031,ETNP_140,42.91,9,9,1.7E5,2,2,2,,22683,Tripartite tricarboxylate transporter family receptor
100,1021,ETNP_180,42.91,8,8,1.7E5,2,2,2,,24253,Tripartite tricarboxylate transporter family receptor
100,1022,ETNP_120,42.91,8,8,1.7E5,2,2,2,,24253,Tripartite tricarboxylate transporter family receptor
100,1032,ETNP_140,42.91,8,8,1.7E5,2,2,2,,24226,Tripartite tricarboxylate transporter family receptor
100,985,ETNP_120,42.91,6,6,1.7E5,2,2,2,,33964,Tripartite tricarboxylate transporter family receptor
100,986,NP_300,42.91,6,6,1.7E5,2,2,2,,33974,Tripartite tricarboxylate transporter family receptor
169,132,|#CONTAM#K1C9_HUMAN|,42.89,3,3,1.08E5,1,1,1,,62129,sp|#CONTAM#K1C9_HUMAN|
122,66159,ETNP_120,41.72,24,24,2.19E5,2,2,2,,7047,hypothetical protein
122,66160,ETNP_120,41.72,16,16,2.19E5,2,2,2,,10266,hypothetical protein
72,42818,NP_100,41.22,21,21,2.9E4,3,1,3,,8063,hypothetical protein
72,42823,NP_125,41.22,21,21,2.9E4,3,1,3,,8063,hypothetical protein
72,42822,NP_300,41.22,21,21,2.9E4,3,1,3,,8047,hypothetical protein
72,66363,ETNP14_120,41.22,21,21,2.9E4,3,1,3,,8106,hypothetical protein
170,1785,ETNP_100,41.05,6,6,6.55E4,1,1,1,,25582,Poly(beta-D-mannuronate) C5 epimerase 7
232,2095,ETNP_140,40.68,16,16,7.02E4,1,1,1,,9260,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
232,1943,NP_300,40.68,16,16,7.02E4,1,1,1,,9278,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
232,1944,ETNP_100,40.68,16,16,7.02E4,1,1,1,,9264,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
232,1947,NP_85,40.68,16,16,7.02E4,1,1,1,,9264,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
232,1945,NP_125,40.68,16,16,7.02E4,1,1,1,,9259,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
232,1946,ETNP_110,40.68,16,16,7.02E4,1,1,1,,9305,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
232,1948,NP_100,40.68,16,16,7.02E4,1,1,1,,9305,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
93,66145,ETNP14_120,40.02,17,17,4.95E4,2,1,2,Carbamidomethylation,11800,Alpha-keto acid-binding periplasmic protein TakP precursor
93,66146,ETNP14_68,40.02,10,10,4.95E4,2,1,2,Carbamidomethylation,20963,Alpha-keto acid-binding periplasmic protein TakP precursor
93,66147,ETNP_90,40.02,17,17,4.95E4,2,1,2,Carbamidomethylation,11838,Alpha-keto acid-binding periplasmic protein TakP precursor
93,66148,ETNP_100,40.02,14,14,4.95E4,2,1,2,Carbamidomethylation,14344,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
93,588,ETNP14_120,40.02,10,10,4.95E4,2,1,2,Carbamidomethylation,21171,Alpha-keto acid-binding periplasmic protein TakP precursor
93,66149,ETNP14_68,40.02,5,5,4.95E4,2,1,2,Carbamidomethylation,39674,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
93,311,ETNP14_68,40.02,5,5,4.95E4,2,1,2,Carbamidomethylation,39870,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
93,66155,ETNP14_120,40.02,12,12,4.95E4,2,1,2,Carbamidomethylation,16752,Alpha-keto acid-binding periplasmic protein TakP precursor
123,42691,CAN92940.1,39.92,3,3,,2,0,2,,58906,GroEL like chaperone  HSP60 family [Sorangium cellulosum So ce56]
234,1668,ETNP_140,39.60,2,2,5.33E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
234,1664,ETNP_120,39.60,2,2,5.33E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
234,1665,ETNP_160,39.60,2,2,5.33E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
234,1664,ETNP_120,39.60,2,2,5.33E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
234,1667,ETNP_180,39.60,2,2,5.33E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
234,1669,ETNP_300,39.60,2,2,5.33E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
171,66165,ETNP_90,38.91,8,8,9.91E4,1,1,1,,17741,Photosystem Q(B) protein precursor
171,66166,ETNP14_68,38.91,8,8,9.91E4,1,1,1,,18314,Photosystem Q(B) protein precursor
171,66167,ETNP14_68,38.91,7,7,9.91E4,1,1,1,,21658,Photosystem Q(B) protein precursor
171,66168,ETNP_70,38.91,6,6,9.91E4,1,1,1,,24312,Photosystem Q(B) protein 1 precursor
171,66169,ETNP_90,38.91,6,6,9.91E4,1,1,1,,24478,Photosystem Q(B) protein 1 precursor
171,66170,NP_300,38.91,6,6,9.91E4,1,1,1,,25652,Photosystem Q(B) protein precursor
171,66171,NP_100,38.91,5,5,9.91E4,1,1,1,,26989,Photosystem Q(B) protein precursor
171,66172,ETNP14_68,38.91,4,4,9.91E4,1,1,1,,39397,Photosystem Q(B) protein precursor
171,66173,WP_011129798,38.91,4,4,9.91E4,1,1,1,,39412,photosystem II protein D1 Prochlorococcus marinus
171,66174,ETNP_160,38.91,4,4,9.91E4,1,1,1,,39397,Photosystem Q(B) protein precursor
171,66175,WP_036916046,38.91,4,4,9.91E4,1,1,1,,39428,photosystem II protein D1 Prochlorococcus
171,66176,WP_011375791.1,38.91,4,4,9.91E4,1,1,1,,39608,photosystem II protein D1 [Prochlorococcus marinus]
171,66177,WP_011131862.1,38.91,4,4,9.91E4,1,1,1,,39636,photosystem II protein D1 [Prochlorococcus marinus]
171,66178,WP_002805533,38.91,4,4,9.91E4,1,1,1,,39638,photosystem II protein D1 Prochlorococcus
171,66179,NP_30,38.91,4,4,9.91E4,1,1,1,,39638,Photosystem Q(B) protein precursor
171,66208,NP_30,38.91,7,7,9.91E4,1,1,1,,20635,Photosystem Q(B) protein 1 precursor
171,66209,WP_038545378,38.91,4,4,9.91E4,1,1,1,,39414,photosystem I reaction center subunit IX Synechococcus sp KORDI-100
171,66210,WP_011128334,38.91,4,4,9.91E4,1,1,1,,39414,photosystem II protein D1 2 Synechococcus
171,66211,WP_038543017,38.91,4,4,9.91E4,1,1,1,,39450,photosystem I reaction center subunit IX Synechococcus sp KORDI-100
171,66212,WP_011128777,38.91,4,4,9.91E4,1,1,1,,39387,photosystem II protein D1 3 Synechococcus sp WH 8102
171,66213,AOO12397.1,38.91,4,4,9.91E4,1,1,1,,39424,photosystem II protein D1 [Cyanophage S-RIM44]
171,66214,AOO11696.1,38.91,4,4,9.91E4,1,1,1,,39424,photosystem II protein D1 [Cyanophage S-RIM44]
171,66215,WP_011127848,38.91,4,4,9.91E4,1,1,1,,39359,photosystem II protein D1 1 Synechococcus
171,66216,ADO99571.1,38.91,4,4,9.91E4,1,1,1,,39436,photosystem II D1 protein [Prochlorococcus phage Syn33]
171,66217,AOO12862.1,38.91,4,4,9.91E4,1,1,1,,39424,photosystem II protein D1 [Cyanophage S-RIM44]
171,66218,YP_004323819.1,38.91,4,4,9.91E4,1,1,1,,39436,photosystem II D1 protein [Prochlorococcus phage Syn33]
171,66219,AOO12162.1,38.91,4,4,9.91E4,1,1,1,,39424,photosystem II protein D1 [Cyanophage S-RIM44]
171,66220,AEZ65591.1,38.91,4,4,9.91E4,1,1,1,,39528,D1 protein [Cyanophage S-TIM5]
171,66221,cyanophage_EEBLHMBA_02084,38.91,4,4,9.91E4,1,1,1,,39389,hypothetical protein
171,66222,YP_007006003.1,38.91,4,4,9.91E4,1,1,1,,39528,D1 protein [Cyanophage S-TIM5]
121,898,ETNP_100,38.28,15,15,4.13E5,2,2,2,,13234,hypothetical protein
121,897,ETNP_90,38.28,15,15,4.13E5,2,2,2,,13234,hypothetical protein
121,899,ETNP_100,38.28,15,15,4.13E5,2,2,2,,13204,hypothetical protein
121,900,ETNP_140,38.28,14,14,4.13E5,2,2,2,,14330,hypothetical protein
121,901,ETNP_120,38.28,14,14,4.13E5,2,2,2,,15099,hypothetical protein
125,638,ACL71537.1,38.22,3,3,,2,0,2,,57553,chaperonin GroEL [Thioalkalivibrio sulfidiphilus HL-EbGr7]
125,304,WP_041324233.1,38.22,3,3,,2,0,2,,56823,molecular chaperone GroEL [Saccharophagus degradans]
94,1009,NP_85,37.77,9,9,1.16E5,2,2,2,,28964,Ethylbenzene dehydrogenase
235,2098,ETNP_120,37.74,9,9,1.06E5,1,1,1,,13314,hypothetical protein
236,42698,ETNP_180,37.35,5,5,2.69E5,1,1,1,,21562,Substrate binding domain of ABC-type glycine betaine transport system
236,42699,ETNP_300,37.35,4,4,2.69E5,1,1,1,,25025,Substrate binding domain of ABC-type glycine betaine transport system
236,42700,ETNP_160,37.35,4,4,2.69E5,1,1,1,,31060,Substrate binding domain of ABC-type glycine betaine transport system
236,42702,NP_300,37.35,3,3,2.69E5,1,1,1,,34232,Substrate binding domain of ABC-type glycine betaine transport system
236,42701,ETNP14_120,37.35,3,3,2.69E5,1,1,1,,34230,Substrate binding domain of ABC-type glycine betaine transport system
236,42703,NP_30,37.35,3,3,2.69E5,1,1,1,,34528,Substrate binding domain of ABC-type glycine betaine transport system
173,1051,ETNP_100,36.07,4,4,3.88E4,1,1,1,,39893,Elongation factor Tu
173,1052,ETNP_160,36.07,4,4,3.88E4,1,1,1,,43606,Elongation factor Tu
173,1053,NP_85,36.07,4,4,3.88E4,1,1,1,,43606,Elongation factor Tu
173,1054,WP_036915923,36.07,4,4,3.88E4,1,1,1,,43606,elongation factor Tu Prochlorococcus
173,1055,WP_011131149,36.07,4,4,3.88E4,1,1,1,,43636,elongation factor Tu Prochlorococcus marinus
173,1056,ETNP14_68,36.07,4,4,3.88E4,1,1,1,,43606,Elongation factor Tu
173,1057,ETNP_110,36.07,4,4,3.88E4,1,1,1,,43650,Elongation factor Tu
124,2064,ETNP_90,35.82,5,5,1.23E6,1,1,2,,20071,Photosystem I reaction center subunit XI
124,2069,ETNP_140,35.82,5,5,1.23E6,1,1,2,,20071,Photosystem I reaction center subunit XI
124,2066,ETNP_110,35.82,5,5,1.23E6,1,1,2,,20071,Photosystem I reaction center subunit XI
124,2068,ETNP_120,35.82,5,5,1.23E6,1,1,2,,20071,Photosystem I reaction center subunit XI
124,1938,ETNP_120,35.82,5,5,1.23E6,1,1,2,,20020,Photosystem I reaction center subunit XI
124,1940,ETNP_100,35.82,5,5,1.23E6,1,1,2,,20020,Photosystem I reaction center subunit XI
124,1941,ETNP_90,35.82,5,5,1.23E6,1,1,2,,20020,Photosystem I reaction center subunit XI
124,1907,WP_011131135,35.82,5,5,1.23E6,1,1,2,,20078,phosphorylase Prochlorococcus marinus
124,1939,ETNP_110,35.82,5,5,1.23E6,1,1,2,,20020,Photosystem I reaction center subunit XI
124,2065,ETNP_100,35.82,5,5,1.23E6,1,1,2,,20071,Photosystem I reaction center subunit XI
124,2065,ETNP_100,35.82,5,5,1.23E6,1,1,2,,20071,Photosystem I reaction center subunit XI
124,1942,NP_85,35.82,5,5,1.23E6,1,1,2,,20038,Photosystem I reaction center subunit XI
124,1905,ETNP_90,35.82,5,5,1.23E6,1,1,2,,20078,Photosystem I reaction center subunit XI
124,1906,WP_036912719,35.82,5,5,1.23E6,1,1,2,,20105,photosystem I reaction center protein subunit XI Prochlorococcus
172,66203,NP_85,35.21,7,7,3.55E4,1,1,1,,20671,Curli production assembly/transport component CsgG
172,66204,ETNP_120,35.21,5,5,3.55E4,1,1,1,,28120,Curli production assembly/transport component CsgG
172,66205,ETNP_90,35.21,5,5,3.55E4,1,1,1,,28120,Curli production assembly/transport component CsgG
237,66232,ETNP_120,35.15,5,5,1.06E5,1,1,1,,14547,hypothetical protein
146,2001,ETNP_180,34.77,9,9,4.54E4,1,1,1,,15846,hypothetical protein
146,2002,NP_125,34.77,7,7,4.54E4,1,1,1,,19974,hypothetical protein
146,2003,NP_300,34.77,7,7,4.54E4,1,1,1,,19947,hypothetical protein
146,1927,NP_100,34.77,5,5,4.54E4,1,1,1,,26865,D-ribose transporter subunit RbsB
146,1795,ETNP_300,34.77,5,5,4.54E4,1,1,1,,31178,D-ribose-binding periplasmic protein precursor
146,1794,ETNP14_120,34.77,5,5,4.54E4,1,1,1,,31212,D-ribose-binding periplasmic protein precursor
146,1796,ETNP_110,34.77,4,4,4.54E4,1,1,1,,35639,D-ribose-binding periplasmic protein precursor
146,1871,NP_85,34.77,7,7,4.54E4,1,1,1,,19909,hypothetical protein
146,1872,ETNP14_120,34.77,7,7,4.54E4,1,1,1,,19909,hypothetical protein
146,1873,ETNP_180,34.77,5,5,4.54E4,1,1,1,,28404,D-ribose-binding periplasmic protein precursor
146,1874,ETNP14_68,34.77,5,5,4.54E4,1,1,1,,31086,D-ribose-binding periplasmic protein precursor
146,1875,ETNP_160,34.77,5,5,4.54E4,1,1,1,,31086,D-ribose-binding periplasmic protein precursor
146,1877,ETNP_110,34.77,5,5,4.54E4,1,1,1,,31086,D-ribose-binding periplasmic protein precursor
146,1876,ETNP_100,34.77,5,5,4.54E4,1,1,1,,31086,D-ribose-binding periplasmic protein precursor
146,1989,ETNP_100,34.77,5,5,4.54E4,1,1,1,,26864,D-ribose-binding periplasmic protein precursor
146,1798,NP_85,34.77,5,5,4.54E4,1,1,1,,31253,D-ribose-binding periplasmic protein precursor
146,2022,ETNP14_68,34.77,11,11,4.54E4,1,1,1,,13575,hypothetical protein
146,2023,ETNP14_68,34.77,8,8,4.54E4,1,1,1,,18675,hypothetical protein
146,1910,ETNP_90,34.77,5,5,4.54E4,1,1,1,,28502,D-ribose-binding periplasmic protein precursor
146,2021,ETNP14_68,34.77,21,21,4.54E4,1,1,1,,6923,hypothetical protein
127,66322,NP_300,34.53,5,5,6.07E5,2,1,2,,35624,General L-amino acid-binding periplasmic protein AapJ precursor
127,66323,NP_125,34.53,5,5,6.07E5,2,1,2,,35665,General L-amino acid-binding periplasmic protein AapJ precursor
174,66233,ETNP_120,34.02,9,9,4.48E4,1,1,1,,10790,Glutamyl-tRNA(Gln) amidotransferase subunit C
174,66234,ETNP_90,34.02,9,9,4.48E4,1,1,1,,10790,Glutamyl-tRNA(Gln) amidotransferase subunit C
174,66235,ETNP_100,34.02,9,9,4.48E4,1,1,1,,10790,Glutamyl-tRNA(Gln) amidotransferase subunit C
174,66236,ETNP_120,34.02,7,7,4.48E4,1,1,1,,14861,Glutamyl-tRNA(Gln) amidotransferase subunit C
174,66248,ETNP_110,34.02,19,19,4.48E4,1,1,1,,5393,Glutamyl-tRNA(Gln) amidotransferase subunit C  chloroplastic/mitochondrial
174,66249,ETNP_160,34.02,9,9,4.48E4,1,1,1,,10820,Glutamyl-tRNA(Gln) amidotransferase subunit C
174,66250,ETNP_120,34.02,9,9,4.48E4,1,1,1,,10820,Glutamyl-tRNA(Gln) amidotransferase subunit C
174,66251,WP_011131182,34.02,9,9,4.48E4,1,1,1,,11025,aspartylglutamyl-tRNAAsnGln amidotransferase subunit C Prochlorococcus marinus
174,66252,CAK22764.1,34.02,9,9,4.48E4,1,1,1,,10894,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C [Synechococcus sp. WH 7803]
174,66253,ETNP_90,34.02,9,9,4.48E4,1,1,1,,10820,Glutamyl-tRNA(Gln) amidotransferase subunit C
174,66254,ETNP_140,34.02,9,9,4.48E4,1,1,1,,10820,Glutamyl-tRNA(Gln) amidotransferase subunit C
174,66255,ETNP_100,34.02,9,9,4.48E4,1,1,1,,10834,Glutamyl-tRNA(Gln) amidotransferase subunit C
174,66256,ETNP_110,34.02,9,9,4.48E4,1,1,1,,10820,Glutamyl-tRNA(Gln) amidotransferase subunit C
174,66257,WP_036913500,34.02,9,9,4.48E4,1,1,1,,10909,aspartylglutamyl-tRNAAsnGln amidotransferase subunit C Prochlorococcus
174,66258,ETNP_90,34.02,9,9,4.48E4,1,1,1,,10851,Glutamyl-tRNA(Gln) amidotransferase subunit C
174,66259,ETNP_120,34.02,9,9,4.48E4,1,1,1,,10954,Glutamyl-tRNA(Gln) amidotransferase subunit C
174,66260,WP_006172343,34.02,9,9,4.48E4,1,1,1,,10799,aspartylglutamyl-tRNA amidotransferase subunit C Synechococcus sp WH 5701
174,66261,ETNP_100,34.02,9,9,4.48E4,1,1,1,,10850,Glutamyl-tRNA(Gln) amidotransferase subunit C
174,66262,WP_038542975,34.02,9,9,4.48E4,1,1,1,,11057,glutamyl-tRNA amidotransferase Synechococcus sp KORDI-100
174,66263,ETNP_140,34.02,7,7,4.48E4,1,1,1,,13938,Glutamyl-tRNA(Gln) amidotransferase subunit C
128,954,ETNP_160,33.92,21,21,4.53E4,2,1,2,,7503,Cold shock-like protein CspE
128,955,NP_300,33.92,21,21,4.53E4,2,1,2,,7503,Cold shock-like protein CspE
128,956,ETNP_180,33.92,21,21,4.53E4,2,1,2,,7503,Cold shock-like protein CspE
155,66196,ETNP_300,33.35,3,3,2.28E5,1,1,1,,35022,Bacterial extracellular solute-binding protein
155,66237,ETNP_160,33.35,3,3,2.28E5,1,1,1,,37120,Bacterial extracellular solute-binding protein
155,66238,ETNP_140,33.35,3,3,2.28E5,1,1,1,,39438,Bacterial extracellular solute-binding protein
155,66239,NP_100,33.35,3,3,2.28E5,1,1,1,,39439,Bacterial extracellular solute-binding protein
155,66240,ETNP_180,33.35,3,3,2.28E5,1,1,1,,39438,Bacterial extracellular solute-binding protein
155,66241,NP_300,33.35,3,3,2.28E5,1,1,1,,39438,Bacterial extracellular solute-binding protein
240,66278,NP_300,33.25,3,3,5.1E4,1,1,1,,33731,Periplasmic dipeptide transport protein precursor
240,66280,ETNP_120,33.25,1,1,5.1E4,1,1,1,,60073,Oligopeptide-binding protein AppA precursor
