Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 372,Area 372,#Peptides,#Unique,#Spec 372,PTM,Avg. Mass,Description
236,665,WP_038651072,27.86,3,3,8.13E4,1,1,1,,28325,photosystem II manganese-stabilizing polypeptide Prochlorococcus sp MIT 0801
236,666,WP_011294230.1,27.86,3,3,8.13E4,1,1,1,,28324,photosystem II manganese-stabilizing protein [Prochlorococcus marinus]
144,97499,ETNP_100,27.54,6,6,1.77E5,1,1,1,,12827,50S ribosomal protein L7/L12
144,97500,ETNP14_68,27.54,6,6,1.77E5,1,1,1,,12827,50S ribosomal protein L7/L12
144,97501,ETNP14_120,27.54,6,6,1.77E5,1,1,1,,12827,50S ribosomal protein L7/L12
144,97502,ETNP_90,27.54,6,6,1.77E5,1,1,1,,12827,50S ribosomal protein L7/L12
144,97521,ETNP_70,27.54,12,12,1.77E5,1,1,1,,6590,50S ribosomal protein L7/L12
144,97522,ETNP_90,27.54,6,6,1.77E5,1,1,1,,12899,50S ribosomal protein L7/L12
144,97524,ETNP_120,27.54,6,6,1.77E5,1,1,1,,12994,50S ribosomal protein L7/L12
144,97525,ETNP_120,27.54,6,6,1.77E5,1,1,1,,12994,50S ribosomal protein L7/L12
144,97544,ADB27487,27.54,6,6,1.77E5,1,1,1,,13340,50S ribosomal protein L7 L12 chloroplast  Thalassiosira oceanica CCMP1005
144,97545,ETNP_120,27.54,6,6,1.77E5,1,1,1,,13769,50S ribosomal protein L7/L12
237,97528,ETNP_100,27.40,5,5,1.26E5,1,1,1,,17860,hypothetical protein
237,97529,ETNP_90,27.40,4,4,1.26E5,1,1,1,,22675,hypothetical protein
237,97546,ETNP14_68,27.40,7,7,1.26E5,1,1,1,,13325,hypothetical protein
182,1387,ETNP_120,27.10,9,9,2.57E6,1,1,1,,9575,hypothetical protein
182,1218,ETNP_180,27.10,6,6,2.57E6,1,1,1,,15582,hypothetical protein
116,97547,ETNP14_68,27.04,13,13,1.94E6,1,1,2,,8002,hypothetical protein
180,97507,ETNP_90,26.96,1,1,0E0,1,1,1,,119856,Lactonase  7-bladed beta-propeller
105,4310,ETNP_70,26.24,4,4,5.44E5,2,2,2,,46310,CTP synthase
181,42706,ETNP_300,26.21,2,2,4.91E5,1,1,1,,40593,putative acetyl-CoA acyltransferase
107,97954,WP_015441872,25.71,3,3,6.83E5,2,2,2,,63168,hypothetical protein Ilumatobacter coccineus
74,2393,Verrucomicrobia_HGEPPPGB_01145,25.66,2,2,9.07E5,1,1,3,,49969,Dihydrolipoyl dehydrogenase
100,3088,WP_011281575,25.61,14,14,3.4E5,2,2,2,,18756,30S ribosomal protein S16 Candidatus Pelagibacter ubique
119,97957,ETNP_120,25.32,2,2,1.33E5,2,2,2,,73243,Methionine--tRNA ligase
69,2370,ABE41618.1,24.86,2,2,1.23E6,1,1,3,Oxidation (M),68759,heat shock protein Hsp90 [Rhodopseudomonas palustris BisB5]
103,42704,CAN91477.1,24.39,2,2,2.01E7,1,1,2,,56854,hypothetical protein sce1319 [Sorangium cellulosum So ce56]
99,97810,CAN93720.1,24.13,2,2,8.61E5,2,2,2,,45201,hypothetical protein sce3560 [Sorangium cellulosum So ce56]
99,5018,ETNP14_68,24.13,1,1,8.61E5,2,2,2,,63665,hypothetical protein
99,98051,WP_014437499,24.13,3,3,8.61E5,2,2,2,,25581,glycosyl transferase Phycisphaera mikurensis
99,98054,ABQ30312.1,24.13,3,3,8.61E5,2,2,2,,28577,hypothetical protein Acry_1097 [Acidiphilium cryptum JF-5]
345,97683,ETNP14_120,23.81,7,7,1.12E6,1,1,1,,11729,hypothetical protein
98,97631,XP_003074758,23.71,2,2,3.88E5,2,2,2,,97663,TraS Otto transposase IC partial  Ostreococcus tauri
347,2041,ACI99974.1,23.42,12,12,4.28E5,1,1,1,,11095,chaperonin GroS  putative [Rhodospirillum centenum SW]
183,97563,WP_044279325,23.29,1,1,1.36E5,1,1,1,,67391,hypothetical protein Myxococcus stipitatus
104,97708,XP_003083129,23.21,4,4,6.32E4,1,1,2,,31806,splicing factor ISS  Ostreococcus tauri
348,97714,WP_013961490,23.16,1,1,2.42E6,1,1,1,,63071,phosphogluconate dehydratase Roseobacter litoralis
348,97715,ABG32405.1,23.16,1,1,2.42E6,1,1,1,,63113,phosphogluconate dehydratase [Roseobacter denitrificans OCh 114]
246,97732,ETNP14_120,22.70,17,17,1.03E5,1,1,1,,5709,hypothetical protein
246,97734,ETNP14_120,22.70,3,3,1.03E5,1,1,1,,32958,Methylisocitrate lyase
246,3031,WP_025049006,22.70,1,1,1.03E5,1,1,1,,124523,indolepyruvate ferredoxin oxidoreductase Sulfitobacter mediterraneus
240,97609,ETNP_180,22.43,4,4,9.29E5,1,1,1,,21925,hypothetical protein
248,7005,NP_30,22.32,3,3,5.39E5,1,1,1,,24500,Crotonyl-CoA reductase
352,97777,ETNP_160,22.13,9,9,2.04E5,1,1,1,,12210,Core histone H2A/H2B/H3/H4
249,97780,ETNP_180,22.11,2,2,1.91E4,1,1,1,,68831,hypothetical protein
354,97784,ETNP_120,22.10,3,3,7.28E5,1,1,1,,31211,Phytanoyl-CoA dioxygenase (PhyH)
353,2945,ETNP_120,22.06,13,13,1.32E5,1,1,1,,7842,Dihydropteroate synthase
353,2946,ETNP_180,22.06,13,13,1.32E5,1,1,1,,7666,Dihydropteroate synthase
353,2588,ETNP_120,22.06,7,7,1.32E5,1,1,1,,14557,Dihydropteroate synthase
353,2484,ETNP_120,22.06,4,4,1.32E5,1,1,1,,28303,Dihydropteroate synthase
353,2485,ETNP_140,22.06,4,4,1.32E5,1,1,1,,28303,Dihydropteroate synthase
353,2487,ETNP_300,22.06,4,4,1.32E5,1,1,1,,28303,Dihydropteroate synthase
353,2486,ETNP_160,22.06,4,4,1.32E5,1,1,1,,28303,Dihydropteroate synthase
152,77226,virus_CCADEAMM_40691,22.01,0,0,1.28E5,1,1,1,,353389,hypothetical protein
125,2472,XP_003061978,21.86,1,1,,1,0,1,,258651,predicted protein  Micromonas pusilla CCMP1545
135,3427,WP_014473136,21.85,2,2,0E0,1,1,1,Oxidation (M),94576,FeS-dependent 2-methylisocitrate dehydratase AcnD Arcobacter sp L
359,10430,ETNP_100,21.78,3,3,5.13E5,1,1,1,Carbamidomethylation,21263,hypothetical protein
357,6376,ETNP_120,21.72,9,9,2.09E5,1,1,1,,10364,Zinc ribbon domain protein
131,2369,XP_003059579,21.67,1,1,5.88E5,1,1,1,,136223,predicted protein  Micromonas pusilla CCMP1545
58,97804,ETNP_300,21.65,1,1,5.58E5,1,1,4,,104403,Membrane protein YdfJ
184,97566,NP_300,21.65,1,1,,1,0,1,,68763,ATP synthase subunit alpha
360,97856,ACL74046.1,21.32,4,4,7.21E5,1,1,1,,24723,protein of unknown function DUF1007 [Thioalkalivibrio sulfidiphilus HL-EbGr7]
242,2645,ETNP_90,21.25,3,3,6.24E4,1,1,1,,32694,Fructose-bisphosphate aldolase class 1
242,2592,ETNP_90,21.25,3,3,6.24E4,1,1,1,,32846,Fructose-bisphosphate aldolase class 1
242,2840,ETNP_60,21.25,3,3,6.24E4,1,1,1,,32990,Fructose-bisphosphate aldolase class 1
242,2841,ETNP14_68,21.25,3,3,6.24E4,1,1,1,,32990,Fructose-bisphosphate aldolase class 1
242,2692,ETNP14_68,21.25,3,3,6.24E4,1,1,1,,32980,Fructose-bisphosphate aldolase class 1
242,2473,EJK55299,21.25,2,2,6.24E4,1,1,1,,44393,class I fructose-bisphosphate aldolase  Thalassiosira oceanica
242,2839,ABI76278.1,21.25,3,3,6.24E4,1,1,1,,32204,fructose-bisphosphate aldolase  class I [Hyphomonas neptunium ATCC 15444]
242,2796,ETNP_120,21.25,3,3,6.24E4,1,1,1,,32118,Fructose-bisphosphate aldolase class 1
242,2436,ABF64708.1,21.25,3,3,6.24E4,1,1,1,,31845,fructose-bisphosphate aldolase [Ruegeria sp. TM1040]
242,3201,WP_012517374,21.25,3,3,6.24E4,1,1,1,,32760,class I fructose-bisphosphate aldolase Alteromonas mediterranea
242,2510,WP_029390899,21.25,3,3,6.24E4,1,1,1,,33307,class I fructose-bisphosphate aldolase SAR324 cluster bacterium SCGC AAA240-J09
242,3192,ETNP_120,21.25,13,13,6.24E4,1,1,1,,8630,Fructose-bisphosphate aldolase class 1
242,3194,ETNP_160,21.25,9,9,6.24E4,1,1,1,,12497,Fructose-bisphosphate aldolase class 1
242,2500,ABG31856.1,21.25,3,3,6.24E4,1,1,1,,31124,fructose-bisphosphate aldolase  class I [Roseobacter denitrificans OCh 114]
242,2879,ETNP_160,21.25,3,3,6.24E4,1,1,1,,32361,Fructose-bisphosphate aldolase class 1
242,2504,AAV95177.1,21.25,3,3,6.24E4,1,1,1,,31437,fructose-bisphosphate aldolase  class I [Ruegeria pomeroyi DSS-3]
242,3196,ETNP_100,21.25,3,3,6.24E4,1,1,1,,32574,Fructose-bisphosphate aldolase class 1
242,3195,ETNP14_68,21.25,3,3,6.24E4,1,1,1,,32574,Fructose-bisphosphate aldolase class 1
242,3197,ETNP_70,21.25,3,3,6.24E4,1,1,1,,32423,Fructose-bisphosphate aldolase class 1
242,3198,ETNP_90,21.25,3,3,6.24E4,1,1,1,,32574,Fructose-bisphosphate aldolase class 1
242,3200,ETNP_180,21.25,3,3,6.24E4,1,1,1,,32630,Fructose-bisphosphate aldolase class 1
242,2680,NP_300,21.25,3,3,6.24E4,1,1,1,,32755,Fructose-bisphosphate aldolase class 1
242,2479,WP_013962147,21.25,3,3,6.24E4,1,1,1,,31705,fructose-bisphosphate aldolase Roseobacter litoralis
242,3199,ETNP14_120,21.25,3,3,6.24E4,1,1,1,,32616,Fructose-bisphosphate aldolase class 1
242,2441,ETNP_90,21.25,3,3,6.24E4,1,1,1,,31902,Fructose-bisphosphate aldolase class 1
242,2950,EAQ01232.1,21.25,3,3,6.24E4,1,1,1,,31898,fructose-bisphosphate aldolase [Pseudooceanicola batsensis HTCC2597]
242,2902,ETNP_120,21.25,3,3,6.24E4,1,1,1,,32491,Fructose-bisphosphate aldolase class 1
242,2606,WP_025049155,21.25,3,3,6.24E4,1,1,1,,31837,fructose-bisphosphate aldolase Sulfitobacter mediterraneus
242,2521,ABQ68964.1,21.25,3,3,6.24E4,1,1,1,,32082,fructose-bisphosphate aldolase [Sphingomonas wittichii RW1]
242,2937,XP_002176520,21.25,3,3,6.24E4,1,1,1,,33411,cytosolic aldolase  Phaeodactylum tricornutum CCAP 1055
361,97865,XP_003060837,21.22,9,9,2.18E5,1,1,1,Carbamidomethylation,9423,predicted protein  Micromonas pusilla CCMP1545
361,97866,XP_003083456,21.22,8,8,2.18E5,1,1,1,Carbamidomethylation,10821,40s ribosomal protein S27 ISS  Ostreococcus tauri
55,97679,WP_011785452,21.01,1,1,2.29E5,1,1,5,,77775,flagellar biosynthesis protein FlhA Marinobacter
55,97890,ETNP14_120,21.01,6,6,2.29E5,1,1,5,,15111,hypothetical protein
55,97891,virus_CCADEAMM_05982,21.01,6,6,2.29E5,1,1,5,,15386,hypothetical protein
55,97892,NP_85,21.01,6,6,2.29E5,1,1,5,,16120,Deoxyguanosine kinase
55,97893,ETNP_120,21.01,6,6,2.29E5,1,1,5,,16860,Deoxyguanosine kinase
55,97894,ETNP14_120,21.01,6,6,2.29E5,1,1,5,,16860,Deoxyguanosine kinase
55,97895,ETNP_100,21.01,4,4,2.29E5,1,1,5,,25303,Deoxyguanosine kinase
55,97896,ETNP14_68,21.01,2,2,2.29E5,1,1,5,,36972,tRNA (mo5U34)-methyltransferase
362,5718,WP_012624923,20.87,2,2,6.02E4,1,1,1,,63964,formate--tetrahydrofolate ligase Desulfovibrio desulfuricans
247,97764,BAE50680.1,20.81,2,2,4.16E5,1,1,1,,43193,Membrane-fusion protein [Magnetospirillum magneticum AMB-1]
175,97937,NP_300,20.71,2,2,1.22E5,1,1,1,,42779,hypothetical protein
250,97850,WP_013912982,20.58,1,1,5.19E5,1,1,1,,87076,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase Oligotropha carboxidovorans
250,97996,ETNP_120,20.58,2,2,5.19E5,1,1,1,,37880,Ribosome-binding ATPase YchF
250,97998,WP_013261647,20.58,1,1,5.19E5,1,1,1,,84233,ATP-dependent Clp protease ATP-binding subunit ClpA gamma proteobacterium HdN1
364,98009,ETNP_160,20.56,2,2,0E0,1,1,1,,58052,Periplasmic dipeptide transport protein precursor
364,98010,ETNP_120,20.56,2,2,0E0,1,1,1,,58051,Periplasmic dipeptide transport protein precursor
364,98011,ETNP_180,20.56,2,2,0E0,1,1,1,,58051,Periplasmic dipeptide transport protein precursor
145,68051,Flavovirus_FBAKDGPJ_01959,20.46,0,0,6.04E3,1,1,1,,382006,hypothetical protein
205,97943,XP_003080074,20.25,1,1,2.04E6,1,1,1,,79066,Predicted haloacid-halidohydrolase and related hydrolases ISS  Ostreococcus tauri
160,97932,ETNP14_68,20.16,3,3,0E0,1,1,1,,29551,hypothetical protein
160,97933,ETNP_70,20.16,2,2,0E0,1,1,1,,40444,hypothetical protein
