Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
131,1700,ETNP14_68maa_PROKKA_155360,98.41,16,6,0,,34510,Putative aliphatic sulfonates-binding protein precursor
131,135279,ETNP14_120maa_PROKKA_153373,98.41,16,6,0,,34475,Taurine-binding periplasmic protein precursor
100,261,XP_003056479,97.79,17,9,0,,49615,beta tubulin  Micromonas pusilla CCMP1545
104,3783,NP_300m_PROKKA_38912,97.21,19,9,1,,31318,hypothetical protein
142,119063,ETNP_180m_PROKKA_21990,97.11,11,8,2,,99155,Formate dehydrogenase H
142,119064,ETNP_160m_PROKKA_99583,97.11,10,8,2,,106182,Formate dehydrogenase-O major subunit precursor
142,119065,ETNP_140m_PROKKA_105309,97.11,10,8,2,,106906,Formate dehydrogenase H
247,135364,ETNP_160m_PROKKA_29141,96.92,22,3,3,,24481,Endoglucanase precursor
182,135305,NP_100m_PROKKA_02327,96.82,18,6,3,,34235,Tripartite tricarboxylate transporter family receptor
182,135307,NP_85m_PROKKA_14245,96.82,18,6,3,,34235,Tripartite tricarboxylate transporter family receptor
182,135308,ETNP_120m_particle_PROKKA_59438,96.82,18,6,3,,34265,Tripartite tricarboxylate transporter family receptor
182,135306,NP_125m_PROKKA_08462,96.82,18,6,3,,34265,Tripartite tricarboxylate transporter family receptor
160,187581,ETNP_140m_PROKKA_107167,96.77,8,5,0,,62374,Respiratory nitrate reductase 1 alpha chain
112,2861,Fosmid_PROKKA_02434,96.51,16,8,1,,45029,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
134,2217,ETNP_150m_particle_PROKKA_18951,96.13,23,8,2,,34495,Taurine-binding periplasmic protein precursor
101,119018,ETNP_120m_particle_PROKKA_191004,96.09,45,9,1,,11651,Alpha-keto acid-binding periplasmic protein TakP precursor
101,119017,ETNP_120m_PROKKA_51846,96.09,85,9,1,,6355,hypothetical protein
123,4759,ETNP14_120maa_PROKKA_58128,95.73,21,6,1,,33270,Elongation factor Tu
123,2711,ETNP14_120maa_PROKKA_21913,95.73,16,6,1,,43580,Elongation factor Tu
200,174267,WP_026852191,95.48,7,5,1,,55667,ATP F0F1 synthase subunit alpha Geothrix fermentans
196,2983,ETNP_120m_free_PROKKA_182392,95.35,13,4,4,,34119,glycine betaine transporter periplasmic subunit
196,2984,ETNP_180m_PROKKA_61735,95.35,12,4,4,,36437,glycine betaine transporter periplasmic subunit
196,2985,ETNP_120m_PROKKA_150239,95.35,12,4,4,,36437,glycine betaine transporter periplasmic subunit
196,2986,NP_300m_PROKKA_22777,95.35,12,4,4,,36437,glycine betaine transporter periplasmic subunit
196,2987,ETNP_300m_PROKKA_25221,95.35,12,4,4,,36437,glycine betaine transporter periplasmic subunit
196,2988,ETNP_160m_PROKKA_158752,95.35,12,4,4,,36437,glycine betaine transporter periplasmic subunit
120,107721,NP_300m_PROKKA_29559,94.94,18,7,1,,35723,General L-amino acid-binding periplasmic protein AapJ precursor
120,107722,NP_300m_PROKKA_31612,94.94,18,7,1,,35624,General L-amino acid-binding periplasmic protein AapJ precursor
120,107723,ETNP14_120maa_PROKKA_145599,94.94,18,7,1,,35657,General L-amino acid-binding periplasmic protein AapJ precursor
120,107725,ETNP14_120maa_PROKKA_76715,94.94,18,7,1,,35723,General L-amino acid-binding periplasmic protein AapJ precursor
128,88006,NP_300m_PROKKA_05383,94.58,25,7,5,,36427,General L-amino acid-binding periplasmic protein AapJ precursor
128,119121,ETNP14_120maa_PROKKA_113527,94.58,25,7,5,,36427,General L-amino acid-binding periplasmic protein AapJ precursor
128,119122,ETNP_120m_PROKKA_05595,94.58,25,7,5,,36427,General L-amino acid-binding periplasmic protein AapJ precursor
128,119123,ETNP_160m_PROKKA_33848,94.58,25,7,5,,36427,General L-amino acid-binding periplasmic protein AapJ precursor
128,119124,ETNP_140m_PROKKA_123038,94.58,25,7,5,,36427,General L-amino acid-binding periplasmic protein AapJ precursor
138,205350,ETNP14_120maa_PROKKA_143626,94.52,10,4,0,,50049,60 kDa chaperonin
102,110248,ETNP_180m_PROKKA_127487,93.63,16,9,1,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
102,110249,ETNP_160m_PROKKA_164204,93.63,16,9,1,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
102,110250,ETNP_120m_PROKKA_92301,93.63,16,9,1,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
102,119224,ETNP_140m_PROKKA_33697,93.63,16,9,1,,45411,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
119,119214,NP_85m_PROKKA_09194,93.55,9,7,2,,89992,Nitrate reductase alpha subunit
103,119225,ETNP_90m_PROKKA_36342,93.54,18,9,0,,39449,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
103,119226,ETNP_100m_PROKKA_40642,93.54,18,9,0,,39449,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
103,119227,ETNP_120m_PROKKA_189568,93.54,18,9,0,,39449,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
140,1820,ETNP_140m_PROKKA_134029,93.38,8,7,7,,129699,hypothetical protein
140,1119,ETNP_160m_PROKKA_81170,93.38,8,7,7,,129586,hypothetical protein
140,1120,ETNP_120m_PROKKA_83125,93.38,8,7,7,,130073,hypothetical protein
140,1121,ETNP_180m_PROKKA_81128,93.38,8,7,7,,130100,hypothetical protein
158,2218,ETNP_120m_particle_PROKKA_16438,93.10,17,7,0,,37668,taurine transporter substrate binding subunit
110,57529,NP_300m_PROKKA_13024,92.86,12,6,0,,57636,60 kDa chaperonin
136,692,NP_300m_PROKKA_15288,92.54,18,8,0,,50296,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
136,693,ETNP_160m_PROKKA_38126,92.54,18,8,0,,50319,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
137,703,ETNP_100m_particle_PROKKA_66319,92.09,23,8,1,,43905,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
170,187648,BAL58888,91.76,3,4,0,,144379,nitrate reductase 1 alpha subunit Candidatus Acetothermus autotrophicum
105,3497,ETNP14_120maa_PROKKA_167511,91.60,20,8,3,,28495,hypothetical protein
125,107726,ETNP14_68maa_PROKKA_126798,91.04,19,7,1,,35573,General L-amino acid-binding periplasmic protein AapJ precursor
139,1717,WP_015895894,90.60,7,5,0,,58788,molecular chaperone GroEL Acidobacterium capsulatum
211,2481,ETNP14_68maa_PROKKA_185153,90.46,17,5,0,,30096,hypothetical protein
211,2482,ETNP14_120maa_PROKKA_94611,90.46,15,5,0,,33554,hypothetical protein
211,2480,NP_85m_PROKKA_19659,90.46,19,5,0,,26330,hypothetical protein
211,2483,ETNP14_68maa_PROKKA_98457,90.46,13,5,0,,39547,hypothetical protein
107,107304,ETNP_120m_free_PROKKA_24898,90.46,15,6,1,,38564,Alpha-keto acid-binding periplasmic protein TakP precursor
107,107307,ETNP_180m_PROKKA_27535,90.46,15,6,1,,38986,Alpha-keto acid-binding periplasmic protein TakP precursor
107,107308,NP_300m_PROKKA_26277,90.46,15,6,1,,38986,Alpha-keto acid-binding periplasmic protein TakP precursor
107,107314,ETNP_120m_PROKKA_286976,90.46,15,6,1,,39400,Alpha-keto acid-binding periplasmic protein TakP precursor
225,107207,NP_125m_PROKKA_07826,90.40,12,5,2,,35665,General L-amino acid-binding periplasmic protein AapJ precursor
232,187571,ETNP_160m_PROKKA_211282,90.29,16,5,5,,34527,C4-dicarboxylate-binding periplasmic protein precursor
212,119297,NP_300m_PROKKA_05613,89.89,23,5,5,,35203,Tripartite tricarboxylate transporter family receptor
212,119302,ETNP_120m_particle_PROKKA_189146,89.89,22,5,5,,36981,Tripartite tricarboxylate transporter family receptor
212,119295,ETNP_110m_PROKKA_50908,89.89,37,5,5,,22142,Tripartite tricarboxylate transporter family receptor
186,3258,ETNP_120m_PROKKA_131601,89.89,25,6,6,,29164,ABC transporter arginine-binding protein 1 precursor
186,3257,ETNP_160m_PROKKA_52992,89.89,25,6,6,,29164,ABC transporter arginine-binding protein 1 precursor
186,3259,NP_300m_PROKKA_04554,89.89,25,6,6,,29164,ABC transporter arginine-binding protein 1 precursor
186,3260,ETNP_180m_PROKKA_214212,89.89,25,6,6,,29164,ABC transporter arginine-binding protein 1 precursor
186,3261,ETNP_120m_PROKKA_330415,89.89,25,6,6,,29351,ABC transporter arginine-binding protein 1 precursor
209,938,ETNP_120m_PROKKA_44499,89.68,13,4,3,,40193,Bacterial extracellular solute-binding protein
209,939,ETNP14_68maa_PROKKA_154991,89.68,13,4,3,,40175,Bacterial extracellular solute-binding protein
209,937,ETNP_180m_PROKKA_181026,89.68,13,4,3,,40175,Bacterial extracellular solute-binding protein
255,119183,ETNP_120m_PROKKA_176497,89.44,11,4,1,,46658,Di-haem cytochrome c peroxidase
233,120055,NP_100m_PROKKA_01434,89.43,10,5,2,,61221,Glutamate synthase [NADPH] small chain
233,135283,ETNP_100m_PROKKA_31013,89.43,10,5,2,,61243,Glutamate synthase [NADPH] small chain
233,120056,NP_300m_PROKKA_10148,89.43,10,5,2,,61267,Glutamate synthase [NADPH] small chain
98,2389,WP_011310604,89.28,10,7,0,,57562,molecular chaperone GroEL Thiobacillus denitrificans
152,119003,ETNP14_120maa_PROKKA_28008,89.22,9,5,0,,57900,60 kDa chaperonin
177,135313,WP_020028069,88.86,11,5,1,,57389,molecular chaperone GroEL Candidatus Thioglobus singularis
109,107311,ETNP_120m_free_PROKKA_61385,88.15,16,6,1,,39404,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
109,107312,ETNP_120m_PROKKA_306054,88.15,16,6,1,,39404,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
202,2807,NP_100m_PROKKA_02019,88.13,9,5,1,,56088,ATP synthase subunit alpha
202,2809,NP_300m_PROKKA_04605,88.13,9,5,1,,56029,ATP synthase subunit alpha
179,135335,NP_85m_PROKKA_06027,87.94,26,6,1,,25656,Acetoacetyl-CoA reductase
179,135336,NP_300m_PROKKA_29036,87.94,26,6,1,,25656,Acetoacetyl-CoA reductase
179,135337,ETNP_100m_PROKKA_53689,87.94,26,6,1,,25638,Acetoacetyl-CoA reductase
179,135338,NP_100m_PROKKA_03088,87.94,26,6,1,,25655,Acetoacetyl-CoA reductase
192,135261,NP_85m_PROKKA_21157,87.43,19,6,1,,42064,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
149,1199,NP_300m_PROKKA_07046,87.43,14,7,1,,58350,Glutathione-binding protein GsiB precursor
149,1198,ETNP_160m_PROKKA_60185,87.43,13,7,1,,62885,Glutathione-binding protein GsiB precursor
240,2478,ETNP_150m_particle_PROKKA_09951,87.40,28,5,0,,15920,hypothetical protein
166,174205,ETNP_180m_PROKKA_54047,87.03,13,6,0,,57897,60 kDa chaperonin
121,135403,ETNP14_120maa_PROKKA_55514,86.99,14,8,0,,59562,Respiratory nitrate reductase 2 beta chain
193,135271,ETNP_110m_PROKKA_02677,86.03,19,6,0,,38378,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
193,135266,NP_85m_PROKKA_07689,86.03,18,6,0,,41994,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
193,135272,NP_300m_PROKKA_17506,86.03,18,6,0,,41936,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
226,135292,ETNP_300m_PROKKA_147167,85.74,11,5,0,,52788,Respiratory nitrate reductase 2 beta chain
226,135293,ETNP_120m_PROKKA_146292,85.74,11,5,0,,52814,Respiratory nitrate reductase 2 beta chain
226,135294,ETNP_180m_PROKKA_139246,85.74,11,5,0,,52814,Respiratory nitrate reductase 2 beta chain
226,135295,ETNP_120m_particle_PROKKA_211501,85.74,10,5,0,,59836,Respiratory nitrate reductase 2 beta chain
115,135343,ETNP_180m_PROKKA_232357,85.25,7,6,0,,99399,Respiratory nitrate reductase 1 alpha chain
205,697,NP_85m_PROKKA_22112,85.23,15,5,1,,34368,Taurine-binding periplasmic protein precursor
207,626,NP_300m_PROKKA_22239,85.12,11,5,4,,51425,ATP synthase subunit beta
207,619,NP_100m_PROKKA_10591,85.12,11,5,4,,49743,ATP synthase subunit beta
207,616,NP_85m_PROKKA_16488,85.12,12,5,4,,45070,ATP synthase subunit beta
235,2343,ETNP_300m_PROKKA_117498,84.45,11,4,4,,46902,putative ABC transporter-binding protein precursor
235,2344,ETNP_120m_PROKKA_216566,84.45,11,4,4,,48365,putative ABC transporter-binding protein precursor
235,2346,ETNP_160m_PROKKA_89816,84.45,11,4,4,,48365,putative ABC transporter-binding protein precursor
235,2345,ETNP_140m_PROKKA_47647,84.45,11,4,4,,48365,putative ABC transporter-binding protein precursor
235,2347,NP_300m_PROKKA_05253,84.45,11,4,4,,48365,putative ABC transporter-binding protein precursor
195,474,ETNP_100m_particle_PROKKA_82300,84.43,47,5,2,,14624,Tubulin/FtsZ family  GTPase domain
276,2240,ETNP_70m_PROKKA_142252,84.40,7,3,1,,41848,Bacterial actin-related protein
214,1184,ETNP_180m_PROKKA_59084,84.38,14,5,0,,39755,Heme-binding protein A precursor
242,119680,NP_100m_PROKKA_11972,84.35,37,4,1,,15723,Acetoacetyl-CoA reductase
242,119681,ETNP_140m_PROKKA_28044,84.35,29,4,1,,19772,Acetoacetyl-CoA reductase
242,119682,ETNP_120m_PROKKA_216125,84.35,29,4,1,,19772,Acetoacetyl-CoA reductase
242,119685,ETNP_180m_PROKKA_233667,84.35,22,4,1,,25464,Acetoacetyl-CoA reductase
242,119686,ETNP_120m_particle_PROKKA_129946,84.35,22,4,1,,25464,Acetoacetyl-CoA reductase
242,119689,NP_300m_PROKKA_06116,84.35,22,4,1,,25463,Acetoacetyl-CoA reductase
242,119690,ETNP_300m_PROKKA_38399,84.35,22,4,1,,25474,Acetoacetyl-CoA reductase
176,119041,ETNP14_120maa_PROKKA_100467,84.05,13,7,0,,63136,Oligopeptide-binding protein AppA precursor
218,205390,ETNP_120m_free_PROKKA_151194,84.04,24,5,4,,15227,Phasin protein
218,205391,ETNP_140m_PROKKA_150420,84.04,24,5,4,,15227,Phasin protein
218,205392,ETNP14_120maa_PROKKA_141165,84.04,24,5,4,,15227,Phasin protein
218,135278,NP_300m_PROKKA_17954,84.04,24,5,4,,15241,Phasin protein
167,135312,NP_300m_PROKKA_21952,83.98,12,6,1,,58375,60 kDa chaperonin 5
194,118963,ETNP_120m_free_PROKKA_115174,83.59,14,6,0,,48092,Oligopeptide-binding protein AppA precursor
264,135439,ETNP14_120maa_PROKKA_85469,83.51,9,3,1,,33256,Putative aliphatic sulfonates-binding protein precursor
187,135327,ETNP14_120maa_PROKKA_28950,83.25,8,5,0,,58370,Respiratory nitrate reductase 1 beta chain
171,4583,ETNP14_68maa_PROKKA_169291,83.02,13,6,0,,51134,60 kDa chaperonin 5
295,135361,NP_125m_PROKKA_09290,82.88,16,3,2,,26287,hypothetical protein
295,135362,NP_85m_PROKKA_22006,82.88,14,3,2,,30203,hypothetical protein
295,135363,NP_100m_PROKKA_08917,82.88,12,3,2,,35402,hypothetical protein
267,119343,NP_100m_PROKKA_19391,82.60,16,4,3,,31620,Elongation factor Tu
267,119092,ETNP_100m_PROKKA_42747,82.60,15,4,3,,33289,Elongation factor Tu
267,119094,NP_85m_PROKKA_08167,82.60,11,4,3,,43465,Elongation factor Tu
267,119095,ETNP_110m_PROKKA_50251,82.60,11,4,3,,43433,Elongation factor Tu
267,119096,NP_125m_PROKKA_03188,82.60,11,4,3,,43465,Elongation factor Tu
267,4772,NP_300m_PROKKA_13421,82.60,11,4,3,,43409,Elongation factor Tu
290,119189,NP_300m_PROKKA_05831,82.39,11,3,2,,39400,Leu/Ile/Val/Thr-binding protein precursor
290,174242,ETNP_140m_PROKKA_133826,82.39,27,3,2,,15526,hypothetical protein
262,135329,ETNP_300m_PROKKA_73205,82.35,4,3,0,,101196,Nitrate reductase
262,119404,ETNP_160m_PROKKA_113088,82.35,4,3,0,,101568,Nitrate reductase
262,135328,ETNP_180m_PROKKA_40794,82.35,4,3,0,,86639,Nitrate reductase
175,135485,ETNP_160m_PROKKA_208849,81.80,26,6,1,,28935,Respiratory nitrate reductase 2 beta chain
223,2665,YP_007517957.1,81.76,10,5,5,,45631,major capsid [Pelagibacter phage HTVC008M]
223,2666,AGE60425.1,81.76,10,5,5,,45631,major capsid [Pelagibacter phage HTVC008M]
223,2631,ETNP_180m_PROKKA_210484,81.76,11,5,5,,38420,Major capsid protein Gp23
223,2390,ETNP_160m_PROKKA_216747,81.76,10,5,5,,45679,Major capsid protein Gp23
223,1461,ETNP_180m_PROKKA_132649,81.76,10,5,5,,45695,Major capsid protein Gp23
223,2391,ETNP14_120maa_PROKKA_54720,81.76,9,5,5,,46846,Major capsid protein Gp23
223,4570,ETNP_180m_PROKKA_56052,81.76,16,5,5,,26688,Major capsid protein Gp23
223,4573,ETNP_300m_PROKKA_39013,81.76,15,5,5,,27752,Major capsid protein Gp23
190,119177,ETNP14_120maa_PROKKA_126069,81.56,12,6,1,,61766,Oligopeptide-binding protein AppA precursor
190,119178,ETNP14_68maa_PROKKA_154110,81.56,12,6,1,,61752,Oligopeptide-binding protein AppA precursor
243,119683,ETNP_120m_PROKKA_60126,81.39,24,4,1,,23314,Acetoacetyl-CoA reductase
243,119684,ETNP_180m_PROKKA_189112,81.39,22,4,1,,25142,Acetoacetyl-CoA reductase
243,119688,ETNP_160m_PROKKA_47656,81.39,22,4,1,,25253,Acetoacetyl-CoA reductase
243,119691,NP_300m_PROKKA_21594,81.39,22,4,1,,25253,Acetoacetyl-CoA reductase
243,119692,ETNP_100m_particle_PROKKA_155525,81.39,22,4,1,,25239,Acetoacetyl-CoA reductase
243,119693,ETNP_140m_PROKKA_84288,81.39,22,4,1,,25253,Acetoacetyl-CoA reductase
243,119694,ETNP_120m_PROKKA_46132,81.39,19,4,1,,28652,Acetoacetyl-CoA reductase
108,2087,ETNP14_120maa_PROKKA_55303,81.31,9,7,0,,58138,60 kDa chaperonin 5
367,135380,NP_300m_PROKKA_07533,81.06,5,2,2,,63977,Hydroxylamine oxidoreductase precursor
259,135330,ETNP_120m_PROKKA_121749,81.05,6,3,0,,70637,Periplasmic nitrate reductase precursor
259,135331,ETNP_140m_PROKKA_16635,81.05,5,3,0,,77992,Nitrate reductase
259,135332,ETNP_300m_PROKKA_13659,81.05,5,3,0,,77992,Nitrate reductase
259,135333,ETNP_160m_PROKKA_29071,81.05,5,3,0,,86827,Periplasmic nitrate reductase precursor
259,122652,NP_300m_PROKKA_12830,81.05,6,3,0,,70586,Periplasmic nitrate reductase precursor
162,135383,NP_300m_PROKKA_02943,80.30,10,6,0,,59833,Respiratory nitrate reductase 1 beta chain
157,107736,NP_300m_PROKKA_07216,80.16,21,7,7,,38862,Purine-binding protein precursor
231,107396,ETNP_120m_PROKKA_200056,80.15,10,2,2,,27136,hypothetical protein
210,2679,NP_85m_PROKKA_14707,78.68,10,4,4,,58813,Bacterial extracellular solute-binding protein
210,2687,NP_100m_PROKKA_03011,78.68,9,4,4,,63992,Bacterial extracellular solute-binding protein
173,205361,Fosmid_PROKKA_02486,78.65,11,4,0,,43513,Elongation factor Tu
206,119120,ETNP_120m_particle_PROKKA_124412,78.56,8,5,1,,80098,Formate dehydrogenase H
206,119188,NP_300m_PROKKA_19471,78.56,9,5,1,,72914,Formate dehydrogenase-O major subunit precursor
178,119055,ETNP14_120maa_PROKKA_132978,78.53,13,6,1,,51138,Glutathione-binding protein GsiB precursor
178,119056,ETNP_180m_PROKKA_35567,78.53,11,6,1,,62877,Oligopeptide-binding protein AppA precursor
178,119051,WP_029389110,78.53,10,6,1,,63458,peptide ABC transporter SAR324 cluster bacterium SCGC AAA001-C10
201,107337,ETNP_160m_PROKKA_32301,78.52,18,6,6,,44746,Leu/Ile/Val-binding protein precursor
201,107339,NP_300m_PROKKA_13722,78.52,18,6,6,,45791,Leu/Ile/Val-binding protein precursor
201,107340,ETNP_120m_particle_PROKKA_34140,78.52,18,6,6,,45619,Leu/Ile/Val-binding protein precursor
169,2074,XP_002180656,78.34,10,6,1,,49747,predicted protein  Phaeodactylum tricornutum CCAP 1055
228,107496,ETNP_100m_PROKKA_91883,78.32,10,4,2,,40620,Bacterial extracellular solute-binding protein
228,107554,ETNP14_120maa_PROKKA_70246,78.32,10,4,2,,40593,Bacterial extracellular solute-binding protein
228,107553,NP_300m_PROKKA_30411,78.32,11,4,2,,36808,Bacterial extracellular solute-binding protein
265,119067,ETNP_180m_PROKKA_117438,78.10,8,3,3,,57660,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
265,119068,ETNP_120m_free_PROKKA_79382,78.10,8,3,3,,61453,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
265,119069,ETNP_120m_PROKKA_274492,78.10,8,3,3,,61453,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
265,119070,ETNP_160m_PROKKA_167750,78.10,8,3,3,,61439,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
265,119071,ETNP_300m_PROKKA_163281,78.10,8,3,3,,61440,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
188,119179,NP_300m_PROKKA_10646,77.89,12,5,5,,35892,Cystine-binding periplasmic protein precursor
257,107289,NP_85m_PROKKA_09331,77.61,7,3,0,,40252,Bacterial extracellular solute-binding protein
257,107290,ETNP14_68maa_PROKKA_113506,77.61,7,3,0,,40252,Bacterial extracellular solute-binding protein
257,107291,NP_300m_PROKKA_27730,77.61,7,3,0,,40252,Bacterial extracellular solute-binding protein
261,135302,WP_014101938,77.46,8,4,0,,58434,molecular chaperone GroEL Micavibrio aeruginosavorus
168,135402,ETNP14_120maa_PROKKA_27080,77.37,8,5,0,,59958,Respiratory nitrate reductase 2 beta chain
321,135461,ETNP14_120maa_PROKKA_87234,77.30,20,2,2,,12063,Nitrogen regulatory protein P-II 1
321,135462,NP_100m_PROKKA_10638,77.30,20,2,2,,12004,Nitrogen regulatory protein P-II
321,135463,NP_300m_PROKKA_12913,77.30,20,2,2,,12063,Nitrogen regulatory protein P-II 1
408,135717,ETNP_100m_PROKKA_96212,77.15,13,2,2,,12880,hypothetical protein
408,135718,ETNP14_120maa_PROKKA_114175,77.15,13,2,2,,12880,hypothetical protein
408,135719,ETNP_120m_PROKKA_164658,77.15,13,2,2,,12880,hypothetical protein
408,135720,ETNP_110m_PROKKA_15069,77.15,13,2,2,,12880,hypothetical protein
408,135721,NP_300m_PROKKA_18225,77.15,13,2,2,,12880,hypothetical protein
204,107465,ETNP_180m_PROKKA_117948,76.28,5,5,1,,113871,Respiratory nitrate reductase 1 alpha chain
222,4357,NP_125m_PROKKA_01652,76.20,13,5,3,,30115,hypothetical protein
237,135304,ETNP14_120maa_PROKKA_183298,75.95,23,5,1,,26960,Alpha-keto acid-binding periplasmic protein TakP precursor
180,135407,ETNP_150m_particle_PROKKA_03901,75.65,52,6,1,,12490,Acetoacetyl-CoA reductase
180,135408,ETNP14_120mac_PROKKA_46279,75.65,52,6,1,,12490,Acetoacetyl-CoA reductase
180,135409,ETNP14_120mab_PROKKA_94963,75.65,42,6,1,,15554,Acetoacetyl-CoA reductase
180,135410,ETNP_120m_particle_PROKKA_50475,75.65,26,6,1,,25684,Acetoacetyl-CoA reductase
180,135411,ETNP_100m_particle_PROKKA_89462,75.65,26,6,1,,25698,Acetoacetyl-CoA reductase
216,135511,ETNP_120m_free_PROKKA_79643,75.62,10,5,4,,58218,Glutathione-binding protein GsiB precursor
216,135512,ETNP_300m_PROKKA_148110,75.62,10,5,4,,58218,Glutathione-binding protein GsiB precursor
217,135378,NP_100m_PROKKA_02620,74.78,8,4,1,,59993,Respiratory nitrate reductase 2 beta chain
217,135379,ETNP_110m_PROKKA_04840,74.78,9,4,1,,52387,Respiratory nitrate reductase 2 beta chain
221,4361,ETNP14_68mB_PROKKA_40558,74.63,14,5,0,,37083,hypothetical protein
221,4362,ETNP14_68maa_PROKKA_142614,74.63,13,5,0,,39790,hypothetical protein
174,367,XP_003074486,74.48,11,7,0,,64641,TBB1_VOLCA Tubulin beta chain ISS partial  Ostreococcus tauri
219,205401,ETNP_160m_PROKKA_57423,74.46,16,4,1,,28152,Putative cyclase
220,205404,ETNP_300m_PROKKA_91669,74.28,12,4,1,,37739,Putative cyclase
203,107349,NP_85m_PROKKA_21816,73.95,10,4,0,,41229,Elongation factor Tu
203,205381,ETNP14_68maa_PROKKA_177011,73.95,9,4,0,,43545,Elongation factor Tu
238,107581,NP_300m_PROKKA_42933,73.74,22,3,0,,14819,Elongation factor Tu
238,135467,ETNP14_120maa_PROKKA_187331,73.74,16,3,0,,19854,Elongation factor Tu
238,107588,NP_300m_PROKKA_45831,73.74,14,3,0,,22255,Elongation factor Tu
236,118968,NP_300m_PROKKA_50325,73.65,18,4,1,,21011,hypothetical protein
236,119026,NP_125m_PROKKA_05636,73.65,18,4,1,,21095,hypothetical protein
236,119104,ETNP_110m_PROKKA_34662,73.65,13,4,1,,29712,hypothetical protein
236,118954,NP_100m_PROKKA_10275,73.65,9,4,1,,41340,hypothetical protein
234,205354,ETNP_160m_PROKKA_218131,73.60,7,5,4,,65646,Periplasmic nitrate reductase precursor
234,205355,NP_300m_PROKKA_01256,73.60,5,5,4,,101431,Nitrate reductase
234,205356,NP_85m_PROKKA_07988,73.60,6,5,4,,80264,Nitrate reductase
234,205357,ETNP_120m_PROKKA_67060,73.60,6,5,4,,85366,Nitrate reductase
244,119824,ETNP_120m_PROKKA_36131,73.15,12,5,3,,37220,General L-amino acid-binding periplasmic protein AapJ precursor
244,108101,ETNP14_120maa_PROKKA_184116,73.15,12,5,3,,37084,General L-amino acid-binding periplasmic protein AapJ precursor
244,108102,ETNP_160m_PROKKA_72896,73.15,12,5,3,,37084,General L-amino acid-binding periplasmic protein AapJ precursor
244,108103,ETNP_180m_PROKKA_176133,73.15,12,5,3,,37084,General L-amino acid-binding periplasmic protein AapJ precursor
197,4928,ETNP14_68maa_PROKKA_120056,72.64,8,5,0,,44801,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
163,2579,NP_85m_PROKKA_08216,71.60,8,5,4,,39292,Bacterial extracellular solute-binding protein
281,120006,ETNP_150m_particle_PROKKA_01071,70.85,23,3,1,,15446,Glutamate synthase [NADPH] small chain
297,119606,ETNP_100m_particle_PROKKA_59002,70.84,13,3,3,,26704,Formamidase
297,119607,ETNP_180m_PROKKA_55061,70.84,10,3,3,,34636,Formamidase
297,119435,ETNP_160m_PROKKA_87629,70.84,9,3,3,,40731,Formamidase
297,119165,ETNP_120m_PROKKA_195906,70.84,8,3,3,,43975,Formamidase
208,119439,ETNP14_68maa_PROKKA_133404,70.83,17,5,4,,35359,hypothetical protein
208,119438,ETNP_150m_particle_PROKKA_50992,70.83,23,5,4,,26329,hypothetical protein
515,107325,ETNP_180m_PROKKA_172072,70.62,5,1,1,,34432,hypothetical protein
515,187551,ETNP_160m_PROKKA_184798,70.62,5,1,1,,40955,hypothetical protein
271,107518,ETNP14_120maa_PROKKA_162996,70.50,44,4,2,,13933,hypothetical protein
271,107519,NP_300m_PROKKA_22025,70.50,27,4,2,,22589,hypothetical protein
275,135672,ETNP14_120maa_PROKKA_89532,70.47,12,4,1,,34314,Tripartite tricarboxylate transporter family receptor
275,135673,NP_300m_PROKKA_19447,70.47,12,4,1,,34314,Tripartite tricarboxylate transporter family receptor
284,520,XP_003063038,70.20,24,3,3,,11395,predicted protein  Micromonas pusilla CCMP1545
284,521,ETNP_90m_PROKKA_109358,70.20,24,3,3,,11367,Core histone H2A/H2B/H3/H4
284,522,ETNP_70m_PROKKA_144910,70.20,24,3,3,,11395,Core histone H2A/H2B/H3/H4
