Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja05-20170410,Area etnp-ja05-20170410,#Peptides,#Unique,#Spec etnp-ja05-20170410,PTM,Avg. Mass,Description
79,43658,ETNP_140m_PROKKA_42989,78.11,9,9,3.48E6,6,6,6,,72677,Methanol dehydrogenase [cytochrome c] subunit 1 precursor
67,60871,NP_125m_PROKKA_11225,77.97,14,14,4.64E6,4,4,6,Deamidation (NQ),39150,Spermidine/putrescine-binding periplasmic protein precursor
149,43991,ETNP_120m_PROKKA_74041,77.95,12,12,1.35E5,3,1,3,,26472,Rhodanese-like domain protein
76,61049,NP_85m_PROKKA_13943,77.89,36,36,1.92E6,4,4,5,Methylation(KR),12454,Nitrogen regulatory protein P-II 2
76,61050,ETNP_150m_particle_PROKKA_12638,77.89,36,36,1.92E6,4,4,5,Methylation(KR),12443,Nitrogen regulatory protein P-II 2
76,61051,NP_300m_PROKKA_18640,77.89,36,36,1.92E6,4,4,5,Methylation(KR),12457,Nitrogen regulatory protein P-II 2
76,61052,ETNP_90m_PROKKA_10179,77.89,36,36,1.92E6,4,4,5,Methylation(KR),12438,Nitrogen regulatory protein P-II 2
76,61053,ETNP_120m_particle_PROKKA_77929,77.89,36,36,1.92E6,4,4,5,Methylation(KR),12457,Nitrogen regulatory protein P-II 2
76,61054,ETNP_120m_particle_PROKKA_238038,77.89,36,36,1.92E6,4,4,5,Methylation(KR),12457,Nitrogen regulatory protein P-II 2
76,61055,ETNP_100m_PROKKA_88415,77.89,36,36,1.92E6,4,4,5,Methylation(KR),12457,Nitrogen regulatory protein P-II 2
76,61056,ETNP14_120maa_PROKKA_67711,77.89,36,36,1.92E6,4,4,5,Methylation(KR),12457,Nitrogen regulatory protein P-II 2
76,61057,ETNP_100m_PROKKA_15452,77.89,36,36,1.92E6,4,4,5,Methylation(KR),12438,Nitrogen regulatory protein P-II 2
76,61058,ETNP14_120mab_PROKKA_68779,77.89,36,36,1.92E6,4,4,5,Methylation(KR),12438,Nitrogen regulatory protein P-II 2
76,61059,NP_300m_PROKKA_12589,77.89,36,36,1.92E6,4,4,5,Methylation(KR),12438,Nitrogen regulatory protein P-II 2
76,61060,ETNP_110m_PROKKA_49983,77.89,36,36,1.92E6,4,4,5,Methylation(KR),12457,Nitrogen regulatory protein P-II 2
76,61061,ETSP_PROKKA_00384,77.89,36,36,1.92E6,4,4,5,Methylation(KR),12438,Nitrogen regulatory protein P-II 2
65,25349,ETNP14_120maa_PROKKA_134411,77.35,37,37,6.23E4,6,1,9,,7989,hypothetical protein
65,25350,NP_85m_PROKKA_06153,77.35,37,37,6.23E4,6,1,9,,7989,hypothetical protein
65,25351,NP_300m_PROKKA_11192,77.35,37,37,6.23E4,6,1,9,,7989,hypothetical protein
65,25352,NP_100m_PROKKA_00297,77.35,37,37,6.23E4,6,1,9,,7989,hypothetical protein
65,43720,ETNP_110m_PROKKA_50884,77.35,37,37,6.23E4,6,1,9,,7989,hypothetical protein
65,43721,ETNP_100m_particle_PROKKA_77473,77.35,37,37,6.23E4,6,1,9,,7989,hypothetical protein
65,43722,ETNP_150m_particle_PROKKA_11507,77.35,37,37,6.23E4,6,1,9,,7989,hypothetical protein
65,43723,ETNP_100m_PROKKA_62640,77.35,37,37,6.23E4,6,1,9,,7989,hypothetical protein
65,43724,ETNP_300m_PROKKA_00700,77.35,37,37,6.23E4,6,1,9,,7989,hypothetical protein
85,60873,ETNP_160m_PROKKA_206441,76.97,10,10,3.24E6,3,2,5,,28332,hypothetical protein
85,60874,ETNP_140m_PROKKA_21823,76.97,10,10,3.24E6,3,2,5,,29965,hypothetical protein
85,43754,NP_300m_PROKKA_21749,76.97,8,8,3.24E6,3,2,5,,35973,Leucine-specific-binding protein precursor
85,60998,ETNP_120m_PROKKA_17328,76.97,17,17,3.24E6,3,2,5,,17239,hypothetical protein
71,60976,NP_300m_PROKKA_45804,76.43,61,61,,5,0,6,Oxidation (M); Methylation(KR); Amidation,6378,hypothetical protein
66,25223,ETNP_120m_free_PROKKA_106804,75.15,12,12,,6,0,6,Oxidation (M),57826,60 kDa chaperonin
66,25224,ETNP_120m_PROKKA_114163,75.15,12,12,,6,0,6,Oxidation (M),57826,60 kDa chaperonin
122,25731,WP_011399517,75.04,9,9,2.08E5,6,1,6,Carbamylation,36452,amino acid ABC transporter substrate-binding protein Hahella chejuensis
105,44126,NP_300m_PROKKA_37106,74.62,22,22,1.05E6,5,3,6,Carbamidomethylation; Oxidation (M),17737,Alpha-keto acid-binding periplasmic protein TakP precursor
123,1074,ETNP14_68maa_PROKKA_69227,74.60,8,8,,3,0,3,,41616,60 kDa chaperonin 5
123,462,ETNP14_68maa_PROKKA_111883,74.60,6,6,,3,0,3,,58420,60 kDa chaperonin 5
123,934,WP_022735529,74.60,6,6,,3,0,3,,58468,molecular chaperone GroEL Candidatus Pelagibacter ubique
123,1082,WP_011281510,74.60,6,6,,3,0,3,,58421,molecular chaperone GroEL Candidatus Pelagibacter ubique
123,948,ETNP14_68maa_PROKKA_169291,74.60,6,6,,3,0,3,,51134,60 kDa chaperonin 5
123,949,ETNP14_68maa_PROKKA_195839,74.60,7,7,,3,0,3,,46834,60 kDa chaperonin 5
123,1087,ETNP14_68maa_PROKKA_140717,74.60,6,6,,3,0,3,,51368,60 kDa chaperonin 5
123,1096,ETNP14_120maa_PROKKA_144512,74.60,6,6,,3,0,3,,51529,60 kDa chaperonin 5
123,1115,ETNP14_68maa_PROKKA_170945,74.60,6,6,,3,0,3,,51415,60 kDa chaperonin 5
123,907,ETNP14_68maa_PROKKA_160524,74.60,6,6,,3,0,3,,57177,60 kDa chaperonin 5
123,1088,ETNP14_120maa_PROKKA_83506,74.60,6,6,,3,0,3,,58631,60 kDa chaperonin 5
73,43794,NP_300m_PROKKA_14839,74.07,53,53,1.26E6,5,5,6,Oxidation (M),10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
73,43795,ETNP_150m_particle_PROKKA_33708,74.07,53,53,1.26E6,5,5,6,Oxidation (M),10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
73,43796,ETNP_100m_PROKKA_00651,74.07,53,53,1.26E6,5,5,6,Oxidation (M),10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
73,43797,ETNP_300m_PROKKA_40597,74.07,53,53,1.26E6,5,5,6,Oxidation (M),10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
73,43798,ETNP_120m_particle_PROKKA_03441,74.07,53,53,1.26E6,5,5,6,Oxidation (M),10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
73,43799,ETNP_120m_PROKKA_32239,74.07,53,53,1.26E6,5,5,6,Oxidation (M),10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
98,25194,ETNP14_68maa_PROKKA_185153,74.02,14,14,8.25E5,4,3,4,,30096,hypothetical protein
88,44015,ETNP_300m_PROKKA_147167,73.99,9,9,1.29E6,5,2,6,Carbamidomethylation; Methylation(others),52788,Respiratory nitrate reductase 2 beta chain
88,44016,ETNP_180m_PROKKA_139246,73.99,9,9,1.29E6,5,2,6,Carbamidomethylation; Methylation(others),52814,Respiratory nitrate reductase 2 beta chain
110,43781,NP_85m_PROKKA_10662,73.94,11,11,1.72E5,5,1,5,Oxidation (M),40095,Bacterial extracellular solute-binding protein
110,43782,NP_100m_PROKKA_06649,73.94,11,11,1.72E5,5,1,5,Oxidation (M),40141,Bacterial extracellular solute-binding protein
60,60957,NP_300m_PROKKA_08375,73.83,6,6,2.43E5,9,1,10,Amidation,144201,Respiratory nitrate reductase 1 alpha chain
60,60958,NP_85m_PROKKA_03144,73.83,6,6,2.43E5,9,1,10,Amidation,144201,Respiratory nitrate reductase 1 alpha chain
60,60959,ETNP14_120maa_PROKKA_05361,73.83,6,6,2.43E5,9,1,10,Amidation,144201,Respiratory nitrate reductase 1 alpha chain
60,60960,NP_125m_PROKKA_01168,73.83,6,6,2.43E5,9,1,10,Amidation,144201,Respiratory nitrate reductase 1 alpha chain
60,60951,ETNP14_120maa_PROKKA_32935,71.76,5,5,2.43E5,8,1,9,Amidation,143282,Respiratory nitrate reductase 1 alpha chain
91,61020,ETNP14_120mab_PROKKA_51832,73.49,46,46,7.19E5,6,1,6,Oxidation (M),10570,10 kDa chaperonin 1
91,1782,ETNP14_68mB_PROKKA_82092,73.49,46,46,7.19E5,6,1,6,Oxidation (M),10685,10 kDa chaperonin 1
91,1783,ETNP14_68mB_PROKKA_02167,73.49,46,46,7.19E5,6,1,6,Oxidation (M),10685,10 kDa chaperonin 1
91,61021,ETNP14_68maa_PROKKA_173056,73.49,46,46,7.19E5,6,1,6,Oxidation (M),10671,10 kDa chaperonin 1
132,78909,ETNP_160m_PROKKA_46103,72.87,11,11,1.94E5,3,2,3,,36075,60 kDa chaperonin 5
132,78910,ETNP_300m_PROKKA_121810,72.87,11,11,1.94E5,3,2,3,,38215,60 kDa chaperonin 5
89,78913,NP_300m_PROKKA_09744,72.81,11,11,1.55E6,6,6,6,,64538,putative oxidoreductase YdhV
40,1906,KHE90310,72.18,3,3,1.05E7,4,1,14,Methylation(KR); Sodium adduct,97092,chaperone ClpB Candidatus Scalindua brodae
95,43695,ETNP14_120maa_PROKKA_94324,71.86,8,8,,4,0,4,,44961,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
80,43675,NP_100m_PROKKA_10911,71.71,15,15,1.91E6,4,2,6,Deamidation (NQ),31272,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
80,43640,ETNP14_120maa_PROKKA_68035,71.71,10,10,1.91E6,4,2,6,Deamidation (NQ),45184,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
80,43641,NP_300m_PROKKA_04504,71.71,10,10,1.91E6,4,2,6,Deamidation (NQ),45565,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
93,78908,ETNP_120m_free_PROKKA_255584,71.69,8,8,7.64E5,4,1,4,,44793,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
93,43697,NP_100m_PROKKA_04850,71.69,8,8,7.64E5,4,1,4,,48850,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
93,43698,NP_300m_PROKKA_03330,71.69,8,8,7.64E5,4,1,4,,48837,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
93,60941,ETNP_180m_PROKKA_190379,71.69,8,8,7.64E5,4,1,4,,48837,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
93,60942,ETNP_140m_PROKKA_22839,71.69,8,8,7.64E5,4,1,4,,48850,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
99,43846,NP_85m_PROKKA_12789,71.53,8,8,3.27E5,4,1,4,Dimethylation(KR),45075,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
99,43847,ETNP14_120maa_PROKKA_36162,71.53,8,8,3.27E5,4,1,4,Dimethylation(KR),45075,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
99,43848,NP_300m_PROKKA_11509,71.53,8,8,3.27E5,4,1,4,Dimethylation(KR),45075,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
99,78911,ETNP_110m_PROKKA_17372,71.53,7,7,3.27E5,4,1,4,Dimethylation(KR),49505,Leu/Ile/Val-binding protein precursor
113,25280,ETNP_100m_particle_PROKKA_53949,71.40,27,27,2.63E6,6,6,6,Pyro-glu from Q,22020,hypothetical protein
113,25281,ETNP_300m_PROKKA_171203,71.40,24,24,2.63E6,6,6,6,Pyro-glu from Q,25132,hypothetical protein
113,25282,ETNP_140m_PROKKA_73018,71.40,24,24,2.63E6,6,6,6,Pyro-glu from Q,25132,hypothetical protein
113,25283,ETNP_180m_PROKKA_227335,71.40,24,24,2.63E6,6,6,6,Pyro-glu from Q,25132,hypothetical protein
106,78928,ETNP_300m_PROKKA_98364,71.04,68,68,4.08E6,7,5,7,Deamidation (NQ); Mutation,7357,Cold shock protein CspA
106,78929,ETNP_180m_PROKKA_19111,71.04,68,68,4.08E6,7,5,7,Deamidation (NQ); Mutation,7357,Cold shock protein CspA
106,78930,ETNP_160m_PROKKA_138485,71.04,68,68,4.08E6,7,5,7,Deamidation (NQ); Mutation,7357,Cold shock protein CspA
128,468,ETNP14_68maa_PROKKA_186418,70.60,7,7,1.48E4,3,1,3,Formylation,41016,60 kDa chaperonin 5
82,61567,ETNP14_120maa_PROKKA_162996,70.11,28,28,2.81E6,3,3,5,Carbamidomethylation; Deamidation (NQ),13933,hypothetical protein
82,61568,NP_300m_PROKKA_22025,70.11,17,17,2.81E6,3,3,5,Carbamidomethylation; Deamidation (NQ),22589,hypothetical protein
119,1767,ETNP14_120mac_PROKKA_47964,69.72,35,35,,5,0,5,Oxidation (M),10629,10 kDa chaperonin 1
84,61185,NP_300m_PROKKA_09456,69.68,25,25,6.73E4,3,2,4,Methylation(KR); Amidation,11688,hypothetical protein
124,25472,ETNP14_120maa_PROKKA_91210,69.43,9,9,2.25E4,4,1,4,Oxidation (M),57849,60 kDa chaperonin 5
124,43714,ETNP14_120maa_PROKKA_55303,69.49,9,9,,4,0,4,Oxidation (M),58138,60 kDa chaperonin 5
124,43716,ETNP14_68maa_PROKKA_47194,64.81,7,7,,3,0,3,Oxidation (M),58353,60 kDa chaperonin
124,43715,ETNP14_120maa_PROKKA_118404,64.81,10,10,,3,0,3,Oxidation (M),44598,60 kDa chaperonin 5
118,1766,NP_100m_PROKKA_25186,69.42,40,40,,5,0,5,Oxidation (M),10630,10 kDa chaperonin 1
97,25133,ETNP14_120maa_PROKKA_137725,69.16,17,17,7.4E4,3,1,5,,21707,Selenate reductase subunit gamma precursor
96,60971,ETNP_120m_PROKKA_47617,69.09,9,9,,4,0,4,,56943,60 kDa chaperonin
159,43807,ETNP_300m_PROKKA_70510,68.19,14,14,1.15E5,3,1,3,,23102,Rhodanese-like domain protein
159,43808,ETNP_120m_PROKKA_113062,68.19,14,14,1.15E5,3,1,3,,23086,Rhodanese-like domain protein
159,43809,ETNP_180m_PROKKA_61983,68.19,14,14,1.15E5,3,1,3,,23086,Rhodanese-like domain protein
159,43810,ETNP_140m_PROKKA_97564,68.19,14,14,1.15E5,3,1,3,,23086,Rhodanese-like domain protein
159,43811,ETNP_160m_PROKKA_36004,68.19,14,14,1.15E5,3,1,3,,23086,Rhodanese-like domain protein
159,43812,NP_300m_PROKKA_20015,68.19,14,14,1.15E5,3,1,3,,23086,Rhodanese-like domain protein
159,43813,ETNP_120m_particle_PROKKA_84916,68.19,14,14,1.15E5,3,1,3,,23086,Rhodanese-like domain protein
159,43802,ETNP14_120mab_PROKKA_45558,68.19,14,14,1.15E5,3,1,3,,23218,Rhodanese-like domain protein
159,43806,ETNP14_120maa_PROKKA_37189,68.19,14,14,1.15E5,3,1,3,,23187,Rhodanese-like domain protein
69,25319,NP_300m_PROKKA_31612,68.17,16,16,1.12E6,5,2,6,Carbamidomethylation,35624,General L-amino acid-binding periplasmic protein AapJ precursor
148,44077,NP_300m_PROKKA_07046,67.49,8,8,2.31E5,3,3,3,,58350,Glutathione-binding protein GsiB precursor
148,44078,ETNP_160m_PROKKA_60185,67.49,7,7,2.31E5,3,3,3,,62885,Glutathione-binding protein GsiB precursor
114,43987,ETNP_180m_PROKKA_135062,67.34,43,43,,4,0,5,,7443,Cold shock protein CspA
114,43988,ETNP_120m_PROKKA_84852,67.34,43,43,,4,0,5,,7443,Cold shock protein CspA
86,44124,NP_300m_PROKKA_22447,67.16,7,7,,4,0,6,Carbamidomethylation,59909,Respiratory nitrate reductase 2 beta chain
86,44361,ETNP14_120maa_PROKKA_55514,67.16,7,7,,4,0,6,Carbamidomethylation,59562,Respiratory nitrate reductase 2 beta chain
86,61165,ETNP_120m_particle_PROKKA_153756,71.01,7,7,,5,0,7,Carbamidomethylation,60605,Respiratory nitrate reductase 2 beta chain
86,44352,NP_100m_PROKKA_17904,62.17,9,9,,3,0,5,Carbamidomethylation,31704,Respiratory nitrate reductase 2 beta chain
86,44353,ETNP_120m_particle_PROKKA_216010,66.98,9,9,,4,0,6,Carbamidomethylation,31762,Respiratory nitrate reductase 2 beta chain
86,44132,ETNP_180m_PROKKA_31797,66.98,6,6,,4,0,6,Carbamidomethylation,45286,Respiratory nitrate reductase 2 beta chain
86,44360,ETNP_300m_PROKKA_135739,66.98,5,5,,4,0,6,Carbamidomethylation,55250,Respiratory nitrate reductase 2 beta chain
86,44337,ETNP_140m_PROKKA_62739,62.12,27,27,,3,0,5,,7616,hypothetical protein
86,44130,ETNP_180m_PROKKA_138251,62.12,22,22,,3,0,5,,9064,hypothetical protein
86,44340,NP_85m_PROKKA_39174,55.70,15,15,,2,0,4,,13237,Respiratory nitrate reductase 1 beta chain
86,44346,ETNP_160m_PROKKA_144800,62.12,9,9,,3,0,5,,20450,Respiratory nitrate reductase 1 beta chain
86,44347,ETNP_140m_PROKKA_136880,62.12,9,9,,3,0,5,,20450,Respiratory nitrate reductase 1 beta chain
86,44131,ETNP_300m_PROKKA_185014,62.12,9,9,,3,0,5,,21854,Respiratory nitrate reductase 1 beta chain
86,61506,ETNP_120m_PROKKA_24075,62.12,8,8,,3,0,5,,25165,Respiratory nitrate reductase 1 beta chain
86,44350,ETNP_180m_PROKKA_109426,62.12,7,7,,3,0,5,,27401,Respiratory nitrate reductase 2 beta chain
133,43639,ETNP_160m_PROKKA_33443,67.16,11,11,2.67E5,4,4,4,Carbamidomethylation,46381,Isoquinoline 1-oxidoreductase subunit beta
133,43627,ETNP_120m_PROKKA_44835,67.16,6,6,2.67E5,4,4,4,Carbamidomethylation,79540,Isoquinoline 1-oxidoreductase subunit beta
133,43628,ETNP_120m_free_PROKKA_29240,67.16,6,6,2.67E5,4,4,4,Carbamidomethylation,79540,Isoquinoline 1-oxidoreductase subunit beta
72,60890,ETNP14_120maa_PROKKA_28949,66.90,6,6,1.67E6,7,1,7,Acetylation (TSCYH),110111,Respiratory nitrate reductase 1 alpha chain
135,78919,ETNP_100m_particle_PROKKA_104144,66.16,9,9,5.61E5,3,3,3,Carbamidomethylation,37167,Pyruvate synthase subunit PorB
135,78920,ETNP_120m_particle_PROKKA_13946,66.16,9,9,5.61E5,3,3,3,Carbamidomethylation,37167,Pyruvate synthase subunit PorB
135,78921,ETNP_120m_free_PROKKA_58079,66.16,9,9,5.61E5,3,3,3,Carbamidomethylation,37167,Pyruvate synthase subunit PorB
135,78915,ETNP_120m_particle_PROKKA_109316,66.16,9,9,5.61E5,3,3,3,Carbamidomethylation,37127,Pyruvate synthase subunit PorB
135,78916,NP_100m_PROKKA_08073,66.16,9,9,5.61E5,3,3,3,Carbamidomethylation,37113,Pyruvate synthase subunit PorB
135,78917,ETNP_100m_PROKKA_12090,66.16,9,9,5.61E5,3,3,3,Carbamidomethylation,37028,Pyruvate synthase subunit PorB
135,78918,ETNP14_120maa_PROKKA_180409,66.16,9,9,5.61E5,3,3,3,Carbamidomethylation,36994,Pyruvate synthase subunit PorB
134,60892,ETNP_160m_PROKKA_29894,66.15,35,35,2.63E5,4,2,4,Propionamide (K  X@N-term); O-Ethylphosphorylation,12987,Phasin protein
129,61014,NP_300m_PROKKA_24143,65.72,52,52,8.11E5,3,3,3,Deamidation (NQ),7893,hypothetical protein
129,61015,ETNP_120m_particle_PROKKA_198585,65.72,52,52,8.11E5,3,3,3,Deamidation (NQ),7893,hypothetical protein
129,61016,ETNP_120m_PROKKA_83276,65.72,28,28,8.11E5,3,3,3,Deamidation (NQ),14794,hypothetical protein
70,43952,ETNP14_120maa_PROKKA_156631,65.46,17,17,,11,0,11,Oxidation (M),39652,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
115,60887,NP_300m_PROKKA_48048,64.44,27,27,1.19E6,4,4,5,Deamidation (NQ); Formylation,13544,Phasin protein
115,60888,ETNP_120m_particle_PROKKA_235967,64.44,26,26,1.19E6,4,4,5,Deamidation (NQ); Formylation,14077,Phasin protein
115,60947,ETNP14_120mab_PROKKA_75057,64.44,26,26,1.19E6,4,4,5,Deamidation (NQ); Formylation,14065,Phasin protein
115,61131,ETNP14_120maa_PROKKA_108439,60.24,19,19,9.11E5,3,3,4,Deamidation (NQ); Formylation,14181,Phasin protein
139,78924,ETNP14_120maa_PROKKA_27080,64.13,11,11,2.48E6,5,3,5,Carbamidomethylation,59958,Respiratory nitrate reductase 2 beta chain
139,61130,NP_100m_PROKKA_02620,60.69,9,9,2.47E6,4,2,4,Carbamidomethylation,59993,Respiratory nitrate reductase 2 beta chain
139,61195,ETNP_110m_PROKKA_04840,60.50,9,9,2.47E6,4,2,4,Carbamidomethylation,52387,Respiratory nitrate reductase 2 beta chain
139,78927,ETNP_120m_PROKKA_224321,60.00,17,17,2.48E6,4,3,4,Carbamidomethylation,31700,Respiratory nitrate reductase 2 beta chain
139,61194,NP_300m_PROKKA_33849,55.69,12,12,2.47E6,3,2,3,Carbamidomethylation,31801,Respiratory nitrate reductase 2 beta chain
90,61286,WP_011310604,63.73,10,10,,5,0,5,Oxidation (M),57562,molecular chaperone GroEL Thiobacillus denitrificans
144,25424,ETNP_120m_free_PROKKA_319751,63.50,6,6,1.68E6,4,2,4,Deoxy,63774,Multicopper oxidase
77,25323,ETNP14_120mab_PROKKA_104793,63.13,27,27,,4,0,7,,8062,hypothetical protein
77,25758,ETNP14_120maa_PROKKA_70405,63.13,27,27,,4,0,7,,8045,hypothetical protein
77,25759,ETNP14_68mB_PROKKA_55989,63.13,27,27,,4,0,7,,8045,hypothetical protein
81,25515,NP_125m_PROKKA_01652,63.09,9,9,4.78E5,3,1,5,,30115,hypothetical protein
158,3362,ETNP_160m_PROKKA_43661,62.60,6,6,4.39E5,3,2,3,,57117,60 kDa chaperonin
158,4057,ETNP14_120maa_PROKKA_103658,62.60,6,6,4.39E5,3,2,3,,57483,60 kDa chaperonin
158,26283,ETNP14_120maa_PROKKA_41352,62.60,6,6,4.39E5,3,2,3,,57474,60 kDa chaperonin
158,2475,ETNP_180m_PROKKA_226747,62.60,6,6,4.39E5,3,2,3,,57820,60 kDa chaperonin
158,43728,WP_013561045,55.93,4,4,3.58E5,2,1,2,,58312,molecular chaperone GroEL Anaerolinea thermophila
141,43800,ETNP_120m_particle_PROKKA_13623,61.47,11,11,1.4E6,4,4,4,Oxidation (M),49423,hypothetical protein
101,61608,ETSP_PROKKA_00076,60.88,35,35,1.33E6,3,3,4,,9467,hypothetical protein
101,61611,NP_300m_PROKKA_38850,60.88,33,33,1.33E6,3,3,4,,10096,hypothetical protein
101,61615,NP_125m_PROKKA_11148,60.88,23,23,1.33E6,3,3,4,,14167,pyruvate ferredoxin oxidoreductase subunit alpha
101,61617,NP_100m_PROKKA_14435,60.88,22,22,1.33E6,3,3,4,,15277,Pyruvate synthase subunit PorA
101,78923,ETNP_100m_particle_PROKKA_115598,60.88,22,22,1.33E6,3,3,4,,15277,Pyruvate synthase subunit PorA
101,61533,NP_85m_PROKKA_11245,60.88,7,7,1.33E6,3,3,4,,45567,Pyruvate synthase subunit PorA
127,61143,ETNP_120m_PROKKA_129156,60.77,8,8,8.57E5,4,4,4,Oxidation (M),65456,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
127,61144,ETNP_120m_free_PROKKA_72321,60.77,8,8,8.57E5,4,4,4,Oxidation (M),65456,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
143,61140,NP_85m_PROKKA_35046,60.38,20,20,9.62E5,4,4,4,Oxidation (M),8900,DNA-binding protein HU-beta
143,61141,NP_300m_PROKKA_03284,60.38,20,20,9.62E5,4,4,4,Oxidation (M),8900,DNA-binding protein HU-beta
143,61142,NP_100m_PROKKA_04177,60.38,20,20,9.62E5,4,4,4,Oxidation (M),8900,DNA-binding protein HU-beta
164,43742,NP_300m_PROKKA_17695,60.04,7,7,1.03E6,3,3,3,,54413,Periplasmic dipeptide transport protein precursor
164,43963,ETNP_120m_PROKKA_124761,54.21,16,16,1.03E6,2,2,2,,13950,Nickel-binding periplasmic protein precursor
100,43623,NP_85m_PROKKA_11502,60.03,8,8,1.57E5,3,1,5,Deamidation (NQ),44294,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
136,60905,ETNP_140m_PROKKA_84286,59.55,26,26,6.96E4,3,1,3,,12911,Phasin protein
136,60906,ETNP_120m_PROKKA_138411,59.55,23,23,6.96E4,3,1,3,,14591,Phasin protein
163,25766,ETNP_140m_PROKKA_15602,59.42,5,5,2.89E5,3,3,3,,66767,PA14 domain protein
168,61780,ETNP14_120mab_PROKKA_18449,59.30,10,10,3.24E5,2,2,2,,29738,Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain precursor
168,61513,ETNP_140m_PROKKA_46667,59.30,9,9,3.24E5,2,2,2,,31620,Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain precursor
168,61781,NP_300m_PROKKA_02531,59.30,6,6,3.24E5,2,2,2,,46061,Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain precursor
160,44042,ETNP_120m_PROKKA_208361,59.28,5,5,,2,0,2,Deamidation (NQ),39489,hypothetical protein
160,44043,ETNP_300m_PROKKA_103478,59.28,5,5,,2,0,2,Deamidation (NQ),39489,hypothetical protein
160,44044,ETNP_180m_PROKKA_155122,59.28,5,5,,2,0,2,Deamidation (NQ),39489,hypothetical protein
160,44045,ETNP_160m_PROKKA_69309,59.28,5,5,,2,0,2,Deamidation (NQ),39489,hypothetical protein
160,44114,ETNP_180m_PROKKA_188130,59.28,18,18,,2,0,2,Deamidation (NQ),11742,Receptor family ligand binding region
160,44115,ETNP_180m_PROKKA_188131,59.28,18,18,,2,0,2,Deamidation (NQ),11613,hypothetical protein
160,44116,ETNP_160m_PROKKA_34019,59.28,7,7,,2,0,2,Deamidation (NQ),28332,Leucine-specific-binding protein precursor
160,44117,ETNP_120m_free_PROKKA_69855,59.28,7,7,,2,0,2,Deamidation (NQ),29846,Leucine-specific-binding protein precursor
160,44118,ETNP_120m_PROKKA_329487,59.28,7,7,,2,0,2,Deamidation (NQ),29846,Leucine-specific-binding protein precursor
160,44119,ETNP_120m_PROKKA_03044,59.28,5,5,,2,0,2,Deamidation (NQ),38396,Leucine-specific-binding protein precursor
160,44120,ETNP_300m_PROKKA_31129,59.28,5,5,,2,0,2,Deamidation (NQ),39361,Leu/Ile/Val/Thr-binding protein precursor
160,44121,ETNP_140m_PROKKA_60377,59.28,5,5,,2,0,2,Deamidation (NQ),39331,Leucine-specific-binding protein precursor
160,44122,ETNP_100m_particle_PROKKA_43574,59.28,5,5,,2,0,2,Deamidation (NQ),39396,Leucine-specific-binding protein precursor
153,25882,ETNP_180m_PROKKA_186130,59.23,30,30,4.8E5,3,3,3,,9916,DNA-binding protein HU 1
153,25883,ETNP_120m_particle_PROKKA_84698,59.23,30,30,4.8E5,3,3,3,,9916,DNA-binding protein HU 1
153,25884,ETNP_120m_PROKKA_107422,59.23,30,30,4.8E5,3,3,3,,9916,DNA-binding protein HU 1
153,25885,ETNP_300m_PROKKA_15120,59.23,30,30,4.8E5,3,3,3,,9916,DNA-binding protein HU 1
153,25886,ETNP_140m_PROKKA_148186,59.23,30,30,4.8E5,3,3,3,,9916,DNA-binding protein HU 1
153,25887,ETNP_160m_PROKKA_164678,59.23,30,30,4.8E5,3,3,3,,9916,DNA-binding protein HU 1
153,25888,ETNP_110m_PROKKA_07182,59.23,30,30,4.8E5,3,3,3,,9916,DNA-binding protein HU 1
153,25889,ETNP_100m_particle_PROKKA_00928,59.23,30,30,4.8E5,3,3,3,,9916,DNA-binding protein HU 1
94,78922,ETNP14_68mB_PROKKA_06365,58.70,27,27,1.22E6,4,3,5,,10703,10 kDa chaperonin
