Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja14-20170531,Area etnp-ja14-20170531,#Peptides,#Unique,#Spec etnp-ja14-20170531,PTM,Avg. Mass,Description
242,70057,ETNP_180m_PROKKA_120456,26.74,2,2,6.28E4,1,1,1,,44858,Spore coat protein SA
242,70058,NP_300m_PROKKA_11528,26.74,2,2,6.28E4,1,1,1,,44858,Spore coat protein SA
242,70059,ETNP_120m_free_PROKKA_224153,26.74,2,2,6.28E4,1,1,1,,44858,Spore coat protein SA
242,70060,ETNP_120m_PROKKA_209668,26.74,2,2,6.28E4,1,1,1,,44858,Spore coat protein SA
243,193024,ETNP_120m_free_PROKKA_231416,25.96,3,3,4.87E5,1,1,1,,33604,Aliphatic nitrilase
243,149139,ETNP_300m_PROKKA_03237,25.96,3,3,4.87E5,1,1,1,,33604,Aliphatic nitrilase
243,193025,ETNP_120m_PROKKA_271550,25.96,3,3,4.87E5,1,1,1,,33604,Aliphatic nitrilase
243,193026,ETNP_180m_PROKKA_174119,25.96,3,3,4.87E5,1,1,1,,33604,Aliphatic nitrilase
243,193027,ETNP_160m_PROKKA_09119,25.96,3,3,4.87E5,1,1,1,,33604,Aliphatic nitrilase
243,149140,ETNP_140m_PROKKA_28232,25.96,3,3,4.87E5,1,1,1,,33604,Aliphatic nitrilase
173,69590,ETNP14_120maa_PROKKA_76983,25.77,1,1,4.02E5,1,1,1,,90092,Perchlorate reductase subunit alpha precursor
173,69569,ETNP14_120maa_PROKKA_31636,25.77,1,1,4.02E5,1,1,1,,134217,Perchlorate reductase subunit alpha precursor
173,69534,ETNP14_68maa_PROKKA_44091,25.77,1,1,4.02E5,1,1,1,,134179,Perchlorate reductase subunit alpha precursor
115,122578,NP_125m_PROKKA_18919,25.72,10,10,4.18E5,1,1,1,,9868,Outer membrane lipoprotein Omp16 precursor
115,122575,NP_85m_PROKKA_03329,25.72,13,13,4.18E5,1,1,1,,7807,Peptidoglycan-associated lipoprotein precursor
115,122576,NP_30m_PROKKA_06192,25.72,11,11,4.18E5,1,1,1,,9231,Peptidoglycan-associated lipoprotein precursor
115,122577,NP_30m_PROKKA_02029,25.72,10,10,4.18E5,1,1,1,,9697,Peptidoglycan-associated lipoprotein precursor
115,122579,NP_125m_PROKKA_18000,25.72,10,10,4.18E5,1,1,1,,10469,Peptidoglycan-associated lipoprotein precursor
115,122580,NP_100m_PROKKA_11245,25.72,8,8,4.18E5,1,1,1,,12181,Peptidoglycan-associated lipoprotein precursor
115,122581,NP_300m_PROKKA_09976,25.72,8,8,4.18E5,1,1,1,,12166,Peptidoglycan-associated lipoprotein precursor
115,122582,ETNP14_68mB_PROKKA_127594,25.72,8,8,4.18E5,1,1,1,,13018,Peptidoglycan-associated lipoprotein precursor
115,122583,ETNP14_68mB_PROKKA_132518,25.72,7,7,4.18E5,1,1,1,,13928,Peptidoglycan-associated lipoprotein precursor
115,122584,ETNP14_68mB_PROKKA_116566,25.72,7,7,4.18E5,1,1,1,,14143,Outer membrane lipoprotein Omp16 precursor
115,122585,NP_125m_PROKKA_07293,25.72,6,6,4.18E5,1,1,1,,16659,Outer membrane lipoprotein Omp16 precursor
115,122586,ETNP14_68mB_PROKKA_117188,25.72,6,6,4.18E5,1,1,1,,16738,Outer membrane lipoprotein Omp16 precursor
115,122516,ETNP14_68mB_PROKKA_131171,25.72,6,6,4.18E5,1,1,1,,17199,Outer membrane lipoprotein Omp16 precursor
115,122549,NP_300m_PROKKA_50565,25.72,6,6,4.18E5,1,1,1,,17750,Outer membrane lipoprotein Omp16 precursor
115,122512,ETNP14_68mB_PROKKA_179570,25.72,6,6,4.18E5,1,1,1,,17820,Outer membrane lipoprotein Omp16 precursor
115,122513,ETNP14_68mB_PROKKA_151790,25.72,6,6,4.18E5,1,1,1,,18053,Outer membrane lipoprotein Omp16 precursor
115,122587,ETNP14_68mB_PROKKA_127566,25.72,5,5,4.18E5,1,1,1,,18041,Outer membrane lipoprotein Omp16 precursor
115,122588,NP_300m_PROKKA_37532,25.72,5,5,4.18E5,1,1,1,,18125,Outer membrane lipoprotein Omp16 precursor
115,122589,NP_300m_PROKKA_40691,25.72,5,5,4.18E5,1,1,1,,18106,Outer membrane lipoprotein Omp16 precursor
115,122514,ETNP14_68mB_PROKKA_164068,25.72,5,5,4.18E5,1,1,1,,18017,Outer membrane lipoprotein Omp16 precursor
115,122590,NP_100m_PROKKA_24719,25.72,5,5,4.18E5,1,1,1,,18073,Outer membrane lipoprotein Omp16 precursor
115,122515,ETNP14_68mB_PROKKA_179270,25.72,5,5,4.18E5,1,1,1,,18037,Outer membrane lipoprotein Omp16 precursor
115,122591,NP_125m_PROKKA_08168,25.72,5,5,4.18E5,1,1,1,,17694,Peptidoglycan-associated lipoprotein precursor
115,122592,ETNP14_68mB_PROKKA_113465,25.72,5,5,4.18E5,1,1,1,,18281,Outer membrane lipoprotein Omp16 precursor
115,122593,NP_85m_PROKKA_17540,25.72,5,5,4.18E5,1,1,1,,18732,Outer membrane lipoprotein Omp16 precursor
115,122594,NP_100m_PROKKA_15213,25.72,5,5,4.18E5,1,1,1,,18732,Outer membrane lipoprotein Omp16 precursor
115,122595,NP_300m_PROKKA_18342,25.72,5,5,4.18E5,1,1,1,,18732,Outer membrane lipoprotein Omp16 precursor
115,122596,NP_300m_PROKKA_21161,25.72,5,5,4.18E5,1,1,1,,19250,Peptidoglycan-associated lipoprotein precursor
115,122597,NP_125m_PROKKA_15229,25.72,5,5,4.18E5,1,1,1,,19820,Peptidoglycan-associated lipoprotein precursor
115,122598,NP_85m_PROKKA_09698,25.72,5,5,4.18E5,1,1,1,,19820,Peptidoglycan-associated lipoprotein precursor
244,193029,ETNP14_120mac_PROKKA_06945,25.10,17,17,0E0,1,1,1,,5318,hypothetical protein
116,193021,ETNP_160m_PROKKA_126347,24.96,2,2,0E0,1,1,1,,37081,2-oxoisovalerate dehydrogenase subunit beta
247,70337,ETNP14_68maa_PROKKA_60813,24.41,1,1,3.46E5,1,1,1,,95384,hypothetical protein
245,193034,ETNP_300m_PROKKA_68186,24.40,2,2,7.86E4,1,1,1,,57413,Glucose-6-phosphate isomerase
245,193035,ETNP_120m_PROKKA_55302,24.40,2,2,7.86E4,1,1,1,,60429,Glucose-6-phosphate isomerase
245,193036,ETNP_140m_PROKKA_56093,24.40,2,2,7.86E4,1,1,1,,60429,Glucose-6-phosphate isomerase
245,193037,ETNP_160m_PROKKA_133517,24.40,2,2,7.86E4,1,1,1,,60429,Glucose-6-phosphate isomerase
245,193038,ETNP_180m_PROKKA_195234,24.40,2,2,7.86E4,1,1,1,,60429,Glucose-6-phosphate isomerase
246,793,NP_100m_PROKKA_27465,24.31,6,6,9.65E5,1,1,1,,15011,hypothetical protein
137,193028,WP_002654692,24.12,1,1,5.74E4,1,1,1,,59292,flotillin  Blastopirellula marina
249,193041,AIE90450,23.86,2,2,1.1E4,1,1,1,,40594,Tryptophan 23-dioxygenase TDO2 MGII
81,193234,ETNP_300m_PROKKA_98471,23.25,2,2,0E0,1,1,2,,39041,tetratricopeptide repeat protein
86,72939,ETNP_180m_PROKKA_08157,23.07,2,2,3.07E5,2,1,2,,65144,Chaperone protein ClpB
250,193490,ETNP_120m_free_PROKKA_214150,22.70,12,12,6.77E3,1,1,1,,8290,hypothetical protein
251,193667,ETNP_160m_PROKKA_19494,22.38,6,6,3.12E5,1,1,1,,14258,hypothetical protein
252,193672,ETNP_180m_PROKKA_146298,22.36,2,2,8.8E4,1,1,1,,51037,hypothetical protein
48,10652,ETNP_120m_particle_PROKKA_70902,22.19,2,2,1.85E5,1,1,4,,57686,Ribonuclease R
87,193703,WP_041531659,21.91,2,2,9.91E5,1,1,2,,50229,dimethylallyladenosine tRNA methylthiotransferase Pelobacter carbinolicus
49,193730,ETNP_120m_PROKKA_242995,21.70,1,1,0E0,1,1,3,,118576,RNA polymerase-associated protein RapA
253,193736,ETNP_120m_free_PROKKA_75032,21.56,6,6,2.01E5,1,1,1,,17123,HTH-type transcriptional regulator IscR
253,193737,ETNP_100m_particle_PROKKA_71706,21.56,6,6,2.01E5,1,1,1,,17123,HTH-type transcriptional regulator IscR
254,193744,ETNP_140m_PROKKA_78490,21.51,13,13,1.39E5,1,1,1,,7048,hypothetical protein
254,193745,ETNP_180m_PROKKA_149126,21.51,13,13,1.39E5,1,1,1,,7048,hypothetical protein
256,193749,WP_011312173,21.48,2,2,3.99E4,1,1,1,,35126,hypothetical protein Thiobacillus denitrificans
257,69599,ETNP_70m_PROKKA_72238,21.42,2,2,2.91E4,1,1,1,,38306,General L-amino acid-binding periplasmic protein AapJ precursor
257,69600,ETNP14_68maa_PROKKA_07815,21.42,2,2,2.91E4,1,1,1,,38306,General L-amino acid-binding periplasmic protein AapJ precursor
257,70782,ETNP14_120maa_PROKKA_60195,21.42,2,2,2.91E4,1,1,1,,38201,General L-amino acid-binding periplasmic protein AapJ precursor
257,70778,ETNP_90m_PROKKA_30123,21.42,2,2,2.91E4,1,1,1,,38201,General L-amino acid-binding periplasmic protein AapJ precursor
257,70779,ETNP14_68maa_PROKKA_126655,21.42,2,2,2.91E4,1,1,1,,38191,General L-amino acid-binding periplasmic protein AapJ precursor
257,70781,ETNP14_68maa_PROKKA_22115,21.42,2,2,2.91E4,1,1,1,,38201,General L-amino acid-binding periplasmic protein AapJ precursor
257,8033,ETNP14_120maa_PROKKA_15245,21.42,2,2,2.91E4,1,1,1,,45085,General L-amino acid-binding periplasmic protein AapJ precursor
104,193043,ETNP_90m_PROKKA_19224,21.37,1,1,3.15E4,1,1,1,,147811,hypothetical protein
104,193068,ETNP_100m_particle_PROKKA_49172,21.37,2,2,3.15E4,1,1,1,,39660,hypothetical protein
258,193754,ETNP_120m_free_PROKKA_26408,21.24,5,5,2.31E4,1,1,1,,19928,Sensor histidine kinase TodS
259,193757,ETNP14_68mB_PROKKA_84045,21.22,19,19,5.85E5,1,1,1,,4370,hypothetical protein
260,193760,WP_052643524,21.16,9,9,2.01E4,1,1,1,Oxidation (M),21502,DNA polymerase III subunit alpha Pelobacter carbinolicus
210,179707,WP_015403744,21.10,1,1,3.62E4,1,1,1,Oxidation (M),76684,methyl-accepting chemotaxis protein Desulfocapsa sulfexigens
65,193209,XP_003055516,21.03,2,2,1.78E4,1,1,2,,54053,Serine threonine protein phosphatase 2A 57 kDa regulatory subunit B beta isoform  Micromonas pusilla CCMP1545
261,193767,ETNP_90m_PROKKA_16301,20.87,2,2,4.36E4,1,1,1,,61120,Protein TolB
182,193219,XP_002183726,20.72,1,1,6.52E3,1,1,1,,58682,predicted protein  Phaeodactylum tricornutum CCAP 1055
94,193045,XP_003057265,20.06,0,0,5.97E3,1,1,1,,493741,cytoplasmic dynein heavy chain 1b  Micromonas pusilla CCMP1545
263,193772,ETNP14_120mab_PROKKA_38148,20.04,9,9,6.45E4,1,1,1,,10816,(2R)-3-sulfolactate dehydrogenase (NADP(+))
