Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja04-20170410,Area etnp-ja04-20170410,#Peptides,#Unique,#Spec etnp-ja04-20170410,PTM,Avg. Mass,Description
111,25256,ETNP_120m_PROKKA_273782,114.78,10,10,3.78E4,6,1,8,,58218,60 kDa chaperonin
111,25255,ETNP_140m_PROKKA_09993,114.78,10,10,3.78E4,6,1,8,,58218,60 kDa chaperonin
111,1345,NP_300m_PROKKA_13154,114.78,10,10,3.78E4,6,1,8,,58218,60 kDa chaperonin
64,25865,NP_300m_PROKKA_27730,112.63,33,33,3.67E6,14,14,16,Oxidation (M); Propionamide (K  X@N-term),40252,Bacterial extracellular solute-binding protein
64,25864,ETNP14_68maa_PROKKA_113506,112.63,33,33,3.67E6,14,14,16,Oxidation (M); Propionamide (K  X@N-term),40252,Bacterial extracellular solute-binding protein
64,25863,NP_85m_PROKKA_09331,112.63,33,33,3.67E6,14,14,16,Oxidation (M); Propionamide (K  X@N-term),40252,Bacterial extracellular solute-binding protein
103,60870,NP_85m_PROKKA_09194,111.49,8,8,0E0,9,1,11,,89992,Nitrate reductase alpha subunit
54,43775,ETNP_110m_PROKKA_40671,110.95,52,52,,21,0,26,Carbamidomethylation; Mutation,16730,Alpha-keto acid-binding periplasmic protein TakP precursor
171,26411,ETNP_120m_PROKKA_189903,110.46,34,34,2.81E6,8,7,8,Carbamidomethylation,17587,hypothetical protein
79,44129,NP_85m_PROKKA_07022,109.49,32,32,6.48E6,18,12,18,Oxidation (M); Deoxy; Mutation,38817,Alpha-keto acid-binding periplasmic protein TakP precursor
194,25768,ETNP_120m_PROKKA_340036,109.28,39,39,,3,0,5,Carbamidomethylation; Deamidation (NQ),13806,hypothetical protein
92,60951,ETNP14_120maa_PROKKA_32935,108.50,9,9,5.89E5,15,1,17,Amidation,143282,Respiratory nitrate reductase 1 alpha chain
130,60871,NP_125m_PROKKA_11225,108.30,20,20,5.75E5,7,2,7,Deamidation (NQ),39150,Spermidine/putrescine-binding periplasmic protein precursor
58,43691,NP_300m_PROKKA_26277,107.89,32,32,3.21E6,14,2,18,,38986,Alpha-keto acid-binding periplasmic protein TakP precursor
58,43690,ETNP_180m_PROKKA_27535,107.89,32,32,3.21E6,14,2,18,,38986,Alpha-keto acid-binding periplasmic protein TakP precursor
58,26388,ETNP_120m_free_PROKKA_24898,107.89,32,32,3.21E6,14,2,18,,38564,Alpha-keto acid-binding periplasmic protein TakP precursor
157,60892,ETNP_160m_PROKKA_29894,107.56,45,45,1.73E5,6,1,6,,12987,Phasin protein
96,1311,NP_300m_PROKKA_13024,107.51,11,11,,7,0,10,,57636,60 kDa chaperonin
109,43657,ETNP_160m_PROKKA_75611,107.46,36,36,5.48E6,8,8,10,Carbamidomethylation; Deamidation (NQ),23421,Rhodanese-like domain protein
109,43656,ETNP_120m_PROKKA_162168,107.46,36,36,5.48E6,8,8,10,Carbamidomethylation; Deamidation (NQ),23421,Rhodanese-like domain protein
109,43655,ETNP_180m_PROKKA_60051,107.46,36,36,5.48E6,8,8,10,Carbamidomethylation; Deamidation (NQ),23421,Rhodanese-like domain protein
109,43654,ETNP_300m_PROKKA_95801,107.46,36,36,5.48E6,8,8,10,Carbamidomethylation; Deamidation (NQ),23421,Rhodanese-like domain protein
109,43653,ETNP_120m_particle_PROKKA_202758,107.46,36,36,5.48E6,8,8,10,Carbamidomethylation; Deamidation (NQ),23421,Rhodanese-like domain protein
109,43652,NP_300m_PROKKA_06057,107.46,36,36,5.48E6,8,8,10,Carbamidomethylation; Deamidation (NQ),23421,Rhodanese-like domain protein
106,60887,NP_300m_PROKKA_48048,107.10,58,58,2.07E6,11,8,11,,13544,Phasin protein
106,60888,ETNP_120m_particle_PROKKA_235967,107.10,56,56,2.07E6,11,8,11,,14077,Phasin protein
168,25007,NP_85m_PROKKA_21447,106.63,22,22,2.02E6,7,3,9,Oxidation (M); Deamidation (NQ),28964,Ethylbenzene dehydrogenase
141,43800,ETNP_120m_particle_PROKKA_13623,105.52,13,13,3.59E6,4,2,6,Carbamidomethylation,49423,hypothetical protein
94,43754,NP_300m_PROKKA_21749,105.29,26,26,1.01E6,11,5,11,,35973,Leucine-specific-binding protein precursor
94,60873,ETNP_160m_PROKKA_206441,105.29,32,32,1.01E6,11,5,11,,28332,hypothetical protein
94,60874,ETNP_140m_PROKKA_21823,105.29,31,31,1.01E6,11,5,11,,29965,hypothetical protein
82,25003,ETNP_160m_PROKKA_141719,104.15,28,28,3E5,9,1,12,Carbamidomethylation; Oxidation (M),39423,Dimethylsulfide dehydrogenase subunit beta
142,60940,ETNP14_120mab_PROKKA_65152,103.80,41,41,4.13E4,10,1,12,Deamidation (NQ); Iminobiotinylation,16558,Phasin protein
128,3362,ETNP_160m_PROKKA_43661,103.22,14,14,1.2E5,7,2,7,Carbamidomethylation,57117,60 kDa chaperonin
66,43703,ETNP_110m_PROKKA_31734,102.89,38,38,0E0,22,1,24,Carbamidomethylation; Oxidation (M),39471,Alpha-keto acid-binding periplasmic protein TakP precursor
66,43702,NP_300m_PROKKA_11637,102.89,38,38,0E0,22,1,24,Carbamidomethylation; Oxidation (M),39471,Alpha-keto acid-binding periplasmic protein TakP precursor
66,43701,NP_100m_PROKKA_06558,102.89,38,38,0E0,22,1,24,Carbamidomethylation; Oxidation (M),39471,Alpha-keto acid-binding periplasmic protein TakP precursor
66,43700,NP_85m_PROKKA_11169,102.89,38,38,0E0,22,1,24,Carbamidomethylation; Oxidation (M),39471,Alpha-keto acid-binding periplasmic protein TakP precursor
112,25889,ETNP_100m_particle_PROKKA_00928,102.71,43,43,3.86E6,7,2,8,,9916,DNA-binding protein HU 1
112,25888,ETNP_110m_PROKKA_07182,102.71,43,43,3.86E6,7,2,8,,9916,DNA-binding protein HU 1
112,25887,ETNP_160m_PROKKA_164678,102.71,43,43,3.86E6,7,2,8,,9916,DNA-binding protein HU 1
112,25886,ETNP_140m_PROKKA_148186,102.71,43,43,3.86E6,7,2,8,,9916,DNA-binding protein HU 1
112,25885,ETNP_300m_PROKKA_15120,102.71,43,43,3.86E6,7,2,8,,9916,DNA-binding protein HU 1
112,25884,ETNP_120m_PROKKA_107422,102.71,43,43,3.86E6,7,2,8,,9916,DNA-binding protein HU 1
112,25883,ETNP_120m_particle_PROKKA_84698,102.71,43,43,3.86E6,7,2,8,,9916,DNA-binding protein HU 1
112,25882,ETNP_180m_PROKKA_186130,102.71,43,43,3.86E6,7,2,8,,9916,DNA-binding protein HU 1
126,25488,ETNP14_120maa_PROKKA_29300,101.82,16,16,0E0,9,1,9,,55907,60 kDa chaperonin 5
235,44033,ETNP_120m_PROKKA_285902,101.66,7,7,,3,0,4,,36766,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
235,44032,ETNP14_68maa_PROKKA_122161,101.66,7,7,,3,0,4,,36766,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
235,44041,ETNP_180m_PROKKA_225488,101.66,7,7,,3,0,4,,40632,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
235,44040,NP_300m_PROKKA_08904,101.66,7,7,,3,0,4,,40632,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
235,44039,ETNP_300m_PROKKA_35557,101.66,7,7,,3,0,4,,40632,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
235,44037,ETNP14_68maa_PROKKA_83503,101.66,7,7,,3,0,4,,40639,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
235,44035,ETNP_90m_PROKKA_198222,101.66,7,7,,3,0,4,,40436,Alpha-keto acid-binding periplasmic protein TakP precursor
235,43980,ETNP14_120maa_PROKKA_81829,101.66,7,7,,3,0,4,,40752,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
235,44034,ETNP14_68mB_PROKKA_11066,101.66,7,7,,3,0,4,,39987,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
235,44038,ETNP14_120maa_PROKKA_181412,101.66,7,7,,3,0,4,,40645,Alpha-keto acid-binding periplasmic protein TakP precursor
235,44036,WP_019307727,101.66,7,7,,3,0,4,,40624,hypothetical protein SAR324 cluster bacterium SCGC AAA240-J09
155,60971,ETNP_120m_PROKKA_47617,101.61,8,8,1.17E5,5,1,6,,56943,60 kDa chaperonin
102,60927,NP_300m_PROKKA_02942,101.57,7,7,1.82E5,12,1,12,Mutation,136528,Respiratory nitrate reductase 1 alpha chain
122,61142,NP_100m_PROKKA_04177,100.88,43,43,2.03E6,6,4,9,Oxidation (M); Deamidation (NQ),8900,DNA-binding protein HU-beta
122,61141,NP_300m_PROKKA_03284,100.88,43,43,2.03E6,6,4,9,Oxidation (M); Deamidation (NQ),8900,DNA-binding protein HU-beta
122,61140,NP_85m_PROKKA_35046,100.88,43,43,2.03E6,6,4,9,Oxidation (M); Deamidation (NQ),8900,DNA-binding protein HU-beta
93,25057,ETNP_110m_PROKKA_14530,100.85,23,23,1.98E6,13,1,15,Oxidation (M),34468,Chlorate reductase subunit gamma precursor
93,25058,ETNP14_120maa_PROKKA_62363,100.85,22,22,1.98E6,13,1,15,Oxidation (M),36320,Chlorate reductase subunit gamma precursor
93,25060,NP_85m_PROKKA_04531,100.85,22,22,1.98E6,13,1,15,Oxidation (M),36412,Chlorate reductase subunit gamma precursor
93,25059,ETNP_100m_PROKKA_43139,100.85,22,22,1.98E6,13,1,15,Oxidation (M),36380,Chlorate reductase subunit gamma precursor
143,61118,NP_300m_PROKKA_32834,100.42,31,31,,10,0,12,Deamidation (NQ); Iminobiotinylation,20897,Phasin protein
129,43623,NP_85m_PROKKA_11502,99.59,16,16,1.5E5,5,1,7,,44294,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
81,43617,ETNP_300m_PROKKA_184521,99.06,16,16,6.83E6,10,10,13,Deamidation (NQ),67558,Methanol dehydrogenase [cytochrome c] subunit 1
81,43618,NP_300m_PROKKA_11083,99.06,15,15,6.83E6,10,10,13,Deamidation (NQ),71720,Methanol dehydrogenase [cytochrome c] subunit 1 precursor
81,43658,ETNP_140m_PROKKA_42989,99.06,15,15,6.83E6,10,10,13,Deamidation (NQ),72677,Methanol dehydrogenase [cytochrome c] subunit 1 precursor
74,43666,ETNP_160m_PROKKA_188359,99.02,33,33,2.39E6,15,2,17,Deamidation (NQ),39393,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
74,43665,ETNP_120m_PROKKA_24459,99.02,33,33,2.39E6,15,2,17,Deamidation (NQ),39368,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
153,26285,NP_300m_PROKKA_26128,99.01,14,14,,7,0,8,,35711,General L-amino acid-binding periplasmic protein AapJ precursor
134,60977,ETNP_120m_particle_PROKKA_191004,98.62,56,56,3.59E4,12,1,12,Carbamidomethylation,11651,Alpha-keto acid-binding periplasmic protein TakP precursor
120,1391,ETNP14_68maa_PROKKA_191513,98.57,13,13,,7,0,9,,36302,General L-amino acid-binding periplasmic protein AapJ precursor
125,60910,ETNP_120m_particle_PROKKA_221831,98.50,14,14,,9,0,9,,48513,Nitrate reductase alpha subunit
200,360,XP_003061104,98.30,13,13,4.03E6,4,2,5,Oxidation or Hydroxylation,41766,actin flagellar inner arm intermediate chain  Micromonas pusilla CCMP1545
105,25280,ETNP_100m_particle_PROKKA_53949,98.12,43,43,4.35E6,8,6,10,Pyro-glu from Q,22020,hypothetical protein
105,25283,ETNP_180m_PROKKA_227335,98.12,38,38,4.35E6,8,6,10,Pyro-glu from Q,25132,hypothetical protein
105,25282,ETNP_140m_PROKKA_73018,98.12,38,38,4.35E6,8,6,10,Pyro-glu from Q,25132,hypothetical protein
105,25281,ETNP_300m_PROKKA_171203,98.12,38,38,4.35E6,8,6,10,Pyro-glu from Q,25132,hypothetical protein
71,43952,ETNP14_120maa_PROKKA_156631,98.06,30,30,0E0,17,1,19,Carbamidomethylation; Oxidation (M); Mutation,39652,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
291,61185,NP_300m_PROKKA_09456,98.03,46,46,5.76E4,9,1,9,Carbamidomethylation,11688,hypothetical protein
147,61035,ETNP_140m_PROKKA_57581,98.02,9,9,,8,0,9,,57639,60 kDa chaperonin 5
147,25097,ETNP_120m_PROKKA_231154,98.02,9,9,,8,0,9,,57639,60 kDa chaperonin 5
147,25096,ETNP_160m_PROKKA_72073,98.02,9,9,,8,0,9,,57639,60 kDa chaperonin 5
147,25095,ETNP_180m_PROKKA_70845,98.02,9,9,,8,0,9,,57639,60 kDa chaperonin 5
135,60976,NP_300m_PROKKA_45804,97.89,80,80,,9,0,9,,6378,hypothetical protein
241,25683,NP_300m_PROKKA_22882,97.46,10,10,,4,0,4,,36819,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
158,60899,ETNP_120m_particle_PROKKA_241744,97.31,21,21,5.49E5,5,1,6,Deamidation (NQ),30230,hypothetical protein
169,25203,ETNP14_120maa_PROKKA_41203,97.00,7,7,,6,0,7,,58039,60 kDa chaperonin
169,60984,ETNP_120m_free_PROKKA_160478,97.00,9,9,,6,0,7,,47048,60 kDa chaperonin
199,1766,NP_100m_PROKKA_25186,96.73,49,49,1.1E6,4,1,5,Oxidation (M),10630,10 kDa chaperonin 1
154,61116,ETNP_180m_PROKKA_54047,96.57,7,7,,5,0,6,,57897,60 kDa chaperonin
139,907,ETNP14_68maa_PROKKA_160524,96.20,13,13,,7,0,10,S-Ethylcystine from Serine,57177,60 kDa chaperonin 5
173,44682,ETNP_120m_PROKKA_59757,96.14,10,10,2.13E6,3,1,5,Carbamidomethylation; Deamidation (NQ),47370,hypothetical protein
173,44683,ETNP_100m_particle_PROKKA_137511,96.14,10,10,2.13E6,3,1,5,Carbamidomethylation; Deamidation (NQ),49306,hypothetical protein
119,60876,ETNP14_120maa_PROKKA_87693,96.07,23,23,2.51E6,6,6,7,,34827,NMT1/THI5 like protein
119,60875,ETNP_120m_particle_PROKKA_72442,96.07,23,23,2.51E6,6,6,7,,34812,NMT1/THI5 like protein
124,43640,ETNP14_120maa_PROKKA_68035,95.03,15,15,3.29E6,5,2,7,,45184,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
124,43641,NP_300m_PROKKA_04504,95.03,15,15,3.29E6,5,2,7,,45565,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
202,61370,NP_125m_PROKKA_03405,94.98,24,24,1.02E6,2,2,5,Carbamidomethylation,17268,LysM domain/BON superfamily protein
202,61369,ETNP_120m_PROKKA_331381,94.98,24,24,1.02E6,2,2,5,Carbamidomethylation,17268,LysM domain/BON superfamily protein
202,61368,NP_300m_PROKKA_14500,94.98,24,24,1.02E6,2,2,5,Carbamidomethylation,17281,LysM domain/BON superfamily protein
175,60938,WP_006001660,93.59,10,10,4.75E4,6,1,7,,57890,molecular chaperone GroEL Desulfuromonas acetoxidans
108,60889,ETNP14_120maa_PROKKA_21913,93.48,19,19,,10,0,11,Deamidation (NQ); Mutation,43580,Elongation factor Tu
118,945,NP_300m_PROKKA_21952,93.48,9,9,,7,0,9,,58375,60 kDa chaperonin 5
208,25492,NP_300m_PROKKA_18599,92.65,7,7,,5,0,5,,58079,60 kDa chaperonin
221,60898,ETNP_120m_free_PROKKA_129846,92.59,19,19,1.19E6,4,4,4,Carbamidomethylation; Deamidation (NQ),35687,glycine betaine transporter periplasmic subunit
221,60897,ETNP_120m_PROKKA_21721,92.59,19,19,1.19E6,4,4,4,Carbamidomethylation; Deamidation (NQ),35687,glycine betaine transporter periplasmic subunit
221,60896,ETNP_300m_PROKKA_103221,92.59,19,19,1.19E6,4,4,4,Carbamidomethylation; Deamidation (NQ),35657,glycine betaine transporter periplasmic subunit
221,60895,ETNP_160m_PROKKA_33893,92.59,19,19,1.19E6,4,4,4,Carbamidomethylation; Deamidation (NQ),35657,glycine betaine transporter periplasmic subunit
221,60894,ETNP_180m_PROKKA_29609,92.59,19,19,1.19E6,4,4,4,Carbamidomethylation; Deamidation (NQ),35657,glycine betaine transporter periplasmic subunit
227,25685,ETNP_300m_PROKKA_41812,92.54,12,12,8.14E5,4,2,4,,37108,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
227,25686,ETNP_120m_PROKKA_84682,92.54,11,11,8.14E5,4,2,4,,39818,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
188,221,NP_300m_PROKKA_19538,92.35,10,10,1.18E5,7,1,7,,58576,60 kDa chaperonin 1
197,25538,ETNP14_68maa_PROKKA_82752,91.75,9,9,6.27E5,3,1,5,Carbamidomethylation; Mutation,39216,Bacterial extracellular solute-binding protein
197,25537,ETNP14_120maa_PROKKA_113456,91.75,9,9,6.27E5,3,1,5,Carbamidomethylation; Mutation,39216,Bacterial extracellular solute-binding protein
179,813,ETNP14_120maa_PROKKA_49576,91.66,7,7,,6,0,7,,58327,60 kDa chaperonin 5
179,811,ETNP_180m_PROKKA_85346,91.66,8,8,,6,0,7,,46543,60 kDa chaperonin 5
136,60961,ETNP_300m_PROKKA_161299,91.65,9,9,,12,0,12,,114738,Respiratory nitrate reductase 1 alpha chain
136,60962,ETNP_160m_PROKKA_69835,91.65,9,9,,12,0,12,,117907,Respiratory nitrate reductase 1 alpha chain
136,60964,ETNP_180m_PROKKA_86331,93.01,8,8,,13,0,13,,143052,Respiratory nitrate reductase 1 alpha chain
136,60963,ETNP_150m_particle_PROKKA_20236,93.01,8,8,,13,0,13,,143052,Respiratory nitrate reductase 1 alpha chain
136,60965,ETNP_140m_PROKKA_121635,88.52,10,10,,10,0,10,,79570,Nitrate reductase alpha subunit
136,60966,ETNP_120m_particle_PROKKA_131655,86.95,12,12,,9,0,9,,59578,Nitrate reductase alpha subunit
131,60872,ETNP14_68maa_PROKKA_176674,91.63,24,24,2.63E4,8,1,8,,33263,Elongation factor Tu
80,43689,ETNP_120m_PROKKA_306054,91.36,22,22,8.96E4,11,1,13,,39404,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
80,43688,ETNP_120m_free_PROKKA_61385,91.36,22,22,8.96E4,11,1,13,,39404,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
137,24990,ETNP14_120mab_PROKKA_25453,91.32,17,17,1.74E5,9,1,10,Oxidation (M); Mutation,32866,Ethylbenzene dehydrogenase
192,2475,ETNP_180m_PROKKA_226747,91.24,10,10,,5,0,5,Carbamidomethylation,57820,60 kDa chaperonin
213,469,WP_015895894,90.58,7,7,,6,0,6,,58788,molecular chaperone GroEL Acidobacterium capsulatum
193,26283,ETNP14_120maa_PROKKA_41352,90.30,11,11,0E0,5,1,5,Carbamidomethylation,57474,60 kDa chaperonin
156,61024,NP_100m_PROKKA_08062,90.12,7,7,2.8E5,8,1,8,Mutation,80905,Nitrate reductase alpha subunit
244,44185,NP_125m_PROKKA_08168,90.08,16,16,2.56E6,3,3,4,,17694,Peptidoglycan-associated lipoprotein precursor
244,61422,ETNP_120m_particle_PROKKA_28773,90.08,15,15,2.56E6,3,3,4,,19220,Peptidoglycan-associated lipoprotein precursor
244,26156,NP_300m_PROKKA_21161,90.08,15,15,2.56E6,3,3,4,,19250,Peptidoglycan-associated lipoprotein precursor
162,61373,ETNP_100m_particle_PROKKA_49395,89.99,47,47,,2,0,6,Deamidation (NQ),10057,hypothetical protein
123,43724,ETNP_300m_PROKKA_00700,89.68,45,45,2.93E5,7,1,8,Mutation,7989,hypothetical protein
123,25349,ETNP14_120maa_PROKKA_134411,89.68,45,45,2.93E5,7,1,8,Mutation,7989,hypothetical protein
226,60917,ETNP_140m_PROKKA_84287,89.65,14,14,5.56E5,4,4,4,Carbamidomethylation,44038,Acetyl-CoA acetyltransferase
226,60925,ETNP_120m_PROKKA_219505,89.65,43,43,5.56E5,4,4,4,Carbamidomethylation,13553,Acetyl-CoA acetyltransferase
138,25004,ETNP_120m_PROKKA_17226,89.57,16,16,3.22E5,8,1,9,Oxidation (M); Formylation,39122,Chlorate reductase subunit gamma precursor
229,2029,NP_300m_PROKKA_33636,88.76,43,43,,3,0,4,Oxidation (M),9237,10 kDa chaperonin 5
229,61009,ETNP14_120mab_PROKKA_46224,88.76,38,38,,3,0,4,Oxidation (M),10613,10 kDa chaperonin 1
229,61008,ETNP_120m_particle_PROKKA_100212,88.76,38,38,,3,0,4,Oxidation (M),10543,10 kDa chaperonin 5
229,61007,ETNP14_120mac_PROKKA_46382,88.76,38,38,,3,0,4,Oxidation (M),10527,10 kDa chaperonin 5
229,61006,ETNP14_120maa_PROKKA_171014,88.76,38,38,,3,0,4,Oxidation (M),10485,10 kDa chaperonin 5
229,61005,ETNP14_120mac_PROKKA_46383,88.76,38,38,,3,0,4,Oxidation (M),10499,10 kDa chaperonin 5
229,61004,ETNP14_120maa_PROKKA_164944,88.76,38,38,,3,0,4,Oxidation (M),10613,10 kDa chaperonin 1
229,61003,ETNP14_120maa_PROKKA_135572,88.76,38,38,,3,0,4,Oxidation (M),10556,10 kDa chaperonin 5
229,2031,NP_125m_PROKKA_21296,88.76,38,38,,3,0,4,Oxidation (M),10499,10 kDa chaperonin 5
229,1778,ETNP14_68mB_PROKKA_109194,88.76,38,38,,3,0,4,Oxidation (M),10613,10 kDa chaperonin 1
229,61011,ETNP14_120mac_PROKKA_44562,88.76,38,38,,3,0,4,Oxidation (M),10658,10 kDa chaperonin 5
229,61010,WP_022735528,88.76,38,38,,3,0,4,Oxidation (M),10688,molecular chaperone GroES Candidatus Pelagibacter ubique
229,1784,ETNP14_68mB_PROKKA_02367,88.76,38,38,,3,0,4,Oxidation (M),10670,10 kDa chaperonin 1
229,1780,NP_300m_PROKKA_50598,88.76,38,38,,3,0,4,Oxidation (M),10616,10 kDa chaperonin 5
229,1779,NP_100m_PROKKA_26486,88.76,38,38,,3,0,4,Oxidation (M),10615,10 kDa chaperonin 5
181,60884,ETNP_100m_particle_PROKKA_14269,88.20,16,16,1.31E6,7,1,7,Oxidation (M); Deamidation (NQ),44665,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
181,43845,NP_125m_PROKKA_07443,88.20,16,16,1.31E6,7,1,7,Oxidation (M); Deamidation (NQ),44625,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
181,43844,NP_100m_PROKKA_02946,88.20,16,16,1.31E6,7,1,7,Oxidation (M); Deamidation (NQ),44655,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
209,25165,WP_012844412,87.38,6,6,8.67E5,5,1,5,Deamidation (NQ); Mutation,57666,molecular chaperone GroEL Rhodothermus marinus
145,60903,ETNP_160m_PROKKA_99583,87.36,8,8,6.08E4,6,1,7,,106182,Formate dehydrogenase-O major subunit precursor
145,60904,ETNP_140m_PROKKA_105309,87.36,8,8,6.08E4,6,1,7,,106906,Formate dehydrogenase H
145,60909,ETNP_180m_PROKKA_21990,87.36,8,8,6.08E4,6,1,7,,99155,Formate dehydrogenase H
239,60908,ETNP_140m_PROKKA_12260,87.10,16,16,,4,0,4,Deamidation (NQ),35240,spermidine/putrescine ABC transporter periplasmic substrate-binding protein
183,61130,NP_100m_PROKKA_02620,87.01,11,11,,6,0,6,Carbamidomethylation; Mutation,59993,Respiratory nitrate reductase 2 beta chain
184,61195,ETNP_110m_PROKKA_04840,87.01,12,12,,6,0,6,Carbamidomethylation; Mutation,52387,Respiratory nitrate reductase 2 beta chain
182,371,WP_011342550,86.95,9,9,,6,0,7,,58460,molecular chaperone GroEL Pelobacter carbinolicus
159,60905,ETNP_140m_PROKKA_84286,86.93,44,44,6.07E4,6,1,6,,12911,Phasin protein
159,60906,ETNP_120m_PROKKA_138411,86.93,39,39,6.07E4,6,1,6,,14591,Phasin protein
233,26207,ETNP14_68maa_PROKKA_71498,86.70,5,5,,5,0,5,,57808,60 kDa chaperonin
212,43752,KHE93198,86.60,7,7,4.15E5,5,5,6,Deamidation (NQ),75635,hydrazine synthase BC subunit Candidatus Scalindua brodae
212,43750,NP_85m_PROKKA_14912,86.60,12,12,4.15E5,5,5,6,Deamidation (NQ),42438,Cytochrome c551 peroxidase precursor
212,43751,ETNP_120m_PROKKA_176497,86.60,11,11,4.15E5,5,5,6,Deamidation (NQ),46658,Di-haem cytochrome c peroxidase
212,43748,ETNP_140m_PROKKA_74211,83.51,18,18,3.16E5,4,4,5,Deamidation (NQ),20121,hypothetical protein
212,43749,NP_125m_PROKKA_07074,83.51,12,12,3.16E5,4,4,5,Deamidation (NQ),30321,Cytochrome c551 peroxidase precursor
163,44468,ETNP14_120maa_PROKKA_115246,86.36,44,44,,10,0,10,,10276,Alpha-keto acid-binding periplasmic protein TakP precursor
160,60944,ETNP_120m_particle_PROKKA_124412,86.31,10,10,8.67E4,6,1,7,,80098,Formate dehydrogenase H
160,60950,NP_300m_PROKKA_19471,83.41,9,9,8.67E4,5,1,6,,72914,Formate dehydrogenase-O major subunit precursor
152,25751,ETNP14_68maa_PROKKA_88339,86.29,35,35,,6,0,7,,7967,hypothetical protein
152,25750,ETNP14_120maa_PROKKA_153758,86.29,35,35,,6,0,7,,7967,hypothetical protein
234,61322,ETNP_120m_PROKKA_02903,86.21,6,6,1.87E6,3,2,4,,41359,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
234,61375,ETNP_120m_particle_PROKKA_08488,86.21,7,7,1.87E6,3,2,4,,36254,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
234,61378,ETNP14_120maa_PROKKA_133328,86.21,6,6,1.87E6,3,2,4,,37427,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
234,61377,ETNP_100m_PROKKA_90867,86.21,6,6,1.87E6,3,2,4,,37425,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
234,61376,ETNP_110m_PROKKA_05299,86.21,6,6,1.87E6,3,2,4,,37409,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
234,61385,NP_300m_PROKKA_32565,86.21,6,6,1.87E6,3,2,4,,41040,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
234,61384,ETNP14_68maa_PROKKA_102569,86.21,6,6,1.87E6,3,2,4,,41047,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
234,61383,ETNP_100m_particle_PROKKA_92303,86.21,6,6,1.87E6,3,2,4,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
234,61382,NP_300m_PROKKA_12590,86.21,6,6,1.87E6,3,2,4,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
234,61381,ETNP_110m_PROKKA_43032,86.21,6,6,1.87E6,3,2,4,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
234,61380,NP_85m_PROKKA_14878,86.21,6,6,1.87E6,3,2,4,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
234,61379,ETNP_150m_particle_PROKKA_43016,86.21,6,6,1.87E6,3,2,4,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
234,61388,NP_300m_PROKKA_14696,86.21,6,6,1.87E6,3,2,4,,41974,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
234,61387,ETNP_110m_PROKKA_51338,86.21,6,6,1.87E6,3,2,4,,41974,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
234,61386,ETNP14_120maa_PROKKA_99994,86.21,6,6,1.87E6,3,2,4,,41974,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
207,25472,ETNP14_120maa_PROKKA_91210,86.19,9,9,,6,0,7,,57849,60 kDa chaperonin 5
230,61015,ETNP_120m_particle_PROKKA_198585,85.97,52,52,9.13E5,4,4,5,Deamidation (NQ); Deamidation (R),7893,hypothetical protein
230,61014,NP_300m_PROKKA_24143,85.97,52,52,9.13E5,4,4,5,Deamidation (NQ); Deamidation (R),7893,hypothetical protein
230,61016,ETNP_120m_PROKKA_83276,85.97,28,28,9.13E5,4,4,5,Deamidation (NQ); Deamidation (R),14794,hypothetical protein
