Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 378,Area 378,#Peptides,#Unique,#Spec 378,PTM,Avg. Mass,Description
138,100005,ETNP14_68,21.50,2,2,2.12E5,1,1,1,,39219,bifunctional phosphoglucose/phosphomannose isomerase
137,165805,ETNP_150,21.50,9,9,2.11E4,1,1,1,,11754,DNA polymerase V subunit UmuC
137,165806,ETNP_120,21.50,2,2,2.11E4,1,1,1,,48319,DNA polymerase IV
137,165807,ETNP_120,21.50,2,2,2.11E4,1,1,1,,48073,DNA polymerase IV
140,127163,XP_002177904,21.47,1,1,2.53E4,1,1,1,,143063,predicted protein  Phaeodactylum tricornutum CCAP 1055
147,86673,virus_CCADEAMM_02133,21.46,0,0,1.83E5,1,1,1,,227341,DNA-directed RNA polymerase subunit 2
139,165810,ETNP14_120,21.44,16,16,1.13E4,1,1,1,,5740,hypothetical protein
139,165811,ETNP_120,21.44,5,5,1.13E4,1,1,1,,18121,hypothetical protein
139,165812,NP_300,21.44,5,5,1.13E4,1,1,1,,18121,hypothetical protein
75,58358,XP_003062559,21.36,1,1,5.89E4,1,1,1,Mutation,121936,predicted protein  Micromonas pusilla CCMP1545
142,165815,NP_30,21.34,7,7,4.51E4,1,1,1,,12495,hypothetical protein
46,165802,XP_002184096,21.24,1,1,1.11E4,1,1,1,,134501,predicted protein  Phaeodactylum tricornutum CCAP 1055
143,165816,NP_100,21.23,12,12,5.08E4,1,1,1,,7458,Small heat shock protein IbpB
143,165817,ETNP_150,21.23,12,12,5.08E4,1,1,1,,7426,Small heat shock protein IbpB
143,165818,ETNP_70,21.23,7,7,5.08E4,1,1,1,,13788,Small heat shock protein IbpA
143,165819,ETNP_140,21.23,5,5,5.08E4,1,1,1,,16950,Small heat shock protein IbpB
143,165820,ETNP14_120,21.23,5,5,5.08E4,1,1,1,,16950,Small heat shock protein IbpB
143,165821,NP_85,21.23,5,5,5.08E4,1,1,1,,16950,Small heat shock protein IbpB
143,165822,ETNP_70,21.23,5,5,5.08E4,1,1,1,,16908,Small heat shock protein IbpB
143,165823,ETNP_160,21.23,5,5,5.08E4,1,1,1,,16950,Small heat shock protein IbpB
144,165824,WP_041354415,21.22,5,5,3.94E5,1,1,1,,18787,3-hydroxydecanoyl-ACP dehydratase Methylophaga nitratireducenticrescens
144,165825,WP_011400101,21.22,5,5,3.94E5,1,1,1,,19722,3-hydroxydecanoyl-ACP dehydratase Hahella chejuensis
145,165839,ETNP_140,21.16,11,11,2.58E4,1,1,1,,10986,ATP synthase epsilon chain
43,142331,MGII,21.14,0,0,2.14E5,1,1,1,,218886,hypothetical protein
70,165787,XP_003083196,21.12,2,2,1.11E4,1,1,1,,40508,unnamed protein product  Ostreococcus tauri
71,165799,ETNP_120,21.06,1,1,1.9E5,1,1,1,,76338,hypothetical protein
146,165842,ETNP_120,21.04,3,3,4.19E4,1,1,1,,29723,3-keto-5-aminohexanoate cleavage enzyme
146,165843,NP_300,21.04,3,3,4.19E4,1,1,1,,29723,3-keto-5-aminohexanoate cleavage enzyme
45,621,ETNP_60,20.82,7,7,1.64E5,1,1,1,,13283,Core histone H2A/H2B/H3/H4
45,365,ETNP_100,20.82,6,6,1.64E5,1,1,1,,13678,Core histone H2A/H2B/H3/H4
45,582,ETNP_70,20.82,6,6,1.64E5,1,1,1,,13534,Core histone H2A/H2B/H3/H4
45,1014,EJK52562,20.82,7,7,1.64E5,1,1,1,,12825,hypothetical protein THAOC_28150  Thalassiosira oceanica
45,1013,EJK63752,20.82,7,7,1.64E5,1,1,1,,12825,hypothetical protein THAOC_15570  Thalassiosira oceanica
45,1015,EJK66680,20.82,7,7,1.64E5,1,1,1,,12825,hypothetical protein THAOC_12377  Thalassiosira oceanica
45,849,XP_002179427,20.82,6,6,1.64E5,1,1,1,,13178,histone H2A isoform 3b  Phaeodactylum tricornutum CCAP 1055
45,850,XP_002179202,20.82,6,6,1.64E5,1,1,1,,13178,histone H2A isoform 3a  Phaeodactylum tricornutum CCAP 1055
45,774,ETNP_120,20.82,6,6,1.64E5,1,1,1,,13824,Core histone H2A/H2B/H3/H4
45,848,EJK74336,20.82,6,6,1.64E5,1,1,1,,13990,hypothetical protein THAOC_03987 partial  Thalassiosira oceanica
45,847,XP_002180358,20.82,6,6,1.64E5,1,1,1,,14700,histone H2A isoform 2  Phaeodactylum tricornutum CCAP 1055
45,841,ETNP_70,20.82,4,4,1.64E5,1,1,1,,19618,Core histone H2A/H2B/H3/H4
45,1016,EJK65157,20.82,3,3,1.64E5,1,1,1,,29086,hypothetical protein THAOC_14024  Thalassiosira oceanica
45,1017,EJK60529,20.82,2,2,1.64E5,1,1,1,,34853,hypothetical protein THAOC_19092  Thalassiosira oceanica
73,165853,WP_011219666.1,20.67,1,1,2.23E4,1,1,1,,65886,elongation factor 4 [Photobacterium profundum]
73,165872,WP_011588915.1,20.67,1,1,2.23E4,1,1,1,,66453,MULTISPECIES: elongation factor 4 [Alcanivorax]
74,165856,EJK77959,20.47,3,3,3.22E5,1,1,1,,32060,hypothetical protein THAOC_00171  Thalassiosira oceanica
74,165857,EJK66467,20.47,3,3,3.22E5,1,1,1,,33490,hypothetical protein THAOC_12619  Thalassiosira oceanica
74,165859,EJK46564,20.47,1,1,3.22E5,1,1,1,,69150,hypothetical protein THAOC_34762 partial  Thalassiosira oceanica
74,165860,EJK63883,20.47,3,3,3.22E5,1,1,1,,33474,hypothetical protein THAOC_15435 partial  Thalassiosira oceanica
74,165879,EJK68512,20.47,9,9,3.22E5,1,1,1,,11599,hypothetical protein THAOC_10298 partial  Thalassiosira oceanica
74,165880,EJK77019,20.47,7,7,3.22E5,1,1,1,,13448,hypothetical protein THAOC_01179  Thalassiosira oceanica
74,165881,EJK52900,20.47,5,5,3.22E5,1,1,1,,17877,hypothetical protein THAOC_27774 partial  Thalassiosira oceanica
74,165882,EJK61495,20.47,4,4,3.22E5,1,1,1,,25060,hypothetical protein THAOC_18009  Thalassiosira oceanica
74,165883,EJK48636,20.47,4,4,3.22E5,1,1,1,,25248,hypothetical protein THAOC_32548 partial  Thalassiosira oceanica
74,165884,EJK53040,20.47,3,3,3.22E5,1,1,1,,31077,hypothetical protein THAOC_27593  Thalassiosira oceanica
74,165885,EJK66111,20.47,3,3,3.22E5,1,1,1,,32236,hypothetical protein THAOC_12978  Thalassiosira oceanica
74,165886,EJK45187,20.47,3,3,3.22E5,1,1,1,,32684,hypothetical protein THAOC_36211  Thalassiosira oceanica
74,165887,EJK45604,20.47,3,3,3.22E5,1,1,1,,33089,hypothetical protein THAOC_35775  Thalassiosira oceanica
74,165888,EJK57069,20.47,3,3,3.22E5,1,1,1,,33455,hypothetical protein THAOC_22927  Thalassiosira oceanica
74,165889,EJK72548,20.47,3,3,3.22E5,1,1,1,,33551,hypothetical protein THAOC_05912  Thalassiosira oceanica
74,165890,EJK65977,20.47,3,3,3.22E5,1,1,1,,33720,hypothetical protein THAOC_13125  Thalassiosira oceanica
74,165891,EJK77899,20.47,3,3,3.22E5,1,1,1,,33178,hypothetical protein THAOC_00236  Thalassiosira oceanica
74,165892,EJK71748,20.47,3,3,3.22E5,1,1,1,,34064,hypothetical protein THAOC_06787  Thalassiosira oceanica
74,165893,EJK76315,20.47,3,3,3.22E5,1,1,1,,34785,hypothetical protein THAOC_01928  Thalassiosira oceanica
74,165894,EJK61257,20.47,3,3,3.22E5,1,1,1,,34805,hypothetical protein THAOC_18293  Thalassiosira oceanica
74,165895,EJK63900,20.47,3,3,3.22E5,1,1,1,,35266,hypothetical protein THAOC_15418  Thalassiosira oceanica
74,165896,EJK75015,20.47,3,3,3.22E5,1,1,1,,37703,hypothetical protein THAOC_03274 partial  Thalassiosira oceanica
74,165897,EJK66423,20.47,2,2,3.22E5,1,1,1,,45504,hypothetical protein THAOC_12665  Thalassiosira oceanica
74,165898,EJK48693,20.47,2,2,3.22E5,1,1,1,,46890,hypothetical protein THAOC_32486 partial  Thalassiosira oceanica
74,165899,EJK76435,20.47,2,2,3.22E5,1,1,1,,47826,hypothetical protein THAOC_01803  Thalassiosira oceanica
74,165900,EJK53038,20.47,2,2,3.22E5,1,1,1,,59000,hypothetical protein THAOC_27591 partial  Thalassiosira oceanica
74,165901,EJK63716,20.47,1,1,3.22E5,1,1,1,,78873,hypothetical protein THAOC_15614  Thalassiosira oceanica
74,165902,EJK71206,20.47,1,1,3.22E5,1,1,1,,80418,hypothetical protein THAOC_07377 partial  Thalassiosira oceanica
74,165903,EJK64396,20.47,1,1,3.22E5,1,1,1,,80538,hypothetical protein THAOC_14872  Thalassiosira oceanica
155,156493,WP_012913229,20.31,4,4,6.02E5,1,1,1,,24976,short-chain dehydrogenasereductase SDR Pirellula staleyi
