Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
147,27539,ETNP_90m_PROKKA_207390,33.42,6,2,2,,16767,hypothetical protein
67,152642,WP_005999375,32.80,1,2,1,,90511,phosphohydrolase Desulfuromonas acetoxidans
113,152630,ETNP14_120maa_PROKKA_98903,32.03,14,2,2,,12857,50S ribosomal protein L7/L12
113,152631,WP_015068303,32.03,14,2,2,,12827,50S ribosomal protein L7L12 Alteromonas
181,152564,ETNP_120m_free_PROKKA_152738,31.34,6,1,1,,15320,General L-amino acid-binding periplasmic protein AapJ precursor
181,152565,NP_300m_PROKKA_27508,31.34,4,1,1,,23745,General L-amino acid-binding periplasmic protein AapJ precursor
181,152567,ETNP_110m_PROKKA_12434,31.34,3,1,1,,31284,General L-amino acid-binding periplasmic protein AapJ precursor
181,152568,NP_85m_PROKKA_10137,31.34,3,1,1,,31284,General L-amino acid-binding periplasmic protein AapJ precursor
181,152569,ETNP14_120maa_PROKKA_18629,31.34,2,1,1,,38030,General L-amino acid-binding periplasmic protein AapJ precursor
181,152570,NP_100m_PROKKA_10077,31.34,2,1,1,,38030,General L-amino acid-binding periplasmic protein AapJ precursor
181,152571,ETNP_100m_PROKKA_20429,31.34,2,1,1,,38030,General L-amino acid-binding periplasmic protein AapJ precursor
181,152635,NP_30m_PROKKA_15186,31.34,3,1,1,,26253,General L-amino acid-binding periplasmic protein AapJ precursor
181,152636,ETNP14_68maa_PROKKA_114524,31.34,3,1,1,,30019,General L-amino acid-binding periplasmic protein AapJ precursor
181,108124,ETNP14_120maa_PROKKA_107871,31.34,2,1,1,,39361,General L-amino acid-binding periplasmic protein AapJ precursor
181,119519,WP_013963181,31.34,2,1,1,,35570,amino acid ABC transporter substrate-binding protein Roseobacter litoralis
181,152638,ETNP14_68mB_PROKKA_57221,31.34,3,1,1,,29672,General L-amino acid-binding periplasmic protein AapJ precursor
181,152644,ETNP14_68mB_PROKKA_130971,31.34,6,1,1,,13970,General L-amino acid-binding periplasmic protein AapJ precursor
181,152645,ETNP14_68mB_PROKKA_111053,31.34,5,1,1,,18849,General L-amino acid-binding periplasmic protein AapJ precursor
181,152646,ETNP14_68mB_PROKKA_101617,31.34,5,1,1,,18850,General L-amino acid-binding periplasmic protein AapJ precursor
181,152647,ETNP14_68maa_PROKKA_94530,31.34,5,1,1,,19028,General L-amino acid-binding periplasmic protein AapJ precursor
181,152648,ETNP_300m_PROKKA_153557,31.34,4,1,1,,22700,General L-amino acid-binding periplasmic protein AapJ precursor
181,152651,ETNP14_68maa_PROKKA_182967,31.34,2,1,1,,35953,General L-amino acid-binding periplasmic protein AapJ precursor
181,152652,WP_025048064,31.34,2,1,1,,35499,amino acid ABC transporter substrate-binding protein Sulfitobacter mediterraneus
181,152653,ETNP_90m_PROKKA_39891,31.34,2,1,1,,35753,General L-amino acid-binding periplasmic protein AapJ precursor
181,152654,ETNP14_68maa_PROKKA_148935,31.34,2,1,1,,37743,General L-amino acid-binding periplasmic protein AapJ precursor
181,152655,ETNP_120m_PROKKA_41608,31.34,2,1,1,,39194,General L-amino acid-binding periplasmic protein AapJ precursor
181,152656,ETNP_120m_free_PROKKA_129462,31.34,2,1,1,,39336,General L-amino acid-binding periplasmic protein AapJ precursor
181,152657,ETNP_90m_PROKKA_93554,31.34,2,1,1,,39634,General L-amino acid-binding periplasmic protein AapJ precursor
102,28638,XP_003054761,30.65,0,2,2,,430289,predicted protein  Micromonas pusilla CCMP1545
310,152661,ETNP_70m_PROKKA_61429,30.23,2,1,1,,43256,hypothetical protein
306,152650,ETNP14_68mB_PROKKA_154738,30.20,4,1,1,,23174,hypothetical protein
180,108756,WP_013046328,30.15,2,1,1,,43375,amino acid ABC transporter substrate-binding protein Candidatus Puniceispirillum marinum
180,108758,WP_009605940,30.15,2,1,1,,44122,amino acid ABC transporter substrate-binding protein SAR116 cluster alpha proteobacterium HIMB100
180,108757,ETNP14_68maa_PROKKA_65486,30.15,2,1,1,,43435,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
307,152659,ETNP_120m_particle_PROKKA_18306,30.07,7,1,1,,13162,tRNA N6-adenosine threonylcarbamoyltransferase
145,152698,ETNP_120m_PROKKA_57760,29.54,10,2,2,,20274,hypothetical protein
99,85456,ETNP14_120maa_PROKKA_175370,29.42,4,1,1,,19183,hypothetical protein
80,152699,AKM80536,29.37,8,2,2,,26776,hypothetical protein UW38_C0001G0691 Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17
80,152700,WP_052545038,29.37,8,2,2,,26776,CBS domain-containing protein Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17
312,85445,ETNP_120m_free_PROKKA_24647,29.21,2,1,1,,47733,hypothetical protein
311,99520,ETNP14_68maa_PROKKA_26695,29.00,1,1,1,,150365,PKD domain protein
152,152832,ETNP_70m_PROKKA_25950,28.83,4,2,1,,41117,Chlorophyll A-B binding protein
309,4777,ETNP_150m_particle_PROKKA_45722,28.76,2,1,1,,63083,N-substituted formamide deformylase precursor
309,4779,ETNP_100m_particle_PROKKA_107381,28.76,2,1,1,,64351,N-substituted formamide deformylase precursor
309,4778,ETNP_120m_free_PROKKA_84124,28.76,2,1,1,,64351,N-substituted formamide deformylase precursor
309,4780,ETNP_120m_particle_PROKKA_210611,28.76,2,1,1,,64325,N-substituted formamide deformylase precursor
142,152663,ETNP_300m_PROKKA_174982,28.44,6,1,1,,13188,nicotinamidase/pyrazinamidase
142,152664,ETNP_120m_free_PROKKA_285731,28.44,4,1,1,,21249,nicotinamidase/pyrazinamidase
142,152665,ETNP_180m_PROKKA_84362,28.44,4,1,1,,21263,Vibriobactin-specific isochorismatase
236,3435,ETNP_100m_particle_PROKKA_114586,28.00,3,1,1,,49067,hypothetical protein
236,4194,ETNP_120m_PROKKA_256283,28.00,7,1,1,,22801,hypothetical protein
236,4196,ETNP14_68maa_PROKKA_49206,28.00,3,1,1,,49018,hypothetical protein
236,4195,ETNP_100m_particle_PROKKA_19282,28.00,3,1,1,,49111,hypothetical protein
129,152733,NP_125m_PROKKA_12001,27.93,5,2,0,,40365,Chaperone protein ClpB
129,152842,NP_300m_PROKKA_14074,27.93,2,2,0,,98171,Chaperone protein ClpB 1
130,152747,EJK45858,27.90,2,2,2,,93881,hypothetical protein THAOC_35505  Thalassiosira oceanica
151,152817,ETNP14_120maa_PROKKA_82851,27.72,10,2,2,,16646,hypothetical protein
151,152818,ETNP_150m_particle_PROKKA_40331,27.72,7,2,2,,23484,6-aminohexanoate-dimer hydrolase
151,152820,NP_85m_PROKKA_07829,27.72,6,2,2,,30908,6-aminohexanoate-dimer hydrolase
151,152821,ETNP_110m_PROKKA_28338,27.72,4,2,2,,42367,6-aminohexanoate-dimer hydrolase
151,152822,ETNP_100m_particle_PROKKA_05008,27.72,4,2,2,,43717,6-aminohexanoate-dimer hydrolase
151,152823,NP_100m_PROKKA_04923,27.72,4,2,2,,43727,6-aminohexanoate-dimer hydrolase
151,152824,ETNP_300m_PROKKA_08006,27.72,4,2,2,,43684,6-aminohexanoate-dimer hydrolase
151,152825,ETNP_140m_PROKKA_77220,27.72,4,2,2,,43727,6-aminohexanoate-dimer hydrolase
151,152826,ETNP_100m_PROKKA_10436,27.72,4,2,2,,43684,6-aminohexanoate-dimer hydrolase
205,152627,ETNP_90m_PROKKA_204601,27.62,15,1,1,,7729,Photosystem Q(B) protein precursor
205,152628,ETNP14_68mB_PROKKA_52350,27.62,15,1,1,,7727,Photosystem Q(B) protein precursor
205,152629,ETNP14_68mB_PROKKA_36295,27.62,15,1,1,,7729,Photosystem Q(B) protein precursor
205,152669,ETNP_60m_PROKKA_06687,27.62,15,1,1,,7576,Photosystem Q(B) protein precursor
205,152670,ETNP14_68mB_PROKKA_96074,27.62,7,1,1,,18137,Photosystem Q(B) protein precursor
205,152671,ETNP14_68maa_PROKKA_92623,27.62,5,1,1,,25682,Photosystem Q(B) protein precursor
205,152672,ETNP14_68mB_PROKKA_06538,27.62,4,1,1,,31892,Photosystem Q(B) protein precursor
205,152673,ETNP_120m_PROKKA_84421,27.62,4,1,1,,31906,Photosystem Q(B) protein precursor
205,152674,ETNP14_68mB_PROKKA_19223,27.62,3,1,1,,39842,Photosystem Q(B) protein precursor
205,152675,WP_011294225,27.62,3,1,1,,39638,photosystem II protein D1 Prochlorococcus
238,152676,ETNP_150m_particle_PROKKA_15820,27.45,10,1,1,,11342,ATP synthase subunit alpha
144,99498,ETNP_70m_PROKKA_139337,27.43,15,1,1,,6361,hypothetical protein
144,99499,ETNP_120m_PROKKA_206053,27.43,4,1,1,,23591,Core histone H2A/H2B/H3/H4
144,86724,ETNP_120m_free_PROKKA_147607,27.43,4,1,1,,23591,Core histone H2A/H2B/H3/H4
144,86725,ETNP_120m_particle_PROKKA_10426,27.43,4,1,1,,23591,Core histone H2A/H2B/H3/H4
153,85579,ETNP_90m_PROKKA_198454,27.35,1,2,0,,162865,DNA-directed RNA polymerase subunit beta'
313,152697,WP_042850028,27.35,9,1,1,,12308,plastocyanin Prochlorococcus sp MIT 0604
118,152691,WP_013962285,27.11,3,2,2,,63375,arginyl-tRNA synthetase Roseobacter litoralis
100,152682,NP_125m_PROKKA_12697,26.95,5,2,2,,25550,Biotin carboxylase
100,152683,NP_300m_PROKKA_04220,26.95,3,2,2,,49249,Biotin carboxylase
314,85687,ETNP_120m_PROKKA_146427,26.81,2,1,1,,61985,Elongation factor G
315,85450,ETNP14_120maa_PROKKA_34426,26.37,4,1,1,,23823,Zinc import ATP-binding protein ZnuC
316,152705,ETNP_160m_PROKKA_73365,26.28,4,1,1,,43584,60 kDa chaperonin 5
93,152709,ETNP14_120maa_PROKKA_155781,26.12,7,1,1,,12808,50S ribosomal protein L30
241,152712,ETNP14_120maa_PROKKA_165394,25.81,7,1,1,,11729,hypothetical protein
109,152713,ETNP_70m_PROKKA_141158,25.78,19,1,1,,5415,hypothetical protein
70,152955,ETNP_160m_PROKKA_179814,24.48,3,2,1,,42801,SMP-30/Gluconolaconase/LRE-like region
38,152696,ETNP_120m_particle_PROKKA_136730,24.48,2,1,1,,48443,ATP-dependent Clp protease ATP-binding subunit ClpX
320,152729,WP_011311000,24.35,3,1,1,,28233,DNAase Thiobacillus denitrificans
148,152734,WP_014472835,24.25,3,1,1,,25153,regulator Arcobacter sp L
161,156541,WP_015351084,24.10,0,2,1,,217784,hypothetical protein Myxococcus stipitatus
239,152703,WP_015798943,24.09,3,1,1,,46592,FAD-dependent pyridine nucleotide-disulfide oxidoreductase Acidimicrobium ferrooxidans
321,152737,XP_003075254,23.52,2,1,1,,59690,unnamed protein product partial  Ostreococcus tauri
323,85808,ETNP_100m_particle_PROKKA_59590,23.37,12,1,1,,7921,hypothetical protein
240,152707,ETNP14_120maa_PROKKA_127254,23.33,4,1,1,,41299,Diaminopropionate ammonia-lyase
240,152708,ETNP14_68maa_PROKKA_168792,23.33,4,1,1,,41340,Diaminopropionate ammonia-lyase
186,152743,ETNP_180m_PROKKA_54233,23.26,3,1,1,,28182,hypothetical protein
324,152742,ETNP14_120maa_PROKKA_187731,23.01,4,1,1,,26307,Macrolide export ATP-binding/permease protein MacB
325,152744,ETNP_100m_particle_PROKKA_41149,22.98,3,1,1,,36740,Sialic acid TRAP transporter permease protein SiaT
326,152745,ETNP_110m_PROKKA_28803,22.96,4,1,1,,26420,hypothetical protein
182,85792,WP_013261177,22.68,1,1,1,,86250,RND transporter gamma proteobacterium HdN1
330,152758,NP_125m_PROKKA_09752,22.64,2,1,1,,31415,Aminodeoxyfutalosine synthase
330,152759,NP_100m_PROKKA_10326,22.64,2,1,1,,39047,Aminodeoxyfutalosine synthase
330,152760,NP_85m_PROKKA_11730,22.64,2,1,1,,39058,Aminodeoxyfutalosine synthase
245,152721,ETNP14_120maa_PROKKA_08495,22.57,1,1,1,,62560,Periplasmic dipeptide transport protein precursor
329,152750,NP_125m_PROKKA_15500,22.52,6,1,1,,14768,hypothetical protein
329,152753,ETNP_300m_PROKKA_133944,22.52,3,1,1,,26363,hypothetical protein
329,152754,ETNP_140m_PROKKA_141388,22.52,3,1,1,,31818,hypothetical protein
329,152755,ETNP_160m_PROKKA_142357,22.52,3,1,1,,31818,hypothetical protein
150,152751,ETNP_120m_free_PROKKA_44152,22.50,4,1,1,,26874,Acryloyl-CoA reductase (NADH)
214,152752,ETNP_120m_particle_PROKKA_210964,22.47,6,1,1,,19251,hypothetical protein
251,152757,ETNP14_120maa_PROKKA_35450,22.41,4,1,1,,21215,hypothetical protein
55,152762,ETNP_90m_PROKKA_141447,22.20,4,1,1,,19714,hypothetical protein
332,152764,ETNP_120m_PROKKA_251294,21.98,3,1,1,,34911,Membrane dipeptidase (Peptidase family M19)
332,152765,ETNP_90m_PROKKA_31909,21.98,3,1,1,,34911,Membrane dipeptidase (Peptidase family M19)
332,152766,ETNP_70m_PROKKA_77678,21.98,3,1,1,,34963,Membrane dipeptidase (Peptidase family M19)
332,152767,ETNP14_68maa_PROKKA_13289,21.98,3,1,1,,34911,Membrane dipeptidase (Peptidase family M19)
332,152768,ETNP_100m_PROKKA_43624,21.98,3,1,1,,34911,Membrane dipeptidase (Peptidase family M19)
244,152718,ETNP_100m_particle_PROKKA_119931,21.97,1,1,1,,65022,Modification methylase DpnIIB
244,152769,ETNP_70m_PROKKA_125470,21.97,9,1,1,,8570,hypothetical protein
244,152770,ETNP_90m_PROKKA_64849,21.97,7,1,1,,10939,hypothetical protein
244,152772,WP_014473186,21.97,2,1,1,,51595,diguanylate cyclase Arcobacter sp L
333,152771,ETNP_120m_particle_PROKKA_179087,21.96,2,1,1,,39631,hypothetical protein
243,152716,ETNP_110m_PROKKA_02211,21.96,2,1,1,,50620,Cystathionine beta-lyase PatB
246,152726,WP_012624191,21.76,1,1,1,,60583,trehalose-binding protein Desulfovibrio desulfuricans
183,152677,ETNP14_68maa_PROKKA_15084,21.75,0,1,1,,357148,hypothetical protein
183,152681,ETNP_100m_particle_PROKKA_67477,21.75,0,1,1,,356979,hypothetical protein
183,152775,ETNP_120m_PROKKA_114860,21.75,1,1,1,,218318,hypothetical protein
335,152777,ETNP_300m_PROKKA_61114,21.72,3,1,1,,41021,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
335,152778,ETNP14_120maa_PROKKA_26935,21.72,3,1,1,,41743,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
167,152793,BAL60077,21.59,2,1,1,,47513,trk system potassium uptake protein TrkA Candidatus Acetothermus autotrophicum
339,152795,ETNP_120m_particle_PROKKA_227614,21.44,2,1,1,,38333,hypothetical protein
248,108620,ETNP14_120maa_PROKKA_122073,21.36,3,1,1,,34557,Acryloyl-CoA reductase (NADH)
164,15,WP_011127385,21.32,1,1,1,,57175,molecular chaperone GroEL Synechococcus
164,11,WP_038546435,21.32,1,1,1,,57099,molecular chaperone GroEL Synechococcus sp KORDI-100
164,50,WP_006171951,21.32,1,1,1,,57476,molecular chaperone GroEL Synechococcus sp WH 5701
164,152790,ETNP_120m_PROKKA_243052,21.32,12,1,1,,7470,hypothetical protein
164,152791,ETNP_160m_PROKKA_98618,21.32,9,1,1,,10495,hypothetical protein
164,152798,ETNP_180m_PROKKA_128331,21.32,3,1,1,,31059,Asparagine synthetase [glutamine-hydrolyzing] 1
209,152678,ETNP_300m_PROKKA_154030,21.30,6,1,1,,15796,hypothetical protein
209,152679,ETNP_180m_PROKKA_93761,21.30,6,1,1,,15796,hypothetical protein
77,152796,ETNP14_68mB_PROKKA_174266,21.14,19,1,1,,4843,hypothetical protein
77,152797,ETNP14_68mB_PROKKA_164975,21.14,13,1,1,,6977,hypothetical protein
340,152799,ETNP14_120mab_PROKKA_17266,20.95,5,1,1,,19898,Putative aminoacrylate hydrolase RutD
341,152800,ETNP_90m_PROKKA_14241,20.80,8,1,1,,13143,hypothetical protein
341,152801,ETNP_70m_PROKKA_120042,20.80,7,1,1,,14454,hypothetical protein
184,152684,ETNP_120m_PROKKA_00081,20.75,1,1,1,,83783,Alanine--tRNA ligase
184,152685,ETNP_120m_free_PROKKA_112038,20.75,1,1,1,,93764,Alanine--tRNA ligase
347,152813,ETNP_120m_particle_PROKKA_139810,20.40,3,1,1,,30930,50S ribosomal protein L2
345,152810,ETNP_70m_PROKKA_109269,20.38,3,1,1,,28561,hypothetical protein
348,152815,ETNP_160m_PROKKA_116504,20.33,2,1,1,,35682,hypothetical protein
210,152702,WP_012909877,20.21,1,1,1,,75958,sugar ABC transporter Pirellula staleyi
165,152686,NP_85m_PROKKA_25757,20.10,4,1,1,,21741,ATP synthase subunit beta
165,152687,ETNP14_120maa_PROKKA_172964,20.10,4,1,1,,21741,ATP synthase subunit beta
165,152688,ETSP_PROKKA_00395,20.10,4,1,1,,21760,ATP synthase subunit beta
165,152689,ETNP_140m_PROKKA_36747,20.10,2,1,1,,43928,ATP synthase subunit beta
165,152690,ETNP_100m_PROKKA_12953,20.10,2,1,1,,43928,ATP synthase subunit beta
165,3829,NP_300m_PROKKA_15057,20.10,2,1,1,,49774,ATP synthase subunit beta
165,3830,ETNP14_120maa_PROKKA_111901,20.10,2,1,1,,49774,ATP synthase subunit beta
165,3108,ETNP14_120maa_PROKKA_96724,20.10,2,1,1,,49839,ATP synthase subunit beta
165,3833,NP_85m_PROKKA_14765,20.10,2,1,1,,49774,ATP synthase subunit beta
165,152693,ETNP14_120mab_PROKKA_04301,20.10,6,1,1,,15114,ATP synthase subunit beta
165,152694,NP_300m_PROKKA_59462,20.10,6,1,1,,15071,ATP synthase subunit beta
165,152827,ETNP_120m_PROKKA_152816,20.10,15,1,1,,5856,ATP synthase subunit beta
165,152840,ETNP_100m_particle_PROKKA_10208,20.10,7,1,1,,13435,hypothetical protein
165,152896,ETNP14_120mac_PROKKA_103680,20.10,20,1,1,,4532,ATP synthase subunit beta
165,152897,ETNP14_120mab_PROKKA_80911,20.10,15,1,1,,5588,ATP synthase subunit beta
165,152898,ETNP_180m_PROKKA_52945,20.10,10,1,1,,9052,hypothetical protein
165,152899,ETNP_90m_PROKKA_46438,20.10,6,1,1,,15909,hypothetical protein
165,152900,ETNP_70m_PROKKA_122625,20.10,6,1,1,,15909,hypothetical protein
165,152901,ETNP_100m_particle_PROKKA_45723,20.10,5,1,1,,16706,hypothetical protein
165,152902,ETNP_120m_PROKKA_277396,20.10,4,1,1,,23785,hypothetical protein
165,152903,ETNP_120m_particle_PROKKA_53702,20.10,3,1,1,,26242,hypothetical protein
