# MetaGOmics taxonomy report
# MetaGOmics version: 0.1.1
# Run date: Mon Sep 03 22:35:27 PDT 2018
GO acc	GO aspect	GO name	taxon name	NCBI taxonomy id	taxonomy rank	PSM count	ratio of GO	ratio of run
GO:0044237	biological_process	cellular metabolic process	Haloferax mediterranei	2252	species	1	0.045454545454545456	0.007246376811594203
GO:0044237	biological_process	cellular metabolic process	Archaea	2157	superkingdom	1	0.045454545454545456	0.007246376811594203
GO:0044237	biological_process	cellular metabolic process	Haloferacales	1644055	order	1	0.045454545454545456	0.007246376811594203
GO:0044238	biological_process	primary metabolic process	root	1	no rank	18	1.0	0.13043478260869565
GO:0044238	biological_process	primary metabolic process	Eukaryota	2759	superkingdom	3	0.16666666666666666	0.021739130434782608
GO:0045727	biological_process	positive regulation of translation	root	1	no rank	15	1.0	0.10869565217391304
GO:0044249	biological_process	cellular biosynthetic process	root	1	no rank	15	1.0	0.10869565217391304
GO:0061077	biological_process	chaperone-mediated protein folding	root	1	no rank	15	1.0	0.10869565217391304
GO:0005488	molecular_function	binding	root	1	no rank	26	1.0	0.18840579710144928
GO:0005488	molecular_function	binding	Haloferacaceae	1644056	family	1	0.038461538461538464	0.007246376811594203
GO:0005488	molecular_function	binding	Bacteria	2	superkingdom	3	0.11538461538461539	0.021739130434782608
GO:0005488	molecular_function	binding	Dechloromonas	73029	genus	2	0.07692307692307693	0.014492753623188406
GO:0005488	molecular_function	binding	Haloferax mediterranei ATCC 33500	523841	no rank	1	0.038461538461538464	0.007246376811594203
GO:0005488	molecular_function	binding	Eukaryota	2759	superkingdom	4	0.15384615384615385	0.028985507246376812
GO:0005488	molecular_function	binding	Proteobacteria	1224	phylum	2	0.07692307692307693	0.014492753623188406
GO:0005488	molecular_function	binding	Rhodocyclaceae	75787	family	2	0.07692307692307693	0.014492753623188406
GO:0005488	molecular_function	binding	Haloferax	2251	genus	1	0.038461538461538464	0.007246376811594203
GO:0005488	molecular_function	binding	Haloferax mediterranei	2252	species	1	0.038461538461538464	0.007246376811594203
GO:0005488	molecular_function	binding	Dechloromonas aromatica RCB	159087	no rank	2	0.07692307692307693	0.014492753623188406
GO:0005488	molecular_function	binding	Archaea	2157	superkingdom	1	0.038461538461538464	0.007246376811594203
GO:0005488	molecular_function	binding	Haloferacales	1644055	order	1	0.038461538461538464	0.007246376811594203
GO:0005488	molecular_function	binding	Dechloromonas aromatica	259537	species	2	0.07692307692307693	0.014492753623188406
GO:0005488	molecular_function	binding	Rhodocyclales	206389	order	2	0.07692307692307693	0.014492753623188406
GO:0005488	molecular_function	binding	Betaproteobacteria	28216	class	2	0.07692307692307693	0.014492753623188406
GO:0005488	molecular_function	binding	Halobacteria	183963	class	1	0.038461538461538464	0.007246376811594203
GO:0005488	molecular_function	binding	Euryarchaeota	28890	phylum	1	0.038461538461538464	0.007246376811594203
GO:0030705	biological_process	cytoskeleton-dependent intracellular transport	root	1	no rank	3	1.0	0.021739130434782608
GO:0030705	biological_process	cytoskeleton-dependent intracellular transport	Eukaryota	2759	superkingdom	3	1.0	0.021739130434782608
GO:0044260	biological_process	cellular macromolecule metabolic process	root	1	no rank	18	1.0	0.13043478260869565
GO:0044260	biological_process	cellular macromolecule metabolic process	Eukaryota	2759	superkingdom	3	0.16666666666666666	0.021739130434782608
GO:0044262	biological_process	cellular carbohydrate metabolic process	root	1	no rank	15	1.0	0.10869565217391304
GO:0044267	biological_process	cellular protein metabolic process	root	1	no rank	3	1.0	0.021739130434782608
GO:0044267	biological_process	cellular protein metabolic process	Eukaryota	2759	superkingdom	3	1.0	0.021739130434782608
GO:0046872	molecular_function	metal ion binding	root	1	no rank	10	1.0	0.07246376811594203
GO:0046872	molecular_function	metal ion binding	Haloferacaceae	1644056	family	1	0.1	0.007246376811594203
GO:0046872	molecular_function	metal ion binding	Bacteria	2	superkingdom	3	0.3	0.021739130434782608
GO:0046872	molecular_function	metal ion binding	Dechloromonas	73029	genus	2	0.2	0.014492753623188406
GO:0046872	molecular_function	metal ion binding	Haloferax mediterranei ATCC 33500	523841	no rank	1	0.1	0.007246376811594203
GO:0046872	molecular_function	metal ion binding	Eukaryota	2759	superkingdom	1	0.1	0.007246376811594203
GO:0046872	molecular_function	metal ion binding	Proteobacteria	1224	phylum	2	0.2	0.014492753623188406
GO:0046872	molecular_function	metal ion binding	Rhodocyclaceae	75787	family	2	0.2	0.014492753623188406
GO:0046872	molecular_function	metal ion binding	Haloferax	2251	genus	1	0.1	0.007246376811594203
GO:0046872	molecular_function	metal ion binding	Haloferax mediterranei	2252	species	1	0.1	0.007246376811594203
GO:0046872	molecular_function	metal ion binding	Dechloromonas aromatica RCB	159087	no rank	2	0.2	0.014492753623188406
GO:0046872	molecular_function	metal ion binding	Archaea	2157	superkingdom	1	0.1	0.007246376811594203
GO:0046872	molecular_function	metal ion binding	Haloferacales	1644055	order	1	0.1	0.007246376811594203
GO:0046872	molecular_function	metal ion binding	Dechloromonas aromatica	259537	species	2	0.2	0.014492753623188406
GO:0046872	molecular_function	metal ion binding	Rhodocyclales	206389	order	2	0.2	0.014492753623188406
GO:0046872	molecular_function	metal ion binding	Betaproteobacteria	28216	class	2	0.2	0.014492753623188406
GO:0046872	molecular_function	metal ion binding	Halobacteria	183963	class	1	0.1	0.007246376811594203
GO:0046872	molecular_function	metal ion binding	Euryarchaeota	28890	phylum	1	0.1	0.007246376811594203
GO:0044271	biological_process	cellular nitrogen compound biosynthetic process	root	1	no rank	15	1.0	0.10869565217391304
GO:0032879	biological_process	regulation of localization	root	1	no rank	1	1.0	0.007246376811594203
GO:0032879	biological_process	regulation of localization	Eukaryota	2759	superkingdom	1	1.0	0.007246376811594203
GO:0032880	biological_process	regulation of protein localization	root	1	no rank	1	1.0	0.007246376811594203
GO:0032880	biological_process	regulation of protein localization	Eukaryota	2759	superkingdom	1	1.0	0.007246376811594203
GO:0048812	biological_process	neuron projection morphogenesis	root	1	no rank	1	1.0	0.007246376811594203
GO:0048812	biological_process	neuron projection morphogenesis	Eukaryota	2759	superkingdom	1	1.0	0.007246376811594203
GO:0032886	biological_process	regulation of microtubule-based process	root	1	no rank	1	1.0	0.007246376811594203
GO:0032886	biological_process	regulation of microtubule-based process	Eukaryota	2759	superkingdom	1	1.0	0.007246376811594203
GO:0044281	biological_process	small molecule metabolic process	root	1	no rank	4	1.0	0.028985507246376812
GO:0044281	biological_process	small molecule metabolic process	Haloferacaceae	1644056	family	1	0.25	0.007246376811594203
GO:0044281	biological_process	small molecule metabolic process	Haloferax mediterranei ATCC 33500	523841	no rank	1	0.25	0.007246376811594203
GO:0044281	biological_process	small molecule metabolic process	Halobacteria	183963	class	1	0.25	0.007246376811594203
GO:0044281	biological_process	small molecule metabolic process	Euryarchaeota	28890	phylum	1	0.25	0.007246376811594203
GO:0044281	biological_process	small molecule metabolic process	Haloferax	2251	genus	1	0.25	0.007246376811594203
GO:0044281	biological_process	small molecule metabolic process	Haloferax mediterranei	2252	species	1	0.25	0.007246376811594203
GO:0044281	biological_process	small molecule metabolic process	Archaea	2157	superkingdom	1	0.25	0.007246376811594203
GO:0044281	biological_process	small molecule metabolic process	Haloferacales	1644055	order	1	0.25	0.007246376811594203
GO:0005524	molecular_function	ATP binding	root	1	no rank	15	1.0	0.10869565217391304
GO:0005525	molecular_function	GTP binding	root	1	no rank	4	1.0	0.028985507246376812
GO:0005525	molecular_function	GTP binding	Eukaryota	2759	superkingdom	4	1.0	0.028985507246376812
GO:0044297	cellular_component	cell body	root	1	no rank	3	1.0	0.021739130434782608
GO:0044297	cellular_component	cell body	Eukaryota	2759	superkingdom	3	1.0	0.021739130434782608
GO:0008092	molecular_function	cytoskeletal protein binding	root	1	no rank	2	1.0	0.014492753623188406
GO:0008092	molecular_function	cytoskeletal protein binding	Eukaryota	2759	superkingdom	2	1.0	0.014492753623188406
GO:0034975	biological_process	protein folding in endoplasmic reticulum	root	1	no rank	15	1.0	0.10869565217391304
GO:0008105	biological_process	asymmetric protein localization	root	1	no rank	15	1.0	0.10869565217391304
GO:0090056	biological_process	regulation of chlorophyll metabolic process	root	1	no rank	15	1.0	0.10869565217391304
GO:0048856	biological_process	anatomical structure development	root	1	no rank	3	1.0	0.021739130434782608
GO:0048856	biological_process	anatomical structure development	Eukaryota	2759	superkingdom	3	1.0	0.021739130434782608
GO:0048858	biological_process	cell projection morphogenesis	root	1	no rank	1	1.0	0.007246376811594203
GO:0048858	biological_process	cell projection morphogenesis	Eukaryota	2759	superkingdom	1	1.0	0.007246376811594203
GO:0048869	biological_process	cellular developmental process	root	1	no rank	1	1.0	0.007246376811594203
GO:0048869	biological_process	cellular developmental process	Eukaryota	2759	superkingdom	1	1.0	0.007246376811594203
GO:0048870	biological_process	cell motility	root	1	no rank	1	1.0	0.007246376811594203
GO:0048870	biological_process	cell motility	Eukaryota	2759	superkingdom	1	1.0	0.007246376811594203
GO:0042119	biological_process	neutrophil activation	root	1	no rank	1	1.0	0.007246376811594203
GO:0042119	biological_process	neutrophil activation	Eukaryota	2759	superkingdom	1	1.0	0.007246376811594203
GO:0032940	biological_process	secretion by cell	root	1	no rank	3	1.0	0.021739130434782608
GO:0032940	biological_process	secretion by cell	Eukaryota	2759	superkingdom	3	1.0	0.021739130434782608
GO:0008134	molecular_function	transcription factor binding	root	1	no rank	15	1.0	0.10869565217391304
GO:0042126	biological_process	nitrate metabolic process	root	1	no rank	4	1.0	0.028985507246376812
GO:0042126	biological_process	nitrate metabolic process	Haloferacaceae	1644056	family	1	0.25	0.007246376811594203
GO:0042126	biological_process	nitrate metabolic process	Haloferax mediterranei ATCC 33500	523841	no rank	1	0.25	0.007246376811594203
GO:0042126	biological_process	nitrate metabolic process	Halobacteria	183963	class	1	0.25	0.007246376811594203
GO:0042126	biological_process	nitrate metabolic process	Euryarchaeota	28890	phylum	1	0.25	0.007246376811594203
GO:0042126	biological_process	nitrate metabolic process	Haloferax	2251	genus	1	0.25	0.007246376811594203
GO:0042126	biological_process	nitrate metabolic process	Haloferax mediterranei	2252	species	1	0.25	0.007246376811594203
GO:0042126	biological_process	nitrate metabolic process	Archaea	2157	superkingdom	1	0.25	0.007246376811594203
GO:0042126	biological_process	nitrate metabolic process	Haloferacales	1644055	order	1	0.25	0.007246376811594203
GO:0042128	biological_process	nitrate assimilation	root	1	no rank	4	1.0	0.028985507246376812
GO:0042128	biological_process	nitrate assimilation	Haloferacaceae	1644056	family	1	0.25	0.007246376811594203
GO:0042128	biological_process	nitrate assimilation	Haloferax mediterranei ATCC 33500	523841	no rank	1	0.25	0.007246376811594203
GO:0042128	biological_process	nitrate assimilation	Halobacteria	183963	class	1	0.25	0.007246376811594203
GO:0042128	biological_process	nitrate assimilation	Euryarchaeota	28890	phylum	1	0.25	0.007246376811594203
GO:0042128	biological_process	nitrate assimilation	Haloferax	2251	genus	1	0.25	0.007246376811594203
GO:0042128	biological_process	nitrate assimilation	Haloferax mediterranei	2252	species	1	0.25	0.007246376811594203
GO:0042128	biological_process	nitrate assimilation	Archaea	2157	superkingdom	1	0.25	0.007246376811594203
GO:0042128	biological_process	nitrate assimilation	Haloferacales	1644055	order	1	0.25	0.007246376811594203
GO:2000816	biological_process	negative regulation of mitotic sister chromatid separation	root	1	no rank	2	1.0	0.014492753623188406
GO:2000816	biological_process	negative regulation of mitotic sister chromatid separation	Eukaryota	2759	superkingdom	2	1.0	0.014492753623188406
GO:0010286	biological_process	heat acclimation	root	1	no rank	15	1.0	0.10869565217391304
GO:0008150	biological_process	biological_process	Rhizobium leguminosarum	384	species	9	0.06521739130434782	0.06521739130434782
GO:0008150	biological_process	biological_process	root	1	no rank	42	0.30434782608695654	0.30434782608695654
GO:0008150	biological_process	biological_process	Haloferacaceae	1644056	family	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Bacteria	2	superkingdom	17	0.12318840579710146	0.12318840579710146
GO:0008150	biological_process	biological_process	Rhizobiaceae	82115	family	9	0.06521739130434782	0.06521739130434782
GO:0008150	biological_process	biological_process	Dechloromonas	73029	genus	2	0.014492753623188406	0.014492753623188406
GO:0008150	biological_process	biological_process	Haloferax mediterranei ATCC 33500	523841	no rank	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Eukaryota	2759	superkingdom	5	0.036231884057971016	0.036231884057971016
GO:0008150	biological_process	biological_process	Proteobacteria	1224	phylum	16	0.11594202898550725	0.11594202898550725
GO:0008150	biological_process	biological_process	Schizosaccharomyces pombe 972h-	284812	no rank	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Rhodocyclaceae	75787	family	2	0.014492753623188406	0.014492753623188406
GO:0008150	biological_process	biological_process	Haloferax	2251	genus	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Haloferax mediterranei	2252	species	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Haloferacales	1644055	order	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Fungi	4751	kingdom	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Dechloromonas aromatica	259537	species	2	0.014492753623188406	0.014492753623188406
GO:0008150	biological_process	biological_process	Rhizobium leguminosarum bv. viciae 3841	216596	no rank	9	0.06521739130434782	0.06521739130434782
GO:0008150	biological_process	biological_process	Halobacteria	183963	class	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Euryarchaeota	28890	phylum	2	0.014492753623188406	0.014492753623188406
GO:0008150	biological_process	biological_process	Ascomycota	4890	phylum	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Taphrinomycotina	451866	subphylum	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Schizosaccharomycetaceae	4894	family	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Dikarya	451864	subkingdom	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Methanothermobacter thermautotrophicus str. Delta H	187420	no rank	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Schizosaccharomyces	4895	genus	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Schizosaccharomyces pombe	4896	species	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Schizosaccharomycetes	147554	class	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Rhizobiales	356	order	9	0.06521739130434782	0.06521739130434782
GO:0008150	biological_process	biological_process	Rhodobacter	1060	genus	3	0.021739130434782608	0.021739130434782608
GO:0008150	biological_process	biological_process	Rhodobacterales	204455	order	3	0.021739130434782608	0.021739130434782608
GO:0008150	biological_process	biological_process	Rhodobacter capsulatus	1061	species	3	0.021739130434782608	0.021739130434782608
GO:0008150	biological_process	biological_process	Schizosaccharomycetales	34346	order	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Rhodobacter capsulatus SB 1003	272942	no rank	3	0.021739130434782608	0.021739130434782608
GO:0008150	biological_process	biological_process	Methanothermobacter thermautotrophicus	145262	species	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Archaea	2157	superkingdom	2	0.014492753623188406	0.014492753623188406
GO:0008150	biological_process	biological_process	Dechloromonas aromatica RCB	159087	no rank	2	0.014492753623188406	0.014492753623188406
GO:0008150	biological_process	biological_process	Methanothermobacter	145260	genus	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Methanobacteriales	2158	order	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Methanobacteriaceae	2159	family	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Alphaproteobacteria	28211	class	14	0.10144927536231885	0.10144927536231885
GO:0008150	biological_process	biological_process	Rhodobacteraceae	31989	family	3	0.021739130434782608	0.021739130434782608
GO:0008150	biological_process	biological_process	Rhodocyclales	206389	order	2	0.014492753623188406	0.014492753623188406
GO:0008150	biological_process	biological_process	Methanobacteria	183925	class	1	0.007246376811594203	0.007246376811594203
GO:0008150	biological_process	biological_process	Betaproteobacteria	28216	class	2	0.014492753623188406	0.014492753623188406
GO:0008150	biological_process	biological_process	Rhizobium	379	genus	9	0.06521739130434782	0.06521739130434782
GO:0035038	biological_process	female pronucleus assembly	root	1	no rank	2	1.0	0.014492753623188406
GO:0035038	biological_process	female pronucleus assembly	Eukaryota	2759	superkingdom	2	1.0	0.014492753623188406
GO:0044364	biological_process	disruption of cells of other organism	root	1	no rank	15	1.0	0.10869565217391304
GO:0035044	biological_process	sperm aster formation	root	1	no rank	2	1.0	0.014492753623188406
GO:0035044	biological_process	sperm aster formation	Eukaryota	2759	superkingdom	2	1.0	0.014492753623188406
GO:0071496	biological_process	cellular response to external stimulus	root	1	no rank	15	1.0	0.10869565217391304
GO:0035046	biological_process	pronuclear migration	root	1	no rank	2	1.0	0.014492753623188406
GO:0035046	biological_process	pronuclear migration	Eukaryota	2759	superkingdom	2	1.0	0.014492753623188406
GO:0042170	cellular_component	plastid membrane	root	1	no rank	15	1.0	0.10869565217391304
GO:0005618	cellular_component	cell wall	root	1	no rank	18	1.0	0.13043478260869565
GO:0005618	cellular_component	cell wall	Eukaryota	2759	superkingdom	3	0.16666666666666666	0.021739130434782608
GO:0032984	biological_process	macromolecular complex disassembly	root	1	no rank	16	1.0	0.11594202898550725
GO:0032984	biological_process	macromolecular complex disassembly	Eukaryota	2759	superkingdom	1	0.0625	0.007246376811594203
GO:0042176	biological_process	regulation of protein catabolic process	root	1	no rank	2	1.0	0.014492753623188406
GO:0042176	biological_process	regulation of protein catabolic process	Eukaryota	2759	superkingdom	2	1.0	0.014492753623188406
GO:0005623	cellular_component	cell	root	1	no rank	1	1.0	0.007246376811594203
GO:0005623	cellular_component	cell	Eukaryota	2759	superkingdom	1	1.0	0.007246376811594203
GO:0042177	biological_process	negative regulation of protein catabolic process	root	1	no rank	2	1.0	0.014492753623188406
GO:0042177	biological_process	negative regulation of protein catabolic process	Eukaryota	2759	superkingdom	2	1.0	0.014492753623188406
GO:0032988	biological_process	ribonucleoprotein complex disassembly	root	1	no rank	15	1.0	0.10869565217391304
GO:0032989	biological_process	cellular component morphogenesis	root	1	no rank	1	1.0	0.007246376811594203
GO:0032989	biological_process	cellular component morphogenesis	Eukaryota	2759	superkingdom	1	1.0	0.007246376811594203
GO:0032990	biological_process	cell part morphogenesis	root	1	no rank	1	1.0	0.007246376811594203
GO:0032990	biological_process	cell part morphogenesis	Eukaryota	2759	superkingdom	1	1.0	0.007246376811594203
GO:0032991	cellular_component	macromolecular complex	root	1	no rank	20	1.0	0.14492753623188406
GO:0032991	cellular_component	macromolecular complex	Bacteria	2	superkingdom	1	0.05	0.007246376811594203
GO:0032991	cellular_component	macromolecular complex	Eukaryota	2759	superkingdom	4	0.2	0.028985507246376812
GO:0044389	molecular_function	ubiquitin-like protein ligase binding	root	1	no rank	3	1.0	0.021739130434782608
GO:0044389	molecular_function	ubiquitin-like protein ligase binding	Eukaryota	2759	superkingdom	3	1.0	0.021739130434782608
GO:0005634	cellular_component	nucleus	root	1	no rank	18	1.0	0.13043478260869565
GO:0005634	cellular_component	nucleus	Eukaryota	2759	superkingdom	3	0.16666666666666666	0.021739130434782608
GO:0005635	cellular_component	nuclear envelope	root	1	no rank	15	1.0	0.10869565217391304
GO:0005641	cellular_component	nuclear envelope lumen	root	1	no rank	1	1.0	0.007246376811594203
GO:0005641	cellular_component	nuclear envelope lumen	Eukaryota	2759	superkingdom	1	1.0	0.007246376811594203
GO:0005737	cellular_component	cytoplasm	root	1	no rank	19	1.0	0.13768115942028986
GO:0005737	cellular_component	cytoplasm	Eukaryota	2759	superkingdom	4	0.21052631578947367	0.028985507246376812
GO:0044421	cellular_component	extracellular region part	root	1	no rank	3	1.0	0.021739130434782608
GO:0044421	cellular_component	extracellular region part	Eukaryota	2759	superkingdom	3	1.0	0.021739130434782608
GO:0044422	cellular_component	organelle part	root	1	no rank	19	1.0	0.13768115942028986
GO:0044422	cellular_component	organelle part	Eukaryota	2759	superkingdom	4	0.21052631578947367	0.028985507246376812
GO:0044424	cellular_component	intracellular part	Schizosaccharomyces pombe	4896	species	1	0.05	0.007246376811594203
GO:0044424	cellular_component	intracellular part	Schizosaccharomycetes	147554	class	1	0.05	0.007246376811594203
GO:0044424	cellular_component	intracellular part	root	1	no rank	20	1.0	0.14492753623188406
GO:0044424	cellular_component	intracellular part	Eukaryota	2759	superkingdom	5	0.25	0.036231884057971016
GO:0044424	cellular_component	intracellular part	Schizosaccharomyces pombe 972h-	284812	no rank	1	0.05	0.007246376811594203
GO:0044424	cellular_component	intracellular part	Schizosaccharomycetales	34346	order	1	0.05	0.007246376811594203
GO:0044424	cellular_component	intracellular part	Ascomycota	4890	phylum	1	0.05	0.007246376811594203
GO:0044424	cellular_component	intracellular part	Taphrinomycotina	451866	subphylum	1	0.05	0.007246376811594203
GO:0044424	cellular_component	intracellular part	Schizosaccharomycetaceae	4894	family	1	0.05	0.007246376811594203
GO:0044424	cellular_component	intracellular part	Dikarya	451864	subkingdom	1	0.05	0.007246376811594203
GO:0044424	cellular_component	intracellular part	Schizosaccharomyces	4895	genus	1	0.05	0.007246376811594203
GO:0044424	cellular_component	intracellular part	Fungi	4751	kingdom	1	0.05	0.007246376811594203
GO:0044425	cellular_component	membrane part	Schizosaccharomyces pombe	4896	species	1	0.05	0.007246376811594203
GO:0044425	cellular_component	membrane part	Schizosaccharomycetes	147554	class	1	0.05	0.007246376811594203
GO:0044425	cellular_component	membrane part	root	1	no rank	20	1.0	0.14492753623188406
GO:0044425	cellular_component	membrane part	Eukaryota	2759	superkingdom	4	0.2	0.028985507246376812
GO:0044425	cellular_component	membrane part	Schizosaccharomyces pombe 972h-	284812	no rank	1	0.05	0.007246376811594203
GO:0044425	cellular_component	membrane part	Schizosaccharomycetales	34346	order	1	0.05	0.007246376811594203
GO:0044425	cellular_component	membrane part	Methanothermobacter thermautotrophicus	145262	species	1	0.05	0.007246376811594203
GO:0044425	cellular_component	membrane part	Archaea	2157	superkingdom	1	0.05	0.007246376811594203
GO:0044425	cellular_component	membrane part	Methanothermobacter	145260	genus	1	0.05	0.007246376811594203
GO:0044425	cellular_component	membrane part	Methanobacteriales	2158	order	1	0.05	0.007246376811594203
GO:0044425	cellular_component	membrane part	Methanobacteriaceae	2159	family	1	0.05	0.007246376811594203
GO:0044425	cellular_component	membrane part	Fungi	4751	kingdom	1	0.05	0.007246376811594203
GO:0044425	cellular_component	membrane part	Methanobacteria	183925	class	1	0.05	0.007246376811594203
GO:0044425	cellular_component	membrane part	Euryarchaeota	28890	phylum	1	0.05	0.007246376811594203
GO:0044425	cellular_component	membrane part	Ascomycota	4890	phylum	1	0.05	0.007246376811594203
GO:0044425	cellular_component	membrane part	Taphrinomycotina	451866	subphylum	1	0.05	0.007246376811594203
GO:0044425	cellular_component	membrane part	Methanothermobacter thermautotrophicus str. Delta H	187420	no rank	1	0.05	0.007246376811594203
GO:0044425	cellular_component	membrane part	Schizosaccharomycetaceae	4894	family	1	0.05	0.007246376811594203
GO:0044425	cellular_component	membrane part	Dikarya	451864	subkingdom	1	0.05	0.007246376811594203
GO:0044425	cellular_component	membrane part	Schizosaccharomyces	4895	genus	1	0.05	0.007246376811594203
GO:0044428	cellular_component	nuclear part	root	1	no rank	18	1.0	0.13043478260869565
GO:0044428	cellular_component	nuclear part	Eukaryota	2759	superkingdom	3	0.16666666666666666	0.021739130434782608
GO:0044429	cellular_component	mitochondrial part	root	1	no rank	15	1.0	0.10869565217391304
GO:0044430	cellular_component	cytoskeletal part	root	1	no rank	4	1.0	0.028985507246376812
GO:0044430	cellular_component	cytoskeletal part	Eukaryota	2759	superkingdom	4	1.0	0.028985507246376812
GO:0042221	biological_process	response to chemical	root	1	no rank	18	1.0	0.13043478260869565
GO:0042221	biological_process	response to chemical	Eukaryota	2759	superkingdom	3	0.16666666666666666	0.021739130434782608
GO:0044433	cellular_component	cytoplasmic vesicle part	root	1	no rank	1	1.0	0.007246376811594203
GO:0044433	cellular_component	cytoplasmic vesicle part	Eukaryota	2759	superkingdom	1	1.0	0.007246376811594203
GO:0044434	cellular_component	chloroplast part	root	1	no rank	16	1.0	0.11594202898550725
GO:0044434	cellular_component	chloroplast part	Eukaryota	2759	superkingdom	1	0.0625	0.007246376811594203
GO:0044435	cellular_component	plastid part	root	1	no rank	16	1.0	0.11594202898550725
GO:0044435	cellular_component	plastid part	Eukaryota	2759	superkingdom	1	0.0625	0.007246376811594203
GO:0019835	biological_process	cytolysis	root	1	no rank	15	1.0	0.10869565217391304
GO:0044436	cellular_component	thylakoid part	root	1	no rank	15	1.0	0.10869565217391304
GO:0033036	biological_process	macromolecule localization	root	1	no rank	17	1.0	0.12318840579710146
GO:0033036	biological_process	macromolecule localization	Eukaryota	2759	superkingdom	2	0.11764705882352941	0.014492753623188406
GO:0044437	cellular_component	vacuolar part	root	1	no rank	1	1.0	0.007246376811594203
GO:0044437	cellular_component	vacuolar part	Eukaryota	2759	superkingdom	1	1.0	0.007246376811594203
GO:0044441	cellular_component	ciliary part	root	1	no rank	3	1.0	0.021739130434782608
GO:0044441	cellular_component	ciliary part	Eukaryota	2759	superkingdom	3	1.0	0.021739130434782608
GO:0044444	cellular_component	cytoplasmic part	Schizosaccharomyces pombe	4896	species	1	0.05263157894736842	0.007246376811594203
GO:0044444	cellular_component	cytoplasmic part	Schizosaccharomycetes	147554	class	1	0.05263157894736842	0.007246376811594203
GO:0044444	cellular_component	cytoplasmic part	root	1	no rank	19	1.0	0.13768115942028986
GO:0044444	cellular_component	cytoplasmic part	Eukaryota	2759	superkingdom	4	0.21052631578947367	0.028985507246376812
GO:0044444	cellular_component	cytoplasmic part	Schizosaccharomyces pombe 972h-	284812	no rank	1	0.05263157894736842	0.007246376811594203
GO:0044444	cellular_component	cytoplasmic part	Schizosaccharomycetales	34346	order	1	0.05263157894736842	0.007246376811594203
GO:0044444	cellular_component	cytoplasmic part	Ascomycota	4890	phylum	1	0.05263157894736842	0.007246376811594203
GO:0044444	cellular_component	cytoplasmic part	Taphrinomycotina	451866	subphylum	1	0.05263157894736842	0.007246376811594203
GO:0044444	cellular_component	cytoplasmic part	Schizosaccharomycetaceae	4894	family	1	0.05263157894736842	0.007246376811594203
GO:0044444	cellular_component	cytoplasmic part	Dikarya	451864	subkingdom	1	0.05263157894736842	0.007246376811594203
GO:0044444	cellular_component	cytoplasmic part	Schizosaccharomyces	4895	genus	1	0.05263157894736842	0.007246376811594203
GO:0044444	cellular_component	cytoplasmic part	Fungi	4751	kingdom	1	0.05263157894736842	0.007246376811594203
GO:0044445	cellular_component	cytosolic part	root	1	no rank	15	1.0	0.10869565217391304
GO:0019438	biological_process	aromatic compound biosynthetic process	root	1	no rank	15	1.0	0.10869565217391304
GO:0044446	cellular_component	intracellular organelle part	root	1	no rank	19	1.0	0.13768115942028986
GO:0044446	cellular_component	intracellular organelle part	Eukaryota	2759	superkingdom	4	0.21052631578947367	0.028985507246376812
GO:0033043	biological_process	regulation of organelle organization	root	1	no rank	3	1.0	0.021739130434782608
GO:0033043	biological_process	regulation of organelle organization	Eukaryota	2759	superkingdom	3	1.0	0.021739130434782608
GO:0033044	biological_process	regulation of chromosome organization	root	1	no rank	2	1.0	0.014492753623188406
GO:0033044	biological_process	regulation of chromosome organization	Eukaryota	2759	superkingdom	2	1.0	0.014492753623188406
GO:0044447	cellular_component	axoneme part	root	1	no rank	1	1.0	0.007246376811594203
GO:0044447	cellular_component	axoneme part	Eukaryota	2759	superkingdom	1	1.0	0.007246376811594203
GO:0033045	biological_process	regulation of sister chromatid segregation	root	1	no rank	2	1.0	0.014492753623188406
