Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) RAL95_trypsin_MED_1,Area RAL95_trypsin_MED_1,#Peptides,#Unique,#Spec RAL95_trypsin_MED_1,PTM,Avg. Mass,Description
137,13033,PMM1259,124.25,21,21,5.87E7,6,6,10,Carbamidomethylation,43598,| PMM1259 | pyridoxal-phosphate-dependent aminotransferase
248,12785,PMM1637,124.21,16,16,3.9E7,4,4,7,Carbamidomethylation,36043,| PMM1637 | putative transcriptional regulator
206,16074,PMM1270,123.97,27,27,2.31E7,7,7,9,Carbamidomethylation; Oxidation (M); Deamidation (NQ),38128,| pheS | phenylalanyl-tRNA synthetase alpha chain
16,13221,PMM1321,123.87,27,27,1.88E9,9,9,35,Cation:Fe[II]; Deamidation (NQ),9768,| PMM1321 | histone-like DNA-binding protein
317,10025,PMM0072,123.79,19,19,1.29E7,3,3,6,,29234,| PMM0072 | ABC transporter  ATP binding component
185,16437,PMM1708,123.76,30,30,2.59E8,5,5,9,Carbamidomethylation; Deamidation (NQ),10607,| PMM1708 | hypothetical protein
354,10741,PMM1303,123.70,12,12,7.43E6,4,4,5,,50585,| PMM1303 | FAD/FMN-containing dehydrogenase
240,13175,PMM1433,123.60,32,32,6.1E7,5,5,8,Carbamidomethylation,20576,| PMM1433 | bifunctional pyrimidine regulatory protein PyrR uracil phosphoribosyltransferase
151,13233,PMM0205,123.45,27,27,1.61E8,5,5,10,,22774,| nusG | transcription antitermination protein NusG
270,16178,PMM0522,123.29,21,21,1.39E7,3,3,6,Carbamidomethylation,25356,| pyrH | uridylate kinase
258,10463,PMM1442,122.92,15,15,1.82E7,6,6,6,,49997,| pepP | putative aminopeptidase P
184,16288,PMM1042,122.61,38,38,1.34E8,4,4,10,Deamidation (NQ),18565,| PMM1042 | hpothetical protein
304,16359,PMM1528,122.52,41,41,4.78E6,5,5,6,Carbamidomethylation; Methylation(KR),19230,| PMM1528 | HNH endonuclease family protein
292,13012,PMM0607,121.20,10,10,6.8E6,5,5,6,Carbamidomethylation,66112,| menD | menaquinone biosynthesis protein; 2-succinyl-6-hydroxy-2 4-cyclohexadiene-1-carboxylate synthase
102,10183,PMM0912,121.04,10,10,4.56E7,3,3,11,Carbamidomethylation; Oxidation (M); Deamidation (NQ),64877,| pykF | pyruvate kinase
176,13102,PMM1716,120.93,16,16,6.73E7,4,4,9,Carbamidomethylation; Deamidation (NQ),40089,| thrC | threonine synthase
396,13086,PMM0292,120.80,28,28,4.23E7,4,4,5,,20252,| ndhJ | NADH dehydrogenase subunit J
245,16090,PMM0753,120.66,29,29,1.35E8,7,7,8,Carbamidomethylation,26380,| rpsB | 30S ribosomal protein S2
198,13243,PMM1674,120.23,15,15,1.73E7,5,5,8,Oxidation (M),51259,| dnaB | DnaB replicative helicase
11,16448,PMM0551,120.03,31,31,4.66E8,2,2,44,Carbamidomethylation; Deamidation (NQ),12940,| rbcS | ribulose bisphosphate carboxylase  small chain
277,16310,PMM1098,119.64,30,30,6.46E7,4,4,7,,20771,| psbP | photosystem II oxygen evolving complex protein PsbP
222,16075,PMM1205,119.32,10,10,3.15E7,3,3,7,Carbamidomethylation,45151,| PMM1205 | NDP-hexose 3 4-dehydratase
69,10017,PMM1075,119.32,13,13,3.97E8,5,5,18,Carbamidomethylation; Oxidation (M),41714,| petH | ferredoxin-NADP oxidoreductase (FNR)
228,10530,PMM0499,119.30,20,20,5.46E7,3,3,8,Carbamidomethylation,30608,| argB | acetylglutamate kinase
225,12889,PMM1288,119.27,14,14,6.43E7,4,4,7,Carbamidomethylation,38727,| pdhA | pyruvate dehydrogenase E1 alpha subunit
134,16041,PMM0854,119.00,20,20,1.95E7,9,9,11,Carbamidomethylation,64034,| ftsH4 | cell division protein FtsH4
260,16108,PMM1274,118.93,17,17,1.69E7,6,6,7,,39600,| thiE | thiamine-phosphate pyrophosphorylase
244,16164,PMM0641,118.20,23,23,4.27E7,5,5,8,,26144,| PMM0641 | hypothetical protein
303,10410,PMM0266,117.93,7,7,3.32E7,3,3,6,,57419,| purH | bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
289,16130,PMM0929,117.64,10,10,3.65E7,4,4,6,,53762,| secD | preprotein translocase subunit SecD
186,16184,PMM1314,117.52,27,27,1.05E8,7,7,9,,22160,| clpP | ATP-dependent Clp protease proteolytic subunit
209,10294,PMM0003,117.23,13,13,2.75E7,8,8,9,Carbamidomethylation; Oxidation (M),85197,| purL | phosphoribosylformylglycinamidine synthase II
219,9972,PMM0065,117.20,12,12,2.81E7,7,6,8,Oxidation (M); Deamidation (NQ),75218,| PMM0065 | ABC transporter  ATP binding protein
295,13024,PMM1073,117.12,19,19,2.27E7,5,5,6,Carbamidomethylation,48557,| PMM1073 | putative glucose 6-phosphate dehydrogenase effector OpcA
255,16030,PMM0278,116.99,14,14,1.65E7,6,6,6,,55447,| PMM0278 | phosphotransferase superclass
298,10187,PMM0708,116.90,6,6,8.08E6,4,4,5,,82609,| PMM0708 | putative secreted protein
268,16070,PMM0224,116.82,14,14,5.39E7,5,5,7,,39342,| aroC | chorismate synthase
212,9959,PMM0565,116.68,14,14,1.36E7,5,5,8,,51989,| dnaA | chromosomal replication initiation protein
181,16166,PMM1061,116.08,36,36,3.67E8,4,4,10,Carbamidomethylation,11610,| trxA | thioredoxin
352,10724,PMM0150,116.02,6,6,2.38E7,4,4,5,,59932,| ndhD | NAD(P)H-quinone oxidoreductase subunit 4
242,13139,PMM0321,115.74,24,24,1.9E8,5,5,7,Carbamidomethylation; Cation:Fe[II],29759,| minD | putative septum site-determining protein MinD
139,16110,PMM0804,115.64,29,29,3.35E8,5,5,12,Oxidation (M),21064,| PMM0804 | ferritin
345,12797,PMM0100,115.64,9,9,6.54E6,4,4,5,Carbamidomethylation,62021,| nadB | L-aspartate oxidase
266,13301,PMM1263,115.31,19,19,2.17E7,5,5,5,Carbamidomethylation,34873,| PMM1263 | ornithine carbamoyltransferase
412,13133,PMM1654,115.27,14,14,3.8E6,3,3,4,Carbamidomethylation,37946,| asd | aspartate semialdehyde dehydrogenase
297,9790,PMM0577,115.24,20,20,2.15E7,5,4,6,Carbamidomethylation,34643,| PMM0577 | type II alternative sigma-70 family RNA polymerase sigma factor
232,12965,PMM0871,115.11,7,7,3.28E7,6,6,7,Carbamidomethylation,92758,| pheT | phenylalanyl-tRNA synthetase subunit beta
340,13057,PMM1218,114.32,9,9,1.19E7,3,3,5,Carbamidomethylation,55472,| rfaE | putative ADP-heptose synthase
450,16284,PMM1670,113.97,11,11,3.13E6,3,3,4,Deamidation (NQ),47354,| PMM1670 | cystathionine beta-lyase family aluminum resistance protein
363,10347,PMM1434,113.93,12,12,3.72E6,4,4,5,Carbamidomethylation,60148,| pgmI | phosphoglyceromutase
180,13228,PMM0323,113.81,16,16,1.85E7,7,7,9,Carbamidomethylation,48910,| PMM0323 | hypothetical protein
449,16134,PMM0153,113.79,18,18,1.81E7,4,4,4,Carbamidomethylation,32708,| PMM0153 | methylenetetrahydrofolate reductase
227,10541,PMM0473,113.78,11,11,2.3E7,5,5,6,Carbamidomethylation,55384,| gltX | glutamyl-tRNA synthetase
430,12808,PMM0291,113.77,12,12,2.23E7,4,4,4,Carbamidomethylation,48364,| PMM0291 | hypothetical protein
149,10469,PMM0288,113.69,14,14,3.11E7,10,10,10,,78430,| chlD | protoporphyrin IX magnesium chelatase subunit ChlD
305,16038,PMM0076,113.61,11,11,3.3E7,4,4,5,Carbamidomethylation; Oxidation (M),59719,| pgm | phosphoglucomutase
257,9884,PMM0893,113.33,12,12,1.18E7,6,6,7,Carbamidomethylation,64656,| ribA/ribB | bifunctional 3 4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II/unknown domain fusion protein
436,16128,PMM1472,113.16,15,15,7.57E6,4,4,4,,48708,| BioA | putative diaminopelargonic acid synthase
269,16236,PMM0469,113.09,28,28,1.02E8,4,4,6,Carbamidomethylation,20153,| psaF | photosystem I PsaF protein (subunit III)
346,10650,PMM1290,112.88,13,13,5.53E6,4,4,5,Carbamidomethylation,57351,| PMM1290 | hypothetical protein
153,16143,PMM0403,112.83,40,40,2E8,4,4,11,Deamidation (NQ),16629,| PMM0403 | hypothetical protein
357,9835,PMM0273,112.81,12,12,1.5E7,3,3,4,Carbamidomethylation,36948,| PMM0273 | putative oxidoreductase
462,16124,PMM0414,112.40,20,20,2.1E7,4,4,4,Carbamidomethylation,26254,| PMM0414 | putative short chain dehydrogenase
160,16021,PMM0867,112.34,7,7,1.83E7,2,2,8,Deamidation (NQ),59115,| metG | methionyl-tRNA synthetase
296,16091,PMM0327,112.10,17,17,2.31E7,6,6,6,Carbamidomethylation,55980,| PMM0327 | putative neutral invertase-like protein
224,9747,PMM0044,111.75,8,8,1.95E7,7,7,7,,99139,| alaS | alanyl-tRNA synthetase
230,16024,PMM0023,111.55,11,11,9.38E7,3,3,8,Oxidation (M),36991,| gap2 | glyceraldehyde 3-phosphate dehydrogenase(NADP+)(phosphorylating)
238,9989,PMM0847,111.36,9,9,1.61E7,7,7,8,Carbamidomethylation,86161,| zam | putative acetazolamide conferring resistance protein Zam
264,16211,PMM0244,110.34,27,27,2.45E7,3,3,7,Carbamidomethylation; Oxidation (M),22095,| dcd | deoxycytidine triphosphate deaminase
194,10629,PMM0017,109.96,13,13,1.83E8,4,4,7,Carbamidomethylation,40201,| dnaJ | DnaJ protein
157,16311,PMM1519,109.82,20,20,7.28E8,5,5,11,,21408,| psaL | photosystem I reaction center protein subunit XI
275,16321,PMM1556,109.73,29,29,1.37E8,3,3,5,,11349,| rplW | 50S ribosomal protein L23
516,12935,PMM1049,109.08,8,8,7.51E6,3,3,3,,58650,| PMM1049 | ABC transporter substrate-binding protein
306,16040,PMM1165,108.35,19,19,5.08E7,4,4,6,Carbamidomethylation,33890,| glyQ | glycyl-tRNA synthetase subunit alpha
251,16370,PMM0750,108.05,22,22,8.21E6,4,4,7,Carbamidomethylation; Deamidation (NQ),26642,| PMM0750 | ABC transporter  ATP-binding component
302,16121,PMM1209,107.78,13,13,7.33E6,5,5,6,Carbamidomethylation,41307,| galE | UDP-glucose-4-epimerase
159,12864,PMM0507,107.76,10,10,1.48E8,3,3,10,,16529,| psb27 | putative photosystem II reaction center Psb27 protein
434,10430,PMM0585,107.73,9,9,1.14E7,4,4,4,,59394,| PMM0585 | hypothetical protein
466,10576,PMM0782,107.53,13,13,1.42E7,3,3,4,,41297,| PMM0782 | putative oxidoreductase
339,10598,PMM1251,107.51,9,9,1.69E7,4,4,5,Carbamidomethylation,70769,| PMM1251 | carbamoyltransferase
484,16460,PMM0884,107.45,22,22,2.13E7,2,2,3,,17896,| coaD | phosphopantetheine adenylyltransferase
413,16050,PMM0663,107.08,10,10,1.02E7,4,4,4,,61821,| prfC | peptide chain release factor 3
267,9976,PMM0623,107.06,15,15,2.12E7,6,6,7,Carbamidomethylation; Oxidation (M),49170,| hisS | histidyl-tRNA synthetase
309,16171,PMM0578,106.90,17,17,2.98E7,3,3,5,Carbamidomethylation,25197,| PMM0578 | bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase protein
325,16077,PMM1702,106.16,17,17,1.55E7,4,4,6,Carbamidomethylation,32619,| purU | formyltetrahydrofolate deformylase
409,16237,PMM0487,106.08,12,12,1.55E7,3,3,4,Carbamidomethylation; Deamidation (NQ),46741,| PMM0487 | hypothetical protein
358,16300,PMM0271,105.99,10,10,4.27E6,3,3,5,Carbamidomethylation,41712,| tgt | queuine tRNA-ribosyltransferase
287,9744,PMM0889,105.88,9,9,9.87E6,6,6,6,Carbamidomethylation,99147,| leuS | leucyl-tRNA synthetase
337,9974,PMM0304,105.86,8,8,3.54E6,5,5,5,,91792,| uvrD | UvrD/REP helicase
261,12983,PMM1289,105.76,21,21,7.15E6,5,5,7,,35631,| PMM1289 | type II alternative sigma-70 family RNA polymerase sigma factor
293,10465,PMM1579,105.43,18,18,3.8E6,6,6,6,,51713,| PMM1579 | hypothetical protein
140,13093,PMM0894,105.35,38,38,2.56E8,4,4,12,Carbamidomethylation; Cation:Fe[II]; Oxidation (M),15395,| PMM0894 | cyclophilin-type peptidyl-prolyl cis-trans isomerase
283,16214,PMM0829,104.82,20,20,2.18E7,3,3,7,Carbamidomethylation,26828,| tpiA | triosephosphate isomerase
349,16200,PMM1450,104.80,12,12,1.02E7,3,3,3,Carbamidomethylation,35331,| atpC | F0F1 ATP synthase subunit gamma
459,10330,PMM1589,104.67,19,19,1.12E7,4,4,4,Carbamidomethylation,38869,| purM purG | phosphoribosylaminoimidazole synthetase
286,16018,PMM1606,104.52,7,7,4.79E7,4,4,5,,69488,| glmS | glucosamine--fructose-6-phosphate aminotransferase
421,12861,PMM1080,104.50,18,18,1.02E7,4,4,4,Carbamidomethylation,36253,| kprS | ribose-phosphate pyrophosphokinase
431,9742,PMM1682,104.23,7,7,1.43E7,4,4,4,,106312,| valS | valyl-tRNA synthetase
380,16209,PMM0143,103.79,18,18,1.95E7,5,5,5,,35564,| crtB pys | squalene and phytoene synthase
301,9893,PMM0409,103.58,12,12,2.49E7,4,4,5,Carbamidomethylation,43077,| metB | putative cystathionine gamma-synthase
177,16059,PMM1152,103.45,9,9,4.6E7,2,2,8,,36404,| ycf39 | putative chaperon-like protein for quinone binding in photosystem II
291,9755,PMM0493,103.30,10,10,1.61E7,4,4,6,,57918,| cxp | carboxypeptidase Taq (M32) metallopeptidase
147,16169,PMM0462,103.28,37,37,5.46E7,4,4,11,Carbamidomethylation,18912,| petC | cytochrome b6-f complex iron-sulfur subunit
216,9787,PMM0164,103.28,14,14,6.06E7,4,4,6,Carbamidomethylation; Cation:Fe[II]; Deamidation (NQ); Methylation(KR),44900,| trpB | tryptophan synthase subunit beta
312,16106,PMM0416,103.17,22,22,2.8E7,4,4,5,Carbamidomethylation; Deamidation (NQ),29482,| PMM0416 | hypothetical protein
307,10030,PMM0514,103.07,13,13,7.5E6,4,4,5,,47109,| PMM0514 | putative dihydroorotase
320,13219,PMM1208,102.96,13,13,1.19E7,4,4,5,,40894,| gmd | gdpmannose 4 6-dehydratase
300,16170,PMM0170,102.95,15,15,4.25E6,4,4,5,Carbamidomethylation; Deamidation (NQ),42187,| PMM0170 | NifS-like aminotransferase class-V
535,16145,PMM0130,102.32,18,18,1.34E7,3,3,3,Carbamidomethylation,24224,| PMM0130 | thymidylate kinase
351,16263,PMM0063,101.96,13,13,4.9E7,4,4,5,Oxidation (M),35413,| PMM0063 | hypothetical protein
532,10237,PMM1221,101.81,9,9,2.18E6,3,3,3,Carbamidomethylation,42556,| PMM1221 | glycosyl transferase  group 1
445,16282,PMM1121,101.73,8,8,5.83E7,2,2,4,,38864,| som | porin
318,16231,PMM1454,101.68,24,24,3.29E7,3,3,5,,17147,| atpG | F0F1 ATP synthase subunit B'
156,10597,PMM0511,101.23,36,36,8.49E7,5,5,10,Carbamidomethylation,20347,| ppa | inorganic pyrophosphatase
158,16317,PMM0926,101.22,50,50,2.04E8,3,3,11,Cation:Fe[II]; Oxidation (M); Deamidation (NQ),13186,| psb28 | photosystem II reaction center protein Psb28
586,16363,PMM0264,101.05,9,9,3.3E6,2,2,2,Carbamidomethylation,45202,| lytB | 4-hydroxy-3-methylbut-2-enyl diphosphate reductase
368,12945,PMM1525,100.81,10,10,3.07E6,3,3,5,Carbamidomethylation,67189,| PMM1525 | bifunctional cbiH protein and precorrin-3B C17-methyltransferase
319,16404,PMM1285,100.67,29,29,1.4E8,4,4,6,,12869,| rpsP | 30S ribosomal protein S16
203,16113,PMM1070,100.62,16,16,2.98E7,3,3,9,,32424,| crtE | polyprenyl synthetase
343,13229,PMM0191,100.45,6,6,2.48E6,4,4,4,Carbamidomethylation,87011,| spoT | guanosine-3' 5'-bis(diphosphate) 3'-diphosphatase  (ppGpp)ase
271,10244,PMM1599,100.42,12,12,1.8E7,4,4,7,Methylation(KR),34042,| PMM1599 | hypothetical protein
530,16148,PMM1447,100.28,13,13,6.22E6,3,3,3,Carbamidomethylation,37717,| PMM1447 | hypothetical protein
252,10706,PMM0907,99.80,9,9,2E7,3,3,7,,68936,| Dxs | 1-deoxy-D-xylulose-5-phosphate synthase
381,16142,PMM0560,99.74,19,19,4.56E7,4,4,5,,23270,| hisG | ATP phosphoribosyltransferase catalytic subunit
426,10282,PMM0544,99.70,9,9,2.38E6,3,3,3,Cation:Fe[II]; Methylation(KR),59104,| chlB | light-independent protochlorophyllide reductase subunit B
299,10022,PMM0083,99.60,9,9,1.9E7,4,4,6,,65442,| PMM0083 | DASS family sodium/sulfate transporter
356,16210,PMM1202,99.57,15,15,1.03E7,3,3,5,Carbamidomethylation,32149,| PMM1202 | nucleoside-diphosphate-sugar epimerase
262,13310,PMM0963,99.50,8,8,1.78E7,4,4,6,Carbamidomethylation,61653,| ureC | urease subunit alpha
507,16544,PMM1181,99.36,36,36,3.04E7,3,3,4,Deamidation (NQ),14286,| tyrA | chorismate mutase
332,16358,PMM0446,99.34,10,10,2.59E7,2,2,6,,30370,| ctaC | putative cytochrome c oxidase  subunit 2
323,16306,PMM0027,99.29,27,27,3.4E7,2,2,6,Oxidation (M),18678,| accB fabE | biotin / lipoyl attachment:Acetyl-CoA biotin carboxyl carrier subunit
388,16233,PMM1413,99.13,38,38,1.68E7,3,3,5,Oxidation (M),11535,| PMM1413 | hypothetical protein
278,16461,PMM1667,99.13,58,58,1.14E7,3,3,6,,9374,| PMM1667 | hypothetical protein
359,12922,PMM0490,99.05,9,9,1.33E7,3,3,5,Deamidation (NQ),41332,| PMM0490 | hypothetical protein
415,12992,PMM1099,98.90,8,8,1.16E7,4,4,4,,66539,| PMM1099 | multidrug ABC transporter
452,9858,PMM1465,98.89,9,9,4.92E6,3,3,4,,48974,| purB | adenylosuccinate lyase
182,10013,PMM0410,98.84,24,24,2.03E8,6,6,10,Carbamidomethylation,22856,| rpsD | 30S ribosomal protein S4
480,16252,PMM1053,98.78,19,19,6.16E6,3,3,4,,21746,| PMM1053 | hypothetical protein
597,16163,PMM0301,98.62,11,11,8.97E6,3,3,3,Oxidation (M),34528,| PMM0301 | 5'-methylthioadenosine phosphorylase
545,16401,PMM1621,98.49,14,14,2.42E6,3,3,3,,28423,| mreC | rod shape-determining protein MreC
477,12924,PMM0925,98.25,11,11,2.93E6,3,3,3,,40476,| PMM0925 | tRNA 2-selenouridine synthase
382,16107,PMM0073,98.18,8,8,5.91E6,4,4,5,,53296,| PMM0073 | cysteine desulfurase activator complex subunit SufB
138,16185,PMM1532,97.54,27,27,2.61E8,4,4,10,,16113,| rplM | 50S ribosomal protein L13
370,16522,PMM0846,97.48,18,18,1.21E7,4,4,5,,17926,| PMM0846 | hypothetical protein
403,12866,PMM0457,97.15,7,7,1.27E7,3,3,4,,60412,| ppx | putative exopolyphosphatase
464,16202,PMM0455,97.07,15,15,4.87E6,4,4,4,,32529,| PMM0455 | hypothetical protein
279,16176,PMM0145,97.05,27,27,8.17E7,3,3,7,Carbamidomethylation,13431,| PMM0145 | NADH dehydrogenase I subunit M
414,16240,PMM1638,96.74,17,17,5.23E7,4,3,4,,26618,| cysE | Serine acetyltransferase
465,16229,PMM0222,96.69,16,16,1.93E7,4,4,4,,34033,| PMM0222 | aspartoacylase
653,12899,PMM0752,96.65,10,10,1.01E7,2,2,2,,35120,| PMM0752 | glycosyl transferase family protein
355,9846,PMM0004,96.30,17,17,1.64E7,4,4,5,Carbamidomethylation,54949,| purF | amidophosphoribosyltransferase
418,16127,PMM0569,96.03,10,10,1.17E7,3,3,4,Carbamidomethylation,39958,| pyrC | dihydroorotase
243,12991,PMM0754,96.00,21,21,1.36E7,3,3,6,Carbamidomethylation; Cation:Fe[II],24046,| tsf | elongation factor Ts
559,16334,PMM0668,95.82,14,14,3.85E6,3,3,3,Carbamidomethylation,29720,| PMM0668 | 16S ribosomal RNA methyltransferase RsmE
249,9836,PMM0759,95.77,8,8,1.61E7,5,5,7,Carbamidomethylation,82784,| glyS | glycyl-tRNA synthetase beta subunit
372,10557,PMM0542,95.50,14,14,9.03E6,4,4,5,Deamidation (NQ),37519,| por | protochlorophyllide oxidoreductase
213,16649,PMM1352,95.47,38,38,4.81E7,2,2,7,Carbamidomethylation; Deamidation (NQ),10596,| petF | ferredoxin
205,12986,PMM0169,95.35,26,26,1.88E8,6,6,9,Oxidation (M); Deamidation (NQ); Methylation(KR),27426,| PMM0169 | two-component response regulator
364,13159,PMM0123,94.95,16,16,1.24E7,3,3,5,Carbamidomethylation,34719,| cysK2 | O-acetylserine (thiol)-lyase A
443,16089,PMM1471,94.49,16,16,6.57E6,3,3,4,,24829,| BioD | putative dethiobiotin synthase
263,16118,PMM1213,94.44,15,15,1.77E7,4,4,6,Deamidation (NQ),44483,| PMM1213 | glycosyl transferase group 1
475,16119,PMM0110,94.32,13,13,2.62E7,4,4,4,Carbamidomethylation,27230,| PMM0110 | putative glutathione S-transferase
202,16158,PMM1489,94.02,12,12,5.92E7,3,3,7,Oxidation (M),24881,| rpiA | ribose-5-phosphate isomerase A
444,16205,PMM1715,93.94,18,18,3.49E7,3,3,4,,21496,| PMM1715 | hypothetical protein
330,16314,PMM1279,93.86,22,22,7.59E6,3,3,5,Oxidation (M),17592,| PMM1279 | hypothetical protein
281,16429,PMM0231,93.79,45,45,8.52E7,3,3,6,Oxidation (M); Deamidation (NQ),6928,| PMM0231 | hypothetical protein
451,10261,PMM1090,93.61,7,7,1.17E7,3,3,4,,50649,| lysA | diaminopimelate decarboxylase
347,10473,PMM0665,93.61,15,15,1.18E7,4,4,5,,33348,| hslO | Hsp33-like chaperonin
474,16198,PMM0107,93.44,23,23,8.37E6,3,3,4,,21234,| aroK | shikimate kinase
439,10655,PMM1186,93.41,6,6,1.33E7,1,1,2,Deamidation (NQ),41262,| PMM1186 | putative inner membrane protein translocase component YidC
442,13047,PMM0545,93.31,9,9,1.39E7,3,3,3,,46286,| chlN | light-independent protochlorophyllide reductase subunit N
246,13062,PMM0604,93.24,9,9,1.34E7,3,3,6,,44761,| PMM0604 | hypothetical protein
496,16174,PMM0533,93.13,15,15,1.07E7,4,4,4,Carbamidomethylation,38361,| PMM0533 | hypothetical protein
259,16434,PMM0435,93.13,7,7,1.55E7,3,3,5,,54220,| ndhB | NAD(P)H-quinone oxidoreductase subunit 2
679,10520,PMM1623,92.90,23,23,1.25E7,2,2,2,,13815,| ssb | single-stranded DNA-binding protein
440,16254,PMM1582,92.42,12,12,1.55E7,4,4,4,,39848,| hemF | coproporphyrinogen III oxidase
390,16207,PMM0159,92.29,12,12,1.8E7,2,2,4,,24228,| ndhI | NADH dehydrogenase subunit I
411,9843,PMM0877,92.07,4,4,5.52E6,3,3,3,Carbamidomethylation,132094,| metH | putative methionine synthase
385,16470,PMM1336,91.98,21,21,7.74E6,2,2,4,Oxidation (M); Deamidation (NQ),16809,| fabZ | (3R)-hydroxymyristoyl-ACP dehydratase
422,12779,PMM1280,91.93,10,10,1.23E7,4,4,4,,45957,| PMM1280 | putative bifuntional enzyme: tRNA methyltransferase; 2-C-methyl-D-erythritol 2 4-cyclodiphosphate synthase
105,16057,PMM0495,91.87,9,9,8.53E7,3,3,14,,34950,| hemC | porphobilinogen deaminase
336,9973,PMM0413,91.86,7,7,4.49E6,4,4,4,,57651,| murE | UDP-N-acetylmuramoylalanyl-D-glutamate--2  6-diaminopimelate ligase
437,16182,PMM0706,91.85,11,11,8.33E6,3,3,4,Carbamidomethylation,44468,| phoR | two-component sensor histidine kinase  phosphate sensing
326,16109,PMM1673,91.71,22,22,2.05E8,3,3,6,,16385,| rplI | 50S ribosomal protein L9
461,10303,PMM1187,91.50,8,8,9.71E6,4,4,4,,54799,| PMM1187 | hypothetical protein
285,13234,PMM0996,91.47,26,26,6.23E7,3,3,7,Oxidation (M),12250,| PMM0996 | hypothetical protein
463,13333,PMM0595,91.47,10,10,2.72E7,3,3,3,,33693,| thrB | homoserine kinase
265,16055,PMM0888,91.40,14,14,9.26E6,3,3,7,,31976,| dapF | diaminopimelate epimerase
416,9971,PMM0302,91.28,5,5,4.69E6,3,3,3,,82356,| selD | selenide water dikinase
689,10477,PMM1310,91.17,13,13,1.48E7,2,2,2,,28262,| panB | 3-methyl-2-oxobutanoate hydroxymethyltransferase
423,13303,PMM0135,90.63,8,8,3.14E6,3,3,4,Carbamidomethylation,49856,| plsX | putative glycerol-3-phosphate acyltransferase PlsX
348,16084,PMM0529,90.58,11,11,6.32E6,4,4,4,,34768,| PMM0529 | hypothetical protein
383,16199,PMM1266,90.49,25,25,3.11E7,3,3,5,Oxidation (M); Deamidation (NQ),19058,| PMM1266 | hypothetical protein
479,16151,PMM1257,90.36,10,10,1.83E7,3,3,4,,38722,| PMM1257 | dTDP-glucose 4 6-dehydratase
579,16191,PMM0400,90.32,23,23,2.1E6,3,3,3,,22861,| lrtA | light repressed protein A-like protein
276,16216,PMM1463,90.29,25,25,1.35E8,2,2,7,Oxidation (M),12314,| glnB | nitrogen regulatory protein P-II
367,9847,PMM0115,90.26,8,8,1.6E7,3,3,5,,54209,| crtQ | zeta-carotene desaturase
569,16212,PMM0290,90.23,8,8,5.67E6,2,2,2,,30288,| PMM0290 | ABC transporter ATP-binding protein
329,16168,PMM0320,89.90,35,35,4.74E7,5,5,6,Cation:Fe[II],12164,| minE | cell division topological specificity factor MinE
408,10707,PMM1648,89.85,13,13,1.42E7,3,3,4,Carbamidomethylation,63344,| lysC | aspartate kinase
517,16137,PMM0370,89.83,8,8,1.44E7,3,3,3,,61614,| PMM0370 | putative cyanate ABC transporter  substrate binding protein
544,16247,PMM0886,89.65,21,21,1.83E7,3,3,3,,25374,| PMM0886 | hypothetical protein
284,16105,PMM1584,89.27,20,20,3.79E7,4,4,7,Carbamidomethylation,24708,| rnd | putative ribonuclease D
373,16242,PMM0041,89.12,23,23,1.67E7,3,3,5,,19519,| PMM0041 | putative reductase
288,13056,PMM0449,89.09,9,9,8.98E6,2,2,4,Deamidation (NQ),37919,| PMM0449 | putative multidrug efflux ABC transporter
366,10681,PMM1613,88.94,12,12,3.38E7,4,4,5,,41815,| PMM1613 | zinc metallopeptidase
548,12890,PMM0547,88.89,9,9,1.35E6,2,2,2,,27510,| PMM0547 | hypothetical protein
315,13302,PMM0227,88.77,9,9,9.35E6,4,4,5,Carbamidomethylation,44709,| cysD | ATP-sulfurylase
369,16086,PMM0764,88.38,14,14,1.68E7,3,3,5,Deamidation (NQ),26743,| PMM0764 | ABC transporter ATP-binding protein
406,10573,PMM0908,88.36,7,7,1.52E7,4,4,4,Carbamidomethylation,57715,| ilvA | threonine dehydratase
328,16258,PMM0286,88.30,19,19,2.68E7,3,3,5,,21259,| PMM0286 | NUDIX hydrolase
456,16069,PMM0035,87.85,9,9,2.3E7,2,2,4,,42405,| DHSS | soluble hydrogenase small subunit
481,16250,PMM0138,87.81,25,25,7.24E6,3,3,3,,23127,| plsC | putative 1-acyl-sn-glycerol-3-phosphate acyltransferase
504,16371,PMM0092,87.75,26,26,1.08E7,2,2,3,,11735,| PMM0092 | hypothetical protein
476,16215,PMM0742,87.64,16,16,4.53E7,4,4,4,,21873,| clpP1 | ATP-dependent Clp protease proteolytic subunit
391,16473,PMM0800,87.62,45,45,1.62E7,2,2,5,Carbamidomethylation; Oxidation (M),7260,| PMM0800 | hypothetical protein
703,10339,PMM0505,87.34,13,13,3.77E5,2,2,2,Carbamidomethylation; Deamidation (NQ),37407,| PMM0505 | carbohydrate kinase
435,16081,PMM1239,87.32,9,9,1.15E7,4,4,4,,67448,| hetA | ABC transporter
534,10247,PMM1160,87.30,11,11,1.25E6,3,3,3,Carbamidomethylation,57571,| cobB | cobyric acid synthase
