Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja02-20170410,Area etnp-ja02-20170410,#Peptides,#Unique,#Spec etnp-ja02-20170410,PTM,Avg. Mass,Description
115,133954,NP_85,106.76,53,53,6.54E6,7,2,12,Carbamidomethylation,10557,Ferredoxin-1
115,133955,ETNP_120,106.76,53,53,6.54E6,7,2,12,Carbamidomethylation,10557,Ferredoxin-1
115,133956,ETNP_100,106.76,53,53,6.54E6,7,2,12,Carbamidomethylation,10557,Ferredoxin-1
115,133957,ETNP_110,106.76,53,53,6.54E6,7,2,12,Carbamidomethylation,10557,Ferredoxin-1
186,133884,ETNP_90,106.32,32,32,8.72E5,5,4,6,,20410,hypothetical protein
186,133885,ETNP_120,106.32,29,29,8.72E5,5,4,6,,22196,hypothetical protein
262,134072,|#CONTAM#K1C9_HUMAN|,106.32,15,15,9.56E5,4,4,4,,62129,sp|#CONTAM#K1C9_HUMAN|
133,133969,ETNP_120,106.09,19,19,1.06E6,6,3,9,Carbamidomethylation; Oxidation (M),47218,Aliphatic amidase expression-regulating protein
133,133970,ETNP_90,106.09,19,19,1.06E6,6,3,9,Carbamidomethylation; Oxidation (M),47219,Aliphatic amidase expression-regulating protein
133,133971,ETNP_100,106.09,19,19,1.06E6,6,3,9,Carbamidomethylation; Oxidation (M),47252,Aliphatic amidase expression-regulating protein
110,133896,ETNP14_68,105.87,46,46,3.01E6,13,10,13,Carbamidomethylation,15535,hypothetical protein
110,133897,NP_85,105.87,42,42,3.01E6,13,10,13,Carbamidomethylation,17070,hypothetical protein
110,133898,ETNP14_120,105.87,41,41,3.01E6,13,10,13,Carbamidomethylation,17527,hypothetical protein
110,133899,ETNP_120,105.87,41,41,3.01E6,13,10,13,Carbamidomethylation,17527,hypothetical protein
129,230666,NP_85,105.23,20,20,5.03E6,9,8,9,,34628,Divinyl chlorophyll a/b light-harvesting protein PcbB
129,230667,ETNP_90,105.23,18,18,5.03E6,9,8,9,,38538,Divinyl chlorophyll a/b light-harvesting protein PcbB
129,230668,NP_85,105.23,18,18,5.03E6,9,8,9,,38586,Divinyl chlorophyll a/b light-harvesting protein PcbB
122,134038,ETNP_140,105.21,31,31,1.37E6,8,1,10,Carbamidomethylation; Oxidation (M),11493,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
122,134039,ETNP14_68,105.21,30,30,1.37E6,8,1,10,Carbamidomethylation; Oxidation (M),11721,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
122,134042,ETNP_110,105.21,31,31,1.37E6,8,1,10,Carbamidomethylation; Oxidation (M),12110,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
122,25226,WP_011130453,105.21,30,30,1.37E6,8,1,10,Carbamidomethylation; Oxidation (M),11828,RNA-binding protein Prochlorococcus marinus
171,133931,ETNP_100,105.14,28,28,3.49E5,7,3,7,,33083,Fructose-bisphosphate aldolase class 2
171,133932,ETNP_120,105.14,27,27,3.49E5,7,3,7,,34130,Fructose-bisphosphate aldolase class 2
171,133933,ETNP_100,105.14,25,25,3.49E5,7,3,7,,37818,Fructose-bisphosphate aldolase class 2
171,133934,ETNP_90,105.14,25,25,3.49E5,7,3,7,,37818,Fructose-bisphosphate aldolase class 2
93,323,WP_011130499,104.76,49,49,7.05E6,8,8,8,Oxidation (M),11592,thioredoxin Prochlorococcus
193,133904,ETNP_110,104.56,32,32,,4,0,6,Carbamidomethylation,18507,Photosystem I reaction center subunit III precursor
193,133905,ETNP_140,104.56,32,32,,4,0,6,Carbamidomethylation,18507,Photosystem I reaction center subunit III precursor
193,133906,NP_85,104.56,32,32,,4,0,6,Carbamidomethylation,18507,Photosystem I reaction center subunit III precursor
116,101979,ETNP_90,104.09,46,46,7.78E6,9,8,12,Oxidation (M),13144,50S ribosomal protein L7/L12
116,101976,ETNP_120,104.09,46,46,7.78E6,9,8,12,Oxidation (M),13144,50S ribosomal protein L7/L12
116,101977,ETNP_100,104.09,46,46,7.78E6,9,8,12,Oxidation (M),13144,50S ribosomal protein L7/L12
116,101980,ETNP_110,104.09,46,46,7.78E6,9,8,12,Oxidation (M),13144,50S ribosomal protein L7/L12
116,101977,ETNP_100,104.09,46,46,7.78E6,9,8,12,Oxidation (M),13144,50S ribosomal protein L7/L12
112,134040,ETNP_120,104.03,59,59,1.73E7,9,9,13,,7159,hypothetical protein
148,134133,ETNP_120,103.98,40,40,8.19E6,4,4,8,,6863,hypothetical protein
150,101749,NP_30,103.75,50,50,,6,0,8,,10731,10 kDa chaperonin
150,101751,WP_011133066.1,103.75,50,50,,6,0,8,,10789,co-chaperone GroES [Prochlorococcus marinus]
150,45,WP_002806275,103.75,50,50,,6,0,8,,10761,molecular chaperone GroES Prochlorococcus
150,101750,WP_011377073.1,103.75,50,50,,6,0,8,,10731,MULTISPECIES: co-chaperone GroES [Prochlorococcus]
172,134051,ETNP_100,103.68,7,7,5.53E6,4,4,7,Carbamidomethylation,81826,Photosystem I P700 chlorophyll a apoprotein A2
172,25074,WP_036912722,103.68,7,7,5.53E6,4,4,7,Carbamidomethylation,83193,photosystem I P700 chlorophyll a apoprotein A2 Prochlorococcus
172,134052,NP_85,103.68,7,7,5.53E6,4,4,7,Carbamidomethylation,83226,Photosystem I P700 chlorophyll a apoprotein A2
107,133921,ETNP_100,103.12,41,41,,12,0,13,Carbamidomethylation; Oxidation (M),17714,hypothetical protein
174,134007,ETNP_140,102.62,9,9,3.45E6,3,3,7,,50603,Ribulose bisphosphate carboxylase
174,134008,ETNP_90,102.62,9,9,3.45E6,3,3,7,,50603,Ribulose bisphosphate carboxylase
174,134009,ETNP_100,102.62,9,9,3.45E6,3,3,7,,50603,Ribulose bisphosphate carboxylase
174,134010,ETNP_160,102.62,9,9,3.45E6,3,3,7,,50637,Ribulose bisphosphate carboxylase
174,134009,ETNP_100,102.62,9,9,3.45E6,3,3,7,,50603,Ribulose bisphosphate carboxylase
174,134012,ETNP14_68,102.62,9,9,3.45E6,3,3,7,,50635,Ribulose bisphosphate carboxylase
174,134013,ETNP_110,102.62,9,9,3.45E6,3,3,7,,50603,Ribulose bisphosphate carboxylase
131,134043,ETNP_120,102.44,29,29,4.94E5,8,1,9,Oxidation (M),11847,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
200,134045,ETNP_120,101.19,37,37,1.19E6,5,5,6,Carbamidomethylation,22724,Pentapeptide repeats (8 copies)
200,134046,ETNP_120,101.19,30,30,1.19E6,5,5,6,Carbamidomethylation,27881,Pentapeptide repeats (8 copies)
200,134047,ETNP_90,101.19,29,29,1.19E6,5,5,6,Carbamidomethylation,29028,Pentapeptide repeats (8 copies)
200,134048,ETNP_100,101.19,29,29,1.19E6,5,5,6,Carbamidomethylation,29028,Pentapeptide repeats (8 copies)
73,242,XP_003056479,100.99,26,26,,18,0,20,Carbamidomethylation; Oxidation (M),49615,beta tubulin  Micromonas pusilla CCMP1545
145,26,WP_011819053,99.56,18,18,9.94E5,8,5,8,Oxidation (M),52183,ATP synthase subunit beta Prochlorococcus
145,101740,WP_011377074.1,99.56,18,18,9.94E5,8,5,8,Oxidation (M),52199,ATP synthase subunit beta [Prochlorococcus marinus]
145,101763,WP_011133067.1,99.56,18,18,9.94E5,8,5,8,Oxidation (M),51980,ATP synthase subunit beta [Prochlorococcus marinus]
145,101745,CAK24426.1,99.56,18,18,9.94E5,8,5,8,Oxidation (M),51867,ATP synthase beta chain [Synechococcus sp. WH 7803]
145,101755,WP_011824380.1,99.56,18,18,9.94E5,8,5,8,Oxidation (M),52209,ATP synthase subunit beta [Prochlorococcus marinus]
145,27,WP_038654074,99.56,18,18,9.94E5,8,5,8,Oxidation (M),52254,ATP F0F1 synthase subunit beta Prochlorococcus sp MIT 0801
136,230706,ETNP14_120,99.48,73,73,9.32E5,8,1,9,Carbamidomethylation,4575,hypothetical protein
117,25033,WP_018047897,99.37,20,20,1.16E5,9,1,11,Oxidation (M),36029,hypothetical protein Nitrospina sp AB-629-B18
84,663,XP_003074279,98.29,22,22,,16,0,17,Carbamidomethylation; Oxidation (M),52955,TBB1_VOLCA Tubulin beta chain ISS  Ostreococcus tauri
154,134006,ETNP_90,98.20,39,39,9.42E4,5,2,8,Carbamidomethylation; Oxidation (M),24636,Aliphatic amidase expression-regulating protein
309,134267,ETNP_120,98.01,28,28,4.67E6,2,2,3,,12564,hypothetical protein
104,102611,ETNP_90,97.56,27,27,4.8E4,4,1,7,,17572,30S ribosomal protein S7
104,1243,WP_011131147,97.56,27,27,4.8E4,4,1,7,,17572,30S ribosomal protein S7 Prochlorococcus
249,103754,ETNP_100,97.53,6,6,3.03E5,4,4,4,Carbamidomethylation,84210,Carboxysome shell peptide mid-region
249,103755,ETNP_100,97.53,6,6,3.03E5,4,4,4,Carbamidomethylation,84240,Carboxysome shell peptide mid-region
194,133907,ETNP_160,97.51,32,32,,4,0,6,Carbamidomethylation,18547,Photosystem I reaction center subunit III precursor
194,133908,ETNP_90,97.51,32,32,,4,0,6,Carbamidomethylation,18547,Photosystem I reaction center subunit III precursor
191,134629,ETNP_100,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10766,CP12 domain protein
191,134631,ETNP_90,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10766,CP12 domain protein
191,134632,ETNP14_68,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10766,CP12 domain protein
191,134629,ETNP_100,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10766,CP12 domain protein
191,134636,ETNP_110,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10766,CP12 domain protein
191,26128,WP_011825073,97.28,25,25,4E5,6,6,6,Carbamidomethylation,8398,hypothetical protein Prochlorococcus
191,134624,ETNP_120,97.28,25,25,4E5,6,6,6,Carbamidomethylation,8398,CP12 domain protein
191,26130,WP_011130909,97.28,25,25,4E5,6,6,6,Carbamidomethylation,8412,hypothetical protein Prochlorococcus marinus
191,134625,ETNP_120,97.28,25,25,4E5,6,6,6,Carbamidomethylation,8327,CP12 domain protein
191,134626,ETNP_110,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10616,CP12 domain protein
191,134627,ETNP_100,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10616,CP12 domain protein
191,134628,ETNP_90,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10616,CP12 domain protein
191,134630,ETNP_120,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10616,CP12 domain protein
191,134630,ETNP_120,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10616,CP12 domain protein
191,134627,ETNP_100,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10616,CP12 domain protein
231,134158,ETNP14_120,96.85,36,36,2.7E6,5,3,5,,10489,10 kDa chaperonin
126,25014,WP_011131137,95.28,7,7,9.65E6,6,6,10,Carbamidomethylation,84981,photosystem I P700 chlorophyll a apoprotein A1 Prochlorococcus marinus
126,25015,WP_036912725,95.28,7,7,9.65E6,6,6,10,Carbamidomethylation,85008,photosystem I P700 chlorophyll a apoprotein A1 Prochlorococcus
119,133958,ETNP_110,94.97,53,53,5.33E6,7,2,10,Carbamidomethylation,10602,Ferredoxin
119,133959,ETNP_120,94.97,53,53,5.33E6,7,2,10,Carbamidomethylation,10602,Ferredoxin
119,133959,ETNP_120,94.97,53,53,5.33E6,7,2,10,Carbamidomethylation,10602,Ferredoxin
119,133961,ETNP_100,94.97,53,53,5.33E6,7,2,10,Carbamidomethylation,10602,Ferredoxin
119,133962,ETNP_140,94.97,53,53,5.33E6,7,2,10,Carbamidomethylation,10602,Ferredoxin
119,133963,ETNP_90,94.97,53,53,5.33E6,7,2,10,Carbamidomethylation,10602,Ferredoxin
119,133961,ETNP_100,94.97,53,53,5.33E6,7,2,10,Carbamidomethylation,10602,Ferredoxin
119,133959,ETNP_120,94.97,53,53,5.33E6,7,2,10,Carbamidomethylation,10602,Ferredoxin
168,133975,ETNP_120,94.85,72,72,3.33E5,6,1,7,Oxidation (M),11385,hypothetical protein
168,133976,ETNP_100,94.85,72,72,3.33E5,6,1,7,Oxidation (M),11385,hypothetical protein
168,133977,ETNP_110,94.85,72,72,3.33E5,6,1,7,Oxidation (M),11385,hypothetical protein
124,134000,ETNP_110,94.18,19,19,,8,0,10,,34468,Chlorate reductase subunit gamma precursor
124,134001,ETNP14_120,94.18,18,18,,8,0,10,,36320,Chlorate reductase subunit gamma precursor
124,134002,ETNP_100,94.18,18,18,,8,0,10,,36380,Chlorate reductase subunit gamma precursor
124,134003,NP_85,94.18,18,18,,8,0,10,,36412,Chlorate reductase subunit gamma precursor
217,133986,ETNP_100,94.13,79,79,7.77E5,4,2,5,,6791,hypothetical protein
237,134288,ETNP_90,94.08,28,28,4.78E5,5,1,5,Carbamidomethylation,11572,Photosystem I reaction center subunit II
237,134289,ETNP_100,94.08,20,20,4.78E5,5,1,5,Carbamidomethylation,15899,Photosystem I reaction center subunit II
237,134290,ETNP_120,94.08,20,20,4.78E5,5,1,5,Carbamidomethylation,15899,Photosystem I reaction center subunit II
94,134027,ETNP_100,93.90,33,33,,13,0,15,Carbamidomethylation,30242,hypothetical protein
94,134028,ETNP_120,93.90,29,29,,13,0,15,Carbamidomethylation,34262,hypothetical protein
159,101964,ETNP_160,93.77,18,18,3.99E5,6,2,8,,43606,Elongation factor Tu
159,101965,NP_85,93.77,18,18,3.99E5,6,2,8,,43606,Elongation factor Tu
159,101966,ETNP14_68,93.77,18,18,3.99E5,6,2,8,,43606,Elongation factor Tu
159,101967,ETNP_110,93.77,18,18,3.99E5,6,2,8,,43650,Elongation factor Tu
187,230674,ETNP_120,93.28,51,51,3.46E6,4,4,6,Carbamidomethylation,9360,hypothetical protein
187,230675,ETNP_100,93.28,51,51,3.46E6,4,4,6,Carbamidomethylation,9360,hypothetical protein
187,230676,ETNP_120,93.28,51,51,3.46E6,4,4,6,Carbamidomethylation,9300,hypothetical protein
151,94,WP_011128874,92.65,32,32,,8,0,8,Carbamidomethylation,17817,bleomycin hydrolase Synechococcus
142,219,WP_011130835,92.19,12,12,,7,0,9,,54046,ATP synthase subunit alpha Prochlorococcus marinus
142,394,WP_011825158,92.19,12,12,,7,0,9,,53980,ATP synthase subunit alpha Prochlorococcus
158,133985,ETNP_120,91.97,60,60,1.43E6,6,5,8,Oxidation (M),13780,hypothetical protein
152,230903,ETNP_90,91.94,28,28,4.72E6,3,3,8,,10026,hypothetical protein
152,230904,ETNP_100,91.94,28,28,4.72E6,3,3,8,,10026,hypothetical protein
152,230905,ETNP_110,91.94,28,28,4.72E6,3,3,8,,10053,hypothetical protein
219,134223,|#CONTAM#K2C1_HUMAN|,91.83,9,9,2.85E6,4,4,5,Carbamidomethylation,65886,sp|#CONTAM#K2C1_HUMAN|
278,133967,ETNP_120,91.80,12,12,5.37E4,4,1,4,,39611,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
118,212,EJK63755,91.80,10,10,1.05E6,10,2,11,Oxidation (M),39773,hypothetical protein THAOC_15573 partial  Thalassiosira oceanica
118,208,XP_002179286,91.80,38,38,1.05E6,10,2,11,Oxidation (M),11383,histone H4 isoform 1b  Phaeodactylum tricornutum CCAP 1055
118,209,EJK69577,91.80,38,38,1.05E6,10,2,11,Oxidation (M),11383,hypothetical protein THAOC_09145  Thalassiosira oceanica
118,210,XP_002179505,91.80,38,38,1.05E6,10,2,11,Oxidation (M),11383,histone H4 isoform 1a  Phaeodactylum tricornutum CCAP 1055
118,211,EJK72475,91.80,33,33,1.05E6,10,2,11,Oxidation (M),13036,hypothetical protein THAOC_05990  Thalassiosira oceanica
149,348,WP_038543222,91.05,30,30,,8,0,8,,17821,bleomycin hydrolase Synechococcus sp KORDI-100
114,224,XP_003063038,90.36,47,47,4.03E6,11,3,12,Oxidation (M),11395,predicted protein  Micromonas pusilla CCMP1545
114,102042,ETNP_70,90.36,47,47,4.03E6,11,3,12,Oxidation (M),11395,Core histone H2A/H2B/H3/H4
114,226,XP_003061514,90.36,47,47,4.03E6,11,3,12,Oxidation (M),11395,histone H4  Micromonas pusilla CCMP1545
114,102039,ETNP_120,90.36,47,47,4.03E6,11,3,12,Oxidation (M),11365,Core histone H2A/H2B/H3/H4
114,228,XP_003061756,90.36,47,47,4.03E6,11,3,12,Oxidation (M),11395,predicted protein  Micromonas pusilla CCMP1545
114,229,XP_003059520,90.36,47,47,4.03E6,11,3,12,Oxidation (M),11395,predicted protein  Micromonas pusilla CCMP1545
202,102827,ETNP_100,90.36,17,17,2.62E6,3,3,6,Carbamidomethylation,23304,50S ribosomal protein L3
202,102827,ETNP_100,90.36,17,17,2.62E6,3,3,6,Carbamidomethylation,23304,50S ribosomal protein L3
202,102828,ETNP_110,90.36,17,17,2.62E6,3,3,6,Carbamidomethylation,23304,50S ribosomal protein L3
202,102830,ETNP_90,90.36,17,17,2.62E6,3,3,6,Carbamidomethylation,23304,50S ribosomal protein L3
202,102831,ETNP_120,90.36,17,17,2.62E6,3,3,6,Carbamidomethylation,23767,50S ribosomal protein L3
144,102260,ETNP_120,90.35,12,12,4.66E5,7,1,9,,53875,ATP synthase subunit alpha
153,133929,ETNP_140,90.04,63,63,4.81E6,6,2,8,Oxidation (M),8750,hypothetical protein
153,133930,ETNP_100,90.04,49,49,4.81E6,6,2,8,Oxidation (M),11297,hypothetical protein
135,101879,WP_011824391.1,89.98,12,12,3.74E5,7,1,9,,53976,ATP synthase subunit alpha [Prochlorococcus marinus]
135,139,WP_038654094,89.98,12,12,3.74E5,7,1,9,,54020,ATP F0F1 synthase subunit alpha Prochlorococcus sp MIT 0801
228,25228,WP_011129916,88.06,15,15,0E0,5,1,5,,38622,fructose-bisphosphate aldolase Prochlorococcus marinus
215,133936,ETNP_140,87.12,35,35,4.83E6,5,1,5,Oxidation (M),12199,hypothetical protein
215,133937,ETNP_90,87.12,35,35,4.83E6,5,1,5,Oxidation (M),12199,hypothetical protein
215,133938,ETNP_100,87.12,35,35,4.83E6,5,1,5,Oxidation (M),12199,hypothetical protein
215,133939,ETNP_110,87.12,35,35,4.83E6,5,1,5,Oxidation (M),12199,hypothetical protein
215,133940,NP_85,87.12,35,35,4.83E6,5,1,5,Oxidation (M),12199,hypothetical protein
215,230665,ETNP_100,87.12,57,57,4.83E6,5,1,5,Oxidation (M),7622,hypothetical protein
123,133984,ETNP_180,86.88,7,7,7.08E6,7,6,10,,81192,Multicopper oxidase
108,25205,WP_011129557,86.88,40,40,7.47E5,7,1,13,,13101,photosystem II complex extrinsic protein precursor U Prochlorococcus marinus
233,102288,NP_85,86.53,14,14,2.43E6,5,5,5,Oxidation (M),40932,Cell division protein FtsZ
138,134134,ETNP_180,86.35,8,8,,7,0,9,,57639,60 kDa chaperonin 5
301,134325,ETNP_120,85.87,24,24,1.84E6,2,2,3,Carbamidomethylation,10021,hypothetical protein
141,102502,ETNP_120,85.73,14,14,7.77E5,8,2,9,Oxidation (M),57514,60 kDa chaperonin
141,102472,ETNP_120,85.73,14,14,7.77E5,8,2,9,Oxidation (M),57580,60 kDa chaperonin
128,134068,ETNP14_120,85.46,8,8,1.96E6,5,5,9,Carbamidomethylation,39447,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
128,134069,ETNP14_68,85.46,8,8,1.96E6,5,5,9,Carbamidomethylation,39447,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
128,152223,ETNP_120,85.46,8,8,1.96E6,5,5,9,Carbamidomethylation,39493,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
128,134067,ETNP14_120,85.46,10,10,1.96E6,5,5,9,Carbamidomethylation,31627,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
128,134066,NP_100,85.46,9,9,1.96E6,5,5,9,Carbamidomethylation,33157,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
128,134070,ETNP14_68,85.46,15,15,1.96E6,5,5,9,Carbamidomethylation,19964,Alpha-keto acid-binding periplasmic protein TakP precursor
128,134071,NP_300,85.46,15,15,1.96E6,5,5,9,Carbamidomethylation,20814,Alpha-keto acid-binding periplasmic protein TakP precursor
128,134184,ETNP14_68,85.46,15,15,1.96E6,5,5,9,Carbamidomethylation,21083,Alpha-keto acid-binding periplasmic protein TakP precursor
90,1038,WP_011294510,84.97,14,14,3.14E6,7,7,8,Carbamidomethylation,52427,ribulose bisphosphate carboxylase large chain Prochlorococcus
90,1045,WP_036914423,84.97,14,14,3.14E6,7,7,8,Carbamidomethylation,52572,ribulose 1 5-bisphosphate carboxylase Prochlorococcus
90,133974,WP_011294510.1,84.97,14,14,3.14E6,7,7,8,Carbamidomethylation,52427,MULTISPECIES: ribulose bisphosphate carboxylase large chain [Prochlorococcus]
90,1040,WP_011130576,84.97,14,14,3.14E6,7,7,8,Carbamidomethylation,52573,ribulose bisphosphate carboxylase large chain Prochlorococcus marinus
90,1041,WP_002805854,84.97,14,14,3.14E6,7,7,8,Carbamidomethylation,52574,ribulose bisphosphate carboxylase large chain Prochlorococcus
90,133972,WP_002805854.1,84.97,14,14,3.14E6,7,7,8,Carbamidomethylation,52574,MULTISPECIES: ribulose bisphosphate carboxylase large chain [Prochlorococcus]
90,133973,ETNP_70,84.97,14,14,3.14E6,7,7,8,Carbamidomethylation,52544,Ribulose bisphosphate carboxylase large chain
188,134143,ETNP_90,84.74,31,31,1.48E7,4,4,6,Carbamidomethylation,20071,Photosystem I reaction center subunit XI
188,134144,ETNP_120,84.74,31,31,1.48E7,4,4,6,Carbamidomethylation,20071,Photosystem I reaction center subunit XI
188,134135,ETNP_120,84.74,31,31,1.48E7,4,4,6,Carbamidomethylation,20020,Photosystem I reaction center subunit XI
188,134136,ETNP_100,84.74,31,31,1.48E7,4,4,6,Carbamidomethylation,20020,Photosystem I reaction center subunit XI
188,134137,ETNP_90,84.74,31,31,1.48E7,4,4,6,Carbamidomethylation,20020,Photosystem I reaction center subunit XI
188,134145,ETNP_100,84.74,31,31,1.48E7,4,4,6,Carbamidomethylation,20071,Photosystem I reaction center subunit XI
188,134146,ETNP_140,84.74,31,31,1.48E7,4,4,6,Carbamidomethylation,20071,Photosystem I reaction center subunit XI
188,134147,ETNP_110,84.74,31,31,1.48E7,4,4,6,Carbamidomethylation,20071,Photosystem I reaction center subunit XI
188,134138,ETNP_110,84.74,31,31,1.48E7,4,4,6,Carbamidomethylation,20020,Photosystem I reaction center subunit XI
188,134145,ETNP_100,84.74,31,31,1.48E7,4,4,6,Carbamidomethylation,20071,Photosystem I reaction center subunit XI
188,134139,NP_85,84.74,31,31,1.48E7,4,4,6,Carbamidomethylation,20038,Photosystem I reaction center subunit XI
170,102948,ETNP14_68,84.61,24,24,,5,0,7,,10685,10 kDa chaperonin 1
240,101962,ETNP_140,84.38,18,18,2.2E6,4,4,5,,31697,50S ribosomal protein L2
240,101963,ETNP_100,84.38,16,16,2.2E6,4,4,5,,35740,50S ribosomal protein L2
162,134080,ETNP_120,84.36,11,11,,7,0,8,,32680,60 kDa chaperonin 5
140,134339,ETNP_120,84.08,83,83,1.93E6,7,7,9,,3885,hypothetical protein
140,134340,ETNP_90,84.08,47,47,1.93E6,7,7,9,,6975,putative cold shock protein A
180,134041,ETNP_100,84.06,25,25,,5,0,6,,18040,General L-amino acid-binding periplasmic protein AapJ precursor
227,133968,ETNP_90,84.05,26,26,7.17E6,3,3,5,,12531,Photosystem I P700 chlorophyll a apoprotein A1
143,25165,WP_012844412,83.72,8,8,0E0,8,1,9,,57666,molecular chaperone GroEL Rhodothermus marinus
226,134491,NP_85,83.39,14,14,2.41E6,3,1,5,Oxidation (M),12331,Plastocyanin precursor
226,134492,ETNP_90,83.39,14,14,2.41E6,3,1,5,Oxidation (M),12331,Plastocyanin precursor
226,134493,ETNP_120,83.39,13,13,2.41E6,3,1,5,Oxidation (M),12648,Plastocyanin precursor
226,134494,ETNP_140,83.39,13,13,2.41E6,3,1,5,Oxidation (M),12648,Plastocyanin precursor
139,102681,ETNP14_120,83.27,7,7,,7,0,9,,58039,60 kDa chaperonin
201,134064,ETNP_120,82.06,10,10,,6,0,6,,35748,60 kDa chaperonin
204,360,XP_003061104,82.02,7,7,4.21E6,5,2,6,,41766,actin flagellar inner arm intermediate chain  Micromonas pusilla CCMP1545
296,134076,ETNP_100,81.90,21,21,7.21E5,3,1,3,,18999,Ribosome-recycling factor
296,134077,ETNP14_68,81.90,21,21,7.21E5,3,1,3,,19470,Ribosome-recycling factor
296,134078,ETNP_160,81.90,20,20,7.21E5,3,1,3,,20502,Ribosome-recycling factor
296,134079,ETNP_100,81.90,20,20,7.21E5,3,1,3,,20490,Ribosome-recycling factor
241,102728,ETNP_90,81.78,9,9,,4,0,5,,50481,Photosystem II 44 kDa reaction center protein
241,102729,ETNP_120,81.78,9,9,,4,0,5,,52469,Photosystem II 44 kDa reaction center protein
255,134118,ETNP_120,81.71,21,21,,3,0,4,,18998,Ribosome-recycling factor
255,134119,ETNP_110,81.71,21,21,,3,0,4,,19457,Ribosome-recycling factor
255,134121,ETNP_90,81.71,20,20,,3,0,4,,20489,Ribosome-recycling factor
255,134122,ETNP_100,81.71,20,20,,3,0,4,,20503,Ribosome-recycling factor
255,134123,ETNP_120,81.71,20,20,,3,0,4,,20473,Ribosome-recycling factor
255,25299,WP_036914501,81.71,20,20,,3,0,4,,20419,ribosome recycling factor Prochlorococcus
255,134120,ETNP_90,81.71,20,20,,3,0,4,,20433,Ribosome-recycling factor
255,25301,WP_011130614,81.71,20,20,,3,0,4,,20476,ribosome-recycling factor Prochlorococcus marinus
197,246,XP_002185049,81.23,28,28,7.86E5,5,5,6,,16829,calmoduline  Phaeodactylum tricornutum CCAP 1055
197,247,EJK77863,81.23,28,28,7.86E5,5,5,6,,16858,hypothetical protein THAOC_00268  Thalassiosira oceanica
197,248,EJK58168,81.23,28,28,7.86E5,5,5,6,,16858,hypothetical protein THAOC_21730  Thalassiosira oceanica
197,101935,ETNP_90,81.23,26,26,7.86E5,5,5,6,,18514,EF hand
209,133989,ETNP14_120,81.19,13,13,8.88E5,5,4,5,,38992,hypothetical protein
209,133987,ETNP14_68,81.19,14,14,8.88E5,5,4,5,,38516,Bacterial extracellular solute-binding protein
209,134021,ETNP_60,81.19,14,14,8.88E5,5,4,5,,38494,hypothetical protein
134,134470,ETNP_120,81.19,27,27,1.12E6,5,2,9,,12263,Nitrogen regulatory protein P-II
300,134270,ETNP_100,81.09,29,29,1.27E6,2,2,3,,11204,hypothetical protein
300,134271,ETNP_120,81.09,29,29,1.27E6,2,2,3,,11204,hypothetical protein
146,152281,ETNP14_120,81.06,4,4,4.3E6,8,7,8,Carbamidomethylation,181476,Multicopper oxidase
173,134208,ETNP_140,80.62,28,28,,6,0,7,Oxidation (M),18682,Selenate reductase subunit gamma precursor
305,134153,NP_300,79.50,9,9,1.74E6,3,2,3,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
305,134154,ETNP_120,79.50,9,9,1.74E6,3,2,3,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
305,134154,ETNP_120,79.50,9,9,1.74E6,3,2,3,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
305,134156,ETNP_110,79.50,9,9,1.74E6,3,2,3,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
232,134240,ETNP14_120,79.44,37,37,2.99E5,5,1,5,,8062,hypothetical protein
211,102190,ETNP_100,79.39,15,15,8.13E5,5,5,5,,34999,Cysteine synthase A
130,102005,ETNP_100,78.61,23,23,8.32E6,8,8,9,,13678,Core histone H2A/H2B/H3/H4
181,152772,AMC11818.1,77.98,6,6,,5,0,6,,57707,molecular chaperone GroEL [Lutibacter profundi]
181,922,WP_048498475,77.98,6,6,,5,0,6,,57087,molecular chaperone GroEL Chryseobacterium koreense
181,230691,ETNP14_68,77.98,7,7,,5,0,6,,50427,60 kDa chaperonin
