Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
134,174240,ETNP14_120maa_PROKKA_154053,59.26,4,2,0,,46605,60 kDa chaperonin 1
134,107281,ETNP14_120maa_PROKKA_154513,59.26,4,2,0,,46883,60 kDa chaperonin 1
134,135322,ETNP14_68maa_PROKKA_195839,59.26,4,2,0,,46834,60 kDa chaperonin 5
134,4583,ETNP14_68maa_PROKKA_169291,59.26,4,2,0,,51134,60 kDa chaperonin 5
134,135316,ETNP14_68maa_PROKKA_132262,59.26,3,2,0,,58448,60 kDa chaperonin 5
134,135312,NP_300m_PROKKA_21952,59.26,3,2,0,,58375,60 kDa chaperonin 5
134,174241,ETNP14_68maa_PROKKA_111883,59.26,3,2,0,,58420,60 kDa chaperonin 5
139,174242,ETNP_140m_PROKKA_133826,58.82,16,2,1,,15526,hypothetical protein
139,119199,NP_100m_PROKKA_03094,58.82,6,2,1,,39587,Leu/Ile/Val/Thr-binding protein precursor
139,119189,NP_300m_PROKKA_05831,58.82,6,2,1,,39400,Leu/Ile/Val/Thr-binding protein precursor
123,107396,ETNP_120m_PROKKA_200056,58.38,10,2,2,,27136,hypothetical protein
135,2056,WP_015797913,57.94,3,2,0,,57343,molecular chaperone GroEL Acidimicrobium ferrooxidans
168,466,ETNP14_68mB_PROKKA_59190,57.86,18,2,2,,9841,DNA-binding protein HU
168,421,ETNP_90m_PROKKA_53889,57.86,18,2,2,,9826,DNA-binding protein HU
168,422,ETNP_140m_PROKKA_151089,57.86,18,2,2,,9826,DNA-binding protein HU
168,423,WP_011295240,57.86,18,2,2,,9752,DNA-binding protein Prochlorococcus
168,419,ETNP_90m_PROKKA_61191,57.86,18,2,2,,9826,DNA-binding protein HU
168,411,ETNP_100m_particle_PROKKA_68767,57.86,18,2,2,,9840,DNA-binding protein HU
168,453,ETNP_120m_PROKKA_328578,57.86,18,2,2,,9884,DNA-binding protein HU 1
168,412,ETNP_140m_PROKKA_20457,57.86,18,2,2,,9840,DNA-binding protein HU
168,413,ETNP_90m_PROKKA_93078,57.86,18,2,2,,9840,DNA-binding protein HU
168,454,ETNP_100m_particle_PROKKA_148077,57.86,18,2,2,,9884,DNA-binding protein HU 1
168,455,ETNP_90m_PROKKA_82892,57.86,18,2,2,,9884,DNA-binding protein HU 1
168,420,ETNP_160m_PROKKA_172610,57.86,18,2,2,,9826,DNA-binding protein HU
168,410,WP_028952679,57.86,18,2,2,,9798,DNA-binding protein Synechococcus
168,424,WP_011130763,57.86,18,2,2,,9826,DNA-binding protein Prochlorococcus
168,452,WP_011127454,57.86,18,2,2,,9816,DNA-binding protein Synechococcus
168,425,ETNP_100m_PROKKA_47820,57.86,18,2,2,,9826,DNA-binding protein HU
168,426,ETNP_110m_PROKKA_13715,57.86,18,2,2,,9826,DNA-binding protein HU
168,1068,ETNP14_68maa_PROKKA_88497,57.86,17,2,2,,9996,DNA-binding protein HU
225,107351,ETNP_120m_PROKKA_326509,57.84,3,1,1,,45149,hypothetical protein
67,174211,ETNP14_68maa_PROKKA_65020,57.58,8,2,0,,23678,60 kDa chaperonin
67,4897,ETNP14_120maa_PROKKA_50005,57.58,3,2,0,,57067,60 kDa chaperonin 2
162,119062,ETNP_120m_PROKKA_95426,57.49,3,2,2,,82558,Formate dehydrogenase H
162,119063,ETNP_180m_PROKKA_21990,57.49,3,2,2,,99155,Formate dehydrogenase H
162,119064,ETNP_160m_PROKKA_99583,57.49,2,2,2,,106182,Formate dehydrogenase-O major subunit precursor
162,119065,ETNP_140m_PROKKA_105309,57.49,2,2,2,,106906,Formate dehydrogenase H
163,1963,ETNP_140m_PROKKA_101160,57.39,20,2,2,,10557,Ferredoxin-1
163,1960,NP_85m_PROKKA_17356,57.39,20,2,2,,10557,Ferredoxin-1
163,1961,ETNP_120m_PROKKA_307386,57.39,20,2,2,,10557,Ferredoxin-1
163,1964,ETNP_100m_PROKKA_20702,57.39,20,2,2,,10557,Ferredoxin-1
163,1962,ETNP_110m_PROKKA_09360,57.39,20,2,2,,10557,Ferredoxin-1
85,613,ETNP_160m_PROKKA_13518,57.22,6,3,2,,45072,ATP synthase subunit beta
85,614,ETNP14_120maa_PROKKA_147384,57.22,6,3,2,,50851,ATP synthase subunit beta
83,174202,ETNP14_120maa_PROKKA_21710,57.20,5,3,3,,54376,ATP synthase subunit alpha
83,174203,WP_005011070,57.20,5,3,3,,54836,ATP synthase subunit alpha Nitrospina gracilis
92,4819,NP_300m_PROKKA_19608,57.02,8,3,0,,39249,Bacterial extracellular solute-binding protein
75,60548,ETNP14_68maa_PROKKA_181537,56.75,4,2,0,,50427,60 kDa chaperonin
78,702,NP_300m_PROKKA_08816,56.47,10,3,3,,44250,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
78,704,ETNP_120m_particle_PROKKA_45848,56.47,10,3,3,,44250,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
160,174245,ETNP_120m_free_PROKKA_01090,56.43,11,2,2,,19559,hypothetical protein
164,2080,XP_002183424,56.14,5,2,1,,41791,actin actin like protein  Phaeodactylum tricornutum CCAP 1055
164,2081,XP_002183295,56.14,5,2,1,,41791,predicted protein  Phaeodactylum tricornutum CCAP 1055
164,2082,XP_002182221,56.14,5,2,1,,41839,actin actin like protein  Phaeodactylum tricornutum CCAP 1055
69,1281,NP_100m_PROKKA_25090,55.84,38,3,3,,7685,Photosystem I reaction center subunit IV
69,1282,ETNP_140m_PROKKA_82407,55.84,38,3,3,,7685,Photosystem I reaction center subunit IV
69,1279,ETNP_110m_PROKKA_04004,55.84,38,3,3,,7685,Photosystem I reaction center subunit IV
69,1283,ETNP_100m_PROKKA_85480,55.84,38,3,3,,7671,Photosystem I reaction center subunit IV
69,1284,ETNP_120m_particle_PROKKA_46067,55.84,38,3,3,,7685,Photosystem I reaction center subunit IV
69,1280,ETNP_100m_particle_PROKKA_97369,55.84,38,3,3,,7671,Photosystem I reaction center subunit IV
69,3570,ETNP_90m_PROKKA_147777,55.84,34,3,3,,8569,Photosystem I reaction center subunit IV
69,3571,ETNP_120m_free_PROKKA_249771,55.84,34,3,3,,8496,Photosystem I reaction center subunit IV
166,119344,NP_100m_PROKKA_04544,55.48,2,2,2,,110537,hypothetical protein
108,2419,ETNP14_120maa_PROKKA_137967,55.35,8,3,2,,39703,Bacterial extracellular solute-binding protein
108,1272,ETNP_110m_PROKKA_21843,55.35,8,3,2,,39676,Bacterial extracellular solute-binding protein
108,1273,NP_125m_PROKKA_06923,55.35,8,3,2,,39676,Bacterial extracellular solute-binding protein
108,1276,NP_300m_PROKKA_14486,55.35,8,3,2,,39676,Bacterial extracellular solute-binding protein
108,1277,NP_85m_PROKKA_10440,55.35,8,3,2,,39676,Bacterial extracellular solute-binding protein
108,1274,NP_100m_PROKKA_07350,55.35,8,3,2,,39672,Bacterial extracellular solute-binding protein
108,1275,ETNP_100m_PROKKA_85620,55.35,8,3,2,,39676,Bacterial extracellular solute-binding protein
108,1278,ETNP14_120maa_PROKKA_29432,55.35,8,3,2,,39676,Bacterial extracellular solute-binding protein
95,135830,ETNP14_120maa_PROKKA_133328,55.24,8,3,1,,37427,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
95,135832,NP_85m_PROKKA_14878,55.24,8,3,1,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
95,135834,NP_300m_PROKKA_12590,55.24,8,3,1,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
95,135836,ETNP14_68maa_PROKKA_102569,55.24,8,3,1,,41047,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
95,135837,NP_300m_PROKKA_32565,55.24,8,3,1,,41040,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
52,359,ETNP_90m_PROKKA_138320,54.56,17,4,2,,18490,C-phycoerythrin class 2 subunit beta
96,1210,WP_038654276,53.37,2,2,2,,84404,photosystem I P700 chlorophyll a apoprotein A1 Prochlorococcus sp MIT 0801
96,477,WP_011131137,53.37,2,2,2,,84981,photosystem I P700 chlorophyll a apoprotein A1 Prochlorococcus marinus
96,476,WP_036912725,53.37,2,2,2,,85008,photosystem I P700 chlorophyll a apoprotein A1 Prochlorococcus
96,107333,ETNP_60m_PROKKA_31449,53.37,20,2,2,,9140,Photosystem I P700 chlorophyll a apoprotein A1
96,107266,ETNP_100m_particle_PROKKA_06252,53.37,12,2,2,,15148,Photosystem I P700 chlorophyll a apoprotein A1
96,107267,ETNP_120m_free_PROKKA_13269,53.37,12,2,2,,15163,Photosystem I P700 chlorophyll a apoprotein A1
96,107334,ETNP_160m_PROKKA_28316,53.37,12,2,2,,15277,Photosystem I P700 chlorophyll a apoprotein A1
96,107335,ETNP_110m_PROKKA_15818,53.37,12,2,2,,15291,Photosystem I P700 chlorophyll a apoprotein A1
96,107268,ETNP_120m_particle_PROKKA_199786,53.37,11,2,2,,16221,Photosystem I P700 chlorophyll a apoprotein A1
96,1100,ETNP_140m_PROKKA_43319,53.37,8,2,2,,22882,Photosystem I P700 chlorophyll a apoprotein A1
96,2629,ETNP14_68maa_PROKKA_191372,53.37,5,2,2,,33505,Photosystem I P700 chlorophyll a apoprotein A1
96,107336,ETNP14_68mB_PROKKA_24391,53.37,5,2,2,,37296,Photosystem I P700 chlorophyll a apoprotein A1
96,107269,ETNP_90m_PROKKA_113783,53.37,5,2,2,,37091,Photosystem I P700 chlorophyll a apoprotein A1
96,718,ETNP_100m_particle_PROKKA_147384,53.37,3,2,2,,60442,Photosystem I P700 chlorophyll a apoprotein A1
96,1408,ETNP_120m_PROKKA_289642,53.37,2,2,2,,84205,Photosystem I P700 chlorophyll a apoprotein A1
229,107361,ETNP_140m_PROKKA_115347,52.47,12,1,1,,12285,hypothetical protein
229,107362,ETNP_120m_free_PROKKA_95555,52.47,12,1,1,,12285,hypothetical protein
229,107363,ETNP_100m_particle_PROKKA_33876,52.47,10,1,1,,14412,hypothetical protein
229,107364,ETNP_120m_PROKKA_70633,52.47,10,1,1,,15111,hypothetical protein
229,107365,ETNP_120m_PROKKA_43927,52.47,10,1,1,,15125,hypothetical protein
229,107366,ETNP_120m_particle_PROKKA_37252,52.47,10,1,1,,15111,hypothetical protein
229,107367,ETNP_180m_PROKKA_239315,52.47,10,1,1,,15153,hypothetical protein
229,107368,ETNP_120m_free_PROKKA_305532,52.47,9,1,1,,16992,hypothetical protein
229,107369,ETNP_140m_PROKKA_100159,52.47,7,1,1,,20814,hypothetical protein
229,107370,ETNP_160m_PROKKA_41027,52.47,5,1,1,,32857,hypothetical protein
229,107337,ETNP_160m_PROKKA_32301,52.47,3,1,1,,44746,Leu/Ile/Val-binding protein precursor
229,107338,ETNP_120m_PROKKA_84945,52.47,3,1,1,,45552,Leu/Ile/Val-binding protein precursor
229,107339,NP_300m_PROKKA_13722,52.47,3,1,1,,45791,Leu/Ile/Val-binding protein precursor
229,107340,ETNP_120m_particle_PROKKA_34140,52.47,3,1,1,,45619,Leu/Ile/Val-binding protein precursor
229,107360,ETNP_300m_PROKKA_15716,52.47,16,1,1,,9084,hypothetical protein
226,174300,ETNP_160m_PROKKA_146663,52.45,9,1,1,,12210,Core histone H2A/H2B/H3/H4
226,174301,ETNP_150m_particle_PROKKA_23514,52.45,9,1,1,,12226,Core histone H2A/H2B/H3/H4
226,174302,ETNP_100m_particle_PROKKA_66404,52.45,9,1,1,,12324,Core histone H2A/H2B/H3/H4
226,174303,ETNP_100m_particle_PROKKA_84241,52.45,5,1,1,,22655,hypothetical protein
117,107342,ETNP14_120maa_PROKKA_108374,51.36,5,2,1,,40014,Alpha-keto acid-binding periplasmic protein TakP precursor
117,107343,NP_300m_PROKKA_20973,51.36,5,2,1,,40155,Alpha-keto acid-binding periplasmic protein TakP precursor
117,107344,ETNP_120m_PROKKA_74307,51.36,5,2,1,,40322,Alpha-keto acid-binding periplasmic protein TakP precursor
138,174226,ETNP_180m_PROKKA_186130,51.25,26,2,2,,9916,DNA-binding protein HU 1
138,174227,ETNP_120m_particle_PROKKA_84698,51.25,26,2,2,,9916,DNA-binding protein HU 1
138,174228,ETNP_120m_PROKKA_107422,51.25,26,2,2,,9916,DNA-binding protein HU 1
138,174229,ETNP_300m_PROKKA_15120,51.25,26,2,2,,9916,DNA-binding protein HU 1
138,174230,ETNP_140m_PROKKA_148186,51.25,26,2,2,,9916,DNA-binding protein HU 1
138,174231,ETNP_160m_PROKKA_164678,51.25,26,2,2,,9916,DNA-binding protein HU 1
138,174232,ETNP_110m_PROKKA_07182,51.25,26,2,2,,9916,DNA-binding protein HU 1
138,174233,ETNP_100m_particle_PROKKA_00928,51.25,26,2,2,,9916,DNA-binding protein HU 1
167,2723,ETNP_120m_particle_PROKKA_209581,51.11,13,2,1,,14995,hypothetical protein
167,2724,ETNP_120m_particle_PROKKA_30032,51.11,13,2,1,,15516,hypothetical protein
60,2015,NP_85m_PROKKA_11502,50.78,11,3,3,,44294,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
137,107495,NP_85m_PROKKA_07646,50.64,4,2,2,,43897,Elongation factor Tu-A
137,107349,NP_85m_PROKKA_21816,50.64,4,2,2,,41229,Elongation factor Tu
137,107350,NP_300m_PROKKA_21726,50.64,4,2,2,,43329,Elongation factor Tu
146,174323,ETNP14_68maa_PROKKA_80395,50.63,4,2,2,,30453,NMT1/THI5 like protein
136,174210,ETNP_120m_PROKKA_262541,50.62,5,2,1,,39611,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
147,3635,NP_30m_PROKKA_03981,50.61,13,1,1,,10154,10 kDa chaperonin 1
147,3634,NP_300m_PROKKA_33636,50.61,14,1,1,,9237,10 kDa chaperonin 5
147,3636,ETNP14_68mB_PROKKA_17950,50.61,12,1,1,,10512,10 kDa chaperonin 5
147,3638,NP_125m_PROKKA_21296,50.61,12,1,1,,10499,10 kDa chaperonin 5
147,3637,ETNP14_68mB_PROKKA_109194,50.61,12,1,1,,10613,10 kDa chaperonin 1
147,3641,NP_100m_PROKKA_26486,50.61,12,1,1,,10615,10 kDa chaperonin 5
147,3642,NP_300m_PROKKA_50598,50.61,12,1,1,,10616,10 kDa chaperonin 5
147,3639,ETNP14_68maa_PROKKA_189917,50.61,12,1,1,,10626,10 kDa chaperonin 1
147,3640,ETNP14_68mB_PROKKA_82092,50.61,12,1,1,,10685,10 kDa chaperonin 1
147,3643,ETNP14_68mB_PROKKA_02167,50.61,12,1,1,,10685,10 kDa chaperonin 1
147,3644,ETNP14_68mB_PROKKA_02367,50.61,12,1,1,,10670,10 kDa chaperonin 1
143,1095,XP_002177917,50.03,3,2,1,,53619,predicted protein  Phaeodactylum tricornutum CCAP 1055
143,1057,EJK52995,50.03,3,2,1,,68445,hypothetical protein THAOC_27647  Thalassiosira oceanica
169,174291,ETNP14_68mB_PROKKA_161542,49.84,11,2,1,,16988,60 kDa chaperonin
149,119502,NP_85m_PROKKA_27153,49.72,13,2,2,,9447,DNA-binding protein HU-beta
149,119503,ETNP14_120maa_PROKKA_146480,49.72,13,2,2,,9462,DNA-binding protein HU-beta
149,119504,NP_100m_PROKKA_00947,49.72,13,2,2,,9403,DNA-binding protein HU-beta
149,119506,Fosmid_PROKKA_06315,49.72,13,2,2,,9374,DNA-binding protein HU-beta
149,119507,ETNP_110m_PROKKA_49725,49.72,13,2,2,,9375,DNA-binding protein HU-beta
149,119505,NP_300m_PROKKA_48025,49.72,13,2,2,,9416,DNA-binding protein HU-beta
165,174259,ETNP_120m_PROKKA_30526,49.42,4,2,1,,46624,hypothetical protein
127,174244,ETNP14_68maa_PROKKA_11601,49.40,3,2,0,,56391,60 kDa chaperonin 2
127,174246,ETNP14_68maa_PROKKA_105275,49.40,3,2,0,,57045,60 kDa chaperonin 2
127,135530,NP_100m_PROKKA_07340,49.40,3,2,0,,56177,60 kDa chaperonin 2
127,174247,ETNP14_68maa_PROKKA_81712,49.40,3,2,0,,56718,60 kDa chaperonin 2
127,135531,NP_300m_PROKKA_04453,49.40,3,2,0,,56293,60 kDa chaperonin 2
127,174248,ETNP14_68maa_PROKKA_13926,49.40,3,2,0,,57138,60 kDa chaperonin 2
127,4959,ETNP14_68maa_PROKKA_26862,49.40,3,2,0,,56599,60 kDa chaperonin 2
127,4960,ETNP14_120maa_PROKKA_29166,49.40,3,2,0,,56599,60 kDa chaperonin 2
127,174250,ETNP_90m_PROKKA_81610,49.40,3,2,0,,54243,60 kDa chaperonin 1
127,174253,ETNP_60m_PROKKA_12297,49.40,3,2,0,,54942,60 kDa chaperonin 1
127,174254,ETNP14_68maa_PROKKA_86669,49.40,3,2,0,,57329,60 kDa chaperonin 1
127,174255,ETNP14_68maa_PROKKA_20864,49.40,3,2,0,,57342,60 kDa chaperonin 1
127,174256,ETNP14_120maa_PROKKA_21263,49.40,3,2,0,,57035,60 kDa chaperonin 1
127,174257,ETNP14_120maa_PROKKA_62544,49.40,3,2,0,,57372,60 kDa chaperonin 1
127,174258,ETNP14_68maa_PROKKA_16865,49.40,3,2,0,,57418,60 kDa chaperonin 1
127,135538,NP_300m_PROKKA_00275,49.40,3,2,0,,57647,60 kDa chaperonin 1
141,135523,ETNP_160m_PROKKA_34019,49.08,8,2,1,,28332,Leucine-specific-binding protein precursor
141,135640,ETNP_120m_free_PROKKA_69855,49.08,7,2,1,,29846,Leucine-specific-binding protein precursor
141,135641,ETNP_120m_PROKKA_329487,49.08,7,2,1,,29846,Leucine-specific-binding protein precursor
141,135642,ETNP_120m_PROKKA_03044,49.08,5,2,1,,38396,Leucine-specific-binding protein precursor
141,135494,ETNP_300m_PROKKA_31129,49.08,5,2,1,,39361,Leu/Ile/Val/Thr-binding protein precursor
141,135524,ETNP_140m_PROKKA_60377,49.08,5,2,1,,39331,Leucine-specific-binding protein precursor
141,135643,ETNP_100m_particle_PROKKA_43574,49.08,5,2,1,,39396,Leucine-specific-binding protein precursor
144,119766,ETNP_120m_PROKKA_94179,48.63,7,2,2,,29946,Cystine-binding periplasmic protein precursor
144,119767,ETNP_120m_free_PROKKA_286157,48.63,7,2,2,,29890,Cystine-binding periplasmic protein precursor
144,119768,ETNP_300m_PROKKA_185810,48.63,7,2,2,,29890,Cystine-binding periplasmic protein precursor
144,119769,ETNP_160m_PROKKA_145456,48.63,7,2,2,,30878,Cystine-binding periplasmic protein precursor
140,174249,ETNP14_68maa_PROKKA_55204,48.57,3,2,0,,57994,60 kDa chaperonin 1
279,119411,ETNP_120m_PROKKA_156516,48.47,4,1,1,,42912,putative D D-dipeptide-binding periplasmic protein DdpA precursor
279,119412,ETNP_180m_PROKKA_187000,48.47,4,1,1,,52408,Periplasmic dipeptide transport protein precursor
279,119413,ETNP_300m_PROKKA_120422,48.47,4,1,1,,52408,Periplasmic dipeptide transport protein precursor
279,119414,ETNP_160m_PROKKA_74749,48.47,3,1,1,,57989,Periplasmic dipeptide transport protein precursor
279,119415,ETNP_140m_PROKKA_84091,48.47,3,1,1,,57989,Periplasmic dipeptide transport protein precursor
279,119416,NP_300m_PROKKA_04812,48.47,3,1,1,,57989,Periplasmic dipeptide transport protein precursor
124,4928,ETNP14_68maa_PROKKA_120056,48.21,4,2,1,,44801,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
124,107647,ETNP_90m_PROKKA_110192,48.21,10,2,1,,16502,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
124,3399,WP_022735500,48.21,4,2,1,,45657,amino acid ABC transporter substrate-binding protein Candidatus Pelagibacter ubique
42,119268,NP_100m_PROKKA_04526,48.20,9,3,3,,23888,Purine-binding protein precursor
42,119201,NP_125m_PROKKA_08353,48.20,6,3,3,,35961,Purine-binding protein precursor
42,119202,ETNP_160m_PROKKA_104461,48.20,6,3,3,,35961,Purine-binding protein precursor
42,119203,ETNP_140m_PROKKA_23648,48.20,6,3,3,,35961,Purine-binding protein precursor
42,119204,ETNP_180m_PROKKA_207148,48.20,6,3,3,,35961,Purine-binding protein precursor
42,119205,ETNP_300m_PROKKA_61560,48.20,6,3,3,,35961,Purine-binding protein precursor
42,119206,ETNP_120m_PROKKA_223333,48.20,6,3,3,,35961,Purine-binding protein precursor
42,119207,NP_300m_PROKKA_14314,48.20,6,3,3,,35961,Purine-binding protein precursor
42,119208,NP_85m_PROKKA_19421,48.20,6,3,3,,37072,Purine-binding protein precursor
170,174294,ETNP14_120maa_PROKKA_50476,47.18,10,2,2,,25768,Sigma-70  region 4
170,174295,ETNP_150m_particle_PROKKA_22645,47.18,10,2,2,,25768,Sigma-70  region 4
170,174296,ETNP_120m_PROKKA_339382,47.18,10,2,2,,25768,Sigma-70  region 4
170,174297,ETNP_160m_PROKKA_117698,47.18,10,2,2,,25768,Sigma-70  region 4
170,174298,ETNP_100m_PROKKA_04823,47.18,10,2,2,,25768,Sigma-70  region 4
170,174299,ETNP_180m_PROKKA_190333,47.18,10,2,2,,25768,Sigma-70  region 4
68,118955,NP_85m_PROKKA_11169,47.16,12,4,4,,39471,Alpha-keto acid-binding periplasmic protein TakP precursor
68,118956,NP_100m_PROKKA_06558,47.16,12,4,4,,39471,Alpha-keto acid-binding periplasmic protein TakP precursor
68,118957,NP_300m_PROKKA_11637,47.16,12,4,4,,39471,Alpha-keto acid-binding periplasmic protein TakP precursor
68,118958,ETNP_110m_PROKKA_31734,47.16,12,4,4,,39471,Alpha-keto acid-binding periplasmic protein TakP precursor
68,118967,ETNP14_120maa_PROKKA_156631,47.16,12,4,4,,39652,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
171,135325,ETNP14_68maa_PROKKA_165745,47.13,7,2,1,,32220,60 kDa chaperonin 5
112,136091,ETNP_100m_particle_PROKKA_56315,45.82,20,3,1,,15007,hypothetical protein
120,95,ETNP_180m_PROKKA_81155,45.18,3,2,2,,81192,Multicopper oxidase
125,174223,ETNP14_68maa_PROKKA_122161,45.08,6,2,0,,36766,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
125,174224,ETNP_90m_PROKKA_198222,45.08,5,2,0,,40436,Alpha-keto acid-binding periplasmic protein TakP precursor
125,174225,ETNP14_68maa_PROKKA_83503,45.08,5,2,0,,40639,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
125,174271,ETNP14_68mB_PROKKA_11066,45.08,5,2,0,,39987,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
125,174272,ETNP14_120maa_PROKKA_81829,45.08,5,2,0,,40752,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
125,174273,WP_019307727,45.08,5,2,0,,40624,hypothetical protein SAR324 cluster bacterium SCGC AAA240-J09
125,174274,ETNP14_120maa_PROKKA_181412,45.08,5,2,0,,40645,Alpha-keto acid-binding periplasmic protein TakP precursor
125,174275,ETNP_300m_PROKKA_35557,45.08,5,2,0,,40632,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
125,174276,NP_300m_PROKKA_08904,45.08,5,2,0,,40632,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
125,174277,ETNP_180m_PROKKA_225488,45.08,5,2,0,,40632,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
98,107347,NP_300m_PROKKA_09456,45.07,19,3,0,,11688,hypothetical protein
98,107346,NP_300m_PROKKA_45804,45.07,35,3,0,,6378,hypothetical protein
109,174234,WP_013962079,44.46,11,3,1,,37875,C4-dicarboxylate ABC transporter substrate-binding protein Roseobacter litoralis
109,1323,ETNP_180m_PROKKA_224183,44.46,11,3,1,,38327,Sialic acid-binding periplasmic protein SiaP precursor
109,1325,ETNP_180m_PROKKA_236449,44.46,11,3,1,,38286,Sialic acid-binding periplasmic protein SiaP precursor
109,1321,NP_85m_PROKKA_12320,44.46,11,3,1,,38321,Sialic acid-binding periplasmic protein SiaP precursor
142,174252,ETNP_120m_particle_PROKKA_147468,44.05,11,2,2,,23013,hypothetical protein
142,174286,ETNP_160m_PROKKA_84939,44.05,23,2,2,,11453,hypothetical protein
142,174287,ETNP_120m_PROKKA_30177,44.05,18,2,2,,14479,hypothetical protein
142,174288,ETNP_180m_PROKKA_206437,44.05,18,2,2,,14436,hypothetical protein
142,174289,ETNP_300m_PROKKA_86490,44.05,18,2,2,,14357,hypothetical protein
142,174290,ETNP_120m_free_PROKKA_231730,44.05,13,2,2,,20010,hypothetical protein
192,107374,ETNP_120m_particle_PROKKA_165008,43.94,1,1,1,,83768,Colicin I receptor precursor
192,107283,ETNP_180m_PROKKA_09908,43.94,1,1,1,,95442,Ferric-pseudobactin 358 receptor precursor
192,107284,ETNP_160m_PROKKA_59137,43.94,1,1,1,,95442,Ferric-pseudobactin 358 receptor precursor
192,107285,ETNP_300m_PROKKA_104679,43.94,1,1,1,,95472,Ferric-pseudobactin 358 receptor precursor
192,107402,ETNP14_120maa_PROKKA_82871,43.94,1,1,1,,91557,Pesticin receptor precursor
192,107404,ETNP_140m_PROKKA_14461,43.94,1,1,1,,96349,Colicin I receptor precursor
192,107405,ETNP_120m_particle_PROKKA_127161,43.94,1,1,1,,96292,Colicin I receptor precursor
192,107406,NP_300m_PROKKA_17257,43.94,1,1,1,,96349,Colicin I receptor precursor
192,107407,NP_100m_PROKKA_02021,43.94,1,1,1,,96351,Colicin I receptor precursor
192,107408,ETNP_100m_PROKKA_49665,43.94,1,1,1,,96335,Colicin I receptor precursor
192,107409,NP_85m_PROKKA_06917,43.94,1,1,1,,96321,Colicin I receptor precursor
192,107410,ETNP_110m_PROKKA_38943,43.94,1,1,1,,96321,Colicin I receptor precursor
192,107411,ETNP_300m_PROKKA_12052,43.94,1,1,1,,96371,Colicin I receptor precursor
192,107412,ETNP14_68maa_PROKKA_48572,43.94,1,1,1,,98318,Colicin I receptor precursor
192,107401,ETNP_70m_PROKKA_41660,43.94,5,1,1,,21337,Ferrichrome-iron receptor precursor
192,107403,WP_012519122,43.94,1,1,1,,94003,TonB-dependent receptor Alteromonas mediterranea
192,107321,ETNP14_120maa_PROKKA_55938,43.94,1,1,1,,98301,Colicin I receptor precursor
192,107322,ETNP_100m_PROKKA_03235,43.94,1,1,1,,107657,Colicin I receptor precursor
129,27426,XP_002180358,43.74,7,1,1,,14700,histone H2A isoform 2  Phaeodactylum tricornutum CCAP 1055
129,27414,XP_003054974,43.74,7,1,1,,12976,histone H2A  Micromonas pusilla CCMP1545
129,27415,XP_003058884,43.74,7,1,1,,12976,predicted protein  Micromonas pusilla CCMP1545
129,27417,ETNP_60m_PROKKA_16910,43.74,7,1,1,,13283,Core histone H2A/H2B/H3/H4
129,27418,XP_003063220,43.74,7,1,1,,13018,predicted protein partial  Micromonas pusilla CCMP1545
129,27422,ETNP_70m_PROKKA_64991,43.74,7,1,1,,13534,Core histone H2A/H2B/H3/H4
129,27423,ETNP_120m_particle_PROKKA_169132,43.74,7,1,1,,13824,Core histone H2A/H2B/H3/H4
129,27430,XP_003082251,43.74,6,1,1,,17046,histone H2A ISS  Ostreococcus tauri
129,27431,XP_003080758,43.74,6,1,1,,16686,histone H2A ISS  Ostreococcus tauri
129,27411,ETNP_70m_PROKKA_66181,43.74,9,1,1,,11042,hypothetical protein
129,27416,EJK63752,43.74,7,1,1,,12825,hypothetical protein THAOC_15570  Thalassiosira oceanica
129,27413,EJK52562,43.74,7,1,1,,12825,hypothetical protein THAOC_28150  Thalassiosira oceanica
129,27412,EJK66680,43.74,7,1,1,,12825,hypothetical protein THAOC_12377  Thalassiosira oceanica
129,27419,XP_002179427,43.74,7,1,1,,13178,histone H2A isoform 3b  Phaeodactylum tricornutum CCAP 1055
129,27420,ETNP_100m_particle_PROKKA_07520,43.74,7,1,1,,13678,Core histone H2A/H2B/H3/H4
129,27421,XP_002179202,43.74,7,1,1,,13178,histone H2A isoform 3a  Phaeodactylum tricornutum CCAP 1055
