Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) RAL95_trypsin_MED_1,Area RAL95_trypsin_MED_1,#Peptides,#Unique,#Spec RAL95_trypsin_MED_1,PTM,Avg. Mass,Description
126,16161,PMM1294,183.06,65,65,6.71E8,11,11,32,Carbamidomethylation; Oxidation (M); Deamidation (NQ),17493,| PMM1294 | putative nickel-containing superoxide dismutase precursor (NISOD)
231,16173,PMM1539,183.05,56,56,8.59E7,10,10,22,,20843,| adk | adenylate kinase
195,12889,PMM1288,183.01,49,49,1.86E8,16,16,25,Carbamidomethylation,38727,| pdhA | pyruvate dehydrogenase E1 alpha subunit
124,9927,PMM0519,182.73,59,59,3.22E8,19,19,36,Carbamidomethylation; Oxidation (M),37182,| tal | transaldolase B
237,16095,PMM0243,182.16,58,58,1.97E8,13,13,22,,24801,| thyX | FAD-dependent thymidylate synthase
249,16075,PMM1205,182.08,36,36,1.08E8,13,13,20,Carbamidomethylation,45151,| PMM1205 | NDP-hexose 3 4-dehydratase
151,13212,PMM1229,181.39,58,58,1.63E8,15,15,28,Carbamidomethylation; Oxidation (M),35822,| PMM1229 | dehydrogenase  E1 component
204,9989,PMM0847,181.18,29,29,4.69E7,21,20,25,Carbamidomethylation,86161,| zam | putative acetazolamide conferring resistance protein Zam
215,10469,PMM0288,181.16,28,28,5.98E7,19,19,24,,78430,| chlD | protoporphyrin IX magnesium chelatase subunit ChlD
187,13315,PMM1157,181.00,28,28,7.34E8,11,11,26,Oxidation (M); Deamidation (NQ),39943,| psbD | photosystem II PsbD protein (D2)
259,10314,PMM1004,180.65,48,48,5.14E7,14,14,19,Carbamidomethylation,43724,| purT | phosphoribosylglycinamide formyltransferase 2
250,9879,PMM1466,180.62,38,38,7.49E7,13,13,18,,50624,| fumC | fumarate hydratase
315,16087,PMM0530,180.34,39,39,8.69E7,10,10,16,Carbamidomethylation,45120,| rps1b | 30S ribosomal protein S1 homolog B  putative Nbp1
278,12996,PMM0430,180.06,44,44,6.22E7,13,13,18,Carbamidomethylation,27306,| hisF | imidazole glycerol phosphate synthase subunit HisF
304,16044,PMM0611,179.78,43,43,2.07E7,14,14,16,Carbamidomethylation,49750,| glmU | UDP-N-acetylglucosamine pyrophosphorylase
220,13108,PMM1611,179.26,47,47,9.24E7,16,16,23,Carbamidomethylation; Oxidation (M); Deamidation (NQ),50874,| thiC | thiamine biosynthesis protein ThiC
168,16041,PMM0854,179.15,43,43,5.87E7,24,24,28,Carbamidomethylation,64034,| ftsH4 | cell division protein FtsH4
172,13033,PMM1259,179.10,44,44,1.93E8,15,15,25,Carbamidomethylation,43598,| PMM1259 | pyridoxal-phosphate-dependent aminotransferase
295,16030,PMM0278,178.94,45,45,5.6E7,17,17,18,Carbamidomethylation,55447,| PMM0278 | phosphotransferase superclass
280,10167,PMM0608,178.32,44,44,1.38E8,10,10,17,Carbamidomethylation,31550,| menB | naphthoate synthase
226,9787,PMM0164,178.14,49,49,8.39E7,15,15,22,Carbamidomethylation,44900,| trpB | tryptophan synthase subunit beta
406,16141,PMM0525,177.91,38,38,2.5E7,11,11,13,Carbamidomethylation; Deamidation (NQ),44195,| hemH | ferrochelatase
223,10244,PMM1599,177.77,45,45,6.02E7,13,13,22,,34042,| PMM1599 | hypothetical protein
342,16081,PMM1239,177.42,29,29,4.96E7,12,12,15,Carbamidomethylation,67448,| hetA | ABC transporter
175,16059,PMM1152,177.02,48,48,1.47E8,16,16,27,Carbamidomethylation,36404,| ycf39 | putative chaperon-like protein for quinone binding in photosystem II
305,10741,PMM1303,176.89,41,41,3.54E7,14,14,16,Carbamidomethylation,50585,| PMM1303 | FAD/FMN-containing dehydrogenase
199,16158,PMM1489,176.81,50,50,1.39E8,11,11,23,Oxidation (M),24881,| rpiA | ribose-5-phosphate isomerase A
293,16055,PMM0888,176.61,57,57,5.03E7,13,13,18,Carbamidomethylation; Oxidation (M),31976,| dapF | diaminopimelate epimerase
338,10573,PMM0908,176.25,34,34,5.96E7,14,14,16,Carbamidomethylation,57715,| ilvA | threonine dehydratase
236,16054,PMM0172,175.67,39,39,1.32E8,15,15,21,Carbamidomethylation; Oxidation (M),45242,| ndhH | NAD(P)H-quinone oxidoreductase subunit H
235,13080,PMM1074,175.61,41,41,8.22E7,18,18,22,Carbamidomethylation; Oxidation (M),57964,| zwf | glucose-6-phosphate 1-dehydrogenase
191,10395,PMM1544,175.57,61,61,1.91E8,11,11,26,Oxidation (M),19630,| rplF | 50S ribosomal protein L6
119,16114,PMM0223,175.50,32,32,1.38E9,11,11,33,Carbamidomethylation; Oxidation (M),39636,| psbA | photosystem II PsbA protein (D1)
225,12790,PMM0436,175.42,24,24,3.19E7,18,18,21,Carbamidomethylation,97830,| topA | DNA topoisomerase I
272,10619,PMM0178,175.23,41,41,4.98E7,13,13,19,Carbamidomethylation,34254,| gshB | glutathione synthetase
255,16050,PMM0663,175.20,35,35,5.42E7,15,15,20,Carbamidomethylation; Oxidation (M),61821,| prfC | peptide chain release factor 3
247,16123,PMM1542,175.17,50,50,3.12E8,11,11,21,Oxidation (M),22204,| rpsE | 30S ribosomal protein S5
345,10172,PMM1699,175.09,32,32,4.71E7,11,11,16,Carbamidomethylation,39419,| aroF | phospho-2-dehydro-3-deoxyheptonate aldolase
287,10297,PMM1051,175.07,45,45,8.01E7,15,15,19,Carbamidomethylation,46956,| thrA hom | homoserine dehydrogenase
218,16146,PMM1558,174.75,49,49,4.82E8,11,11,23,Carbamidomethylation; Deamidation (NQ),23168,| rplC | 50S ribosomal protein L3
417,16288,PMM1042,174.64,52,52,1.7E8,6,6,14,Deamidation (NQ),18565,| PMM1042 | hpothetical protein
265,12785,PMM1637,174.63,41,41,1.18E8,10,10,19,Carbamidomethylation; Deamidation (NQ),36043,| PMM1637 | putative transcriptional regulator
467,10092,PMM1312,174.38,36,36,1.17E8,8,8,12,,40224,| PMM1312 | PIN domain superfamily protein
243,10261,PMM1090,173.70,37,37,5.82E7,16,16,21,Carbamidomethylation,50649,| lysA | diaminopimelate decarboxylase
198,9911,PMM0797,173.22,65,65,1.63E8,19,19,26,Carbamidomethylation,35444,| PMM0797 | putative mRNA binding protein
267,10126,PMM1711,173.01,35,35,5.86E7,16,16,20,Carbamidomethylation,53097,| sps | sucrose phosphate synthase
281,13310,PMM0963,172.74,34,34,3.92E7,14,14,18,Carbamidomethylation,61653,| ureC | urease subunit alpha
330,13192,PMM0480,172.73,71,71,1.42E8,7,7,14,Carbamidomethylation; Oxidation (M); Deamidation (NQ),18669,| PMM0480 | hypothetical protein
214,10673,PMM1501,172.62,36,36,6.41E7,15,15,23,,68413,| PMM1501 | ribonuclease E/G
240,9801,PMM0419,172.51,38,38,3.48E7,15,15,20,Carbamidomethylation; Deamidation (NQ),55614,| mqo | malate:quinone oxidoreductase
329,12853,PMM1337,172.09,44,44,3.41E7,11,11,15,Carbamidomethylation,30700,| lpxC | UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase
196,10711,PMM0254,171.99,33,33,4.45E7,22,22,24,,77655,| PMM0254 | hypothetical protein
447,16140,PMM1461,171.96,73,73,6.11E7,9,9,12,Carbamidomethylation; Oxidation (M),15957,| PMM1461 | 7-cyano-7-deazaguanine reductase
296,12779,PMM1280,170.92,35,35,5.6E7,14,13,17,Carbamidomethylation,45957,| PMM1280 | putative bifuntional enzyme: tRNA methyltransferase; 2-C-methyl-D-erythritol 2 4-cyclodiphosphate synthase
300,16060,PMM0526,170.81,26,26,1.27E8,14,14,18,,64304,| ilvH | acetolactate synthase 3 catalytic subunit
221,10285,PMM1234,170.46,47,47,1.21E8,13,13,23,Carbamidomethylation,37266,| PMM1234 | zinc-containing alcohol dehydrogenase superfamily protein
414,10576,PMM0782,170.45,34,34,3.28E7,10,10,14,,41297,| PMM0782 | putative oxidoreductase
283,16073,PMM0233,170.28,48,48,4.19E7,15,15,19,Carbamidomethylation; Deamidation (NQ),37168,| pyrB | aspartate carbamoyltransferase catalytic subunit
138,12991,PMM0754,169.97,60,60,3.17E8,13,13,30,Carbamidomethylation; Oxidation (M); Deamidation (NQ),24046,| tsf | elongation factor Ts
190,16062,PMM0776,169.77,88,88,1.02E8,15,15,24,Carbamidomethylation; Oxidation (M),23181,| PMM0776 | putative uracil phosphoribosyltransferase
277,10706,PMM0907,169.52,21,21,6.82E7,10,10,19,,68936,| Dxs | 1-deoxy-D-xylulose-5-phosphate synthase
453,16375,PMM1507,169.45,50,50,1.96E8,8,8,13,Carbamidomethylation,12046,| rpsJ | 30S ribosomal protein S10
314,10731,PMM0508,169.41,28,28,2.53E7,13,13,16,Carbamidomethylation,68208,| proS | prolyl-tRNA synthetase
346,9971,PMM0302,169.28,28,28,2.04E7,15,15,16,Carbamidomethylation,82356,| selD | selenide water dikinase
252,12856,PMM0058,169.06,43,43,1.12E8,12,12,20,Carbamidomethylation; Deamidation (NQ),37896,| PMM0058 | hypothetical protein
288,12846,PMM0420,169.06,31,31,2.42E7,15,15,19,Carbamidomethylation,67458,| lepA | GTP-binding protein LepA
311,9909,PMM0788,168.98,48,48,2.85E7,13,13,17,Carbamidomethylation; Oxidation (M); Deamidation (NQ),39474,| proB | gamma-glutamyl kinase
376,13086,PMM0292,168.79,79,79,1.02E8,9,9,13,Carbamidomethylation,20252,| ndhJ | NADH dehydrogenase subunit J
344,16115,PMM0960,168.64,47,47,6.72E7,12,12,16,Carbamidomethylation,29956,| PMM0960 | mannosyl-3-phosphoglycerate phosphatase
365,16100,PMM1180,168.59,42,42,2.31E8,11,11,16,,29687,| sppA | signal peptide peptidase SppA (protease IV)
289,10115,PMM0479,168.34,53,53,6.12E7,13,13,18,Carbamidomethylation; Oxidation (M),40553,| PMM0479 | BioD-like N-terminal domain of phosphotransacetylase
319,13056,PMM0449,167.83,33,33,1.07E8,11,11,15,,37919,| PMM0449 | putative multidrug efflux ABC transporter
184,10629,PMM0017,167.70,43,43,4.01E8,13,13,27,Carbamidomethylation; Deamidation (NQ),40201,| dnaJ | DnaJ protein
251,9981,PMM1577,167.45,30,30,3.86E7,14,14,19,Carbamidomethylation,57322,| trpE | anthranilate synthase component I/chorismate-binding protein
153,10631,PMM1657,167.39,39,39,2.44E8,16,16,29,Carbamidomethylation; Oxidation (M),50607,| clpX | ATP-dependent protease ATP-binding subunit ClpX
270,16167,PMM1237,167.09,44,44,6.29E7,10,10,20,,24146,| PMM1237 | hypothetical protein
299,10155,PMM0795,166.94,27,27,1.85E7,12,12,15,Carbamidomethylation,62937,| PMM0795 | hypothetical protein
115,10145,PMM0214,166.90,28,28,6.92E8,14,14,35,Carbamidomethylation; Oxidation (M); Deamidation (NQ),57564,| PMM0214 | putative sulfate transporter
334,12960,PMM1231,166.30,38,38,9E7,10,10,17,Carbamidomethylation; Oxidation (M),34752,| PMM1231 | hypothetical protein
317,16068,PMM1565,166.10,57,57,7.62E7,13,13,17,Carbamidomethylation,30342,| PMM1565 | arogenate dehydrogenase
308,16097,PMM0453,165.87,55,55,1.55E8,11,11,16,Oxidation (M),26470,| fabG | 3-oxoacyl-[acyl-carrier protein] reductase
257,13327,PMM0461,165.64,33,33,2.72E8,8,8,20,Oxidation (M); Deamidation (NQ),34657,| petA | apocytochrome f
286,16172,PMM1313,165.55,40,40,2.19E8,8,8,17,Oxidation (M),24307,| clpP4 | ATP-dependent Clp protease-like protein
230,10006,PMM1139,165.21,52,52,8.62E7,19,18,21,,39590,| PMM1139 | membrane fusion protein
547,10282,PMM0544,164.83,24,24,8.35E6,8,8,8,Carbamidomethylation,59104,| chlB | light-independent protochlorophyllide reductase subunit B
343,10014,PMM0043,164.33,32,32,1.32E7,13,13,16,Carbamidomethylation,66103,| PMM0043 | flavoprotein
266,16102,PMM1588,164.07,63,63,2.19E8,13,13,18,Carbamidomethylation,22740,| PMM1588 | carboxylase domain-containing protein
209,16135,PMM0481,164.02,60,60,2.23E8,12,12,25,,19022,| PMM0481 | putative nucleotide-binding protein
234,10548,PMM0045,164.00,26,26,1.52E7,13,13,19,Carbamidomethylation; Deamidation (NQ),73425,| PMM0045 | arginine decarboxylase
222,10013,PMM0410,163.93,51,51,3.16E8,10,10,23,Carbamidomethylation,22856,| rpsD | 30S ribosomal protein S4
292,16159,PMM0096,163.65,37,37,8.53E7,9,9,18,Carbamidomethylation; Deamidation (NQ),29224,| PMM0096 | inositol monophosphate family protein
502,10624,PMM1138,163.55,42,42,2.09E7,10,10,10,Carbamidomethylation,39945,| PMM1138 | GTP-dependent nucleic acid-binding protein EngD
421,10325,PMM0534,162.85,33,33,4.15E7,6,6,13,Oxidation (M),37244,| accA | acetyl-CoA carboxylase carboxyltransferase subunit alpha
306,16063,PMM1500,162.48,39,39,2.28E7,13,13,15,Carbamidomethylation; Deamidation (NQ),45576,| PMM1500 | L L-diaminopimelate aminotransferase
301,16083,PMM0028,161.82,50,50,2.71E7,11,11,17,Carbamidomethylation,38189,| pdxA | 4-hydroxythreonine-4-phosphate dehydrogenase
177,16311,PMM1519,161.60,47,47,1.17E9,11,11,27,Carbamidomethylation; Deamidation (NQ),21408,| psaL | photosystem I reaction center protein subunit XI
323,13228,PMM0323,161.51,34,34,4.88E7,13,13,17,Carbamidomethylation,48910,| PMM0323 | hypothetical protein
256,16176,PMM0145,161.34,69,69,1.82E8,9,9,20,Carbamidomethylation,13431,| PMM0145 | NADH dehydrogenase I subunit M
263,9904,PMM0496,161.16,41,41,4.77E7,13,13,19,,45751,| sigA | RNA polymerase sigma factor RpoD
351,9858,PMM1465,161.16,32,32,3.74E7,12,12,14,Carbamidomethylation,48974,| purB | adenylosuccinate lyase
279,16103,PMM1650,160.95,56,56,1.38E8,10,10,18,Carbamidomethylation; Oxidation (M),28691,| PMM1650 | hypothetical protein
269,13233,PMM0205,160.82,51,51,2.7E8,11,11,20,Deamidation (NQ),22774,| nusG | transcription antitermination protein NusG
340,10030,PMM0514,160.38,44,44,1.87E7,13,13,15,Oxidation (M),47109,| PMM0514 | putative dihydroorotase
510,16136,PMM0531,160.22,41,41,5.14E7,10,10,11,Carbamidomethylation,29453,| PMM0531 | creatininase
463,10042,PMM0070,160.10,30,30,2.86E7,10,10,12,Carbamidomethylation,48003,| PMM0070 | putative cysteine desulfurase or selenocysteine lyase
248,16105,PMM1584,159.60,54,54,1.18E8,10,10,20,Carbamidomethylation,24708,| rnd | putative ribonuclease D
326,13274,PMM0126,159.53,35,35,3.24E7,11,11,15,,36882,| PMM0126 | hypothetical protein
445,12808,PMM0291,159.46,30,30,5.3E7,9,9,12,Carbamidomethylation,48364,| PMM0291 | hypothetical protein
332,10463,PMM1442,159.33,34,34,4.98E7,14,14,17,Deamidation (NQ),49997,| pepP | putative aminopeptidase P
42,12775,PMM0201,159.14,47,47,2.33E9,17,17,56,Deamidation (NQ),13244,| rplL | 50S ribosomal protein L7/L12
336,16306,PMM0027,158.87,52,52,1.59E8,6,6,15,Oxidation (M),18678,| accB fabE | biotin / lipoyl attachment:Acetyl-CoA biotin carboxyl carrier subunit
420,16088,PMM0762,158.76,24,24,4.5E7,10,10,13,Carbamidomethylation; Oxidation (M),66793,| typA | tyrosine binding protein
182,16143,PMM0403,158.59,84,84,4.36E8,12,12,26,Carbamidomethylation; Oxidation (M); Deamidation (NQ); Methylation(KR),16629,| PMM0403 | hypothetical protein
358,12894,PMM1340,158.43,40,40,4.66E7,14,14,16,Carbamidomethylation,49311,| purD | phosphoribosylglycinamide synthetase
363,10681,PMM1613,158.30,41,41,8.99E7,12,12,15,,41815,| PMM1613 | zinc metallopeptidase
359,16077,PMM1702,158.24,52,52,5.86E7,12,12,16,Carbamidomethylation,32619,| purU | formyltetrahydrofolate deformylase
403,12797,PMM0100,158.17,26,26,1.66E7,12,12,14,Carbamidomethylation,62021,| nadB | L-aspartate oxidase
229,16071,PMM1339,158.14,57,57,1.03E8,15,15,22,Carbamidomethylation,27869,| purC | phosphoribosylaminoimidazole-succinocarboxamide synthase
238,16133,PMM0203,157.95,43,43,3.98E8,9,9,22,,25591,| rplA | 50S ribosomal protein L1
282,9836,PMM0759,157.88,21,21,3.9E7,15,15,18,Carbamidomethylation,82784,| glyS | glycyl-tRNA synthetase beta subunit
559,16091,PMM0327,157.73,31,31,4.8E7,10,10,10,Carbamidomethylation,55980,| PMM0327 | putative neutral invertase-like protein
224,10309,PMM1154,157.68,76,76,1.14E8,11,11,22,Oxidation (M); Deamidation (NQ),19072,| ilvH | acetolactate synthase 3 regulatory subunit
416,10025,PMM0072,157.24,45,45,4.11E7,8,8,14,,29234,| PMM0072 | ABC transporter  ATP binding component
264,13118,PMM1115,157.12,33,33,4.85E7,14,14,18,Carbamidomethylation,59554,| crtH | putative carotenoid isomerase
377,16132,PMM0615,157.08,44,44,3.56E7,9,9,12,Carbamidomethylation,30466,| PMM0615 | putative nitrilase
193,16309,PMM0906,157.01,84,84,4.24E8,15,15,26,Carbamidomethylation; Deamidation (NQ),9013,| psaK | photosystem I PsaK protein (subunit X)
192,13202,PMM0079,156.61,69,69,3.68E8,13,13,26,Carbamidomethylation; Oxidation (M),17799,| bcp | putative bacterioferritin comigratory (BCP) protein
372,16304,PMM0055,156.48,56,56,8.67E7,6,6,14,,16976,| PMM0055 | hypothetical protein
262,9755,PMM0493,156.18,33,33,5.19E7,15,15,20,,57918,| cxp | carboxypeptidase Taq (M32) metallopeptidase
436,16383,PMM0235,155.94,55,55,2.04E8,5,5,12,Carbamidomethylation,11411,| gatC | aspartyl/glutamyl-tRNA amidotransferase subunit C
217,10567,PMM0005,155.73,26,26,4.34E7,20,20,24,Carbamidomethylation,93039,| PMM0005 | DNA gyrase/topoisomerase IV  subunit A
241,16051,PMM1065,155.63,33,33,5.87E7,18,18,21,Carbamidomethylation,60998,| PMM1065 | hypothetical protein
294,16216,PMM1463,155.29,70,70,2.99E8,10,10,19,Oxidation (M),12314,| glnB | nitrogen regulatory protein P-II
189,13059,PMM1510,155.23,56,56,6.09E8,8,8,27,Oxidation (M),17357,| rps7 | 30S ribosomal protein S7
298,9884,PMM0893,155.22,30,30,2.8E7,15,15,18,Carbamidomethylation,64656,| ribA/ribB | bifunctional 3 4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II/unknown domain fusion protein
396,13144,PMM1342,155.12,28,28,3.19E7,11,11,13,Carbamidomethylation,56950,| kaiC | circadian clock protein KaiC
381,13133,PMM1654,155.05,30,30,2.28E7,10,10,14,Carbamidomethylation,37946,| asd | aspartate semialdehyde dehydrogenase
290,13309,PMM1694,154.92,65,65,3.48E7,11,11,17,Carbamidomethylation,28092,| cobA | putative uroporphyrin-III C-methyltransferase
374,13048,PMM0186,154.89,35,35,1.49E7,10,10,14,Carbamidomethylation,42388,| hisC | aminotransferase class-I
375,13024,PMM1073,154.30,39,39,7.19E7,13,13,15,Carbamidomethylation,48557,| PMM1073 | putative glucose 6-phosphate dehydrogenase effector OpcA
404,10589,PMM0241,154.23,32,32,2.89E7,12,12,13,Carbamidomethylation,50345,| PMM0241 | phosphotransferase superclass
623,16344,PMM0799,154.03,42,42,4.87E7,7,7,8,,22757,| PMM0799 | hypothetical protein
400,16130,PMM0929,154.02,23,23,5.48E7,9,9,14,,53762,| secD | preprotein translocase subunit SecD
477,9828,PMM0331,153.89,27,27,2.35E7,10,10,11,,52773,| PMM0331 | putative aldehyde dehydrogenase
389,16287,PMM0295,153.62,52,52,7.52E7,9,9,14,Carbamidomethylation,15874,| rub | putative rubredoxin
320,12922,PMM0490,153.60,28,28,3.5E7,9,9,14,Carbamidomethylation,41332,| PMM0490 | hypothetical protein
322,13243,PMM1674,153.49,29,29,3.95E7,9,9,15,,51259,| dnaB | DnaB replicative helicase
331,16199,PMM1266,153.13,53,53,6.12E7,7,7,15,Oxidation (M); Deamidation (NQ),19058,| PMM1266 | hypothetical protein
394,16160,PMM0704,153.04,31,31,4.91E7,7,7,13,Carbamidomethylation,39025,| PMM0704 | VIC family potassium channel protein
608,16112,PMM0188,152.99,40,40,2.41E7,9,9,9,Carbamidomethylation,32366,| nadC | nicotinate-nucleotide pyrophosphorylase:quinolinate phosphoriobsyl transferase
505,16137,PMM0370,152.89,18,18,5.92E7,7,7,9,,61614,| PMM0370 | putative cyanate ABC transporter  substrate binding protein
482,16089,PMM1471,152.88,66,66,1.76E7,11,11,12,Carbamidomethylation,24829,| BioD | putative dethiobiotin synthase
239,16367,PMM1391,152.88,81,81,2.82E8,9,9,19,,8735,| PMM1391 | CopG family protein
379,13002,PMM0713,152.74,56,56,5.1E7,13,13,15,Carbamidomethylation,37941,| gap1 | putative glyceraldehyde 3-phosphate dehydrogenase
169,9936,PMM1655,152.69,39,39,6.99E7,20,20,24,Carbamidomethylation; Oxidation (M),53534,| tig | trigger factor
460,16116,PMM0768,152.42,30,30,2.1E7,9,8,11,Carbamidomethylation,48289,| hemA | glutamyl-tRNA reductase
371,16178,PMM0522,152.24,49,49,2.48E7,8,8,15,Carbamidomethylation; Oxidation (M),25356,| pyrH | uridylate kinase
475,10231,PMM0913,152.19,30,30,2.35E7,10,10,11,,43596,| PMM0913 | putative ABC transporter
349,10530,PMM0499,152.17,43,43,1.38E8,8,8,16,Carbamidomethylation; Oxidation (M); Deamidation (NQ),30608,| argB | acetylglutamate kinase
390,13057,PMM1218,152.08,32,32,3.15E7,11,11,13,Carbamidomethylation,55472,| rfaE | putative ADP-heptose synthase
318,9846,PMM0004,152.03,35,35,4.53E7,11,11,16,Carbamidomethylation,54949,| purF | amidophosphoribosyltransferase
333,10478,PMM0676,152.03,38,38,4.27E7,13,13,16,Carbamidomethylation; Deamidation (NQ),45023,| ispG | 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
424,16165,PMM0821,152.03,32,32,2.36E7,7,7,13,,35863,| PMM0821 | L-asparaginase II
285,16129,PMM1235,152.01,34,34,5.75E7,11,11,19,,31203,| PMM1235 | hypothetical protein
473,12893,PMM1536,151.99,32,32,1.18E8,6,6,12,Carbamidomethylation; Deamidation (NQ),13766,| rps11 | 30S ribosomal protein S11
335,16183,PMM0558,151.90,72,72,1.6E8,8,8,17,Carbamidomethylation,13995,| PMM0558 | hypothetical protein
438,16096,PMM0827,151.79,23,23,2.8E7,10,10,11,,67796,| PMM0827 | ABC transporter
275,16168,PMM0320,151.71,77,77,2.46E8,12,12,20,Oxidation (M),12164,| minE | cell division topological specificity factor MinE
426,16211,PMM0244,151.13,50,50,6.85E7,7,7,12,Carbamidomethylation; Oxidation (M),22095,| dcd | deoxycytidine triphosphate deaminase
464,9973,PMM0413,150.88,26,26,9.19E6,10,10,11,Carbamidomethylation; Deamidation (NQ),57651,| murE | UDP-N-acetylmuramoylalanyl-D-glutamate--2  6-diaminopimelate ligase
471,16127,PMM0569,150.87,30,30,3.4E7,8,8,11,Carbamidomethylation,39958,| pyrC | dihydroorotase
260,10318,PMM1109,150.77,32,32,1.18E8,7,7,20,Deamidation (NQ),20830,| PMM1109 | hypothetical protein
179,16236,PMM0469,150.71,51,51,8.22E8,9,9,27,Carbamidomethylation,20153,| psaF | photosystem I PsaF protein (subunit III)
325,16104,PMM0215,150.56,34,34,5.2E7,10,10,15,Carbamidomethylation; Deamidation (NQ),37555,| PMM0215 | delta-aminolevulinic acid dehydratase
461,16098,PMM0955,150.35,49,49,4.13E7,11,11,11,Carbamidomethylation,28159,| msrA | peptide methionine sulfoxide reductase
284,13301,PMM1263,150.17,31,31,4.05E7,11,11,16,Carbamidomethylation,34873,| PMM1263 | ornithine carbamoyltransferase
555,12839,PMM1570,150.10,29,29,3.09E7,10,10,10,Carbamidomethylation,42681,| PMM1570 | hypothetical protein
521,10179,PMM0969,150.01,43,43,3.72E7,7,7,10,Carbamidomethylation,21780,| ureG | urease accessory protein UreG
409,16235,PMM0275,149.51,42,42,7.91E7,7,7,13,Carbamidomethylation; Oxidation (M),20216,| pyrE | orotate phosphoribosyltransferase
470,10428,PMM0257,148.77,23,23,1.36E7,9,9,9,Carbamidomethylation,47574,| PMM0257 | molybdenum cofactor biosynthesis protein
560,10184,PMM0209,148.73,19,19,3.7E7,8,8,10,Carbamidomethylation,63087,| PMM0209 | putative kinase
302,10473,PMM0665,148.49,39,39,3.59E7,12,12,18,Oxidation (M),33348,| hslO | Hsp33-like chaperonin
368,13229,PMM0191,148.46,20,20,9.76E6,12,12,14,Carbamidomethylation; Deamidation (NQ),87011,| spoT | guanosine-3' 5'-bis(diphosphate) 3'-diphosphatase  (ppGpp)ase
442,10477,PMM1310,148.39,39,39,4.06E7,8,8,12,Carbamidomethylation,28262,| panB | 3-methyl-2-oxobutanoate hydroxymethyltransferase
462,16094,PMM0097,148.38,29,29,1.88E7,10,10,12,Carbamidomethylation,54267,| PMM0097 | RND family outer membrane efflux protein
448,13175,PMM1433,148.33,50,50,4.94E7,10,10,13,Carbamidomethylation,20576,| PMM1433 | bifunctional pyrimidine regulatory protein PyrR uracil phosphoribosyltransferase
313,13234,PMM0996,147.62,80,80,1.02E8,8,8,18,Carbamidomethylation; Oxidation (M); Deamidation (NQ),12250,| PMM0996 | hypothetical protein
327,10005,PMM1069,147.52,39,39,6.95E7,11,11,15,Carbamidomethylation; Oxidation (M),32785,| folD | putative bifunctional methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate/cyclohydrolase
370,10692,PMM0601,147.51,39,39,5.69E7,10,10,15,Carbamidomethylation,33755,| PMM0601 | ABC transporter substrate-binding protein
516,16111,PMM0917,147.23,33,33,1.48E7,9,9,11,Carbamidomethylation,50925,| PMM0917 | pyridoxal-dependent decarboxylase family protein
684,12930,PMM0184,147.23,52,52,1.63E7,6,6,8,Carbamidomethylation; Deamidation (NQ),22097,| pabA | para-aminobenzoate synthase component II
393,16126,PMM0147,146.98,33,33,1.86E8,8,8,12,Carbamidomethylation,35250,| rbcR | putative Rubisco transcriptional regulator
328,16074,PMM1270,146.90,47,47,5.16E7,14,13,17,Carbamidomethylation; Oxidation (M); Deamidation (NQ),38128,| pheS | phenylalanyl-tRNA synthetase alpha chain
366,16119,PMM0110,146.57,50,50,9.74E7,11,11,14,Carbamidomethylation; Deamidation (NQ),27230,| PMM0110 | putative glutathione S-transferase
532,16171,PMM0578,146.42,43,43,4.62E7,7,7,9,Carbamidomethylation; Oxidation (M),25197,| PMM0578 | bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase protein
352,16086,PMM0764,146.38,62,62,3.48E7,14,14,15,Carbamidomethylation,26743,| PMM0764 | ABC transporter ATP-binding protein
642,13149,PMM1663,146.20,41,41,2.59E7,5,5,9,,21360,| PMM1663 | putative photosystem I assembly related protein Ycf37
392,9768,PMM0567,146.04,27,27,1.93E7,13,13,13,Carbamidomethylation,50618,| gshR | glutathione reductase (NADPH)
527,16314,PMM1279,145.93,48,48,3.15E7,7,7,9,Oxidation (M),17592,| PMM1279 | hypothetical protein
628,16148,PMM1447,145.91,36,36,1.68E7,9,9,9,Carbamidomethylation,37717,| PMM1447 | hypothetical protein
440,13230,PMM0484,145.88,43,43,3.83E7,10,10,12,Carbamidomethylation; Oxidation (M),32522,| xthA | exodeoxyribonuclease III
367,16121,PMM1209,145.81,30,30,1.89E7,11,11,15,Carbamidomethylation,41307,| galE | UDP-glucose-4-epimerase
609,16134,PMM0153,145.75,38,38,4.08E7,8,8,9,Carbamidomethylation,32708,| PMM0153 | methylenetetrahydrofolate reductase
276,16113,PMM1070,145.67,38,38,6.72E7,11,11,19,Deamidation (NQ),32424,| crtE | polyprenyl synthetase
423,10541,PMM0473,145.67,23,23,4.56E7,10,10,13,Carbamidomethylation,55384,| gltX | glutamyl-tRNA synthetase
474,9814,PMM0584,145.56,21,21,6.38E7,11,11,12,Carbamidomethylation,88184,| glgB | glycogen branching enzyme
