,ProteinID,Alignments,SpecCounts,Unique,Coverage,Description
345,PMM0493,10,10,9,0.168,| cxp | carboxypeptidase Taq (M32) metallopeptidase
346,PMM0494,8,9,8,0.297,| ppa | putative inorganic pyrophosphatase
347,PMM0495,8,10,8,0.209,| hemC | porphobilinogen deaminase
348,PMM0496,6,6,6,0.141,| sigA | RNA polymerase sigma factor RpoD
349,PMM0498,3,3,3,0.035,| PMM0498 | hypothetical protein
350,PMM0499,5,5,5,0.127,| argB | acetylglutamate kinase
351,PMM0501,1,1,1,0.15,| PMM0501 | hypothetical protein
352,PMM0502,2,2,2,0.134,| PMM0502 | hypothetical protein
353,PMM0503,1,1,1,0.037000000000000005,| PMM0503 | precorrin-6X reductase
354,PMM0505,4,4,4,0.047,| PMM0505 | carbohydrate kinase
355,PMM0506,15,19,15,0.29600000000000004,"| purA,adeK | adenylosuccinate synthetase"
356,PMM0507,8,10,8,0.221,| psb27 | putative photosystem II reaction center Psb27 protein
357,PMM0508,6,6,6,0.09300000000000001,| proS | prolyl-tRNA synthetase
358,PMM0509,1,1,1,0.078,| PMM0509 | resolvase
359,PMM0511,4,4,4,0.159,| ppa | inorganic pyrophosphatase
360,PMM0512,1,1,1,0.07400000000000001,| PMM0512 | putative arsenate reductase
361,PMM0513,1,1,1,0.039,| lepB | Signal peptidase I
362,PMM0514,4,4,4,0.067,| PMM0514 | putative dihydroorotase
363,PMM0515,10,11,10,0.204,| cobC | putative alpha-ribazole-5'-P phosphatase
364,PMM0516,2,3,1,0.038,| PMM0516 | membrane-associated protease
365,PMM0518,2,2,1,0.024,| ftsI | peptidoglycan synthetase
366,PMM0519,11,16,11,0.258,| tal | transaldolase B
367,PMM0520,5,5,5,0.111,| PMM0520 | NAD binding site
368,PMM0521,4,6,4,0.17,| frr | ribosome recycling factor
369,PMM0522,2,2,2,0.132,| pyrH | uridylate kinase
370,PMM0523,3,3,3,0.14300000000000002,| cobO | cob(I)alamin adenosyltransferase
371,PMM0524,1,1,1,0.021,| PMM0524 | phage integrase family protein
372,PMM0525,3,3,3,0.12300000000000001,| hemH | ferrochelatase
373,PMM0526,13,13,12,0.187,| ilvH | acetolactate synthase 3 catalytic subunit
374,PMM0527,2,2,2,0.145,| PMM0527 | hypothetical protein
375,PMM0529,4,4,4,0.12,| PMM0529 | hypothetical protein
376,PMM0530,4,4,4,0.096,"| rps1b | 30S ribosomal protein S1 homolog B, putative Nbp1"
377,PMM0531,4,4,4,0.155,| PMM0531 | creatininase
378,PMM0532,1,1,1,0.034,| PMM0532 | hypothetical protein
379,PMM0533,3,3,3,0.084,| PMM0533 | hypothetical protein
380,PMM0534,2,2,2,0.042,| accA | acetyl-CoA carboxylase carboxyltransferase subunit alpha
381,PMM0535,1,1,1,0.06,| PMM0535 | short chain dehydrogenase
382,PMM0536,2,2,1,0.061,| folE | putative GTP cyclohydrolase I
383,PMM0537,2,3,2,0.073,| trpF | phosphoribosylanthranilate isomerase
384,PMM0538,2,2,2,0.037000000000000005,| PMM0538 | hypothetical protein
385,PMM0542,3,3,3,0.087,| por | protochlorophyllide oxidoreductase
386,PMM0543,2,2,2,0.095,| chlL | protochlorophyllide reductase iron-sulfur ATP-binding protein
387,PMM0544,3,3,2,0.061,| chlB | light-independent protochlorophyllide reductase subunit B
388,PMM0545,4,4,4,0.079,| chlN | light-independent protochlorophyllide reductase subunit N
389,PMM0546,3,4,3,0.156,| PMM0546 | hypothetical protein
390,PMM0547,2,2,1,0.078,| PMM0547 | hypothetical protein
391,PMM0549,15,29,15,0.8270000000000001,| csoS1 | carboxysome shell protein CsoS1
392,PMM0550,14,22,14,0.22699999999999998,| rbcL | ribulose bisophosphate carboxylase
393,PMM0551,9,18,9,0.248,"| rbcS | ribulose bisphosphate carboxylase, small chain"
394,PMM0552,9,11,9,0.12,| csoS2 | carboxysome shell protein CsoS2
395,PMM0553,3,3,3,0.071,| csoS3 | carboxysome shell protein CsoS3
396,PMM0555,1,1,1,0.12300000000000001,| PMM0555 | putative carboxysome peptide B
397,PMM0556,4,4,4,0.418,| PMM0556 | hypothetical protein
398,PMM0558,3,3,3,0.138,| PMM0558 | hypothetical protein
399,PMM0560,9,9,9,0.316,| hisG | ATP phosphoribosyltransferase catalytic subunit
400,PMM0561,2,2,2,0.035,| PMM0561 | putative multidrug efflux ABC transporter
401,PMM0562,1,1,1,0.045,| PMM0562 | putative acetyltransferase
402,PMM0565,6,7,6,0.099,| dnaA | chromosomal replication initiation protein
403,PMM0567,7,7,7,0.14800000000000002,| gshR | glutathione reductase (NADPH)
404,PMM0569,4,4,4,0.08900000000000001,| pyrC | dihydroorotase
405,PMM0572,3,3,3,0.10400000000000001,| trpA | tryptophan synthase subunit alpha
406,PMM0574,3,3,3,0.36700000000000005,| PMM0574 | YciI-like protein
407,PMM0575,3,3,3,0.217,| PMM0575 | hypothetical protein
408,PMM0577,2,2,1,0.049,| PMM0577 | type II alternative sigma-70 family RNA polymerase sigma factor
409,PMM0578,4,4,4,0.213,| PMM0578 | bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase protein
410,PMM0579,1,1,1,0.057999999999999996,| PMM0579 | 6-pyruvoyl-tetrahydropterin synthase
411,PMM0580,12,12,11,0.122,"| clpB1 | ATP-dependent Clp protease, Hsp 100, ATP-binding subunit ClpB"
412,PMM0581,2,2,2,0.233,| petE | plastocyanin
413,PMM0582,1,1,1,0.021,| PMM0582 | hypothetical protein
414,PMM0583,11,16,11,0.254,| hemE | uroporphyrinogen decarboxylase
415,PMM0584,4,4,4,0.057,| glgB | glycogen branching enzyme
416,PMM0585,2,2,2,0.027000000000000003,| PMM0585 | hypothetical protein
417,PMM0586,2,2,2,0.182,| PMM0586 | hypothetical protein
418,PMM0588,2,2,2,0.204,| PMM0588 | hypothetical protein
419,PMM0589,9,9,9,0.07,| PMM0589 | hypothetical protein
420,PMM0590,8,11,8,0.204,| proA | gamma-glutamyl phosphate reductase
421,PMM0591,2,2,2,0.192,| folB | dihydroneopterin aldolase
422,PMM0592,1,1,1,0.036000000000000004,| PMM0592 | lipase family protein
423,PMM0593,3,3,2,0.039,| PMM0593 | M3 family peptidase
424,PMM0594,4,4,3,0.064,| ndhD | NAD(P)H-quinone oxidoreductase subunit 4
425,PMM0595,1,1,1,0.019,| thrB | homoserine kinase
426,PMM0596,2,2,2,0.040999999999999995,| PMM0596 | putative glucokinase
427,PMM0597,8,8,7,0.11,| thrS | threonyl-tRNA synthetase
428,PMM0598,2,2,2,0.062,| trpS | tryptophanyl-tRNA synthetase
429,PMM0599,2,2,2,0.132,| PMM0599 | hypothetical protein
430,PMM0600,1,1,1,0.028999999999999998,| PMM0600 | hypothetical protein
431,PMM0604,5,5,5,0.124,| PMM0604 | hypothetical protein
432,PMM0607,3,3,3,0.027000000000000003,"| menD | menaquinone biosynthesis protein; 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase"
433,PMM0608,7,7,7,0.24600000000000002,| menB | naphthoate synthase
434,PMM0609,6,6,6,0.147,| glgA | glycogen synthase
435,PMM0611,4,4,4,0.091,| glmU | UDP-N-acetylglucosamine pyrophosphorylase
436,PMM0613,8,10,8,0.16699999999999998,| aroA | 3-phosphoshikimate 1-carboxyvinyltransferase
437,PMM0614,1,1,1,0.057999999999999996,| PMM0614 | 2-phosphosulfolactate phosphatase
438,PMM0615,3,4,3,0.113,| PMM0615 | putative nitrilase
439,PMM0616,1,1,1,0.019,| PMM0616 | cell wall hydrolase/autolysin
440,PMM0617,1,1,1,0.034,| murI | putative aspartate and glutamate racemase:glutamate racemase
441,PMM0618,4,4,4,0.133,| sds | polyprenyl synthetase; solanesyl diphosphate synthase (sds)
442,PMM0619,17,21,17,0.233,| acs | acetyl-coenzyme A synthetase
443,PMM0623,6,7,6,0.128,| hisS | histidyl-tRNA synthetase
444,PMM0624,1,1,1,0.083,| PMM0624 | hypothetical protein
445,PMM0627,6,8,6,0.156,| pcb | light-harvesting complex protein
446,PMM0629,1,1,1,0.11800000000000001,| PMM0629 | hypothetical protein
447,PMM0631,2,2,2,0.083,| PMM0631 | NADH-ubiquinone/plastoquinone (comple
448,PMM0632,2,2,2,0.08900000000000001,| PMM0632 | short-chain dehydrogenase/reductase
449,PMM0633,3,3,3,0.066,| crtL2 | putative lycopene epsilon cyclase
450,PMM0635,2,2,2,0.052000000000000005,| PMM0635 | small mechanosensitive ion channel
451,PMM0636,3,3,3,0.168,| PMM0636 | isochorismatase hydrolase family protein
452,PMM0637,1,1,1,0.073,| fur | ferric uptake regulator family protein
453,PMM0638,1,1,1,0.028999999999999998,| PMM0638 | hypothetical protein
454,PMM0639,2,2,2,0.045,| stpA | putative glucosylglycerolphosphate phosphatase
455,PMM0640,9,10,8,0.195,| PMM0640 | hypothetical protein
456,PMM0641,5,6,5,0.151,| PMM0641 | hypothetical protein
457,PMM0642,30,50,30,0.35700000000000004,| cysD | putative O-Acetyl homoserine sulfhydrylase
458,PMM0643,5,6,5,0.162,| metA | putative homoserine O-succinyltransferase
459,PMM0644,3,3,3,0.044000000000000004,| PMM0644 | putative sulfate transporter
460,PMM0645,1,1,1,0.021,"| PMM0645 | FAD linked oxidase, N-terminal"
461,PMM0646,1,1,1,0.027000000000000003,| PMM0646 | hypothetical protein
462,PMM0649,2,3,2,0.146,| PMM0649 | pentapeptide repeat-containing protein
463,PMM0651,1,1,1,0.055,| PMM0651 | VHS domain-containing protein
464,PMM0653,1,1,1,0.10099999999999999,| gloA | lactoylglutathione lyase
465,PMM0656,1,1,1,0.06,| PMM0656 | 7TM chemoreceptor
466,PMM0658,1,1,1,0.028999999999999998,| rsuA | putative pseudouridylate synthase specific to ribosomal small subunit
467,PMM0661,19,21,19,0.257,| nrdJ | ribonucleotide reductase (class II)
468,PMM0662,3,3,3,0.10400000000000001,| PMM0662 | hypothetical protein
469,PMM0663,6,6,6,0.073,| prfC | peptide chain release factor 3
470,PMM0664,1,1,1,0.049,| PMM0664 | hypothetical protein
471,PMM0665,6,6,6,0.2,| hslO | Hsp33-like chaperonin
472,PMM0666,1,1,1,0.042,| PMM0666 | ABC transporter ATP-binding protein
473,PMM0668,2,2,2,0.066,| PMM0668 | 16S ribosomal RNA methyltransferase RsmE
474,PMM0670,1,1,1,0.079,| PMM0670 | hypothetical protein
475,PMM0671,2,2,2,0.042,| PMM0671 | putative phosphonate ABC transporter
476,PMM0672,8,8,8,0.265,| PMM0672 | putative phosphonate ABC transporter
477,PMM0674,8,12,8,0.198,| aspC | aminotransferase class-I
478,PMM0676,3,3,3,0.081,| ispG | 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
479,PMM0677,3,4,3,0.055999999999999994,| PMM0677 | carboxyl-terminal processing protease
480,PMM0678,1,1,1,0.023,| PMM0678 | quinolinate synthetase
481,PMM0679,2,2,2,0.052000000000000005,| PMM0679 | putative transcripton factor
482,PMM0680,2,2,2,0.07200000000000001,| PMM0680 | hypothetical protein
483,PMM0681,6,6,6,0.149,| PMM0681 | hypothetical protein
484,PMM0682,7,7,7,0.193,| aroB | 3-dehydroquinate synthase
485,PMM0683,4,4,4,0.09300000000000001,| purK | phosphoribosylaminoimidazole carboxylase ATPase subunit
486,PMM0693,2,2,2,0.149,| PMM0693 | Hepatitis C virus envelope glycoprote
487,PMM0695,1,1,1,0.028999999999999998,| PMM0695 | glutamine amidotransferase class-I
488,PMM0697,1,1,1,0.09300000000000001,| PMM0697 | D12 class N6 adenine-specific DNA met
489,PMM0702,2,2,2,0.18,| PMM0702 | hypothetical protein
490,PMM0704,2,3,2,0.071,| PMM0704 | VIC family potassium channel protein
491,PMM0705,4,5,4,0.145,"| phoB | two-component response regulator, phosphate"
492,PMM0706,3,4,3,0.079,"| phoR | two-component sensor histidine kinase, phosphate sensing"
493,PMM0708,5,5,5,0.063,| PMM0708 | putative secreted protein
494,PMM0709,1,1,1,0.022000000000000002,| som | porin
495,PMM0710,16,20,16,0.33399999999999996,"| PMM0710 | ABC transporter, substrate binding protein, phosphate"
496,PMM0712,1,2,1,0.026000000000000002,| PMM0712 | major facilitator superfamily multidrug-efflux transporter
497,PMM0713,4,4,4,0.126,| gap1 | putative glyceraldehyde 3-phosphate dehydrogenase
498,PMM0714,1,1,1,0.071,| PMM0714 | ArsR family regulatory protein
499,PMM0715,3,3,3,0.4,| PMM0715 | chorismate binding enzyme
500,PMM0718,1,1,1,0.055999999999999994,"| PMM0718 | regulatory proteins, Crp fa"
501,PMM0719,1,1,1,0.109,| PMM0719 | hypothetical protein
502,PMM0725,3,4,3,0.1,"| PMM0725 | putative phosphate ABC transporter, ATP binding subunit"
503,PMM0729,1,1,1,0.013000000000000001,| PMM0729 | ATP-dependent DNA ligase
504,PMM0732,4,4,4,0.27399999999999997,| PMM0732 | major surface glycoprotein
505,PMM0733,5,5,5,0.094,| PMM0733 | hypothetical protein
506,PMM0734,1,1,1,0.107,| PMM0734 | CopG family protein
507,PMM0736,1,2,1,0.086,| PMM0736 | alpha-2-macroglobulin family protein
508,PMM0738,1,1,1,0.10099999999999999,| PMM0738 | hypothetical protein
509,PMM0741,3,4,2,0.09699999999999999,| PMM0741 | Thf1-like protein
510,PMM0742,4,5,4,0.19399999999999998,| clpP1 | ATP-dependent Clp protease proteolytic subunit
511,PMM0743,16,17,15,0.243,| ftsH1 | FtsH ATP-dependent protease-like protein
512,PMM0744,2,2,2,0.239,| PMM0744 | hypothetical protein
513,PMM0747,1,1,0,0.028999999999999998,| pcyA | phycocyanobilin:ferredoxin oxidoreductase
514,PMM0748,3,3,3,0.08900000000000001,| PMM0748 | ABC transporter
515,PMM0749,2,2,2,0.061,"| PMM0749 | ABC-transporter, membrane spanning component"
516,PMM0750,2,2,2,0.057999999999999996,"| PMM0750 | ABC transporter, ATP-binding component"
517,PMM0752,4,5,4,0.098,| PMM0752 | glycosyl transferase family protein
518,PMM0753,9,12,9,0.239,| rpsB | 30S ribosomal protein S2
519,PMM0754,6,7,6,0.271,| tsf | elongation factor Ts
520,PMM0755,1,1,1,0.025,| PMM0755 | adenylate cyclase
521,PMM0758,12,13,12,0.20600000000000002,| sir | sulfite reductase subunit beta
522,PMM0759,5,5,5,0.064,| glyS | glycyl-tRNA synthetase beta subunit
523,PMM0760,11,15,11,0.251,| chlP | aromatic-ring hydroxylase (flavoprotein monooxygenase)
524,PMM0761,1,1,1,0.028999999999999998,| PMM0761 | putative carboxypeptidase
525,PMM0762,4,4,4,0.083,| typA | tyrosine binding protein
526,PMM0764,4,4,4,0.132,| PMM0764 | ABC transporter ATP-binding protein
527,PMM0766,1,6,1,0.027999999999999997,| rpe | ribulose-phosphate 3-epimerase
528,PMM0767,4,4,4,0.075,"| glpX | fructose 1,6-bisphosphatase II"
529,PMM0768,2,2,1,0.051,| hemA | glutamyl-tRNA reductase
530,PMM0769,11,14,11,0.24600000000000002,| glgC | glucose-1-phosphate adenylyltransferase
531,PMM0770,5,5,5,0.12300000000000001,| gnd | 6-phosphogluconate dehydrogenase
532,PMM0771,2,2,2,0.078,"| PMM0771 | putative 6-phosphogluconolactonase (DevB, Pgl)"
533,PMM0772,2,2,2,0.115,| PMM0772 | hypothetical protein
534,PMM0773,3,3,3,0.195,| PMM0773 | hypothetical protein
535,PMM0774,7,10,7,0.10400000000000001,| ilvD | dihydroxy-acid dehydratase
536,PMM0775,1,2,1,0.125,| PMM0775 | hypothetical protein
537,PMM0776,3,3,3,0.132,| PMM0776 | putative uracil phosphoribosyltransferase
538,PMM0777,2,2,2,0.076,| PMM0777 | hypothetical protein
539,PMM0778,4,4,4,0.12300000000000001,| cobW | putative cobalamin synthesis protein
540,PMM0779,3,3,3,0.289,| PMM0779 | hypothetical protein
541,PMM0780,3,3,3,0.10400000000000001,| purQ | phosphoribosylformylglycinamidine synthase I
542,PMM0781,8,13,8,0.162,"| cbbA,cfxA,fbaA,fda | fructose-1,6-bisphosphate aldolase"
543,PMM0782,5,6,5,0.125,| PMM0782 | putative oxidoreductase
544,PMM0783,3,5,3,0.295,| PMM0783 | hypothetical protein
545,PMM0784,6,6,6,0.171,| accD | acetyl-CoA carboxylase subunit beta
546,PMM0785,12,13,12,0.381,| prk | phosphoribulokinase
547,PMM0786,2,2,2,0.036000000000000004,| leuB | 3-isopropylmalate dehydrogenase
548,PMM0787,2,2,2,0.067,| lpxD | UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase
549,PMM0788,3,3,3,0.094,| proB | gamma-glutamyl kinase
550,PMM0789,5,7,5,0.27399999999999997,| PMM0789 | hypothetical protein
551,PMM0790,3,3,3,0.21899999999999997,| PMM0790 | hypothetical protein
552,PMM0791,1,1,1,0.09300000000000001,| PMM0791 | hypothetical protein
553,PMM0792,3,3,3,0.077,| PMM0792 | hypothetical protein
554,PMM0793,2,3,2,0.047,| PMM0793 | hypothetical protein
555,PMM0794,1,1,1,0.061,| PMM0794 | hypothetical protein
556,PMM0795,3,3,2,0.055999999999999994,| PMM0795 | hypothetical protein
557,PMM0796,1,1,1,0.031,| hisA | 1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
558,PMM0797,8,10,8,0.271,| PMM0797 | putative mRNA binding protein
559,PMM0799,3,3,3,0.163,| PMM0799 | hypothetical protein
560,PMM0800,1,2,1,0.19399999999999998,| PMM0800 | hypothetical protein
561,PMM0801,3,3,3,0.151,| ycf39 | putative NADH-flavin reductase
562,PMM0802,2,2,2,0.069,| PMM0802 | putative endonuclease
563,PMM0803,2,2,2,0.062,| futC | ABC transporter ATP-binding protein
564,PMM0804,5,8,5,0.223,| PMM0804 | ferritin
565,PMM0808,2,2,2,0.036000000000000004,| PMM0808 | Rieske iron-sulfur protein 2Fe-2S subunit
566,PMM0809,1,1,1,0.096,| PMM0809 | S1 RNA-binding domain-containing protein
567,PMM0810,4,4,4,0.204,| PMM0810 | hypothetical protein
568,PMM0811,1,1,1,0.055,| PMM0811 | hypothetical protein
569,PMM0821,4,4,4,0.168,| PMM0821 | L-asparaginase II
570,PMM0823,2,2,2,0.16699999999999998,| PMM0823 | domain of unknown function DUF143:Iojap-related protein
571,PMM0824,2,2,2,0.075,| PMM0824 | hypothetical protein
572,PMM0825,8,8,8,0.077,"| carB | carbamoyl-phosphate synthase, large subunit"
573,PMM0827,5,5,5,0.079,| PMM0827 | ABC transporter
574,PMM0829,2,2,2,0.087,| tpiA | triosephosphate isomerase
575,PMM0831,7,7,7,0.048,| chlH | magnesium chelatase subunit H
576,PMM0832,4,4,4,0.195,| dapB | dihydrodipicolinate reductase
577,PMM0833,2,2,2,0.121,| PMM0833 | hypothetical protein
578,PMM0834,2,2,1,0.044000000000000004,| ubiH | 2-octaprenyl-6-methoxyphenol 4-monoxygenase UbiH
579,PMM0838,3,3,3,0.221,| PMM0838 | nucleoside diphosphate kinase
580,PMM0839,5,5,3,0.038,| PMM0839 | transcriptional-repair coupling factor
581,PMM0840,1,1,1,0.034,| PMM0840 | hypothetical protein
582,PMM0841,2,2,2,0.055,| fmt | putative methionyl-tRNA formyltransferase
583,PMM0843,1,1,1,0.019,| tldD | putative modulator of DNA gyrase; TldD
584,PMM0844,2,2,2,0.051,"| PNIL34,AT103 | magnesium-protoporphyrin IX monomethyl ester cyclase"
585,PMM0845,5,5,5,0.16899999999999998,| PMM0845 | hypothetical protein
586,PMM0846,2,2,2,0.132,| PMM0846 | hypothetical protein
587,PMM0847,14,15,14,0.14300000000000002,| zam | putative acetazolamide conferring resistance protein Zam
588,PMM0852,1,2,1,0.111,| PMM0852 | hypothetical protein
589,PMM0854,8,8,8,0.13,| ftsH4 | cell division protein FtsH4
590,PMM0856,10,10,10,0.521,| tpx | thioredoxin peroxidase
591,PMM0862,2,2,2,0.11199999999999999,| PMM0862 | SpoU family tRNA/rRNA methyltransferase
592,PMM0863,1,1,1,0.066,| cobU/cobP | putative cobinamide kinase
593,PMM0864,1,5,1,0.067,| PMM0864 | fusion glycoprotein F0
594,PMM0865,1,1,1,0.034,| PMM0865 | hypothetical protein
595,PMM0867,9,11,9,0.207,| metG | methionyl-tRNA synthetase
596,PMM0868,2,2,2,0.036000000000000004,| PMM0868 | ribonuclease II
597,PMM0869,1,1,1,0.096,| rpsR | 30S ribosomal protein S18
598,PMM0870,1,1,1,0.172,| rpmG | 50S ribosomal protein L33
599,PMM0871,11,11,11,0.11800000000000001,| pheT | phenylalanyl-tRNA synthetase subunit beta
600,PMM0874,1,1,1,0.033,| PMM0874 | putative ATP adenylyltransferase
601,PMM0875,1,1,1,0.069,| PMM0875 | hypothetical protein
602,PMM0876,1,1,1,0.16399999999999998,| PMM0876 | hypothetical protein
603,PMM0877,11,12,11,0.08900000000000001,| metH | putative methionine synthase
604,PMM0878,10,13,10,0.365,| ilvE | branched-chain amino acid aminotransferase
605,PMM0879,1,1,1,0.006999999999999999,| CobN | cobalamin biosynthetic protein CobN
606,PMM0881,1,1,1,0.045,| PMM0881 | hypothetical protein
607,PMM0882,2,4,2,0.027000000000000003,| uvrC | excinuclease ABC subunit C
608,PMM0883,4,5,4,0.21,| PMM0883 | hypothetical protein
609,PMM0885,3,3,3,0.053,| dacB | D-Ala-D-Ala carboxypeptidase 3
610,PMM0886,3,3,3,0.07400000000000001,| PMM0886 | hypothetical protein
611,PMM0887,3,3,3,0.07200000000000001,| nifS | class-V aminotransferase family cysteine desulfurase
612,PMM0888,7,7,7,0.255,| dapF | diaminopimelate epimerase
613,PMM0889,14,15,14,0.16699999999999998,| leuS | leucyl-tRNA synthetase
614,PMM0890,7,7,7,0.122,| pgi | glucose-6-phosphate isomerase
615,PMM0891,1,1,1,0.064,| purN | phosphoribosylglycinamide formyltransferase
616,PMM0892,4,5,4,0.128,| argC | N-acetyl-gamma-glutamyl-phosphate reductase
617,PMM0893,3,4,3,0.047,"| ribA/ribB | bifunctional 3,4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II/unknown domain fusion protein"
618,PMM0894,2,2,2,0.152,| PMM0894 | cyclophilin-type peptidyl-prolyl cis-trans isomerase
619,PMM0896,1,1,1,0.032,| dnaJ2 | DnaJ2 protein
620,PMM0897,6,6,6,0.087,| dnaK | molecular chaperone DnaK
621,PMM0899,2,2,2,0.08900000000000001,| PMM0899 | myo-inositol-1(or 4)-monophosphatase
622,PMM0900,2,2,2,0.039,| hisZ | ATP phosphoribosyltransferase regulatory subunit
623,PMM0901,48,62,45,0.475,| htpG | heat shock protein 90
624,PMM0902,1,1,1,0.09,| rpmB | 50S ribosomal protein L28
625,PMM0903,1,1,1,0.051,| PMM0903 | Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergens family protein
626,PMM0906,6,7,6,0.425,| psaK | photosystem I PsaK protein (subunit X)
627,PMM0907,3,3,3,0.053,| Dxs | 1-deoxy-D-xylulose-5-phosphate synthase
628,PMM0908,5,5,5,0.109,| ilvA | threonine dehydratase
629,PMM0909,1,1,1,0.062,| PMM0909 | hypothetical protein
630,PMM0911,1,1,1,0.064,| PMM0911 | hypothetical protein
631,PMM0912,10,10,10,0.151,| pykF | pyruvate kinase
632,PMM0913,3,3,3,0.083,| PMM0913 | putative ABC transporter
633,PMM0916,4,4,4,0.064,| PMM0916 | hypothetical protein
634,PMM0917,1,1,1,0.022000000000000002,| PMM0917 | pyridoxal-dependent decarboxylase family protein
635,PMM0918,2,2,2,0.085,| PMM0918 | putative cytidine/deoxycytidylate deaminase
636,PMM0919,4,4,4,0.076,| spt | serine:pyruvate/alanine:glyoxylate aminotransferase
637,PMM0920,7,9,7,0.129,"| glnA | glutamine synthetase, glutamate--ammonia ligase"
638,PMM0924,3,4,2,0.08199999999999999,| PMM0924 | hypothetical protein
639,PMM0925,1,1,1,0.023,| PMM0925 | tRNA 2-selenouridine synthase
640,PMM0926,4,4,4,0.359,| psb28 | photosystem II reaction center protein Psb28
641,PMM0927,4,4,4,0.075,| PMM0927 | hypothetical protein
642,PMM0928,4,4,4,0.151,| secF | preprotein translocase subunit SecF
643,PMM0929,8,8,8,0.15,| secD | preprotein translocase subunit SecD
644,PMM0930,4,5,4,0.095,| pdhB | pyruvate dehydrogenase E1 beta subunit
645,PMM0932,2,2,2,0.028999999999999998,| ispE | 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
646,PMM0935,3,3,3,0.124,| PMM0935 | hypothetical protein
647,PMM0937,1,1,1,0.016,| umuC | putative UmuC protein
648,PMM0938,1,2,1,0.053,| PMM0938 | Serine hydroxymethyltransferase
649,PMM0939,1,1,1,0.013000000000000001,| dnaG | DNA primase
650,PMM0941,2,4,2,0.185,| PMM0941 | cAMP phosphodiesterase class-II
651,PMM0942,2,2,2,0.096,| ruvA | putative holliday junction DNA helicase RuvA
652,PMM0943,1,1,1,0.067,| rpsO | 30S ribosomal protein S15
653,PMM0944,1,1,1,0.054000000000000006,| PMM0944 | hypothetical protein
654,PMM0945,2,2,2,0.013999999999999999,| dnaE | DNA polymerase III subunit alpha
655,PMM0946,12,14,12,0.21899999999999997,| gatA | aspartyl/glutamyl-tRNA amidotransferase subunit A
656,PMM0947,1,2,1,0.1,| PMM0947 | hypothetical protein
657,PMM0948,3,3,2,0.057999999999999996,| PMM0948 | tRNA/rRNA methyltransferase
658,PMM0949,1,1,1,0.062,| PMM0949 | hypothetical protein
659,PMM0950,6,7,6,0.4,| rsbV | anti-anti-sigma regulatory factor RsbV
660,PMM0951,1,1,1,0.018000000000000002,| carA | carbamoyl phosphate synthase small subunit
661,PMM0952,3,3,3,0.134,| trpD | anthranilate phosphoribosyltransferase
662,PMM0953,1,1,1,0.092,| PMM0953 | hypothetical protein
663,PMM0954,2,2,1,0.031,| PMM0954 | multidrug ABC transporter
664,PMM0955,8,8,8,0.281,| msrA | peptide methionine sulfoxide reductase
665,PMM0957,1,1,1,0.109,| PMM0957 | GRAM domain-containing protein
666,PMM0959,3,3,3,0.094,| PMM0959 | putative kinase
667,PMM0960,5,5,5,0.17600000000000002,| PMM0960 | mannosyl-3-phosphoglycerate phosphatase
668,PMM0961,1,1,1,0.015,| PMM0961 | glycoside hydrolase family protein
669,PMM0962,4,5,4,0.11800000000000001,| PMM0962 | hypothetical protein
670,PMM0963,3,3,3,0.054000000000000006,| ureC | urease subunit alpha
671,PMM0967,2,2,2,0.11699999999999999,| ureE | urease accessory protein UreE
672,PMM0969,3,3,3,0.154,| ureG | urease accessory protein UreG
673,PMM0970,8,9,8,0.2,"| urtA | putative urea ABC transporter, substrate binding protein"
674,PMM0973,2,2,2,0.068,| urtD | putative ATP binding subunit of urea ABC transport system
675,PMM0974,3,3,3,0.161,| urtE | putative ATP-binding subunit of urea ABC transport system
676,PMM0976,1,1,1,0.021,| PMM0976 | putative multidrug efflux ABC transporter
677,PMM0980,2,2,2,0.293,| PMM0980 | hypothetical protein
678,PMM0982,1,1,1,0.08800000000000001,| PMM0982 | HNH endonuclease:HNH nuclease
679,PMM0986,3,3,3,0.175,| PMM0986 | hypothetical protein
680,PMM0987,1,1,1,0.138,| rpsU | 30S ribosomal protein S21
681,PMM0988,3,4,3,0.2,| PMM0988 | helix-hairpin-helix DNA-binding motif-containing protein
682,PMM0989,3,3,3,0.149,| PMM0989 | ATP/GTP-binding motif-containing protein
683,PMM0992,3,4,3,0.19399999999999998,| PMM0992 | hypothetical protein
684,PMM0993,1,1,1,0.039,| PMM0993 | hypothetical protein
685,PMM0994,1,1,1,0.105,| PMM0994 | GCN5-related N-acetyltransferase
686,PMM0995,1,1,1,0.086,| PMM0995 | hypothetical protein
687,PMM0996,4,7,4,0.35200000000000004,| PMM0996 | hypothetical protein
688,PMM1002,2,2,2,0.018000000000000002,| pepN | aminopeptidase N
