ProteinID,Alignments,SpecCounts,Unique,Coverage,Description
PMM0532,1,1,1,0.034,| PMM0532 | hypothetical protein
PMM0533,3,3,3,0.084,| PMM0533 | hypothetical protein
PMM0534,2,2,2,0.042,| accA | acetyl-CoA carboxylase carboxyltransferase subunit alpha
PMM0535,1,1,1,0.06,| PMM0535 | short chain dehydrogenase
PMM0536,2,2,1,0.061,| folE | putative GTP cyclohydrolase I
PMM0537,2,3,2,0.073,| trpF | phosphoribosylanthranilate isomerase
PMM0538,2,2,2,0.037,| PMM0538 | hypothetical protein
PMM0542,3,3,3,0.087,| por | protochlorophyllide oxidoreductase
PMM0543,2,2,2,0.095,| chlL | protochlorophyllide reductase iron-sulfur ATP-binding protein
PMM0544,3,3,2,0.061,| chlB | light-independent protochlorophyllide reductase subunit B
PMM0545,4,4,4,0.079,| chlN | light-independent protochlorophyllide reductase subunit N
PMM0546,3,4,3,0.156,| PMM0546 | hypothetical protein
PMM0547,2,2,1,0.078,| PMM0547 | hypothetical protein
PMM0549,15,29,15,0.827,| csoS1 | carboxysome shell protein CsoS1
PMM0550,14,22,14,0.227,| rbcL | ribulose bisophosphate carboxylase
PMM0551,9,18,9,0.248,"| rbcS | ribulose bisphosphate carboxylase, small chain"
PMM0552,9,11,9,0.12,| csoS2 | carboxysome shell protein CsoS2
PMM0553,3,3,3,0.071,| csoS3 | carboxysome shell protein CsoS3
PMM0555,1,1,1,0.123,| PMM0555 | putative carboxysome peptide B
PMM0556,4,4,4,0.418,| PMM0556 | hypothetical protein
PMM0558,3,3,3,0.138,| PMM0558 | hypothetical protein
PMM0560,9,9,9,0.316,| hisG | ATP phosphoribosyltransferase catalytic subunit
PMM0561,2,2,2,0.035,| PMM0561 | putative multidrug efflux ABC transporter
PMM0562,1,1,1,0.045,| PMM0562 | putative acetyltransferase
PMM0565,6,7,6,0.099,| dnaA | chromosomal replication initiation protein
PMM0567,7,7,7,0.148,| gshR | glutathione reductase (NADPH)
PMM0569,4,4,4,0.089,| pyrC | dihydroorotase
PMM0572,3,3,3,0.104,| trpA | tryptophan synthase subunit alpha
PMM0574,3,3,3,0.367,| PMM0574 | YciI-like protein
PMM0575,3,3,3,0.217,| PMM0575 | hypothetical protein
PMM0577,2,2,1,0.049,| PMM0577 | type II alternative sigma-70 family RNA polymerase sigma factor
PMM0578,4,4,4,0.213,| PMM0578 | bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase protein
PMM0579,1,1,1,0.058,| PMM0579 | 6-pyruvoyl-tetrahydropterin synthase
PMM0580,12,12,11,0.122,"| clpB1 | ATP-dependent Clp protease, Hsp 100, ATP-binding subunit ClpB"
PMM0581,2,2,2,0.233,| petE | plastocyanin
PMM0582,1,1,1,0.021,| PMM0582 | hypothetical protein
PMM0583,11,16,11,0.254,| hemE | uroporphyrinogen decarboxylase
PMM0584,4,4,4,0.057,| glgB | glycogen branching enzyme
PMM0585,2,2,2,0.027,| PMM0585 | hypothetical protein
PMM0586,2,2,2,0.182,| PMM0586 | hypothetical protein
PMM0588,2,2,2,0.204,| PMM0588 | hypothetical protein
PMM0589,9,9,9,0.07,| PMM0589 | hypothetical protein
PMM0590,8,11,8,0.204,| proA | gamma-glutamyl phosphate reductase
PMM0591,2,2,2,0.192,| folB | dihydroneopterin aldolase
PMM0592,1,1,1,0.036,| PMM0592 | lipase family protein
PMM0593,3,3,2,0.039,| PMM0593 | M3 family peptidase
PMM0594,4,4,3,0.064,| ndhD | NAD(P)H-quinone oxidoreductase subunit 4
PMM0595,1,1,1,0.019,| thrB | homoserine kinase
PMM0596,2,2,2,0.041,| PMM0596 | putative glucokinase
PMM0597,8,8,7,0.11,| thrS | threonyl-tRNA synthetase
PMM0598,2,2,2,0.062,| trpS | tryptophanyl-tRNA synthetase
PMM0599,2,2,2,0.132,| PMM0599 | hypothetical protein
PMM0600,1,1,1,0.029,| PMM0600 | hypothetical protein
PMM0604,5,5,5,0.124,| PMM0604 | hypothetical protein
PMM0607,3,3,3,0.027,"| menD | menaquinone biosynthesis protein; 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase"
PMM0608,7,7,7,0.246,| menB | naphthoate synthase
PMM0609,6,6,6,0.147,| glgA | glycogen synthase
PMM0611,4,4,4,0.091,| glmU | UDP-N-acetylglucosamine pyrophosphorylase
PMM0613,8,10,8,0.167,| aroA | 3-phosphoshikimate 1-carboxyvinyltransferase
PMM0614,1,1,1,0.058,| PMM0614 | 2-phosphosulfolactate phosphatase
PMM0615,3,4,3,0.113,| PMM0615 | putative nitrilase
PMM0616,1,1,1,0.019,| PMM0616 | cell wall hydrolase/autolysin
PMM0617,1,1,1,0.034,| murI | putative aspartate and glutamate racemase:glutamate racemase
PMM0618,4,4,4,0.133,| sds | polyprenyl synthetase; solanesyl diphosphate synthase (sds)
PMM0619,17,21,17,0.233,| acs | acetyl-coenzyme A synthetase
PMM0623,6,7,6,0.128,| hisS | histidyl-tRNA synthetase
PMM0624,1,1,1,0.083,| PMM0624 | hypothetical protein
PMM0627,6,8,6,0.156,| pcb | light-harvesting complex protein
PMM0629,1,1,1,0.118,| PMM0629 | hypothetical protein
PMM0631,2,2,2,0.083,| PMM0631 | NADH-ubiquinone/plastoquinone (comple
PMM0632,2,2,2,0.089,| PMM0632 | short-chain dehydrogenase/reductase
PMM0633,3,3,3,0.066,| crtL2 | putative lycopene epsilon cyclase
PMM0635,2,2,2,0.052,| PMM0635 | small mechanosensitive ion channel
PMM0636,3,3,3,0.168,| PMM0636 | isochorismatase hydrolase family protein
PMM0637,1,1,1,0.073,| fur | ferric uptake regulator family protein
PMM0638,1,1,1,0.029,| PMM0638 | hypothetical protein
PMM0639,2,2,2,0.045,| stpA | putative glucosylglycerolphosphate phosphatase
PMM0640,9,10,8,0.195,| PMM0640 | hypothetical protein
PMM0641,5,6,5,0.151,| PMM0641 | hypothetical protein
PMM0642,30,50,30,0.357,| cysD | putative O-Acetyl homoserine sulfhydrylase
PMM0643,5,6,5,0.162,| metA | putative homoserine O-succinyltransferase
PMM0644,3,3,3,0.044,| PMM0644 | putative sulfate transporter
PMM0645,1,1,1,0.021,"| PMM0645 | FAD linked oxidase, N-terminal"
PMM0646,1,1,1,0.027,| PMM0646 | hypothetical protein
PMM0649,2,3,2,0.146,| PMM0649 | pentapeptide repeat-containing protein
PMM0651,1,1,1,0.055,| PMM0651 | VHS domain-containing protein
PMM0653,1,1,1,0.101,| gloA | lactoylglutathione lyase
PMM0656,1,1,1,0.06,| PMM0656 | 7TM chemoreceptor
PMM0658,1,1,1,0.029,| rsuA | putative pseudouridylate synthase specific to ribosomal small subunit
PMM0661,19,21,19,0.257,| nrdJ | ribonucleotide reductase (class II)
PMM0662,3,3,3,0.104,| PMM0662 | hypothetical protein
PMM0663,6,6,6,0.073,| prfC | peptide chain release factor 3
PMM0664,1,1,1,0.049,| PMM0664 | hypothetical protein
PMM0665,6,6,6,0.2,| hslO | Hsp33-like chaperonin
PMM0666,1,1,1,0.042,| PMM0666 | ABC transporter ATP-binding protein
PMM0668,2,2,2,0.066,| PMM0668 | 16S ribosomal RNA methyltransferase RsmE
PMM0670,1,1,1,0.079,| PMM0670 | hypothetical protein
PMM0671,2,2,2,0.042,| PMM0671 | putative phosphonate ABC transporter
PMM0672,8,8,8,0.265,| PMM0672 | putative phosphonate ABC transporter
PMM0674,8,12,8,0.198,| aspC | aminotransferase class-I
PMM0676,3,3,3,0.081,| ispG | 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
PMM0677,3,4,3,0.056,| PMM0677 | carboxyl-terminal processing protease
PMM0678,1,1,1,0.023,| PMM0678 | quinolinate synthetase
PMM0679,2,2,2,0.052,| PMM0679 | putative transcripton factor
PMM0680,2,2,2,0.072,| PMM0680 | hypothetical protein
PMM0681,6,6,6,0.149,| PMM0681 | hypothetical protein
PMM0682,7,7,7,0.193,| aroB | 3-dehydroquinate synthase
PMM0683,4,4,4,0.093,| purK | phosphoribosylaminoimidazole carboxylase ATPase subunit
PMM0693,2,2,2,0.149,| PMM0693 | Hepatitis C virus envelope glycoprote
PMM0695,1,1,1,0.029,| PMM0695 | glutamine amidotransferase class-I
PMM0697,1,1,1,0.093,| PMM0697 | D12 class N6 adenine-specific DNA met
PMM0702,2,2,2,0.18,| PMM0702 | hypothetical protein
PMM0704,2,3,2,0.071,| PMM0704 | VIC family potassium channel protein
PMM0705,4,5,4,0.145,"| phoB | two-component response regulator, phosphate"
PMM0706,3,4,3,0.079,"| phoR | two-component sensor histidine kinase, phosphate sensing"
PMM0708,5,5,5,0.063,| PMM0708 | putative secreted protein
PMM0709,1,1,1,0.022,| som | porin
PMM0710,16,20,16,0.334,"| PMM0710 | ABC transporter, substrate binding protein, phosphate"
PMM0712,1,2,1,0.026,| PMM0712 | major facilitator superfamily multidrug-efflux transporter
PMM0713,4,4,4,0.126,| gap1 | putative glyceraldehyde 3-phosphate dehydrogenase
PMM0714,1,1,1,0.071,| PMM0714 | ArsR family regulatory protein
PMM0715,3,3,3,0.4,| PMM0715 | chorismate binding enzyme
PMM0718,1,1,1,0.056,"| PMM0718 | regulatory proteins, Crp fa"
PMM0719,1,1,1,0.109,| PMM0719 | hypothetical protein
PMM0725,3,4,3,0.1,"| PMM0725 | putative phosphate ABC transporter, ATP binding subunit"
PMM0729,1,1,1,0.013,| PMM0729 | ATP-dependent DNA ligase
PMM0732,4,4,4,0.274,| PMM0732 | major surface glycoprotein
PMM0733,5,5,5,0.094,| PMM0733 | hypothetical protein
PMM0734,1,1,1,0.107,| PMM0734 | CopG family protein
PMM0736,1,2,1,0.086,| PMM0736 | alpha-2-macroglobulin family protein
PMM0738,1,1,1,0.101,| PMM0738 | hypothetical protein
PMM0741,3,4,2,0.097,| PMM0741 | Thf1-like protein
PMM0742,4,5,4,0.194,| clpP1 | ATP-dependent Clp protease proteolytic subunit
PMM0743,16,17,15,0.243,| ftsH1 | FtsH ATP-dependent protease-like protein
PMM0744,2,2,2,0.239,| PMM0744 | hypothetical protein
PMM0747,1,1,0,0.029,| pcyA | phycocyanobilin:ferredoxin oxidoreductase
PMM0748,3,3,3,0.089,| PMM0748 | ABC transporter
PMM0749,2,2,2,0.061,"| PMM0749 | ABC-transporter, membrane spanning component"
PMM0750,2,2,2,0.058,"| PMM0750 | ABC transporter, ATP-binding component"
PMM0752,4,5,4,0.098,| PMM0752 | glycosyl transferase family protein
PMM0753,9,12,9,0.239,| rpsB | 30S ribosomal protein S2
PMM0754,6,7,6,0.271,| tsf | elongation factor Ts
PMM0755,1,1,1,0.025,| PMM0755 | adenylate cyclase
PMM0758,12,13,12,0.206,| sir | sulfite reductase subunit beta
PMM0759,5,5,5,0.064,| glyS | glycyl-tRNA synthetase beta subunit
PMM0760,11,15,11,0.251,| chlP | aromatic-ring hydroxylase (flavoprotein monooxygenase)
PMM0761,1,1,1,0.029,| PMM0761 | putative carboxypeptidase
PMM0762,4,4,4,0.083,| typA | tyrosine binding protein
PMM0764,4,4,4,0.132,| PMM0764 | ABC transporter ATP-binding protein
PMM0766,1,6,1,0.028,| rpe | ribulose-phosphate 3-epimerase
PMM0767,4,4,4,0.075,"| glpX | fructose 1,6-bisphosphatase II"
PMM0768,2,2,1,0.051,| hemA | glutamyl-tRNA reductase
PMM0769,11,14,11,0.246,| glgC | glucose-1-phosphate adenylyltransferase
PMM0770,5,5,5,0.123,| gnd | 6-phosphogluconate dehydrogenase
PMM0771,2,2,2,0.078,"| PMM0771 | putative 6-phosphogluconolactonase (DevB, Pgl)"
PMM0772,2,2,2,0.115,| PMM0772 | hypothetical protein
PMM0773,3,3,3,0.195,| PMM0773 | hypothetical protein
PMM0774,7,10,7,0.104,| ilvD | dihydroxy-acid dehydratase
PMM0775,1,2,1,0.125,| PMM0775 | hypothetical protein
PMM0776,3,3,3,0.132,| PMM0776 | putative uracil phosphoribosyltransferase
PMM0777,2,2,2,0.076,| PMM0777 | hypothetical protein
PMM0778,4,4,4,0.123,| cobW | putative cobalamin synthesis protein
PMM0779,3,3,3,0.289,| PMM0779 | hypothetical protein
PMM0780,3,3,3,0.104,| purQ | phosphoribosylformylglycinamidine synthase I
PMM0781,8,13,8,0.162,"| cbbA,cfxA,fbaA,fda | fructose-1,6-bisphosphate aldolase"
PMM0782,5,6,5,0.125,| PMM0782 | putative oxidoreductase
PMM0783,3,5,3,0.295,| PMM0783 | hypothetical protein
PMM0784,6,6,6,0.171,| accD | acetyl-CoA carboxylase subunit beta
PMM0785,12,13,12,0.381,| prk | phosphoribulokinase
PMM0786,2,2,2,0.036,| leuB | 3-isopropylmalate dehydrogenase
PMM0787,2,2,2,0.067,| lpxD | UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase
PMM0788,3,3,3,0.094,| proB | gamma-glutamyl kinase
PMM0789,5,7,5,0.274,| PMM0789 | hypothetical protein
PMM0790,3,3,3,0.219,| PMM0790 | hypothetical protein
PMM0791,1,1,1,0.093,| PMM0791 | hypothetical protein
PMM0792,3,3,3,0.077,| PMM0792 | hypothetical protein
PMM0793,2,3,2,0.047,| PMM0793 | hypothetical protein
PMM0794,1,1,1,0.061,| PMM0794 | hypothetical protein
PMM0795,3,3,2,0.056,| PMM0795 | hypothetical protein
PMM0796,1,1,1,0.031,| hisA | 1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
PMM0797,8,10,8,0.271,| PMM0797 | putative mRNA binding protein
PMM0799,3,3,3,0.163,| PMM0799 | hypothetical protein
PMM0800,1,2,1,0.194,| PMM0800 | hypothetical protein
PMM0801,3,3,3,0.151,| ycf39 | putative NADH-flavin reductase
PMM0802,2,2,2,0.069,| PMM0802 | putative endonuclease
PMM0803,2,2,2,0.062,| futC | ABC transporter ATP-binding protein
PMM0804,5,8,5,0.223,| PMM0804 | ferritin
PMM0808,2,2,2,0.036,| PMM0808 | Rieske iron-sulfur protein 2Fe-2S subunit
PMM0809,1,1,1,0.096,| PMM0809 | S1 RNA-binding domain-containing protein
PMM0810,4,4,4,0.204,| PMM0810 | hypothetical protein
PMM0811,1,1,1,0.055,| PMM0811 | hypothetical protein
PMM0821,4,4,4,0.168,| PMM0821 | L-asparaginase II
PMM0823,2,2,2,0.167,| PMM0823 | domain of unknown function DUF143:Iojap-related protein
PMM0824,2,2,2,0.075,| PMM0824 | hypothetical protein
PMM0825,8,8,8,0.077,"| carB | carbamoyl-phosphate synthase, large subunit"
PMM0827,5,5,5,0.079,| PMM0827 | ABC transporter
PMM0829,2,2,2,0.087,| tpiA | triosephosphate isomerase
PMM0831,7,7,7,0.048,| chlH | magnesium chelatase subunit H
PMM0832,4,4,4,0.195,| dapB | dihydrodipicolinate reductase
PMM0833,2,2,2,0.121,| PMM0833 | hypothetical protein
PMM0834,2,2,1,0.044,| ubiH | 2-octaprenyl-6-methoxyphenol 4-monoxygenase UbiH
PMM0838,3,3,3,0.221,| PMM0838 | nucleoside diphosphate kinase
PMM0839,5,5,3,0.038,| PMM0839 | transcriptional-repair coupling factor
PMM0840,1,1,1,0.034,| PMM0840 | hypothetical protein
PMM0841,2,2,2,0.055,| fmt | putative methionyl-tRNA formyltransferase
PMM0843,1,1,1,0.019,| tldD | putative modulator of DNA gyrase; TldD
PMM0844,2,2,2,0.051,"| PNIL34,AT103 | magnesium-protoporphyrin IX monomethyl ester cyclase"
PMM0845,5,5,5,0.169,| PMM0845 | hypothetical protein
PMM0846,2,2,2,0.132,| PMM0846 | hypothetical protein
PMM0847,14,15,14,0.143,| zam | putative acetazolamide conferring resistance protein Zam
PMM0852,1,2,1,0.111,| PMM0852 | hypothetical protein
PMM0854,8,8,8,0.13,| ftsH4 | cell division protein FtsH4
PMM0856,10,10,10,0.521,| tpx | thioredoxin peroxidase
PMM0862,2,2,2,0.112,| PMM0862 | SpoU family tRNA/rRNA methyltransferase
PMM0863,1,1,1,0.066,| cobU/cobP | putative cobinamide kinase
PMM0864,1,5,1,0.067,| PMM0864 | fusion glycoprotein F0
PMM0865,1,1,1,0.034,| PMM0865 | hypothetical protein
PMM0867,9,11,9,0.207,| metG | methionyl-tRNA synthetase
PMM0868,2,2,2,0.036,| PMM0868 | ribonuclease II
PMM0869,1,1,1,0.096,| rpsR | 30S ribosomal protein S18
PMM0870,1,1,1,0.172,| rpmG | 50S ribosomal protein L33
PMM0871,11,11,11,0.118,| pheT | phenylalanyl-tRNA synthetase subunit beta
PMM0874,1,1,1,0.033,| PMM0874 | putative ATP adenylyltransferase
PMM0875,1,1,1,0.069,| PMM0875 | hypothetical protein
PMM0876,1,1,1,0.164,| PMM0876 | hypothetical protein
PMM0877,11,12,11,0.089,| metH | putative methionine synthase
PMM0878,10,13,10,0.365,| ilvE | branched-chain amino acid aminotransferase
PMM0879,1,1,1,0.007,| CobN | cobalamin biosynthetic protein CobN
PMM0881,1,1,1,0.045,| PMM0881 | hypothetical protein
PMM0882,2,4,2,0.027,| uvrC | excinuclease ABC subunit C
PMM0883,4,5,4,0.21,| PMM0883 | hypothetical protein
PMM0885,3,3,3,0.053,| dacB | D-Ala-D-Ala carboxypeptidase 3
PMM0886,3,3,3,0.074,| PMM0886 | hypothetical protein
PMM0887,3,3,3,0.072,| nifS | class-V aminotransferase family cysteine desulfurase
PMM0888,7,7,7,0.255,| dapF | diaminopimelate epimerase
PMM0889,14,15,14,0.167,| leuS | leucyl-tRNA synthetase
PMM0890,7,7,7,0.122,| pgi | glucose-6-phosphate isomerase
PMM0891,1,1,1,0.064,| purN | phosphoribosylglycinamide formyltransferase
PMM0892,4,5,4,0.128,| argC | N-acetyl-gamma-glutamyl-phosphate reductase
PMM0893,3,4,3,0.047,"| ribA/ribB | bifunctional 3,4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II/unknown domain fusion protein"
PMM0894,2,2,2,0.152,| PMM0894 | cyclophilin-type peptidyl-prolyl cis-trans isomerase
PMM0896,1,1,1,0.032,| dnaJ2 | DnaJ2 protein
PMM0897,6,6,6,0.087,| dnaK | molecular chaperone DnaK
PMM0899,2,2,2,0.089,| PMM0899 | myo-inositol-1(or 4)-monophosphatase
PMM0900,2,2,2,0.039,| hisZ | ATP phosphoribosyltransferase regulatory subunit
PMM0901,48,62,45,0.475,| htpG | heat shock protein 90
PMM0902,1,1,1,0.09,| rpmB | 50S ribosomal protein L28
PMM0903,1,1,1,0.051,| PMM0903 | Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergens family protein
PMM0906,6,7,6,0.425,| psaK | photosystem I PsaK protein (subunit X)
PMM0907,3,3,3,0.053,| Dxs | 1-deoxy-D-xylulose-5-phosphate synthase
PMM0908,5,5,5,0.109,| ilvA | threonine dehydratase
PMM0909,1,1,1,0.062,| PMM0909 | hypothetical protein
PMM0911,1,1,1,0.064,| PMM0911 | hypothetical protein
PMM0912,10,10,10,0.151,| pykF | pyruvate kinase
PMM0913,3,3,3,0.083,| PMM0913 | putative ABC transporter
PMM0916,4,4,4,0.064,| PMM0916 | hypothetical protein
PMM0917,1,1,1,0.022,| PMM0917 | pyridoxal-dependent decarboxylase family protein
PMM0918,2,2,2,0.085,| PMM0918 | putative cytidine/deoxycytidylate deaminase
PMM0919,4,4,4,0.076,| spt | serine:pyruvate/alanine:glyoxylate aminotransferase
PMM0920,7,9,7,0.129,"| glnA | glutamine synthetase, glutamate--ammonia ligase"
PMM0924,3,4,2,0.082,| PMM0924 | hypothetical protein
PMM0925,1,1,1,0.023,| PMM0925 | tRNA 2-selenouridine synthase
PMM0926,4,4,4,0.359,| psb28 | photosystem II reaction center protein Psb28
PMM0927,4,4,4,0.075,| PMM0927 | hypothetical protein
PMM0928,4,4,4,0.151,| secF | preprotein translocase subunit SecF
PMM0929,8,8,8,0.15,| secD | preprotein translocase subunit SecD
PMM0930,4,5,4,0.095,| pdhB | pyruvate dehydrogenase E1 beta subunit
PMM0932,2,2,2,0.029,| ispE | 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
PMM0935,3,3,3,0.124,| PMM0935 | hypothetical protein
PMM0937,1,1,1,0.016,| umuC | putative UmuC protein
PMM0938,1,2,1,0.053,| PMM0938 | Serine hydroxymethyltransferase
PMM0939,1,1,1,0.013,| dnaG | DNA primase
PMM0941,2,4,2,0.185,| PMM0941 | cAMP phosphodiesterase class-II
PMM0942,2,2,2,0.096,| ruvA | putative holliday junction DNA helicase RuvA
PMM0943,1,1,1,0.067,| rpsO | 30S ribosomal protein S15
PMM0944,1,1,1,0.054,| PMM0944 | hypothetical protein
PMM0945,2,2,2,0.014,| dnaE | DNA polymerase III subunit alpha
PMM0946,12,14,12,0.219,| gatA | aspartyl/glutamyl-tRNA amidotransferase subunit A
PMM0947,1,2,1,0.1,| PMM0947 | hypothetical protein
PMM0948,3,3,2,0.058,| PMM0948 | tRNA/rRNA methyltransferase
PMM0949,1,1,1,0.062,| PMM0949 | hypothetical protein
PMM0950,6,7,6,0.4,| rsbV | anti-anti-sigma regulatory factor RsbV
PMM0951,1,1,1,0.018,| carA | carbamoyl phosphate synthase small subunit
PMM0952,3,3,3,0.134,| trpD | anthranilate phosphoribosyltransferase
PMM0953,1,1,1,0.092,| PMM0953 | hypothetical protein
PMM0954,2,2,1,0.031,| PMM0954 | multidrug ABC transporter
PMM0955,8,8,8,0.281,| msrA | peptide methionine sulfoxide reductase
PMM0957,1,1,1,0.109,| PMM0957 | GRAM domain-containing protein
PMM0959,3,3,3,0.094,| PMM0959 | putative kinase
PMM0960,5,5,5,0.176,| PMM0960 | mannosyl-3-phosphoglycerate phosphatase
PMM0961,1,1,1,0.015,| PMM0961 | glycoside hydrolase family protein
PMM0962,4,5,4,0.118,| PMM0962 | hypothetical protein
PMM0963,3,3,3,0.054,| ureC | urease subunit alpha
PMM0967,2,2,2,0.117,| ureE | urease accessory protein UreE
PMM0969,3,3,3,0.154,| ureG | urease accessory protein UreG
PMM0970,8,9,8,0.2,"| urtA | putative urea ABC transporter, substrate binding protein"
PMM0973,2,2,2,0.068,| urtD | putative ATP binding subunit of urea ABC transport system
PMM0974,3,3,3,0.161,| urtE | putative ATP-binding subunit of urea ABC transport system
PMM0976,1,1,1,0.021,| PMM0976 | putative multidrug efflux ABC transporter
PMM0980,2,2,2,0.293,| PMM0980 | hypothetical protein
PMM0982,1,1,1,0.088,| PMM0982 | HNH endonuclease:HNH nuclease
PMM0986,3,3,3,0.175,| PMM0986 | hypothetical protein
PMM0987,1,1,1,0.138,| rpsU | 30S ribosomal protein S21
PMM0988,3,4,3,0.2,| PMM0988 | helix-hairpin-helix DNA-binding motif-containing protein
PMM0989,3,3,3,0.149,| PMM0989 | ATP/GTP-binding motif-containing protein
PMM0992,3,4,3,0.194,| PMM0992 | hypothetical protein
PMM0993,1,1,1,0.039,| PMM0993 | hypothetical protein
PMM0994,1,1,1,0.105,| PMM0994 | GCN5-related N-acetyltransferase
PMM0995,1,1,1,0.086,| PMM0995 | hypothetical protein
PMM0996,4,7,4,0.352,| PMM0996 | hypothetical protein
PMM1002,2,2,2,0.018,| pepN | aminopeptidase N
PMM1004,1,1,1,0.033,| purT | phosphoribosylglycinamide formyltransferase 2
PMM1005,2,2,2,0.225,| PMM1005 | lectin subunit alpha
PMM1007,2,2,2,0.126,| PMM1007 | hypothetical protein
PMM1008,1,1,1,0.054,| PMM1008 | hypothetical protein
PMM1009,1,1,1,0.026,| PMM1009 | nitrogen regulation protein NifR3 family protein
PMM1010,1,1,1,0.083,| PMM1010 | hypothetical protein
PMM1011,1,1,1,0.198,| PMM1011 | hypothetical protein
PMM1014,2,2,2,0.055,| PMM1014 | hypothetical protein
PMM1015,2,2,2,0.164,| PMM1015 | hypothetical protein
PMM1016,1,1,1,0.072,| PMM1016 | virion host shutoff protein
PMM1017,1,1,1,0.044,| PMM1017 | hypothetical protein
PMM1019,1,1,1,0.07,| PMM1019 | integrin alpha cytoplasmic region
PMM1021,2,2,2,0.092,| PMM1021 | pili assembly chaperone
PMM1023,1,1,1,0.157,"| PMM1023 | lactate/malate dehydrogenase, alpha/b"
PMM1025,1,1,1,0.081,| PMM1025 | putative stress-induced protein OsmC
PMM1026,1,1,1,0.084,| PMM1026 | hypothetical protein
PMM1027,2,2,2,0.188,| PMM1027 | inward rectifier potassium channel
PMM1031,3,3,3,0.129,| PMM1031 | ABC transporter ATP-binding protein
PMM1032,2,3,2,0.053,| PMM1032 | ABC transporter substrate-binding protein
PMM1033,11,15,11,0.254,| PMM1033 | cobalamin synthesis protein/P47K
PMM1034,1,1,1,0.022,| PMM1034 | WD-40 repeat-containing G-protein
PMM1038,2,3,1,0.031,| PMM1038 | hypothetical protein
PMM1039,1,1,1,0.019,| PMM1039 | hypothetical protein
PMM1042,2,2,2,0.11,| PMM1042 | hpothetical protein
PMM1048,2,2,2,0.047,"| PMM1048 | putative ABC transporter, oligopeptides"
PMM1049,2,3,2,0.029,| PMM1049 | ABC transporter substrate-binding protein
PMM1051,5,6,5,0.118,"| thrA,hom | homoserine dehydrogenase"
PMM1052,5,6,5,0.383,| PMM1052 | hypothetical protein
PMM1053,2,2,2,0.135,| PMM1053 | hypothetical protein
PMM1055,12,15,12,0.326,| chlI | protoporphyrin IX magnesium chelatase subunit ChlI
PMM1056,2,2,2,0.073,| PMM1056 | tRNA/rRNA methyltransferase
PMM1059,1,1,1,0.046,| PMM1059 | hypothetical protein
PMM1060,2,2,2,0.107,| hisH | imidazole glycerol phosphate synthase subunit HisH
PMM1061,12,18,12,0.579,| trxA | thioredoxin
PMM1062,12,12,11,0.339,| guaB | inosine 5-monophosphate dehydrogenase
PMM1063,14,16,14,0.155,| gyrA | DNA gyrase subunit A
PMM1064,5,5,5,0.119,| crtL1 | putative lycopene beta cyclase
PMM1065,6,6,6,0.11,| PMM1065 | hypothetical protein
PMM1066,6,6,6,0.112,| leuA | 2-isopropylmalate synthase
PMM1068,1,1,1,0.02,| PMM1068 | hypothetical protein
PMM1069,6,6,6,0.164,| folD | putative bifunctional methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate/cyclohydrolase
PMM1070,4,4,4,0.157,| crtE | polyprenyl synthetase
PMM1072,2,2,2,0.043,"| cbiA,cobB | putative cobyrinic acid a,c-diamide synthase"
PMM1073,10,10,10,0.182,| PMM1073 | putative glucose 6-phosphate dehydrogenase effector OpcA
PMM1074,7,8,7,0.107,| zwf | glucose-6-phosphate 1-dehydrogenase
PMM1075,13,20,13,0.257,| petH | ferredoxin-NADP oxidoreductase (FNR)
PMM1076,1,1,1,0.062,| PMM1076 | hypothetical protein
PMM1077,3,3,3,0.081,| PMM1077 | adaptive-response sensory kinase
PMM1078,3,3,3,0.133,| PMM1078 | hypothetical protein
PMM1079,2,3,2,0.199,| PMM1079 | Villin headpiece domain-containing protein
PMM1080,1,1,1,0.024,| kprS | ribose-phosphate pyrophosphokinase
PMM1081,3,3,3,0.085,| malQ | putative 4-alpha-glucanotransferase
PMM1082,1,1,1,0.049,| PMM1082 | helix-turn-helix
PMM1084,4,4,1,0.039,| cad | Orn/Lys/Arg decarboxylase family protein
PMM1087,3,3,2,0.077,| gldA | putative glycerol dehydrogenase
PMM1088,20,23,20,0.22,| clpC | ClpC
PMM1089,1,1,1,0.097,| PMM1089 | putative ribosomal-protein-alanine acetyltransferase
PMM1090,7,7,7,0.118,| lysA | diaminopimelate decarboxylase
PMM1091,4,4,4,0.115,| PMM1091 | hypothetical protein
PMM1092,2,2,2,0.051,| uppS | undecaprenyl pyrophosphate synthetase
PMM1094,1,1,0,0.023,| PMM1094 | hypothetical protein
PMM1097,1,2,1,0.035,| recR | recombination protein RecR
PMM1098,2,2,2,0.054,| psbP | photosystem II oxygen evolving complex protein PsbP
