ProteinID,Alignments,SpecCounts,Unique,Coverage,Description
PMM0539,2,2,2,0.081,| PMM0539 | protein ligase
PMM0542,3,3,3,0.066,| por | protochlorophyllide oxidoreductase
PMM0543,2,2,2,0.095,| chlL | protochlorophyllide reductase iron-sulfur ATP-binding protein
PMM0544,2,2,1,0.036,| chlB | light-independent protochlorophyllide reductase subunit B
PMM0545,4,4,4,0.079,| chlN | light-independent protochlorophyllide reductase subunit N
PMM0546,4,4,4,0.23,| PMM0546 | hypothetical protein
PMM0547,1,1,1,0.043,| PMM0547 | hypothetical protein
PMM0548,1,1,1,0.046,| PMM0548 | HAM1 family protein
PMM0549,17,29,17,0.653,| csoS1 | carboxysome shell protein CsoS1
PMM0550,17,23,17,0.259,| rbcL | ribulose bisophosphate carboxylase
PMM0551,12,19,12,0.372,"| rbcS | ribulose bisphosphate carboxylase, small chain"
PMM0552,7,8,7,0.076,| csoS2 | carboxysome shell protein CsoS2
PMM0553,4,4,4,0.092,| csoS3 | carboxysome shell protein CsoS3
PMM0556,4,4,4,0.418,| PMM0556 | hypothetical protein
PMM0558,3,4,3,0.277,| PMM0558 | hypothetical protein
PMM0559,1,1,1,0.033,| PMM0559 | putative hydroxyacylglutathione hydrolase
PMM0560,9,10,9,0.274,| hisG | ATP phosphoribosyltransferase catalytic subunit
PMM0561,2,2,2,0.035,| PMM0561 | putative multidrug efflux ABC transporter
PMM0562,3,3,3,0.148,| PMM0562 | putative acetyltransferase
PMM0563,1,1,1,0.026,| PMM0563 | hypothetical protein
PMM0565,5,5,5,0.108,| dnaA | chromosomal replication initiation protein
PMM0566,1,1,1,0.019,| PMM0566 | glutathione S-transferase
PMM0567,6,6,6,0.118,| gshR | glutathione reductase (NADPH)
PMM0569,7,7,7,0.146,| pyrC | dihydroorotase
PMM0572,1,1,1,0.022,| trpA | tryptophan synthase subunit alpha
PMM0574,2,2,2,0.278,| PMM0574 | YciI-like protein
PMM0575,3,3,3,0.217,| PMM0575 | hypothetical protein
PMM0577,3,3,2,0.114,| PMM0577 | type II alternative sigma-70 family RNA polymerase sigma factor
PMM0578,3,3,3,0.158,| PMM0578 | bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase protein
PMM0579,2,2,2,0.13,| PMM0579 | 6-pyruvoyl-tetrahydropterin synthase
PMM0580,12,12,11,0.119,"| clpB1 | ATP-dependent Clp protease, Hsp 100, ATP-binding subunit ClpB"
PMM0581,3,3,3,0.233,| petE | plastocyanin
PMM0582,4,4,2,0.073,| PMM0582 | hypothetical protein
PMM0583,11,17,11,0.292,| hemE | uroporphyrinogen decarboxylase
PMM0584,6,6,6,0.074,| glgB | glycogen branching enzyme
PMM0585,3,3,3,0.059,| PMM0585 | hypothetical protein
PMM0586,1,1,1,0.102,| PMM0586 | hypothetical protein
PMM0588,1,1,1,0.109,| PMM0588 | hypothetical protein
PMM0589,9,10,9,0.064,| PMM0589 | hypothetical protein
PMM0590,10,11,10,0.232,| proA | gamma-glutamyl phosphate reductase
PMM0591,2,2,2,0.192,| folB | dihydroneopterin aldolase
PMM0594,2,3,2,0.033,| ndhD | NAD(P)H-quinone oxidoreductase subunit 4
PMM0595,2,2,2,0.067,| thrB | homoserine kinase
PMM0596,2,2,2,0.041,| PMM0596 | putative glucokinase
PMM0597,7,7,7,0.1,| thrS | threonyl-tRNA synthetase
PMM0598,1,1,1,0.024,| trpS | tryptophanyl-tRNA synthetase
PMM0599,2,2,2,0.126,| PMM0599 | hypothetical protein
PMM0600,3,4,3,0.073,| PMM0600 | hypothetical protein
PMM0604,6,8,6,0.157,| PMM0604 | hypothetical protein
PMM0607,2,2,1,0.029,"| menD | menaquinone biosynthesis protein; 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase"
PMM0608,7,7,7,0.295,| menB | naphthoate synthase
PMM0609,5,6,5,0.11,| glgA | glycogen synthase
PMM0610,2,2,2,0.044,| murF | cytoplasmic peptidoglycan synthetase
PMM0611,5,5,5,0.122,| glmU | UDP-N-acetylglucosamine pyrophosphorylase
PMM0612,1,1,1,0.023,| PMM0612 | hypothetical protein
PMM0613,7,9,7,0.137,| aroA | 3-phosphoshikimate 1-carboxyvinyltransferase
PMM0614,2,2,2,0.101,| PMM0614 | 2-phosphosulfolactate phosphatase
PMM0615,2,2,2,0.058,| PMM0615 | putative nitrilase
PMM0616,1,1,1,0.019,| PMM0616 | cell wall hydrolase/autolysin
PMM0618,3,3,3,0.087,| sds | polyprenyl synthetase; solanesyl diphosphate synthase (sds)
PMM0619,21,26,21,0.294,| acs | acetyl-coenzyme A synthetase
PMM0621,2,2,2,0.063,"| dnaQ | putative DNA polymerase III, epsilon subunit"
PMM0622,1,1,1,0.08,| PMM0622 | hypothetical protein
PMM0623,6,6,6,0.114,| hisS | histidyl-tRNA synthetase
PMM0624,1,1,1,0.083,| PMM0624 | hypothetical protein
PMM0627,10,12,10,0.091,| pcb | light-harvesting complex protein
PMM0629,1,2,1,0.118,| PMM0629 | hypothetical protein
PMM0631,1,1,1,0.033,| PMM0631 | NADH-ubiquinone/plastoquinone (comple
PMM0633,1,1,1,0.033,| crtL2 | putative lycopene epsilon cyclase
PMM0635,1,1,1,0.026,| PMM0635 | small mechanosensitive ion channel
PMM0636,4,4,3,0.205,| PMM0636 | isochorismatase hydrolase family protein
PMM0637,1,1,1,0.073,| fur | ferric uptake regulator family protein
PMM0639,1,1,1,0.02,| stpA | putative glucosylglycerolphosphate phosphatase
PMM0640,9,10,9,0.199,| PMM0640 | hypothetical protein
PMM0641,5,8,5,0.228,| PMM0641 | hypothetical protein
PMM0642,24,39,24,0.317,| cysD | putative O-Acetyl homoserine sulfhydrylase
PMM0643,3,3,3,0.098,| metA | putative homoserine O-succinyltransferase
PMM0644,3,3,3,0.052,| PMM0644 | putative sulfate transporter
PMM0645,1,1,1,0.021,"| PMM0645 | FAD linked oxidase, N-terminal"
PMM0646,1,1,1,0.027,| PMM0646 | hypothetical protein
PMM0649,2,2,2,0.064,| PMM0649 | pentapeptide repeat-containing protein
PMM0651,1,1,1,0.055,| PMM0651 | VHS domain-containing protein
PMM0653,1,1,1,0.093,| gloA | lactoylglutathione lyase
PMM0654,1,1,1,0.049,| PMM0654 | hypothetical protein
PMM0658,2,2,2,0.062,| rsuA | putative pseudouridylate synthase specific to ribosomal small subunit
PMM0661,16,17,16,0.226,| nrdJ | ribonucleotide reductase (class II)
PMM0662,5,5,5,0.199,| PMM0662 | hypothetical protein
PMM0663,4,4,4,0.053,| prfC | peptide chain release factor 3
PMM0664,1,1,1,0.049,| PMM0664 | hypothetical protein
PMM0665,7,7,7,0.237,| hslO | Hsp33-like chaperonin
PMM0666,2,2,2,0.102,| PMM0666 | ABC transporter ATP-binding protein
PMM0668,2,2,2,0.078,| PMM0668 | 16S ribosomal RNA methyltransferase RsmE
PMM0671,2,2,2,0.042,| PMM0671 | putative phosphonate ABC transporter
PMM0672,8,9,8,0.233,| PMM0672 | putative phosphonate ABC transporter
PMM0673,1,1,1,0.047,| PMM0673 | phosphonate ABC transporter phosphonate-binding protein
PMM0674,13,16,13,0.254,| aspC | aminotransferase class-I
PMM0676,5,5,4,0.136,| ispG | 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
PMM0677,5,6,5,0.086,| PMM0677 | carboxyl-terminal processing protease
PMM0678,2,2,2,0.053,| PMM0678 | quinolinate synthetase
PMM0679,1,1,1,0.045,| PMM0679 | putative transcripton factor
PMM0680,4,4,4,0.155,| PMM0680 | hypothetical protein
PMM0681,6,6,6,0.149,| PMM0681 | hypothetical protein
PMM0682,6,6,6,0.146,| aroB | 3-dehydroquinate synthase
PMM0683,5,5,5,0.098,| purK | phosphoribosylaminoimidazole carboxylase ATPase subunit
PMM0691,1,1,1,0.118,| PMM0691 | hypothetical protein
PMM0693,2,2,2,0.149,| PMM0693 | Hepatitis C virus envelope glycoprote
PMM0694,1,1,1,0.045,| PMM0694 | short-chain dehydrogenase/reductase
PMM0695,2,2,2,0.062,| PMM0695 | glutamine amidotransferase class-I
PMM0697,1,1,1,0.093,| PMM0697 | D12 class N6 adenine-specific DNA met
PMM0702,1,1,1,0.102,| PMM0702 | hypothetical protein
PMM0704,3,3,2,0.097,| PMM0704 | VIC family potassium channel protein
PMM0705,4,4,4,0.174,"| phoB | two-component response regulator, phosphate"
PMM0706,4,5,4,0.126,"| phoR | two-component sensor histidine kinase, phosphate sensing"
PMM0708,2,2,2,0.032,| PMM0708 | putative secreted protein
PMM0710,14,19,14,0.353,"| PMM0710 | ABC transporter, substrate binding protein, phosphate"
PMM0713,5,5,5,0.153,| gap1 | putative glyceraldehyde 3-phosphate dehydrogenase
PMM0714,1,1,1,0.079,| PMM0714 | ArsR family regulatory protein
PMM0715,1,1,1,0.182,| PMM0715 | chorismate binding enzyme
PMM0719,1,1,1,0.139,| PMM0719 | hypothetical protein
PMM0725,4,5,4,0.16,"| PMM0725 | putative phosphate ABC transporter, ATP binding subunit"
PMM0727,1,1,1,0.051,| PMM0727 | Serine/threonine specific protein phosphatase
PMM0729,1,1,1,0.013,| PMM0729 | ATP-dependent DNA ligase
PMM0730,2,2,2,0.039,| PMM0730 | hypothetical protein
PMM0732,3,3,3,0.337,| PMM0732 | major surface glycoprotein
PMM0733,4,4,4,0.078,| PMM0733 | hypothetical protein
PMM0734,2,2,2,0.198,| PMM0734 | CopG family protein
PMM0738,1,1,1,0.146,| PMM0738 | hypothetical protein
PMM0741,5,6,4,0.212,| PMM0741 | Thf1-like protein
PMM0742,4,4,4,0.184,| clpP1 | ATP-dependent Clp protease proteolytic subunit
PMM0743,11,13,11,0.176,| ftsH1 | FtsH ATP-dependent protease-like protein
PMM0744,2,2,2,0.239,| PMM0744 | hypothetical protein
PMM0746,1,1,0,0.017,| PMM0746 | Zn-dependent peptidase
PMM0747,2,2,2,0.083,| pcyA | phycocyanobilin:ferredoxin oxidoreductase
PMM0748,2,2,2,0.066,| PMM0748 | ABC transporter
PMM0749,3,3,3,0.102,"| PMM0749 | ABC-transporter, membrane spanning component"
PMM0750,1,1,1,0.029,"| PMM0750 | ABC transporter, ATP-binding component"
PMM0752,3,4,3,0.075,| PMM0752 | glycosyl transferase family protein
PMM0753,8,10,8,0.239,| rpsB | 30S ribosomal protein S2
PMM0754,5,8,5,0.206,| tsf | elongation factor Ts
PMM0755,1,1,0,0.02,| PMM0755 | adenylate cyclase
PMM0756,2,2,2,0.016,| recG | ATP-dependent DNA helicase RecG
PMM0758,10,10,10,0.185,| sir | sulfite reductase subunit beta
PMM0759,7,7,7,0.093,| glyS | glycyl-tRNA synthetase beta subunit
PMM0760,12,15,12,0.251,| chlP | aromatic-ring hydroxylase (flavoprotein monooxygenase)
PMM0762,5,5,5,0.092,| typA | tyrosine binding protein
PMM0764,2,2,2,0.07,| PMM0764 | ABC transporter ATP-binding protein
PMM0766,1,6,1,0.028,| rpe | ribulose-phosphate 3-epimerase
PMM0767,2,2,2,0.057,"| glpX | fructose 1,6-bisphosphatase II"
PMM0768,2,3,1,0.046,| hemA | glutamyl-tRNA reductase
PMM0769,14,15,14,0.218,| glgC | glucose-1-phosphate adenylyltransferase
PMM0770,9,10,9,0.182,| gnd | 6-phosphogluconate dehydrogenase
PMM0771,2,2,2,0.098,"| PMM0771 | putative 6-phosphogluconolactonase (DevB, Pgl)"
PMM0772,2,2,2,0.115,| PMM0772 | hypothetical protein
PMM0773,1,1,1,0.055,| PMM0773 | hypothetical protein
PMM0774,8,11,8,0.159,| ilvD | dihydroxy-acid dehydratase
PMM0775,1,1,1,0.125,| PMM0775 | hypothetical protein
PMM0776,5,5,5,0.283,| PMM0776 | putative uracil phosphoribosyltransferase
PMM0777,1,2,1,0.076,| PMM0777 | hypothetical protein
PMM0778,3,3,3,0.103,| cobW | putative cobalamin synthesis protein
PMM0779,3,3,3,0.289,| PMM0779 | hypothetical protein
PMM0780,3,3,3,0.104,| purQ | phosphoribosylformylglycinamidine synthase I
PMM0781,7,11,7,0.157,"| cbbA,cfxA,fbaA,fda | fructose-1,6-bisphosphate aldolase"
PMM0782,2,2,2,0.044,| PMM0782 | putative oxidoreductase
PMM0783,4,5,4,0.295,| PMM0783 | hypothetical protein
PMM0784,8,8,8,0.175,| accD | acetyl-CoA carboxylase subunit beta
PMM0785,8,8,8,0.281,| prk | phosphoribulokinase
PMM0786,2,2,2,0.076,| leuB | 3-isopropylmalate dehydrogenase
PMM0787,2,2,2,0.073,| lpxD | UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase
PMM0788,4,4,4,0.122,| proB | gamma-glutamyl kinase
PMM0789,6,6,6,0.329,| PMM0789 | hypothetical protein
PMM0790,3,3,3,0.219,| PMM0790 | hypothetical protein
PMM0792,4,4,4,0.094,| PMM0792 | hypothetical protein
PMM0793,3,4,3,0.075,| PMM0793 | hypothetical protein
PMM0794,1,1,1,0.061,| PMM0794 | hypothetical protein
PMM0795,1,1,0,0.013,| PMM0795 | hypothetical protein
PMM0796,4,4,4,0.173,| hisA | 1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
PMM0797,11,14,11,0.376,| PMM0797 | putative mRNA binding protein
PMM0799,2,2,2,0.074,| PMM0799 | hypothetical protein
PMM0800,2,2,2,0.194,| PMM0800 | hypothetical protein
PMM0801,2,2,2,0.105,| ycf39 | putative NADH-flavin reductase
PMM0802,1,1,1,0.037,| PMM0802 | putative endonuclease
PMM0803,2,2,2,0.048,| futC | ABC transporter ATP-binding protein
PMM0804,7,9,7,0.283,| PMM0804 | ferritin
PMM0808,1,1,1,0.02,| PMM0808 | Rieske iron-sulfur protein 2Fe-2S subunit
PMM0809,1,1,1,0.088,| PMM0809 | S1 RNA-binding domain-containing protein
PMM0810,4,4,4,0.204,| PMM0810 | hypothetical protein
PMM0811,1,1,1,0.055,| PMM0811 | hypothetical protein
PMM0813,1,1,1,0.108,| PMM0813 | hypothetical protein
PMM0816,1,1,0,0.105,| hli18 | high light inducible protein
PMM0821,3,3,3,0.103,| PMM0821 | L-asparaginase II
PMM0823,2,2,2,0.167,| PMM0823 | domain of unknown function DUF143:Iojap-related protein
PMM0824,3,4,3,0.118,| PMM0824 | hypothetical protein
PMM0825,7,9,6,0.06,"| carB | carbamoyl-phosphate synthase, large subunit"
PMM0827,4,4,4,0.059,| PMM0827 | ABC transporter
PMM0829,3,3,3,0.154,| tpiA | triosephosphate isomerase
PMM0831,17,17,17,0.125,| chlH | magnesium chelatase subunit H
PMM0832,6,6,6,0.177,| dapB | dihydrodipicolinate reductase
PMM0833,1,2,1,0.065,| PMM0833 | hypothetical protein
PMM0834,1,1,1,0.026,| ubiH | 2-octaprenyl-6-methoxyphenol 4-monoxygenase UbiH
PMM0838,1,1,1,0.066,| PMM0838 | nucleoside diphosphate kinase
PMM0842,1,1,1,0.02,| pmbA | putative modulator of DNA gyrase
PMM0843,1,1,1,0.017,| tldD | putative modulator of DNA gyrase; TldD
PMM0844,7,8,7,0.151,"| PNIL34,AT103 | magnesium-protoporphyrin IX monomethyl ester cyclase"
PMM0845,5,6,5,0.279,| PMM0845 | hypothetical protein
PMM0846,2,2,2,0.152,| PMM0846 | hypothetical protein
PMM0847,13,14,13,0.123,| zam | putative acetazolamide conferring resistance protein Zam
PMM0852,2,2,2,0.111,| PMM0852 | hypothetical protein
PMM0854,10,10,10,0.149,| ftsH4 | cell division protein FtsH4
PMM0856,6,7,6,0.206,| tpx | thioredoxin peroxidase
PMM0862,3,3,3,0.169,| PMM0862 | SpoU family tRNA/rRNA methyltransferase
PMM0863,1,1,1,0.066,| cobU/cobP | putative cobinamide kinase
PMM0864,1,5,1,0.067,| PMM0864 | fusion glycoprotein F0
PMM0867,12,12,12,0.207,| metG | methionyl-tRNA synthetase
PMM0868,2,2,2,0.051,| PMM0868 | ribonuclease II
PMM0871,13,13,13,0.144,| pheT | phenylalanyl-tRNA synthetase subunit beta
PMM0873,1,1,1,0.042,| PMM0873 | DnaJ domain-containing protein
PMM0874,1,1,1,0.033,| PMM0874 | putative ATP adenylyltransferase
PMM0875,2,2,2,0.177,| PMM0875 | hypothetical protein
PMM0876,2,2,2,0.26,| PMM0876 | hypothetical protein
PMM0877,11,12,11,0.085,| metH | putative methionine synthase
PMM0878,12,12,11,0.395,| ilvE | branched-chain amino acid aminotransferase
PMM0879,1,1,1,0.007,| CobN | cobalamin biosynthetic protein CobN
PMM0882,2,3,2,0.021,| uvrC | excinuclease ABC subunit C
PMM0883,2,5,2,0.136,| PMM0883 | hypothetical protein
PMM0884,1,1,1,0.094,| coaD | phosphopantetheine adenylyltransferase
PMM0885,1,1,1,0.025,| dacB | D-Ala-D-Ala carboxypeptidase 3
PMM0886,3,4,3,0.107,| PMM0886 | hypothetical protein
PMM0887,2,2,2,0.054,| nifS | class-V aminotransferase family cysteine desulfurase
PMM0888,7,8,7,0.203,| dapF | diaminopimelate epimerase
PMM0889,12,13,12,0.15,| leuS | leucyl-tRNA synthetase
PMM0890,9,10,9,0.156,| pgi | glucose-6-phosphate isomerase
PMM0892,2,2,2,0.08,| argC | N-acetyl-gamma-glutamyl-phosphate reductase
PMM0893,4,5,4,0.071,"| ribA/ribB | bifunctional 3,4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II/unknown domain fusion protein"
PMM0894,3,3,3,0.241,| PMM0894 | cyclophilin-type peptidyl-prolyl cis-trans isomerase
PMM0895,1,1,1,0.054,| PMM0895 | hypothetical protein
PMM0896,3,3,3,0.089,| dnaJ2 | DnaJ2 protein
PMM0897,5,5,5,0.068,| dnaK | molecular chaperone DnaK
PMM0899,1,1,1,0.05,| PMM0899 | myo-inositol-1(or 4)-monophosphatase
PMM0900,3,3,3,0.07,| hisZ | ATP phosphoribosyltransferase regulatory subunit
PMM0901,38,50,35,0.448,| htpG | heat shock protein 90
PMM0902,1,1,1,0.09,| rpmB | 50S ribosomal protein L28
PMM0906,6,8,6,0.483,| psaK | photosystem I PsaK protein (subunit X)
PMM0907,4,4,4,0.058,| Dxs | 1-deoxy-D-xylulose-5-phosphate synthase
PMM0908,4,4,4,0.078,| ilvA | threonine dehydratase
PMM0909,1,1,1,0.062,| PMM0909 | hypothetical protein
PMM0911,1,1,1,0.064,| PMM0911 | hypothetical protein
PMM0912,8,9,8,0.133,| pykF | pyruvate kinase
PMM0913,4,4,4,0.088,| PMM0913 | putative ABC transporter
PMM0916,4,5,4,0.05,| PMM0916 | hypothetical protein
PMM0918,2,2,1,0.079,| PMM0918 | putative cytidine/deoxycytidylate deaminase
PMM0919,3,3,3,0.028,| spt | serine:pyruvate/alanine:glyoxylate aminotransferase
PMM0920,7,9,6,0.148,"| glnA | glutamine synthetase, glutamate--ammonia ligase"
PMM0921,1,1,1,0.04,| PMM0921 | methyltransferase
PMM0924,4,4,3,0.123,| PMM0924 | hypothetical protein
PMM0925,4,4,4,0.12,| PMM0925 | tRNA 2-selenouridine synthase
PMM0926,5,7,5,0.419,| psb28 | photosystem II reaction center protein Psb28
PMM0927,2,2,2,0.052,| PMM0927 | hypothetical protein
PMM0928,4,4,4,0.095,| secF | preprotein translocase subunit SecF
PMM0929,4,4,4,0.058,| secD | preprotein translocase subunit SecD
PMM0930,4,5,4,0.095,| pdhB | pyruvate dehydrogenase E1 beta subunit
PMM0932,2,2,2,0.054,| ispE | 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
PMM0935,2,2,2,0.124,| PMM0935 | hypothetical protein
PMM0938,1,1,1,0.053,| PMM0938 | Serine hydroxymethyltransferase
PMM0941,1,4,1,0.067,| PMM0941 | cAMP phosphodiesterase class-II
PMM0942,2,2,2,0.096,| ruvA | putative holliday junction DNA helicase RuvA
PMM0943,1,1,1,0.124,| rpsO | 30S ribosomal protein S15
PMM0945,4,4,4,0.025,| dnaE | DNA polymerase III subunit alpha
PMM0946,11,13,10,0.178,| gatA | aspartyl/glutamyl-tRNA amidotransferase subunit A
PMM0947,3,4,3,0.25,| PMM0947 | hypothetical protein
PMM0948,3,4,3,0.065,| PMM0948 | tRNA/rRNA methyltransferase
PMM0950,5,6,5,0.408,| rsbV | anti-anti-sigma regulatory factor RsbV
PMM0951,2,2,2,0.045,| carA | carbamoyl phosphate synthase small subunit
PMM0952,2,2,2,0.093,| trpD | anthranilate phosphoribosyltransferase
PMM0954,1,1,1,0.015,| PMM0954 | multidrug ABC transporter
PMM0955,4,4,4,0.165,| msrA | peptide methionine sulfoxide reductase
PMM0959,1,1,1,0.038,| PMM0959 | putative kinase
PMM0960,4,4,4,0.127,| PMM0960 | mannosyl-3-phosphoglycerate phosphatase
PMM0961,1,1,1,0.015,| PMM0961 | glycoside hydrolase family protein
PMM0962,6,7,6,0.191,| PMM0962 | hypothetical protein
PMM0963,3,3,3,0.054,| ureC | urease subunit alpha
PMM0964,1,1,1,0.066,| ureB | urease subunit beta
PMM0967,2,2,2,0.117,| ureE | urease accessory protein UreE
PMM0968,1,1,1,0.039,| ureF | urease accessory protein UreF
PMM0969,3,3,3,0.164,| ureG | urease accessory protein UreG
PMM0970,11,15,11,0.185,"| urtA | putative urea ABC transporter, substrate binding protein"
PMM0972,2,2,2,0.053,| urtC | putative membrane protein of urea ABC transport system
PMM0973,2,2,2,0.04,| urtD | putative ATP binding subunit of urea ABC transport system
PMM0974,3,3,3,0.161,| urtE | putative ATP-binding subunit of urea ABC transport system
PMM0975,2,2,1,0.069,| PMM0975 | hypothetical protein
PMM0976,1,1,1,0.021,| PMM0976 | putative multidrug efflux ABC transporter
PMM0978,1,1,1,0.034,"| PMM0978 | membrane protein, multidrug efflux associated"
PMM0980,3,3,3,0.293,| PMM0980 | hypothetical protein
PMM0981,1,1,1,0.033,| PMM0981 | hypothetical protein
PMM0982,1,1,1,0.088,| PMM0982 | HNH endonuclease:HNH nuclease
PMM0985,1,1,1,0.069,| PMM0985 | putative purine phosphoribosyltransferase related protein
PMM0986,3,3,3,0.175,| PMM0986 | hypothetical protein
PMM0987,2,2,2,0.155,| rpsU | 30S ribosomal protein S21
PMM0988,4,5,4,0.227,| PMM0988 | helix-hairpin-helix DNA-binding motif-containing protein
PMM0989,2,2,2,0.085,| PMM0989 | ATP/GTP-binding motif-containing protein
PMM0990,1,1,1,0.026,| PMM0990 | hypothetical protein
PMM0992,3,3,3,0.194,| PMM0992 | hypothetical protein
PMM0993,2,2,2,0.056,| PMM0993 | hypothetical protein
PMM0995,2,2,2,0.152,| PMM0995 | hypothetical protein
PMM0996,5,7,5,0.352,| PMM0996 | hypothetical protein
PMM1002,2,2,2,0.018,| pepN | aminopeptidase N
PMM1004,5,5,5,0.123,| purT | phosphoribosylglycinamide formyltransferase 2
PMM1007,1,1,1,0.031,| PMM1007 | hypothetical protein
PMM1008,1,1,1,0.054,| PMM1008 | hypothetical protein
PMM1010,1,1,1,0.083,| PMM1010 | hypothetical protein
PMM1011,1,1,1,0.198,| PMM1011 | hypothetical protein
PMM1014,3,3,3,0.072,| PMM1014 | hypothetical protein
PMM1015,1,1,1,0.082,| PMM1015 | hypothetical protein
PMM1016,1,1,1,0.072,| PMM1016 | virion host shutoff protein
PMM1017,1,1,1,0.044,| PMM1017 | hypothetical protein
PMM1019,1,1,1,0.12,| PMM1019 | integrin alpha cytoplasmic region
PMM1021,1,1,1,0.04,| PMM1021 | pili assembly chaperone
PMM1026,1,1,1,0.107,| PMM1026 | hypothetical protein
PMM1027,2,2,2,0.188,| PMM1027 | inward rectifier potassium channel
PMM1031,2,2,2,0.064,| PMM1031 | ABC transporter ATP-binding protein
PMM1032,5,6,5,0.129,| PMM1032 | ABC transporter substrate-binding protein
PMM1033,12,15,12,0.241,| PMM1033 | cobalamin synthesis protein/P47K
PMM1034,1,1,1,0.022,| PMM1034 | WD-40 repeat-containing G-protein
PMM1037,1,1,1,0.115,| PMM1037 | hypothetical protein
PMM1038,1,2,1,0.019,| PMM1038 | hypothetical protein
PMM1041,1,1,1,0.036,| PMM1041 | hypothetical protein
PMM1042,4,5,4,0.256,| PMM1042 | hpothetical protein
PMM1047,1,1,1,0.019,| PMM1047 | putative dienelactone hydrolase
PMM1048,1,1,1,0.024,"| PMM1048 | putative ABC transporter, oligopeptides"
PMM1049,2,3,2,0.031,| PMM1049 | ABC transporter substrate-binding protein
PMM1051,9,11,9,0.242,"| thrA,hom | homoserine dehydrogenase"
PMM1052,7,8,7,0.383,| PMM1052 | hypothetical protein
PMM1053,3,3,3,0.189,| PMM1053 | hypothetical protein
PMM1055,12,15,12,0.362,| chlI | protoporphyrin IX magnesium chelatase subunit ChlI
PMM1056,2,2,2,0.085,| PMM1056 | tRNA/rRNA methyltransferase
PMM1060,2,2,2,0.107,| hisH | imidazole glycerol phosphate synthase subunit HisH
PMM1061,10,18,10,0.271,| trxA | thioredoxin
PMM1062,11,11,10,0.297,| guaB | inosine 5-monophosphate dehydrogenase
PMM1063,11,13,11,0.127,| gyrA | DNA gyrase subunit A
PMM1064,5,5,5,0.124,| crtL1 | putative lycopene beta cyclase
PMM1065,3,3,3,0.059,| PMM1065 | hypothetical protein
PMM1066,6,7,6,0.104,| leuA | 2-isopropylmalate synthase
PMM1068,4,4,4,0.053,| PMM1068 | hypothetical protein
PMM1069,6,6,6,0.154,| folD | putative bifunctional methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate/cyclohydrolase
PMM1070,6,6,6,0.23,| crtE | polyprenyl synthetase
PMM1072,2,2,2,0.043,"| cbiA,cobB | putative cobyrinic acid a,c-diamide synthase"
PMM1073,8,9,8,0.189,| PMM1073 | putative glucose 6-phosphate dehydrogenase effector OpcA
PMM1074,7,7,7,0.132,| zwf | glucose-6-phosphate 1-dehydrogenase
PMM1075,14,18,14,0.259,| petH | ferredoxin-NADP oxidoreductase (FNR)
PMM1076,2,2,2,0.062,| PMM1076 | hypothetical protein
PMM1077,3,3,3,0.086,| PMM1077 | adaptive-response sensory kinase
PMM1078,4,4,4,0.178,| PMM1078 | hypothetical protein
PMM1079,5,6,5,0.39,| PMM1079 | Villin headpiece domain-containing protein
PMM1080,2,2,2,0.06,| kprS | ribose-phosphate pyrophosphokinase
PMM1081,4,4,2,0.079,| malQ | putative 4-alpha-glucanotransferase
PMM1082,1,1,1,0.049,| PMM1082 | helix-turn-helix
PMM1084,3,3,0,0.019,| cad | Orn/Lys/Arg decarboxylase family protein
PMM1087,3,3,2,0.082,| gldA | putative glycerol dehydrogenase
PMM1088,18,20,18,0.188,| clpC | ClpC
PMM1090,7,7,7,0.118,| lysA | diaminopimelate decarboxylase
PMM1091,5,5,5,0.145,| PMM1091 | hypothetical protein
PMM1092,3,3,3,0.077,| uppS | undecaprenyl pyrophosphate synthetase
PMM1095,1,1,1,0.071,| F2J10.13 | hypothetical protein
PMM1096,1,1,1,0.027,"| lipA,lip | lipoyl synthase"
PMM1097,3,4,3,0.146,| recR | recombination protein RecR
PMM1098,4,4,4,0.162,| psbP | photosystem II oxygen evolving complex protein PsbP
PMM1099,6,6,6,0.093,| PMM1099 | multidrug ABC transporter
PMM1102,2,2,2,0.03,| recD | exodeoxyribonuclease V 67 kD polypeptide
PMM1103,5,5,5,0.034,| recB | UvrD/REP helicase subunit B
PMM1105,3,4,3,0.009,| recC | exodeoxyribonuclease V subunit C 125 kD polypeptide
PMM1106,5,7,5,0.4,| PMM1106 | hypothetical protein
PMM1107,3,3,3,0.134,| pdxJ | pyridoxine 5'-phosphate synthase
PMM1109,5,6,5,0.203,| PMM1109 | hypothetical protein
PMM1110,3,3,3,0.395,| PMM1110 | BolA-like protein
PMM1111,1,1,1,0.159,| PMM1111 | glutaredoxin-like protein
PMM1112,1,1,1,0.09,| PMM1112 | hypothetical protein
