ProteinID,Alignments,SpecCounts,Unique,Coverage,Description,,,,
PMM0542,2,2,2,0.045,| por | protochlorophyllide oxidoreductase,,,,
PMM0543,2,2,2,0.095,| chlL | protochlorophyllide reductase iron-sulfur ATP-binding protein,,,,
PMM0544,1,1,1,0.023,| chlB | light-independent protochlorophyllide reductase subunit B,,,,
PMM0545,3,3,3,0.079,| chlN | light-independent protochlorophyllide reductase subunit N,,,,
PMM0546,3,4,3,0.156,| PMM0546 | hypothetical protein,,,,
PMM0547,1,1,1,0.043,| PMM0547 | hypothetical protein,,,,
PMM0549,6,17,6,0.602,| csoS1 | carboxysome shell protein CsoS1,,,,
PMM0550,8,14,8,0.136,| rbcL | ribulose bisophosphate carboxylase,,,,
PMM0551,2,5,2,0.239,| rbcS | ribulose bisphosphate carboxylase, small chain,,,
PMM0552,4,6,4,0.055,| csoS2 | carboxysome shell protein CsoS2,,,,
PMM0553,2,2,2,0.043,| csoS3 | carboxysome shell protein CsoS3,,,,
PMM0556,4,4,4,0.418,| PMM0556 | hypothetical protein,,,,
PMM0558,3,3,3,0.138,| PMM0558 | hypothetical protein,,,,
PMM0560,7,7,7,0.242,| hisG | ATP phosphoribosyltransferase catalytic subunit,,,,
PMM0561,1,1,1,0.015,| PMM0561 | putative multidrug efflux ABC transporter,,,,
PMM0562,1,1,1,0.045,| PMM0562 | putative acetyltransferase,,,,
PMM0565,2,3,2,0.037,| dnaA | chromosomal replication initiation protein,,,,
PMM0567,5,5,5,0.115,| gshR | glutathione reductase (NADPH),,,,
PMM0569,4,4,4,0.089,| pyrC | dihydroorotase,,,,
PMM0572,3,3,3,0.104,| trpA | tryptophan synthase subunit alpha,,,,
PMM0574,2,2,2,0.211,| PMM0574 | YciI-like protein,,,,
PMM0575,3,3,3,0.217,| PMM0575 | hypothetical protein,,,,
PMM0577,1,1,0,0.033,| PMM0577 | type II alternative sigma-70 family RNA polymerase sigma factor,,,,
PMM0578,3,3,3,0.131,| PMM0578 | bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase protein,,,,
PMM0579,1,1,1,0.058,| PMM0579 | 6-pyruvoyl-tetrahydropterin synthase,,,,
PMM0580,7,7,7,0.078,| clpB1 | ATP-dependent Clp protease, Hsp 100, ATP-binding subunit ClpB,,
PMM0581,1,1,1,0.06,| petE | plastocyanin,,,,
PMM0582,1,1,1,0.021,| PMM0582 | hypothetical protein,,,,
PMM0583,8,8,8,0.182,| hemE | uroporphyrinogen decarboxylase,,,,
PMM0584,2,2,2,0.023,| glgB | glycogen branching enzyme,,,,
PMM0585,2,2,2,0.027,| PMM0585 | hypothetical protein,,,,
PMM0586,2,2,2,0.182,| PMM0586 | hypothetical protein,,,,
PMM0588,2,2,2,0.204,| PMM0588 | hypothetical protein,,,,
PMM0589,6,6,6,0.04,| PMM0589 | hypothetical protein,,,,
PMM0590,7,8,7,0.204,| proA | gamma-glutamyl phosphate reductase,,,,
PMM0591,1,1,1,0.067,| folB | dihydroneopterin aldolase,,,,
PMM0592,1,1,1,0.036,| PMM0592 | lipase family protein,,,,
PMM0593,2,2,1,0.026,| PMM0593 | M3 family peptidase,,,,
PMM0594,3,3,2,0.047,| ndhD | NAD(P)H-quinone oxidoreductase subunit 4,,,,
PMM0595,1,1,1,0.019,| thrB | homoserine kinase,,,,
PMM0596,2,2,2,0.041,| PMM0596 | putative glucokinase,,,,
PMM0597,5,5,5,0.069,| thrS | threonyl-tRNA synthetase,,,,
PMM0599,1,1,1,0.06,| PMM0599 | hypothetical protein,,,,
PMM0600,1,1,1,0.029,| PMM0600 | hypothetical protein,,,,
PMM0604,4,4,4,0.093,| PMM0604 | hypothetical protein,,,,
PMM0607,3,3,3,0.027,| menD | menaquinone biosynthesis protein; 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase,,,
PMM0608,3,3,3,0.123,| menB | naphthoate synthase,,,,
PMM0609,5,5,5,0.112,| glgA | glycogen synthase,,,,
PMM0611,4,4,4,0.091,| glmU | UDP-N-acetylglucosamine pyrophosphorylase,,,,
PMM0613,7,8,7,0.137,| aroA | 3-phosphoshikimate 1-carboxyvinyltransferase,,,,
PMM0614,1,1,1,0.058,| PMM0614 | 2-phosphosulfolactate phosphatase,,,,
PMM0615,2,3,2,0.058,| PMM0615 | putative nitrilase,,,,
PMM0616,1,1,1,0.019,| PMM0616 | cell wall hydrolase/autolysin,,,,
PMM0617,1,1,1,0.034,| murI | putative aspartate and glutamate racemase:glutamate racemase,,,,
PMM0618,2,2,2,0.065,| sds | polyprenyl synthetase; solanesyl diphosphate synthase (sds),,,,
PMM0619,12,15,12,0.179,| acs | acetyl-coenzyme A synthetase,,,,
PMM0623,6,6,6,0.128,| hisS | histidyl-tRNA synthetase,,,,
PMM0624,1,1,1,0.083,| PMM0624 | hypothetical protein,,,,
PMM0627,3,5,3,0.045,| pcb | light-harvesting complex protein,,,,
PMM0629,1,1,1,0.118,| PMM0629 | hypothetical protein,,,,
PMM0632,2,2,2,0.089,| PMM0632 | short-chain dehydrogenase/reductase,,,,
PMM0633,1,1,1,0.019,| crtL2 | putative lycopene epsilon cyclase,,,,
PMM0635,1,1,1,0.026,| PMM0635 | small mechanosensitive ion channel,,,,
PMM0636,3,3,3,0.168,| PMM0636 | isochorismatase hydrolase family protein,,,,
PMM0637,1,1,1,0.073,| fur | ferric uptake regulator family protein,,,,
PMM0638,1,1,1,0.029,| PMM0638 | hypothetical protein,,,,
PMM0639,2,2,2,0.045,| stpA | putative glucosylglycerolphosphate phosphatase,,,,
PMM0640,7,8,7,0.157,| PMM0640 | hypothetical protein,,,,
PMM0641,5,6,5,0.151,| PMM0641 | hypothetical protein,,,,
PMM0642,21,33,21,0.278,| cysD | putative O-Acetyl homoserine sulfhydrylase,,,,
PMM0643,4,5,4,0.118,| metA | putative homoserine O-succinyltransferase,,,,
PMM0644,2,2,2,0.031,| PMM0644 | putative sulfate transporter,,,,
PMM0645,1,1,1,0.021,| PMM0645 | FAD linked oxidase, N-terminal,,,
PMM0646,1,1,1,0.027,| PMM0646 | hypothetical protein,,,,
PMM0649,2,3,2,0.146,| PMM0649 | pentapeptide repeat-containing protein,,,,
PMM0651,1,1,1,0.055,| PMM0651 | VHS domain-containing protein,,,,
PMM0653,1,1,1,0.101,| gloA | lactoylglutathione lyase,,,,
PMM0658,1,1,1,0.029,| rsuA | putative pseudouridylate synthase specific to ribosomal small subunit,,,,
PMM0661,9,10,9,0.136,| nrdJ | ribonucleotide reductase (class II),,,,
PMM0662,3,3,3,0.104,| PMM0662 | hypothetical protein,,,,
PMM0663,4,4,4,0.051,| prfC | peptide chain release factor 3,,,,
PMM0664,1,1,1,0.049,| PMM0664 | hypothetical protein,,,,
PMM0665,5,5,5,0.157,| hslO | Hsp33-like chaperonin,,,,
PMM0666,1,1,1,0.042,| PMM0666 | ABC transporter ATP-binding protein,,,,
PMM0668,1,1,1,0.027,| PMM0668 | 16S ribosomal RNA methyltransferase RsmE,,,,
PMM0671,2,2,2,0.042,| PMM0671 | putative phosphonate ABC transporter,,,,
PMM0672,5,5,5,0.196,| PMM0672 | putative phosphonate ABC transporter,,,,
PMM0674,6,9,6,0.158,| aspC | aminotransferase class-I,,,,
PMM0676,3,3,3,0.081,| ispG | 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,,,,
PMM0677,3,4,3,0.056,| PMM0677 | carboxyl-terminal processing protease,,,,
PMM0678,1,1,1,0.023,| PMM0678 | quinolinate synthetase,,,,
PMM0679,2,2,2,0.052,| PMM0679 | putative transcripton factor,,,,
PMM0680,2,2,2,0.072,| PMM0680 | hypothetical protein,,,,
PMM0681,6,6,6,0.149,| PMM0681 | hypothetical protein,,,,
PMM0682,2,2,2,0.05,| aroB | 3-dehydroquinate synthase,,,,
PMM0683,3,3,3,0.063,| purK | phosphoribosylaminoimidazole carboxylase ATPase subunit,,,,
PMM0693,2,2,2,0.149,| PMM0693 | Hepatitis C virus envelope glycoprote,,,,
PMM0695,1,1,1,0.029,| PMM0695 | glutamine amidotransferase class-I,,,,
PMM0702,2,2,2,0.18,| PMM0702 | hypothetical protein,,,,
PMM0704,1,1,1,0.028,| PMM0704 | VIC family potassium channel protein,,,,
PMM0705,3,4,3,0.116,| phoB | two-component response regulator, phosphate,,,
PMM0706,3,4,3,0.079,| phoR | two-component sensor histidine kinase, phosphate sensing,,,
PMM0708,2,2,2,0.024,| PMM0708 | putative secreted protein,,,,
PMM0709,1,1,1,0.022,| som | porin,,,,
PMM0710,11,15,11,0.282,| PMM0710 | ABC transporter, substrate binding protein, phosphate,,
PMM0712,1,1,1,0.026,| PMM0712 | major facilitator superfamily multidrug-efflux transporter,,,,
PMM0713,4,4,4,0.126,| gap1 | putative glyceraldehyde 3-phosphate dehydrogenase,,,,
PMM0714,1,1,1,0.071,| PMM0714 | ArsR family regulatory protein,,,,
PMM0715,2,2,2,0.327,| PMM0715 | chorismate binding enzyme,,,,
PMM0725,2,2,2,0.071,| PMM0725 | putative phosphate ABC transporter, ATP binding subunit,,,
PMM0729,1,1,1,0.013,| PMM0729 | ATP-dependent DNA ligase,,,,
PMM0732,2,2,2,0.116,| PMM0732 | major surface glycoprotein,,,,
PMM0733,5,5,5,0.094,| PMM0733 | hypothetical protein,,,,
PMM0734,1,1,1,0.107,| PMM0734 | CopG family protein,,,,
PMM0736,1,2,1,0.086,| PMM0736 | alpha-2-macroglobulin family protein,,,,
PMM0738,1,1,1,0.101,| PMM0738 | hypothetical protein,,,,
PMM0741,3,4,2,0.097,| PMM0741 | Thf1-like protein,,,,
PMM0742,2,3,2,0.087,| clpP1 | ATP-dependent Clp protease proteolytic subunit,,,,
PMM0743,13,14,13,0.22,| ftsH1 | FtsH ATP-dependent protease-like protein,,,,
PMM0744,2,2,2,0.239,| PMM0744 | hypothetical protein,,,,
PMM0748,3,3,3,0.089,| PMM0748 | ABC transporter,,,,
PMM0749,2,2,2,0.061,| PMM0749 | ABC-transporter, membrane spanning component,,,
PMM0750,2,2,2,0.058,| PMM0750 | ABC transporter, ATP-binding component,,,
PMM0752,3,4,3,0.075,| PMM0752 | glycosyl transferase family protein,,,,
PMM0753,9,11,9,0.239,| rpsB | 30S ribosomal protein S2,,,,
PMM0754,3,4,3,0.11,| tsf | elongation factor Ts,,,,
PMM0758,8,8,8,0.151,| sir | sulfite reductase subunit beta,,,,
PMM0759,4,4,4,0.053,| glyS | glycyl-tRNA synthetase beta subunit,,,,
PMM0760,10,13,10,0.21,| chlP | aromatic-ring hydroxylase (flavoprotein monooxygenase),,,,
PMM0761,1,1,1,0.029,| PMM0761 | putative carboxypeptidase,,,,
PMM0762,3,3,3,0.053,| typA | tyrosine binding protein,,,,
PMM0764,3,3,3,0.132,| PMM0764 | ABC transporter ATP-binding protein,,,,
PMM0766,1,6,1,0.028,| rpe | ribulose-phosphate 3-epimerase,,,,
PMM0767,4,4,4,0.075,| glpX | fructose 1,6-bisphosphatase II,,,
PMM0768,1,1,0,0.016,| hemA | glutamyl-tRNA reductase,,,,
PMM0769,5,8,5,0.102,| glgC | glucose-1-phosphate adenylyltransferase,,,,
PMM0770,3,3,3,0.074,| gnd | 6-phosphogluconate dehydrogenase,,,,
PMM0771,2,2,2,0.078,| PMM0771 | putative 6-phosphogluconolactonase (DevB, Pgl),,,
PMM0772,2,2,2,0.115,| PMM0772 | hypothetical protein,,,,
PMM0773,3,3,3,0.195,| PMM0773 | hypothetical protein,,,,
PMM0774,4,6,4,0.066,| ilvD | dihydroxy-acid dehydratase,,,,
PMM0775,1,2,1,0.125,| PMM0775 | hypothetical protein,,,,
PMM0776,3,3,3,0.132,| PMM0776 | putative uracil phosphoribosyltransferase,,,,
PMM0777,2,2,2,0.076,| PMM0777 | hypothetical protein,,,,
PMM0778,2,2,2,0.066,| cobW | putative cobalamin synthesis protein,,,,
PMM0779,3,3,3,0.289,| PMM0779 | hypothetical protein,,,,
PMM0780,2,2,2,0.104,| purQ | phosphoribosylformylglycinamidine synthase I,,,,
PMM0781,7,12,7,0.16,| cbbA,cfxA,fbaA,fda | fructose-1,6-bisphosphate aldolase
PMM0782,4,4,4,0.087,| PMM0782 | putative oxidoreductase,,,,
PMM0783,2,4,2,0.171,| PMM0783 | hypothetical protein,,,,
PMM0784,4,4,4,0.127,| accD | acetyl-CoA carboxylase subunit beta,,,,
PMM0785,5,5,5,0.187,| prk | phosphoribulokinase,,,,
PMM0786,1,1,1,0.036,| leuB | 3-isopropylmalate dehydrogenase,,,,
PMM0787,1,1,1,0.038,| lpxD | UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase,,,,
PMM0788,2,2,2,0.069,| proB | gamma-glutamyl kinase,,,,
PMM0789,4,6,4,0.25,| PMM0789 | hypothetical protein,,,,
PMM0790,1,1,1,0.067,| PMM0790 | hypothetical protein,,,,
PMM0792,3,3,3,0.077,| PMM0792 | hypothetical protein,,,,
PMM0793,2,3,2,0.047,| PMM0793 | hypothetical protein,,,,
PMM0794,1,1,1,0.061,| PMM0794 | hypothetical protein,,,,
PMM0795,1,1,1,0.017,| PMM0795 | hypothetical protein,,,,
PMM0796,1,1,1,0.031,| hisA | 1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase,,,,
PMM0797,6,8,6,0.199,| PMM0797 | putative mRNA binding protein,,,,
PMM0799,2,2,2,0.074,| PMM0799 | hypothetical protein,,,,
PMM0800,1,2,1,0.194,| PMM0800 | hypothetical protein,,,,
PMM0801,3,3,3,0.151,| ycf39 | putative NADH-flavin reductase,,,,
PMM0802,2,2,2,0.069,| PMM0802 | putative endonuclease,,,,
PMM0803,2,2,2,0.062,| futC | ABC transporter ATP-binding protein,,,,
PMM0804,3,6,3,0.103,| PMM0804 | ferritin,,,,
PMM0808,1,1,1,0.02,| PMM0808 | Rieske iron-sulfur protein 2Fe-2S subunit,,,,
PMM0809,1,1,1,0.096,| PMM0809 | S1 RNA-binding domain-containing protein,,,,
PMM0810,4,4,4,0.204,| PMM0810 | hypothetical protein,,,,
PMM0821,1,1,1,0.028,| PMM0821 | L-asparaginase II,,,,
PMM0823,2,2,2,0.167,| PMM0823 | domain of unknown function DUF143:Iojap-related protein,,,,
PMM0824,2,2,2,0.075,| PMM0824 | hypothetical protein,,,,
PMM0825,6,6,6,0.053,| carB | carbamoyl-phosphate synthase, large subunit,,,
PMM0827,5,5,5,0.079,| PMM0827 | ABC transporter,,,,
PMM0829,2,2,2,0.087,| tpiA | triosephosphate isomerase,,,,
PMM0831,6,6,6,0.048,| chlH | magnesium chelatase subunit H,,,,
PMM0832,4,4,4,0.195,| dapB | dihydrodipicolinate reductase,,,,
PMM0834,1,1,0,0.018,| ubiH | 2-octaprenyl-6-methoxyphenol 4-monoxygenase UbiH,,,,
PMM0838,2,2,2,0.139,| PMM0838 | nucleoside diphosphate kinase,,,,
PMM0839,2,2,1,0.014,| PMM0839 | transcriptional-repair coupling factor,,,,
PMM0840,1,1,1,0.034,| PMM0840 | hypothetical protein,,,,
PMM0841,1,1,1,0.034,| fmt | putative methionyl-tRNA formyltransferase,,,,
PMM0845,3,3,3,0.071,| PMM0845 | hypothetical protein,,,,
PMM0847,14,15,14,0.143,| zam | putative acetazolamide conferring resistance protein Zam,,,,
PMM0852,1,2,1,0.111,| PMM0852 | hypothetical protein,,,,
PMM0854,7,7,7,0.115,| ftsH4 | cell division protein FtsH4,,,,
PMM0856,4,4,4,0.206,| tpx | thioredoxin peroxidase,,,,
PMM0862,2,2,2,0.112,| PMM0862 | SpoU family tRNA/rRNA methyltransferase,,,,
PMM0863,1,1,1,0.066,| cobU/cobP | putative cobinamide kinase,,,,
PMM0864,1,5,1,0.067,| PMM0864 | fusion glycoprotein F0,,,,
PMM0865,1,1,1,0.034,| PMM0865 | hypothetical protein,,,,
PMM0867,6,7,6,0.125,| metG | methionyl-tRNA synthetase,,,,
PMM0868,1,1,1,0.018,| PMM0868 | ribonuclease II,,,,
PMM0869,1,1,1,0.096,| rpsR | 30S ribosomal protein S18,,,,
PMM0870,1,1,1,0.172,| rpmG | 50S ribosomal protein L33,,,,
PMM0871,10,10,10,0.106,| pheT | phenylalanyl-tRNA synthetase subunit beta,,,,
PMM0874,1,1,1,0.033,| PMM0874 | putative ATP adenylyltransferase,,,,
PMM0875,1,1,1,0.069,| PMM0875 | hypothetical protein,,,,
PMM0876,1,1,1,0.164,| PMM0876 | hypothetical protein,,,,
PMM0877,11,12,11,0.089,| metH | putative methionine synthase,,,,
PMM0878,7,9,7,0.27,| ilvE | branched-chain amino acid aminotransferase,,,,
PMM0879,1,1,1,0.007,| CobN | cobalamin biosynthetic protein CobN,,,,
PMM0881,1,1,1,0.045,| PMM0881 | hypothetical protein,,,,
PMM0882,1,3,1,0.009,| uvrC | excinuclease ABC subunit C,,,,
PMM0883,2,3,2,0.136,| PMM0883 | hypothetical protein,,,,
PMM0885,1,1,1,0.025,| dacB | D-Ala-D-Ala carboxypeptidase 3,,,,
PMM0886,3,3,3,0.074,| PMM0886 | hypothetical protein,,,,
PMM0887,2,2,2,0.041,| nifS | class-V aminotransferase family cysteine desulfurase,,,,
PMM0888,5,5,5,0.157,| dapF | diaminopimelate epimerase,,,,
PMM0889,10,11,10,0.125,| leuS | leucyl-tRNA synthetase,,,,
PMM0890,6,6,6,0.097,| pgi | glucose-6-phosphate isomerase,,,,
PMM0891,1,1,1,0.064,| purN | phosphoribosylglycinamide formyltransferase,,,,
PMM0892,3,3,3,0.103,| argC | N-acetyl-gamma-glutamyl-phosphate reductase,,,,
PMM0893,2,2,2,0.033,| ribA/ribB | bifunctional 3,4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II/unknown domain fusion protein,,,
PMM0894,1,1,1,0.062,| PMM0894 | cyclophilin-type peptidyl-prolyl cis-trans isomerase,,,,
PMM0896,1,1,1,0.032,| dnaJ2 | DnaJ2 protein,,,,
PMM0897,4,4,4,0.068,| dnaK | molecular chaperone DnaK,,,,
PMM0899,2,2,2,0.089,| PMM0899 | myo-inositol-1(or 4)-monophosphatase,,,,
PMM0900,2,2,2,0.039,| hisZ | ATP phosphoribosyltransferase regulatory subunit,,,,
PMM0901,33,46,30,0.339,| htpG | heat shock protein 90,,,,
PMM0902,1,1,1,0.09,| rpmB | 50S ribosomal protein L28,,,,
PMM0903,1,1,1,0.051,| PMM0903 | Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergens family protein,,,,
PMM0906,5,6,5,0.425,| psaK | photosystem I PsaK protein (subunit X),,,,
PMM0907,1,1,1,0.017,| Dxs | 1-deoxy-D-xylulose-5-phosphate synthase,,,,
PMM0908,4,4,4,0.096,| ilvA | threonine dehydratase,,,,
PMM0909,1,1,1,0.062,| PMM0909 | hypothetical protein,,,,
PMM0912,6,6,6,0.092,| pykF | pyruvate kinase,,,,
PMM0913,1,1,1,0.02,| PMM0913 | putative ABC transporter,,,,
PMM0916,1,1,1,0.014,| PMM0916 | hypothetical protein,,,,
PMM0917,1,1,1,0.022,| PMM0917 | pyridoxal-dependent decarboxylase family protein,,,,
PMM0918,1,1,1,0.042,| PMM0918 | putative cytidine/deoxycytidylate deaminase,,,,
PMM0919,3,3,3,0.058,| spt | serine:pyruvate/alanine:glyoxylate aminotransferase,,,,
PMM0920,5,7,5,0.114,| glnA | glutamine synthetase, glutamate--ammonia ligase,,,
PMM0924,3,3,2,0.082,| PMM0924 | hypothetical protein,,,,
PMM0925,1,1,1,0.023,| PMM0925 | tRNA 2-selenouridine synthase,,,,
PMM0926,1,1,1,0.094,| psb28 | photosystem II reaction center protein Psb28,,,,
PMM0927,2,2,2,0.055,| PMM0927 | hypothetical protein,,,,
PMM0928,2,2,2,0.072,| secF | preprotein translocase subunit SecF,,,,
PMM0929,5,5,5,0.076,| secD | preprotein translocase subunit SecD,,,,
PMM0930,4,5,4,0.095,| pdhB | pyruvate dehydrogenase E1 beta subunit,,,,
PMM0935,3,3,3,0.124,| PMM0935 | hypothetical protein,,,,
PMM0938,1,2,1,0.053,| PMM0938 | Serine hydroxymethyltransferase,,,,
PMM0939,1,1,1,0.013,| dnaG | DNA primase,,,,
PMM0941,1,3,1,0.067,| PMM0941 | cAMP phosphodiesterase class-II,,,,
PMM0942,2,2,2,0.096,| ruvA | putative holliday junction DNA helicase RuvA,,,,
PMM0944,1,1,1,0.054,| PMM0944 | hypothetical protein,,,,
PMM0945,2,2,2,0.014,| dnaE | DNA polymerase III subunit alpha,,,,
PMM0946,10,11,10,0.182,| gatA | aspartyl/glutamyl-tRNA amidotransferase subunit A,,,,
PMM0947,1,2,1,0.1,| PMM0947 | hypothetical protein,,,,
PMM0948,3,3,2,0.058,| PMM0948 | tRNA/rRNA methyltransferase,,,,
PMM0949,1,1,1,0.062,| PMM0949 | hypothetical protein,,,,
PMM0950,5,6,5,0.346,| rsbV | anti-anti-sigma regulatory factor RsbV,,,,
PMM0951,1,1,1,0.018,| carA | carbamoyl phosphate synthase small subunit,,,,
PMM0953,1,1,1,0.092,| PMM0953 | hypothetical protein,,,,
PMM0955,7,7,7,0.277,| msrA | peptide methionine sulfoxide reductase,,,,
PMM0957,1,1,1,0.109,| PMM0957 | GRAM domain-containing protein,,,,
PMM0959,1,1,1,0.025,| PMM0959 | putative kinase,,,,
PMM0960,4,4,4,0.131,| PMM0960 | mannosyl-3-phosphoglycerate phosphatase,,,,
PMM0962,4,5,4,0.118,| PMM0962 | hypothetical protein,,,,
PMM0963,3,3,3,0.054,| ureC | urease subunit alpha,,,,
PMM0967,1,1,1,0.052,| ureE | urease accessory protein UreE,,,,
PMM0969,3,3,3,0.154,| ureG | urease accessory protein UreG,,,,
PMM0970,5,5,5,0.128,| urtA | putative urea ABC transporter, substrate binding protein,,,
PMM0973,2,2,2,0.068,| urtD | putative ATP binding subunit of urea ABC transport system,,,,
PMM0974,2,2,2,0.106,| urtE | putative ATP-binding subunit of urea ABC transport system,,,,
PMM0976,1,1,1,0.021,| PMM0976 | putative multidrug efflux ABC transporter,,,,
PMM0980,2,2,2,0.293,| PMM0980 | hypothetical protein,,,,
PMM0982,1,1,1,0.088,| PMM0982 | HNH endonuclease:HNH nuclease,,,,
PMM0986,2,2,2,0.13,| PMM0986 | hypothetical protein,,,,
PMM0987,1,1,1,0.138,| rpsU | 30S ribosomal protein S21,,,,
PMM0988,2,3,2,0.127,| PMM0988 | helix-hairpin-helix DNA-binding motif-containing protein,,,,
PMM0989,3,3,3,0.149,| PMM0989 | ATP/GTP-binding motif-containing protein,,,,
PMM0992,3,4,3,0.194,| PMM0992 | hypothetical protein,,,,
PMM0995,1,1,1,0.086,| PMM0995 | hypothetical protein,,,,
PMM0996,3,4,3,0.305,| PMM0996 | hypothetical protein,,,,
PMM1002,1,1,1,0.008,| pepN | aminopeptidase N,,,,
PMM1004,1,1,1,0.033,| purT | phosphoribosylglycinamide formyltransferase 2,,,,
PMM1007,1,1,1,0.045,| PMM1007 | hypothetical protein,,,,
PMM1008,1,1,1,0.054,| PMM1008 | hypothetical protein,,,,
PMM1009,1,1,1,0.026,| PMM1009 | nitrogen regulation protein NifR3 family protein,,,,
PMM1010,1,1,1,0.083,| PMM1010 | hypothetical protein,,,,
PMM1014,2,2,2,0.055,| PMM1014 | hypothetical protein,,,,
PMM1015,1,1,1,0.082,| PMM1015 | hypothetical protein,,,,
PMM1016,1,1,1,0.072,| PMM1016 | virion host shutoff protein,,,,
PMM1017,1,1,1,0.044,| PMM1017 | hypothetical protein,,,,
PMM1021,2,2,2,0.092,| PMM1021 | pili assembly chaperone,,,,
PMM1025,1,1,1,0.081,| PMM1025 | putative stress-induced protein OsmC,,,,
PMM1026,1,1,1,0.084,| PMM1026 | hypothetical protein,,,,
PMM1027,2,2,2,0.188,| PMM1027 | inward rectifier potassium channel,,,,
PMM1031,2,2,2,0.076,| PMM1031 | ABC transporter ATP-binding protein,,,,
PMM1032,1,1,1,0.023,| PMM1032 | ABC transporter substrate-binding protein,,,,
PMM1033,8,12,8,0.175,| PMM1033 | cobalamin synthesis protein/P47K,,,,
PMM1034,1,1,1,0.022,| PMM1034 | WD-40 repeat-containing G-protein,,,,
PMM1038,1,2,1,0.019,| PMM1038 | hypothetical protein,,,,
PMM1039,1,1,1,0.019,| PMM1039 | hypothetical protein,,,,
PMM1042,1,1,1,0.11,| PMM1042 | hpothetical protein,,,,
PMM1048,1,1,1,0.024,| PMM1048 | putative ABC transporter, oligopeptides,,,
PMM1049,2,3,2,0.029,| PMM1049 | ABC transporter substrate-binding protein,,,,
PMM1051,5,6,5,0.118,| thrA,hom | homoserine dehydrogenase,,,
PMM1052,2,3,2,0.163,| PMM1052 | hypothetical protein,,,,
PMM1053,1,1,1,0.065,| PMM1053 | hypothetical protein,,,,
PMM1055,11,14,11,0.285,| chlI | protoporphyrin IX magnesium chelatase subunit ChlI,,,,
PMM1056,1,1,1,0.045,| PMM1056 | tRNA/rRNA methyltransferase,,,,
PMM1060,1,1,1,0.063,| hisH | imidazole glycerol phosphate synthase subunit HisH,,,,
PMM1061,8,13,8,0.458,| trxA | thioredoxin,,,,
PMM1062,9,9,8,0.261,| guaB | inosine 5-monophosphate dehydrogenase,,,,
PMM1063,10,11,10,0.095,| gyrA | DNA gyrase subunit A,,,,
PMM1064,5,5,5,0.119,| crtL1 | putative lycopene beta cyclase,,,,
PMM1065,6,6,6,0.11,| PMM1065 | hypothetical protein,,,,
PMM1066,4,4,4,0.081,| leuA | 2-isopropylmalate synthase,,,,
PMM1068,1,1,1,0.02,| PMM1068 | hypothetical protein,,,,
PMM1069,3,3,3,0.077,| folD | putative bifunctional methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate/cyclohydrolase,,,,
PMM1070,3,3,3,0.11,| crtE | polyprenyl synthetase,,,,
PMM1072,2,2,2,0.043,| cbiA,cobB | putative cobyrinic acid a,c-diamide synthase,,
PMM1073,7,7,7,0.15,| PMM1073 | putative glucose 6-phosphate dehydrogenase effector OpcA,,,,
PMM1074,7,8,7,0.107,| zwf | glucose-6-phosphate 1-dehydrogenase,,,,
PMM1075,10,15,10,0.205,| petH | ferredoxin-NADP oxidoreductase (FNR),,,,
PMM1076,1,1,1,0.062,| PMM1076 | hypothetical protein,,,,
PMM1077,1,1,1,0.038,| PMM1077 | adaptive-response sensory kinase,,,,
PMM1078,2,2,2,0.089,| PMM1078 | hypothetical protein,,,,
PMM1079,1,2,1,0.068,| PMM1079 | Villin headpiece domain-containing protein,,,,
PMM1080,1,1,1,0.024,| kprS | ribose-phosphate pyrophosphokinase,,,,
PMM1081,1,1,1,0.02,| malQ | putative 4-alpha-glucanotransferase,,,,
PMM1082,1,1,1,0.049,| PMM1082 | helix-turn-helix,,,,
PMM1084,4,4,1,0.039,| cad | Orn/Lys/Arg decarboxylase family protein,,,,
PMM1087,3,3,2,0.077,| gldA | putative glycerol dehydrogenase,,,,
PMM1088,14,17,14,0.154,| clpC | ClpC,,,,
PMM1090,7,7,7,0.118,| lysA | diaminopimelate decarboxylase,,,,
PMM1091,3,3,3,0.111,| PMM1091 | hypothetical protein,,,,
PMM1092,1,1,1,0.026,| uppS | undecaprenyl pyrophosphate synthetase,,,,
PMM1097,1,2,1,0.035,| recR | recombination protein RecR,,,,
PMM1098,2,2,2,0.054,| psbP | photosystem II oxygen evolving complex protein PsbP,,,,
PMM1099,3,3,3,0.059,| PMM1099 | multidrug ABC transporter,,,,
PMM1101,1,1,1,0.019,| PMM1101 | putative ATP-dependent RNA helicase,,,,
PMM1102,1,1,1,0.014,| recD | exodeoxyribonuclease V 67 kD polypeptide,,,,
PMM1103,3,3,3,0.017,| recB | UvrD/REP helicase subunit B,,,,
