Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja02-20170410,Area etnp-ja02-20170410,#Peptides,#Unique,#Spec etnp-ja02-20170410,PTM,Avg. Mass,Description
90,1,WP_042850982,99.34,16,16,,12,0,12,,57654,molecular chaperone GroEL Prochlorococcus sp MIT 0604
91,134038,ETNP_140,98.52,49,49,3.55E6,10,6,12,Carbamidomethylation; Oxidation (M),11493,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
91,134039,ETNP14_68,98.52,47,47,3.55E6,10,6,12,Carbamidomethylation; Oxidation (M),11721,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
106,134040,ETNP_120,97.05,48,48,1.57E7,8,8,9,,7159,hypothetical protein
126,133909,ETNP_120,97.01,24,24,6.28E6,5,5,7,,28624,hypothetical protein
97,102231,ETNP_110,96.98,56,56,4.33E6,6,1,11,Carbamidomethylation; Oxidation (M),8846,Photosystem I iron-sulfur center
97,134062,ETNP_100,96.98,56,56,4.33E6,6,1,11,Carbamidomethylation; Oxidation (M),8846,Photosystem I iron-sulfur center
97,102233,ETNP_90,96.98,56,56,4.33E6,6,1,11,Carbamidomethylation; Oxidation (M),8846,Photosystem I iron-sulfur center
97,102233,ETNP_90,96.98,56,56,4.33E6,6,1,11,Carbamidomethylation; Oxidation (M),8846,Photosystem I iron-sulfur center
97,102232,ETNP14_68,96.98,56,56,4.33E6,6,1,11,Carbamidomethylation; Oxidation (M),8846,Photosystem I iron-sulfur center
97,134063,ETNP_100,96.98,56,56,4.33E6,6,1,11,Carbamidomethylation; Oxidation (M),8846,Photosystem I iron-sulfur center
129,134007,ETNP_140,96.90,9,9,3.45E6,3,3,7,,50603,Ribulose bisphosphate carboxylase
129,134008,ETNP_90,96.90,9,9,3.45E6,3,3,7,,50603,Ribulose bisphosphate carboxylase
129,134009,ETNP_100,96.90,9,9,3.45E6,3,3,7,,50603,Ribulose bisphosphate carboxylase
129,134010,ETNP_160,96.90,9,9,3.45E6,3,3,7,,50637,Ribulose bisphosphate carboxylase
129,134011,ETNP_100,96.90,9,9,3.45E6,3,3,7,,50603,Ribulose bisphosphate carboxylase
129,134012,ETNP14_68,96.90,9,9,3.45E6,3,3,7,,50635,Ribulose bisphosphate carboxylase
129,134013,ETNP_110,96.90,9,9,3.45E6,3,3,7,,50603,Ribulose bisphosphate carboxylase
101,102423,ETNP_120,96.73,52,52,1.3E6,11,4,11,Carbamidomethylation; Oxidation (M),17863,C-phycoerythrin class 1 subunit alpha
101,102425,ETNP_100,96.73,52,52,1.3E6,11,4,11,Carbamidomethylation; Oxidation (M),17863,C-phycoerythrin class 1 subunit alpha
101,102424,ETNP_140,96.73,52,52,1.3E6,11,4,11,Carbamidomethylation; Oxidation (M),17863,C-phycoerythrin class 1 subunit alpha
101,102423,ETNP_120,96.73,52,52,1.3E6,11,4,11,Carbamidomethylation; Oxidation (M),17863,C-phycoerythrin class 1 subunit alpha
123,94,WP_011128874,95.20,32,32,,7,0,7,Carbamidomethylation,17817,bleomycin hydrolase Synechococcus
115,133903,ETNP_100,95.17,24,24,5.19E5,6,1,8,Oxidation (M),21395,Ethylbenzene dehydrogenase
125,348,WP_038543222,92.02,30,30,,7,0,7,,17821,bleomycin hydrolase Synechococcus sp KORDI-100
196,134023,ETNP_120,90.94,30,30,1.52E6,3,2,3,Carbamidomethylation,17684,Triosephosphate isomerase
196,134024,ETNP_90,90.94,20,20,1.52E6,3,2,3,Carbamidomethylation,26235,Triosephosphate isomerase
196,134025,NP_85,90.94,20,20,1.52E6,3,2,3,Carbamidomethylation,26789,Triosephosphate isomerase
222,134325,ETNP_120,90.83,24,24,1.84E6,2,2,3,Carbamidomethylation,10021,hypothetical protein
74,323,WP_011130499,88.70,49,49,7.05E6,8,8,8,Oxidation (M),11592,thioredoxin Prochlorococcus
117,134339,ETNP_120,88.49,83,83,1.93E6,7,7,8,,3885,hypothetical protein
117,134340,ETNP_90,88.49,47,47,1.93E6,7,7,8,,6975,putative cold shock protein A
122,134133,ETNP_120,88.18,40,40,8.15E6,4,4,7,,6863,hypothetical protein
127,133969,ETNP_120,87.95,12,12,1.06E6,4,2,7,Carbamidomethylation; Oxidation (M),47218,Aliphatic amidase expression-regulating protein
127,133970,ETNP_90,87.95,12,12,1.06E6,4,2,7,Carbamidomethylation; Oxidation (M),47219,Aliphatic amidase expression-regulating protein
127,133971,ETNP_100,87.95,12,12,1.06E6,4,2,7,Carbamidomethylation; Oxidation (M),47252,Aliphatic amidase expression-regulating protein
104,242,XP_003056479,87.83,14,14,,8,0,9,Carbamidomethylation,49615,beta tubulin  Micromonas pusilla CCMP1545
104,663,XP_003074279,87.83,13,13,,8,0,9,Carbamidomethylation,52955,TBB1_VOLCA Tubulin beta chain ISS  Ostreococcus tauri
110,134066,NP_100,87.35,11,11,3.84E5,5,1,8,Carbamidomethylation,33157,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
110,134067,ETNP14_120,87.35,12,12,3.84E5,5,1,8,Carbamidomethylation,31627,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
110,134068,ETNP14_120,87.35,9,9,3.84E5,5,1,8,Carbamidomethylation,39447,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
110,134069,ETNP14_68,87.35,9,9,3.84E5,5,1,8,Carbamidomethylation,39447,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
110,134070,ETNP14_68,87.35,19,19,3.84E5,5,1,8,Carbamidomethylation,19964,Alpha-keto acid-binding periplasmic protein TakP precursor
110,134071,NP_300,87.35,18,18,3.84E5,5,1,8,Carbamidomethylation,20814,Alpha-keto acid-binding periplasmic protein TakP precursor
157,133907,ETNP_160,87.09,32,32,,4,0,5,Carbamidomethylation,18547,Photosystem I reaction center subunit III precursor
157,133908,ETNP_90,87.09,32,32,,4,0,5,Carbamidomethylation,18547,Photosystem I reaction center subunit III precursor
160,101749,NP_30,86.46,50,50,,5,0,5,,10731,10 kDa chaperonin
160,101751,WP_011133066.1,86.46,50,50,,5,0,5,,10789,co-chaperone GroES [Prochlorococcus marinus]
160,45,WP_002806275,86.46,50,50,,5,0,5,,10761,molecular chaperone GroES Prochlorococcus
160,101750,WP_011377073.1,86.46,50,50,,5,0,5,,10731,MULTISPECIES: co-chaperone GroES [Prochlorococcus]
166,102609,ETNP_160,85.09,25,25,1.41E6,3,1,5,,14820,30S ribosomal protein S7
166,102610,NP_85,85.09,21,21,1.41E6,3,1,5,,17602,30S ribosomal protein S7
166,102612,ETNP_100,85.09,21,21,1.41E6,3,1,5,,17558,30S ribosomal protein S7
159,101964,ETNP_160,85.08,12,12,3.99E5,4,2,5,,43606,Elongation factor Tu
159,101965,NP_85,85.08,12,12,3.99E5,4,2,5,,43606,Elongation factor Tu
159,101966,ETNP14_68,85.08,12,12,3.99E5,4,2,5,,43606,Elongation factor Tu
159,101967,ETNP_110,85.08,12,12,3.99E5,4,2,5,,43650,Elongation factor Tu
159,101961,ETNP_100,85.08,13,13,3.99E5,4,2,5,,39893,Elongation factor Tu
109,134117,ETNP14_68,84.63,9,9,,5,0,8,Carbamidomethylation,39870,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
109,134142,ETNP14_120,84.63,18,18,,5,0,8,Carbamidomethylation,21171,Alpha-keto acid-binding periplasmic protein TakP precursor
262,134496,ETNP14_68,84.57,7,7,3.51E5,2,2,2,,29122,hypothetical protein
112,102662,ETNP_90,84.15,18,18,2.54E6,6,6,8,,36689,Glyceraldehyde-3-phosphate dehydrogenase 2
112,102663,ETNP14_68,84.15,18,18,2.54E6,6,6,8,,36689,Glyceraldehyde-3-phosphate dehydrogenase 2
112,1070,WP_036913110,84.15,18,18,2.54E6,6,6,8,,36764,glyceraldehyde-3-phosphate dehydrogenase Prochlorococcus
112,1072,WP_041384819,84.15,18,18,2.54E6,6,6,8,,36707,glyceraldehyde-3-phosphate dehydrogenase Prochlorococcus marinus
105,133984,ETNP_180,84.00,7,7,7.34E6,7,7,9,,81192,Multicopper oxidase
198,134072,|#CONTAM#K1C9_HUMAN|,82.81,11,11,7.96E5,3,3,3,,62129,sp|#CONTAM#K1C9_HUMAN|
158,133931,ETNP_100,82.53,24,24,7.4E5,5,5,5,,33083,Fructose-bisphosphate aldolase class 2
158,133932,ETNP_120,82.53,23,23,7.4E5,5,5,5,,34130,Fructose-bisphosphate aldolase class 2
158,133933,ETNP_100,82.53,21,21,7.4E5,5,5,5,,37818,Fructose-bisphosphate aldolase class 2
158,133934,ETNP_90,82.53,21,21,7.4E5,5,5,5,,37818,Fructose-bisphosphate aldolase class 2
145,134004,WP_011824451.1,81.83,11,11,9.03E3,3,1,5,Oxidation (M),46236,urea ABC transporter substrate-binding protein [Prochlorococcus marinus]
145,25117,WP_038654216,81.83,11,11,9.03E3,3,1,5,Oxidation (M),46306,ABC transporter substrate-binding protein Prochlorococcus sp MIT 0801
145,134005,WP_036930312.1,81.83,10,10,9.03E3,3,1,5,Oxidation (M),46456,urea ABC transporter substrate-binding protein [Prochlorococcus marinus]
145,134006,ETNP_90,81.83,20,20,9.03E3,3,1,5,Oxidation (M),24636,Aliphatic amidase expression-regulating protein
145,25116,WP_042850283,81.83,11,11,9.03E3,3,1,5,Oxidation (M),46077,ABC transporter substrate-binding protein Prochlorococcus sp MIT 0604
145,134015,WP_011376384.1,81.83,11,11,9.03E3,3,1,5,Oxidation (M),46062,urea ABC transporter substrate-binding protein [Prochlorococcus marinus]
209,134270,ETNP_100,79.74,29,29,1.27E6,2,2,3,,11204,hypothetical protein
209,134271,ETNP_120,79.74,29,29,1.27E6,2,2,3,,11204,hypothetical protein
121,134239,NP_300,79.58,8,8,3.98E5,4,1,7,,39744,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
139,133975,ETNP_120,79.43,71,71,5.91E5,5,5,6,Oxidation (M),11385,hypothetical protein
139,133976,ETNP_100,79.43,71,71,5.91E5,5,5,6,Oxidation (M),11385,hypothetical protein
139,133977,ETNP_110,79.43,71,71,5.91E5,5,5,6,Oxidation (M),11385,hypothetical protein
192,134045,ETNP_120,78.93,22,22,9.5E5,3,3,3,Carbamidomethylation,22724,Pentapeptide repeats (8 copies)
192,134046,ETNP_120,78.93,18,18,9.5E5,3,3,3,Carbamidomethylation,27881,Pentapeptide repeats (8 copies)
192,134047,ETNP_90,78.93,18,18,9.5E5,3,3,3,Carbamidomethylation,29028,Pentapeptide repeats (8 copies)
192,134048,ETNP_100,78.93,18,18,9.5E5,3,3,3,Carbamidomethylation,29028,Pentapeptide repeats (8 copies)
93,102786,WP_010204290.1,78.20,3,3,9.5E4,4,1,12,,79421,protein disaggregation chaperone [Salinibacterium sp. PAMC 21357]
135,102827,ETNP_100,78.00,17,17,4.07E5,3,2,6,Carbamidomethylation,23304,50S ribosomal protein L3
135,102827,ETNP_100,78.00,17,17,4.07E5,3,2,6,Carbamidomethylation,23304,50S ribosomal protein L3
135,102828,ETNP_110,78.00,17,17,4.07E5,3,2,6,Carbamidomethylation,23304,50S ribosomal protein L3
135,102830,ETNP_90,78.00,17,17,4.07E5,3,2,6,Carbamidomethylation,23304,50S ribosomal protein L3
135,102831,ETNP_120,78.00,17,17,4.07E5,3,2,6,Carbamidomethylation,23767,50S ribosomal protein L3
214,133967,ETNP_120,77.93,9,9,,3,0,3,,39611,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
92,102417,NP_300,77.14,3,3,1.55E5,4,1,12,,92964,ATP-dependent Clp protease ATP-binding subunit ClpC1
92,102418,ETNP14_120,77.14,3,3,1.55E5,4,1,12,,92761,ATP-dependent Clp protease ATP-binding subunit ClpC1
92,102415,ETNP_90,77.14,4,4,1.55E5,4,1,12,,71672,ATP-dependent Clp protease ATP-binding subunit ClpC1
92,102421,ETNP14_68,77.14,3,3,1.55E5,4,1,12,,92986,ATP-dependent Clp protease ATP-binding subunit ClpC1
178,133986,ETNP_100,76.92,67,67,3.26E5,3,1,4,,6791,hypothetical protein
186,134288,ETNP_90,76.87,28,28,4.78E5,4,1,4,Carbamidomethylation,11572,Photosystem I reaction center subunit II
186,134289,ETNP_100,76.87,20,20,4.78E5,4,1,4,Carbamidomethylation,15899,Photosystem I reaction center subunit II
186,134290,ETNP_120,76.87,20,20,4.78E5,4,1,4,Carbamidomethylation,15899,Photosystem I reaction center subunit II
108,134027,ETNP_100,76.57,20,20,1.04E6,7,2,8,Carbamidomethylation,30242,hypothetical protein
108,134028,ETNP_120,76.57,17,17,1.04E6,7,2,8,Carbamidomethylation,34262,hypothetical protein
111,102005,ETNP_100,76.02,17,17,7.43E6,7,7,8,,13678,Core histone H2A/H2B/H3/H4
111,102023,ETNP_60,76.02,18,18,7.43E6,7,7,8,,13283,Core histone H2A/H2B/H3/H4
120,134086,NP_85,75.91,11,11,3.32E5,6,2,7,Carbamidomethylation,39742,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
120,134087,NP_125,75.91,11,11,3.32E5,6,2,7,Carbamidomethylation,39830,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
190,134135,ETNP_120,75.04,11,11,1.42E7,2,2,3,,20020,Photosystem I reaction center subunit XI
190,134136,ETNP_100,75.04,11,11,1.42E7,2,2,3,,20020,Photosystem I reaction center subunit XI
190,134137,ETNP_90,75.04,11,11,1.42E7,2,2,3,,20020,Photosystem I reaction center subunit XI
190,134138,ETNP_110,75.04,11,11,1.42E7,2,2,3,,20020,Photosystem I reaction center subunit XI
190,134139,NP_85,75.04,11,11,1.42E7,2,2,3,,20038,Photosystem I reaction center subunit XI
190,134143,ETNP_90,75.04,11,11,1.42E7,2,2,3,,20071,Photosystem I reaction center subunit XI
190,134144,ETNP_120,75.04,11,11,1.42E7,2,2,3,,20071,Photosystem I reaction center subunit XI
190,134145,ETNP_100,75.04,11,11,1.42E7,2,2,3,,20071,Photosystem I reaction center subunit XI
190,134146,ETNP_140,75.04,11,11,1.42E7,2,2,3,,20071,Photosystem I reaction center subunit XI
190,134147,ETNP_110,75.04,11,11,1.42E7,2,2,3,,20071,Photosystem I reaction center subunit XI
190,134148,ETNP_100,75.04,11,11,1.42E7,2,2,3,,20071,Photosystem I reaction center subunit XI
190,25402,WP_036912719,75.04,11,11,1.42E7,2,2,3,,20105,photosystem I reaction center protein subunit XI Prochlorococcus
190,25403,WP_011131135,75.04,11,11,1.42E7,2,2,3,,20078,phosphorylase Prochlorococcus marinus
190,134189,ETNP_90,75.04,11,11,1.42E7,2,2,3,,20078,Photosystem I reaction center subunit XI
210,134272,ETNP_140,74.93,18,18,1.05E6,2,2,3,,18733,putative nucleotide-binding protein
210,134273,ETNP14_68,74.93,18,18,1.05E6,2,2,3,,18733,putative nucleotide-binding protein
210,134274,ETNP_100,74.93,18,18,1.05E6,2,2,3,,18733,putative nucleotide-binding protein
210,134275,ETNP_160,74.93,18,18,1.05E6,2,2,3,,18733,putative nucleotide-binding protein
210,134276,ETNP_100,74.93,18,18,1.05E6,2,2,3,,18829,putative nucleotide-binding protein
210,134277,ETNP_160,74.93,18,18,1.05E6,2,2,3,,18829,putative nucleotide-binding protein
210,134278,ETNP_110,74.93,18,18,1.05E6,2,2,3,,18733,putative nucleotide-binding protein
210,134279,ETNP_90,74.93,18,18,1.05E6,2,2,3,,18733,putative nucleotide-binding protein
210,134280,ETNP_90,74.93,18,18,1.05E6,2,2,3,,18829,putative nucleotide-binding protein
210,134281,ETNP_100,74.93,18,18,1.05E6,2,2,3,,18829,putative nucleotide-binding protein
164,133936,ETNP_140,74.17,35,35,4.83E6,5,1,5,Oxidation (M),12199,hypothetical protein
164,133937,ETNP_90,74.17,35,35,4.83E6,5,1,5,Oxidation (M),12199,hypothetical protein
164,133938,ETNP_100,74.17,35,35,4.83E6,5,1,5,Oxidation (M),12199,hypothetical protein
164,133939,ETNP_110,74.17,35,35,4.83E6,5,1,5,Oxidation (M),12199,hypothetical protein
164,133940,NP_85,74.17,35,35,4.83E6,5,1,5,Oxidation (M),12199,hypothetical protein
180,134158,ETNP14_120,74.17,36,36,6.66E5,4,3,4,,10489,10 kDa chaperonin
204,133944,ETNP_100,73.64,28,28,1.07E6,3,3,3,Carbamidomethylation,20442,hypothetical protein
204,133945,ETNP_90,73.64,28,28,1.07E6,3,3,3,Carbamidomethylation,20442,hypothetical protein
204,133946,NP_85,73.64,28,28,1.07E6,3,3,3,Carbamidomethylation,20442,hypothetical protein
204,133947,ETNP_100,73.64,28,28,1.07E6,3,3,3,Carbamidomethylation,20440,hypothetical protein
204,133948,ETNP_140,73.64,28,28,1.07E6,3,3,3,Carbamidomethylation,20520,hypothetical protein
204,133949,ETNP_160,73.64,28,28,1.07E6,3,3,3,Carbamidomethylation,20441,hypothetical protein
204,133950,ETNP_110,73.64,28,28,1.07E6,3,3,3,Carbamidomethylation,20442,hypothetical protein
204,133951,ETNP_120,73.64,28,28,1.07E6,3,3,3,Carbamidomethylation,20442,hypothetical protein
150,133929,ETNP_140,73.25,49,49,4.72E6,5,1,5,Oxidation (M),8750,hypothetical protein
150,133930,ETNP_100,73.25,38,38,4.72E6,5,1,5,Oxidation (M),11297,hypothetical protein
165,133968,ETNP_90,73.02,26,26,7.17E6,3,3,5,,12531,Photosystem I P700 chlorophyll a apoprotein A1
246,134341,ETNP_90,72.40,19,19,6.77E5,2,1,2,Carbamidomethylation,21253,Triosephosphate isomerase
246,134342,ETNP_120,72.40,16,16,6.77E5,2,1,2,Carbamidomethylation,24069,Triosephosphate isomerase
246,134343,ETNP_100,72.40,14,14,6.77E5,2,1,2,Carbamidomethylation,26797,Triosephosphate isomerase
246,134344,WP_011130195,72.40,14,14,6.77E5,2,1,2,Carbamidomethylation,26830,triosephosphate isomerase Prochlorococcus marinus
146,134041,ETNP_100,72.15,23,23,,5,0,5,,18040,General L-amino acid-binding periplasmic protein AapJ precursor
136,25165,WP_012844412,71.91,7,7,0E0,6,1,6,,57666,molecular chaperone GroEL Rhodothermus marinus
221,102628,ETNP_120,71.85,5,5,2.17E5,3,1,3,,57902,60 kDa chaperonin
153,134064,ETNP_120,71.42,10,10,,5,0,5,,35748,60 kDa chaperonin
161,134080,ETNP_120,71.10,11,11,,5,0,5,,32680,60 kDa chaperonin 5
184,101905,ETNP_120,70.80,16,16,3.78E6,2,2,4,,17474,Allophycocyanin alpha chain
184,291,WP_011127357,70.80,16,16,3.78E6,2,2,4,,17372,allophycocyanin subunit alpha Synechococcus
184,290,WP_038546571,70.80,16,16,3.78E6,2,2,4,,17386,allophycocyanin Synechococcus sp KORDI-100
184,101905,ETNP_120,70.80,16,16,3.78E6,2,2,4,,17474,Allophycocyanin alpha chain
184,101907,ETNP_100,70.80,16,16,3.78E6,2,2,4,,17474,Allophycocyanin alpha chain
184,101889,CAK24452.1,70.80,16,16,3.78E6,2,2,4,,17375,Allophycocyanin alpha chain [Synechococcus sp. WH 7803]
102,222,WP_028953685,70.74,19,19,4.62E6,7,5,11,Oxidation (M),19143,bleomycin hydrolase Synechococcus
137,134134,ETNP_180,70.05,8,8,,6,0,6,,57639,60 kDa chaperonin 5
131,25033,WP_018047897,69.86,11,11,1.58E5,5,1,6,Oxidation (M),36029,hypothetical protein Nitrospina sp AB-629-B18
114,134470,ETNP_120,69.70,27,27,5.94E5,6,2,8,,12263,Nitrogen regulatory protein P-II
85,25291,WP_011130797,69.61,45,45,3.41E6,5,3,6,Carbamidomethylation,10652,ferredoxin Prochlorococcus
85,25292,WP_006171932,69.61,45,45,3.41E6,5,3,6,Carbamidomethylation,10737,ferredoxin Synechococcus sp WH 5701
85,134029,CAK24405.1,69.61,45,45,3.41E6,5,3,6,Carbamidomethylation,10666,Ferredoxin [Synechococcus sp. WH 7803]
85,25293,WP_006043345,69.61,45,45,3.41E6,5,3,6,Carbamidomethylation,10666,ferredoxin Synechococcus
85,134030,ETNP_120,69.61,38,38,3.41E6,5,3,6,Carbamidomethylation,12812,Ferredoxin
255,134223,|#CONTAM#K2C1_HUMAN|,68.98,7,7,4.25E5,2,2,2,Carbamidomethylation,65886,sp|#CONTAM#K2C1_HUMAN|
173,360,XP_003061104,68.77,7,7,4.21E6,4,2,4,,41766,actin flagellar inner arm intermediate chain  Micromonas pusilla CCMP1545
147,103525,ETNP_100,68.74,24,24,5.45E4,5,2,5,,22020,hypothetical protein
147,103528,ETNP_300,68.74,21,21,5.45E4,5,2,5,,25132,hypothetical protein
147,103530,ETNP_140,68.74,21,21,5.45E4,5,2,5,,25132,hypothetical protein
147,103529,ETNP_180,68.74,21,21,5.45E4,5,2,5,,25132,hypothetical protein
197,101813,ETNP_70,68.55,10,10,2.29E6,3,3,3,,39203,Cell division protein FtsZ
197,101852,WP_011376951.1,68.55,10,10,2.29E6,3,3,3,,39127,cell division protein FtsZ [Prochlorococcus marinus]
197,101944,WP_011132943.1,68.55,10,10,2.29E6,3,3,3,,39151,cell division protein FtsZ [Prochlorococcus marinus]
197,102285,ETNP_120,68.55,10,10,2.29E6,3,3,3,,39067,Cell division protein FtsZ
197,102286,ETNP_120,68.55,10,10,2.29E6,3,3,3,,39717,Cell division protein FtsZ
197,979,WP_036911818,68.55,10,10,2.29E6,3,3,3,,40614,cell division protein FtsZ Prochlorococcus
197,980,WP_011129698,68.55,10,10,2.29E6,3,3,3,,40616,cell division protein FtsZ Prochlorococcus marinus
197,102289,ETNP_90,68.55,10,10,2.29E6,3,3,3,,40892,Cell division protein FtsZ
197,102287,ETNP_100,68.55,10,10,2.29E6,3,3,3,,40892,Cell division protein FtsZ
197,102288,NP_85,68.55,10,10,2.29E6,3,3,3,,40932,Cell division protein FtsZ
151,133987,ETNP14_68,68.10,14,14,9.23E5,5,4,5,,38516,Bacterial extracellular solute-binding protein
151,133989,ETNP14_120,68.10,13,13,9.23E5,5,4,5,,38992,hypothetical protein
152,102104,ETNP_120,68.01,12,12,3.12E5,5,1,5,,42115,60 kDa chaperonin
152,102105,ETNP_120,68.01,10,10,3.12E5,5,1,5,,50297,60 kDa chaperonin
152,102106,ETNP_300,68.01,10,10,3.12E5,5,1,5,,51797,60 kDa chaperonin
152,102107,ETNP_140,68.01,9,9,3.12E5,5,1,5,,55591,60 kDa chaperonin
152,102108,ETNP_160,68.01,9,9,3.12E5,5,1,5,,57583,60 kDa chaperonin
152,102109,ETNP_180,68.01,9,9,3.12E5,5,1,5,,57583,60 kDa chaperonin
252,134153,NP_300,67.95,6,6,1.41E6,2,1,2,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
252,134154,ETNP_120,67.95,6,6,1.41E6,2,1,2,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
252,134155,ETNP_120,67.95,6,6,1.41E6,2,1,2,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
252,134156,ETNP_110,67.95,6,6,1.41E6,2,1,2,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
128,133993,ETNP14_68,67.56,20,20,5.4E6,3,3,7,,18314,Photosystem Q(B) protein precursor
128,133994,ETNP14_68,67.56,17,17,5.4E6,3,3,7,,21658,Photosystem Q(B) protein precursor
128,133995,ETNP_70,67.56,15,15,5.4E6,3,3,7,,24312,Photosystem Q(B) protein 1 precursor
128,133996,NP_100,67.56,14,14,5.4E6,3,3,7,,26989,Photosystem Q(B) protein precursor
128,133997,ETNP_120,67.56,10,10,5.4E6,3,3,7,,35515,Photosystem Q(B) protein precursor
128,25213,WP_011129798,67.56,9,9,5.4E6,3,3,7,,39412,photosystem II protein D1 Prochlorococcus marinus
128,133998,ETNP14_68,67.56,9,9,5.4E6,3,3,7,,39397,Photosystem Q(B) protein precursor
128,133999,ETNP_160,67.56,9,9,5.4E6,3,3,7,,39397,Photosystem Q(B) protein precursor
128,25216,WP_036916046,67.56,9,9,5.4E6,3,3,7,,39428,photosystem II protein D1 Prochlorococcus
176,25476,WP_014473290,67.35,4,4,,4,0,4,,57734,molecular chaperone GroEL Arcobacter sp L
133,134151,NP_100,67.29,41,41,1.83E6,6,6,6,,15011,hypothetical protein
116,134326,NP_30,67.05,20,20,2.44E6,3,2,8,,11039,NADH dehydrogenase subunit I
116,134327,ETNP14_120,67.05,20,20,2.44E6,3,2,8,,11025,NADH dehydrogenase subunit I
116,134328,ETNP_100,67.05,20,20,2.44E6,3,2,8,,11025,NAD(P)H-quinone oxidoreductase subunit I  chloroplastic
116,134329,ETNP14_120,67.05,20,20,2.44E6,3,2,8,,11011,NADH dehydrogenase subunit I
116,134330,ETNP14_120,67.05,20,20,2.44E6,3,2,8,,11039,NADH dehydrogenase subunit I
116,134331,NP_85,67.05,20,20,2.44E6,3,2,8,,11025,NADH dehydrogenase subunit I
116,134332,ETNP14_68,67.05,20,20,2.44E6,3,2,8,,11025,NADH dehydrogenase subunit I
116,134333,ETNP14_120,67.05,20,20,2.44E6,3,2,8,,11025,NADH dehydrogenase subunit I
116,134334,ETNP14_120,67.05,20,20,2.44E6,3,2,8,,11025,NADH dehydrogenase subunit I
116,134335,ETNP14_120,67.05,20,20,2.44E6,3,2,8,,11039,NADH dehydrogenase subunit I
116,25607,WP_007403030,67.05,20,20,2.44E6,3,2,8,,11039,4Fe-4S ferredoxin Nitrosopumilaceae
116,134336,ETNP14_120,67.05,20,20,2.44E6,3,2,8,,11025,NADH dehydrogenase subunit I
116,134423,ETNP14_68,67.05,20,20,2.44E6,3,2,8,,10995,NADH dehydrogenase subunit I
116,134424,ETNP_70,67.05,20,20,2.44E6,3,2,8,,11011,NAD(P)H-quinone oxidoreductase subunit I  chloroplastic
116,134425,ETNP_70,67.05,20,20,2.44E6,3,2,8,,11011,NAD(P)H-quinone oxidoreductase subunit I  chloroplastic
116,134426,ETNP14_120,67.05,20,20,2.44E6,3,2,8,,11011,NADH dehydrogenase subunit I
116,25604,WP_048106091,67.05,20,20,2.44E6,3,2,8,,11011,4Fe-4S ferredoxin Candidatus Nitrosopelagicus brevis
116,134427,ETNP14_68,67.05,20,20,2.44E6,3,2,8,,11011,NADH dehydrogenase subunit I
179,101962,ETNP_140,66.92,14,14,2.12E6,3,3,4,,31697,50S ribosomal protein L2
179,101963,ETNP_100,66.92,12,12,2.12E6,3,3,4,,35740,50S ribosomal protein L2
179,374,WP_036912644,66.92,14,14,2.12E6,3,3,4,,31701,50S ribosomal protein L2 Prochlorococcus
179,375,WP_011131102,66.92,14,14,2.12E6,3,3,4,,31715,50S ribosomal protein L2 Prochlorococcus marinus
138,102611,ETNP_90,66.16,13,13,,2,0,3,,17572,30S ribosomal protein S7
138,1243,WP_011131147,66.16,13,13,,2,0,3,,17572,30S ribosomal protein S7 Prochlorococcus
279,134638,ETNP_120,65.76,16,16,4.31E5,2,2,2,,9386,Coproporphyrinogen-III oxidase  aerobic
134,133985,ETNP_120,65.54,49,49,7.44E5,5,4,6,Oxidation (M),13780,hypothetical protein
174,102922,ETNP_100,64.83,27,27,2.69E6,4,4,4,,17329,R-phycocyanin-2 subunit alpha
174,102920,ETNP_90,64.83,27,27,2.69E6,4,4,4,,17329,R-phycocyanin-2 subunit alpha
174,102921,ETNP_120,64.83,27,27,2.69E6,4,4,4,,17329,R-phycocyanin-2 subunit alpha
174,102921,ETNP_120,64.83,27,27,2.69E6,4,4,4,,17329,R-phycocyanin-2 subunit alpha
174,102921,ETNP_120,64.83,27,27,2.69E6,4,4,4,,17329,R-phycocyanin-2 subunit alpha
183,134190,ETNP14_120,64.83,9,9,1.26E5,2,1,4,Carbamidomethylation,39216,Bacterial extracellular solute-binding protein
183,134191,ETNP14_68,64.83,9,9,1.26E5,2,1,4,Carbamidomethylation,39216,Bacterial extracellular solute-binding protein
254,134210,ETNP_140,63.97,16,16,2.63E5,2,2,2,,18348,Pentapeptide repeats (8 copies)
254,134211,ETNP_100,63.97,16,16,2.63E5,2,2,2,,18348,Pentapeptide repeats (8 copies)
