Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
142,152545,ETNP_120m_PROKKA_147312,48.20,6,2,2,,36725,Glyceraldehyde-3-phosphate dehydrogenase 1
142,152551,ETNP14_120mab_PROKKA_132611,48.20,13,2,2,,17724,Glyceraldehyde-3-phosphate dehydrogenase 1
142,152552,ETNP14_68mB_PROKKA_40312,48.20,13,2,2,,17724,Glyceraldehyde-3-phosphate dehydrogenase 1
142,152553,ETNP_100m_particle_PROKKA_148940,48.20,10,2,2,,23889,Glyceraldehyde-3-phosphate dehydrogenase 1
142,152554,ETNP_90m_PROKKA_194139,48.20,8,2,2,,29171,Glyceraldehyde-3-phosphate dehydrogenase 1
142,152555,ETNP_70m_PROKKA_95047,48.20,6,2,2,,36474,Glyceraldehyde-3-phosphate dehydrogenase 1
142,152556,XP_003059267,48.20,5,2,2,,43089,hypothetical protein MICPUCDRAFT_27359  Micromonas pusilla CCMP1545
142,152614,ETNP_120m_PROKKA_158945,40.07,19,1,1,,8563,Glyceraldehyde-3-phosphate dehydrogenase 1
142,152613,ETNP_90m_PROKKA_25498,40.07,19,1,1,,8182,Glyceraldehyde-3-phosphate dehydrogenase 1
142,152615,ETNP_100m_particle_PROKKA_116919,40.07,9,1,1,,16269,Glyceraldehyde-3-phosphate dehydrogenase 1
142,152618,ETNP_70m_PROKKA_129931,40.07,4,1,1,,36416,Glyceraldehyde-3-phosphate dehydrogenase 1
142,152619,ETNP_300m_PROKKA_117881,40.07,4,1,1,,36573,Glyceraldehyde-3-phosphate dehydrogenase 1
142,152620,ETNP_90m_PROKKA_82827,40.07,4,1,1,,36559,Glyceraldehyde-3-phosphate dehydrogenase 1
142,152621,ETNP_180m_PROKKA_149692,40.07,4,1,1,,36573,Glyceraldehyde-3-phosphate dehydrogenase 1
142,152622,ETNP_120m_free_PROKKA_211754,40.07,4,1,1,,36573,Glyceraldehyde-3-phosphate dehydrogenase 1
142,152623,ETNP_140m_PROKKA_39202,40.07,4,1,1,,36559,Glyceraldehyde-3-phosphate dehydrogenase 1
142,152624,ETNP_120m_particle_PROKKA_33260,40.07,4,1,1,,36573,Glyceraldehyde-3-phosphate dehydrogenase 1
142,152625,ETNP_160m_PROKKA_207240,40.07,4,1,1,,36573,Glyceraldehyde-3-phosphate dehydrogenase 1
142,152617,ETNP_90m_PROKKA_130036,40.07,4,1,1,,36371,Glyceraldehyde-3-phosphate dehydrogenase 1
142,152616,ETNP_90m_PROKKA_203190,40.07,5,1,1,,33030,Glyceraldehyde-3-phosphate dehydrogenase 1
107,1605,NP_30m_PROKKA_07332,47.72,22,2,2,,8828,Photosystem I iron-sulfur center
107,1606,WP_007099573,47.72,22,2,2,,8828,photosystem I iron-sulfur center Cyanobacteria
107,1607,WP_006172463,47.72,22,2,2,,8844,photosystem I iron-sulfur center Synechococcus sp WH 5701
91,723,NP_30m_PROKKA_05960,46.65,6,3,2,,33591,Elongation factor Tu
91,759,ETNP_70m_PROKKA_09967,46.65,5,3,2,,43287,Elongation factor Tu
91,716,WP_002806605,46.65,5,3,2,,43652,elongation factor Tu Prochlorococcus
105,152649,WP_042850699,45.26,2,2,2,,47295,porin Prochlorococcus sp MIT 0604
87,152533,ETNP_60m_PROKKA_30166,44.65,2,3,1,,134445,DNA-directed RNA polymerase subunit beta'
88,152538,ETNP_120m_particle_PROKKA_93006,44.19,3,1,1,,38936,Photosystem Q(B) protein 2 precursor
88,152539,ADB27561,44.19,3,1,1,,39727,photosystem II D1 protein chloroplast  Thalassiosira oceanica CCMP1005
88,152540,ADB27608,44.19,3,1,1,,39727,photosystem II D1 protein chloroplast  Thalassiosira oceanica CCMP1005
88,152558,ETNP_150m_particle_PROKKA_19916,44.19,18,1,1,,6743,Photosystem Q(B) protein 1 precursor
88,152559,ETNP_100m_particle_PROKKA_40097,44.19,15,1,1,,7887,Photosystem Q(B) protein 1 precursor
88,152560,ETNP_120m_free_PROKKA_82506,44.19,7,1,1,,17626,Photosystem Q(B) protein 1 precursor
88,152561,ETNP_90m_PROKKA_133834,44.19,5,1,1,,23511,Photosystem Q(B) protein 1 precursor
88,152562,ETNP_100m_particle_PROKKA_82278,44.19,5,1,1,,24260,Photosystem Q(B) protein 2 precursor
88,152563,WP_006171384,44.19,3,1,1,,39545,photosystem I reaction center subunit IX Synechococcus sp WH 5701
90,3393,NP_30m_PROKKA_12968,43.85,8,2,1,,28600,Major capsid protein Gp23
99,152522,ETNP_120m_PROKKA_174342,42.17,13,2,0,,14552,Major capsid protein Gp23
129,952,ETNP_70m_PROKKA_100403,41.85,3,1,1,,56420,Photosystem II 44 kDa reaction center protein
129,989,ADB27529,41.85,3,1,1,,56333,photosystem II CP47 chlorophyll apoprotein chloroplast  Thalassiosira oceanica CCMP1005
144,1344,NP_300m_PROKKA_43112,40.94,5,1,1,,25652,Photosystem Q(B) protein precursor
144,85389,NP_30m_PROKKA_12072,40.94,4,1,1,,31800,Photosystem Q(B) protein precursor
144,2439,AIR93568.1,40.94,3,1,1,,39631,photosystem II D1 protein [Prochlorococcus phage P-TIM68]
144,2440,YP_009213744.1,40.94,3,1,1,,39631,photosystem II D1 protein [Prochlorococcus phage P-TIM68]
144,1348,WP_002805533,40.94,3,1,1,,39638,photosystem II protein D1 Prochlorococcus
144,1347,NP_30m_PROKKA_05529,40.94,3,1,1,,39638,Photosystem Q(B) protein precursor
144,2441,ADO99990.1,40.94,3,1,1,,39701,photosystem II D1 protein [Prochlorococcus phage P-HM2]
144,2445,YP_004323581.1,40.94,3,1,1,,39701,photosystem II D1 protein [Prochlorococcus phage P-HM2]
144,2448,AGH26238.1,40.94,3,1,1,,39898,photosystem Q(B) protein [Prochlorococcus phage MED4-213]
144,2449,YP_007673883.1,40.94,3,1,1,,39898,photosystem Q(B) protein [Prochlorococcus phage MED4-213]
82,626,NP_300m_PROKKA_22239,39.72,6,3,2,,51425,ATP synthase subunit beta
82,1098,NP_30m_PROKKA_02451,39.72,8,3,2,,36511,ATP synthase subunit beta
82,616,NP_85m_PROKKA_16488,33.18,5,2,1,,45070,ATP synthase subunit beta
82,619,NP_100m_PROKKA_10591,33.18,5,2,1,,49743,ATP synthase subunit beta
82,1714,NP_300m_PROKKA_18120,33.18,4,2,1,,51284,ATP synthase subunit beta
82,1713,NP_85m_PROKKA_05598,33.18,4,2,1,,51284,ATP synthase subunit beta
82,1834,NP_85m_PROKKA_03109,33.18,5,2,1,,50301,ATP synthase subunit beta
156,3641,NP_100m_PROKKA_26486,39.40,12,2,2,,10615,10 kDa chaperonin 5
156,3642,NP_300m_PROKKA_50598,39.40,12,2,2,,10616,10 kDa chaperonin 5
156,3640,ETNP14_68mB_PROKKA_82092,39.40,12,2,2,,10685,10 kDa chaperonin 1
156,3638,NP_125m_PROKKA_21296,39.40,12,2,2,,10499,10 kDa chaperonin 5
156,3637,ETNP14_68mB_PROKKA_109194,39.40,12,2,2,,10613,10 kDa chaperonin 1
80,99505,ETNP_120m_free_PROKKA_133039,39.26,3,1,1,,30958,Alpha-ketoglutarate-dependent taurine dioxygenase
143,85947,ETNP_70m_PROKKA_71206,38.93,10,2,2,,17288,Phosphoribulokinase  plasmid
143,85398,WP_042850248,38.93,5,2,2,,33579,phosphoribulokinase Prochlorococcus sp MIT 0604
143,87155,ETNP_300m_PROKKA_186201,31.02,6,1,1,,12779,Phosphoribulokinase  plasmid
154,152574,ETNP_70m_PROKKA_137754,38.38,5,1,1,,25325,hypothetical protein
97,152719,ETNP_120m_free_PROKKA_44629,37.45,6,2,2,,15218,LamB/YcsF family protein
97,152720,ETNP_120m_PROKKA_234534,37.45,3,2,2,,28845,LamB/YcsF family protein
180,152632,ETNP14_68maa_PROKKA_31047,37.39,7,1,1,,14927,50S ribosomal protein L17
180,152633,ETNP14_68maa_PROKKA_127450,37.39,7,1,1,,15052,50S ribosomal protein L17
125,152550,WP_012520218,37.36,3,2,1,,55450,ATP synthase subunit alpha Alteromonas mediterranea
159,152668,ETNP_120m_PROKKA_179609,36.51,8,2,1,,20129,Elongation factor Tu
162,152701,ETNP_70m_PROKKA_125853,35.74,15,2,2,,9589,ATP synthase subunit alpha
155,2438,ETNP_90m_PROKKA_201955,34.79,16,1,1,,7206,Photosystem Q(B) protein precursor
84,85347,ETNP_160m_PROKKA_96687,34.54,4,2,0,,47386,Major capsid protein Gp23
84,85348,ETNP_160m_PROKKA_50326,34.54,4,2,0,,47801,Major capsid protein Gp23
172,27539,ETNP_90m_PROKKA_207390,33.42,6,2,2,,16767,hypothetical protein
120,152642,WP_005999375,32.80,1,2,2,,90511,phosphohydrolase Desulfuromonas acetoxidans
126,152630,ETNP14_120maa_PROKKA_98903,32.03,14,2,2,,12857,50S ribosomal protein L7/L12
126,152631,WP_015068303,32.03,14,2,2,,12827,50S ribosomal protein L7L12 Alteromonas
131,152564,ETNP_120m_free_PROKKA_152738,31.34,6,1,1,,15320,General L-amino acid-binding periplasmic protein AapJ precursor
131,152565,NP_300m_PROKKA_27508,31.34,4,1,1,,23745,General L-amino acid-binding periplasmic protein AapJ precursor
131,152567,ETNP_110m_PROKKA_12434,31.34,3,1,1,,31284,General L-amino acid-binding periplasmic protein AapJ precursor
131,152568,NP_85m_PROKKA_10137,31.34,3,1,1,,31284,General L-amino acid-binding periplasmic protein AapJ precursor
131,152569,ETNP14_120maa_PROKKA_18629,31.34,2,1,1,,38030,General L-amino acid-binding periplasmic protein AapJ precursor
131,152570,NP_100m_PROKKA_10077,31.34,2,1,1,,38030,General L-amino acid-binding periplasmic protein AapJ precursor
131,152571,ETNP_100m_PROKKA_20429,31.34,2,1,1,,38030,General L-amino acid-binding periplasmic protein AapJ precursor
131,152635,NP_30m_PROKKA_15186,31.34,3,1,1,,26253,General L-amino acid-binding periplasmic protein AapJ precursor
131,152636,ETNP14_68maa_PROKKA_114524,31.34,3,1,1,,30019,General L-amino acid-binding periplasmic protein AapJ precursor
131,108124,ETNP14_120maa_PROKKA_107871,31.34,2,1,1,,39361,General L-amino acid-binding periplasmic protein AapJ precursor
131,119519,WP_013963181,31.34,2,1,1,,35570,amino acid ABC transporter substrate-binding protein Roseobacter litoralis
131,152638,ETNP14_68mB_PROKKA_57221,31.34,3,1,1,,29672,General L-amino acid-binding periplasmic protein AapJ precursor
131,152644,ETNP14_68mB_PROKKA_130971,31.34,6,1,1,,13970,General L-amino acid-binding periplasmic protein AapJ precursor
131,152645,ETNP14_68mB_PROKKA_111053,31.34,5,1,1,,18849,General L-amino acid-binding periplasmic protein AapJ precursor
131,152646,ETNP14_68mB_PROKKA_101617,31.34,5,1,1,,18850,General L-amino acid-binding periplasmic protein AapJ precursor
131,152647,ETNP14_68maa_PROKKA_94530,31.34,5,1,1,,19028,General L-amino acid-binding periplasmic protein AapJ precursor
131,152648,ETNP_300m_PROKKA_153557,31.34,4,1,1,,22700,General L-amino acid-binding periplasmic protein AapJ precursor
131,152651,ETNP14_68maa_PROKKA_182967,31.34,2,1,1,,35953,General L-amino acid-binding periplasmic protein AapJ precursor
131,152652,WP_025048064,31.34,2,1,1,,35499,amino acid ABC transporter substrate-binding protein Sulfitobacter mediterraneus
131,152653,ETNP_90m_PROKKA_39891,31.34,2,1,1,,35753,General L-amino acid-binding periplasmic protein AapJ precursor
131,152654,ETNP14_68maa_PROKKA_148935,31.34,2,1,1,,37743,General L-amino acid-binding periplasmic protein AapJ precursor
131,152655,ETNP_120m_PROKKA_41608,31.34,2,1,1,,39194,General L-amino acid-binding periplasmic protein AapJ precursor
131,152656,ETNP_120m_free_PROKKA_129462,31.34,2,1,1,,39336,General L-amino acid-binding periplasmic protein AapJ precursor
131,152657,ETNP_90m_PROKKA_93554,31.34,2,1,1,,39634,General L-amino acid-binding periplasmic protein AapJ precursor
140,153326,ETNP_300m_PROKKA_47374,30.94,5,1,1,Mutation,25913,CMP-N N'-diacetyllegionaminic acid synthase
184,152661,ETNP_70m_PROKKA_61429,30.23,2,1,1,,43256,hypothetical protein
181,152650,ETNP14_68mB_PROKKA_154738,30.20,4,1,1,,23174,hypothetical protein
130,108756,WP_013046328,30.15,2,1,1,,43375,amino acid ABC transporter substrate-binding protein Candidatus Puniceispirillum marinum
130,108758,WP_009605940,30.15,2,1,1,,44122,amino acid ABC transporter substrate-binding protein SAR116 cluster alpha proteobacterium HIMB100
130,108757,ETNP14_68maa_PROKKA_65486,30.15,2,1,1,,43435,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
182,152659,ETNP_120m_particle_PROKKA_18306,30.07,7,1,1,,13162,tRNA N6-adenosine threonylcarbamoyltransferase
138,152773,ETNP_300m_PROKKA_91863,29.62,3,2,2,Mutation,59718,NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
161,152698,ETNP_120m_PROKKA_57760,29.54,10,2,2,,20274,hypothetical protein
81,85456,ETNP14_120maa_PROKKA_175370,29.42,4,1,1,,19183,hypothetical protein
118,152699,AKM80536,29.37,8,2,2,,26776,hypothetical protein UW38_C0001G0691 Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17
118,152700,WP_052545038,29.37,8,2,2,,26776,CBS domain-containing protein Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17
186,85445,ETNP_120m_free_PROKKA_24647,29.21,2,1,1,,47733,hypothetical protein
136,152702,WP_012909877,29.19,2,2,2,,75958,sugar ABC transporter Pirellula staleyi
185,99520,ETNP14_68maa_PROKKA_26695,29.00,1,1,1,,150365,PKD domain protein
183,4777,ETNP_150m_particle_PROKKA_45722,28.76,2,1,1,,63083,N-substituted formamide deformylase precursor
183,4779,ETNP_100m_particle_PROKKA_107381,28.76,2,1,1,,64351,N-substituted formamide deformylase precursor
183,4778,ETNP_120m_free_PROKKA_84124,28.76,2,1,1,,64351,N-substituted formamide deformylase precursor
183,4780,ETNP_120m_particle_PROKKA_210611,28.76,2,1,1,,64325,N-substituted formamide deformylase precursor
109,152663,ETNP_300m_PROKKA_174982,28.44,6,1,1,,13188,nicotinamidase/pyrazinamidase
109,152664,ETNP_120m_free_PROKKA_285731,28.44,4,1,1,,21249,nicotinamidase/pyrazinamidase
109,152665,ETNP_180m_PROKKA_84362,28.44,4,1,1,,21263,Vibriobactin-specific isochorismatase
146,86413,ETNP14_120maa_PROKKA_52214,28.01,1,1,1,,139446,DNA-directed RNA polymerase subunit beta'
146,135591,ETNP14_68maa_PROKKA_116726,28.01,2,1,1,,43788,DNA-directed RNA polymerase subunit beta'
157,3435,ETNP_100m_particle_PROKKA_114586,28.00,3,1,1,,49067,hypothetical protein
157,4194,ETNP_120m_PROKKA_256283,28.00,7,1,1,,22801,hypothetical protein
157,4196,ETNP14_68maa_PROKKA_49206,28.00,3,1,1,,49018,hypothetical protein
157,4195,ETNP_100m_particle_PROKKA_19282,28.00,3,1,1,,49111,hypothetical protein
359,152733,NP_125m_PROKKA_12001,27.93,5,2,0,,40365,Chaperone protein ClpB
361,152747,EJK45858,27.90,2,2,2,,93881,hypothetical protein THAOC_35505  Thalassiosira oceanica
510,152817,ETNP14_120maa_PROKKA_82851,27.72,10,2,2,,16646,hypothetical protein
145,152627,ETNP_90m_PROKKA_204601,27.62,15,1,1,,7729,Photosystem Q(B) protein precursor
145,152628,ETNP14_68mB_PROKKA_52350,27.62,15,1,1,,7727,Photosystem Q(B) protein precursor
145,152629,ETNP14_68mB_PROKKA_36295,27.62,15,1,1,,7729,Photosystem Q(B) protein precursor
145,152669,ETNP_60m_PROKKA_06687,27.62,15,1,1,,7576,Photosystem Q(B) protein precursor
145,152670,ETNP14_68mB_PROKKA_96074,27.62,7,1,1,,18137,Photosystem Q(B) protein precursor
145,152671,ETNP14_68maa_PROKKA_92623,27.62,5,1,1,,25682,Photosystem Q(B) protein precursor
145,152672,ETNP14_68mB_PROKKA_06538,27.62,4,1,1,,31892,Photosystem Q(B) protein precursor
145,152673,ETNP_120m_PROKKA_84421,27.62,4,1,1,,31906,Photosystem Q(B) protein precursor
145,152674,ETNP14_68mB_PROKKA_19223,27.62,3,1,1,,39842,Photosystem Q(B) protein precursor
145,152675,WP_011294225,27.62,3,1,1,,39638,photosystem II protein D1 Prochlorococcus
160,152676,ETNP_150m_particle_PROKKA_15820,27.45,10,1,1,,11342,ATP synthase subunit alpha
110,99498,ETNP_70m_PROKKA_139337,27.43,15,1,1,,6361,hypothetical protein
110,99499,ETNP_120m_PROKKA_206053,27.43,4,1,1,,23591,Core histone H2A/H2B/H3/H4
110,86724,ETNP_120m_free_PROKKA_147607,27.43,4,1,1,,23591,Core histone H2A/H2B/H3/H4
110,86725,ETNP_120m_particle_PROKKA_10426,27.43,4,1,1,,23591,Core histone H2A/H2B/H3/H4
187,152697,WP_042850028,27.35,9,1,1,,12308,plastocyanin Prochlorococcus sp MIT 0604
279,152691,WP_013962285,27.11,3,2,2,,63375,arginyl-tRNA synthetase Roseobacter litoralis
223,152682,NP_125m_PROKKA_12697,26.95,5,2,2,,25550,Biotin carboxylase
124,152980,ETNP_120m_particle_PROKKA_108621,26.94,0,1,1,Mutation,247622,Chromosome partition protein Smc
188,85687,ETNP_120m_PROKKA_146427,26.81,2,1,1,,61985,Elongation factor G
189,85450,ETNP14_120maa_PROKKA_34426,26.37,4,1,1,,23823,Zinc import ATP-binding protein ZnuC
190,152705,ETNP_160m_PROKKA_73365,26.28,4,1,1,,43584,60 kDa chaperonin 5
96,152709,ETNP14_120maa_PROKKA_155781,26.12,7,1,1,,12808,50S ribosomal protein L30
165,152712,ETNP14_120maa_PROKKA_165394,25.81,7,1,1,,11729,hypothetical protein
121,152713,ETNP_70m_PROKKA_141158,25.78,19,1,1,,5415,hypothetical protein
178,86081,ETNP_180m_PROKKA_121628,24.83,5,1,1,Mutation,39193,Protein RecA
65,152696,ETNP_120m_particle_PROKKA_136730,24.48,2,1,1,,48443,ATP-dependent Clp protease ATP-binding subunit ClpX
193,152729,WP_011311000,24.35,3,1,1,,28233,DNAase Thiobacillus denitrificans
174,152734,WP_014472835,24.25,3,1,1,,25153,regulator Arcobacter sp L
163,152703,WP_015798943,24.09,3,1,1,,46592,FAD-dependent pyridine nucleotide-disulfide oxidoreductase Acidimicrobium ferrooxidans
194,152737,XP_003075254,23.52,2,1,1,,59690,unnamed protein product partial  Ostreococcus tauri
196,85808,ETNP_100m_particle_PROKKA_59590,23.37,12,1,1,,7921,hypothetical protein
164,152707,ETNP14_120maa_PROKKA_127254,23.33,4,1,1,,41299,Diaminopropionate ammonia-lyase
164,152708,ETNP14_68maa_PROKKA_168792,23.33,4,1,1,,41340,Diaminopropionate ammonia-lyase
137,152743,ETNP_180m_PROKKA_54233,23.26,3,1,1,,28182,hypothetical protein
197,152742,ETNP14_120maa_PROKKA_187731,23.01,4,1,1,,26307,Macrolide export ATP-binding/permease protein MacB
198,152744,ETNP_100m_particle_PROKKA_41149,22.98,3,1,1,,36740,Sialic acid TRAP transporter permease protein SiaT
199,152745,ETNP_110m_PROKKA_28803,22.96,4,1,1,,26420,hypothetical protein
133,85792,WP_013261177,22.68,1,1,1,,86250,RND transporter gamma proteobacterium HdN1
203,152758,NP_125m_PROKKA_09752,22.64,2,1,1,,31415,Aminodeoxyfutalosine synthase
203,152759,NP_100m_PROKKA_10326,22.64,2,1,1,,39047,Aminodeoxyfutalosine synthase
203,152760,NP_85m_PROKKA_11730,22.64,2,1,1,,39058,Aminodeoxyfutalosine synthase
169,152721,ETNP14_120maa_PROKKA_08495,22.57,1,1,1,,62560,Periplasmic dipeptide transport protein precursor
202,152750,NP_125m_PROKKA_15500,22.52,6,1,1,,14768,hypothetical protein
202,152753,ETNP_300m_PROKKA_133944,22.52,3,1,1,,26363,hypothetical protein
202,152754,ETNP_140m_PROKKA_141388,22.52,3,1,1,,31818,hypothetical protein
202,152755,ETNP_160m_PROKKA_142357,22.52,3,1,1,,31818,hypothetical protein
113,152751,ETNP_120m_free_PROKKA_44152,22.50,4,1,1,,26874,Acryloyl-CoA reductase (NADH)
152,152752,ETNP_120m_particle_PROKKA_210964,22.47,6,1,1,,19251,hypothetical protein
176,152757,ETNP14_120maa_PROKKA_35450,22.41,4,1,1,,21215,hypothetical protein
127,3183,ETNP14_68mB_PROKKA_97541,22.30,4,1,0,,28493,ATP synthase subunit beta
123,152762,ETNP_90m_PROKKA_141447,22.20,4,1,1,,19714,hypothetical protein
205,152764,ETNP_120m_PROKKA_251294,21.98,3,1,1,,34911,Membrane dipeptidase (Peptidase family M19)
205,152765,ETNP_90m_PROKKA_31909,21.98,3,1,1,,34911,Membrane dipeptidase (Peptidase family M19)
205,152766,ETNP_70m_PROKKA_77678,21.98,3,1,1,,34963,Membrane dipeptidase (Peptidase family M19)
205,152767,ETNP14_68maa_PROKKA_13289,21.98,3,1,1,,34911,Membrane dipeptidase (Peptidase family M19)
205,152768,ETNP_100m_PROKKA_43624,21.98,3,1,1,,34911,Membrane dipeptidase (Peptidase family M19)
168,152718,ETNP_100m_particle_PROKKA_119931,21.97,1,1,1,,65022,Modification methylase DpnIIB
168,152769,ETNP_70m_PROKKA_125470,21.97,9,1,1,,8570,hypothetical protein
168,152770,ETNP_90m_PROKKA_64849,21.97,7,1,1,,10939,hypothetical protein
168,152772,WP_014473186,21.97,2,1,1,,51595,diguanylate cyclase Arcobacter sp L
206,152771,ETNP_120m_particle_PROKKA_179087,21.96,2,1,1,,39631,hypothetical protein
167,152716,ETNP_110m_PROKKA_02211,21.96,2,1,1,,50620,Cystathionine beta-lyase PatB
179,156159,ETNP14_68maa_PROKKA_168148,21.83,3,1,1,Mutation,35529,Oligopeptide transport system permease protein OppC
170,152726,WP_012624191,21.76,1,1,1,,60583,trehalose-binding protein Desulfovibrio desulfuricans
134,152677,ETNP14_68maa_PROKKA_15084,21.75,0,1,1,,357148,hypothetical protein
134,152681,ETNP_100m_particle_PROKKA_67477,21.75,0,1,1,,356979,hypothetical protein
134,152775,ETNP_120m_PROKKA_114860,21.75,1,1,1,,218318,hypothetical protein
208,152777,ETNP_300m_PROKKA_61114,21.72,3,1,1,,41021,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
208,152778,ETNP14_120maa_PROKKA_26935,21.72,3,1,1,,41743,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
119,152793,BAL60077,21.59,2,1,1,,47513,trk system potassium uptake protein TrkA Candidatus Acetothermus autotrophicum
211,152795,ETNP_120m_particle_PROKKA_227614,21.44,2,1,1,,38333,hypothetical protein
171,108620,ETNP14_120maa_PROKKA_122073,21.36,3,1,1,,34557,Acryloyl-CoA reductase (NADH)
116,15,WP_011127385,21.32,1,1,1,,57175,molecular chaperone GroEL Synechococcus
116,11,WP_038546435,21.32,1,1,1,,57099,molecular chaperone GroEL Synechococcus sp KORDI-100
116,50,WP_006171951,21.32,1,1,1,,57476,molecular chaperone GroEL Synechococcus sp WH 5701
116,152790,ETNP_120m_PROKKA_243052,21.32,12,1,1,,7470,hypothetical protein
116,152791,ETNP_160m_PROKKA_98618,21.32,9,1,1,,10495,hypothetical protein
116,152798,ETNP_180m_PROKKA_128331,21.32,3,1,1,,31059,Asparagine synthetase [glutamine-hydrolyzing] 1
150,152678,ETNP_300m_PROKKA_154030,21.30,6,1,1,,15796,hypothetical protein
150,152679,ETNP_180m_PROKKA_93761,21.30,6,1,1,,15796,hypothetical protein
117,28638,XP_003054761,21.28,0,1,1,,430289,predicted protein  Micromonas pusilla CCMP1545
70,152796,ETNP14_68mB_PROKKA_174266,21.14,19,1,1,,4843,hypothetical protein
70,152797,ETNP14_68mB_PROKKA_164975,21.14,13,1,1,,6977,hypothetical protein
212,152799,ETNP14_120mab_PROKKA_17266,20.95,5,1,1,,19898,Putative aminoacrylate hydrolase RutD
213,152800,ETNP_90m_PROKKA_14241,20.80,8,1,1,,13143,hypothetical protein
213,152801,ETNP_70m_PROKKA_120042,20.80,7,1,1,,14454,hypothetical protein
135,152684,ETNP_120m_PROKKA_00081,20.75,1,1,1,,83783,Alanine--tRNA ligase
135,152685,ETNP_120m_free_PROKKA_112038,20.75,1,1,1,,93764,Alanine--tRNA ligase
219,152813,ETNP_120m_particle_PROKKA_139810,20.40,3,1,1,,30930,50S ribosomal protein L2
217,152810,ETNP_70m_PROKKA_109269,20.38,3,1,1,,28561,hypothetical protein
115,152686,NP_85m_PROKKA_25757,20.10,4,1,1,,21741,ATP synthase subunit beta
115,152687,ETNP14_120maa_PROKKA_172964,20.10,4,1,1,,21741,ATP synthase subunit beta
115,152688,ETSP_PROKKA_00395,20.10,4,1,1,,21760,ATP synthase subunit beta
115,152689,ETNP_140m_PROKKA_36747,20.10,2,1,1,,43928,ATP synthase subunit beta
115,152690,ETNP_100m_PROKKA_12953,20.10,2,1,1,,43928,ATP synthase subunit beta
115,3829,NP_300m_PROKKA_15057,20.10,2,1,1,,49774,ATP synthase subunit beta
115,3830,ETNP14_120maa_PROKKA_111901,20.10,2,1,1,,49774,ATP synthase subunit beta
115,3108,ETNP14_120maa_PROKKA_96724,20.10,2,1,1,,49839,ATP synthase subunit beta
115,3833,NP_85m_PROKKA_14765,20.10,2,1,1,,49774,ATP synthase subunit beta
115,152693,ETNP14_120mab_PROKKA_04301,20.10,6,1,1,,15114,ATP synthase subunit beta
115,152694,NP_300m_PROKKA_59462,20.10,6,1,1,,15071,ATP synthase subunit beta
115,152827,ETNP_120m_PROKKA_152816,20.10,15,1,1,,5856,ATP synthase subunit beta
115,152840,ETNP_100m_particle_PROKKA_10208,20.10,7,1,1,,13435,hypothetical protein
115,152896,ETNP14_120mac_PROKKA_103680,20.10,20,1,1,,4532,ATP synthase subunit beta
115,152897,ETNP14_120mab_PROKKA_80911,20.10,15,1,1,,5588,ATP synthase subunit beta
115,152898,ETNP_180m_PROKKA_52945,20.10,10,1,1,,9052,hypothetical protein
115,152899,ETNP_90m_PROKKA_46438,20.10,6,1,1,,15909,hypothetical protein
115,152900,ETNP_70m_PROKKA_122625,20.10,6,1,1,,15909,hypothetical protein
115,152901,ETNP_100m_particle_PROKKA_45723,20.10,5,1,1,,16706,hypothetical protein
115,152902,ETNP_120m_PROKKA_277396,20.10,4,1,1,,23785,hypothetical protein
115,152903,ETNP_120m_particle_PROKKA_53702,20.10,3,1,1,,26242,hypothetical protein
