Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
130,1664,ETNP14_68maa_PROKKA_188970,120.08,16,7,2,,28667,Photosystem II protein
109,247,ETNP_110m_PROKKA_38805,120.00,23,5,2,,33171,Apocytochrome f precursor
109,248,ETNP_90m_PROKKA_03589,120.00,23,5,2,,33201,Apocytochrome f precursor
109,249,ETNP_120m_PROKKA_242636,120.00,23,5,2,,33201,Apocytochrome f precursor
133,1189,AGH57838.1,119.90,9,6,0,,39411,photosystem II D2 protein [Synechococcus phage KBS-M-1A]
86,274,ETNP_120m_PROKKA_306576,119.52,48,9,1,,13144,50S ribosomal protein L7/L12
86,275,ETNP_100m_PROKKA_36244,119.52,48,9,1,,13144,50S ribosomal protein L7/L12
86,276,ETNP_100m_particle_PROKKA_109179,119.52,48,9,1,,13144,50S ribosomal protein L7/L12
86,277,ETNP_90m_PROKKA_154007,119.52,48,9,1,,13144,50S ribosomal protein L7/L12
86,278,ETNP_110m_PROKKA_13764,119.52,48,9,1,,13144,50S ribosomal protein L7/L12
141,561,ETNP_90m_PROKKA_102743,119.20,43,5,3,,17329,R-phycocyanin-2 subunit alpha
141,562,ETNP_120m_particle_PROKKA_157310,119.20,43,5,3,,17329,R-phycocyanin-2 subunit alpha
141,563,ETNP_100m_particle_PROKKA_54273,119.20,43,5,3,,17329,R-phycocyanin-2 subunit alpha
141,564,ETNP_120m_free_PROKKA_94752,119.20,43,5,3,,17329,R-phycocyanin-2 subunit alpha
141,565,ETNP_120m_PROKKA_09407,119.20,43,5,3,,17329,R-phycocyanin-2 subunit alpha
152,1453,NP_300m_PROKKA_46512,119.05,21,6,1,,17444,Photosystem II D2 protein
152,1454,NP_30m_PROKKA_11063,119.05,21,6,1,,17444,Photosystem II D2 protein
152,1231,YP_004323821.1,119.05,9,6,1,,39295,photosystem II D2 protein [Prochlorococcus phage Syn33]
152,1234,ADO99569.1,119.05,9,6,1,,39295,photosystem II D2 protein [Prochlorococcus phage Syn33]
152,1211,ETNP14_68mB_PROKKA_01574,119.05,30,6,1,,12294,Photosystem II D2 protein
152,1229,AOO12630.1,119.05,9,6,1,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
152,1230,AOO12398.1,119.05,9,6,1,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
152,1232,ADO99318.1,119.05,9,6,1,,39267,photosystem II D2 protein [Prochlorococcus phage Syn1]
152,1233,AOO12163.1,119.05,9,6,1,,39201,photosystem II protein D2 [Cyanophage S-RIM44]
152,1235,AOO12863.1,119.05,9,6,1,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
152,1236,AMO43457.1,119.05,9,6,1,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
152,1237,AOO11929.1,119.05,9,6,1,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
152,1238,YP_004324588.1,119.05,9,6,1,,39267,photosystem II D2 protein [Prochlorococcus phage Syn1]
152,1239,AOO11697.1,119.05,9,6,1,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
152,1240,AOO13096.1,119.05,9,6,1,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
152,1169,ETNP14_68maa_PROKKA_149938,119.05,9,6,1,,39359,Photosystem II D2 protein
152,1241,YP_003097254.1,119.05,9,6,1,,39639,D2 [Synechococcus phage S-RSM4]
152,1242,CAR63217.1,119.05,9,6,1,,39639,D2 [Synechococcus phage S-RSM4]
137,87,ETNP_90m_PROKKA_50417,118.72,17,8,1,,63549,DNA-directed RNA polymerase subunit beta'
153,326,ETNP_90m_PROKKA_193787,116.86,27,6,1,,32176,ATP synthase subunit alpha
38,265,ETNP_160m_PROKKA_160541,116.83,70,9,1,,10438,Photosystem I reaction center subunit II
108,242,WP_038654094,116.80,17,9,0,,54020,ATP F0F1 synthase subunit alpha Prochlorococcus sp MIT 0801
295,1263,ETNP14_68mB_PROKKA_04438,116.21,42,3,2,,11408,ATP synthase subunit delta
295,1264,ETNP_140m_PROKKA_90996,116.21,38,3,2,,12766,ATP synthase subunit delta
295,1155,ETNP_120m_PROKKA_108747,116.21,24,3,2,,19762,ATP synthase subunit delta
295,1156,ETNP_160m_PROKKA_111843,116.21,24,3,2,,19762,ATP synthase subunit delta
295,1265,ETNP_100m_particle_PROKKA_130769,116.21,24,3,2,,19723,ATP synthase subunit delta
295,1157,ETNP_100m_particle_PROKKA_135114,116.21,24,3,2,,19776,ATP synthase subunit delta
295,1266,ETNP_140m_PROKKA_113876,116.21,24,3,2,,19723,ATP synthase subunit delta
295,1158,ETNP_90m_PROKKA_111296,116.21,24,3,2,,19762,ATP synthase subunit delta
295,1159,ETNP_100m_PROKKA_03750,116.21,24,3,2,,19762,ATP synthase subunit delta
295,1267,ETNP_100m_PROKKA_79267,116.21,24,3,2,,19723,ATP synthase subunit delta
295,1268,ETNP_110m_PROKKA_14188,116.21,24,3,2,,19723,ATP synthase subunit delta
295,1269,ETNP_120m_PROKKA_179378,116.21,24,3,2,,19723,ATP synthase subunit delta
295,1270,ETNP_90m_PROKKA_149428,116.21,24,3,2,,19723,ATP synthase subunit delta
120,192,ETNP_90m_PROKKA_50418,115.23,12,8,1,,87436,Bifunctional DNA-directed RNA polymerase subunit beta-beta'
183,373,ETNP_100m_particle_PROKKA_73037,114.73,47,7,7,,14119,30S ribosomal protein S5
183,281,ETNP_100m_PROKKA_56431,114.73,29,7,7,,23227,30S ribosomal protein S5
183,282,ETNP_120m_PROKKA_231035,114.73,29,7,7,,23227,30S ribosomal protein S5
183,283,ETNP14_68maa_PROKKA_146376,114.73,29,7,7,,23227,30S ribosomal protein S5
106,244,XP_003062500,114.17,27,11,1,,49730,alpha tubulin  Micromonas pusilla CCMP1545
106,245,XP_003058621,114.17,27,11,1,,49730,alpha tubulin  Micromonas pusilla CCMP1545
207,354,ETNP_120m_PROKKA_236705,114.03,33,5,1,,27576,Cell division protein FtsZ
167,475,WP_042849808,113.12,8,6,0,,56017,photosystem II CP47 chlorophyll apoprotein Prochlorococcus sp MIT 0604
65,167,ETNP_160m_PROKKA_80027,112.86,23,9,1,,45882,Photosystem II 44 kDa reaction center protein
123,501,ETNP_140m_PROKKA_140406,112.27,37,8,0,,16636,Photosystem II protein
146,294,ETNP14_68maa_PROKKA_10583,112.14,14,8,1,,50892,Major capsid protein Gp23
146,295,ETNP14_68maa_PROKKA_178249,112.14,14,8,1,,50869,Major capsid protein Gp23
79,261,XP_003056479,111.98,19,12,0,,49615,beta tubulin  Micromonas pusilla CCMP1545
121,292,ETNP14_68maa_PROKKA_146019,111.66,45,8,0,,13251,50S ribosomal protein L7/L12
121,293,ETNP_100m_PROKKA_36243,111.66,45,8,0,,13241,50S ribosomal protein L7/L12
142,380,ETNP_100m_particle_PROKKA_50716,111.49,31,8,2,,20575,hypothetical protein
113,91,NP_85m_PROKKA_04528,111.30,13,9,3,,95451,Perchlorate reductase subunit alpha precursor
113,92,ETNP14_120maa_PROKKA_56104,111.30,13,9,3,,96721,Perchlorate reductase subunit alpha precursor
138,157,ETNP_100m_PROKKA_13907,111.08,30,8,0,,34157,DNA-directed RNA polymerase subunit alpha
138,158,ETNP_90m_PROKKA_195974,111.08,30,8,0,,34157,DNA-directed RNA polymerase subunit alpha
94,258,ETNP_90m_PROKKA_124007,110.71,20,8,0,,44812,Photosystem II 44 kDa reaction center protein
150,566,WP_011127365,109.65,10,8,1,,54069,ATP synthase subunit alpha Synechococcus sp WH 8102
180,661,XP_003061104,109.64,12,5,4,,41766,actin flagellar inner arm intermediate chain  Micromonas pusilla CCMP1545
105,516,ETNP_70m_PROKKA_132488,109.33,51,8,1,,11367,Core histone H2A/H2B/H3/H4
105,517,ETNP_120m_particle_PROKKA_44959,109.33,51,8,1,,11365,Core histone H2A/H2B/H3/H4
105,518,ETNP14_68mB_PROKKA_59955,109.33,51,8,1,,11367,Core histone H2A/H2B/H3/H4
105,519,XP_003061756,109.33,51,8,1,,11395,predicted protein  Micromonas pusilla CCMP1545
105,520,XP_003063038,109.33,51,8,1,,11395,predicted protein  Micromonas pusilla CCMP1545
105,521,ETNP_90m_PROKKA_109358,109.33,51,8,1,,11367,Core histone H2A/H2B/H3/H4
105,522,ETNP_70m_PROKKA_144910,109.33,51,8,1,,11395,Core histone H2A/H2B/H3/H4
105,523,XP_003061514,109.33,51,8,1,,11395,histone H4  Micromonas pusilla CCMP1545
105,524,XP_003059520,109.33,51,8,1,,11395,predicted protein  Micromonas pusilla CCMP1545
105,541,XP_003074685,109.33,19,8,1,,31136,Histone H4 ISS  Ostreococcus tauri
147,57386,ETNP_120m_particle_PROKKA_72900,109.31,13,7,0,,50373,Major capsid protein Gp23
173,597,WP_011863563,109.27,13,8,0,,54276,ATP synthase subunit alpha Prochlorococcus
188,575,ETNP_140m_PROKKA_43220,109.16,40,5,1,,17588,30S ribosomal protein S7
211,663,ETNP_120m_free_PROKKA_154615,109.10,11,5,5,,67115,von Willebrand factor type A domain protein
212,579,ETNP_110m_PROKKA_40004,108.95,17,5,5,,51665,Adenosylhomocysteinase
118,557,ETNP_100m_particle_PROKKA_140022,108.54,51,8,1,,11381,Core histone H2A/H2B/H3/H4
148,230,WP_036912688,108.33,30,8,2,,34181,DNA-directed RNA polymerase subunit alpha Prochlorococcus
148,231,WP_011131122,108.33,30,8,2,,34181,DNA-directed RNA polymerase subunit alpha Prochlorococcus marinus
187,214,ETNP_140m_PROKKA_116680,108.15,18,7,7,,50603,Ribulose bisphosphate carboxylase
187,215,ETNP_100m_particle_PROKKA_43440,108.15,18,7,7,,50603,Ribulose bisphosphate carboxylase
187,216,ETNP_100m_PROKKA_19145,108.15,18,7,7,,50603,Ribulose bisphosphate carboxylase
187,217,ETNP14_68maa_PROKKA_78816,108.15,18,7,7,,50635,Ribulose bisphosphate carboxylase
187,218,ETNP_110m_PROKKA_46656,108.15,18,7,7,,50603,Ribulose bisphosphate carboxylase
187,219,ETNP_90m_PROKKA_24753,108.15,18,7,7,,50603,Ribulose bisphosphate carboxylase
187,220,ETNP_160m_PROKKA_96972,108.15,18,7,7,,50637,Ribulose bisphosphate carboxylase
110,363,WP_042850333,108.12,15,7,0,,52814,glutamine synthetase Prochlorococcus sp MIT 0604
192,525,ETNP_90m_PROKKA_181228,107.24,54,5,2,,12199,hypothetical protein
192,526,ETNP_110m_PROKKA_30272,107.24,54,5,2,,12199,hypothetical protein
192,527,ETNP_140m_PROKKA_142236,107.24,54,5,2,,12199,hypothetical protein
192,528,ETNP_100m_particle_PROKKA_71648,107.24,54,5,2,,12199,hypothetical protein
192,529,NP_85m_PROKKA_22382,107.24,54,5,2,,12199,hypothetical protein
251,978,ETNP_100m_PROKKA_57003,107.14,14,5,5,,41584,S-adenosylmethionine synthase
251,979,ETNP_90m_PROKKA_94812,107.14,13,5,5,,44399,S-adenosylmethionine synthase
251,980,ETNP_140m_PROKKA_05390,107.14,13,5,5,,44355,S-adenosylmethionine synthase
251,981,ETNP_110m_PROKKA_02396,107.14,13,5,5,,44355,S-adenosylmethionine synthase
90,333,WP_011130418,106.68,19,10,2,,38543,divinyl chlorophyll ab light-harvesting protein PcbB Prochlorococcus marinus
90,334,WP_036910588,106.68,19,10,2,,38660,dihydroorotate oxidase Prochlorococcus
174,1556,ETNP_100m_PROKKA_24476,106.67,36,7,3,,12390,Nitrogen regulatory protein P-II
174,1557,ETNP_90m_PROKKA_202569,106.67,36,7,3,,12390,Nitrogen regulatory protein P-II
174,1558,WP_011130849,106.67,36,7,3,,12362,nitrogen regulatory protein P-II Prochlorococcus marinus
174,1559,NP_85m_PROKKA_31666,106.67,36,7,3,,12376,Nitrogen regulatory protein P-II
174,1560,ETNP_90m_PROKKA_165756,106.67,36,7,3,,12376,Nitrogen regulatory protein P-II
174,1561,ETNP14_68maa_PROKKA_72299,106.67,36,7,3,,12376,Nitrogen regulatory protein P-II
174,1562,ETNP_120m_PROKKA_54126,106.67,36,7,3,,12390,Nitrogen regulatory protein P-II
174,1563,ETNP_100m_particle_PROKKA_137353,106.67,36,7,3,,12390,Nitrogen regulatory protein P-II
174,1564,ETNP_120m_PROKKA_235908,106.67,36,7,3,,12376,Nitrogen regulatory protein P-II
174,1565,ETNP_100m_PROKKA_53395,106.67,36,7,3,,12376,Nitrogen regulatory protein P-II
174,1566,WP_036911385,106.67,36,7,3,,12390,nitrogen regulatory protein P-II Prochlorococcus
134,474,ETNP_100m_particle_PROKKA_82300,106.14,50,7,3,,14624,Tubulin/FtsZ family  GTPase domain
164,364,ETNP_140m_PROKKA_02380,105.76,20,7,0,,30675,Major capsid protein Gp23
131,355,WP_036911021,105.63,45,8,1,,13248,50S ribosomal protein L7L12 Prochlorococcus
131,356,WP_011131455,105.63,45,8,1,,13173,50S ribosomal protein L7L12 Prochlorococcus marinus
131,357,ETNP_120m_free_PROKKA_123799,105.63,45,8,1,,13275,50S ribosomal protein L7/L12
161,718,ETNP_100m_particle_PROKKA_147384,105.56,10,5,0,,60442,Photosystem I P700 chlorophyll a apoprotein A1
162,513,ETNP_140m_PROKKA_127613,105.03,69,7,4,,8750,hypothetical protein
162,514,ETNP_100m_PROKKA_46737,105.03,53,7,4,,11297,hypothetical protein
165,559,ETNP14_120maa_PROKKA_135652,104.87,25,6,1,,28872,Major capsid protein Gp23
165,560,NP_85m_PROKKA_25731,104.87,23,6,1,,30726,Major capsid protein Gp23
165,495,ETNP_150m_particle_PROKKA_39508,104.87,19,6,1,,36972,Major capsid protein Gp23
119,729,ETNP_90m_PROKKA_126367,104.34,7,4,1,,79393,Photosystem I P700 chlorophyll a apoprotein A2
157,1509,ETNP_120m_free_PROKKA_187241,104.16,46,8,4,,12248,Nitrogen regulatory protein P-II
157,1510,ETNP_100m_particle_PROKKA_60224,104.16,46,8,4,,12248,Nitrogen regulatory protein P-II
157,1511,ETNP_90m_PROKKA_90760,104.16,46,8,4,,12248,Nitrogen regulatory protein P-II
157,1512,ETNP_120m_PROKKA_308269,104.16,46,8,4,,12248,Nitrogen regulatory protein P-II
157,1513,ETNP_140m_PROKKA_158331,104.16,46,8,4,,12248,Nitrogen regulatory protein P-II
157,1514,ETNP_120m_particle_PROKKA_08576,104.16,46,8,4,,12248,Nitrogen regulatory protein P-II
182,427,ETNP_100m_PROKKA_95633,104.10,40,5,1,,17558,30S ribosomal protein S7
182,573,ETNP_160m_PROKKA_206881,104.10,48,5,1,,14820,30S ribosomal protein S7
182,574,NP_85m_PROKKA_13246,104.10,40,5,1,,17602,30S ribosomal protein S7
117,180,WP_036914378,104.09,17,8,1,,50893,photosystem II reaction center protein Prochlorococcus
132,469,WP_038654262,103.92,14,8,0,,43584,elongation factor Tu Prochlorococcus sp MIT 0801
156,847,WP_011128574,102.30,26,7,1,,18253,carbon dioxide-concentrating protein CcmK Synechococcus sp WH 8102
156,848,WP_038543765,102.30,26,7,1,,18102,carbon dioxide-concentrating protein CcmK Synechococcus sp KORDI-100
156,849,WP_011130570,102.30,24,7,1,,20174,carboxysome shell protein Prochlorococcus marinus
122,159,ETNP_100m_particle_PROKKA_73776,102.15,30,8,2,,34202,DNA-directed RNA polymerase subunit alpha
122,160,ETNP_120m_PROKKA_145480,102.15,30,8,2,,34202,DNA-directed RNA polymerase subunit alpha
122,161,ETNP_100m_PROKKA_30173,102.15,30,8,2,,34202,DNA-directed RNA polymerase subunit alpha
177,1226,ETNP_120m_PROKKA_213547,101.20,58,5,5,,12564,hypothetical protein
170,365,WP_006169762,99.99,45,7,0,,13004,50S ribosomal protein L7L12 Synechococcus
155,696,ETNP14_68maa_PROKKA_115939,99.78,57,6,0,,10331,Photosystem I reaction center subunit II
172,607,ETNP_100m_PROKKA_37128,99.75,38,6,1,,13205,50S ribosomal protein L7/L12
172,608,ETNP_120m_PROKKA_223751,99.75,38,6,1,,13205,50S ribosomal protein L7/L12
172,609,ETNP_100m_particle_PROKKA_79611,99.75,38,6,1,,13205,50S ribosomal protein L7/L12
172,610,ETNP_90m_PROKKA_48193,99.75,38,6,1,,13205,50S ribosomal protein L7/L12
103,241,XP_003082284,99.72,27,11,0,,50099,TBA_CHLVU Tubulin alpha chain ISS  Ostreococcus tauri
103,257,XP_003080933,99.72,25,11,0,,52460,TBA_CHLVU Tubulin alpha chain ISS  Ostreococcus tauri
140,530,ETNP_100m_PROKKA_62734,99.61,35,5,5,,17631,Photosystem Q(B) protein precursor
140,532,NP_100m_PROKKA_18596,99.61,23,5,5,,26989,Photosystem Q(B) protein precursor
140,533,ETNP_120m_particle_PROKKA_100221,99.61,18,5,5,,35515,Photosystem Q(B) protein precursor
140,534,ETNP_100m_particle_PROKKA_60371,99.61,17,5,5,,36134,Photosystem Q(B) protein precursor
140,535,WP_011129798,99.61,16,5,5,,39412,photosystem II protein D1 Prochlorococcus marinus
140,536,ETNP_160m_PROKKA_60459,99.61,16,5,5,,39397,Photosystem Q(B) protein precursor
140,537,ETNP14_68maa_PROKKA_146431,99.61,16,5,5,,39397,Photosystem Q(B) protein precursor
140,538,WP_036916046,99.61,16,5,5,,39428,photosystem II protein D1 Prochlorococcus
85,79,WP_036911349,99.09,16,10,6,,72034,DNA-directed RNA polymerase subunit gamma Prochlorococcus
85,77,WP_038546190,99.09,16,10,6,,72321,DNA-directed RNA polymerase subunit gamma Synechococcus sp KORDI-100
85,80,WP_011130874,99.09,16,10,6,,72277,DNA-directed RNA polymerase subunit gamma Prochlorococcus marinus
85,81,ETNP_140m_PROKKA_133313,99.09,16,10,6,,72101,DNA-directed RNA polymerase subunit beta'
163,431,XP_003074279,98.60,16,9,0,,52955,TBB1_VOLCA Tubulin beta chain ISS  Ostreococcus tauri
226,2037,NP_300m_PROKKA_37428,98.24,7,3,0,,35837,Elongation factor Tu
226,2031,ETNP_180m_PROKKA_184767,98.24,7,3,0,,39160,Elongation factor Tu
226,2032,ETNP_300m_PROKKA_08408,98.24,6,3,0,,42707,Elongation factor Tu
92,321,WP_011824174,98.03,17,8,1,,50493,photosystem II reaction center protein Prochlorococcus
92,322,WP_011818757,98.03,17,8,1,,50499,photosystem II reaction center protein Prochlorococcus
154,494,ETNP14_68maa_PROKKA_177942,97.50,18,7,0,,43232,Elongation factor Tu
196,1074,ETNP_140m_PROKKA_110608,97.40,28,6,1,,22256,putative peroxiredoxin
205,2303,ETNP_120m_free_PROKKA_124989,96.35,29,6,2,,12263,Nitrogen regulatory protein P-II
237,1466,ETNP_100m_particle_PROKKA_00522,95.80,39,5,2,,15899,Photosystem I reaction center subunit II
237,1467,ETNP_120m_PROKKA_308777,95.80,39,5,2,,15899,Photosystem I reaction center subunit II
124,348,ETNP_90m_PROKKA_180887,95.78,22,4,1,,33384,Apocytochrome f precursor
124,349,ETNP_120m_PROKKA_308632,95.78,22,4,1,,33384,Apocytochrome f precursor
124,350,ETNP_100m_particle_PROKKA_142895,95.78,22,4,1,,33384,Apocytochrome f precursor
98,717,WP_006173380,95.72,43,8,3,,15749,photosystem I reaction center subunit II PsaD Synechococcus sp WH 5701
208,1075,ETNP_100m_PROKKA_15148,95.49,28,6,1,,22284,putative peroxiredoxin
208,1076,ETNP_90m_PROKKA_157181,95.49,28,6,1,,22269,putative peroxiredoxin
194,889,ETNP_140m_PROKKA_69877,95.33,17,5,1,,35015,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
144,714,ETNP14_68maa_PROKKA_93702,94.81,37,6,0,,15614,Photosystem I reaction center subunit II
271,1889,ETNP_100m_particle_PROKKA_107631,94.25,16,3,1,,22346,putative peroxiredoxin
149,163,WP_011131148,93.86,13,8,8,,75639,elongation factor G Prochlorococcus marinus
215,1914,NP_300m_PROKKA_02121,93.40,9,4,1,,39744,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
190,375,WP_042250442,92.70,5,6,0,,131958,nitrate oxidoreductase subunit alpha  partial Nitrospina gracilis
206,1123,ETNP_110m_PROKKA_33649,92.49,10,3,0,,52988,Photosystem I P700 chlorophyll a apoprotein A1
179,367,XP_003074486,92.46,12,8,0,,64641,TBB1_VOLCA Tubulin beta chain ISS partial  Ostreococcus tauri
242,984,ETNP_100m_particle_PROKKA_138956,91.92,51,5,2,,10358,hypothetical protein
181,590,ETNP_140m_PROKKA_154199,91.91,17,6,0,,18960,R-phycoerythrin subunit beta
181,591,ETNP14_68maa_PROKKA_85196,91.91,17,6,0,,18751,R-phycoerythrin subunit beta
181,592,ETNP_100m_PROKKA_50420,91.91,17,6,0,,18751,R-phycoerythrin subunit beta
181,593,ETNP_120m_particle_PROKKA_234095,91.91,17,6,0,,18907,R-phycoerythrin subunit beta
181,594,ETNP_90m_PROKKA_34236,91.91,17,6,0,,18751,R-phycoerythrin subunit beta
181,595,ETNP_140m_PROKKA_35143,91.91,17,6,0,,18751,R-phycoerythrin subunit beta
181,596,NP_85m_PROKKA_10912,91.91,17,6,0,,18796,R-phycoerythrin subunit beta
181,971,ETNP14_68maa_PROKKA_118018,91.91,17,6,0,,19217,R-phycoerythrin subunit beta
136,476,WP_036912725,91.42,7,6,1,,85008,photosystem I P700 chlorophyll a apoprotein A1 Prochlorococcus
136,477,WP_011131137,91.42,7,6,1,,84981,photosystem I P700 chlorophyll a apoprotein A1 Prochlorococcus marinus
198,880,ETNP_140m_PROKKA_41976,90.86,13,4,4,,42065,Ferredoxin--NADP reductase
198,881,ETNP_90m_PROKKA_29564,90.86,13,4,4,,42079,Ferredoxin--NADP reductase
175,1960,NP_85m_PROKKA_17356,90.82,24,6,3,,10557,Ferredoxin-1
175,1962,ETNP_110m_PROKKA_09360,90.82,24,6,3,,10557,Ferredoxin-1
175,1963,ETNP_140m_PROKKA_101160,90.82,24,6,3,,10557,Ferredoxin-1
200,1153,NP_300m_PROKKA_25675,90.76,14,4,1,,29410,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
200,1172,NP_85m_PROKKA_09702,90.76,11,4,1,,39742,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
200,1173,NP_85m_PROKKA_14278,90.76,11,4,1,,39694,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
200,1174,NP_300m_PROKKA_22657,90.76,11,4,1,,39694,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
200,1175,ETNP14_68maa_PROKKA_144097,90.76,11,4,1,,39674,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
200,1176,NP_125m_PROKKA_07506,90.76,11,4,1,,39830,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
261,492,ETNP_120m_free_PROKKA_243018,90.20,6,4,4,,110932,Phycobiliprotein ApcE
261,493,ETNP_120m_PROKKA_308260,90.20,6,4,4,,110932,Phycobiliprotein ApcE
293,940,ETNP_120m_PROKKA_00651,89.89,52,4,4,,11204,hypothetical protein
293,941,ETNP_100m_PROKKA_73186,89.89,52,4,4,,11204,hypothetical protein
193,96,ETNP_90m_PROKKA_94809,89.41,27,6,6,,40647,30S ribosomal protein S1
193,97,ETNP_140m_PROKKA_01855,89.41,27,6,6,,40633,30S ribosomal protein S1
193,98,ETNP_100m_PROKKA_81792,89.41,27,6,6,,40633,30S ribosomal protein S1
101,605,ETNP_90m_PROKKA_37981,88.76,11,4,0,,52721,Glutamine synthetase
277,953,ETNP_100m_particle_PROKKA_31608,88.49,13,3,1,,34195,Phycoerythrin class 2 subunit gamma  linker polypeptide
231,850,ETNP_120m_particle_PROKKA_154518,88.16,9,3,0,,48859,ATP synthase subunit beta
201,1618,WP_011823058,87.59,25,6,1,,13260,50S ribosomal protein L7L12 Prochlorococcus
189,925,ETNP_90m_PROKKA_197311,87.27,29,5,0,,13176,50S ribosomal protein L7/L12
189,926,ETNP14_68maa_PROKKA_119462,87.27,29,5,0,,13176,50S ribosomal protein L7/L12
227,2410,ETNP_120m_PROKKA_223412,87.15,37,4,4,,6863,hypothetical protein
210,2240,ETNP_70m_PROKKA_142252,87.07,7,2,1,,41848,Bacterial actin-related protein
125,1880,WP_011128867,87.00,28,6,1,,17729,C-phycoerythrin class 2 subunit alpha Synechococcus
284,1448,ETNP_100m_PROKKA_89338,86.88,7,4,1,,48768,Major capsid protein Gp23
244,702,NP_300m_PROKKA_08816,86.35,15,5,5,,44250,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
244,703,ETNP_100m_particle_PROKKA_66319,86.35,15,5,5,,43905,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
244,704,ETNP_120m_particle_PROKKA_45848,86.35,15,5,5,,44250,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
244,692,NP_300m_PROKKA_15288,86.35,13,5,5,,50296,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
244,693,ETNP_160m_PROKKA_38126,86.35,13,5,5,,50319,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
184,508,WP_028953685,86.17,27,8,0,,19143,bleomycin hydrolase Synechococcus
230,3057,WP_036913959,86.05,20,3,1,,13062,photosystem II complex extrinsic protein precursor U Prochlorococcus
145,470,WP_006171776,85.01,14,6,0,,49866,photosystem II reaction center protein Synechococcus sp WH 5701
145,471,WP_011127543,85.01,14,6,0,,50591,photosystem II reaction center protein Synechococcus
145,472,WP_038546000,85.01,14,6,0,,50721,photosystem II reaction center protein Synechococcus sp KORDI-100
145,642,ETNP_120m_PROKKA_226400,85.01,14,6,0,,50697,Photosystem II 44 kDa reaction center protein
145,643,ETNP_100m_particle_PROKKA_19111,85.01,14,6,0,,50697,Photosystem II 44 kDa reaction center protein
204,637,ETNP_100m_PROKKA_75064,84.74,26,7,5,,27327,30S ribosomal protein S3
204,638,ETNP_90m_PROKKA_64997,84.74,26,7,5,,27327,30S ribosomal protein S3
204,639,ETNP_100m_particle_PROKKA_78236,84.74,26,7,5,,27255,30S ribosomal protein S3
168,977,WP_006171977,84.62,8,7,1,,54062,F0F1 ATP synthase subunit alpha Synechococcus sp WH 5701
234,862,ETNP_120m_PROKKA_103045,84.47,49,5,5,,11847,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
282,57389,ETNP_90m_PROKKA_149067,83.89,14,3,3,,34537,50S ribosomal protein L6
288,1257,ETNP_100m_PROKKA_12833,83.82,6,3,3,,71787,Chaperone protein HtpG
288,1258,ETNP_120m_PROKKA_145869,83.82,6,3,3,,71787,Chaperone protein HtpG
288,1259,ETNP_90m_PROKKA_171346,83.82,6,3,3,,71718,Chaperone protein HtpG
288,1374,ETNP_90m_PROKKA_168182,83.82,6,3,3,,72534,Chaperone protein HtpG
288,1375,ETNP_100m_PROKKA_00190,83.82,6,3,3,,72534,Chaperone protein HtpG
288,1544,ETNP14_68maa_PROKKA_159164,83.82,11,3,3,,38122,Chaperone protein HtpG
288,1569,ETNP_100m_particle_PROKKA_110927,83.82,8,3,3,,52447,Chaperone protein HtpG
248,1202,WP_011129603,83.64,12,4,1,,34756,cysteine synthase Prochlorococcus marinus
248,1203,WP_036910734,83.64,12,4,1,,34811,cysteine synthase Prochlorococcus
202,2376,ETNP_120m_particle_PROKKA_31709,83.52,24,5,2,,10602,Ferredoxin
202,2377,ETNP_140m_PROKKA_82876,83.52,24,5,2,,10602,Ferredoxin
202,2378,ETNP_120m_free_PROKKA_315605,83.52,24,5,2,,10602,Ferredoxin
202,2379,ETNP_110m_PROKKA_15606,83.52,24,5,2,,10602,Ferredoxin
202,2380,ETNP_120m_PROKKA_172531,83.52,24,5,2,,10602,Ferredoxin
202,2381,ETNP_100m_PROKKA_46139,83.52,24,5,2,,10602,Ferredoxin
202,2382,ETNP_90m_PROKKA_10440,83.52,24,5,2,,10602,Ferredoxin
202,2383,ETNP_100m_particle_PROKKA_153641,83.52,24,5,2,,10602,Ferredoxin
280,544,ETNP_120m_PROKKA_236512,83.43,10,4,2,,57100,Photosystem II 44 kDa reaction center protein
