Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 369,Area 369,#Peptides,#Unique,#Spec 369,PTM,Avg. Mass,Description
66,76605,ETNP_180,46.05,17,17,5.46E5,3,3,3,,25464,Acetoacetyl-CoA reductase
66,76606,ETNP_300,46.05,17,17,5.46E5,3,3,3,,25474,Acetoacetyl-CoA reductase
66,76607,ETNP_120,46.05,17,17,5.46E5,3,3,3,,25464,Acetoacetyl-CoA reductase
110,1031,ETNP_140,46.02,11,11,1.41E5,2,2,2,,22683,Tripartite tricarboxylate transporter family receptor
110,1021,ETNP_180,46.02,10,10,1.41E5,2,2,2,,24253,Tripartite tricarboxylate transporter family receptor
110,1022,ETNP_120,46.02,10,10,1.41E5,2,2,2,,24253,Tripartite tricarboxylate transporter family receptor
110,1032,ETNP_140,46.02,10,10,1.41E5,2,2,2,,24226,Tripartite tricarboxylate transporter family receptor
110,1033,ETNP_120,46.02,10,10,1.41E5,2,2,2,,24226,Tripartite tricarboxylate transporter family receptor
110,985,ETNP_120,46.02,7,7,1.41E5,2,2,2,,33964,Tripartite tricarboxylate transporter family receptor
110,986,NP_300,46.02,7,7,1.41E5,2,2,2,,33974,Tripartite tricarboxylate transporter family receptor
134,1609,ETNP_120,45.57,3,3,3.62E4,1,1,1,,48092,Oligopeptide-binding protein AppA precursor
134,1610,ETNP_120,45.57,3,3,3.62E4,1,1,1,,52952,Oligopeptide-binding protein AppA precursor
134,1471,NP_300,45.57,3,3,3.62E4,1,1,1,,58350,Glutathione-binding protein GsiB precursor
134,1450,ETNP14_120,45.57,2,2,3.62E4,1,1,1,,63384,Oligopeptide-binding protein AppA precursor
134,1451,ETNP_120,45.57,2,2,3.62E4,1,1,1,,63384,Oligopeptide-binding protein AppA precursor
134,1600,ETNP14_120,45.57,2,2,3.62E4,1,1,1,,63136,Oligopeptide-binding protein AppA precursor
134,1544,ETNP_160,45.57,2,2,3.62E4,1,1,1,,62885,Glutathione-binding protein GsiB precursor
134,1817,ETNP_140,45.57,15,15,3.62E4,1,1,1,,10189,hypothetical protein
134,1818,ETNP_180,45.57,7,7,3.62E4,1,1,1,,23524,putative ABC transporter-binding protein precursor
134,2024,ETNP_120,45.57,7,7,3.62E4,1,1,1,,21555,putative ABC transporter-binding protein precursor
134,1956,ETNP_180,45.57,4,4,3.62E4,1,1,1,,43378,Periplasmic dipeptide transport protein precursor
134,1957,ETNP_140,45.57,3,3,3.62E4,1,1,1,,47409,Periplasmic dipeptide transport protein precursor
107,1828,ETNP14_120,45.56,19,19,3.36E5,2,2,2,,10199,DNA-binding protein HU 1
107,1541,ETNP14_120,45.56,19,19,3.36E5,2,2,2,,10226,DNA-binding protein HU 1
107,1541,ETNP14_120,45.56,19,19,3.36E5,2,2,2,,10226,DNA-binding protein HU 1
107,1539,ETNP14_120,45.56,19,19,3.36E5,2,2,2,,10199,DNA-binding protein HU 1
107,1825,ETNP14_120,45.56,19,19,3.36E5,2,2,2,,10181,DNA-binding protein HU 1
107,1824,ETNP14_120,45.56,19,19,3.36E5,2,2,2,,10213,DNA-binding protein HU 1
107,1540,NP_125,45.56,19,19,3.36E5,2,2,2,,10208,DNA-binding protein HU 1
107,1825,ETNP14_120,45.56,19,19,3.36E5,2,2,2,,10181,DNA-binding protein HU 1
107,1825,ETNP14_120,45.56,19,19,3.36E5,2,2,2,,10181,DNA-binding protein HU 1
107,1825,ETNP14_120,45.56,19,19,3.36E5,2,2,2,,10181,DNA-binding protein HU 1
111,1074,NP_300,45.37,13,13,2.22E5,2,2,2,,26626,hypothetical protein
81,1555,NP_300,45.08,30,30,6.14E5,2,2,3,,8427,hypothetical protein
81,1556,ETNP_160,45.08,23,23,6.14E5,2,2,3,,11176,hypothetical protein
86,528,ETNP_110,45.04,5,5,,2,0,2,,56225,60 kDa chaperonin
86,521,ETNP14_120,45.04,5,5,,2,0,2,,57900,60 kDa chaperonin
186,2030,ETNP_160,44.93,37,37,3.12E5,1,1,1,,4204,hypothetical protein
186,2031,ETNP_120,44.93,34,34,3.12E5,1,1,1,,4592,hypothetical protein
186,2032,ETNP_140,44.93,13,13,3.12E5,1,1,1,,11643,hypothetical protein
97,994,WP_011219918.1,44.42,3,3,,2,0,2,,57563,molecular chaperone GroEL [Photobacterium profundum]
97,951,ABA59367.1,44.42,3,3,,2,0,2,,58284,Chaperonin Cpn60/TCP-1 [Nitrosococcus oceani ATCC 19707]
130,76673,NP_300,43.69,3,3,2.04E5,1,1,1,,43409,Elongation factor Tu
130,928,NP_85,43.69,3,3,2.04E5,1,1,1,,43465,Elongation factor Tu
130,929,ETNP_110,43.69,3,3,2.04E5,1,1,1,,43433,Elongation factor Tu
130,76674,NP_125,43.69,3,3,2.04E5,1,1,1,,43465,Elongation factor Tu
130,1475,ETNP_120,43.69,9,9,2.04E5,1,1,1,,14275,Elongation factor Tu
130,949,NP_30,43.69,3,3,2.04E5,1,1,1,,41708,Elongation factor Tu
130,1330,ETNP_160,43.69,3,3,2.04E5,1,1,1,,42212,Elongation factor Tu
130,946,ETNP_100,43.69,3,3,2.04E5,1,1,1,,43000,Elongation factor Tu
130,944,ETNP_120,43.69,3,3,2.04E5,1,1,1,,43000,Elongation factor Tu
130,944,ETNP_120,43.69,3,3,2.04E5,1,1,1,,43000,Elongation factor Tu
130,76679,NP_300,43.69,3,3,2.04E5,1,1,1,,43058,Elongation factor Tu
130,941,ETNP_90,43.69,3,3,2.04E5,1,1,1,,43130,Elongation factor Tu
130,1314,ETNP14_120,43.69,3,3,2.04E5,1,1,1,,43128,Elongation factor Tu
130,938,ETNP_140,43.69,3,3,2.04E5,1,1,1,,43956,Elongation factor Tu
104,1224,ETNP_120,43.18,19,19,1.85E5,2,2,2,,12241,Phasin protein
104,1224,ETNP_120,43.18,19,19,1.85E5,2,2,2,,12241,Phasin protein
104,1227,NP_300,43.18,19,19,1.85E5,2,2,2,,12241,Phasin protein
104,1228,ETNP_150,43.18,19,19,1.85E5,2,2,2,,12241,Phasin protein
104,1225,ETNP_140,43.18,19,19,1.85E5,2,2,2,,12241,Phasin protein
112,1366,ETNP_140,42.78,4,4,2.9E5,2,2,2,,58202,Oligopeptide-binding protein AppA precursor
112,1370,ETNP_300,42.78,4,4,2.9E5,2,2,2,,58202,Oligopeptide-binding protein AppA precursor
112,1367,ETNP_180,42.78,4,4,2.9E5,2,2,2,,58202,Oligopeptide-binding protein AppA precursor
112,1368,ETNP_160,42.78,4,4,2.9E5,2,2,2,,58232,Oligopeptide-binding protein AppA precursor
112,1369,ETNP_120,42.78,4,4,2.9E5,2,2,2,,58232,Oligopeptide-binding protein AppA precursor
69,76629,ETNP_140,42.58,28,28,1.26E5,3,1,3,,7976,hypothetical protein
69,76630,ETNP_160,42.58,28,28,1.26E5,3,1,3,,7976,hypothetical protein
69,76631,ETNP_120,42.58,28,28,1.26E5,3,1,3,,7976,hypothetical protein
69,76632,NP_300,42.58,28,28,1.26E5,3,1,3,,7976,hypothetical protein
69,76633,ETNP_120,42.58,28,28,1.26E5,3,1,3,,7976,hypothetical protein
69,76634,ETNP_180,42.58,28,28,1.26E5,3,1,3,,7976,hypothetical protein
69,76635,ETNP_300,42.58,28,28,1.26E5,3,1,3,,7976,hypothetical protein
69,76636,NP_100,42.58,28,28,1.26E5,3,1,3,,7976,hypothetical protein
105,76654,ETNP_100,42.46,7,7,1.02E5,2,2,2,,25698,Acetoacetyl-CoA reductase
105,76655,ETNP_100,42.46,7,7,1.02E5,2,2,2,,25638,Acetoacetyl-CoA reductase
105,76656,NP_100,42.46,7,7,1.02E5,2,2,2,,25655,Acetoacetyl-CoA reductase
105,76657,NP_85,42.46,7,7,1.02E5,2,2,2,,25656,Acetoacetyl-CoA reductase
105,76658,SAR11,42.46,7,7,1.02E5,2,2,2,,25656,Acetoacetyl-CoA reductase
105,76659,NP_300,42.46,7,7,1.02E5,2,2,2,,25656,Acetoacetyl-CoA reductase
105,76660,ETNP_120,42.46,7,7,1.02E5,2,2,2,,25684,Acetoacetyl-CoA reductase
113,570,ETNP_140,41.76,29,29,5.31E5,2,2,2,,7574,Cold shock-like protein CspE
113,568,ETNP14_120,41.76,29,29,5.31E5,2,2,2,,7574,Cold shock-like protein CspE
113,569,ETNP_180,41.76,29,29,5.31E5,2,2,2,,7574,Cold shock-like protein CspE
108,1926,ETNP_160,41.11,7,7,6.54E5,2,2,2,,27863,hypothetical protein
187,1974,NP_125,41.07,14,14,6.91E5,1,1,1,,7880,hypothetical protein
187,1973,ETNP_90,41.07,14,14,6.91E5,1,1,1,,7880,hypothetical protein
187,1976,NP_100,41.07,14,14,6.91E5,1,1,1,,7881,hypothetical protein
187,1977,NP_85,41.07,14,14,6.91E5,1,1,1,,7881,hypothetical protein
187,1975,ETNP_100,41.07,14,14,6.91E5,1,1,1,,7880,hypothetical protein
187,1981,ETSP_PROKKA,41.07,12,12,6.91E5,1,1,1,,9788,hypothetical protein
187,1979,SAR11,41.07,12,12,6.91E5,1,1,1,,9773,Calcium dodecin
187,1980,ETNP14_68,41.07,12,12,6.91E5,1,1,1,,9787,hypothetical protein
187,1981,ETSP_PROKKA,41.07,12,12,6.91E5,1,1,1,,9788,hypothetical protein
187,1979,SAR11,41.07,12,12,6.91E5,1,1,1,,9773,Calcium dodecin
187,1985,SAR11,41.07,12,12,6.91E5,1,1,1,,9787,Calcium dodecin
187,1978,SAR11,41.07,12,12,6.91E5,1,1,1,,9788,Calcium dodecin
187,1982,ETNP14_120,41.07,12,12,6.91E5,1,1,1,,9753,hypothetical protein
187,1978,SAR11,41.07,12,12,6.91E5,1,1,1,,9788,Calcium dodecin
87,1771,ETNP_300,40.60,5,5,1.19E5,2,2,2,,40598,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
88,837,WP_015895894,40.27,5,5,,2,0,2,,58788,molecular chaperone GroEL Acidobacterium capsulatum
147,1717,NP_125,39.62,5,5,7.35E5,1,1,1,,17694,Peptidoglycan-associated lipoprotein precursor
147,1718,NP_300,39.62,5,5,7.35E5,1,1,1,,19250,Peptidoglycan-associated lipoprotein precursor
147,1934,NP_125,39.62,10,10,7.35E5,1,1,1,,9868,Outer membrane lipoprotein Omp16 precursor
147,2083,NP_125,39.62,10,10,7.35E5,1,1,1,,10469,Peptidoglycan-associated lipoprotein precursor
147,2084,NP_100,39.62,8,8,7.35E5,1,1,1,,12181,Peptidoglycan-associated lipoprotein precursor
147,2085,NP_300,39.62,8,8,7.35E5,1,1,1,,12166,Peptidoglycan-associated lipoprotein precursor
147,1949,NP_125,39.62,6,6,7.35E5,1,1,1,,16659,Outer membrane lipoprotein Omp16 precursor
147,2087,BAI71623.1,39.62,6,6,7.35E5,1,1,1,,16658,peptidoglycan-associated lipoprotein [Azospirillum sp. B510]
147,2009,NP_300,39.62,6,6,7.35E5,1,1,1,,17750,Outer membrane lipoprotein Omp16 precursor
147,1801,SAR11,39.62,6,6,7.35E5,1,1,1,,17712,Outer membrane lipoprotein Omp16
147,1570,SAR11,39.62,6,6,7.35E5,1,1,1,,17768,Outer membrane lipoprotein Omp16
147,1881,SAR11,39.62,6,6,7.35E5,1,1,1,,18015,Outer membrane lipoprotein Omp16
147,2088,ACI99196.1,39.62,6,6,7.35E5,1,1,1,,17478,outer membrane lipoprotein omp16 [Rhodospirillum centenum SW]
147,1935,SAR11,39.62,5,5,7.35E5,1,1,1,,17917,Outer membrane lipoprotein Omp16
147,2089,NP_100,39.62,5,5,7.35E5,1,1,1,,18073,Outer membrane lipoprotein Omp16 precursor
147,1950,NP_300,39.62,5,5,7.35E5,1,1,1,,18125,Outer membrane lipoprotein Omp16 precursor
147,1951,NP_300,39.62,5,5,7.35E5,1,1,1,,18106,Outer membrane lipoprotein Omp16 precursor
147,1936,SAR11,39.62,5,5,7.35E5,1,1,1,,18128,Outer membrane lipoprotein Omp16
147,1739,BAE51797.1,39.62,5,5,7.35E5,1,1,1,,18200,Outer membrane protein and related peptidoglycan-associated lipo protein [Magnetospirillum magneticum AMB-1]
147,1766,SAR11,39.62,5,5,7.35E5,1,1,1,,18962,Outer membrane lipoprotein Omp16
147,1629,WP_011219211.1,39.62,5,5,7.35E5,1,1,1,,18750,peptidoglycan-associated lipoprotein [Photobacterium profundum]
147,1991,NP_100,39.62,5,5,7.35E5,1,1,1,,18732,Outer membrane lipoprotein Omp16 precursor
147,1992,NP_85,39.62,5,5,7.35E5,1,1,1,,18732,Outer membrane lipoprotein Omp16 precursor
147,1993,NP_300,39.62,5,5,7.35E5,1,1,1,,18732,Outer membrane lipoprotein Omp16 precursor
147,2090,ABQ68491.1,39.62,5,5,7.35E5,1,1,1,,18482,Peptidoglycan-associated lipoprotein [Sphingomonas wittichii RW1]
147,2091,ABI76139.1,39.62,5,5,7.35E5,1,1,1,,19322,ompA family protein [Hyphomonas neptunium ATCC 15444]
147,1710,SAR11,39.62,5,5,7.35E5,1,1,1,,20020,Outer membrane lipoprotein Omp16
147,1963,ABA56679.1,39.62,5,5,7.35E5,1,1,1,,20163,OmpA/MotB [Nitrosococcus oceani ATCC 19707]
147,2051,NP_125,39.62,5,5,7.35E5,1,1,1,,19820,Peptidoglycan-associated lipoprotein precursor
147,2050,NP_85,39.62,5,5,7.35E5,1,1,1,,19820,Peptidoglycan-associated lipoprotein precursor
99,1106,ETNP14_120,39.45,3,3,,2,0,2,,57849,60 kDa chaperonin 5
114,1027,ETNP14_120,39.25,3,3,,2,0,2,,57758,60 kDa chaperonin 5
53,76927,ETNP_180,39.06,43,43,7.99E4,3,1,4,,7443,Cold shock protein CspA
53,76928,ETNP_120,39.06,43,43,7.99E4,3,1,4,,7443,Cold shock protein CspA
96,76671,ETNP14_120,38.90,20,20,2.27E5,2,2,2,,10570,10 kDa chaperonin 1
96,1206,SAR11,38.90,20,20,2.27E5,2,2,2,,10599,10 kDa chaperonin 2
131,1513,ETNP_160,38.66,3,3,1.01E5,1,1,1,,44643,Elongation factor Tu
131,1041,ETNP_140,38.66,3,3,1.01E5,1,1,1,,43109,Elongation factor Tu
131,1365,ETNP14_68,38.66,3,3,1.01E5,1,1,1,,43244,Elongation factor Tu
131,2052,NP_100,38.66,18,18,1.01E5,1,1,1,,7559,Elongation factor Tu
131,1762,ETNP_150,38.66,4,4,1.01E5,1,1,1,,30579,Elongation factor Tu
131,1405,ETNP_150,38.66,3,3,1.01E5,1,1,1,,39200,Elongation factor Tu
131,1416,ETNP14_68,38.66,3,3,1.01E5,1,1,1,,39897,Elongation factor Tu
131,1657,NP_100,38.66,3,3,1.01E5,1,1,1,,40264,Elongation factor Tu
131,1406,NP_85,38.66,3,3,1.01E5,1,1,1,,40500,Elongation factor Tu
131,1060,ETNP_160,38.66,3,3,1.01E5,1,1,1,,40878,Elongation factor Tu
131,1407,NP_300,38.66,3,3,1.01E5,1,1,1,,41225,Elongation factor Tu
131,1400,ETNP_180,38.66,3,3,1.01E5,1,1,1,,42265,Elongation factor Tu
131,1385,NP_300,38.66,3,3,1.01E5,1,1,1,,43244,Elongation factor Tu
131,1456,ETNP_90,38.66,3,3,1.01E5,1,1,1,,43286,Elongation factor Tu
131,1409,NP_100,38.66,3,3,1.01E5,1,1,1,,43512,Elongation factor Tu
131,1565,NP_85,38.66,3,3,1.01E5,1,1,1,,43578,Elongation factor Tu
131,1379,NP_100,38.66,3,3,1.01E5,1,1,1,,43231,Elongation factor Tu
131,1410,NP_85,38.66,3,3,1.01E5,1,1,1,,43485,Elongation factor Tu
131,1411,ETNP14_120,38.66,3,3,1.01E5,1,1,1,,43513,Elongation factor Tu
131,1444,NP_125,38.66,3,3,1.01E5,1,1,1,,43559,Elongation factor Tu
131,1412,ETNP14_120,38.66,3,3,1.01E5,1,1,1,,43485,Elongation factor Tu
131,1445,NP_100,38.66,3,3,1.01E5,1,1,1,,43542,Elongation factor Tu
131,1447,ETNP14_120,38.66,3,3,1.01E5,1,1,1,,43559,Elongation factor Tu
131,1380,NP_125,38.66,3,3,1.01E5,1,1,1,,43231,Elongation factor Tu
131,1348,ETNP14_68,38.66,3,3,1.01E5,1,1,1,,43287,Elongation factor Tu
131,1386,ETNP_90,38.66,3,3,1.01E5,1,1,1,,43531,Elongation factor Tu
131,1566,NP_125,38.66,3,3,1.01E5,1,1,1,,43578,Elongation factor Tu
131,1381,NP_85,38.66,3,3,1.01E5,1,1,1,,43231,Elongation factor Tu
131,1408,NP_125,38.66,3,3,1.01E5,1,1,1,,43485,Elongation factor Tu
131,1446,NP_85,38.66,3,3,1.01E5,1,1,1,,43542,Elongation factor Tu
115,76729,NP_100,38.57,15,15,1.29E5,2,2,2,,13145,50S ribosomal protein L7/L12
115,76730,NP_300,38.57,15,15,1.29E5,2,2,2,,13150,50S ribosomal protein L7/L12
115,76731,NP_300,38.57,15,15,1.29E5,2,2,2,,13173,50S ribosomal protein L7/L12
115,76732,NP_85,38.57,15,15,1.29E5,2,2,2,,13145,50S ribosomal protein L7/L12
146,1928,ETNP14_120,38.05,15,15,6.12E4,1,1,1,,7287,Cold shock-like protein CspLA
146,2007,SAR11,38.05,15,15,6.12E4,1,1,1,,7523,Cold shock-like protein CspLA
146,2113,SAR11,38.05,15,15,6.12E4,1,1,1,,7509,Cold shock-like protein CspE
146,2006,ETNP14_120,38.05,15,15,6.12E4,1,1,1,,7567,Cold shock-like protein CspE
146,2007,SAR11,38.05,15,15,6.12E4,1,1,1,,7523,Cold shock-like protein CspLA
60,2143,ETNP_120,38.04,20,20,1.89E7,2,2,4,,5568,hypothetical protein
60,2142,ETNP_180,38.04,20,20,1.89E7,2,2,4,,5568,hypothetical protein
100,76849,NP_300,37.97,9,9,8.62E4,2,1,2,,12298,hypothetical protein
100,76850,ETNP_120,37.97,3,3,8.62E4,2,1,2,,43153,Pyruvate synthase subunit PorA
116,1723,ETNP_120,37.39,18,18,7.81E4,2,2,2,,14303,Tripartite tricarboxylate transporter family receptor
116,1702,ETNP_120,37.39,9,9,7.81E4,2,2,2,,28271,Tripartite tricarboxylate transporter family receptor
116,1670,ETNP_120,37.39,8,8,7.81E4,2,2,2,,33253,Tripartite tricarboxylate transporter family receptor
116,1588,ETNP_180,37.39,7,7,7.81E4,2,2,2,,35298,Tripartite tricarboxylate transporter family receptor
116,1589,ETNP_140,37.39,7,7,7.81E4,2,2,2,,35298,Tripartite tricarboxylate transporter family receptor
116,1587,ETNP_160,37.39,7,7,7.81E4,2,2,2,,35298,Tripartite tricarboxylate transporter family receptor
116,1590,NP_300,37.39,7,7,7.81E4,2,2,2,,35298,Tripartite tricarboxylate transporter family receptor
116,1591,ETNP_300,37.39,7,7,7.81E4,2,2,2,,35298,Tripartite tricarboxylate transporter family receptor
188,76696,ETNP_160,37.18,14,14,5.87E4,1,1,1,,15187,SusD family protein
188,76697,ETNP_180,37.18,14,14,5.87E4,1,1,1,,15187,SusD family protein
188,76698,ETNP_150,37.18,7,7,5.87E4,1,1,1,,28188,SusD family protein
188,76699,NP_100,37.18,7,7,5.87E4,1,1,1,,28819,SusD family protein
188,76700,ETNP_140,37.18,4,4,5.87E4,1,1,1,,46222,SusD family protein
188,76701,ETNP_120,37.18,4,4,5.87E4,1,1,1,,46222,SusD family protein
188,76702,ETNP14_120,37.18,4,4,5.87E4,1,1,1,,46222,SusD family protein
188,76703,NP_300,37.18,4,4,5.87E4,1,1,1,,46222,SusD family protein
188,76704,NP_125,37.18,4,4,5.87E4,1,1,1,,46222,SusD family protein
89,76811,ETNP_120,37.09,30,30,5.48E5,2,2,2,,7970,Major cold shock protein CspA
89,76812,ETNP_300,37.09,30,30,5.48E5,2,2,2,,7970,Major cold shock protein CspA
89,76813,NP_300,37.09,30,30,5.48E5,2,2,2,,7970,Major cold shock protein CspA
117,76869,WP_012516801,36.67,18,18,0E0,2,1,2,,10585,Fe2+-trafficking protein Alteromonas mediterranea
117,76870,ETNP_90,36.67,18,18,0E0,2,1,2,,10656,putative Fe(2+)-trafficking protein
118,2515,ETNP_120,36.45,7,7,8.41E5,2,1,2,,14566,Uracil DNA glycosylase superfamily protein
90,647,NP_300,35.87,6,6,1.13E4,2,1,2,,35723,General L-amino acid-binding periplasmic protein AapJ precursor
90,660,NP_300,35.87,6,6,1.13E4,2,1,2,,35624,General L-amino acid-binding periplasmic protein AapJ precursor
90,649,ETNP14_120,35.87,6,6,1.13E4,2,1,2,,35723,General L-amino acid-binding periplasmic protein AapJ precursor
90,648,ETNP14_120,35.87,6,6,1.13E4,2,1,2,,35657,General L-amino acid-binding periplasmic protein AapJ precursor
189,2054,NP_300,35.49,13,13,6.45E4,1,1,1,,7893,hypothetical protein
189,2055,ETNP_120,35.49,13,13,6.45E4,1,1,1,,7893,hypothetical protein
189,2057,ETNP_160,35.49,8,8,6.45E4,1,1,1,,12101,hypothetical protein
189,2058,ETNP_120,35.49,7,7,6.45E4,1,1,1,,14794,hypothetical protein
135,66280,ETNP_120,35.12,1,1,1.52E5,1,1,1,,60073,Oligopeptide-binding protein AppA precursor
135,66281,ETNP_180,35.12,1,1,1.52E5,1,1,1,,60073,Oligopeptide-binding protein AppA precursor
135,66282,ETNP_300,35.12,1,1,1.52E5,1,1,1,,60073,Oligopeptide-binding protein AppA precursor
135,66280,ETNP_120,35.12,1,1,1.52E5,1,1,1,,60073,Oligopeptide-binding protein AppA precursor
135,66284,ETNP_140,35.12,1,1,1.52E5,1,1,1,,60073,Oligopeptide-binding protein AppA precursor
135,66285,ETNP_160,35.12,1,1,1.52E5,1,1,1,,60073,Oligopeptide-binding protein AppA precursor
135,66278,NP_300,35.12,3,3,1.52E5,1,1,1,,33731,Periplasmic dipeptide transport protein precursor
190,76716,NP_300,34.71,9,9,1.6E5,1,1,1,,9320,hypothetical protein
190,76717,ETNP14_120,34.71,6,6,1.6E5,1,1,1,,13367,hypothetical protein
190,76718,ETNP_120,34.71,6,6,1.6E5,1,1,1,,13371,hypothetical protein
190,76719,ETNP_100,34.71,6,6,1.6E5,1,1,1,,13344,hypothetical protein
190,76720,ETNP_160,34.71,6,6,1.6E5,1,1,1,,13371,hypothetical protein
190,76721,ETNP14_120,34.71,5,5,1.6E5,1,1,1,,16071,hypothetical protein
191,2129,ETNP_180,33.16,5,5,1.27E5,1,1,1,,20060,putative sugar-binding periplasmic protein precursor
191,2136,ETNP_160,33.16,2,2,1.27E5,1,1,1,,39478,putative sugar-binding periplasmic protein precursor
191,2137,ETNP_140,33.16,2,2,1.27E5,1,1,1,,39503,putative sugar-binding periplasmic protein precursor
191,2138,ETNP_120,33.16,2,2,1.27E5,1,1,1,,43742,putative sugar-binding periplasmic protein precursor
191,2139,NP_300,33.16,2,2,1.27E5,1,1,1,,43778,putative sugar-binding periplasmic protein precursor
148,76737,NP_85,31.94,7,7,9.55E4,1,1,1,,13127,hypothetical protein
148,76738,NP_300,31.94,7,7,9.55E4,1,1,1,,13127,hypothetical protein
148,76739,NP_100,31.94,7,7,9.55E4,1,1,1,,13157,hypothetical protein
148,76740,NP_125,31.94,7,7,9.55E4,1,1,1,,13127,hypothetical protein
148,76741,ETNP14_120,31.94,7,7,9.55E4,1,1,1,,13127,hypothetical protein
148,76751,ETNP_120,31.94,8,8,9.55E4,1,1,1,,11581,hypothetical protein
192,1668,ETNP_140,31.82,2,2,4.15E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
192,1664,ETNP_120,31.82,2,2,4.15E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
192,1665,ETNP_160,31.82,2,2,4.15E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
192,1664,ETNP_120,31.82,2,2,4.15E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
192,1667,ETNP_180,31.82,2,2,4.15E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
192,1669,ETNP_300,31.82,2,2,4.15E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
193,76756,ETNP_140,31.45,3,3,4.06E4,1,1,1,,37212,Quinoprotein ethanol dehydrogenase precursor
193,76757,ETNP_300,31.45,2,2,4.06E4,1,1,1,,56919,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
193,76758,ETNP_180,31.45,2,2,4.06E4,1,1,1,,56919,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
193,76759,ETNP_120,31.45,2,2,4.06E4,1,1,1,,64162,Quinoprotein ethanol dehydrogenase precursor
193,76760,ETNP_120,31.45,1,1,4.06E4,1,1,1,,65456,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
193,76761,ETNP_120,31.45,1,1,4.06E4,1,1,1,,65456,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
193,76763,ETNP_160,31.45,1,1,4.06E4,1,1,1,,68750,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
128,507,ETNP_120,31.37,2,2,5.18E4,1,1,1,,38396,Leucine-specific-binding protein precursor
128,356,ETNP_300,31.37,2,2,5.18E4,1,1,1,,39361,Leu/Ile/Val/Thr-binding protein precursor
128,357,ETNP_140,31.37,2,2,5.18E4,1,1,1,,39331,Leucine-specific-binding protein precursor
128,697,ETNP_160,31.37,3,3,5.18E4,1,1,1,,28332,Leucine-specific-binding protein precursor
128,1003,ETNP_120,31.37,3,3,5.18E4,1,1,1,,29846,Leucine-specific-binding protein precursor
128,1003,ETNP_120,31.37,3,3,5.18E4,1,1,1,,29846,Leucine-specific-binding protein precursor
128,982,ETNP_100,31.37,2,2,5.18E4,1,1,1,,39396,Leucine-specific-binding protein precursor
128,76765,NP_300,31.37,6,6,5.18E4,1,1,1,,14189,hypothetical protein
128,76766,ETNP_180,31.37,5,5,5.18E4,1,1,1,,15703,hypothetical protein
128,76767,ETNP_120,31.37,5,5,5.18E4,1,1,1,,17344,hypothetical protein
128,76776,virus_ANPENILN_00900,31.37,1,1,5.18E4,1,1,1,,64372,hypothetical protein
195,76774,ETNP_100,30.97,5,5,1.85E5,1,1,1,,17985,Substrate binding domain of ABC-type glycine betaine transport system
195,76775,ETNP_140,30.97,5,5,1.85E5,1,1,1,,18226,Substrate binding domain of ABC-type glycine betaine transport system
195,76777,NP_300,30.97,3,3,1.85E5,1,1,1,,29860,Glycine betaine-binding periplasmic protein precursor
195,76778,ETNP_110,30.97,2,2,1.85E5,1,1,1,,37329,Glycine betaine-binding periplasmic protein precursor
195,76779,NP_125,30.97,2,2,1.85E5,1,1,1,,37343,Glycine betaine-binding periplasmic protein precursor
195,76780,ETNP14_120,30.97,2,2,1.85E5,1,1,1,,37329,Glycine betaine-binding periplasmic protein precursor
194,2108,ETNP14_120,30.88,12,12,7.05E4,1,1,1,,9212,hypothetical protein
194,2109,ETNP_300,30.88,8,8,7.05E4,1,1,1,,13804,hypothetical protein
194,2110,ETNP_120,30.88,6,6,7.05E4,1,1,1,,17629,hypothetical protein
194,2111,ETNP_180,30.88,5,5,7.05E4,1,1,1,,22751,hypothetical protein
194,2112,ETNP_140,30.88,5,5,7.05E4,1,1,1,,23382,hypothetical protein
194,1759,ETNP_120,30.88,3,3,7.05E4,1,1,1,,33215,hypothetical protein
194,1743,ETNP_160,30.88,2,2,7.05E4,1,1,1,,48130,hypothetical protein
194,1744,ETNP_180,30.88,2,2,7.05E4,1,1,1,,48131,hypothetical protein
194,2114,ETNP_120,30.88,2,2,7.05E4,1,1,1,,49283,hypothetical protein
196,76786,ETNP_300,30.34,23,23,1.72E5,1,1,1,,5681,Cold shock-like protein CspE
149,76755,XP_003083905,30.21,1,1,4.26E4,1,1,1,,62538,unnamed protein product  Ostreococcus tauri
149,76804,ETNP_100,30.21,12,12,4.26E4,1,1,1,,7607,hypothetical protein
