Pressure [dbar],StartTime,depSMignore,latitude,longitude,t090C,t190C,potemp090C,sal00,sal11,density00,sigma-t00,flSP,sbox0Mm/Kg,oxsolMm/Kg,CStarAt0,CStarTr0,v2,v3,ph,par,scan,nbin,flag
170.0,2017-01-08 20:54:16,168.924,16.51282,-107.13868000000001,12.4957,12.4958,12.473,34.8092,34.8174,1027.1054,26.345,0.071262,0.408,260.92798,0.0836,97.9327,0.0326,0.0353,-2.773,0.013146000000000001,8289.0,22.0,False
171.0,2017-01-08 20:54:16,169.918,16.51282,-107.13868000000001,12.466,12.466,12.4432,34.8091,34.8172,1027.1157,26.3508,0.07279400000000001,0.418,261.08786000000003,0.0757,98.1259,0.0327,0.0354,-2.7739999999999996,0.01259,8312.0,25.0,False
172.0,2017-01-08 20:54:16,170.91099999999997,16.51282,-107.13868000000001,12.4513,12.4513,12.4284,34.808,34.816,1027.1222,26.3528,0.071699,0.42700000000000005,261.16892,0.0765,98.1049,0.033,0.0355,-2.7739999999999996,0.012212,8335.0,23.0,False
173.0,2017-01-08 20:54:16,171.90400000000002,16.51282,-107.13868000000001,12.4381,12.4381,12.415,34.8068,34.8148,1027.1283,26.3544,0.06944600000000001,0.401,261.24215,0.0788,98.0487,0.0326,0.0354,-2.7739999999999996,0.011445,8360.0,25.0,False
174.0,2017-01-08 20:54:16,172.89700000000002,16.51282,-107.13868000000001,12.4272,12.4272,12.404,34.8057,34.8139,1027.1342,26.3558,0.07004400000000001,0.41600000000000004,261.30262999999997,0.0747,98.1493,0.0327,0.0352,-2.775,0.011275,8385.0,25.0,False
175.0,2017-01-08 20:54:16,173.89,16.51282,-107.13868000000001,12.4172,12.4172,12.3939,34.8047,34.8129,1027.1398,26.3569,0.068264,0.39799999999999996,261.35822,0.086,97.873,0.0327,0.0354,-2.775,0.011049,8410.0,25.0,False
176.0,2017-01-08 20:54:16,174.88400000000001,16.51282,-107.13868000000001,12.4081,12.4081,12.3846,34.8037,34.8119,1027.1453,26.3579,0.068161,0.39799999999999996,261.4093,0.0862,97.8688,0.0325,0.0352,-2.775,0.010464,8435.0,23.0,False
177.0,2017-01-08 20:54:16,175.877,16.51282,-107.13868000000001,12.3988,12.3988,12.3752,34.8028,34.8109,1027.1509,26.359,0.066495,0.434,261.46102,0.0762,98.1131,0.0322,0.0349,-2.7760000000000002,0.0099128,8458.0,25.0,False
178.0,2017-01-08 20:54:16,176.87,16.51282,-107.13868000000001,12.387,12.3871,12.3634,34.8016,34.8096,1027.1567,26.3603,0.06929,0.425,261.52657999999997,0.0738,98.1726,0.0323,0.0351,-2.7760000000000002,0.009803200000000001,8482.0,23.0,False
179.0,2017-01-08 20:54:16,177.864,16.51282,-107.13868000000001,12.3794,12.3795,12.3556,34.8009,34.809,1027.1622,26.3613,0.069459,0.429,261.56889,0.0735,98.1807,0.0325,0.0353,-2.7760000000000002,0.0095354,8507.0,26.0,False
180.0,2017-01-08 20:54:16,178.857,16.51282,-107.13868000000001,12.3769,12.377,12.353,34.8003,34.8084,1027.1667,26.3614,0.07029500000000001,0.39899999999999997,261.58336,0.0733,98.1856,0.0327,0.0353,-2.7769999999999997,0.0089645,8534.0,27.0,False
181.0,2017-01-08 20:54:16,179.85,16.51282,-107.13868000000001,12.3662,12.3664,12.3422,34.7991,34.8071,1027.1723,26.3625,0.067493,0.395,261.64333999999997,0.0732,98.1885,0.0325,0.0351,-2.7769999999999997,0.008764200000000002,8561.0,27.0,False
182.0,2017-01-08 20:54:16,180.84400000000002,16.51282,-107.13868000000001,12.3501,12.3502,12.3259,34.7979,34.8061,1027.1791,26.3647,0.066561,0.366,261.73236,0.0733,98.1848,0.0325,0.0351,-2.7769999999999997,0.008577,8586.0,22.0,False
183.0,2017-01-08 20:54:16,181.83700000000002,16.51282,-107.13868000000001,12.3387,12.3384,12.3144,34.7972,34.805,1027.1852,26.3663,0.069328,0.41,261.79542000000004,0.0733,98.185,0.0322,0.0347,-2.778,0.0084534,8608.0,22.0,False
184.0,2017-01-08 20:54:16,182.83,16.51282,-107.13868000000001,12.3081,12.3081,12.2838,34.7948,34.803,1027.1938,26.3704,0.068799,0.401,261.96471,0.0734,98.1814,0.0321,0.0347,-2.779,0.008272499999999999,8630.0,23.0,False
185.0,2017-01-08 20:54:16,183.82299999999998,16.51282,-107.13868000000001,12.287,12.2868,12.2626,34.7934,34.8016,1027.2014,26.3735,0.06944600000000001,0.42700000000000005,262.08124,0.0734,98.1836,0.032,0.0346,-2.78,0.0082321,8654.0,25.0,False
186.0,2017-01-08 20:54:16,184.81599999999997,16.51282,-107.13868000000001,12.274,12.2741,12.2494,34.7924,34.8006,1027.2077,26.3752,0.067659,0.379,262.15369,0.0735,98.1806,0.0325,0.0356,-2.78,0.0073452,8681.0,27.0,False
187.0,2017-01-08 20:54:16,185.80900000000003,16.51282,-107.13868000000001,12.2669,12.2669,12.2422,34.7916,34.7997,1027.2129,26.3759,0.068264,0.43200000000000005,262.19357,0.0726,98.2008,0.0326,0.036,-2.78,0.007201399999999999,8709.0,27.0,False
188.0,2017-01-08 20:54:16,186.803,16.51282,-107.13868000000001,12.2545,12.2546,12.2297,34.7905,34.7987,1027.219,26.3775,0.069744,0.359,262.26285,0.0734,98.1825,0.0324,0.0358,-2.781,0.007051600000000001,8736.0,26.0,False
189.0,2017-01-08 20:54:16,187.795,16.51282,-107.13868000000001,12.2426,12.2427,12.2177,34.7896,34.7977,1027.2251,26.3791,0.067147,0.364,262.32863,0.0738,98.1721,0.0324,0.036,-2.781,0.0069271,8759.0,22.0,False
190.0,2017-01-08 20:54:16,188.78900000000002,16.51282,-107.13868000000001,12.2315,12.2315,12.2065,34.7889,34.797,1027.2312,26.3807,0.06957999999999999,0.414,262.39022,0.0737,98.1747,0.0323,0.0359,-2.781,0.006703499999999999,8780.0,20.0,False
191.0,2017-01-08 20:54:16,189.782,16.51282,-107.13868000000001,12.2183,12.2184,12.1931,34.7882,34.7962,1027.2377,26.3827,0.069425,0.363,262.46324,0.0734,98.1825,0.0321,0.0357,-2.782,0.0063897,8801.0,21.0,False
192.0,2017-01-08 20:54:16,190.775,16.51282,-107.13868000000001,12.2074,12.2073,12.1821,34.7871,34.7952,1027.2435,26.3839,0.069761,0.345,262.52426,0.073,98.1922,0.0322,0.0352,-2.782,0.0060622,8821.0,21.0,False
193.0,2017-01-08 20:54:16,191.768,16.51282,-107.13868000000001,12.1884,12.1884,12.1631,34.7862,34.7944,1027.251,26.3869,0.070226,0.386,262.62883,0.0731,98.1895,0.0323,0.0354,-2.783,0.0058978,8844.0,23.0,False
194.0,2017-01-08 20:54:16,192.761,16.51282,-107.13868000000001,12.176,12.176,12.1505,34.7853,34.7935,1027.2572,26.3886,0.069733,0.36200000000000004,262.69822,0.0734,98.1835,0.0321,0.0357,-2.783,0.005649100000000001,8869.0,26.0,False
195.0,2017-01-08 20:54:16,193.755,16.51282,-107.13868000000001,12.17,12.17,12.1444,34.7848,34.7927,1027.2624,26.3893,0.069082,0.33799999999999997,262.73149,0.0736,98.178,0.0326,0.0359,-2.784,0.0056027,8896.0,29.0,False
196.0,2017-01-08 20:54:16,194.748,16.51282,-107.13868000000001,12.1648,12.1648,12.139,34.7841,34.7922,1027.2674,26.3898,0.068238,0.33299999999999996,262.76142000000004,0.0735,98.1797,0.0324,0.0358,-2.784,0.0055999,8924.0,27.0,False
197.0,2017-01-08 20:54:16,195.74099999999999,16.51282,-107.13868000000001,12.1559,12.156,12.13,34.7833,34.7914,1027.273,26.3909,0.069002,0.336,262.81122999999997,0.0734,98.1815,0.0321,0.0357,-2.784,0.0055339,8950.0,24.0,False
198.0,2017-01-08 20:54:16,196.734,16.51282,-107.13868000000001,12.1408,12.1409,12.1149,34.7825,34.7906,1027.2797,26.3931,0.070076,0.31,262.89452,0.0735,98.1794,0.0321,0.0356,-2.785,0.0051345,8975.0,25.0,False
199.0,2017-01-08 20:54:16,197.727,16.51282,-107.13868000000001,12.1343,12.1343,12.1082,34.7819,34.79,1027.2851,26.394,0.06804600000000001,0.369,262.93126,0.0738,98.1715,0.0321,0.036,-2.785,0.0045769,9000.0,26.0,False
200.0,2017-01-08 20:54:16,198.72099999999998,16.51282,-107.13868000000001,12.1241,12.1242,12.0979,34.7807,34.7888,1027.2906,26.395,0.067608,0.35,262.9889,0.0734,98.1827,0.0322,0.036,-2.785,0.0043105,9025.0,24.0,False
201.0,2017-01-08 20:54:16,199.713,16.51282,-107.13868000000001,12.1074,12.1072,12.0811,34.7792,34.7874,1027.2972,26.3971,0.070278,0.264,263.08263999999997,0.0742,98.1616,0.0319,0.0358,-2.786,0.0043089,9050.0,26.0,False
202.0,2017-01-08 20:54:16,200.706,16.51282,-107.13868000000001,12.0486,12.0481,12.0222,34.7762,34.7842,1027.3107,26.406,0.069766,0.337,263.40902,0.0734,98.1822,0.0321,0.0358,-2.7880000000000003,0.004256,9075.0,23.0,False
203.0,2017-01-08 20:54:16,201.7,16.51282,-107.13868000000001,11.9845,11.9845,11.9581,34.7755,34.7833,1027.3271,26.4176,0.069756,0.36700000000000005,263.76063999999997,0.0728,98.1959,0.032,0.0357,-2.79,0.0041959,9097.0,23.0,False
204.0,2017-01-08 20:54:16,202.69299999999998,16.51282,-107.13868000000001,11.9618,11.9618,11.9353,34.7753,34.7831,1027.3359,26.4219,0.068663,0.396,263.88491,0.0723,98.2085,0.0323,0.0357,-2.7910000000000004,0.0042539,9121.0,23.0,False
205.0,2017-01-08 20:54:16,203.68599999999998,16.51282,-107.13868000000001,11.9484,11.9483,11.9218,34.7738,34.7819,1027.3418,26.4232,0.069861,0.361,263.96148,0.0723,98.2087,0.0321,0.0357,-2.7910000000000004,0.0042023,9145.0,26.0,False
206.0,2017-01-08 20:54:16,204.679,16.51282,-107.13868000000001,11.9339,11.9339,11.9071,34.7733,34.7811,1027.3487,26.4256,0.070361,0.335,264.04214,0.0725,98.2043,0.0321,0.0357,-2.792,0.0040807,9171.0,24.0,False
207.0,2017-01-08 20:54:16,205.672,16.51282,-107.13868000000001,11.9145,11.9145,11.8877,34.7721,34.7801,1027.356,26.4284,0.06993200000000001,0.348,264.15055,0.0734,98.1827,0.0321,0.0356,-2.792,0.0036873000000000006,9194.0,22.0,False
208.0,2017-01-08 20:54:16,206.665,16.51282,-107.13868000000001,11.8984,11.8985,11.8715,34.7712,34.7792,1027.3629,26.4307,0.067827,0.312,264.24054,0.0726,98.2015,0.0318,0.0352,-2.793,0.0035908000000000003,9216.0,21.0,False
209.0,2017-01-08 20:54:16,207.658,16.51282,-107.13868000000001,11.8853,11.8854,11.8583,34.7703,34.7783,1027.3692,26.4325,0.068749,0.28800000000000003,264.3143,0.0725,98.2051,0.0319,0.0354,-2.793,0.0031149999999999997,9238.0,21.0,False
210.0,2017-01-08 20:54:16,208.65099999999998,16.51282,-107.13868000000001,11.8723,11.8724,11.8451,34.7698,34.7778,1027.3758,26.4346,0.069164,0.358,264.38676,0.0721,98.213,0.0321,0.0357,-2.7939999999999996,0.0031976999999999995,9260.0,25.0,False
211.0,2017-01-08 20:54:16,209.644,16.51282,-107.13868000000001,11.8611,11.8611,11.8338,34.7708,34.7789,1027.3832,26.4375,0.06846100000000001,0.289,264.44642999999996,0.0723,98.2096,0.032,0.0357,-2.7939999999999996,0.0034384,9287.0,29.0,False
212.0,2017-01-08 20:54:16,210.637,16.51282,-107.13868000000001,11.853,11.853,11.8256,34.7713,34.7793,1027.3896,26.4394,0.07019,0.29600000000000004,264.49015,0.073,98.1907,0.032,0.0354,-2.795,0.0028983,9316.0,27.0,False
213.0,2017-01-08 20:54:16,211.63,16.51282,-107.13868000000001,11.8471,11.8472,11.8196,34.7714,34.7793,1027.3953,26.4406,0.071697,0.305,264.52221000000003,0.0755,98.1304,0.0319,0.0353,-2.795,0.0028607,9343.0,25.0,False
214.0,2017-01-08 20:54:16,212.62400000000002,16.51282,-107.13868000000001,11.8453,11.8455,11.8177,34.7713,34.7793,1027.4,26.4408,0.070849,0.307,264.53199,0.0713,98.2319,0.0319,0.0352,-2.795,0.0028624,9368.0,23.0,False
215.0,2017-01-08 20:54:16,213.61599999999999,16.51282,-107.13868000000001,11.8445,11.8445,11.8167,34.7711,34.7792,1027.4046,26.4409,0.068301,0.276,264.5371,0.0714,98.2305,0.0317,0.0353,-2.795,0.0028624,9392.0,24.0,False
216.0,2017-01-08 20:54:16,214.609,16.51282,-107.13868000000001,11.8432,11.8433,11.8153,34.771,34.779,1027.4092,26.441,0.069024,0.268,264.54449,0.0718,98.2201,0.0318,0.0355,-2.795,0.0028624,9417.0,24.0,False
217.0,2017-01-08 20:54:16,215.60299999999998,16.51282,-107.13868000000001,11.8411,11.8413,11.8131,34.7709,34.7788,1027.414,26.4413,0.06991,0.276,264.55595,0.072,98.2152,0.0318,0.0352,-2.795,0.0028624,9441.0,24.0,False
218.0,2017-01-08 20:54:16,216.595,16.51282,-107.13868000000001,11.8276,11.8278,11.7995,34.771,34.7789,1027.4211,26.444,0.064977,0.284,264.63014,0.0717,98.2231,0.0317,0.035,-2.795,0.0027924,9463.0,20.0,False
219.0,2017-01-08 20:54:16,217.58900000000003,16.51282,-107.13868000000001,11.8114,11.8115,11.7831,34.7708,34.7785,1027.4286,26.4469,0.068995,0.315,264.72016,0.0715,98.2287,0.0317,0.0349,-2.7960000000000003,0.0025930999999999997,9484.0,21.0,False
220.0,2017-01-08 20:54:16,218.582,16.51282,-107.13868000000001,11.7814,11.7814,11.7531,34.769,34.7768,1027.4374,26.4511,0.067786,0.319,264.88895,0.071,98.2411,0.0318,0.0351,-2.7969999999999997,0.0021758000000000003,9505.0,24.0,False
221.0,2017-01-08 20:54:16,219.575,16.51282,-107.13868000000001,11.7543,11.7542,11.7259,34.7694,34.7773,1027.4475,26.4566,0.071382,0.285,265.03778,0.0705,98.2538,0.0318,0.0352,-2.798,0.0023426,9530.0,27.0,False
222.0,2017-01-08 20:54:16,220.56799999999998,16.51282,-107.13868000000001,11.7372,11.7373,11.7087,34.769,34.777,1027.4549,26.4595,0.0697,0.261,265.13293,0.0705,98.2542,0.0319,0.0353,-2.798,0.0022795000000000003,9560.0,31.0,False
223.0,2017-01-08 20:54:16,221.56099999999998,16.51282,-107.13868000000001,11.7244,11.7245,11.6958,34.7681,34.776,1027.4612,26.4612,0.07097,0.28300000000000003,265.20509,0.0702,98.2591,0.0317,0.0352,-2.799,0.0021927,9589.0,27.0,False
224.0,2017-01-08 20:54:16,222.554,16.51282,-107.13868000000001,11.713,11.7132,11.6843,34.7673,34.7754,1027.4671,26.4627,0.069767,0.29100000000000004,265.26968,0.0701,98.2644,0.0318,0.0349,-2.799,0.0018989,9614.0,23.0,False
225.0,2017-01-08 20:54:16,223.547,16.51282,-107.13868000000001,11.6956,11.6957,11.6667,34.766,34.7741,1027.474,26.465,0.069925,0.278,265.36877999999996,0.0702,98.2599,0.0318,0.035,-2.8,0.0016695,9636.0,22.0,False
226.0,2017-01-08 20:54:16,224.54,16.51282,-107.13868000000001,11.6777,11.6779,11.6487,34.7661,34.774,1027.482,26.4684,0.068449,0.275,265.4678,0.0692,98.2844,0.0317,0.0351,-2.801,0.0016007999999999999,9658.0,22.0,False
227.0,2017-01-08 20:54:16,225.533,16.51282,-107.13868000000001,11.6762,11.6763,11.6472,34.7658,34.774,1027.4865,26.4685,0.069449,0.289,265.47618,0.0691,98.2871,0.0318,0.0353,-2.801,0.0014739,9682.0,25.0,False
228.0,2017-01-08 20:54:16,226.52599999999998,16.51282,-107.13868000000001,11.6748,11.6749,11.6456,34.7655,34.7736,1027.491,26.4685,0.068582,0.284,265.48476,0.0691,98.2861,0.0317,0.0351,-2.801,0.0014739,9707.0,25.0,False
229.0,2017-01-08 20:54:16,227.519,16.51282,-107.13868000000001,11.6675,11.6675,11.6382,34.7649,34.7728,1027.4964,26.4694,0.06768400000000001,0.299,265.5265,0.0687,98.2962,0.0318,0.035,-2.801,0.0014134,9731.0,23.0,False
230.0,2017-01-08 20:54:16,228.511,16.51282,-107.13868000000001,11.6579,11.658,11.6285,34.7642,34.7722,1027.5022,26.4707,0.069005,0.278,265.58061000000004,0.0688,98.295,0.0317,0.0348,-2.801,0.0015382999999999998,9755.0,23.0,False
231.0,2017-01-08 20:54:16,229.505,16.51282,-107.13868000000001,11.6507,11.6508,11.6211,34.7638,34.7718,1027.5078,26.4717,0.068037,0.281,265.62154,0.0686,98.2992,0.0317,0.035,-2.802,0.0013654000000000001,9779.0,26.0,False
232.0,2017-01-08 20:54:16,230.498,16.51282,-107.13868000000001,11.6455,11.6456,11.6158,34.7633,34.7713,1027.5129,26.4723,0.06726900000000001,0.284,265.65126000000004,0.0686,98.2996,0.0318,0.035,-2.802,0.001146,9803.0,25.0,False
233.0,2017-01-08 20:54:16,231.49099999999999,16.51282,-107.13868000000001,11.6371,11.6371,11.6073,34.7625,34.7705,1027.5183,26.4733,0.065626,0.284,265.69945,0.068,98.3131,0.0317,0.0346,-2.802,0.0012921,9828.0,23.0,False
234.0,2017-01-08 20:54:16,232.483,16.51282,-107.13868000000001,11.6271,11.6271,11.5972,34.762,34.77,1027.5243,26.4748,0.0691,0.285,265.75572,0.0681,98.311,0.0317,0.0346,-2.802,0.0012435,9851.0,24.0,False
235.0,2017-01-08 20:54:16,233.477,16.51282,-107.13868000000001,11.6097,11.6098,11.5798,34.7609,34.7688,1027.5312,26.4771,0.069583,0.272,265.85427000000004,0.0687,98.2977,0.0317,0.0347,-2.803,0.00088332,9874.0,23.0,False
236.0,2017-01-08 20:54:16,234.46900000000002,16.51282,-107.13868000000001,11.5923,11.5924,11.5623,34.7601,34.7681,1027.5384,26.4797,0.07081,0.28600000000000003,265.95239,0.0691,98.2882,0.0318,0.0349,-2.803,0.00083921,9898.0,24.0,False
237.0,2017-01-08 20:54:16,235.46200000000002,16.51282,-107.13868000000001,11.5791,11.579,11.5489,34.7594,34.7674,1027.5449,26.4817,0.070543,0.29,266.02743,0.0688,98.2939,0.0318,0.0348,-2.804,0.0007546,9924.0,27.0,False
238.0,2017-01-08 20:54:16,236.455,16.51282,-107.13868000000001,11.5696,11.5695,11.5393,34.7584,34.7665,1027.5504,26.4827,0.068253,0.285,266.08179,0.0685,98.3006,0.0317,0.0348,-2.804,0.00034766,9952.0,27.0,False
239.0,2017-01-08 20:54:16,237.44799999999998,16.51282,-107.13868000000001,11.5418,11.5418,11.5114,34.7577,34.7656,1027.5596,26.4873,0.071095,0.28600000000000003,266.23832999999996,0.0682,98.3093,0.0317,0.0347,-2.805,0.00024256,9979.0,27.0,False
240.0,2017-01-08 20:54:16,238.44099999999997,16.51282,-107.13868000000001,11.5319,11.5318,11.5014,34.757,34.765,1027.5654,26.4886,0.069131,0.28600000000000003,266.29479,0.0681,98.3099,0.0318,0.0346,-2.806,0.00043587,10005.0,24.0,False
241.0,2017-01-08 20:54:16,239.43400000000003,16.51282,-107.13868000000001,11.5124,11.5125,11.4819,34.7561,34.7641,1027.5729,26.4915,0.071671,0.28600000000000003,266.40477000000004,0.0691,98.2882,0.0316,0.0348,-2.806,0.00020896,10028.0,23.0,False
242.0,2017-01-08 20:54:16,240.42700000000002,16.51282,-107.13868000000001,11.5024,11.5024,11.4717,34.7552,34.7631,1027.5786,26.4927,0.07169,0.28600000000000003,266.46263,0.069,98.2883,0.0316,0.0348,-2.807,8.9201e-05,10050.0,21.0,False
243.0,2017-01-08 20:54:16,241.42,16.51282,-107.13868000000001,11.4969,11.497,11.4661,34.7546,34.7625,1027.5837,26.4933,0.069229,0.261,266.49427000000003,0.0691,98.2883,0.0317,0.0348,-2.807,8.8881e-05,10072.0,22.0,False
244.0,2017-01-08 20:54:16,242.41299999999998,16.51282,-107.13868000000001,11.487,11.4871,11.4561,34.7543,34.7621,1027.5898,26.4949,0.068471,0.284,266.54986,0.0687,98.2971,0.0317,0.0346,-2.807,8.8881e-05,10095.0,26.0,False
245.0,2017-01-08 20:54:16,243.40599999999998,16.51282,-107.13868000000001,11.4763,11.4764,11.4453,34.7547,34.7626,1027.5966,26.4972,0.06791,0.3,266.60913999999997,0.0681,98.3112,0.0318,0.0347,-2.807,8.8881e-05,10121.0,24.0,False
246.0,2017-01-08 20:54:16,244.399,16.51282,-107.13868000000001,11.4717,11.4719,11.4405,34.7548,34.7627,1027.6021,26.4981,0.06784,0.27,266.63456,0.0686,98.2987,0.0317,0.0345,-2.8080000000000003,8.4726e-05,10146.0,23.0,False
247.0,2017-01-08 20:54:16,245.392,16.51282,-107.13868000000001,11.464,11.464,11.4328,34.7543,34.7621,1027.6076,26.4991,0.066101,0.26899999999999996,266.67832000000004,0.0694,98.2804,0.0317,0.0345,-2.8080000000000003,7.7322e-05,10169.0,23.0,False
