Pressure [dbar],StartTime,depSMignore,latitude,longitude,t090C,t190C,potemp090C,sal00,sal11,density00,sigma-t00,flSP,sbox0Mm/Kg,oxsolMm/Kg,CStarAt0,CStarTr0,par,scan,nbin,flag
190.0,2017-01-10 23:11:26,188.78900000000002,16.5406,-107.0655,11.9719,11.9723,11.9472,34.7766,34.7841,1027.2723,26.4209,0.071761,0.314,263.8277,0.0788,98.0507,0.0041052,8415.0,19.0,False
191.0,2017-01-10 23:11:26,189.782,16.5406,-107.0655,11.9511,11.9512,11.9263,34.7754,34.783,1027.28,26.424,0.068853,0.281,263.9437,0.0787,98.0519,0.0041159,8435.0,20.0,False
192.0,2017-01-10 23:11:26,190.775,16.5406,-107.0655,11.9338,11.9339,11.9089,34.7748,34.7824,1027.2873,26.4268,0.070299,0.272,264.03995,0.0787,98.0519,0.0038564999999999997,8455.0,21.0,False
193.0,2017-01-10 23:11:26,191.768,16.5406,-107.0655,11.9197,11.9198,11.8947,34.7738,34.7814,1027.2937,26.4287,0.067195,0.29100000000000004,264.11883,0.0786,98.0531,0.0034869,8477.0,22.0,False
194.0,2017-01-10 23:11:26,192.761,16.5406,-107.0655,11.9043,11.9046,11.8792,34.7727,34.7804,1027.3003,26.4308,0.071251,0.29100000000000004,264.20534,0.0785,98.0556,0.0032138000000000006,8502.0,28.0,False
195.0,2017-01-10 23:11:26,193.75400000000002,16.5406,-107.0655,11.8784,11.879,11.8532,34.771,34.7788,1027.3085,26.4344,0.070431,0.29100000000000004,264.3508,0.0787,98.052,0.0031728000000000004,8534.0,36.0,False
196.0,2017-01-10 23:11:26,194.747,16.5406,-107.0655,11.8224,11.8227,11.7972,34.7696,34.7773,1027.3226,26.4438,0.06886,0.28300000000000003,264.66152,0.0782,98.0646,0.003061,8570.0,35.0,False
197.0,2017-01-10 23:11:26,195.74,16.5406,-107.0655,11.8158,11.8159,11.7905,34.7693,34.7769,1027.3282,26.4449,0.06931799999999999,0.299,264.69825,0.0782,98.0629,0.002861,8601.0,26.0,False
198.0,2017-01-10 23:11:26,196.734,16.5406,-107.0655,11.8135,11.8136,11.788,34.7689,34.7766,1027.3328,26.445,0.069595,0.292,264.71206,0.0789,98.0473,0.0028624,8624.0,22.0,False
199.0,2017-01-10 23:11:26,197.727,16.5406,-107.0655,11.8071,11.807,11.7815,34.7687,34.7765,1027.3384,26.4461,0.069597,0.292,264.74762000000004,0.0789,98.0461,0.0028624,8645.0,18.0,False
200.0,2017-01-10 23:11:26,198.72,16.5406,-107.0655,11.8015,11.8017,11.7758,34.7689,34.7766,1027.344,26.4472,0.06979199999999999,0.292,264.77806,0.0787,98.052,0.0028624,8663.0,19.0,False
201.0,2017-01-10 23:11:26,199.713,16.5406,-107.0655,11.7985,11.7987,11.7727,34.7687,34.7765,1027.3489,26.4477,0.07069600000000001,0.292,264.79481,0.0784,98.0598,0.0029463000000000002,8681.0,17.0,False
202.0,2017-01-10 23:11:26,200.706,16.5406,-107.0655,11.796,11.7961,11.77,34.7687,34.7764,1027.3539,26.4482,0.068716,0.292,264.80885,0.0784,98.0597,0.0028638,8700.0,20.0,False
203.0,2017-01-10 23:11:26,201.699,16.5406,-107.0655,11.7922,11.7923,11.766,34.7685,34.7762,1027.359,26.4488,0.06773,0.285,264.83023,0.0785,98.0555,0.0028624,8721.0,23.0,False
204.0,2017-01-10 23:11:26,202.692,16.5406,-107.0655,11.7908,11.791,11.7645,34.7681,34.7758,1027.3634,26.4487,0.070198,0.289,264.83855,0.078,98.0674,0.0028624,8748.0,31.0,False
205.0,2017-01-10 23:11:26,203.68599999999998,16.5406,-107.0655,11.7857,11.7857,11.7593,34.7685,34.7763,1027.3692,26.45,0.06845599999999999,0.275,264.86607000000004,0.0786,98.0535,0.0026491999999999996,8785.0,40.0,False
206.0,2017-01-10 23:11:26,204.679,16.5406,-107.0655,11.7653,11.7651,11.7389,34.7704,34.7781,1027.379,26.4553,0.068512,0.293,264.9747,0.0778,98.0721,0.0027109,8820.0,27.0,False
207.0,2017-01-10 23:11:26,205.672,16.5406,-107.0655,11.763,11.7633,11.7364,34.7699,34.7775,1027.3836,26.4554,0.06966,0.285,264.98857999999996,0.0773,98.0863,0.0021018,8843.0,21.0,False
208.0,2017-01-10 23:11:26,206.665,16.5406,-107.0655,11.7598,11.76,11.7331,34.7695,34.7773,1027.3883,26.4557,0.06821,0.285,265.00701000000004,0.0767,98.1005,0.0021314,8863.0,19.0,False
209.0,2017-01-10 23:11:26,207.657,16.5406,-107.0655,11.7518,11.7511,11.725,34.7686,34.7761,1027.3936,26.4564,0.07225,0.259,265.05294,0.0774,98.0823,0.0018779,8880.0,17.0,False
210.0,2017-01-10 23:11:26,208.65099999999998,16.5406,-107.0655,11.7098,11.7094,11.6829,34.769,34.7768,1027.4065,26.4646,0.068493,0.266,265.28445,0.0765,98.1057,0.0019698,8898.0,17.0,False
211.0,2017-01-10 23:11:26,209.644,16.5406,-107.0655,11.7064,11.7065,11.6794,34.7688,34.7766,1027.4114,26.4651,0.069413,0.29100000000000004,265.30362,0.0756,98.1283,0.0017821999999999998,8918.0,23.0,False
212.0,2017-01-10 23:11:26,210.637,16.5406,-107.0655,11.7046,11.7046,11.6775,34.7682,34.7758,1027.4158,26.465,0.069017,0.298,265.31442999999996,0.0755,98.1295,0.0018742999999999998,8945.0,31.0,False
213.0,2017-01-10 23:11:26,211.63,16.5406,-107.0655,11.7018,11.7018,11.6746,34.7677,34.7754,1027.4204,26.4652,0.06982100000000001,0.245,265.33075,0.0747,98.1501,0.0015877,8980.0,35.0,False
214.0,2017-01-10 23:11:26,212.623,16.5406,-107.0655,11.7019,11.7019,11.6745,34.7675,34.7752,1027.4247,26.465,0.067094,0.29600000000000004,265.33091,0.0744,98.1554,0.0016405999999999999,9009.0,25.0,False
215.0,2017-01-10 23:11:26,213.61599999999999,16.5406,-107.0655,11.7023,11.7025,11.6748,34.7673,34.7751,1027.4289,26.4647,0.068006,0.23600000000000002,265.32884,0.0744,98.1564,0.0015942999999999999,9033.0,23.0,False
216.0,2017-01-10 23:11:26,214.609,16.5406,-107.0655,11.7036,11.7039,11.676,34.7672,34.7749,1027.4331,26.4644,0.067512,0.251,265.32189,0.0748,98.1478,0.0016058,9055.0,21.0,False
217.0,2017-01-10 23:11:26,215.602,16.5406,-107.0655,11.7035,11.7035,11.6757,34.767,34.7748,1027.4375,26.4643,0.070536,0.295,265.32321,0.0752,98.1365,0.0015382,9076.0,22.0,False
218.0,2017-01-10 23:11:26,216.595,16.5406,-107.0655,11.6995,11.6995,11.6715,34.7664,34.7742,1027.4423,26.4646,0.066811,0.299,265.34635,0.0781,98.066,0.0014195,9099.0,24.0,False
219.0,2017-01-10 23:11:26,217.588,16.5406,-107.0655,11.6911,11.6925,11.663,34.7662,34.774,1027.4481,26.466,0.06966499999999999,0.204,265.39317,0.0763,98.1103,0.0014722000000000001,9123.0,25.0,False
220.0,2017-01-10 23:11:26,218.581,16.5406,-107.0655,11.6845,11.6847,11.6564,34.7656,34.7733,1027.4535,26.4668,0.068114,0.268,265.43057999999996,0.0749,98.1446,0.0013717,9150.0,27.0,False
221.0,2017-01-10 23:11:26,219.574,16.5406,-107.0655,11.6722,11.6725,11.644,34.7651,34.7728,1027.4599,26.4687,0.066302,0.305,265.49967000000004,0.0759,98.1197,0.0012745999999999999,9178.0,28.0,False
222.0,2017-01-10 23:11:26,220.567,16.5406,-107.0655,11.6654,11.6655,11.637,34.7647,34.7725,1027.4654,26.4697,0.070345,0.166,265.53809,0.1024,97.4721,0.0012759,9206.0,28.0,False
223.0,2017-01-10 23:11:26,221.56,16.5406,-107.0655,11.6466,11.6466,11.6181,34.7633,34.771,1027.4723,26.4721,0.069106,0.26899999999999996,265.64496,0.0744,98.1563,0.0013013,9232.0,24.0,False
224.0,2017-01-10 23:11:26,222.553,16.5406,-107.0655,11.6168,11.6168,11.5882,34.7624,34.7701,1027.4818,26.477,0.068895,0.245,265.81257,0.0753,98.1352,0.0010739,9254.0,21.0,False
225.0,2017-01-10 23:11:26,223.546,16.5406,-107.0655,11.5965,11.5965,11.5678,34.7617,34.7694,1027.4897,26.4803,0.069601,0.29600000000000004,265.92647999999997,0.0746,98.1507,0.00085703,9274.0,18.0,False
226.0,2017-01-10 23:11:26,224.53900000000002,16.5406,-107.0655,11.5893,11.5894,11.5605,34.7625,34.7702,1027.4961,26.4822,0.06775199999999999,0.34299999999999997,265.96496,0.0744,98.1564,0.00093574,9292.0,18.0,False
227.0,2017-01-10 23:11:26,225.532,16.5406,-107.0655,11.5779,11.5776,11.549,34.7621,34.7699,1027.5024,26.484,0.070266,0.242,266.02911,0.0744,98.1564,0.0010112,9311.0,21.0,False
228.0,2017-01-10 23:11:26,226.525,16.5406,-107.0655,11.5679,11.5681,11.5389,34.7621,34.7698,1027.5088,26.4859,0.069516,0.275,266.08492,0.0746,98.1524,0.00064253,9336.0,31.0,False
229.0,2017-01-10 23:11:26,227.518,16.5406,-107.0655,11.5546,11.5553,11.5255,34.7611,34.7684,1027.515,26.4875,0.06673,0.183,266.16057,0.0755,98.1293,0.00010477,9373.0,36.0,False
230.0,2017-01-10 23:11:26,228.511,16.5406,-107.0655,11.5361,11.5362,11.5069,34.7589,34.7666,1027.5214,26.4893,0.06826,0.266,266.2674,0.0751,98.1388,0.00014294,9405.0,26.0,False
231.0,2017-01-10 23:11:26,229.50400000000002,16.5406,-107.0655,11.5118,11.5118,11.4825,34.7569,34.7645,1027.5289,26.4923,0.06929600000000001,0.321,266.40687,0.0746,98.1508,0.00028178,9428.0,22.0,False
232.0,2017-01-10 23:11:26,230.497,16.5406,-107.0655,11.4906,11.4906,11.4613,34.7556,34.7632,1027.5364,26.4952,0.068204,0.22699999999999998,266.5274,0.0746,98.1514,0.00035247,9449.0,21.0,False
233.0,2017-01-10 23:11:26,231.49,16.5406,-107.0655,11.4795,11.4796,11.45,34.7545,34.7621,1027.5422,26.4965,0.06872400000000001,0.245,266.59154,0.075,98.1427,0.00015506,9470.0,21.0,False
234.0,2017-01-10 23:11:26,232.483,16.5406,-107.0655,11.4724,11.4723,11.4428,34.7536,34.7612,1027.5472,26.497,0.067122,0.278,266.63298,0.0746,98.1511,8.9506e-05,9493.0,25.0,False
235.0,2017-01-10 23:11:26,233.476,16.5406,-107.0655,11.4579,11.458,11.4282,34.7519,34.7596,1027.5531,26.4984,0.06954199999999999,0.22,266.71704,0.0753,98.1361,8.8881e-05,9517.0,24.0,False
