Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) RAL95_trypsin_MED_1,Area RAL95_trypsin_MED_1,#Peptides,#Unique,#Spec RAL95_trypsin_MED_1,PTM,Avg. Mass,Description
278,13159,PMM0123,205.70,48,48,9.14E7,11,11,19,Carbamidomethylation; Oxidation (M),34719,| cysK2 | O-acetylserine (thiol)-lyase A
230,16169,PMM0462,205.50,69,69,2.38E8,8,8,23,Carbamidomethylation,18912,| petC | cytochrome b6-f complex iron-sulfur subunit
161,13033,PMM1259,205.39,50,50,2.21E8,18,18,30,Carbamidomethylation; Oxidation (M),43598,| PMM1259 | pyridoxal-phosphate-dependent aminotransferase
204,9989,PMM0847,205.28,33,33,4.7E7,22,21,26,Carbamidomethylation,86161,| zam | putative acetazolamide conferring resistance protein Zam
228,9787,PMM0164,204.69,49,49,8.4E7,15,15,23,Carbamidomethylation,44900,| trpB | tryptophan synthase subunit beta
210,9879,PMM1466,204.33,51,51,8.16E7,18,18,25,Carbamidomethylation; Oxidation (M),50624,| fumC | fumarate hydratase
212,10707,PMM1648,203.94,36,36,8.53E7,16,16,25,Carbamidomethylation,63344,| lysC | aspartate kinase
190,12889,PMM1288,203.82,49,49,1.88E8,17,17,27,Carbamidomethylation,38727,| pdhA | pyruvate dehydrogenase E1 alpha subunit
252,16050,PMM0663,203.76,36,36,5.73E7,16,16,21,Carbamidomethylation; Oxidation (M),61821,| prfC | peptide chain release factor 3
325,10741,PMM1303,203.69,43,43,3.63E7,15,15,17,Carbamidomethylation,50585,| PMM1303 | FAD/FMN-containing dehydrogenase
209,10673,PMM1501,203.49,39,39,6.59E7,16,16,26,,68413,| PMM1501 | ribonuclease E/G
235,13032,PMM1552,203.35,51,51,3.45E8,14,14,23,,27466,| rpsC | 30S ribosomal protein S3
245,13080,PMM1074,203.31,41,41,8.22E7,18,18,22,Carbamidomethylation; Oxidation (M),57964,| zwf | glucose-6-phosphate 1-dehydrogenase
222,10711,PMM0254,202.30,33,33,4.45E7,22,22,24,,77655,| PMM0254 | hypothetical protein
119,16076,PMM1113,202.12,72,72,2.86E8,14,14,37,Carbamidomethylation; Oxidation (M),26550,| PMM1113 | two-component response regulator
256,16075,PMM1205,201.65,36,36,1.08E8,13,13,21,Carbamidomethylation,45151,| PMM1205 | NDP-hexose 3 4-dehydratase
295,16055,PMM0888,201.43,61,61,5.05E7,14,14,19,Carbamidomethylation; Oxidation (M),31976,| dapF | diaminopimelate epimerase
170,16059,PMM1152,201.39,57,57,1.48E8,17,17,29,Carbamidomethylation; Oxidation (M),36404,| ycf39 | putative chaperon-like protein for quinone binding in photosystem II
308,16044,PMM0611,201.26,45,45,2.42E7,15,15,18,Carbamidomethylation,49750,| glmU | UDP-N-acetylglucosamine pyrophosphorylase
249,10244,PMM1599,201.21,45,45,6.02E7,13,13,22,,34042,| PMM1599 | hypothetical protein
322,16087,PMM0530,200.92,41,41,8.84E7,11,11,17,Carbamidomethylation,45120,| rps1b | 30S ribosomal protein S1 homolog B  putative Nbp1
239,16123,PMM1542,200.70,50,50,3.21E8,11,11,23,Oxidation (M),22204,| rpsE | 30S ribosomal protein S5
296,10314,PMM1004,200.67,48,48,5.14E7,14,14,19,Carbamidomethylation,43724,| purT | phosphoribosylglycinamide formyltransferase 2
433,16141,PMM0525,200.50,33,33,2.54E7,10,10,13,Carbamidomethylation,44195,| hemH | ferrochelatase
262,16060,PMM0526,200.18,31,31,1.28E8,16,16,20,Oxidation (M),64304,| ilvH | acetolactate synthase 3 catalytic subunit
188,12790,PMM0436,199.80,30,30,3.77E7,22,22,27,Carbamidomethylation; Oxidation (M),97830,| topA | DNA topoisomerase I
291,10167,PMM0608,199.56,53,53,1.38E8,11,11,19,Carbamidomethylation,31550,| menB | naphthoate synthase
258,16073,PMM0233,199.54,49,49,4.54E7,16,16,21,Carbamidomethylation; Oxidation (M),37168,| pyrB | aspartate carbamoyltransferase catalytic subunit
211,16054,PMM0172,199.01,47,47,1.72E8,19,19,25,Carbamidomethylation; Oxidation (M),45242,| ndhH | NAD(P)H-quinone oxidoreductase subunit H
266,10297,PMM1051,198.90,45,45,8.3E7,15,15,20,Carbamidomethylation,46956,| thrA hom | homoserine dehydrogenase
155,10395,PMM1544,198.83,71,71,2.4E8,14,14,31,Oxidation (M),19630,| rplF | 50S ribosomal protein L6
254,10731,PMM0508,198.40,32,32,3.64E7,15,15,21,Carbamidomethylation,68208,| proS | prolyl-tRNA synthetase
267,10126,PMM1711,197.97,35,35,5.86E7,16,16,20,Carbamidomethylation,53097,| sps | sucrose phosphate synthase
269,10619,PMM0178,197.89,41,41,5.58E7,14,14,20,Carbamidomethylation,34254,| gshB | glutathione synthetase
186,16062,PMM0776,197.86,92,92,1.03E8,16,16,28,Carbamidomethylation; Oxidation (M),23181,| PMM0776 | putative uracil phosphoribosyltransferase
359,10014,PMM0043,197.44,32,32,1.32E7,13,13,16,Carbamidomethylation,66103,| PMM0043 | flavoprotein
206,9911,PMM0797,197.38,65,65,1.63E8,19,19,26,Carbamidomethylation,35444,| PMM0797 | putative mRNA binding protein
231,16146,PMM1558,197.16,49,49,4.82E8,11,11,23,Carbamidomethylation; Oxidation (M),23168,| rplC | 50S ribosomal protein L3
429,10092,PMM1312,196.91,36,36,1.17E8,8,8,13,,40224,| PMM1312 | PIN domain superfamily protein
326,9909,PMM0788,196.90,44,44,2.85E7,12,12,17,Oxidation (M),39474,| proB | gamma-glutamyl kinase
334,10172,PMM1699,196.70,32,32,5E7,11,11,17,Carbamidomethylation,39419,| aroF | phospho-2-dehydro-3-deoxyheptonate aldolase
263,16103,PMM1650,196.63,59,59,1.38E8,12,12,20,Carbamidomethylation; Oxidation (M),28691,| PMM1650 | hypothetical protein
111,16114,PMM0223,196.62,32,32,1.38E9,11,11,38,Carbamidomethylation; Oxidation (M),39636,| psbA | photosystem II PsbA protein (D1)
277,12779,PMM1280,196.59,39,39,5.72E7,16,15,19,Carbamidomethylation,45957,| PMM1280 | putative bifuntional enzyme: tRNA methyltransferase; 2-C-methyl-D-erythritol 2 4-cyclodiphosphate synthase
250,16102,PMM1588,196.55,72,72,2.23E8,14,14,22,Carbamidomethylation; Oxidation (M),22740,| PMM1588 | carboxylase domain-containing protein
139,12991,PMM0754,196.16,60,60,3.39E8,15,15,33,Carbamidomethylation; Oxidation (M),24046,| tsf | elongation factor Ts
446,16288,PMM1042,195.30,52,52,1.7E8,6,6,13,,18565,| PMM1042 | hpothetical protein
247,10261,PMM1090,195.00,37,37,5.82E7,16,16,22,Carbamidomethylation,50649,| lysA | diaminopimelate decarboxylase
253,9904,PMM0496,194.96,45,45,4.85E7,15,15,21,,45751,| sigA | RNA polymerase sigma factor RpoD
323,9858,PMM1465,194.83,36,36,4.07E7,14,14,17,Carbamidomethylation,48974,| purB | adenylosuccinate lyase
280,10548,PMM0045,194.58,26,26,1.5E7,13,13,19,Carbamidomethylation,73425,| PMM0045 | arginine decarboxylase
275,12785,PMM1637,194.29,41,41,1.18E8,11,11,19,Carbamidomethylation,36043,| PMM1637 | putative transcriptional regulator
234,16051,PMM1065,194.29,35,35,6.02E7,20,20,23,Carbamidomethylation,60998,| PMM1065 | hypothetical protein
227,10285,PMM1234,194.10,47,47,1.21E8,13,13,23,Carbamidomethylation,37266,| PMM1234 | zinc-containing alcohol dehydrogenase superfamily protein
338,12853,PMM1337,193.62,51,51,3.43E7,12,12,17,Carbamidomethylation,30700,| lpxC | UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase
324,9971,PMM0302,193.55,29,29,2.05E7,16,16,17,Carbamidomethylation,82356,| selD | selenide water dikinase
339,16115,PMM0960,193.31,47,47,6.72E7,12,12,17,Carbamidomethylation,29956,| PMM0960 | mannosyl-3-phosphoglycerate phosphatase
305,16068,PMM1565,193.24,65,65,7.68E7,14,14,18,Carbamidomethylation,30342,| PMM1565 | arogenate dehydrogenase
311,10115,PMM0479,192.90,53,53,6.12E7,13,13,18,Carbamidomethylation; Oxidation (M),40553,| PMM0479 | BioD-like N-terminal domain of phosphotransacetylase
261,12856,PMM0058,192.82,43,43,1.12E8,12,12,20,Carbamidomethylation,37896,| PMM0058 | hypothetical protein
113,10145,PMM0214,191.90,32,32,6.92E8,16,16,38,Carbamidomethylation; Oxidation (M),57564,| PMM0214 | putative sulfate transporter
244,9981,PMM1577,191.67,33,33,4.82E7,16,16,22,Carbamidomethylation; Oxidation (M),57322,| trpE | anthranilate synthase component I/chorismate-binding protein
246,10006,PMM1139,191.32,52,52,8.64E7,20,19,22,,39590,| PMM1139 | membrane fusion protein
191,10567,PMM0005,191.05,27,27,4.35E7,22,22,27,Carbamidomethylation,93039,| PMM0005 | DNA gyrase/topoisomerase IV  subunit A
303,12960,PMM1231,190.84,38,38,9.45E7,10,10,19,Carbamidomethylation; Oxidation (M),34752,| PMM1231 | hypothetical protein
408,10042,PMM0070,190.52,36,36,2.9E7,12,12,14,Carbamidomethylation,48003,| PMM0070 | putative cysteine desulfurase or selenocysteine lyase
283,10706,PMM0907,190.00,21,21,6.82E7,10,10,19,,68936,| Dxs | 1-deoxy-D-xylulose-5-phosphate synthase
306,10155,PMM0795,189.92,33,33,2.12E7,15,15,18,Carbamidomethylation,62937,| PMM0795 | hypothetical protein
404,10576,PMM0782,189.88,34,34,3.28E7,10,10,14,,41297,| PMM0782 | putative oxidoreductase
453,16140,PMM1461,189.87,73,73,6.11E7,9,9,13,Carbamidomethylation; Oxidation (M),15957,| PMM1461 | 7-cyano-7-deazaguanine reductase
282,9801,PMM0419,189.85,35,35,3.48E7,14,14,19,Carbamidomethylation,55614,| mqo | malate:quinone oxidoreductase
478,10624,PMM1138,188.97,49,49,2.17E7,12,12,12,Carbamidomethylation,39945,| PMM1138 | GTP-dependent nucleic acid-binding protein EngD
331,13192,PMM0480,188.71,82,82,1.42E8,8,8,17,Carbamidomethylation,18669,| PMM0480 | hypothetical protein
199,16311,PMM1519,188.66,47,47,1.16E9,12,12,27,Carbamidomethylation,21408,| psaL | photosystem I reaction center protein subunit XI
243,16167,PMM1237,188.39,46,46,6.67E7,11,11,22,,24146,| PMM1237 | hypothetical protein
307,13056,PMM0449,188.15,44,44,1.08E8,13,13,18,,37919,| PMM0449 | putative multidrug efflux ABC transporter
362,16100,PMM1180,188.07,42,42,2.31E8,11,11,16,,29687,| sppA | signal peptide peptidase SppA (protease IV)
387,13086,PMM0292,187.82,88,88,1.07E8,11,11,15,Carbamidomethylation; Oxidation (M),20252,| ndhJ | NADH dehydrogenase subunit J
133,10631,PMM1657,187.75,40,40,3.09E8,17,17,33,Carbamidomethylation; Oxidation (M),50607,| clpX | ATP-dependent protease ATP-binding subunit ClpX
504,10282,PMM0544,187.28,26,26,1.92E7,10,10,11,Carbamidomethylation,59104,| chlB | light-independent protochlorophyllide reductase subunit B
366,16088,PMM0762,186.66,26,26,4.7E7,11,11,15,Carbamidomethylation; Oxidation (M),66793,| typA | tyrosine binding protein
314,16097,PMM0453,186.37,55,55,1.55E8,11,11,18,Oxidation (M),26470,| fabG | 3-oxoacyl-[acyl-carrier protein] reductase
344,16077,PMM1702,185.97,54,54,6.17E7,13,13,17,Carbamidomethylation,32619,| purU | formyltetrahydrofolate deformylase
171,10629,PMM0017,185.88,48,48,4.04E8,15,15,29,Carbamidomethylation,40201,| dnaJ | DnaJ protein
329,10030,PMM0514,185.62,44,44,2.18E7,13,13,17,Oxidation (M),47109,| PMM0514 | putative dihydroorotase
332,16083,PMM0028,185.61,50,50,2.71E7,11,11,17,Carbamidomethylation,38189,| pdxA | 4-hydroxythreonine-4-phosphate dehydrogenase
294,13327,PMM0461,185.58,33,33,2.72E8,8,8,19,,34657,| petA | apocytochrome f
215,16143,PMM0403,185.12,82,82,4.36E8,11,11,25,Carbamidomethylation; Oxidation (M),16629,| PMM0403 | hypothetical protein
288,10005,PMM1069,185.02,46,46,7.91E7,14,14,19,Carbamidomethylation; Oxidation (M),32785,| folD | putative bifunctional methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate/cyclohydrolase
216,16071,PMM1339,184.80,60,60,1.07E8,17,17,25,Carbamidomethylation,27869,| purC | phosphoribosylaminoimidazole-succinocarboxamide synthase
187,13202,PMM0079,184.71,69,69,3.72E8,13,13,28,Carbamidomethylation; Oxidation (M),17799,| bcp | putative bacterioferritin comigratory (BCP) protein
351,10325,PMM0534,184.66,48,48,6.46E7,8,8,16,Carbamidomethylation; Oxidation (M),37244,| accA | acetyl-CoA carboxylase carboxyltransferase subunit alpha
214,16135,PMM0481,184.60,60,60,2.23E8,12,12,25,,19022,| PMM0481 | putative nucleotide-binding protein
39,12775,PMM0201,184.42,53,53,2.33E9,19,19,64,,13244,| rplL | 50S ribosomal protein L7/L12
350,10463,PMM1442,184.16,34,34,4.97E7,14,14,16,,49997,| pepP | putative aminopeptidase P
208,16309,PMM0906,184.07,84,84,4.24E8,15,15,26,Carbamidomethylation,9013,| psaK | photosystem I PsaK protein (subunit X)
272,16176,PMM0145,183.99,69,69,1.82E8,9,9,20,Carbamidomethylation,13431,| PMM0145 | NADH dehydrogenase I subunit M
333,13274,PMM0126,183.63,40,40,4.18E7,13,13,17,,36882,| PMM0126 | hypothetical protein
232,10013,PMM0410,183.41,51,51,3.16E8,10,10,23,Carbamidomethylation,22856,| rpsD | 30S ribosomal protein S4
299,13228,PMM0323,183.18,34,34,4.88E7,13,13,19,Carbamidomethylation,48910,| PMM0323 | hypothetical protein
412,10025,PMM0072,182.56,45,45,4.11E7,8,8,14,,29234,| PMM0072 | ABC transporter  ATP binding component
285,16159,PMM0096,182.53,41,41,8.87E7,10,10,19,Carbamidomethylation,29224,| PMM0096 | inositol monophosphate family protein
459,16375,PMM1507,181.95,50,50,1.96E8,8,8,13,Carbamidomethylation,12046,| rpsJ | 30S ribosomal protein S10
268,9755,PMM0493,181.66,33,33,5.19E7,15,15,20,,57918,| cxp | carboxypeptidase Taq (M32) metallopeptidase
289,16172,PMM1313,181.48,40,40,2.26E8,9,9,19,Oxidation (M),24307,| clpP4 | ATP-dependent Clp protease-like protein
419,12808,PMM0291,180.99,31,31,5.3E7,10,10,14,Carbamidomethylation,48364,| PMM0291 | hypothetical protein
384,13002,PMM0713,180.88,56,56,5.1E7,13,13,15,Carbamidomethylation,37941,| gap1 | putative glyceraldehyde 3-phosphate dehydrogenase
484,10231,PMM0913,180.87,32,32,6.03E7,11,11,12,,43596,| PMM0913 | putative ABC transporter
224,16133,PMM0203,180.83,46,46,4.02E8,10,10,24,,25591,| rplA | 50S ribosomal protein L1
369,12797,PMM0100,180.48,26,26,1.66E7,13,13,15,Carbamidomethylation,62021,| nadB | L-aspartate oxidase
279,13118,PMM1115,180.43,33,33,4.98E7,14,14,19,Carbamidomethylation,59554,| crtH | putative carotenoid isomerase
309,9884,PMM0893,180.31,30,30,2.8E7,15,15,18,Carbamidomethylation,64656,| ribA/ribB | bifunctional 3 4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II/unknown domain fusion protein
415,13144,PMM1342,179.97,28,28,3.25E7,11,11,14,Carbamidomethylation,56950,| kaiC | circadian clock protein KaiC
337,12894,PMM1340,179.89,42,42,4.66E7,15,15,17,Carbamidomethylation,49311,| purD | phosphoribosylglycinamide synthetase
317,13309,PMM1694,179.85,68,68,7.5E7,12,12,18,Carbamidomethylation,28092,| cobA | putative uroporphyrin-III C-methyltransferase
474,16136,PMM0531,179.74,41,41,5.14E7,10,10,12,Carbamidomethylation,29453,| PMM0531 | creatininase
469,10477,PMM1310,179.30,39,39,4.06E7,8,8,12,Carbamidomethylation,28262,| panB | 3-methyl-2-oxobutanoate hydroxymethyltransferase
327,10478,PMM0676,179.28,32,32,6.68E7,13,13,17,Carbamidomethylation,45023,| ispG | 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
223,10309,PMM1154,179.05,76,76,1.14E8,10,10,24,Oxidation (M),19072,| ilvH | acetolactate synthase 3 regulatory subunit
259,16105,PMM1584,178.36,57,57,1.2E8,11,11,21,Carbamidomethylation,24708,| rnd | putative ribonuclease D
353,16160,PMM0704,178.13,36,36,5.76E7,9,9,16,Carbamidomethylation,39025,| PMM0704 | VIC family potassium channel protein
264,16129,PMM1235,177.88,39,39,5.77E7,12,12,20,,31203,| PMM1235 | hypothetical protein
298,9836,PMM0759,177.85,23,23,4.27E7,16,16,19,Carbamidomethylation,82784,| glyS | glycyl-tRNA synthetase beta subunit
162,9936,PMM1655,177.85,44,44,7.67E7,23,23,30,Carbamidomethylation; Oxidation (M),53534,| tig | trigger factor
290,16178,PMM0522,177.70,49,49,2.82E7,9,9,19,Carbamidomethylation; Oxidation (M),25356,| pyrH | uridylate kinase
340,16199,PMM1266,177.55,58,58,6.81E7,8,8,17,Oxidation (M),19058,| PMM1266 | hypothetical protein
312,16063,PMM1500,177.36,41,41,2.4E7,14,14,18,Carbamidomethylation,45576,| PMM1500 | L L-diaminopimelate aminotransferase
558,10428,PMM0257,177.10,27,27,1.79E7,10,10,10,Carbamidomethylation,47574,| PMM0257 | molybdenum cofactor biosynthesis protein
271,13233,PMM0205,177.04,51,51,2.7E8,10,10,20,,22774,| nusG | transcription antitermination protein NusG
560,16091,PMM0327,176.60,31,31,4.8E7,10,10,10,Carbamidomethylation,55980,| PMM0327 | putative neutral invertase-like protein
509,16137,PMM0370,176.26,21,21,5.92E7,8,8,11,,61614,| PMM0370 | putative cyanate ABC transporter  substrate binding protein
397,16306,PMM0027,176.11,52,52,1.59E8,6,6,15,Oxidation (M),18678,| accB fabE | biotin / lipoyl attachment:Acetyl-CoA biotin carboxyl carrier subunit
265,10347,PMM1434,175.87,31,31,1.67E7,11,11,20,Carbamidomethylation,60148,| pgmI | phosphoglyceromutase
507,16116,PMM0768,175.86,30,30,2.1E7,9,8,11,Carbamidomethylation,48289,| hemA | glutamyl-tRNA reductase
383,10681,PMM1613,175.81,41,41,8.99E7,12,12,15,,41815,| PMM1613 | zinc metallopeptidase
373,13048,PMM0186,175.57,35,35,1.49E7,10,10,15,Carbamidomethylation,42388,| hisC | aminotransferase class-I
409,10589,PMM0241,175.54,32,32,2.95E7,13,13,14,Carbamidomethylation,50345,| PMM0241 | phosphotransferase superclass
375,12922,PMM0490,175.50,28,28,3.65E7,10,10,15,Carbamidomethylation,41332,| PMM0490 | hypothetical protein
420,16119,PMM0110,175.48,50,50,9.74E7,11,11,14,Carbamidomethylation,27230,| PMM0110 | putative glutathione S-transferase
342,13243,PMM1674,175.31,36,36,3.98E7,11,11,17,Oxidation (M),51259,| dnaB | DnaB replicative helicase
413,16211,PMM0244,175.08,50,50,7.08E7,8,8,14,Carbamidomethylation; Oxidation (M),22095,| dcd | deoxycytidine triphosphate deaminase
505,16098,PMM0955,174.87,49,49,3.69E7,11,10,11,Carbamidomethylation,28159,| msrA | peptide methionine sulfoxide reductase
618,16112,PMM0188,174.86,40,40,2.41E7,9,9,9,Carbamidomethylation,32366,| nadC | nicotinate-nucleotide pyrophosphorylase:quinolinate phosphoriobsyl transferase
417,13133,PMM1654,174.48,30,30,2.28E7,10,10,14,Carbamidomethylation,37946,| asd | aspartate semialdehyde dehydrogenase
411,16130,PMM0929,174.35,23,23,5.48E7,9,9,14,,53762,| secD | preprotein translocase subunit SecD
347,10228,PMM0274,174.22,27,27,5.05E7,10,10,16,Carbamidomethylation; Oxidation (M),47271,| PMM0274 | hypothetical protein
273,16168,PMM0320,173.74,77,77,2.46E8,12,12,20,Oxidation (M),12164,| minE | cell division topological specificity factor MinE
461,16089,PMM1471,173.67,66,66,1.76E7,11,11,13,Carbamidomethylation,24829,| BioD | putative dethiobiotin synthase
357,13024,PMM1073,173.53,39,39,7.35E7,13,13,16,Carbamidomethylation,48557,| PMM1073 | putative glucose 6-phosphate dehydrogenase effector OpcA
371,16287,PMM0295,173.35,52,52,7.52E7,9,9,15,Carbamidomethylation,15874,| rub | putative rubredoxin
348,16074,PMM1270,173.24,47,47,5.15E7,14,13,16,Carbamidomethylation; Oxidation (M),38128,| pheS | phenylalanyl-tRNA synthetase alpha chain
476,10447,PMM1335,173.24,44,44,5.09E7,7,7,12,Carbamidomethylation,30260,| lpxA | UDP-N-acetylglucosamine acyltransferase
196,13059,PMM1510,173.14,56,56,6.09E8,8,8,27,Oxidation (M),17357,| rps7 | 30S ribosomal protein S7
432,16132,PMM0615,173.13,44,44,3.69E7,9,9,13,Carbamidomethylation,30466,| PMM0615 | putative nitrilase
437,10541,PMM0473,172.93,23,23,4.56E7,10,10,13,Carbamidomethylation,55384,| gltX | glutamyl-tRNA synthetase
318,16183,PMM0558,172.87,72,72,1.6E8,8,8,18,Carbamidomethylation,13995,| PMM0558 | hypothetical protein
319,13234,PMM0996,172.79,80,80,1.02E8,9,9,18,Carbamidomethylation; Oxidation (M),12250,| PMM0996 | hypothetical protein
482,16094,PMM0097,172.76,29,29,1.88E7,10,10,12,Carbamidomethylation,54267,| PMM0097 | RND family outer membrane efflux protein
297,16216,PMM1463,172.20,70,70,2.99E8,10,10,19,Oxidation (M),12314,| glnB | nitrogen regulatory protein P-II
330,16104,PMM0215,172.11,40,40,6.6E7,12,12,17,Carbamidomethylation,37555,| PMM0215 | delta-aminolevulinic acid dehydratase
361,16086,PMM0764,171.70,62,62,3.48E7,15,15,16,Carbamidomethylation,26743,| PMM0764 | ABC transporter ATP-binding protein
503,9973,PMM0413,171.66,27,27,9.23E6,11,11,11,Carbamidomethylation,57651,| murE | UDP-N-acetylmuramoylalanyl-D-glutamate--2  6-diaminopimelate ligase
345,13229,PMM0191,171.57,22,22,1.04E7,13,13,16,Carbamidomethylation,87011,| spoT | guanosine-3' 5'-bis(diphosphate) 3'-diphosphatase  (ppGpp)ase
514,16096,PMM0827,171.52,23,23,2.8E7,10,10,11,,67796,| PMM0827 | ABC transporter
376,10530,PMM0499,171.49,39,39,1.38E8,7,7,15,Carbamidomethylation,30608,| argB | acetylglutamate kinase
447,16383,PMM0235,170.99,55,55,2.04E8,5,5,13,Carbamidomethylation,11411,| gatC | aspartyl/glutamyl-tRNA amidotransferase subunit C
328,9846,PMM0004,170.79,36,36,4.61E7,12,12,17,Carbamidomethylation,54949,| purF | amidophosphoribosyltransferase
518,16128,PMM1472,170.69,28,28,1.77E7,10,10,11,,48708,| BioA | putative diaminopelargonic acid synthase
270,10318,PMM1109,170.68,32,32,1.19E8,8,8,20,,20830,| PMM1109 | hypothetical protein
532,16314,PMM1279,170.44,48,48,3.22E7,7,7,11,Oxidation (M),17592,| PMM1279 | hypothetical protein
218,16367,PMM1391,169.79,81,81,2.82E8,10,10,24,,8735,| PMM1391 | CopG family protein
302,16175,PMM1706,169.72,56,56,3.07E8,10,10,19,,17707,| rpsF | 30S ribosomal protein S6
491,13230,PMM0484,169.47,43,43,3.83E7,10,10,12,Carbamidomethylation; Oxidation (M),32522,| xthA | exodeoxyribonuclease III
316,16381,PMM0941,169.30,64,64,2.91E8,6,6,18,Carbamidomethylation,12713,| PMM0941 | cAMP phosphodiesterase class-II
238,16308,PMM0883,169.04,58,58,5.26E8,8,8,23,Carbamidomethylation,17514,| PMM0883 | hypothetical protein
699,16344,PMM0799,168.96,42,42,4.87E7,7,7,8,,22757,| PMM0799 | hypothetical protein
286,10473,PMM0665,168.70,39,39,4.92E7,12,12,19,Oxidation (M),33348,| hslO | Hsp33-like chaperonin
575,10179,PMM0969,168.66,43,43,3.72E7,7,7,10,Carbamidomethylation,21780,| ureG | urease accessory protein UreG
257,16090,PMM0753,168.61,59,59,2.27E8,14,14,21,Carbamidomethylation; Oxidation (M),26380,| rpsB | 30S ribosomal protein S2
642,16191,PMM0400,168.60,52,52,1.54E7,9,9,9,,22861,| lrtA | light repressed protein A-like protein
422,13175,PMM1433,168.58,51,51,4.96E7,11,11,14,Carbamidomethylation,20576,| PMM1433 | bifunctional pyrimidine regulatory protein PyrR uracil phosphoribosyltransferase
596,12839,PMM1570,168.26,29,29,3.09E7,10,10,10,Carbamidomethylation,42681,| PMM1570 | hypothetical protein
430,16165,PMM0821,168.21,32,32,2.36E7,7,7,13,,35863,| PMM0821 | L-asparaginase II
627,16134,PMM0153,168.09,38,38,4.08E7,8,8,9,Carbamidomethylation,32708,| PMM0153 | methylenetetrahydrofolate reductase
502,10184,PMM0209,168.07,22,22,3.7E7,9,9,11,Carbamidomethylation,63087,| PMM0209 | putative kinase
568,16148,PMM1447,167.97,36,36,1.68E7,10,10,10,Carbamidomethylation,37717,| PMM1447 | hypothetical protein
407,16235,PMM0275,167.95,46,46,8.22E7,8,8,14,Carbamidomethylation; Oxidation (M),20216,| pyrE | orotate phosphoribosyltransferase
452,10225,PMM1201,167.85,36,36,5.02E7,11,11,13,Carbamidomethylation,39868,| PMM1201 | putative CDP-tyvelose-2-epimerase (RfbE)
293,16113,PMM1070,167.70,38,38,6.73E7,10,10,19,,32424,| crtE | polyprenyl synthetase
355,13218,PMM0521,167.64,57,57,2.12E8,9,9,16,,20609,| frr | ribosome recycling factor
506,10168,PMM0681,167.37,27,27,1.55E7,9,9,11,Carbamidomethylation,45076,| PMM0681 | hypothetical protein
439,16127,PMM0569,167.22,33,33,3.63E7,10,10,13,Carbamidomethylation,39958,| pyrC | dihydroorotase
473,9828,PMM0331,167.14,30,30,4.29E7,11,11,12,,52773,| PMM0331 | putative aldehyde dehydrogenase
542,16251,PMM0366,167.11,62,62,9.3E7,8,8,11,Carbamidomethylation,14284,| PMM0366 | type-1 copper (blue) domain-containing protein
402,13057,PMM1218,167.01,32,32,3.17E7,11,11,14,Carbamidomethylation,55472,| rfaE | putative ADP-heptose synthase
153,16219,PMM0020,166.68,74,74,4.85E8,11,11,31,Oxidation (M),12949,| PMM0020 | hypothetical protein
620,10520,PMM1623,166.58,76,76,4.77E7,8,8,9,,13815,| ssb | single-stranded DNA-binding protein
382,13285,PMM0845,166.53,58,58,5.46E7,11,11,15,Carbamidomethylation,20906,| PMM0845 | hypothetical protein
360,16121,PMM1209,166.50,30,30,1.89E7,11,11,16,Carbamidomethylation,41307,| galE | UDP-glucose-4-epimerase
354,9959,PMM0565,166.44,30,30,2.93E7,12,12,16,Carbamidomethylation,51989,| dnaA | chromosomal replication initiation protein
403,16304,PMM0055,166.20,56,56,8.67E7,6,6,14,,16976,| PMM0055 | hypothetical protein
380,10692,PMM0601,165.98,39,39,5.69E7,10,10,15,Carbamidomethylation,33755,| PMM0601 | ABC transporter substrate-binding protein
521,10756,PMM1243,165.61,30,30,5.44E7,10,10,11,Carbamidomethylation; Oxidation (M),32968,| PMM1243 | methyltransferase
378,9768,PMM0567,165.47,35,35,2.93E7,15,15,15,Carbamidomethylation,50618,| gshR | glutathione reductase (NADPH)
436,16126,PMM0147,165.38,38,38,1.87E8,9,9,13,Carbamidomethylation,35250,| rbcR | putative Rubisco transcriptional regulator
519,13186,PMM0553,165.30,23,23,1.1E7,9,9,11,Oxidation (M),57306,| csoS3 | carboxysome shell protein CsoS3
472,16124,PMM0414,165.18,52,52,5.08E7,11,11,12,Carbamidomethylation; Oxidation (M),26254,| PMM0414 | putative short chain dehydrogenase
175,16204,PMM0013,165.14,56,56,8.1E8,11,11,29,Carbamidomethylation; Oxidation (M),22732,| PMM0013 | RNA recognition motif-containing protein
374,12841,PMM1658,165.04,22,22,3.17E7,11,11,15,,65788,| dnaX | DNA polymerase  gamma and tau subunits
483,9814,PMM0584,164.85,21,21,6.38E7,11,11,12,Carbamidomethylation,88184,| glgB | glycogen branching enzyme
442,10598,PMM1251,164.48,21,21,2.52E7,11,11,13,Carbamidomethylation,70769,| PMM1251 | carbamoyltransferase
479,10650,PMM1290,164.48,30,30,1.16E7,11,11,12,Carbamidomethylation,57351,| PMM1290 | hypothetical protein
