GO acc	GO aspect	GO name	count	total count	ratio
GO:0009259	biological_process	ribonucleotide metabolic process	26	2961	0.008780817
GO:1903533	biological_process	regulation of protein targeting	26	2961	0.008780817
GO:1903649	biological_process	regulation of cytoplasmic transport	26	2961	0.008780817
GO:1903651	biological_process	positive regulation of cytoplasmic transport	26	2961	0.008780817
GO:0046034	biological_process	ATP metabolic process	26	2961	0.008780817
GO:0051647	biological_process	nucleus localization	25	2961	0.008443094
GO:0007165	biological_process	signal transduction	25	2961	0.008443094
GO:0032501	biological_process	multicellular organismal process	25	2961	0.008443094
GO:0098863	biological_process	nuclear migration by microtubule mediated pushing forces	25	2961	0.008443094
GO:0040023	biological_process	establishment of nucleus localization	25	2961	0.008443094
GO:0033043	biological_process	regulation of organelle organization	25	2961	0.008443094
GO:0019684	biological_process	"photosynthesis, light reaction"	25	2961	0.008443094
GO:0010639	biological_process	negative regulation of organelle organization	25	2961	0.008443094
GO:0007051	biological_process	spindle organization	25	2961	0.008443094
GO:0007052	biological_process	mitotic spindle organization	25	2961	0.008443094
GO:0007097	biological_process	nuclear migration	25	2961	0.008443094
GO:0043687	biological_process	post-translational protein modification	25	2961	0.008443094
GO:0016051	biological_process	carbohydrate biosynthetic process	25	2961	0.008443094
GO:0007638	biological_process	mechanosensory behavior	25	2961	0.008443094
GO:0031109	biological_process	microtubule polymerization or depolymerization	25	2961	0.008443094
GO:0031122	biological_process	cytoplasmic microtubule organization	25	2961	0.008443094
GO:0044707	biological_process	single-multicellular organism process	25	2961	0.008443094
GO:0044708	biological_process	single-organism behavior	25	2961	0.008443094
GO:0050906	biological_process	detection of stimulus involved in sensory perception	25	2961	0.008443094
GO:0050974	biological_process	detection of mechanical stimulus involved in sensory perception	25	2961	0.008443094
GO:0050976	biological_process	detection of mechanical stimulus involved in sensory perception of touch	25	2961	0.008443094
GO:0050982	biological_process	detection of mechanical stimulus	25	2961	0.008443094
GO:0051129	biological_process	negative regulation of cellular component organization	25	2961	0.008443094
GO:0018410	biological_process	C-terminal protein amino acid modification	25	2961	0.008443094
GO:0009581	biological_process	detection of external stimulus	25	2961	0.008443094
GO:0009582	biological_process	detection of abiotic stimulus	25	2961	0.008443094
GO:0019068	biological_process	virion assembly	24	2961	0.00810537
GO:0044406	biological_process	adhesion of symbiont to host	24	2961	0.00810537
GO:0044650	biological_process	adhesion of symbiont to host cell	24	2961	0.00810537
GO:0051098	biological_process	regulation of binding	24	2961	0.00810537
GO:0016032	biological_process	viral process	24	2961	0.00810537
GO:0048731	biological_process	system development	23	2961	0.007767646
GO:0009894	biological_process	regulation of catabolic process	22	2961	0.007429922
GO:0019253	biological_process	reductive pentose-phosphate cycle	22	2961	0.007429922
GO:0019685	biological_process	"photosynthesis, dark reaction"	22	2961	0.007429922
GO:0006972	biological_process	hyperosmotic response	22	2961	0.007429922
GO:0031329	biological_process	regulation of cellular catabolic process	22	2961	0.007429922
GO:0031399	biological_process	regulation of protein modification process	21	2961	0.007092199
GO:0031400	biological_process	negative regulation of protein modification process	21	2961	0.007092199
GO:0051248	biological_process	negative regulation of protein metabolic process	21	2961	0.007092199
GO:0051258	biological_process	protein polymerization	21	2961	0.007092199
GO:0051338	biological_process	regulation of transferase activity	21	2961	0.007092199
GO:0051348	biological_process	negative regulation of transferase activity	21	2961	0.007092199
GO:0032269	biological_process	negative regulation of cellular protein metabolic process	21	2961	0.007092199
GO:0009772	biological_process	photosynthetic electron transport in photosystem II	20	2961	0.006754475
GO:0042330	biological_process	taxis	20	2961	0.006754475
GO:0042594	biological_process	response to starvation	20	2961	0.006754475
GO:1901137	biological_process	carbohydrate derivative biosynthetic process	20	2961	0.006754475
GO:0033993	biological_process	response to lipid	20	2961	0.006754475
GO:1901575	biological_process	organic substance catabolic process	20	2961	0.006754475
GO:0031667	biological_process	response to nutrient levels	20	2961	0.006754475
GO:0009056	biological_process	catabolic process	20	2961	0.006754475
GO:0097305	biological_process	response to alcohol	20	2961	0.006754475
GO:0051099	biological_process	positive regulation of binding	20	2961	0.006754475
GO:0009792	biological_process	embryo development ending in birth or egg hatching	19	2961	0.006416751
GO:0051653	biological_process	spindle localization	19	2961	0.006416751
GO:0000132	biological_process	establishment of mitotic spindle orientation	19	2961	0.006416751
GO:0071214	biological_process	cellular response to abiotic stimulus	19	2961	0.006416751
GO:0000281	biological_process	mitotic cytokinesis	19	2961	0.006416751
GO:0040001	biological_process	establishment of mitotic spindle localization	19	2961	0.006416751
GO:0071345	biological_process	cellular response to cytokine stimulus	19	2961	0.006416751
GO:0042126	biological_process	nitrate metabolic process	19	2961	0.006416751
GO:0042128	biological_process	nitrate assimilation	19	2961	0.006416751
GO:0000910	biological_process	cytokinesis	19	2961	0.006416751
GO:0034097	biological_process	response to cytokine	19	2961	0.006416751
GO:0034220	biological_process	ion transmembrane transport	19	2961	0.006416751
GO:0009790	biological_process	embryo development	19	2961	0.006416751
GO:2001057	biological_process	reactive nitrogen species metabolic process	19	2961	0.006416751
GO:0061640	biological_process	cytoskeleton-dependent cytokinesis	19	2961	0.006416751
GO:0045087	biological_process	innate immune response	19	2961	0.006416751
GO:0009636	biological_process	response to toxic substance	19	2961	0.006416751
GO:0051239	biological_process	regulation of multicellular organismal process	19	2961	0.006416751
GO:0051293	biological_process	establishment of spindle localization	19	2961	0.006416751
GO:0051294	biological_process	establishment of spindle orientation	19	2961	0.006416751
GO:0046129	biological_process	purine ribonucleoside biosynthetic process	18	2961	0.006079027
GO:0032787	biological_process	monocarboxylic acid metabolic process	18	2961	0.006079027
GO:0010447	biological_process	response to acidic pH	18	2961	0.006079027
GO:0042451	biological_process	purine nucleoside biosynthetic process	18	2961	0.006079027
GO:0042455	biological_process	ribonucleoside biosynthetic process	18	2961	0.006079027
GO:0042538	biological_process	hyperosmotic salinity response	18	2961	0.006079027
GO:0001666	biological_process	response to hypoxia	18	2961	0.006079027
GO:1990641	biological_process	response to iron ion starvation	18	2961	0.006079027
GO:0072522	biological_process	purine-containing compound biosynthetic process	18	2961	0.006079027
GO:0043388	biological_process	positive regulation of DNA binding	18	2961	0.006079027
GO:0006928	biological_process	movement of cell or subcellular component	18	2961	0.006079027
GO:2000026	biological_process	regulation of multicellular organismal development	18	2961	0.006079027
GO:1901659	biological_process	glycosyl compound biosynthetic process	18	2961	0.006079027
GO:2000677	biological_process	regulation of transcription regulatory region DNA binding	18	2961	0.006079027
GO:2000679	biological_process	positive regulation of transcription regulatory region DNA binding	18	2961	0.006079027
GO:0090407	biological_process	organophosphate biosynthetic process	18	2961	0.006079027
GO:0009163	biological_process	nucleoside biosynthetic process	18	2961	0.006079027
GO:0009268	biological_process	response to pH	18	2961	0.006079027
GO:0070482	biological_process	response to oxygen levels	18	2961	0.006079027
GO:0045595	biological_process	regulation of cell differentiation	18	2961	0.006079027
GO:0051101	biological_process	regulation of DNA binding	18	2961	0.006079027
GO:0036293	biological_process	response to decreased oxygen levels	18	2961	0.006079027
GO:0046390	biological_process	ribose phosphate biosynthetic process	17	2961	0.005741304
GO:0000280	biological_process	nuclear division	17	2961	0.005741304
GO:0042176	biological_process	regulation of protein catabolic process	17	2961	0.005741304
GO:0006164	biological_process	purine nucleotide biosynthetic process	17	2961	0.005741304
GO:0010948	biological_process	negative regulation of cell cycle process	17	2961	0.005741304
GO:1901293	biological_process	nucleoside phosphate biosynthetic process	17	2961	0.005741304
GO:0006754	biological_process	ATP biosynthetic process	17	2961	0.005741304
GO:0006812	biological_process	cation transport	17	2961	0.005741304
GO:0006818	biological_process	hydrogen transport	17	2961	0.005741304
GO:0030162	biological_process	regulation of proteolysis	17	2961	0.005741304
GO:0048285	biological_process	organelle fission	17	2961	0.005741304
GO:0015672	biological_process	monovalent inorganic cation transport	17	2961	0.005741304
GO:1901988	biological_process	negative regulation of cell cycle phase transition	17	2961	0.005741304
GO:1901991	biological_process	negative regulation of mitotic cell cycle phase transition	17	2961	0.005741304
GO:0015992	biological_process	proton transport	17	2961	0.005741304
GO:0015985	biological_process	"energy coupled proton transport, down electrochemical gradient"	17	2961	0.005741304
GO:0015986	biological_process	ATP synthesis coupled proton transport	17	2961	0.005741304
GO:1902600	biological_process	hydrogen ion transmembrane transport	17	2961	0.005741304
GO:0061136	biological_process	regulation of proteasomal protein catabolic process	17	2961	0.005741304
GO:0031396	biological_process	regulation of protein ubiquitination	17	2961	0.005741304
GO:0031397	biological_process	negative regulation of protein ubiquitination	17	2961	0.005741304
GO:1903050	biological_process	regulation of proteolysis involved in cellular protein catabolic process	17	2961	0.005741304
GO:1903320	biological_process	regulation of protein modification by small protein conjugation or removal	17	2961	0.005741304
GO:1903321	biological_process	negative regulation of protein modification by small protein conjugation or removal	17	2961	0.005741304
GO:0009124	biological_process	nucleoside monophosphate biosynthetic process	17	2961	0.005741304
GO:0009127	biological_process	purine nucleoside monophosphate biosynthetic process	17	2961	0.005741304
GO:1903362	biological_process	regulation of cellular protein catabolic process	17	2961	0.005741304
GO:0009142	biological_process	nucleoside triphosphate biosynthetic process	17	2961	0.005741304
GO:0009145	biological_process	purine nucleoside triphosphate biosynthetic process	17	2961	0.005741304
GO:0009152	biological_process	purine ribonucleotide biosynthetic process	17	2961	0.005741304
GO:0009156	biological_process	ribonucleoside monophosphate biosynthetic process	17	2961	0.005741304
GO:0009165	biological_process	nucleotide biosynthetic process	17	2961	0.005741304
GO:0009168	biological_process	purine ribonucleoside monophosphate biosynthetic process	17	2961	0.005741304
GO:0009201	biological_process	ribonucleoside triphosphate biosynthetic process	17	2961	0.005741304
GO:0009206	biological_process	purine ribonucleoside triphosphate biosynthetic process	17	2961	0.005741304
GO:0009260	biological_process	ribonucleotide biosynthetic process	17	2961	0.005741304
GO:0045786	biological_process	negative regulation of cell cycle	17	2961	0.005741304
GO:0051340	biological_process	regulation of ligase activity	17	2961	0.005741304
GO:0051352	biological_process	negative regulation of ligase activity	17	2961	0.005741304
GO:0045930	biological_process	negative regulation of mitotic cell cycle	17	2961	0.005741304
GO:0051436	biological_process	negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	17	2961	0.005741304
GO:0051438	biological_process	regulation of ubiquitin-protein transferase activity	17	2961	0.005741304
GO:0051439	biological_process	regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	17	2961	0.005741304
GO:0051444	biological_process	negative regulation of ubiquitin-protein transferase activity	17	2961	0.005741304
GO:0009617	biological_process	response to bacterium	17	2961	0.005741304
GO:0098655	biological_process	cation transmembrane transport	17	2961	0.005741304
GO:0098660	biological_process	inorganic ion transmembrane transport	17	2961	0.005741304
GO:0098662	biological_process	inorganic cation transmembrane transport	17	2961	0.005741304
GO:0032465	biological_process	regulation of cytokinesis	16	2961	0.00540358
GO:0032989	biological_process	cellular component morphogenesis	16	2961	0.00540358
GO:0032990	biological_process	cell part morphogenesis	16	2961	0.00540358
GO:0001101	biological_process	response to acid chemical	16	2961	0.00540358
GO:0048646	biological_process	anatomical structure formation involved in morphogenesis	16	2961	0.00540358
GO:0014070	biological_process	response to organic cyclic compound	16	2961	0.00540358
GO:0030030	biological_process	cell projection organization	16	2961	0.00540358
GO:0009653	biological_process	anatomical structure morphogenesis	16	2961	0.00540358
GO:0048513	biological_process	organ development	16	2961	0.00540358
GO:0003006	biological_process	developmental process involved in reproduction	16	2961	0.00540358
GO:0048812	biological_process	neuron projection morphogenesis	16	2961	0.00540358
GO:0048858	biological_process	cell projection morphogenesis	16	2961	0.00540358
GO:0016310	biological_process	phosphorylation	16	2961	0.00540358
GO:1903046	biological_process	meiotic cell cycle process	16	2961	0.00540358
GO:0051186	biological_process	cofactor metabolic process	16	2961	0.00540358
GO:0051302	biological_process	regulation of cell division	16	2961	0.00540358
GO:0032434	biological_process	regulation of proteasomal ubiquitin-dependent protein catabolic process	15	2961	0.005065856
GO:0032435	biological_process	negative regulation of proteasomal ubiquitin-dependent protein catabolic process	15	2961	0.005065856
GO:0051642	biological_process	centrosome localization	15	2961	0.005065856
GO:0000075	biological_process	cell cycle checkpoint	15	2961	0.005065856
GO:0035556	biological_process	intracellular signal transduction	15	2961	0.005065856
GO:0009895	biological_process	negative regulation of catabolic process	15	2961	0.005065856
GO:0051782	biological_process	negative regulation of cell division	15	2961	0.005065856
GO:0051783	biological_process	regulation of nuclear division	15	2961	0.005065856
GO:0051784	biological_process	negative regulation of nuclear division	15	2961	0.005065856
GO:0071173	biological_process	spindle assembly checkpoint	15	2961	0.005065856
GO:0071174	biological_process	mitotic spindle checkpoint	15	2961	0.005065856
GO:0071258	biological_process	cellular response to gravity	15	2961	0.005065856
GO:0051983	biological_process	regulation of chromosome segregation	15	2961	0.005065856
GO:0051985	biological_process	negative regulation of chromosome segregation	15	2961	0.005065856
GO:0071353	biological_process	cellular response to interleukin-4	15	2961	0.005065856
GO:0042177	biological_process	negative regulation of protein catabolic process	15	2961	0.005065856
GO:0033044	biological_process	regulation of chromosome organization	15	2961	0.005065856
GO:0033045	biological_process	regulation of sister chromatid segregation	15	2961	0.005065856
GO:0033046	biological_process	negative regulation of sister chromatid segregation	15	2961	0.005065856
GO:0033047	biological_process	regulation of mitotic sister chromatid segregation	15	2961	0.005065856
GO:0033048	biological_process	negative regulation of mitotic sister chromatid segregation	15	2961	0.005065856
GO:0046785	biological_process	microtubule polymerization	15	2961	0.005065856
GO:1904666	biological_process	regulation of ubiquitin protein ligase activity	15	2961	0.005065856
GO:1904667	biological_process	negative regulation of ubiquitin protein ligase activity	15	2961	0.005065856
GO:0010965	biological_process	regulation of mitotic sister chromatid separation	15	2961	0.005065856
GO:0001966	biological_process	thigmotaxis	15	2961	0.005065856
GO:0006959	biological_process	humoral immune response	15	2961	0.005065856
GO:0007088	biological_process	regulation of mitotic nuclear division	15	2961	0.005065856
GO:0007093	biological_process	mitotic cell cycle checkpoint	15	2961	0.005065856
GO:0007094	biological_process	mitotic spindle assembly checkpoint	15	2961	0.005065856
GO:0030071	biological_process	regulation of mitotic metaphase/anaphase transition	15	2961	0.005065856
GO:1901799	biological_process	negative regulation of proteasomal protein catabolic process	15	2961	0.005065856
GO:0002576	biological_process	platelet degranulation	15	2961	0.005065856
GO:1902099	biological_process	regulation of metaphase/anaphase transition of cell cycle	15	2961	0.005065856
GO:1902100	biological_process	negative regulation of metaphase/anaphase transition of cell cycle	15	2961	0.005065856
GO:0015980	biological_process	energy derivation by oxidation of organic compounds	15	2961	0.005065856
GO:2000816	biological_process	negative regulation of mitotic sister chromatid separation	15	2961	0.005065856
GO:0044712	biological_process	single-organism catabolic process	15	2961	0.005065856
GO:2001251	biological_process	negative regulation of chromosome organization	15	2961	0.005065856
GO:0019730	biological_process	antimicrobial humoral response	15	2961	0.005065856
GO:0031330	biological_process	negative regulation of cellular catabolic process	15	2961	0.005065856
GO:1903051	biological_process	negative regulation of proteolysis involved in cellular protein catabolic process	15	2961	0.005065856
GO:0031577	biological_process	spindle checkpoint	15	2961	0.005065856
GO:1903363	biological_process	negative regulation of cellular protein catabolic process	15	2961	0.005065856
GO:0070670	biological_process	response to interleukin-4	15	2961	0.005065856
GO:0045839	biological_process	negative regulation of mitotic nuclear division	15	2961	0.005065856
GO:0045841	biological_process	negative regulation of mitotic metaphase/anaphase transition	15	2961	0.005065856
GO:0045861	biological_process	negative regulation of proteolysis	15	2961	0.005065856
GO:0009629	biological_process	response to gravity	15	2961	0.005065856
GO:0009826	biological_process	unidimensional cell growth	14	2961	0.004728132
GO:0000902	biological_process	cell morphogenesis	14	2961	0.004728132
GO:0000904	biological_process	cell morphogenesis involved in differentiation	14	2961	0.004728132
GO:0016049	biological_process	cell growth	14	2961	0.004728132
GO:0002252	biological_process	immune effector process	14	2961	0.004728132
GO:0060560	biological_process	developmental growth involved in morphogenesis	14	2961	0.004728132
GO:0007409	biological_process	axonogenesis	14	2961	0.004728132
GO:0048589	biological_process	developmental growth	14	2961	0.004728132
GO:0007507	biological_process	heart development	14	2961	0.004728132
GO:0000160	biological_process	phosphorelay signal transduction system	13	2961	0.004390409
GO:0040016	biological_process	embryonic cleavage	13	2961	0.004390409
GO:0040029	biological_process	"regulation of gene expression, epigenetic"	13	2961	0.004390409
GO:0006997	biological_process	nucleus organization	13	2961	0.004390409
GO:0007417	biological_process	central nervous system development	13	2961	0.004390409
GO:0007422	biological_process	peripheral nervous system development	13	2961	0.004390409
GO:0015931	biological_process	nucleobase-containing compound transport	13	2961	0.004390409
GO:0015977	biological_process	carbon fixation	13	2961	0.004390409
GO:0048870	biological_process	cell motility	13	2961	0.004390409
GO:0035038	biological_process	female pronucleus assembly	13	2961	0.004390409
GO:0035044	biological_process	sperm aster formation	13	2961	0.004390409
GO:0035046	biological_process	pronuclear migration	13	2961	0.004390409
GO:0035690	biological_process	cellular response to drug	13	2961	0.004390409
GO:0050657	biological_process	nucleic acid transport	13	2961	0.004390409
GO:0050658	biological_process	RNA transport	13	2961	0.004390409
GO:0045333	biological_process	cellular respiration	13	2961	0.004390409
GO:0009061	biological_process	anaerobic respiration	13	2961	0.004390409
GO:0051028	biological_process	mRNA transport	13	2961	0.004390409
GO:0051236	biological_process	establishment of RNA localization	13	2961	0.004390409
GO:0098542	biological_process	defense response to other organism	13	2961	0.004390409
GO:0010970	biological_process	microtubule-based transport	12	2961	0.004052685
GO:0072384	biological_process	organelle transport along microtubule	12	2961	0.004052685
GO:0043241	biological_process	protein complex disassembly	12	2961	0.004052685
GO:0006808	biological_process	regulation of nitrogen utilization	12	2961	0.004052685
GO:0022412	biological_process	cellular process involved in reproduction in multicellular organism	12	2961	0.004052685
GO:0007018	biological_process	microtubule-based movement	12	2961	0.004052685
GO:0007166	biological_process	cell surface receptor signaling pathway	12	2961	0.004052685
GO:0002682	biological_process	regulation of immune system process	12	2961	0.004052685
GO:0043934	biological_process	sporulation	12	2961	0.004052685
GO:0030435	biological_process	sporulation resulting in formation of a cellular spore	12	2961	0.004052685
GO:0016477	biological_process	cell migration	12	2961	0.004052685
GO:0046677	biological_process	response to antibiotic	12	2961	0.004052685
GO:1903825	biological_process	organic acid transmembrane transport	12	2961	0.004052685
GO:0009890	biological_process	negative regulation of biosynthetic process	11	2961	0.003714961
GO:0010558	biological_process	negative regulation of macromolecule biosynthetic process	11	2961	0.003714961
GO:0010629	biological_process	negative regulation of gene expression	11	2961	0.003714961
GO:0042592	biological_process	homeostatic process	11	2961	0.003714961
GO:2000113	biological_process	negative regulation of cellular macromolecule biosynthetic process	11	2961	0.003714961
GO:0044087	biological_process	regulation of cellular component biogenesis	11	2961	0.003714961
GO:0044248	biological_process	cellular catabolic process	11	2961	0.003714961
GO:1902679	biological_process	negative regulation of RNA biosynthetic process	11	2961	0.003714961
GO:0045892	biological_process	"negative regulation of transcription, DNA-templated"	11	2961	0.003714961
GO:0031327	biological_process	negative regulation of cellular biosynthetic process	11	2961	0.003714961
GO:1903507	biological_process	negative regulation of nucleic acid-templated transcription	11	2961	0.003714961
GO:0051172	biological_process	negative regulation of nitrogen compound metabolic process	11	2961	0.003714961
GO:0051240	biological_process	positive regulation of multicellular organismal process	11	2961	0.003714961
GO:0051253	biological_process	negative regulation of RNA metabolic process	11	2961	0.003714961
GO:0045934	biological_process	negative regulation of nucleobase-containing compound metabolic process	11	2961	0.003714961
GO:0009741	biological_process	response to brassinosteroid	10	2961	0.003377237
GO:0000003	biological_process	reproduction	10	2961	0.003377237
GO:0098813	biological_process	nuclear chromosome segregation	10	2961	0.003377237
GO:0000070	biological_process	mitotic sister chromatid segregation	10	2961	0.003377237
GO:0000212	biological_process	meiotic spindle organization	10	2961	0.003377237
GO:0000278	biological_process	mitotic cell cycle	10	2961	0.003377237
GO:0051960	biological_process	regulation of nervous system development	10	2961	0.003377237
GO:0051962	biological_process	positive regulation of nervous system development	10	2961	0.003377237
GO:0040017	biological_process	positive regulation of locomotion	10	2961	0.003377237
GO:0032886	biological_process	regulation of microtubule-based process	10	2961	0.003377237
GO:0042119	biological_process	neutrophil activation	10	2961	0.003377237
GO:0000819	biological_process	sister chromatid segregation	10	2961	0.003377237
GO:0010720	biological_process	positive regulation of cell development	10	2961	0.003377237
GO:0010769	biological_process	regulation of cell morphogenesis involved in differentiation	10	2961	0.003377237
GO:0010770	biological_process	positive regulation of cell morphogenesis involved in differentiation	10	2961	0.003377237
GO:0001556	biological_process	oocyte maturation	10	2961	0.003377237
GO:0019954	biological_process	asexual reproduction	10	2961	0.003377237
GO:0010975	biological_process	regulation of neuron projection development	10	2961	0.003377237
GO:0010976	biological_process	positive regulation of neuron projection development	10	2961	0.003377237
GO:0001764	biological_process	neuron migration	10	2961	0.003377237
GO:0001775	biological_process	cell activation	10	2961	0.003377237
GO:0006414	biological_process	translational elongation	10	2961	0.003377237
GO:0021700	biological_process	developmental maturation	10	2961	0.003377237
GO:0001909	biological_process	leukocyte mediated cytotoxicity	10	2961	0.003377237
GO:0006629	biological_process	lipid metabolic process	10	2961	0.003377237
GO:0043254	biological_process	regulation of protein complex assembly	10	2961	0.003377237
GO:0043299	biological_process	leukocyte degranulation	10	2961	0.003377237
GO:0043312	biological_process	neutrophil degranulation	10	2961	0.003377237
GO:0006732	biological_process	coenzyme metabolic process	10	2961	0.003377237
GO:0060284	biological_process	regulation of cell development	10	2961	0.003377237
GO:0022612	biological_process	gland morphogenesis	10	2961	0.003377237
GO:0002228	biological_process	natural killer cell mediated immunity	10	2961	0.003377237
GO:0002263	biological_process	cell activation involved in immune response	10	2961	0.003377237
GO:0002274	biological_process	myeloid leukocyte activation	10	2961	0.003377237
GO:0002275	biological_process	myeloid cell activation involved in immune response	10	2961	0.003377237
GO:0002283	biological_process	neutrophil activation involved in immune response	10	2961	0.003377237
GO:0002366	biological_process	leukocyte activation involved in immune response	10	2961	0.003377237
GO:0007019	biological_process	microtubule depolymerization	10	2961	0.003377237
GO:0043624	biological_process	cellular protein complex disassembly	10	2961	0.003377237
GO:0007056	biological_process	spindle assembly involved in female meiosis	10	2961	0.003377237
GO:0002443	biological_process	leukocyte mediated immunity	10	2961	0.003377237
GO:0002449	biological_process	lymphocyte mediated immunity	10	2961	0.003377237
GO:0030182	biological_process	neuron differentiation	10	2961	0.003377237
GO:0048312	biological_process	intracellular distribution of mitochondria	10	2961	0.003377237
GO:0048315	biological_process	conidium formation	10	2961	0.003377237
GO:0048469	biological_process	cell maturation	10	2961	0.003377237
GO:0009887	biological_process	organ morphogenesis	10	2961	0.003377237
GO:0007399	biological_process	nervous system development	10	2961	0.003377237
GO:0007411	biological_process	axon guidance	10	2961	0.003377237
GO:0007435	biological_process	salivary gland morphogenesis	10	2961	0.003377237
GO:0048520	biological_process	positive regulation of behavior	10	2961	0.003377237
GO:0030436	biological_process	asexual sporulation	10	2961	0.003377237
GO:0051300	biological_process	spindle pole body organization	10	2961	0.003377237
GO:0030473	biological_process	nuclear migration along microtubule	10	2961	0.003377237
GO:0030474	biological_process	spindle pole body duplication	10	2961	0.003377237
GO:0042267	biological_process	natural killer cell mediated cytotoxicity	10	2961	0.003377237
GO:0030537	biological_process	larval behavior	10	2961	0.003377237
GO:0044255	biological_process	cellular lipid metabolic process	10	2961	0.003377237
GO:0031023	biological_process	microtubule organizing center organization	10	2961	0.003377237
GO:0090306	biological_process	spindle assembly involved in meiosis	10	2961	0.003377237
GO:1902667	biological_process	regulation of axon guidance	10	2961	0.003377237
GO:1902669	biological_process	positive regulation of axon guidance	10	2961	0.003377237
GO:0090378	biological_process	seed trichome elongation	10	2961	0.003377237
GO:0031110	biological_process	regulation of microtubule polymerization or depolymerization	10	2961	0.003377237
GO:0031111	biological_process	negative regulation of microtubule polymerization or depolymerization	10	2961	0.003377237
GO:0031113	biological_process	regulation of microtubule polymerization	10	2961	0.003377237
GO:0031115	biological_process	negative regulation of microtubule polymerization	10	2961	0.003377237
GO:0031333	biological_process	negative regulation of protein complex assembly	10	2961	0.003377237
GO:0031344	biological_process	regulation of cell projection organization	10	2961	0.003377237
GO:0031346	biological_process	positive regulation of cell projection organization	10	2961	0.003377237
GO:0045055	biological_process	regulated secretory pathway	10	2961	0.003377237
GO:0045132	biological_process	meiotic chromosome segregation	10	2961	0.003377237
GO:0045143	biological_process	homologous chromosome segregation	10	2961	0.003377237
GO:1903087	biological_process	mitotic spindle pole body duplication	10	2961	0.003377237
GO:0045321	biological_process	leukocyte activation	10	2961	0.003377237
GO:0050767	biological_process	regulation of neurogenesis	10	2961	0.003377237
GO:0050769	biological_process	positive regulation of neurogenesis	10	2961	0.003377237
GO:0050770	biological_process	regulation of axonogenesis	10	2961	0.003377237
GO:0050772	biological_process	positive regulation of axonogenesis	10	2961	0.003377237
GO:0050795	biological_process	regulation of behavior	10	2961	0.003377237
GO:0050920	biological_process	regulation of chemotaxis	10	2961	0.003377237
GO:0050921	biological_process	positive regulation of chemotaxis	10	2961	0.003377237
GO:0097485	biological_process	neuron projection guidance	10	2961	0.003377237
GO:0045597	biological_process	positive regulation of cell differentiation	10	2961	0.003377237
GO:0051094	biological_process	positive regulation of developmental process	10	2961	0.003377237
GO:0070507	biological_process	regulation of microtubule cytoskeleton organization	10	2961	0.003377237
GO:0051130	biological_process	positive regulation of cellular component organization	10	2961	0.003377237
GO:0045664	biological_process	regulation of neuron differentiation	10	2961	0.003377237
GO:0045666	biological_process	positive regulation of neuron differentiation	10	2961	0.003377237
GO:0036230	biological_process	granulocyte activation	10	2961	0.003377237
GO:0051225	biological_process	spindle assembly	10	2961	0.003377237
GO:0051228	biological_process	mitotic spindle disassembly	10	2961	0.003377237
GO:0051230	biological_process	spindle disassembly	10	2961	0.003377237
GO:0051261	biological_process	protein depolymerization	10	2961	0.003377237
GO:0051270	biological_process	regulation of cellular component movement	10	2961	0.003377237
GO:0051272	biological_process	positive regulation of cellular component movement	10	2961	0.003377237
GO:0032101	biological_process	regulation of response to external stimulus	10	2961	0.003377237
GO:0032103	biological_process	positive regulation of response to external stimulus	10	2961	0.003377237
GO:0045815	biological_process	"positive regulation of gene expression, epigenetic"	10	2961	0.003377237
GO:0032271	biological_process	regulation of protein polymerization	10	2961	0.003377237
GO:0032272	biological_process	negative regulation of protein polymerization	10	2961	0.003377237
GO:0051493	biological_process	regulation of cytoskeleton organization	10	2961	0.003377237
GO:0051494	biological_process	negative regulation of cytoskeleton organization	10	2961	0.003377237
GO:0009723	biological_process	response to ethylene	10	2961	0.003377237
GO:0046496	biological_process	nicotinamide nucleotide metabolic process	9	2961	0.003039514
GO:0019318	biological_process	hexose metabolic process	9	2961	0.003039514
GO:0019362	biological_process	pyridine nucleotide metabolic process	9	2961	0.003039514
GO:0046939	biological_process	nucleotide phosphorylation	9	2961	0.003039514
GO:0005996	biological_process	monosaccharide metabolic process	9	2961	0.003039514
GO:0006006	biological_process	glucose metabolic process	9	2961	0.003039514
GO:0006090	biological_process	pyruvate metabolic process	9	2961	0.003039514
GO:0006096	biological_process	glycolytic process	9	2961	0.003039514
GO:0006165	biological_process	nucleoside diphosphate phosphorylation	9	2961	0.003039514
GO:0006259	biological_process	DNA metabolic process	9	2961	0.003039514
GO:0006342	biological_process	chromatin silencing	9	2961	0.003039514
GO:0006631	biological_process	fatty acid metabolic process	9	2961	0.003039514
GO:0072524	biological_process	pyridine-containing compound metabolic process	9	2961	0.003039514
GO:0006733	biological_process	oxidoreduction coenzyme metabolic process	9	2961	0.003039514
GO:0006757	biological_process	ATP generation from ADP	9	2961	0.003039514
GO:0034599	biological_process	cellular response to oxidative stress	9	2961	0.003039514
GO:0016052	biological_process	carbohydrate catabolic process	9	2961	0.003039514
GO:0016458	biological_process	gene silencing	9	2961	0.003039514
GO:0044724	biological_process	single-organism carbohydrate catabolic process	9	2961	0.003039514
GO:0009132	biological_process	nucleoside diphosphate metabolic process	9	2961	0.003039514
GO:0009135	biological_process	purine nucleoside diphosphate metabolic process	9	2961	0.003039514
