# MetaGOmics GO report
# MetaGOmics version: 0.1.1
# Run date: Thu Jun 28 14:58:29 PDT 2018
GO acc	GO aspect	GO name	count	total count	ratio
GO:0019843	molecular_function	rRNA binding	56	2509	0.022319649262654444
GO:0006096	biological_process	glycolytic process	9	2509	0.0035870864886408927
GO:0042651	cellular_component	thylakoid membrane	370	2509	0.14746911119968115
GO:0001319	biological_process	inheritance of oxidatively modified proteins involved in replicative cell aging	17	2509	0.006775607811877242
GO:0071963	biological_process	establishment or maintenance of cell polarity regulating cell shape	35	2509	0.013949780789159028
GO:0010769	biological_process	regulation of cell morphogenesis involved in differentiation	12	2509	0.004782781984854523
GO:0010770	biological_process	positive regulation of cell morphogenesis involved in differentiation	12	2509	0.004782781984854523
GO:0006112	biological_process	energy reserve metabolic process	2	2509	7.971303308090873E-4
GO:0044409	biological_process	entry into host	2	2509	7.971303308090873E-4
GO:0019866	cellular_component	organelle inner membrane	18	2509	0.007174172977281785
GO:0019867	cellular_component	outer membrane	39	2509	0.015544041450777202
GO:0055114	biological_process	oxidation-reduction process	348	2509	0.1387006775607812
GO:0016491	molecular_function	oxidoreductase activity	149	2509	0.059386209645277
GO:0022904	biological_process	respiratory electron transport chain	7	2509	0.0027899561578318055
GO:0001411	cellular_component	hyphal tip	4	2509	0.0015942606616181746
GO:0045454	biological_process	cell redox homeostasis	6	2509	0.0023913909924272616
GO:0022900	biological_process	electron transport chain	74	2509	0.02949382223993623
GO:0005509	molecular_function	calcium ion binding	73	2509	0.029095257074531686
GO:0010803	biological_process	regulation of tumor necrosis factor-mediated signaling pathway	2	2509	7.971303308090873E-4
GO:0019894	molecular_function	kinesin binding	4	2509	0.0015942606616181746
GO:0019897	cellular_component	extrinsic component of plasma membrane	4	2509	0.0015942606616181746
GO:0019900	molecular_function	kinase binding	23	2509	0.009166998804304504
GO:0006139	biological_process	nucleobase-containing compound metabolic process	99	2509	0.03945795137504982
GO:1990169	biological_process	stress response to copper ion	19	2509	0.00757273814268633
GO:0019901	molecular_function	protein kinase binding	23	2509	0.009166998804304504
GO:1990170	biological_process	stress response to cadmium ion	19	2509	0.00757273814268633
GO:0019904	molecular_function	protein domain specific binding	35	2509	0.013949780789159028
GO:0006163	biological_process	purine nucleotide metabolic process	27	2509	0.010761259465922678
GO:0006790	biological_process	sulfur compound metabolic process	7	2509	0.0027899561578318055
GO:0042278	biological_process	purine nucleoside metabolic process	28	2509	0.011159824631327222
GO:0006164	biological_process	purine nucleotide biosynthetic process	18	2509	0.007174172977281785
GO:0006165	biological_process	nucleoside diphosphate phosphorylation	9	2509	0.0035870864886408927
GO:1990204	cellular_component	oxidoreductase complex	117	2509	0.046632124352331605
GO:0001556	biological_process	oocyte maturation	12	2509	0.004782781984854523
GO:0008152	biological_process	metabolic process	753	2509	0.3001195695496214
GO:0016049	biological_process	cell growth	16	2509	0.006377042646472699
GO:0019954	biological_process	asexual reproduction	12	2509	0.004782781984854523
GO:1990220	cellular_component	GroEL-GroES complex	59	2509	0.023515344758868077
GO:0042769	biological_process	DNA damage response, detection of DNA damage	2	2509	7.971303308090873E-4
GO:0042770	biological_process	signal transduction in response to DNA damage	2	2509	7.971303308090873E-4
GO:0016887	molecular_function	ATPase activity	68	2509	0.027102431247508968
GO:1990234	cellular_component	transferase complex	6	2509	0.0023913909924272616
GO:0019985	biological_process	translesion synthesis	2	2509	7.971303308090873E-4
GO:0020003	cellular_component	symbiont-containing vacuole	26	2509	0.010362694300518135
GO:0042803	molecular_function	protein homodimerization activity	41	2509	0.01634117178158629
GO:1990267	biological_process	response to transition metal nanoparticle	19	2509	0.00757273814268633
GO:0020037	molecular_function	heme binding	8	2509	0.0031885213232363493
GO:0022607	biological_process	cellular component assembly	119	2509	0.047429254683140694
GO:0048646	biological_process	anatomical structure formation involved in morphogenesis	18	2509	0.007174172977281785
GO:0010927	biological_process	cellular component assembly involved in morphogenesis	4	2509	0.0015942606616181746
GO:0006259	biological_process	DNA metabolic process	9	2509	0.0035870864886408927
GO:0072141	biological_process	renal interstitial fibroblast development	4	2509	0.0015942606616181746
GO:0042844	biological_process	glycol metabolic process	1	2509	3.9856516540454366E-4
GO:0042845	biological_process	glycol biosynthetic process	1	2509	3.9856516540454366E-4
GO:0006265	biological_process	DNA topological change	2	2509	7.971303308090873E-4
GO:0072143	biological_process	mesangial cell development	4	2509	0.0015942606616181746
GO:0072144	biological_process	glomerular mesangial cell development	4	2509	0.0015942606616181746
GO:0006269	biological_process	DNA replication, synthesis of RNA primer	1	2509	3.9856516540454366E-4
GO:0001666	biological_process	response to hypoxia	18	2509	0.007174172977281785
GO:0006270	biological_process	DNA replication initiation	1	2509	3.9856516540454366E-4
GO:0006271	biological_process	DNA strand elongation involved in DNA replication	1	2509	3.9856516540454366E-4
GO:0006272	biological_process	leading strand elongation	1	2509	3.9856516540454366E-4
GO:0010939	biological_process	regulation of necrotic cell death	2	2509	7.971303308090873E-4
GO:0006273	biological_process	lagging strand elongation	1	2509	3.9856516540454366E-4
GO:0010941	biological_process	regulation of cell death	6	2509	0.0023913909924272616
GO:0010942	biological_process	positive regulation of cell death	2	2509	7.971303308090873E-4
GO:0006276	biological_process	plasmid maintenance	2	2509	7.971303308090873E-4
GO:0010948	biological_process	negative regulation of cell cycle process	21	2509	0.008369868473495417
GO:0006281	biological_process	DNA repair	7	2509	0.0027899561578318055
GO:0006283	biological_process	transcription-coupled nucleotide-excision repair	2	2509	7.971303308090873E-4
GO:0005858	cellular_component	axonemal dynein complex	4	2509	0.0015942606616181746
GO:0006289	biological_process	nucleotide-excision repair	2	2509	7.971303308090873E-4
GO:0005868	cellular_component	cytoplasmic dynein complex	4	2509	0.0015942606616181746
GO:0006294	biological_process	nucleotide-excision repair, preincision complex assembly	2	2509	7.971303308090873E-4
GO:0006296	biological_process	nucleotide-excision repair, DNA incision, 5'-to lesion	2	2509	7.971303308090873E-4
GO:0010965	biological_process	regulation of mitotic sister chromatid separation	19	2509	0.00757273814268633
GO:0006297	biological_process	nucleotide-excision repair, DNA gap filling	2	2509	7.971303308090873E-4
GO:0006301	biological_process	postreplication repair	2	2509	7.971303308090873E-4
GO:0006302	biological_process	double-strand break repair	1	2509	3.9856516540454366E-4
GO:0010970	biological_process	microtubule-based transport	14	2509	0.005579912315663611
GO:0006303	biological_process	double-strand break repair via nonhomologous end joining	1	2509	3.9856516540454366E-4
GO:0042886	biological_process	amide transport	1	2509	3.9856516540454366E-4
GO:0010972	biological_process	negative regulation of G2/M transition of mitotic cell cycle	2	2509	7.971303308090873E-4
GO:0010975	biological_process	regulation of neuron projection development	12	2509	0.004782781984854523
GO:1990351	cellular_component	transporter complex	20	2509	0.007971303308090873
GO:0010976	biological_process	positive regulation of neuron projection development	12	2509	0.004782781984854523
GO:0033643	cellular_component	host cell part	31	2509	0.012355520127540853
GO:0033644	cellular_component	host cell membrane	19	2509	0.00757273814268633
GO:0033646	cellular_component	host intracellular part	26	2509	0.010362694300518135
GO:0006323	biological_process	DNA packaging	40	2509	0.015942606616181746
GO:0016570	biological_process	histone modification	4	2509	0.0015942606616181746
GO:0006325	biological_process	chromatin organization	33	2509	0.01315265045834994
GO:0033655	cellular_component	host cell cytoplasm part	26	2509	0.010362694300518135
GO:0006335	biological_process	DNA replication-dependent nucleosome assembly	6	2509	0.0023913909924272616
GO:0001725	cellular_component	stress fiber	4	2509	0.0015942606616181746
GO:0006337	biological_process	nucleosome disassembly	2	2509	7.971303308090873E-4
GO:0006338	biological_process	chromatin remodeling	6	2509	0.0023913909924272616
GO:0006342	biological_process	chromatin silencing	9	2509	0.0035870864886408927
GO:0012506	cellular_component	vesicle membrane	2	2509	7.971303308090873E-4
GO:0006351	biological_process	transcription, DNA-templated	59	2509	0.023515344758868077
GO:0006355	biological_process	regulation of transcription, DNA-templated	71	2509	0.028298126743722597
GO:0006357	biological_process	regulation of transcription from RNA polymerase II promoter	8	2509	0.0031885213232363493
GO:0033673	biological_process	negative regulation of kinase activity	4	2509	0.0015942606616181746
GO:0033674	biological_process	positive regulation of kinase activity	2	2509	7.971303308090873E-4
GO:0042936	molecular_function	dipeptide transporter activity	1	2509	3.9856516540454366E-4
GO:0042938	biological_process	dipeptide transport	1	2509	3.9856516540454366E-4
GO:0033683	biological_process	nucleotide-excision repair, DNA incision	2	2509	7.971303308090873E-4
GO:0001764	biological_process	neuron migration	12	2509	0.004782781984854523
GO:0033692	biological_process	cellular polysaccharide biosynthetic process	2	2509	7.971303308090873E-4
GO:1990415	cellular_component	Pex17p-Pex14p docking complex	2	2509	7.971303308090873E-4
GO:0006396	biological_process	RNA processing	3	2509	0.0011956954962136308
GO:0001775	biological_process	cell activation	12	2509	0.004782781984854523
GO:0006401	biological_process	RNA catabolic process	3	2509	0.0011956954962136308
GO:0006402	biological_process	mRNA catabolic process	3	2509	0.0011956954962136308
GO:1990429	cellular_component	peroxisomal importomer complex	2	2509	7.971303308090873E-4
GO:0006412	biological_process	translation	88	2509	0.03507373455559984
GO:0055001	biological_process	muscle cell development	4	2509	0.0015942606616181746
GO:0006413	biological_process	translational initiation	2	2509	7.971303308090873E-4
GO:0006414	biological_process	translational elongation	10	2509	0.0039856516540454365
GO:0055002	biological_process	striated muscle cell development	4	2509	0.0015942606616181746
GO:0055003	biological_process	cardiac myofibril assembly	4	2509	0.0015942606616181746
GO:0006417	biological_process	regulation of translation	18	2509	0.007174172977281785
GO:0055008	biological_process	cardiac muscle tissue morphogenesis	4	2509	0.0015942606616181746
GO:0042990	biological_process	regulation of transcription factor import into nucleus	26	2509	0.010362694300518135
GO:0042993	biological_process	positive regulation of transcription factor import into nucleus	26	2509	0.010362694300518135
GO:0042995	cellular_component	cell projection	37	2509	0.014746911119968115
GO:0014069	cellular_component	postsynaptic density	4	2509	0.0015942606616181746
GO:0014070	biological_process	response to organic cyclic compound	18	2509	0.007174172977281785
GO:0047497	biological_process	mitochondrion transport along microtubule	2	2509	7.971303308090873E-4
GO:0014074	biological_process	response to purine-containing compound	4	2509	0.0015942606616181746
GO:1901135	biological_process	carbohydrate derivative metabolic process	30	2509	0.011956954962136309
GO:0055028	cellular_component	cortical microtubule	17	2509	0.006775607811877242
GO:1901137	biological_process	carbohydrate derivative biosynthetic process	21	2509	0.008369868473495417
GO:0055029	cellular_component	nuclear DNA-directed RNA polymerase complex	1	2509	3.9856516540454366E-4
GO:0001817	biological_process	regulation of cytokine production	3	2509	0.0011956954962136308
GO:0001818	biological_process	negative regulation of cytokine production	2	2509	7.971303308090873E-4
GO:0001819	biological_process	positive regulation of cytokine production	1	2509	3.9856516540454366E-4
GO:0043008	molecular_function	ATP-dependent protein binding	2	2509	7.971303308090873E-4
GO:0055035	cellular_component	plastid thylakoid membrane	64	2509	0.025508170585890794
GO:0006458	biological_process	'de novo' protein folding	77	2509	0.03068951773614986
GO:0055037	cellular_component	recycling endosome	19	2509	0.00757273814268633
GO:0006461	biological_process	protein complex assembly	89	2509	0.03547229972100439
GO:0006464	biological_process	cellular protein modification process	177	2509	0.07054603427660422
GO:0043021	molecular_function	ribonucleoprotein complex binding	1	2509	3.9856516540454366E-4
GO:0006468	biological_process	protein phosphorylation	2	2509	7.971303308090873E-4
GO:0043022	molecular_function	ribosome binding	1	2509	3.9856516540454366E-4
GO:0006469	biological_process	negative regulation of protein kinase activity	4	2509	0.0015942606616181746
GO:0043025	cellular_component	neuronal cell body	33	2509	0.01315265045834994
GO:0006473	biological_process	protein acetylation	4	2509	0.0015942606616181746
GO:0006475	biological_process	internal protein amino acid acetylation	4	2509	0.0015942606616181746
GO:0043034	cellular_component	costamere	4	2509	0.0015942606616181746
GO:0021700	biological_process	developmental maturation	12	2509	0.004782781984854523
GO:0043043	biological_process	peptide biosynthetic process	88	2509	0.03507373455559984
GO:0043044	biological_process	ATP-dependent chromatin remodeling	6	2509	0.0023913909924272616
GO:0072329	biological_process	monocarboxylic acid catabolic process	6	2509	0.0023913909924272616
GO:0055065	biological_process	metal ion homeostasis	2	2509	7.971303308090873E-4
GO:0072330	biological_process	monocarboxylic acid biosynthetic process	3	2509	0.0011956954962136308
GO:0072331	biological_process	signal transduction by p53 class mediator	2	2509	7.971303308090873E-4
GO:1901184	biological_process	regulation of ERBB signaling pathway	2	2509	7.971303308090873E-4
GO:0055072	biological_process	iron ion homeostasis	2	2509	7.971303308090873E-4
GO:1901185	biological_process	negative regulation of ERBB signaling pathway	2	2509	7.971303308090873E-4
GO:1901186	biological_process	positive regulation of ERBB signaling pathway	2	2509	7.971303308090873E-4
GO:0072341	molecular_function	modified amino acid binding	4	2509	0.0015942606616181746
GO:0055076	biological_process	transition metal ion homeostasis	2	2509	7.971303308090873E-4
GO:0055080	biological_process	cation homeostasis	2	2509	7.971303308090873E-4
GO:0055082	biological_process	cellular chemical homeostasis	2	2509	7.971303308090873E-4
GO:0055085	biological_process	transmembrane transport	60	2509	0.023913909924272617
GO:0043065	biological_process	positive regulation of apoptotic process	2	2509	7.971303308090873E-4
GO:0055086	biological_process	nucleobase-containing small molecule metabolic process	28	2509	0.011159824631327222
GO:0043067	biological_process	regulation of programmed cell death	6	2509	0.0023913909924272616
GO:0006508	biological_process	proteolysis	29	2509	0.011558389796731766
GO:0043068	biological_process	positive regulation of programmed cell death	2	2509	7.971303308090873E-4
GO:0043069	biological_process	negative regulation of programmed cell death	6	2509	0.0023913909924272616
GO:0016485	biological_process	protein processing	21	2509	0.008369868473495417
GO:0051603	biological_process	proteolysis involved in cellular protein catabolic process	2	2509	7.971303308090873E-4
GO:0006511	biological_process	ubiquitin-dependent protein catabolic process	2	2509	7.971303308090873E-4
GO:0001882	molecular_function	nucleoside binding	253	2509	0.10083698684734954
GO:0001883	molecular_function	purine nucleoside binding	251	2509	0.10003985651654046
GO:0006513	biological_process	protein monoubiquitination	2	2509	7.971303308090873E-4
GO:0006517	biological_process	protein deglycosylation	2	2509	7.971303308090873E-4
GO:0006518	biological_process	peptide metabolic process	88	2509	0.03507373455559984
GO:0006520	biological_process	cellular amino acid metabolic process	50	2509	0.01992825827022718
GO:0043085	biological_process	positive regulation of catalytic activity	6	2509	0.0023913909924272616
GO:0043086	biological_process	negative regulation of catalytic activity	34	2509	0.013551215623754484
GO:0001891	cellular_component	phagocytic cup	4	2509	0.0015942606616181746
GO:1901214	biological_process	regulation of neuron death	2	2509	7.971303308090873E-4
GO:0014829	biological_process	vascular smooth muscle contraction	4	2509	0.0015942606616181746
GO:0001894	biological_process	tissue homeostasis	4	2509	0.0015942606616181746
GO:0043094	biological_process	cellular metabolic compound salvage	7	2509	0.0027899561578318055
GO:0001895	biological_process	retina homeostasis	4	2509	0.0015942606616181746
GO:0006534	biological_process	cysteine metabolic process	6	2509	0.0023913909924272616
GO:0072379	cellular_component	ER membrane insertion complex	17	2509	0.006775607811877242
GO:0001906	biological_process	cell killing	25	2509	0.00996412913511359
GO:0006535	biological_process	cysteine biosynthetic process from serine	4	2509	0.0015942606616181746
GO:0072380	cellular_component	TRC complex	17	2509	0.006775607811877242
GO:0021762	biological_process	substantia nigra development	4	2509	0.0015942606616181746
GO:0001909	biological_process	leukocyte mediated cytotoxicity	12	2509	0.004782781984854523
GO:0072384	biological_process	organelle transport along microtubule	14	2509	0.005579912315663611
GO:0006541	biological_process	glutamine metabolic process	39	2509	0.015544041450777202
GO:0006542	biological_process	glutamine biosynthetic process	39	2509	0.015544041450777202
GO:0033842	molecular_function	N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity	4	2509	0.0015942606616181746
GO:0043122	biological_process	regulation of I-kappaB kinase/NF-kappaB signaling	28	2509	0.011159824631327222
GO:0043123	biological_process	positive regulation of I-kappaB kinase/NF-kappaB signaling	28	2509	0.011159824631327222
GO:0006549	biological_process	isoleucine metabolic process	5	2509	0.0019928258270227183
GO:0072395	biological_process	signal transduction involved in cell cycle checkpoint	2	2509	7.971303308090873E-4
GO:0006555	biological_process	methionine metabolic process	2	2509	7.971303308090873E-4
GO:0072401	biological_process	signal transduction involved in DNA integrity checkpoint	2	2509	7.971303308090873E-4
GO:0006556	biological_process	S-adenosylmethionine biosynthetic process	1	2509	3.9856516540454366E-4
GO:0014866	biological_process	skeletal myofibril assembly	4	2509	0.0015942606616181746
GO:0001932	biological_process	regulation of protein phosphorylation	6	2509	0.0023913909924272616
GO:0001933	biological_process	negative regulation of protein phosphorylation	4	2509	0.0015942606616181746
GO:0001934	biological_process	positive regulation of protein phosphorylation	6	2509	0.0023913909924272616
GO:0072413	biological_process	signal transduction involved in mitotic cell cycle checkpoint	2	2509	7.971303308090873E-4
GO:0006563	biological_process	L-serine metabolic process	4	2509	0.0015942606616181746
GO:0072422	biological_process	signal transduction involved in DNA damage checkpoint	2	2509	7.971303308090873E-4
GO:1901265	molecular_function	nucleoside phosphate binding	280	2509	0.11159824631327223
GO:0006573	biological_process	valine metabolic process	5	2509	0.0019928258270227183
GO:0006575	biological_process	cellular modified amino acid metabolic process	1	2509	3.9856516540454366E-4
GO:0072431	biological_process	signal transduction involved in mitotic G1 DNA damage checkpoint	2	2509	7.971303308090873E-4
GO:1901269	biological_process	lipooligosaccharide metabolic process	1	2509	3.9856516540454366E-4
GO:1901271	biological_process	lipooligosaccharide biosynthetic process	1	2509	3.9856516540454366E-4
GO:0043158	biological_process	heterocyst differentiation	70	2509	0.027899561578318056
GO:0001959	biological_process	regulation of cytokine-mediated signaling pathway	2	2509	7.971303308090873E-4
GO:0043161	biological_process	proteasome-mediated ubiquitin-dependent protein catabolic process	2	2509	7.971303308090873E-4
GO:0060041	biological_process	retina development in camera-type eye	4	2509	0.0015942606616181746
GO:0043167	molecular_function	ion binding	498	2509	0.19848545237146273
GO:0043168	molecular_function	anion binding	257	2509	0.10243124750896772
GO:0043169	molecular_function	cation binding	343	2509	0.13670785173375846
GO:0001966	biological_process	thigmotaxis	19	2509	0.00757273814268633
GO:0043170	biological_process	macromolecule metabolic process	339	2509	0.1351135910721403
GO:0014904	biological_process	myotube cell development	4	2509	0.0015942606616181746
GO:0060047	biological_process	heart contraction	4	2509	0.0015942606616181746
GO:0060048	biological_process	cardiac muscle contraction	4	2509	0.0015942606616181746
GO:0043177	molecular_function	organic acid binding	16	2509	0.006377042646472699
GO:1901293	biological_process	nucleoside phosphate biosynthetic process	18	2509	0.007174172977281785
GO:0006605	biological_process	protein targeting	18	2509	0.007174172977281785
GO:0043189	cellular_component	H4/H2A histone acetyltransferase complex	4	2509	0.0015942606616181746
GO:0060071	biological_process	Wnt signaling pathway, planar cell polarity pathway	2	2509	7.971303308090873E-4
GO:0043207	biological_process	response to external biotic stimulus	51	2509	0.020326823435631726
GO:0006629	biological_process	lipid metabolic process	10	2509	0.0039856516540454365
GO:1990641	biological_process	response to iron ion starvation	18	2509	0.007174172977281785
GO:0043209	cellular_component	myelin sheath	37	2509	0.014746911119968115
GO:0006631	biological_process	fatty acid metabolic process	9	2509	0.0035870864886408927
GO:0006633	biological_process	fatty acid biosynthetic process	3	2509	0.0011956954962136308
GO:0006635	biological_process	fatty acid beta-oxidation	6	2509	0.0023913909924272616
GO:0015031	biological_process	protein transport	25	2509	0.00996412913511359
GO:0006643	biological_process	membrane lipid metabolic process	2	2509	7.971303308090873E-4
GO:1901334	biological_process	lactone metabolic process	1	2509	3.9856516540454366E-4
GO:0015035	molecular_function	protein disulfide oxidoreductase activity	6	2509	0.0023913909924272616
GO:0006644	biological_process	phospholipid metabolic process	1	2509	3.9856516540454366E-4
GO:1901336	biological_process	lactone biosynthetic process	1	2509	3.9856516540454366E-4
GO:0043226	cellular_component	organelle	311	2509	0.12395376644081307
GO:0043227	cellular_component	membrane-bounded organelle	211	2509	0.0840972499003587
GO:0072519	biological_process	parasitism	36	2509	0.01434834595456357
GO:0043228	cellular_component	non-membrane-bounded organelle	182	2509	0.07253886010362694
GO:0002020	molecular_function	protease binding	2	2509	7.971303308090873E-4
GO:0072520	biological_process	seminiferous tubule development	2	2509	7.971303308090873E-4
GO:0072521	biological_process	purine-containing compound metabolic process	28	2509	0.011159824631327222
GO:0043229	cellular_component	intracellular organelle	287	2509	0.11438820247110403
GO:0072522	biological_process	purine-containing compound biosynthetic process	19	2509	0.00757273814268633
GO:0043230	cellular_component	extracellular organelle	69	2509	0.027500996412913512
GO:0043232	cellular_component	intracellular non-membrane-bounded organelle	182	2509	0.07253886010362694
GO:0043233	cellular_component	organelle lumen	30	2509	0.011956954962136309
GO:0072524	biological_process	pyridine-containing compound metabolic process	9	2509	0.0035870864886408927
GO:0043234	cellular_component	protein complex	561	2509	0.223595057791949
GO:0043241	biological_process	protein complex disassembly	14	2509	0.005579912315663611
GO:0021884	biological_process	forebrain neuron development	2	2509	7.971303308090873E-4
GO:0006662	biological_process	glycerol ether metabolic process	6	2509	0.0023913909924272616
GO:0043244	biological_process	regulation of protein complex disassembly	7	2509	0.0027899561578318055
GO:0006664	biological_process	glycolipid metabolic process	2	2509	7.971303308090873E-4
GO:0021888	biological_process	hypothalamus gonadotrophin-releasing hormone neuron development	2	2509	7.971303308090873E-4
GO:1901360	biological_process	organic cyclic compound metabolic process	108	2509	0.04304503786369071
GO:1901361	biological_process	organic cyclic compound catabolic process	3	2509	0.0011956954962136308
GO:1901362	biological_process	organic cyclic compound biosynthetic process	90	2509	0.03587086488640893
GO:1901363	molecular_function	heterocyclic compound binding	540	2509	0.21522518931845358
GO:0043254	biological_process	regulation of protein complex assembly	12	2509	0.004782781984854523
GO:0015075	molecular_function	ion transmembrane transporter activity	18	2509	0.007174172977281785
GO:0015077	molecular_function	monovalent inorganic cation transmembrane transporter activity	18	2509	0.007174172977281785
GO:0072562	cellular_component	blood microparticle	4	2509	0.0015942606616181746
GO:0015078	molecular_function	hydrogen ion transmembrane transporter activity	18	2509	0.007174172977281785
GO:0002064	biological_process	epithelial cell development	4	2509	0.0015942606616181746
GO:0060147	biological_process	regulation of posttranscriptional gene silencing	6	2509	0.0023913909924272616
GO:0033993	biological_process	response to lipid	23	2509	0.009166998804304504
GO:1901401	biological_process	regulation of tetrapyrrole metabolic process	18	2509	0.007174172977281785
GO:0043299	biological_process	leukocyte degranulation	12	2509	0.004782781984854523
GO:0006720	biological_process	isoprenoid metabolic process	1	2509	3.9856516540454366E-4
GO:0072594	biological_process	establishment of protein localization to organelle	18	2509	0.007174172977281785
GO:0006721	biological_process	terpenoid metabolic process	1	2509	3.9856516540454366E-4
GO:0072596	biological_process	establishment of protein localization to chloroplast	18	2509	0.007174172977281785
GO:0006725	biological_process	cellular aromatic compound metabolic process	108	2509	0.04304503786369071
GO:0072598	biological_process	protein localization to chloroplast	18	2509	0.007174172977281785
GO:0043312	biological_process	neutrophil degranulation	12	2509	0.004782781984854523
GO:0006730	biological_process	one-carbon metabolic process	1	2509	3.9856516540454366E-4
GO:0006732	biological_process	coenzyme metabolic process	10	2509	0.0039856516540454365
GO:0021954	biological_process	central nervous system neuron development	2	2509	7.971303308090873E-4
GO:0006733	biological_process	oxidoreduction coenzyme metabolic process	9	2509	0.0035870864886408927
GO:0002102	cellular_component	podosome	4	2509	0.0015942606616181746
GO:0060187	cellular_component	cell pole	4	2509	0.0015942606616181746
GO:1990748	biological_process	cellular detoxification	6	2509	0.0023913909924272616
GO:0043332	cellular_component	mating projection tip	4	2509	0.0015942606616181746
GO:0006753	biological_process	nucleoside phosphate metabolic process	27	2509	0.010761259465922678
GO:0006754	biological_process	ATP biosynthetic process	18	2509	0.007174172977281785
GO:0002118	biological_process	aggressive behavior	4	2509	0.0015942606616181746
GO:0043335	biological_process	protein unfolding	18	2509	0.007174172977281785
GO:0006757	biological_process	ATP generation from ADP	9	2509	0.0035870864886408927
GO:0002121	biological_process	inter-male aggressive behavior	4	2509	0.0015942606616181746
GO:0060205	cellular_component	cytoplasmic membrane-bounded vesicle lumen	12	2509	0.004782781984854523
GO:0006778	biological_process	porphyrin-containing compound metabolic process	8	2509	0.0031885213232363493
GO:0006779	biological_process	porphyrin-containing compound biosynthetic process	8	2509	0.0031885213232363493
GO:0006782	biological_process	protoporphyrinogen IX biosynthetic process	8	2509	0.0031885213232363493
GO:1901463	biological_process	regulation of tetrapyrrole biosynthetic process	18	2509	0.007174172977281785
GO:0006783	biological_process	heme biosynthetic process	7	2509	0.0027899561578318055
GO:0034061	molecular_function	DNA polymerase activity	1	2509	3.9856516540454366E-4
GO:0034062	molecular_function	RNA polymerase activity	1	2509	3.9856516540454366E-4
GO:0043388	biological_process	positive regulation of DNA binding	18	2509	0.007174172977281785
GO:0006793	biological_process	phosphorus metabolic process	39	2509	0.015544041450777202
GO:0006796	biological_process	phosphate-containing compound metabolic process	39	2509	0.015544041450777202
GO:0043393	biological_process	regulation of protein binding	4	2509	0.0015942606616181746
GO:0043405	biological_process	regulation of MAP kinase activity	2	2509	7.971303308090873E-4
GO:0015197	molecular_function	peptide transporter activity	1	2509	3.9856516540454366E-4
GO:0043406	biological_process	positive regulation of MAP kinase activity	2	2509	7.971303308090873E-4
GO:0015198	molecular_function	oligopeptide transporter activity	1	2509	3.9856516540454366E-4
GO:0006807	biological_process	nitrogen compound metabolic process	269	2509	0.10721402949382224
GO:0006808	biological_process	regulation of nitrogen utilization	16	2509	0.006377042646472699
GO:0060249	biological_process	anatomical structure homeostasis	4	2509	0.0015942606616181746
GO:0043408	biological_process	regulation of MAPK cascade	6	2509	0.0023913909924272616
GO:0006810	biological_process	transport	148	2509	0.05898764447987246
GO:0043410	biological_process	positive regulation of MAPK cascade	6	2509	0.0023913909924272616
GO:0006811	biological_process	ion transport	73	2509	0.029095257074531686
GO:0006812	biological_process	cation transport	18	2509	0.007174172977281785
GO:0043412	biological_process	macromolecule modification	177	2509	0.07054603427660422
GO:0060255	biological_process	regulation of macromolecule metabolic process	133	2509	0.05300916699880431
GO:0034097	biological_process	response to cytokine	23	2509	0.009166998804304504
GO:0006818	biological_process	hydrogen transport	18	2509	0.007174172977281785
GO:0006820	biological_process	anion transport	53	2509	0.021123953766440814
GO:0072687	cellular_component	meiotic spindle	12	2509	0.004782781984854523
GO:0022402	biological_process	cell cycle process	42	2509	0.016739736946990835
GO:0034109	biological_process	homotypic cell-cell adhesion	4	2509	0.0015942606616181746
GO:0047879	molecular_function	erythronolide synthase activity	1	2509	3.9856516540454366E-4
GO:0043436	biological_process	oxoacid metabolic process	92	2509	0.036667995217218016
GO:0022411	biological_process	cellular component disassembly	31	2509	0.012355520127540853
GO:0022412	biological_process	cellular process involved in reproduction in multicellular organism	14	2509	0.005579912315663611
GO:0022413	biological_process	reproductive process in single-celled organism	2	2509	7.971303308090873E-4
GO:0022414	biological_process	reproductive process	37	2509	0.014746911119968115
GO:0060284	biological_process	regulation of cell development	12	2509	0.004782781984854523
GO:0022603	biological_process	regulation of anatomical structure morphogenesis	37	2509	0.014746911119968115
GO:0022604	biological_process	regulation of cell morphogenesis	35	2509	0.013949780789159028
GO:1901532	biological_process	regulation of hematopoietic progenitor cell differentiation	8	2509	0.0031885213232363493
GO:0022610	biological_process	biological adhesion	29	2509	0.011558389796731766
GO:0002218	biological_process	activation of innate immune response	2	2509	7.971303308090873E-4
GO:0002220	biological_process	innate immune response activating cell surface receptor signaling pathway	2	2509	7.971303308090873E-4
GO:0022612	biological_process	gland morphogenesis	12	2509	0.004782781984854523
GO:0002221	biological_process	pattern recognition receptor signaling pathway	2	2509	7.971303308090873E-4
GO:0022613	biological_process	ribonucleoprotein complex biogenesis	5	2509	0.0019928258270227183
GO:0002223	biological_process	stimulatory C-type lectin receptor signaling pathway	2	2509	7.971303308090873E-4
GO:0002224	biological_process	toll-like receptor signaling pathway	2	2509	7.971303308090873E-4
GO:0022616	biological_process	DNA strand elongation	1	2509	3.9856516540454366E-4
GO:0002228	biological_process	natural killer cell mediated immunity	12	2509	0.004782781984854523
