Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
208,118950,ETNP_100m_PROKKA_77466,71.75,7,2,2,,45171,Phenoxybenzoate dioxygenase subunit alpha
208,118951,NP_85m_PROKKA_09218,71.75,7,2,2,,45171,Phenoxybenzoate dioxygenase subunit alpha
208,118952,ETNP_140m_PROKKA_125561,71.75,7,2,2,,45172,Phenoxybenzoate dioxygenase subunit alpha
208,118953,NP_100m_PROKKA_00331,71.75,7,2,2,,45172,Phenoxybenzoate dioxygenase subunit alpha
128,2711,ETNP14_120maa_PROKKA_21913,71.09,12,4,2,,43580,Elongation factor Tu
121,2665,YP_007517957.1,70.72,10,6,1,,45631,major capsid [Pelagibacter phage HTVC008M]
121,2666,AGE60425.1,70.72,10,6,1,,45631,major capsid [Pelagibacter phage HTVC008M]
121,2631,ETNP_180m_PROKKA_210484,70.72,11,6,1,,38420,Major capsid protein Gp23
121,2390,ETNP_160m_PROKKA_216747,70.72,10,6,1,,45679,Major capsid protein Gp23
121,1461,ETNP_180m_PROKKA_132649,70.72,10,6,1,,45695,Major capsid protein Gp23
121,4570,ETNP_180m_PROKKA_56052,70.72,16,6,1,,26688,Major capsid protein Gp23
121,4573,ETNP_300m_PROKKA_39013,70.72,15,6,1,,27752,Major capsid protein Gp23
121,2391,ETNP14_120maa_PROKKA_54720,70.72,9,6,1,,46846,Major capsid protein Gp23
129,135261,NP_85m_PROKKA_21157,70.25,16,5,1,,42064,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
133,135328,ETNP_180m_PROKKA_40794,70.02,5,4,4,,86639,Nitrate reductase
133,135329,ETNP_300m_PROKKA_73205,70.02,4,4,4,,101196,Nitrate reductase
133,119404,ETNP_160m_PROKKA_113088,70.02,4,4,4,,101568,Nitrate reductase
130,135266,NP_85m_PROKKA_07689,69.71,15,5,1,,41994,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
130,135271,ETNP_110m_PROKKA_02677,69.71,16,5,1,,38378,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
130,135272,NP_300m_PROKKA_17506,69.71,15,5,1,,41936,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
162,107289,NP_85m_PROKKA_09331,68.52,7,3,0,,40252,Bacterial extracellular solute-binding protein
162,107290,ETNP14_68maa_PROKKA_113506,68.52,7,3,0,,40252,Bacterial extracellular solute-binding protein
162,107291,NP_300m_PROKKA_27730,68.52,7,3,0,,40252,Bacterial extracellular solute-binding protein
164,135313,WP_020028069,68.03,8,4,1,,57389,molecular chaperone GroEL Candidatus Thioglobus singularis
131,135278,NP_300m_PROKKA_17954,67.93,24,5,5,,15241,Phasin protein
153,119114,KHE93198,67.84,7,4,1,,75635,hydrazine synthase BC subunit Candidatus Scalindua brodae
132,4329,NP_300m_PROKKA_26829,67.53,19,3,1,,18735,Taurine-binding periplasmic protein precursor
138,107396,ETNP_120m_PROKKA_200056,66.83,10,2,2,,27136,hypothetical protein
126,2579,NP_85m_PROKKA_08216,66.48,8,5,4,,39292,Bacterial extracellular solute-binding protein
135,107207,NP_125m_PROKKA_07826,65.96,12,5,2,,35665,General L-amino acid-binding periplasmic protein AapJ precursor
264,135717,ETNP_100m_PROKKA_96212,65.66,13,2,2,,12880,hypothetical protein
264,135718,ETNP14_120maa_PROKKA_114175,65.66,13,2,2,,12880,hypothetical protein
264,135719,ETNP_120m_PROKKA_164658,65.66,13,2,2,,12880,hypothetical protein
264,135720,ETNP_110m_PROKKA_15069,65.66,13,2,2,,12880,hypothetical protein
264,135721,NP_300m_PROKKA_18225,65.66,13,2,2,,12880,hypothetical protein
198,135296,ETNP_120m_PROKKA_164900,65.45,15,3,3,,24404,C4-dicarboxylate-binding periplasmic protein precursor
198,135297,ETNP_120m_free_PROKKA_289365,65.45,15,3,3,,24418,C4-dicarboxylate-binding periplasmic protein precursor
198,135298,ETNP_120m_particle_PROKKA_50105,65.45,14,3,3,,27437,C4-dicarboxylate-binding periplasmic protein precursor
157,120055,NP_100m_PROKKA_01434,65.41,8,4,1,,61221,Glutamate synthase [NADPH] small chain
157,135283,ETNP_100m_PROKKA_31013,65.41,8,4,1,,61243,Glutamate synthase [NADPH] small chain
157,120056,NP_300m_PROKKA_10148,65.41,8,4,1,,61267,Glutamate synthase [NADPH] small chain
182,107337,ETNP_160m_PROKKA_32301,64.40,9,3,3,,44746,Leu/Ile/Val-binding protein precursor
182,107338,ETNP_120m_PROKKA_84945,64.40,9,3,3,,45552,Leu/Ile/Val-binding protein precursor
182,107339,NP_300m_PROKKA_13722,64.40,9,3,3,,45791,Leu/Ile/Val-binding protein precursor
182,107340,ETNP_120m_particle_PROKKA_34140,64.40,9,3,3,,45619,Leu/Ile/Val-binding protein precursor
182,107361,ETNP_140m_PROKKA_115347,64.40,32,3,3,,12285,hypothetical protein
182,107362,ETNP_120m_free_PROKKA_95555,64.40,32,3,3,,12285,hypothetical protein
182,107363,ETNP_100m_particle_PROKKA_33876,64.40,27,3,3,,14412,hypothetical protein
182,107364,ETNP_120m_PROKKA_70633,64.40,26,3,3,,15111,hypothetical protein
182,107365,ETNP_120m_PROKKA_43927,64.40,26,3,3,,15125,hypothetical protein
182,107366,ETNP_120m_particle_PROKKA_37252,64.40,26,3,3,,15111,hypothetical protein
182,107367,ETNP_180m_PROKKA_239315,64.40,26,3,3,,15153,hypothetical protein
182,107369,ETNP_140m_PROKKA_100159,64.40,20,3,3,,20814,hypothetical protein
182,107370,ETNP_160m_PROKKA_41027,64.40,12,3,3,,32857,hypothetical protein
177,135292,ETNP_300m_PROKKA_147167,64.37,6,3,0,,52788,Respiratory nitrate reductase 2 beta chain
177,135293,ETNP_120m_PROKKA_146292,64.37,6,3,0,,52814,Respiratory nitrate reductase 2 beta chain
177,135294,ETNP_180m_PROKKA_139246,64.37,6,3,0,,52814,Respiratory nitrate reductase 2 beta chain
177,135295,ETNP_120m_particle_PROKKA_211501,64.37,5,3,0,,59836,Respiratory nitrate reductase 2 beta chain
217,938,ETNP_120m_PROKKA_44499,64.26,6,2,1,,40193,Bacterial extracellular solute-binding protein
217,939,ETNP14_68maa_PROKKA_154991,64.26,6,2,1,,40175,Bacterial extracellular solute-binding protein
217,937,ETNP_180m_PROKKA_181026,64.26,6,2,1,,40175,Bacterial extracellular solute-binding protein
115,4583,ETNP14_68maa_PROKKA_169291,63.82,12,6,0,,51134,60 kDa chaperonin 5
115,135312,NP_300m_PROKKA_21952,63.82,11,6,0,,58375,60 kDa chaperonin 5
190,2480,NP_85m_PROKKA_19659,63.50,16,3,3,,26330,hypothetical protein
190,2481,ETNP14_68maa_PROKKA_185153,63.50,14,3,3,,30096,hypothetical protein
190,2482,ETNP14_120maa_PROKKA_94611,63.50,13,3,3,,33554,hypothetical protein
190,2483,ETNP14_68maa_PROKKA_98457,63.50,11,3,3,,39547,hypothetical protein
139,135302,WP_014101938,63.22,9,5,0,,58434,molecular chaperone GroEL Micavibrio aeruginosavorus
169,119343,NP_100m_PROKKA_19391,62.61,16,4,3,,31620,Elongation factor Tu
169,119092,ETNP_100m_PROKKA_42747,62.61,15,4,3,,33289,Elongation factor Tu
169,119094,NP_85m_PROKKA_08167,62.61,11,4,3,,43465,Elongation factor Tu
169,119095,ETNP_110m_PROKKA_50251,62.61,11,4,3,,43433,Elongation factor Tu
169,119096,NP_125m_PROKKA_03188,62.61,11,4,3,,43465,Elongation factor Tu
169,4772,NP_300m_PROKKA_13421,62.61,11,4,3,,43409,Elongation factor Tu
215,119295,ETNP_110m_PROKKA_50908,62.42,12,2,2,,22142,Tripartite tricarboxylate transporter family receptor
215,119297,NP_300m_PROKKA_05613,62.42,7,2,2,,35203,Tripartite tricarboxylate transporter family receptor
215,119302,ETNP_120m_particle_PROKKA_189146,62.42,7,2,2,,36981,Tripartite tricarboxylate transporter family receptor
145,119179,NP_300m_PROKKA_10646,62.23,12,4,4,,35892,Cystine-binding periplasmic protein precursor
100,1965,ETNP_180m_PROKKA_132387,62.13,10,6,1,,57224,60 kDa chaperonin
100,119223,ETNP_160m_PROKKA_57515,62.13,10,6,1,,57224,60 kDa chaperonin
171,108169,ETNP_120m_particle_PROKKA_90909,62.04,4,3,3,,57081,ATP synthase subunit alpha
258,135455,ETNP_140m_PROKKA_43922,61.95,14,2,0,,16771,Phasin protein
258,135456,NP_85m_PROKKA_09581,61.95,14,2,0,,16771,Phasin protein
258,135457,ETNP_110m_PROKKA_07342,61.95,14,2,0,,16771,Phasin protein
258,135458,ETNP_100m_PROKKA_97522,61.95,14,2,0,,16771,Phasin protein
258,135459,NP_125m_PROKKA_14773,61.95,14,2,0,,16771,Phasin protein
258,135460,ETNP14_120maa_PROKKA_44788,61.95,14,2,0,,16771,Phasin protein
158,135335,NP_85m_PROKKA_06027,61.52,14,3,1,,25656,Acetoacetyl-CoA reductase
158,135336,NP_300m_PROKKA_29036,61.52,14,3,1,,25656,Acetoacetyl-CoA reductase
158,135337,ETNP_100m_PROKKA_53689,61.52,14,3,1,,25638,Acetoacetyl-CoA reductase
158,135338,NP_100m_PROKKA_03088,61.52,14,3,1,,25655,Acetoacetyl-CoA reductase
234,135361,NP_125m_PROKKA_09290,61.49,11,2,2,,26287,hypothetical protein
234,135362,NP_85m_PROKKA_22006,61.49,10,2,2,,30203,hypothetical protein
234,135363,NP_100m_PROKKA_08917,61.49,8,2,2,,35402,hypothetical protein
234,135449,ETNP_110m_PROKKA_15722,61.49,40,2,2,,7414,hypothetical protein
234,135450,ETNP14_120mab_PROKKA_118765,61.49,17,2,2,,17298,hypothetical protein
200,135461,ETNP14_120maa_PROKKA_87234,61.16,20,2,2,,12063,Nitrogen regulatory protein P-II 1
200,135462,NP_100m_PROKKA_10638,61.16,20,2,2,,12004,Nitrogen regulatory protein P-II
200,135463,NP_300m_PROKKA_12913,61.16,20,2,2,,12063,Nitrogen regulatory protein P-II 1
228,135439,ETNP14_120maa_PROKKA_85469,61.06,7,2,1,,33256,Putative aliphatic sulfonates-binding protein precursor
137,2128,WP_011785504,60.65,6,4,0,,57811,molecular chaperone GroEL Marinobacter hydrocarbonoclasticus
96,135343,ETNP_180m_PROKKA_232357,60.63,7,6,0,,99399,Respiratory nitrate reductase 1 alpha chain
397,135639,ETNP_300m_PROKKA_60330,59.76,5,1,1,,32918,hypothetical protein
186,135327,ETNP14_120maa_PROKKA_28950,59.55,6,3,0,,58370,Respiratory nitrate reductase 1 beta chain
178,119183,ETNP_120m_PROKKA_176497,59.39,10,3,1,,46658,Di-haem cytochrome c peroxidase
117,107213,WP_012844412,59.03,7,5,0,,57666,molecular chaperone GroEL Rhodothermus marinus
167,520,XP_003063038,58.71,24,3,3,,11395,predicted protein  Micromonas pusilla CCMP1545
167,521,ETNP_90m_PROKKA_109358,58.71,24,3,3,,11367,Core histone H2A/H2B/H3/H4
167,522,ETNP_70m_PROKKA_144910,58.71,24,3,3,,11395,Core histone H2A/H2B/H3/H4
167,516,ETNP_70m_PROKKA_132488,58.71,24,3,3,,11367,Core histone H2A/H2B/H3/H4
167,811,XP_002179286,58.71,24,3,3,,11383,histone H4 isoform 1b  Phaeodactylum tricornutum CCAP 1055
167,813,EJK69577,58.71,24,3,3,,11383,hypothetical protein THAOC_09145  Thalassiosira oceanica
167,523,XP_003061514,58.71,24,3,3,,11395,histone H4  Micromonas pusilla CCMP1545
167,517,ETNP_120m_particle_PROKKA_44959,58.71,24,3,3,,11365,Core histone H2A/H2B/H3/H4
167,518,ETNP14_68mB_PROKKA_59955,58.71,24,3,3,,11367,Core histone H2A/H2B/H3/H4
167,812,XP_002179505,58.71,24,3,3,,11383,histone H4 isoform 1a  Phaeodactylum tricornutum CCAP 1055
167,519,XP_003061756,58.71,24,3,3,,11395,predicted protein  Micromonas pusilla CCMP1545
167,524,XP_003059520,58.71,24,3,3,,11395,predicted protein  Micromonas pusilla CCMP1545
167,557,ETNP_100m_particle_PROKKA_140022,58.71,24,3,3,,11381,Core histone H2A/H2B/H3/H4
167,814,EJK72475,58.71,21,3,3,,13036,hypothetical protein THAOC_05990  Thalassiosira oceanica
167,541,XP_003074685,58.71,9,3,3,,31136,Histone H4 ISS  Ostreococcus tauri
167,820,EJK63755,58.71,7,3,3,,39773,hypothetical protein THAOC_15573 partial  Thalassiosira oceanica
140,119680,NP_100m_PROKKA_11972,58.65,37,4,4,,15723,Acetoacetyl-CoA reductase
140,119681,ETNP_140m_PROKKA_28044,58.65,29,4,4,,19772,Acetoacetyl-CoA reductase
140,119682,ETNP_120m_PROKKA_216125,58.65,29,4,4,,19772,Acetoacetyl-CoA reductase
140,119685,ETNP_180m_PROKKA_233667,58.65,22,4,4,,25464,Acetoacetyl-CoA reductase
140,119686,ETNP_120m_particle_PROKKA_129946,58.65,22,4,4,,25464,Acetoacetyl-CoA reductase
140,119689,NP_300m_PROKKA_06116,58.65,22,4,4,,25463,Acetoacetyl-CoA reductase
140,119690,ETNP_300m_PROKKA_38399,58.65,22,4,4,,25474,Acetoacetyl-CoA reductase
170,135340,WP_013962597,58.33,7,4,0,,57876,molecular chaperone GroEL Roseobacter litoralis
170,135341,WP_025047886,58.33,7,4,0,,57896,molecular chaperone GroEL Sulfitobacter mediterraneus
149,119003,ETNP14_120maa_PROKKA_28008,56.62,6,4,0,,57900,60 kDa chaperonin
149,119002,ETNP_110m_PROKKA_11507,56.62,6,4,0,,56225,60 kDa chaperonin
235,135387,ETNP_150m_particle_PROKKA_54689,56.56,31,2,1,,8858,putative glutamate synthase (NADPH) small subunit
259,107581,NP_300m_PROKKA_42933,56.56,15,2,0,,14819,Elongation factor Tu
259,135467,ETNP14_120maa_PROKKA_187331,56.56,11,2,0,,19854,Elongation factor Tu
259,107588,NP_300m_PROKKA_45831,56.56,10,2,0,,22255,Elongation factor Tu
156,135426,NP_300m_PROKKA_18661,55.63,7,3,0,,36188,General L-amino acid-binding periplasmic protein AapJ precursor
156,135468,ETNP_120m_particle_PROKKA_89051,55.63,9,3,0,,29167,General L-amino acid-binding periplasmic protein AapJ precursor
156,135469,ETNP_120m_free_PROKKA_225216,55.63,8,3,0,,32779,General L-amino acid-binding periplasmic protein AapJ precursor
156,135470,ETNP_140m_PROKKA_10452,55.63,7,3,0,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
156,135471,ETNP_160m_PROKKA_119323,55.63,7,3,0,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
156,135472,NP_300m_PROKKA_13658,55.63,7,3,0,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
156,135473,ETNP_300m_PROKKA_105808,55.63,7,3,0,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
156,135474,ETNP_180m_PROKKA_126275,55.63,7,3,0,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
156,135475,ETNP_120m_PROKKA_168017,55.63,7,3,0,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
156,135576,ETNP_120m_free_PROKKA_233640,55.63,8,3,0,,32337,General L-amino acid-binding periplasmic protein AapJ precursor
156,135577,ETNP_160m_PROKKA_166020,55.63,7,3,0,,36178,General L-amino acid-binding periplasmic protein AapJ precursor
156,135578,ETNP_120m_PROKKA_139021,55.63,7,3,0,,36178,General L-amino acid-binding periplasmic protein AapJ precursor
156,135579,ETNP_140m_PROKKA_149386,55.63,7,3,0,,36178,General L-amino acid-binding periplasmic protein AapJ precursor
156,135580,ETNP_300m_PROKKA_73574,55.63,7,3,0,,36178,General L-amino acid-binding periplasmic protein AapJ precursor
156,135581,ETNP_180m_PROKKA_37417,55.63,7,3,0,,36178,General L-amino acid-binding periplasmic protein AapJ precursor
183,626,NP_300m_PROKKA_22239,54.95,7,3,3,,51425,ATP synthase subunit beta
183,1098,NP_30m_PROKKA_02451,54.95,10,3,3,,36511,ATP synthase subunit beta
183,616,NP_85m_PROKKA_16488,54.95,8,3,3,,45070,ATP synthase subunit beta
183,619,NP_100m_PROKKA_10591,54.95,7,3,3,,49743,ATP synthase subunit beta
183,1842,ETNP14_68mB_PROKKA_46977,54.95,15,3,3,,24614,ATP synthase subunit beta
183,1844,NP_300m_PROKKA_42867,54.95,13,3,3,,28332,ATP synthase subunit beta
183,1845,ETNP14_68mB_PROKKA_85396,54.95,12,3,3,,30436,ATP synthase subunit beta
183,1846,ETNP14_68mB_PROKKA_69755,54.95,12,3,3,,30554,ATP synthase subunit beta
183,1847,ETNP14_68mB_PROKKA_80831,54.95,12,3,3,,30479,ATP synthase subunit beta
183,972,NP_85m_PROKKA_22504,54.95,10,3,3,,36765,ATP synthase subunit beta
183,1843,ETNP14_68mB_PROKKA_103288,54.95,13,3,3,,28203,ATP synthase subunit beta
260,135481,ETNP_120m_free_PROKKA_24568,54.24,7,2,0,,33009,Elongation factor Tu
160,107554,ETNP14_120maa_PROKKA_70246,54.06,6,3,1,,40593,Bacterial extracellular solute-binding protein
160,107496,ETNP_100m_PROKKA_91883,54.06,6,3,1,,40620,Bacterial extracellular solute-binding protein
160,107553,NP_300m_PROKKA_30411,54.06,7,3,1,,36808,Bacterial extracellular solute-binding protein
236,119436,ETNP_300m_PROKKA_69341,53.98,9,2,2,,30237,Glycine betaine/carnitine transport binding protein GbuC precursor
236,119348,NP_300m_PROKKA_18084,53.98,8,2,2,,35664,Glycine betaine/carnitine transport binding protein GbuC precursor
236,119349,ETNP_140m_PROKKA_09781,53.98,8,2,2,,35664,Glycine betaine/carnitine transport binding protein GbuC precursor
184,119242,NP_300m_PROKKA_18836,53.50,5,3,0,,58009,60 kDa chaperonin 5
237,135412,ETNP14_120maa_PROKKA_153118,53.48,5,2,2,,35313,Respiratory nitrate reductase 1 beta chain
237,135413,ETNP14_120maa_PROKKA_85024,53.48,5,2,2,,39028,Respiratory nitrate reductase 1 beta chain
237,135414,NP_300m_PROKKA_18057,53.48,5,2,2,,38929,Respiratory nitrate reductase 1 beta chain
237,135415,NP_300m_PROKKA_15855,53.48,5,2,2,,39610,Respiratory nitrate reductase 1 beta chain
237,135416,ETNP14_120maa_PROKKA_114988,53.48,4,2,2,,45427,Respiratory nitrate reductase 1 beta chain
237,135417,ETNP14_68maa_PROKKA_95735,53.48,3,2,2,,59314,Respiratory nitrate reductase 2 beta chain
237,135418,ETNP14_68maa_PROKKA_43185,53.48,3,2,2,,59486,Respiratory nitrate reductase 2 beta chain
237,135497,ETNP_100m_particle_PROKKA_101580,53.48,9,2,2,,21218,Respiratory nitrate reductase 2 beta chain
237,135500,ETNP_150m_particle_PROKKA_44107,53.48,5,2,2,,41387,Respiratory nitrate reductase 1 beta chain
114,135342,WP_007280551,53.36,11,4,2,,40185,C4-dicarboxylate ABC transporter Lentisphaera araneosa
262,135607,ETNP14_120mac_PROKKA_64618,53.32,32,2,0,,7088,hypothetical protein
176,135464,ETNP_120m_PROKKA_278054,52.46,2,3,2,,146342,hypothetical protein
398,3430,ETNP_150m_particle_PROKKA_00894,51.90,19,1,1,,9443,Bacterial actin-related protein
398,1671,ETNP_120m_particle_PROKKA_175627,51.90,11,1,1,,16510,Bacterial actin-related protein
398,2991,ETNP_120m_particle_PROKKA_02091,51.90,12,1,1,,14993,Bacterial actin-related protein
191,120006,ETNP_150m_particle_PROKKA_01071,51.85,23,3,1,,15446,Glutamate synthase [NADPH] small chain
396,135637,NP_300m_PROKKA_17695,51.82,3,1,1,,54413,Periplasmic dipeptide transport protein precursor
396,135722,ETNP_120m_PROKKA_124761,51.82,10,1,1,,13950,Nickel-binding periplasmic protein precursor
179,119063,ETNP_180m_PROKKA_21990,51.09,4,3,3,,99155,Formate dehydrogenase H
179,119064,ETNP_160m_PROKKA_99583,51.09,4,3,3,,106182,Formate dehydrogenase-O major subunit precursor
179,119065,ETNP_140m_PROKKA_105309,51.09,4,3,3,,106906,Formate dehydrogenase H
179,119326,ETNP_120m_free_PROKKA_50113,51.09,5,3,3,,79702,Formate dehydrogenase-O major subunit precursor
179,119062,ETNP_120m_PROKKA_95426,51.09,5,3,3,,82558,Formate dehydrogenase H
219,135448,ETNP14_120maa_PROKKA_113121,50.77,3,2,0,,62452,putative oxidoreductase YdhV
219,135451,ETNP_140m_PROKKA_139864,50.77,2,2,0,,67580,putative oxidoreductase YdhV
219,135452,ETNP_120m_particle_PROKKA_73248,50.77,2,2,0,,67552,putative oxidoreductase YdhV
219,135453,ETNP_180m_PROKKA_130301,50.77,2,2,0,,67566,putative oxidoreductase YdhV
219,135454,ETNP_300m_PROKKA_60617,50.77,2,2,0,,67566,putative oxidoreductase YdhV
150,135383,NP_300m_PROKKA_02943,50.60,6,4,0,,59833,Respiratory nitrate reductase 1 beta chain
159,135378,NP_100m_PROKKA_02620,50.58,8,4,1,,59993,Respiratory nitrate reductase 2 beta chain
159,135379,ETNP_110m_PROKKA_04840,50.58,9,4,1,,52387,Respiratory nitrate reductase 2 beta chain
155,135395,NP_100m_PROKKA_09616,50.49,8,4,0,,47706,60 kDa chaperonin 5
175,431,XP_003074279,50.33,7,3,0,,52955,TBB1_VOLCA Tubulin beta chain ISS  Ostreococcus tauri
238,107201,ETNP_120m_PROKKA_141011,50.06,15,2,1,,14547,hypothetical protein
166,135402,ETNP14_120maa_PROKKA_27080,49.98,7,4,0,,59958,Respiratory nitrate reductase 2 beta chain
242,135517,ETNP_300m_PROKKA_151660,49.09,4,2,1,,48657,putative oxidoreductase YdhV
242,135518,ETNP_180m_PROKKA_207449,49.09,3,2,1,,65715,putative oxidoreductase YdhV
242,135519,ETNP_160m_PROKKA_21226,49.09,3,2,1,,70175,putative oxidoreductase YdhV
242,135610,ETNP_160m_PROKKA_05865,49.09,3,2,1,,65172,putative oxidoreductase YdhV
242,135611,ETNP_140m_PROKKA_69294,49.09,3,2,1,,65172,putative oxidoreductase YdhV
242,135612,ETNP_300m_PROKKA_191643,49.09,3,2,1,,65172,putative oxidoreductase YdhV
242,135613,ETNP_120m_particle_PROKKA_160215,49.09,3,2,1,,65404,putative oxidoreductase YdhV
242,135614,ETNP_160m_PROKKA_65143,49.09,3,2,1,,65390,putative oxidoreductase YdhV
201,135599,ETNP_110m_PROKKA_49452,48.85,24,3,3,,8047,hypothetical protein
201,135600,ETNP_100m_particle_PROKKA_44805,48.85,24,3,3,,8047,hypothetical protein
201,135601,ETNP14_120maa_PROKKA_47014,48.85,24,3,3,,8047,hypothetical protein
201,135602,NP_300m_PROKKA_10490,48.85,24,3,3,,8047,hypothetical protein
216,135406,Fosmid_PROKKA_02478,48.75,2,2,2,,154381,DNA-directed RNA polymerase subunit beta
216,135419,ETNP_110m_PROKKA_47017,48.75,2,2,2,,154057,DNA-directed RNA polymerase subunit beta
216,135420,ETNP14_120maa_PROKKA_10217,48.75,2,2,2,,154057,DNA-directed RNA polymerase subunit beta
216,135513,WP_022734730,48.75,2,2,2,,153301,DNA-directed RNA polymerase subunit beta Candidatus Pelagibacter ubique
261,2628,XP_002181134,47.96,13,2,2,,15327,H3.3  Phaeodactylum tricornutum CCAP 1055
315,135494,ETNP_300m_PROKKA_31129,47.74,3,1,1,,39361,Leu/Ile/Val/Thr-binding protein precursor
315,135523,ETNP_160m_PROKKA_34019,47.74,4,1,1,,28332,Leucine-specific-binding protein precursor
315,135524,ETNP_140m_PROKKA_60377,47.74,3,1,1,,39331,Leucine-specific-binding protein precursor
315,135638,ETNP_180m_PROKKA_188131,47.74,10,1,1,,11613,hypothetical protein
315,135640,ETNP_120m_free_PROKKA_69855,47.74,4,1,1,,29846,Leucine-specific-binding protein precursor
315,135641,ETNP_120m_PROKKA_329487,47.74,4,1,1,,29846,Leucine-specific-binding protein precursor
315,135642,ETNP_120m_PROKKA_03044,47.74,3,1,1,,38396,Leucine-specific-binding protein precursor
315,135643,ETNP_100m_particle_PROKKA_43574,47.74,3,1,1,,39396,Leucine-specific-binding protein precursor
196,135446,ETNP_120m_free_PROKKA_124494,47.73,6,3,3,,58913,Glutathione-binding protein GsiB precursor
196,135447,ETNP14_120maa_PROKKA_70984,47.73,6,3,3,,59027,Glutathione-binding protein GsiB precursor
181,4845,NP_300m_PROKKA_08507,47.72,3,2,2,,51345,Glycine betaine-binding periplasmic protein precursor
181,4838,ETNP_160m_PROKKA_105860,47.72,8,2,2,,17550,Glycine betaine-binding periplasmic protein precursor
181,4839,ETNP_120m_particle_PROKKA_179740,47.72,7,2,2,,21648,Glycine betaine-binding periplasmic protein precursor
181,4842,NP_85m_PROKKA_19139,47.72,4,2,2,,35137,Glycine betaine-binding periplasmic protein precursor
181,4843,NP_125m_PROKKA_05874,47.72,4,2,2,,38103,Glycine betaine-binding periplasmic protein precursor
181,4844,ETNP14_120maa_PROKKA_36339,47.72,3,2,2,,45206,Glycine betaine-binding periplasmic protein precursor
181,135669,ETNP_120m_free_PROKKA_303830,47.72,10,2,2,,13288,glycine betaine transporter periplasmic subunit
151,119317,ETNP14_68maa_PROKKA_08263,47.68,8,4,0,,57595,60 kDa chaperonin
239,135429,ETNP_120m_particle_PROKKA_183957,46.46,4,2,2,,56508,Oligopeptide-binding protein AppA precursor
239,135430,ETNP_140m_PROKKA_80315,46.46,3,2,2,,60654,Oligopeptide-binding protein AppA precursor
239,135431,ETNP_120m_PROKKA_142640,46.46,3,2,2,,60640,Oligopeptide-binding protein AppA precursor
239,135432,NP_300m_PROKKA_10682,46.46,3,2,2,,60668,Oligopeptide-binding protein AppA precursor
239,135433,ETNP_160m_PROKKA_156752,46.46,3,2,2,,60673,Oligopeptide-binding protein AppA precursor
239,135534,ETNP_300m_PROKKA_61289,46.46,10,2,2,,20833,Glutathione-binding protein GsiB precursor
239,135535,NP_100m_PROKKA_23720,46.46,10,2,2,,20865,Glutathione-binding protein GsiB precursor
239,135536,ETNP_150m_particle_PROKKA_22804,46.46,9,2,2,,23088,Glutathione-binding protein GsiB precursor
209,107519,NP_300m_PROKKA_22025,46.45,12,2,2,,22589,hypothetical protein
209,107518,ETNP14_120maa_PROKKA_162996,46.45,20,2,2,,13933,hypothetical protein
209,107517,ETNP14_120maa_PROKKA_183418,46.45,20,2,2,,14092,hypothetical protein
209,107621,NP_300m_PROKKA_38078,46.45,17,2,2,,16173,hypothetical protein
209,107622,ETNP14_120maa_PROKKA_62669,46.45,14,2,2,,19552,hypothetical protein
192,135382,ETNP_100m_particle_PROKKA_104143,46.25,6,3,3,,59468,NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
241,135466,ETNP_300m_PROKKA_151524,46.22,7,2,2,,34390,putative phospholipid-binding lipoprotein MlaA precursor
180,107240,NP_300m_PROKKA_12370,46.12,5,3,1,,58010,60 kDa chaperonin
395,135617,NP_300m_PROKKA_25308,45.96,10,1,1,,12425,Nitrogen regulatory protein P-II
395,135618,ETNP14_120mab_PROKKA_53524,45.96,10,1,1,,12464,Nitrogen regulatory protein P-II
395,135619,ETNP14_68maa_PROKKA_196043,45.96,10,1,1,,12236,Nitrogen regulatory protein P-II
395,135620,NP_85m_PROKKA_24083,45.96,10,1,1,,12538,Nitrogen regulatory protein P-II
395,135621,ETNP14_68maa_PROKKA_55789,45.96,10,1,1,,12572,Nitrogen regulatory protein P-II
395,135622,ETNP14_120mac_PROKKA_26416,45.96,10,1,1,,12560,Nitrogen regulatory protein P-II
395,135623,ETNP14_120mac_PROKKA_64391,45.96,10,1,1,,12444,Nitrogen regulatory protein P-II
395,135624,ETNP14_68mB_PROKKA_03417,45.96,10,1,1,,12464,Nitrogen regulatory protein P-II
395,135728,ETNP14_120mac_PROKKA_70290,45.96,14,1,1,,8808,Nitrogen regulatory protein P-II 1
395,135729,ETNP14_68mB_PROKKA_112650,45.96,13,1,1,,9225,Nitrogen regulatory protein P-II
395,135730,ETNP14_120mab_PROKKA_39719,45.96,13,1,1,,9165,Nitrogen regulatory protein P-II
