Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja04-20170410,Area etnp-ja04-20170410,#Peptides,#Unique,#Spec etnp-ja04-20170410,PTM,Avg. Mass,Description
78,134439,NP_300,90.92,25,25,2.8E6,11,11,12,,40252,Bacterial extracellular solute-binding protein
222,168140,NP_300,90.04,10,10,1.09E6,2,2,3,,26626,hypothetical protein
150,167679,ETNP_180,89.86,7,7,,5,0,6,,57897,60 kDa chaperonin
195,167692,ETNP_120,89.83,43,43,5.56E5,4,4,4,Carbamidomethylation,13553,Acetyl-CoA acetyltransferase
195,167693,ETNP_140,89.83,14,14,5.56E5,4,4,4,Carbamidomethylation,44038,Acetyl-CoA acetyltransferase
143,134818,ETNP_120,88.97,8,8,1.17E5,5,1,6,,56943,60 kDa chaperonin
140,134059,ETNP_180,88.48,15,15,5.16E5,6,1,6,,39732,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
140,134060,ETNP_300,88.48,15,15,5.16E5,6,1,6,,39732,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
140,134061,ETNP_160,88.48,15,15,5.16E5,6,1,6,,39732,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
54,167653,ETNP_120,87.84,33,33,3.21E6,15,2,18,,38564,Alpha-keto acid-binding periplasmic protein TakP precursor
54,167654,ETNP_180,87.84,33,33,3.21E6,15,2,18,,38986,Alpha-keto acid-binding periplasmic protein TakP precursor
54,167655,NP_300,87.84,33,33,3.21E6,15,2,18,,38986,Alpha-keto acid-binding periplasmic protein TakP precursor
165,469,WP_015895894,87.28,7,7,,5,0,5,,58788,molecular chaperone GroEL Acidobacterium capsulatum
101,167782,NP_300,86.45,63,63,,8,0,8,,6378,hypothetical protein
177,167801,ETNP_110,86.45,17,17,3.81E6,3,3,4,Carbamidomethylation,15643,hypothetical protein
177,167802,ETNP14_120,86.45,17,17,3.81E6,3,3,4,Carbamidomethylation,15715,hypothetical protein
177,167953,ETNP_120,86.45,35,35,3.81E6,3,3,4,Carbamidomethylation,7932,hypothetical protein
95,167707,|#CONTAM#HBA_HUMAN|,86.37,25,25,4.47E7,3,3,10,Oxidation (M),15126,sp|#CONTAM#HBA_HUMAN|
77,167776,ETNP14_120,86.33,42,42,,12,0,12,,10276,Alpha-keto acid-binding periplasmic protein TakP precursor
167,134190,ETNP14_120,85.69,9,9,6.27E5,2,1,5,Carbamidomethylation,39216,Bacterial extracellular solute-binding protein
167,134191,ETNP14_68,85.69,9,9,6.27E5,2,1,5,Carbamidomethylation,39216,Bacterial extracellular solute-binding protein
134,152291,NP_85,85.09,16,16,1.5E5,5,1,7,,44294,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
102,102273,SAR11,84.68,12,12,3.3E5,8,3,8,,56854,60 kDa chaperonin 5
102,102274,NP_300,84.68,12,12,3.3E5,8,3,8,,58375,60 kDa chaperonin 5
86,167708,NP_300,84.49,5,5,,11,0,11,,136528,Respiratory nitrate reductase 1 alpha chain
90,167694,ETNP14_120,83.79,5,5,,9,0,10,,143282,Respiratory nitrate reductase 1 alpha chain
100,167666,ETNP_300,83.75,34,34,,9,0,9,,13410,Respiratory nitrate reductase 1 alpha chain
72,167664,ETNP_120,82.55,21,21,8.96E4,12,1,13,,39404,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
72,167665,ETNP_120,82.55,21,21,8.96E4,12,1,13,,39404,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
117,103525,ETNP_100,82.11,27,27,9.4E5,6,3,7,,22020,hypothetical protein
117,103528,ETNP_300,82.11,24,24,9.4E5,6,3,7,,25132,hypothetical protein
117,103530,ETNP_140,82.11,24,24,9.4E5,6,3,7,,25132,hypothetical protein
117,103529,ETNP_180,82.11,24,24,9.4E5,6,3,7,,25132,hypothetical protein
110,167682,ETNP_160,81.28,22,22,,8,0,8,,16833,Respiratory nitrate reductase 1 alpha chain
116,134134,ETNP_180,81.24,9,9,,7,0,8,,57639,60 kDa chaperonin 5
116,167722,ETNP_140,81.24,9,9,,7,0,8,,57639,60 kDa chaperonin 5
116,167723,ETNP_160,81.24,9,9,,7,0,8,,57639,60 kDa chaperonin 5
116,167724,ETNP_120,81.24,9,9,,7,0,8,,57639,60 kDa chaperonin 5
187,360,XP_003061104,80.92,10,10,5.49E6,3,2,4,,41766,actin flagellar inner arm intermediate chain  Micromonas pusilla CCMP1545
149,152325,ETNP14_120,80.85,15,15,3.29E6,5,2,6,,45184,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
149,152326,NP_300,80.85,15,15,3.29E6,5,2,6,,45565,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
135,152272,NP_300,80.06,32,32,5.83E6,7,7,7,Carbamidomethylation,23421,Rhodanese-like domain protein
135,152273,ETNP_120,80.06,32,32,5.83E6,7,7,7,Carbamidomethylation,23421,Rhodanese-like domain protein
135,152274,ETNP_300,80.06,32,32,5.83E6,7,7,7,Carbamidomethylation,23421,Rhodanese-like domain protein
135,152275,ETNP_180,80.06,32,32,5.83E6,7,7,7,Carbamidomethylation,23421,Rhodanese-like domain protein
135,152273,ETNP_120,80.06,32,32,5.83E6,7,7,7,Carbamidomethylation,23421,Rhodanese-like domain protein
135,152277,ETNP_160,80.06,32,32,5.83E6,7,7,7,Carbamidomethylation,23421,Rhodanese-like domain protein
153,152352,NP_125,80.03,15,15,3.65E6,6,4,6,,39150,Spermidine/putrescine-binding periplasmic protein precursor
107,134660,CAI86014.1,79.85,3,3,3.56E4,4,1,8,,95628,ATP-dependent protease  Hsp 100  part of multi-chaperone system with DnaK  DnaJ  and GrpE [Pseudoalteromonas haloplanktis TAC125]
48,152400,ETNP_100,79.83,38,38,,18,0,20,Oxidation (M),12758,hypothetical protein
89,167656,ETNP_180,79.66,10,10,,8,0,10,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
89,167657,ETNP_160,79.66,10,10,,8,0,10,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
89,152824,ETNP_120,79.66,10,10,,8,0,10,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
89,167658,ETNP_140,79.66,10,10,,8,0,10,,45411,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
89,167660,ETNP_90,79.66,11,11,,8,0,10,,39449,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
89,167661,ETNP_100,79.66,11,11,,8,0,10,,39449,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
89,167662,ETNP_120,79.66,11,11,,8,0,10,,39449,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
221,168030,NP_125,79.56,16,16,9E3,3,1,3,,17694,Peptidoglycan-associated lipoprotein precursor
221,168031,ETNP_120,79.56,15,15,9E3,3,1,3,,19220,Peptidoglycan-associated lipoprotein precursor
221,152587,NP_300,79.56,15,15,9E3,3,1,3,,19250,Peptidoglycan-associated lipoprotein precursor
103,167695,SAR11,79.52,5,5,,7,0,8,,144432,Respiratory nitrate reductase 1 alpha chain
155,102096,ETNP_120,79.21,29,29,2.63E5,5,1,5,,14995,hypothetical protein
155,102097,ETNP_120,79.21,28,28,2.63E5,5,1,5,,15516,hypothetical protein
124,134503,NP_300,78.76,47,47,7.05E5,7,3,7,,8031,hypothetical protein
124,134504,ETNP_300,78.76,47,47,7.05E5,7,3,7,,8031,hypothetical protein
124,134507,ETNP14_120,78.76,47,47,7.05E5,7,3,7,,8031,hypothetical protein
186,102833,ETNP_180,78.14,9,9,,4,0,4,Carbamidomethylation,57820,60 kDa chaperonin
130,167786,ETNP_120,77.71,9,9,,6,0,7,,47048,60 kDa chaperonin
130,102681,ETNP14_120,77.71,7,7,,6,0,7,,58039,60 kDa chaperonin
169,102974,NP_100,77.22,49,49,1.2E6,4,2,5,Oxidation (M),10630,10 kDa chaperonin 1
162,167778,ETNP14_120,77.20,8,8,,4,0,5,,57849,60 kDa chaperonin 5
113,134655,ETNP_180,77.16,3,3,0E0,4,1,8,,92718,Negative regulator of genetic competence ClpC/MecB
139,60938,WP_006001660,76.90,8,8,,5,0,6,,57890,molecular chaperone GroEL Desulfuromonas acetoxidans
196,106455,ETNP14_120,76.83,7,7,0E0,4,1,4,,57483,60 kDa chaperonin
114,102615,ETNP14_120,76.74,3,3,3.01E5,4,1,8,,91720,ATP-dependent Clp protease ATP-binding subunit ClpC
114,102614,ETNP_100,76.74,3,3,3.01E5,4,1,8,,91771,ATP-dependent Clp protease ATP-binding subunit ClpC
123,167688,NP_300,76.36,23,23,1.83E6,4,2,7,,15241,Phasin protein
131,102332,ETNP14_120,75.42,7,7,,6,0,7,,58327,60 kDa chaperonin 5
131,102330,ETNP_180,75.42,8,8,,6,0,7,,46543,60 kDa chaperonin 5
66,167719,ETNP_120,75.13,25,25,1.88E6,13,2,14,,39368,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
66,167720,ETNP_160,75.13,25,25,1.88E6,13,2,14,,39393,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
118,167714,ETNP14_120,75.09,13,13,,7,0,7,Oxidation (M),38682,Alpha-keto acid-binding periplasmic protein TakP precursor
197,102943,NP_300,74.51,43,43,1.16E6,3,1,4,Oxidation (M),9237,10 kDa chaperonin 5
197,167733,ETNP14_120,74.51,38,38,1.16E6,3,1,4,Oxidation (M),10556,10 kDa chaperonin 5
197,167734,ETNP14_120,74.51,38,38,1.16E6,3,1,4,Oxidation (M),10613,10 kDa chaperonin 1
197,167735,ETNP14_120,74.51,38,38,1.16E6,3,1,4,Oxidation (M),10499,10 kDa chaperonin 5
197,102946,NP_125,74.51,38,38,1.16E6,3,1,4,Oxidation (M),10499,10 kDa chaperonin 5
197,167736,ETNP14_120,74.51,38,38,1.16E6,3,1,4,Oxidation (M),10485,10 kDa chaperonin 5
197,102944,SAR11,74.51,38,38,1.16E6,3,1,4,Oxidation (M),10599,10 kDa chaperonin 2
197,167737,ETNP14_120,74.51,38,38,1.16E6,3,1,4,Oxidation (M),10527,10 kDa chaperonin 5
197,167738,ETNP_120,74.51,38,38,1.16E6,3,1,4,Oxidation (M),10543,10 kDa chaperonin 5
197,167739,ETNP14_120,74.51,38,38,1.16E6,3,1,4,Oxidation (M),10613,10 kDa chaperonin 1
197,102945,ETNP14_68,74.51,38,38,1.16E6,3,1,4,Oxidation (M),10613,10 kDa chaperonin 1
197,102949,NP_100,74.51,38,38,1.16E6,3,1,4,Oxidation (M),10615,10 kDa chaperonin 5
197,61010,WP_022735528,74.51,38,38,1.16E6,3,1,4,Oxidation (M),10688,molecular chaperone GroES Candidatus Pelagibacter ubique
197,167740,ETNP14_120,74.51,38,38,1.16E6,3,1,4,Oxidation (M),10658,10 kDa chaperonin 5
197,102950,NP_300,74.51,38,38,1.16E6,3,1,4,Oxidation (M),10616,10 kDa chaperonin 5
197,167741,ETNP14_68,74.51,38,38,1.16E6,3,1,4,Oxidation (M),10670,10 kDa chaperonin 1
159,167621,ETNP_140,74.34,29,29,2.39E6,3,3,5,,12241,Phasin protein
159,167622,ETNP_120,74.34,29,29,2.39E6,3,3,5,,12241,Phasin protein
159,167623,ETNP_120,74.34,29,29,2.39E6,3,3,5,,12241,Phasin protein
159,167624,NP_300,74.34,29,29,2.39E6,3,3,5,,12241,Phasin protein
159,167625,ETNP_150,74.34,29,29,2.39E6,3,3,5,,12241,Phasin protein
144,167713,NP_300,74.06,21,21,,6,0,6,,20897,Phasin protein
181,102133,ETNP_300,73.94,6,6,,4,0,4,,57773,60 kDa chaperonin 5
181,102046,ETNP14_120,73.94,8,8,,4,0,4,,41290,60 kDa chaperonin 5
181,101908,NP_300,73.94,5,5,,4,0,4,,58576,60 kDa chaperonin 1
181,167687,ABQ69722.1,73.94,5,5,,4,0,4,,57912,chaperonin GroEL [Sphingomonas wittichii RW1]
201,167959,ETNP_120,73.94,11,11,5.49E5,3,1,4,,30230,hypothetical protein
176,167772,NP_300,73.61,8,8,4.46E4,4,2,4,Carbamidomethylation,59833,Respiratory nitrate reductase 1 beta chain
151,371,WP_011342550,73.47,7,7,,5,0,6,,58460,molecular chaperone GroEL Pelobacter carbinolicus
189,61120,WP_015403630,73.17,6,6,,4,0,4,,57918,chaperonin GroL Desulfocapsa sulfexigens
194,152635,NP_300,73.00,10,10,0E0,4,1,4,,36819,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
145,167781,ETNP14_120,72.92,30,30,4.13E4,6,1,6,,16558,Phasin protein
136,133866,ETNP14_120,72.37,14,14,,6,0,6,Oxidation (M),32866,Ethylbenzene dehydrogenase
136,133876,ETNP_120,72.37,12,12,,6,0,6,Oxidation (M),39122,Chlorate reductase subunit gamma precursor
163,103795,ETNP14_68,72.02,5,5,,5,0,5,,57808,60 kDa chaperonin
157,167886,ETNP_120,71.94,16,16,8.69E4,4,1,5,,19434,hypothetical protein
185,134072,|#CONTAM#K1C9_HUMAN|,71.05,11,11,7.66E5,3,3,4,,62129,sp|#CONTAM#K1C9_HUMAN|
225,43728,WP_013561045,70.78,7,7,,3,0,3,,58312,molecular chaperone GroEL Anaerolinea thermophila
203,26204,KHE90333,69.25,4,4,,4,0,4,,57804,chaperonin GroEL Candidatus Scalindua brodae
147,25782,KUK93587,68.99,5,5,,5,0,6,,60336,60 kDa chaperonin Marinimicrobia bacterium 46_43
166,167873,ETNP14_120,68.87,7,7,,4,0,5,,58138,60 kDa chaperonin 5
132,102515,ETNP_110,68.79,6,6,,6,0,7,,56225,60 kDa chaperonin
132,102523,ETNP14_120,68.79,6,6,,6,0,7,,57900,60 kDa chaperonin
97,167763,ETNP_300,68.35,7,7,,9,0,9,,114738,Respiratory nitrate reductase 1 alpha chain
97,167764,ETNP_160,68.35,7,7,,9,0,9,,117907,Respiratory nitrate reductase 1 alpha chain
97,167766,ETNP_180,68.35,6,6,,9,0,9,,143052,Respiratory nitrate reductase 1 alpha chain
205,167848,ETNP_110,68.17,6,6,,3,0,3,,52387,Respiratory nitrate reductase 2 beta chain
205,167849,NP_100,68.17,5,5,,3,0,3,,59993,Respiratory nitrate reductase 2 beta chain
205,167853,NP_300,68.17,10,10,,3,0,3,,31801,Respiratory nitrate reductase 2 beta chain
205,167890,ETNP14_120,68.17,5,5,,3,0,3,,59958,Respiratory nitrate reductase 2 beta chain
205,167910,ETNP_120,68.17,10,10,,3,0,3,,31700,Respiratory nitrate reductase 2 beta chain
146,102117,ABI78727.1,67.76,7,7,,5,0,6,,57853,chaperonin GroEL [Hyphomonas neptunium ATCC 15444]
158,134714,ETNP14_120,67.44,33,33,,5,0,5,,8121,hypothetical protein
158,134469,ETNP14_120,67.44,33,33,,5,0,5,,8083,hypothetical protein
158,134707,ETNP14_120,67.44,33,33,,5,0,5,,8094,hypothetical protein
158,134708,ETNP14_120,67.44,33,33,,5,0,5,,8094,hypothetical protein
158,134710,ETNP14_68,67.44,33,33,,5,0,5,,8094,hypothetical protein
160,134372,ETNP14_120,67.22,35,35,,5,0,5,,7967,hypothetical protein
160,134373,ETNP14_68,67.22,35,35,,5,0,5,,7967,hypothetical protein
152,102053,ABE39462.1,67.18,7,7,,5,0,6,,57974,chaperonin GroEL [Rhodopseudomonas palustris BisB5]
182,152512,NP_300,67.17,8,8,8.67E4,4,1,4,,72914,Formate dehydrogenase-O major subunit precursor
182,152464,ETNP_120,67.17,7,7,8.67E4,4,1,4,,80098,Formate dehydrogenase H
219,102534,ETNP_70,66.84,7,7,6.81E5,2,1,3,,41848,Bacterial actin-related protein
190,167866,NP_100,66.45,16,16,,3,0,4,,15060,60 kDa chaperonin
190,167867,NP_300,66.45,9,9,,3,0,4,,29352,60 kDa chaperonin
190,167868,NP_300,66.45,9,9,,3,0,4,,29301,60 kDa chaperonin
190,167871,NP_85,66.45,7,7,,3,0,4,,35281,60 kDa chaperonin
179,102431,ACA16261.1,66.40,6,6,7.61E5,4,1,4,,57439,chaperonin GroEL [Methylobacterium sp. 4-46]
179,102416,ACB22545.1,66.40,6,6,7.61E5,4,1,4,,57847,chaperonin GroEL [Methylobacterium radiotolerans JCM 2831]
179,102432,ACA19779.1,66.40,6,6,7.61E5,4,1,4,,58027,chaperonin GroEL [Methylobacterium sp. 4-46]
188,152466,ETNP_180,66.21,6,6,6.08E4,4,1,4,,99155,Formate dehydrogenase H
188,152467,ETNP_160,66.21,6,6,6.08E4,4,1,4,,106182,Formate dehydrogenase-O major subunit precursor
188,152468,ETNP_140,66.21,6,6,6.08E4,4,1,4,,106906,Formate dehydrogenase H
198,152282,ETNP_300,66.00,35,35,2.05E5,3,1,4,,9824,hypothetical protein
235,167933,ETNP_100,65.70,4,4,1.08E6,2,1,2,,57197,60 kDa chaperonin
235,167934,ETNP_120,65.70,6,6,1.08E6,2,1,2,,45856,60 kDa chaperonin
199,167773,NP_300,65.61,15,15,2.7E6,4,4,4,Carbamidomethylation,40385,Receptor family ligand binding region
199,167774,ETNP_120,65.61,15,15,2.7E6,4,4,4,Carbamidomethylation,40385,Receptor family ligand binding region
199,167775,ETNP_160,65.61,15,15,2.7E6,4,4,4,Carbamidomethylation,40385,Receptor family ligand binding region
217,167914,NP_125,65.45,18,18,,3,0,3,,14395,Phasin protein
111,152436,NP_300,65.24,38,38,1.23E6,7,4,8,Carbamidomethylation; Oxidation (M),17737,Alpha-keto acid-binding periplasmic protein TakP precursor
216,167906,ETNP_140,64.88,14,14,2.13E5,3,3,3,,20121,hypothetical protein
216,167907,NP_125,64.88,9,9,2.13E5,3,3,3,,30321,Cytochrome c551 peroxidase precursor
216,167908,NP_85,64.88,7,7,2.13E5,3,3,3,,42438,Cytochrome c551 peroxidase precursor
216,167909,ETNP_120,64.88,6,6,2.13E5,3,3,3,,46658,Di-haem cytochrome c peroxidase
216,43752,KHE93198,64.88,4,4,2.13E5,3,3,3,,75635,hydrazine synthase BC subunit Candidatus Scalindua brodae
126,152422,ETNP_110,63.99,11,11,3.41E5,7,2,7,Carbamidomethylation,66462,Multicopper oxidase
126,152418,ETNP_120,63.99,7,7,3.41E5,7,2,7,Carbamidomethylation,104346,Multicopper oxidase
228,167978,ETNP14_68,63.11,4,4,,3,0,3,,58066,60 kDa chaperonin 1
200,167852,ETNP14_68,62.49,6,6,2.08E5,4,1,4,,57994,60 kDa chaperonin 1
269,167925,ETNP_120,61.98,3,3,8.27E5,2,2,2,,99807,Arsenite oxidase subunit AioA
202,167998,|#CONTAM#ALBU_HUMAN|,61.70,4,4,1.3E6,3,3,4,,69367,sp|#CONTAM#ALBU_HUMAN|
137,101811,ETNP_100,61.69,39,39,5.64E5,6,5,6,,14624,Tubulin/FtsZ family  GTPase domain
156,167686,ETNP14_68,61.68,19,19,2.63E4,5,1,5,,33263,Elongation factor Tu
218,167921,ETNP_300,61.44,8,8,3.41E4,3,1,3,,31837,60 kDa chaperonin 5
289,167974,ETNP_120,59.83,6,6,2.14E5,2,2,2,,61453,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
289,167975,ETNP_120,59.83,6,6,2.14E5,2,2,2,,61453,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
289,167976,ETNP_160,59.83,6,6,2.14E5,2,2,2,,61439,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
289,167977,ETNP_300,59.83,6,6,2.14E5,2,2,2,,61440,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
154,167728,ETNP14_120,59.10,13,13,,5,0,5,,43580,Elongation factor Tu
154,167729,ETNP14_120,59.10,17,17,,5,0,5,,33270,Elongation factor Tu
154,167749,NP_85,59.10,28,28,,5,0,5,,19881,Elongation factor Tu
154,167751,ETNP14_68,59.10,23,23,,5,0,5,,24134,Elongation factor Tu
250,167879,NP_300,58.33,8,8,4.86E5,2,2,2,,39813,Acetyl-CoA acetyltransferase
250,167880,ETNP_160,58.33,8,8,4.86E5,2,2,2,,39813,Acetyl-CoA acetyltransferase
250,167881,ETNP_120,58.33,8,8,4.86E5,2,2,2,,39839,Acetyl-CoA acetyltransferase
125,61286,WP_011310604,58.19,6,6,,5,0,7,,57562,molecular chaperone GroEL Thiobacillus denitrificans
125,167960,ETNP_180,58.19,6,6,,5,0,7,,57224,60 kDa chaperonin
125,167961,ETNP_160,58.19,6,6,,5,0,7,,57224,60 kDa chaperonin
290,167980,ETNP_300,58.09,9,9,3.24E5,2,2,2,,35279,Periplasmic dipeptide transport protein precursor
290,167981,ETNP_120,58.09,5,5,3.24E5,2,2,2,,57649,Periplasmic dipeptide transport protein precursor
290,167982,NP_300,58.09,5,5,3.24E5,2,2,2,,57649,Periplasmic dipeptide transport protein precursor
290,167983,ETNP_140,58.09,5,5,3.24E5,2,2,2,,57649,Periplasmic dipeptide transport protein precursor
290,167984,ETNP_180,58.09,5,5,3.24E5,2,2,2,,57649,Periplasmic dipeptide transport protein precursor
290,167985,ETNP_160,58.09,5,5,3.24E5,2,2,2,,57649,Periplasmic dipeptide transport protein precursor
290,167986,NP_100,58.09,5,5,3.24E5,2,2,2,,57649,Periplasmic dipeptide transport protein precursor
251,167882,NP_125,57.70,7,7,2.69E5,2,2,2,,51884,Glutamine synthetase
251,167883,NP_100,57.70,7,7,2.69E5,2,2,2,,51870,Glutamine synthetase
251,167884,NP_85,57.70,7,7,2.69E5,2,2,2,,51870,Glutamine synthetase
251,167885,NP_300,57.70,7,7,2.69E5,2,2,2,,51944,Glutamine synthetase
492,168212,ETNP_160,57.63,6,6,4.58E4,1,1,1,,36926,Chlorate reductase subunit gamma precursor
492,168213,ETNP_140,57.63,6,6,4.58E4,1,1,1,,36926,Chlorate reductase subunit gamma precursor
183,102388,ADH89392.1,57.21,4,4,1.92E5,3,1,4,,57737,chaperonin GroEL [Starkeya novella DSM 506]
270,152633,ETNP_120,56.85,8,8,5.68E5,2,2,2,Carbamidomethylation,48092,Oligopeptide-binding protein AppA precursor
270,152634,ETNP_120,56.85,7,7,5.68E5,2,2,2,Carbamidomethylation,52952,Oligopeptide-binding protein AppA precursor
493,168215,ETNP_120,56.80,30,30,1.77E5,1,1,1,,6127,hypothetical protein
493,168216,ETNP_180,56.80,22,22,1.77E5,1,1,1,,8485,hypothetical protein
493,168217,ETNP_120,56.80,8,8,1.77E5,1,1,1,,24404,C4-dicarboxylate-binding periplasmic protein precursor
493,168218,ETNP_120,56.80,8,8,1.77E5,1,1,1,,24418,C4-dicarboxylate-binding periplasmic protein precursor
493,168219,ETNP_120,56.80,7,7,1.77E5,1,1,1,,27437,C4-dicarboxylate-binding periplasmic protein precursor
493,168220,ETNP_160,56.80,6,6,1.77E5,1,1,1,,34527,C4-dicarboxylate-binding periplasmic protein precursor
192,102280,ETNP14_120,55.90,10,10,,4,0,4,,25920,60 kDa chaperonin 1
192,102229,NP_300,55.90,4,4,,4,0,4,,58009,60 kDa chaperonin 5
204,168091,ETNP14_120,55.19,36,36,1.36E6,4,4,4,,6834,hypothetical protein
204,168092,ETNP14_120,55.19,36,36,1.36E6,4,4,4,,6836,hypothetical protein
204,168093,ETNP14_120,55.19,36,36,1.36E6,4,4,4,,6838,hypothetical protein
204,168094,ETNP14_120,55.19,36,36,1.36E6,4,4,4,,6808,hypothetical protein
253,167915,ETNP_120,54.93,21,21,5.27E5,2,2,2,,14794,hypothetical protein
253,167996,NP_300,54.93,39,39,5.27E5,2,2,2,,7893,hypothetical protein
253,167997,ETNP_120,54.93,39,39,5.27E5,2,2,2,,7893,hypothetical protein
362,134806,ETNP_140,54.81,2,2,8.74E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
362,134807,ETNP_120,54.81,2,2,8.74E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
362,134808,ETNP_160,54.81,2,2,8.74E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
362,134807,ETNP_120,54.81,2,2,8.74E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
362,134810,ETNP_180,54.81,2,2,8.74E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
362,134811,ETNP_300,54.81,2,2,8.74E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
120,102747,ETNP14_120,54.79,29,29,,6,0,7,,25886,General L-amino acid-binding periplasmic protein AapJ precursor
119,102551,ETNP14_68,54.36,18,18,,6,0,7,Carbamidomethylation,35573,General L-amino acid-binding periplasmic protein AapJ precursor
406,168167,ETNP_160,53.90,5,5,1.08E5,1,1,1,,40164,Bacterial extracellular solute-binding protein
406,168168,ETNP_120,53.90,5,5,1.08E5,1,1,1,,43346,Bacterial extracellular solute-binding protein
359,168051,ETNP_180,53.72,4,4,1.43E4,1,1,1,,40579,Heme-binding protein A precursor
359,168160,ETNP_120,53.72,7,7,1.43E4,1,1,1,,24505,Nickel-binding periplasmic protein precursor
494,168226,NP_30,53.32,5,5,3.75E4,1,1,1,,35819,Putrescine-binding periplasmic protein precursor
494,168227,ETNP_140,53.32,4,4,3.75E4,1,1,1,,38042,Putrescine-binding periplasmic protein precursor
494,168228,ETNP14_120,53.32,4,4,3.75E4,1,1,1,,39872,Putrescine-binding periplasmic protein precursor
494,168229,ETNP_100,53.32,4,4,3.75E4,1,1,1,,40415,Putrescine-binding periplasmic protein precursor
494,168230,ETNP14_68,53.32,4,4,3.75E4,1,1,1,,40415,Putrescine-binding periplasmic protein precursor
209,167817,NP_85,53.30,28,28,3.03E6,3,3,3,,12454,Nitrogen regulatory protein P-II 2
209,167818,ETNP_150,53.30,28,28,3.03E6,3,3,3,,12443,Nitrogen regulatory protein P-II 2
209,167819,NP_300,53.30,28,28,3.03E6,3,3,3,,12457,Nitrogen regulatory protein P-II 2
209,167820,ETNP_90,53.30,28,28,3.03E6,3,3,3,,12438,Nitrogen regulatory protein P-II 2
209,167821,ETNP_120,53.30,28,28,3.03E6,3,3,3,,12457,Nitrogen regulatory protein P-II 2
209,167822,ETNP_120,53.30,28,28,3.03E6,3,3,3,,12457,Nitrogen regulatory protein P-II 2
209,167823,ETNP_100,53.30,28,28,3.03E6,3,3,3,,12457,Nitrogen regulatory protein P-II 2
209,167824,ETNP14_120,53.30,28,28,3.03E6,3,3,3,,12457,Nitrogen regulatory protein P-II 2
209,167825,ETNP_100,53.30,28,28,3.03E6,3,3,3,,12438,Nitrogen regulatory protein P-II 2
209,167826,ETNP14_120,53.30,28,28,3.03E6,3,3,3,,12438,Nitrogen regulatory protein P-II 2
209,167827,NP_300,53.30,28,28,3.03E6,3,3,3,,12438,Nitrogen regulatory protein P-II 2
209,167828,ETNP_110,53.30,28,28,3.03E6,3,3,3,,12457,Nitrogen regulatory protein P-II 2
209,167829,ETSP_PROKKA,53.30,28,28,3.03E6,3,3,3,,12438,Nitrogen regulatory protein P-II 2
209,167830,SAR11,53.30,27,27,3.03E6,3,3,3,,12789,Nitrogen regulatory protein P-II 2
209,167845,ETNP14_120,53.30,28,28,3.03E6,3,3,3,,12429,Nitrogen regulatory protein P-II 2
209,167846,ETNP14_120,53.30,27,27,3.03E6,3,3,3,,12727,Nitrogen regulatory protein P-II 2
209,167847,ETNP14_120,53.30,26,26,3.03E6,3,3,3,,13177,Nitrogen regulatory protein P-II 2
240,167858,ETNP14_120,53.12,29,29,1.2E6,2,2,2,,10199,DNA-binding protein HU 1
240,167859,NP_125,53.12,29,29,1.2E6,2,2,2,,10208,DNA-binding protein HU 1
240,167860,ETNP14_120,53.12,29,29,1.2E6,2,2,2,,10226,DNA-binding protein HU 1
240,167861,ETNP14_120,53.12,29,29,1.2E6,2,2,2,,10226,DNA-binding protein HU 1
255,167968,NP_300,52.79,13,13,1.09E6,2,2,2,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
