Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
155,119130,ETNP_120m_particle_PROKKA_76508,87.87,8,5,1,,77292,putative ABC transporter-binding protein precursor
193,119067,ETNP_180m_PROKKA_117438,87.25,8,3,3,,57660,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
193,119068,ETNP_120m_free_PROKKA_79382,87.25,8,3,3,,61453,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
193,119069,ETNP_120m_PROKKA_274492,87.25,8,3,3,,61453,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
193,119071,ETNP_300m_PROKKA_163281,87.25,8,3,3,,61440,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
193,119070,ETNP_160m_PROKKA_167750,87.25,8,3,3,,61439,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
93,938,ETNP_120m_PROKKA_44499,87.21,21,8,5,,40193,Bacterial extracellular solute-binding protein
93,939,ETNP14_68maa_PROKKA_154991,87.21,21,8,5,,40175,Bacterial extracellular solute-binding protein
93,937,ETNP_180m_PROKKA_181026,87.21,21,8,5,,40175,Bacterial extracellular solute-binding protein
123,119061,NP_85m_PROKKA_07022,87.12,16,6,4,,38817,Alpha-keto acid-binding periplasmic protein TakP precursor
111,107465,ETNP_180m_PROKKA_117948,87.04,7,7,1,,113871,Respiratory nitrate reductase 1 alpha chain
104,119041,ETNP14_120maa_PROKKA_100467,86.25,12,7,0,,63136,Oligopeptide-binding protein AppA precursor
173,119120,ETNP_120m_particle_PROKKA_124412,86.23,7,4,2,,80098,Formate dehydrogenase H
229,2983,ETNP_120m_free_PROKKA_182392,85.96,18,4,4,,34119,glycine betaine transporter periplasmic subunit
229,2984,ETNP_180m_PROKKA_61735,85.96,17,4,4,,36437,glycine betaine transporter periplasmic subunit
229,2985,ETNP_120m_PROKKA_150239,85.96,17,4,4,,36437,glycine betaine transporter periplasmic subunit
229,2986,NP_300m_PROKKA_22777,85.96,17,4,4,,36437,glycine betaine transporter periplasmic subunit
229,2987,ETNP_300m_PROKKA_25221,85.96,17,4,4,,36437,glycine betaine transporter periplasmic subunit
229,2988,ETNP_160m_PROKKA_158752,85.96,17,4,4,,36437,glycine betaine transporter periplasmic subunit
108,107311,ETNP_120m_free_PROKKA_61385,85.95,18,5,2,,39404,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
108,107312,ETNP_120m_PROKKA_306054,85.95,18,5,2,,39404,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
185,135364,ETNP_160m_PROKKA_29141,85.84,24,3,3,,24481,Endoglucanase precursor
136,174259,ETNP_120m_PROKKA_30526,85.18,12,6,1,,46624,hypothetical protein
197,107683,NP_125m_PROKKA_09628,85.08,13,4,4,,40955,maltose ABC transporter periplasmic protein
197,107684,ETNP_110m_PROKKA_16294,85.08,12,4,4,,43571,maltose ABC transporter periplasmic protein
197,107685,NP_100m_PROKKA_08344,85.08,12,4,4,,43571,maltose ABC transporter periplasmic protein
197,107686,ETNP14_120maa_PROKKA_01943,85.08,12,4,4,,43571,maltose ABC transporter periplasmic protein
197,107687,NP_85m_PROKKA_05769,85.08,12,4,4,,43571,maltose ABC transporter periplasmic protein
197,107682,NP_300m_PROKKA_33857,85.08,16,4,4,,31669,putative ABC transporter-binding protein precursor
135,4678,NP_100m_PROKKA_02946,85.04,13,5,1,,44655,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
135,4679,NP_125m_PROKKA_07443,85.04,13,5,1,,44625,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
217,119163,NP_300m_PROKKA_21309,84.98,15,3,1,,29395,glycine betaine transporter periplasmic subunit
120,119053,ETNP_120m_PROKKA_294386,84.35,14,6,0,,47643,Glutathione-binding protein GsiB precursor
120,119055,ETNP14_120maa_PROKKA_132978,84.35,13,6,0,,51138,Glutathione-binding protein GsiB precursor
120,119056,ETNP_180m_PROKKA_35567,84.35,11,6,0,,62877,Oligopeptide-binding protein AppA precursor
120,119051,WP_029389110,84.35,11,6,0,,63458,peptide ABC transporter SAR324 cluster bacterium SCGC AAA001-C10
120,119052,ETNP_300m_PROKKA_191878,84.35,17,6,0,,40955,Glutathione-binding protein GsiB precursor
120,187526,ETNP_120m_free_PROKKA_102415,84.35,17,6,0,,40955,Glutathione-binding protein GsiB precursor
120,119054,ETNP_160m_PROKKA_45100,84.35,14,6,0,,48124,Glutathione-binding protein GsiB precursor
180,119131,ETNP_120m_PROKKA_164604,84.07,9,5,5,,57649,Periplasmic dipeptide transport protein precursor
180,119132,NP_300m_PROKKA_03566,84.07,9,5,5,,57649,Periplasmic dipeptide transport protein precursor
180,119133,ETNP_140m_PROKKA_128292,84.07,9,5,5,,57649,Periplasmic dipeptide transport protein precursor
180,119134,ETNP_180m_PROKKA_192696,84.07,9,5,5,,57649,Periplasmic dipeptide transport protein precursor
180,119135,ETNP_160m_PROKKA_63379,84.07,9,5,5,,57649,Periplasmic dipeptide transport protein precursor
180,119136,NP_100m_PROKKA_09173,84.07,9,5,5,,57649,Periplasmic dipeptide transport protein precursor
181,107324,ETNP_300m_PROKKA_03840,84.03,33,5,1,,18591,hypothetical protein
172,2412,ETNP_100m_PROKKA_27346,83.33,17,5,0,,30921,General L-amino acid-binding periplasmic protein AapJ precursor
149,107721,NP_300m_PROKKA_29559,83.15,17,5,1,,35723,General L-amino acid-binding periplasmic protein AapJ precursor
149,107722,NP_300m_PROKKA_31612,83.15,17,5,1,,35624,General L-amino acid-binding periplasmic protein AapJ precursor
149,107723,ETNP14_120maa_PROKKA_145599,83.15,17,5,1,,35657,General L-amino acid-binding periplasmic protein AapJ precursor
149,107725,ETNP14_120maa_PROKKA_76715,83.15,17,5,1,,35723,General L-amino acid-binding periplasmic protein AapJ precursor
223,107230,ETNP14_120maa_PROKKA_96184,83.12,10,4,0,,40275,General L-amino acid-binding periplasmic protein AapJ precursor
154,107240,NP_300m_PROKKA_12370,83.11,8,4,0,,58010,60 kDa chaperonin
215,1625,NP_300m_PROKKA_03667,82.75,5,4,1,,55558,ATP synthase subunit alpha
216,1540,NP_85m_PROKKA_14345,82.65,5,4,1,,57312,ATP synthase subunit alpha
148,119179,NP_300m_PROKKA_10646,82.54,15,6,6,,35892,Cystine-binding periplasmic protein precursor
239,88006,NP_300m_PROKKA_05383,82.46,14,3,2,,36427,General L-amino acid-binding periplasmic protein AapJ precursor
239,119121,ETNP14_120maa_PROKKA_113527,82.46,14,3,2,,36427,General L-amino acid-binding periplasmic protein AapJ precursor
239,119122,ETNP_120m_PROKKA_05595,82.46,14,3,2,,36427,General L-amino acid-binding periplasmic protein AapJ precursor
239,119123,ETNP_160m_PROKKA_33848,82.46,14,3,2,,36427,General L-amino acid-binding periplasmic protein AapJ precursor
239,119124,ETNP_140m_PROKKA_123038,82.46,14,3,2,,36427,General L-amino acid-binding periplasmic protein AapJ precursor
125,107726,ETNP14_68maa_PROKKA_126798,82.42,21,6,1,,35573,General L-amino acid-binding periplasmic protein AapJ precursor
101,1909,ETNP_120m_PROKKA_324777,81.92,19,7,1,,43321,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
101,1907,ETNP_160m_PROKKA_22308,81.92,20,7,1,,41317,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
167,119218,NP_100m_PROKKA_10652,81.87,17,5,0,,31833,Nitrate reductase alpha subunit
167,119219,NP_125m_PROKKA_05363,81.87,12,5,0,,45563,Nitrate reductase alpha subunit
167,119214,NP_85m_PROKKA_09194,81.87,6,5,0,,89992,Nitrate reductase alpha subunit
218,2803,NP_85m_PROKKA_10205,81.82,5,4,1,,55402,ATP synthase subunit alpha
251,119033,ETNP_160m_PROKKA_143180,81.80,10,3,1,,40326,hypothetical protein
189,4135,ETNP_120m_PROKKA_340036,80.74,40,5,0,,13806,hypothetical protein
130,2792,ETNP14_68maa_PROKKA_103183,80.54,12,5,1,,44663,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
207,2258,ETNP_140m_PROKKA_15602,80.36,9,4,4,,66767,PA14 domain protein
169,135421,ETNP14_120maa_PROKKA_28949,80.11,5,5,0,,110111,Respiratory nitrate reductase 1 alpha chain
234,119143,ETNP14_120maa_PROKKA_65555,79.99,11,3,3,,42263,maltose ABC transporter periplasmic protein
234,119144,NP_100m_PROKKA_09882,79.99,11,3,3,,42263,maltose ABC transporter periplasmic protein
190,107315,NP_300m_PROKKA_18952,79.66,10,5,5,,29108,hypothetical protein
156,119199,NP_100m_PROKKA_03094,79.22,11,5,2,,39587,Leu/Ile/Val/Thr-binding protein precursor
170,119165,ETNP_120m_PROKKA_195906,78.51,12,5,5,,43975,Formamidase
183,520,XP_003063038,78.47,29,4,4,,11395,predicted protein  Micromonas pusilla CCMP1545
183,521,ETNP_90m_PROKKA_109358,78.47,29,4,4,,11367,Core histone H2A/H2B/H3/H4
183,522,ETNP_70m_PROKKA_144910,78.47,29,4,4,,11395,Core histone H2A/H2B/H3/H4
183,516,ETNP_70m_PROKKA_132488,78.47,29,4,4,,11367,Core histone H2A/H2B/H3/H4
183,811,XP_002179286,78.47,29,4,4,,11383,histone H4 isoform 1b  Phaeodactylum tricornutum CCAP 1055
183,813,EJK69577,78.47,29,4,4,,11383,hypothetical protein THAOC_09145  Thalassiosira oceanica
183,523,XP_003061514,78.47,29,4,4,,11395,histone H4  Micromonas pusilla CCMP1545
183,517,ETNP_120m_particle_PROKKA_44959,78.47,29,4,4,,11365,Core histone H2A/H2B/H3/H4
183,518,ETNP14_68mB_PROKKA_59955,78.47,29,4,4,,11367,Core histone H2A/H2B/H3/H4
183,812,XP_002179505,78.47,29,4,4,,11383,histone H4 isoform 1a  Phaeodactylum tricornutum CCAP 1055
183,519,XP_003061756,78.47,29,4,4,,11395,predicted protein  Micromonas pusilla CCMP1545
183,524,XP_003059520,78.47,29,4,4,,11395,predicted protein  Micromonas pusilla CCMP1545
183,557,ETNP_100m_particle_PROKKA_140022,78.47,29,4,4,,11381,Core histone H2A/H2B/H3/H4
183,814,EJK72475,78.47,26,4,4,,13036,hypothetical protein THAOC_05990  Thalassiosira oceanica
183,541,XP_003074685,78.47,11,4,4,,31136,Histone H4 ISS  Ostreococcus tauri
183,820,EJK63755,78.47,8,4,4,,39773,hypothetical protein THAOC_15573 partial  Thalassiosira oceanica
121,107736,NP_300m_PROKKA_07216,78.00,14,6,1,,38862,Purine-binding protein precursor
161,577,WP_011128866,77.64,28,5,1,,18085,C-phycoerythrin class 2 subunit beta Synechococcus
224,187541,ETNP_140m_PROKKA_82951,77.43,15,4,2,,35761,C4-dicarboxylate-binding periplasmic protein precursor
224,187542,ETNP_120m_particle_PROKKA_188716,77.43,15,4,2,,35761,C4-dicarboxylate-binding periplasmic protein precursor
224,187543,ETNP_160m_PROKKA_45809,77.43,15,4,2,,35761,C4-dicarboxylate-binding periplasmic protein precursor
196,135470,ETNP_140m_PROKKA_10452,77.18,12,4,2,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
196,135471,ETNP_160m_PROKKA_119323,77.18,12,4,2,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
196,135472,NP_300m_PROKKA_13658,77.18,12,4,2,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
196,135473,ETNP_300m_PROKKA_105808,77.18,12,4,2,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
196,135474,ETNP_180m_PROKKA_126275,77.18,12,4,2,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
196,135475,ETNP_120m_PROKKA_168017,77.18,12,4,2,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
196,187573,NP_100m_PROKKA_26032,77.18,33,4,2,,13673,General L-amino acid-binding periplasmic protein AapJ precursor
196,135468,ETNP_120m_particle_PROKKA_89051,77.18,15,4,2,,29167,General L-amino acid-binding periplasmic protein AapJ precursor
196,135469,ETNP_120m_free_PROKKA_225216,77.18,13,4,2,,32779,General L-amino acid-binding periplasmic protein AapJ precursor
160,4736,ETNP14_120maa_PROKKA_113456,77.18,17,5,0,,39216,Bacterial extracellular solute-binding protein
160,4735,ETNP14_68maa_PROKKA_82752,77.18,17,5,0,,39216,Bacterial extracellular solute-binding protein
122,107769,NP_85m_PROKKA_21937,76.67,18,6,0,,37984,Purine-binding protein precursor
226,107373,ETNP_120m_PROKKA_200726,76.52,6,4,4,,69264,Oligopeptide-binding protein AppA precursor
253,61439,NP_100m_PROKKA_01491,75.75,5,3,3,,101597,Colicin I receptor precursor
253,61440,ETNP_100m_PROKKA_01663,75.75,5,3,3,,101581,Colicin I receptor precursor
253,61441,NP_85m_PROKKA_02452,75.75,5,3,3,,101613,Colicin I receptor precursor
253,61442,ETNP_300m_PROKKA_51637,75.75,5,3,3,,101549,Colicin I receptor precursor
166,119215,NP_125m_PROKKA_05276,75.64,11,4,1,,33505,glycine betaine transporter periplasmic subunit
166,119216,ETNP14_120maa_PROKKA_46439,75.64,11,4,1,,33505,glycine betaine transporter periplasmic subunit
127,119321,NP_85m_PROKKA_12721,75.23,8,6,0,,76672,Nitrate reductase alpha subunit
235,119252,ETNP_300m_PROKKA_181212,75.16,6,3,3,,70396,putative ABC transporter-binding protein precursor
235,119251,ETNP_180m_PROKKA_116337,75.16,9,3,3,,46537,D-ribose-binding periplasmic protein precursor
302,135345,ETNP_120m_PROKKA_20628,74.92,9,3,3,,36295,Bacterial extracellular solute-binding protein  family 7
302,135346,ETNP_120m_particle_PROKKA_78706,74.92,9,3,3,,36295,Bacterial extracellular solute-binding protein  family 7
302,135347,NP_300m_PROKKA_12335,74.92,9,3,3,,36295,Bacterial extracellular solute-binding protein  family 7
302,135348,ETNP_140m_PROKKA_21796,74.92,9,3,3,,36295,Bacterial extracellular solute-binding protein  family 7
139,119081,ETNP_120m_PROKKA_83500,74.75,24,5,1,,20791,hypothetical protein
209,1935,NP_300m_PROKKA_04065,74.69,3,4,3,,155384,DNA-directed RNA polymerase subunit beta'
259,3258,ETNP_120m_PROKKA_131601,74.64,16,3,3,,29164,ABC transporter arginine-binding protein 1 precursor
259,3257,ETNP_160m_PROKKA_52992,74.64,16,3,3,,29164,ABC transporter arginine-binding protein 1 precursor
259,3259,NP_300m_PROKKA_04554,74.64,16,3,3,,29164,ABC transporter arginine-binding protein 1 precursor
259,3260,ETNP_180m_PROKKA_214212,74.64,16,3,3,,29164,ABC transporter arginine-binding protein 1 precursor
259,3261,ETNP_120m_PROKKA_330415,74.64,15,3,3,,29351,ABC transporter arginine-binding protein 1 precursor
175,135701,ETNP_300m_PROKKA_70510,74.43,23,4,2,,23102,Rhodanese-like domain protein
175,135702,ETNP_120m_PROKKA_113062,74.43,23,4,2,,23086,Rhodanese-like domain protein
175,135703,ETNP_180m_PROKKA_61983,74.43,23,4,2,,23086,Rhodanese-like domain protein
175,135704,ETNP_140m_PROKKA_97564,74.43,23,4,2,,23086,Rhodanese-like domain protein
175,135705,ETNP_160m_PROKKA_36004,74.43,23,4,2,,23086,Rhodanese-like domain protein
175,135706,NP_300m_PROKKA_20015,74.43,23,4,2,,23086,Rhodanese-like domain protein
175,135707,ETNP_120m_particle_PROKKA_84916,74.43,23,4,2,,23086,Rhodanese-like domain protein
222,107276,ETNP14_120mab_PROKKA_117245,74.01,23,4,0,,17595,hypothetical protein
330,119232,ETNP_120m_PROKKA_30297,73.35,10,2,2,,33137,hypothetical protein
184,85283,ETNP_300m_PROKKA_00274,73.34,11,5,3,,46885,Major capsid protein Gp23
184,1388,ETNP_180m_PROKKA_33737,73.34,9,5,3,,54259,Major capsid protein Gp23
311,119245,NP_85m_PROKKA_09407,73.29,8,2,2,,37574,Bacterial extracellular solute-binding protein
311,119246,NP_300m_PROKKA_16158,73.29,8,2,2,,37574,Bacterial extracellular solute-binding protein
311,119247,NP_100m_PROKKA_04398,73.29,8,2,2,,37574,Bacterial extracellular solute-binding protein
311,119248,ETNP14_120maa_PROKKA_05966,73.29,8,2,2,,37574,Bacterial extracellular solute-binding protein
311,119249,ETNP_100m_PROKKA_01239,73.29,8,2,2,,37574,Bacterial extracellular solute-binding protein
311,119250,ETNP_110m_PROKKA_04894,73.29,8,2,2,,37574,Bacterial extracellular solute-binding protein
205,2240,ETNP_70m_PROKKA_142252,73.29,9,4,1,,41848,Bacterial actin-related protein
100,187544,NP_300m_PROKKA_11635,72.89,18,6,6,,58255,Periplasmic dipeptide transport protein precursor
100,187545,NP_85m_PROKKA_04938,72.89,18,6,6,,58255,Periplasmic dipeptide transport protein precursor
100,187546,ETNP_100m_PROKKA_16695,72.89,18,6,6,,58255,Periplasmic dipeptide transport protein precursor
100,187547,ETNP_110m_PROKKA_47406,72.89,18,6,6,,58255,Periplasmic dipeptide transport protein precursor
100,187548,ETNP14_120maa_PROKKA_17683,72.89,18,6,6,,58255,Periplasmic dipeptide transport protein precursor
282,107201,ETNP_120m_PROKKA_141011,72.84,23,3,1,,14547,hypothetical protein
145,1717,WP_015895894,72.75,7,4,1,,58788,molecular chaperone GroEL Acidobacterium capsulatum
201,119184,NP_300m_PROKKA_13096,72.67,7,4,4,,58423,Periplasmic dipeptide transport protein precursor
201,119185,ETNP_300m_PROKKA_174723,72.67,7,4,4,,58409,Periplasmic dipeptide transport protein precursor
201,119186,NP_125m_PROKKA_04290,72.67,7,4,4,,58495,Periplasmic dipeptide transport protein precursor
201,119187,NP_85m_PROKKA_10863,72.67,7,4,4,,58423,Periplasmic dipeptide transport protein precursor
201,119197,NP_100m_PROKKA_12105,72.67,8,4,4,,51526,Periplasmic dipeptide transport protein precursor
201,119212,ETNP_100m_PROKKA_88304,72.67,14,4,4,,29882,Periplasmic dipeptide transport protein precursor
201,119209,ETNP_110m_PROKKA_45307,72.67,20,4,4,,21709,Periplasmic dipeptide transport protein precursor
201,119210,ETNP14_120maa_PROKKA_72422,72.67,19,4,4,,23307,Periplasmic dipeptide transport protein precursor
201,119211,ETNP_140m_PROKKA_36873,72.67,16,4,4,,27823,Periplasmic dipeptide transport protein precursor
163,1098,NP_30m_PROKKA_02451,72.57,13,4,2,,36511,ATP synthase subunit beta
163,616,NP_85m_PROKKA_16488,72.57,11,4,2,,45070,ATP synthase subunit beta
163,626,NP_300m_PROKKA_22239,72.57,9,4,2,,51425,ATP synthase subunit beta
163,619,NP_100m_PROKKA_10591,72.57,10,4,2,,49743,ATP synthase subunit beta
191,3497,ETNP14_120maa_PROKKA_167511,72.44,8,3,1,,28495,hypothetical protein
168,2074,XP_002180656,72.36,8,5,1,,49747,predicted protein  Phaeodactylum tricornutum CCAP 1055
186,119189,NP_300m_PROKKA_05831,72.29,12,4,1,,39400,Leu/Ile/Val/Thr-binding protein precursor
213,107351,ETNP_120m_PROKKA_326509,72.12,10,3,3,,45149,hypothetical protein
219,5000,ETNP14_68mB_PROKKA_107731,72.11,32,4,0,,10481,hypothetical protein
102,119072,ETNP_120m_particle_PROKKA_175681,71.84,31,5,0,,12009,Alpha-keto acid-binding periplasmic protein TakP precursor
150,119019,NP_300m_PROKKA_27260,71.74,22,4,0,,27125,hypothetical protein
150,119027,ETNP14_120mab_PROKKA_41933,71.74,21,4,0,,27714,hypothetical protein
103,107770,ETNP_120m_particle_PROKKA_101375,71.67,21,7,2,,38872,Purine-binding protein precursor
338,1504,ETNP_160m_PROKKA_78370,71.33,14,2,0,,18547,Photosystem I reaction center subunit III precursor
338,1503,ETNP_90m_PROKKA_03594,71.33,14,2,0,,18547,Photosystem I reaction center subunit III precursor
280,57451,ETNP_120m_particle_PROKKA_218405,70.84,9,3,2,,42977,Elongation factor Tu
280,57452,NP_300m_PROKKA_33099,70.84,9,3,2,,43009,Elongation factor Tu
225,107275,NP_300m_PROKKA_26667,70.77,42,4,0,,10272,hypothetical protein
203,145,ETNP_100m_PROKKA_13915,70.05,15,3,3,,27289,Divinyl chlorophyll a/b light-harvesting protein PcbB
203,146,ETNP_140m_PROKKA_160181,70.05,15,3,3,,28052,Divinyl chlorophyll a/b light-harvesting protein PcbB
203,191,ETNP_140m_PROKKA_58522,70.05,15,3,3,,28052,Divinyl chlorophyll a/b light-harvesting protein PcbB
203,93,NP_85m_PROKKA_25466,70.05,12,3,3,,34628,Divinyl chlorophyll a/b light-harvesting protein PcbB
203,94,ETNP_90m_PROKKA_151411,70.05,11,3,3,,38538,Divinyl chlorophyll a/b light-harvesting protein PcbB
203,152,NP_85m_PROKKA_17755,70.05,11,3,3,,38586,Divinyl chlorophyll a/b light-harvesting protein PcbB
252,107202,NP_300m_PROKKA_08503,69.63,8,3,2,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
252,107203,ETNP_120m_PROKKA_310245,69.63,8,3,2,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
252,107204,ETNP_120m_particle_PROKKA_108393,69.63,8,3,2,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
252,107205,ETNP_110m_PROKKA_29371,69.63,8,3,2,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
162,110248,ETNP_180m_PROKKA_127487,69.20,9,4,2,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
162,110249,ETNP_160m_PROKKA_164204,69.20,9,4,2,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
162,110250,ETNP_120m_PROKKA_92301,69.20,9,4,2,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
162,119224,ETNP_140m_PROKKA_33697,69.20,9,4,2,,45411,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
294,1500,ETNP_110m_PROKKA_12720,69.17,14,2,0,,18507,Photosystem I reaction center subunit III precursor
294,1501,ETNP_140m_PROKKA_159965,69.17,14,2,0,,18507,Photosystem I reaction center subunit III precursor
294,1502,NP_85m_PROKKA_18135,69.17,14,2,0,,18507,Photosystem I reaction center subunit III precursor
257,107402,ETNP14_120maa_PROKKA_82871,69.10,3,3,3,,91557,Pesticin receptor precursor
257,107404,ETNP_140m_PROKKA_14461,69.10,3,3,3,,96349,Colicin I receptor precursor
257,107405,ETNP_120m_particle_PROKKA_127161,69.10,3,3,3,,96292,Colicin I receptor precursor
257,107406,NP_300m_PROKKA_17257,69.10,3,3,3,,96349,Colicin I receptor precursor
257,107407,NP_100m_PROKKA_02021,69.10,3,3,3,,96351,Colicin I receptor precursor
257,107408,ETNP_100m_PROKKA_49665,69.10,3,3,3,,96335,Colicin I receptor precursor
257,107409,NP_85m_PROKKA_06917,69.10,3,3,3,,96321,Colicin I receptor precursor
257,107410,ETNP_110m_PROKKA_38943,69.10,3,3,3,,96321,Colicin I receptor precursor
257,107411,ETNP_300m_PROKKA_12052,69.10,3,3,3,,96371,Colicin I receptor precursor
195,135301,NP_100m_PROKKA_13411,68.96,11,4,4,,42022,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
195,135261,NP_85m_PROKKA_21157,68.96,11,4,4,,42064,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
281,119092,ETNP_100m_PROKKA_42747,68.92,10,3,2,,33289,Elongation factor Tu
281,119094,NP_85m_PROKKA_08167,68.92,7,3,2,,43465,Elongation factor Tu
281,119095,ETNP_110m_PROKKA_50251,68.92,7,3,2,,43433,Elongation factor Tu
281,119096,NP_125m_PROKKA_03188,68.92,7,3,2,,43465,Elongation factor Tu
281,4772,NP_300m_PROKKA_13421,68.92,7,3,2,,43409,Elongation factor Tu
187,603,WP_038543230,68.79,24,5,0,,18716,bleomycin hydrolase Synechococcus sp KORDI-100
283,174245,ETNP_120m_free_PROKKA_01090,68.66,17,3,3,,19559,hypothetical protein
270,1570,ETNP_100m_PROKKA_92665,68.63,11,2,0,,23940,Photosystem I reaction center subunit III precursor
263,1476,ETNP14_68mB_PROKKA_00061,68.34,11,3,1,,37380,hypothetical protein
119,119145,ETNP14_120mab_PROKKA_70952,68.29,27,5,0,,16596,Alpha-keto acid-binding periplasmic protein TakP precursor
295,119290,ETNP_160m_PROKKA_10312,68.06,11,2,1,,23585,Substrate binding domain of ABC-type glycine betaine transport system
295,119291,ETNP_120m_particle_PROKKA_107560,68.06,9,2,1,,29408,glycine betaine transporter periplasmic subunit
295,119292,ETNP_120m_PROKKA_72050,68.06,8,2,1,,32648,glycine betaine transporter periplasmic subunit
295,119293,ETNP_180m_PROKKA_17359,68.06,8,2,1,,34636,glycine betaine transporter periplasmic subunit
178,119140,ETNP_120m_free_PROKKA_255584,67.85,10,4,0,,44793,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
178,3290,ETNP14_120maa_PROKKA_94324,67.85,10,4,0,,44961,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
178,119141,ETNP_180m_PROKKA_190379,67.85,9,4,0,,48837,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
178,119142,ETNP_140m_PROKKA_22839,67.85,9,4,0,,48850,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
178,3012,NP_100m_PROKKA_04850,67.85,9,4,0,,48850,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
178,3013,NP_300m_PROKKA_03330,67.85,9,4,0,,48837,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
211,107289,NP_85m_PROKKA_09331,67.74,8,3,1,,40252,Bacterial extracellular solute-binding protein
211,107290,ETNP14_68maa_PROKKA_113506,67.74,8,3,1,,40252,Bacterial extracellular solute-binding protein
211,107291,NP_300m_PROKKA_27730,67.74,8,3,1,,40252,Bacterial extracellular solute-binding protein
296,119325,ETNP_150m_particle_PROKKA_11243,67.53,15,3,2,,22446,Respiratory nitrate reductase 1 alpha chain
255,474,ETNP_100m_particle_PROKKA_82300,67.44,28,3,1,,14624,Tubulin/FtsZ family  GTPase domain
159,4988,ETNP_120m_PROKKA_107659,67.37,15,3,1,,25038,hypothetical protein
284,187557,ETNP_140m_PROKKA_94426,66.94,31,3,3,,12241,Phasin protein
284,187558,ETNP_120m_PROKKA_312294,66.94,31,3,3,,12241,Phasin protein
284,187559,ETNP_120m_particle_PROKKA_31947,66.94,31,3,3,,12241,Phasin protein
284,187560,NP_300m_PROKKA_06114,66.94,31,3,3,,12241,Phasin protein
284,187561,ETNP_150m_particle_PROKKA_55044,66.94,31,3,3,,12241,Phasin protein
288,174300,ETNP_160m_PROKKA_146663,66.69,27,3,3,,12210,Core histone H2A/H2B/H3/H4
288,174301,ETNP_150m_particle_PROKKA_23514,66.69,27,3,3,,12226,Core histone H2A/H2B/H3/H4
288,174302,ETNP_100m_particle_PROKKA_66404,66.69,27,3,3,,12324,Core histone H2A/H2B/H3/H4
288,174303,ETNP_100m_particle_PROKKA_84241,66.69,15,3,3,,22655,hypothetical protein
194,1325,ETNP_180m_PROKKA_236449,66.35,12,4,1,,38286,Sialic acid-binding periplasmic protein SiaP precursor
194,2352,ETNP_160m_PROKKA_170084,66.35,17,4,1,,26235,2 3-diketo-L-gulonate-binding periplasmic protein YiaO precursor
194,2126,ETNP14_120maa_PROKKA_177195,66.35,17,4,1,,26378,2 3-diketo-L-gulonate-binding periplasmic protein YiaO precursor
194,2353,ETNP14_68mB_PROKKA_36341,66.35,17,4,1,,26484,2 3-diketo-L-gulonate-binding periplasmic protein YiaO precursor
194,2354,NP_300m_PROKKA_33726,66.35,17,4,1,,26235,2 3-diketo-L-gulonate-binding periplasmic protein YiaO precursor
194,2127,ETNP_90m_PROKKA_160611,66.35,17,4,1,,26378,2 3-diketo-L-gulonate-binding periplasmic protein YiaO precursor
194,2355,NP_30m_PROKKA_11784,66.35,13,4,1,,33353,Sialic acid-binding periplasmic protein SiaP precursor
194,1323,ETNP_180m_PROKKA_224183,66.35,12,4,1,,38327,Sialic acid-binding periplasmic protein SiaP precursor
