Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja02-20170410,Area etnp-ja02-20170410,#Peptides,#Unique,#Spec etnp-ja02-20170410,PTM,Avg. Mass,Description
123,134490,ETNP_90,120.64,16,16,6.47E6,4,2,9,Oxidation (M); Amidination of lysines or N-terminal amines with methyl acetimidate,12305,Plastocyanin precursor
134,133936,ETNP_140,120.17,51,51,1.71E6,7,2,9,Oxidation (M); Acetylation (N-term); Carbamylation,12199,hypothetical protein
134,133937,ETNP_90,120.17,51,51,1.71E6,7,2,9,Oxidation (M); Acetylation (N-term); Carbamylation,12199,hypothetical protein
134,133938,ETNP_100,120.17,51,51,1.71E6,7,2,9,Oxidation (M); Acetylation (N-term); Carbamylation,12199,hypothetical protein
134,133939,ETNP_110,120.17,51,51,1.71E6,7,2,9,Oxidation (M); Acetylation (N-term); Carbamylation,12199,hypothetical protein
134,133940,NP_85,120.17,51,51,1.71E6,7,2,9,Oxidation (M); Acetylation (N-term); Carbamylation,12199,hypothetical protein
101,102100,ETNP14_68,120.10,37,37,1.53E6,11,5,13,,28050,Photosystem II manganese-stabilizing polypeptide precursor
110,101726,WP_011377072.1,118.71,17,17,,13,0,14,Deamidation (NQ),57653,molecular chaperone GroEL [Prochlorococcus marinus]
110,1,WP_042850982,118.71,17,17,,13,0,14,Deamidation (NQ),57654,molecular chaperone GroEL Prochlorococcus sp MIT 0604
110,101727,WP_011133065.1,118.71,17,17,,13,0,14,Deamidation (NQ),57441,molecular chaperone GroEL [Prochlorococcus marinus]
140,134325,ETNP_120,118.64,42,42,1.84E6,4,2,8,Carbamidomethylation; Pyro-glu from Q,10021,hypothetical protein
80,152310,ETNP_110,115.97,40,40,8.12E4,13,1,16,Carbamidomethylation; Oxidation (M),25167,Dimethylsulfide dehydrogenase subunit beta
106,25102,WP_042250442,115.09,9,9,5.28E5,15,1,16,Pyro-glu from Q; Deoxy; Mutation,131958,nitrate oxidoreductase subunit alpha  partial Nitrospina gracilis
86,102231,ETNP_110,114.75,65,65,4.68E6,9,1,17,Carbamidomethylation; Oxidation (M); Deamidation (NQ),8846,Photosystem I iron-sulfur center
86,134062,ETNP_100,114.75,65,65,4.68E6,9,1,17,Carbamidomethylation; Oxidation (M); Deamidation (NQ),8846,Photosystem I iron-sulfur center
86,102233,ETNP_90,114.75,65,65,4.68E6,9,1,17,Carbamidomethylation; Oxidation (M); Deamidation (NQ),8846,Photosystem I iron-sulfur center
86,102232,ETNP14_68,114.75,65,65,4.68E6,9,1,17,Carbamidomethylation; Oxidation (M); Deamidation (NQ),8846,Photosystem I iron-sulfur center
115,134209,ETNP_120,114.47,15,15,9.76E6,4,4,10,Oxidation or Hydroxylation; Deoxy; Hydroxymethyl,24509,hypothetical protein
125,133903,ETNP_100,113.87,29,29,1.02E6,7,2,10,Oxidation (M),21395,Ethylbenzene dehydrogenase
108,102334,ETNP_100,113.53,73,73,2.91E5,13,1,16,Oxidation (M); Dehydration; Dethiomethyl,8411,hypothetical protein
159,134254,ETNP_100,112.41,27,27,3.5E6,6,3,8,,12390,Nitrogen regulatory protein P-II
159,134255,ETNP_90,112.41,27,27,3.5E6,6,3,8,,12390,Nitrogen regulatory protein P-II
159,134256,ETNP_120,112.41,27,27,3.5E6,6,3,8,,12390,Nitrogen regulatory protein P-II
159,25562,WP_011130849,112.41,27,27,3.5E6,6,3,8,,12362,nitrogen regulatory protein P-II Prochlorococcus marinus
159,134257,NP_85,112.41,27,27,3.5E6,6,3,8,,12376,Nitrogen regulatory protein P-II
159,134259,ETNP_120,112.41,27,27,3.5E6,6,3,8,,12376,Nitrogen regulatory protein P-II
159,134260,ETNP_100,112.41,27,27,3.5E6,6,3,8,,12376,Nitrogen regulatory protein P-II
159,134261,ETNP_90,112.41,27,27,3.5E6,6,3,8,,12376,Nitrogen regulatory protein P-II
159,134262,ETNP14_68,112.41,27,27,3.5E6,6,3,8,,12376,Nitrogen regulatory protein P-II
159,25563,WP_036911385,112.41,27,27,3.5E6,6,3,8,,12390,nitrogen regulatory protein P-II Prochlorococcus
126,133909,ETNP_120,112.13,24,24,8.1E6,6,6,11,Deamidation (NQ); Carboxymethyl (KW  X@N-term); Mutation,28624,hypothetical protein
119,134038,ETNP_140,109.76,40,40,3.77E6,9,6,11,Carbamidomethylation; Oxidation (M); Sulphone,11493,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
119,134039,ETNP14_68,109.76,38,38,3.77E6,9,6,11,Carbamidomethylation; Oxidation (M); Sulphone,11721,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
119,134042,ETNP_110,109.76,40,40,3.77E6,9,6,11,Carbamidomethylation; Oxidation (M); Sulphone,12110,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
156,102610,NP_85,109.60,27,27,1.41E6,4,1,8,,17602,30S ribosomal protein S7
156,102609,ETNP_160,109.60,32,32,1.41E6,4,1,8,,14820,30S ribosomal protein S7
156,102612,ETNP_100,109.60,27,27,1.41E6,4,1,8,,17558,30S ribosomal protein S7
121,102662,ETNP_90,108.96,18,18,2.68E6,8,8,10,,36689,Glyceraldehyde-3-phosphate dehydrogenase 2
121,102663,ETNP14_68,108.96,18,18,2.68E6,8,8,10,,36689,Glyceraldehyde-3-phosphate dehydrogenase 2
121,1070,WP_036913110,108.96,18,18,2.68E6,8,8,10,,36764,glyceraldehyde-3-phosphate dehydrogenase Prochlorococcus
121,1072,WP_041384819,108.96,18,18,2.68E6,8,8,10,,36707,glyceraldehyde-3-phosphate dehydrogenase Prochlorococcus marinus
121,203426,ETNP_120,108.96,18,18,2.68E6,8,8,10,,36589,Glyceraldehyde-3-phosphate dehydrogenase 2
121,203425,ETNP_100,108.96,18,18,2.68E6,8,8,10,,36256,Glyceraldehyde-3-phosphate dehydrogenase 2
166,133929,ETNP_140,108.76,71,71,1.63E5,7,1,9,Oxidation (M); Acetylation (Protein N-term),8750,hypothetical protein
109,133921,ETNP_100,108.19,50,50,1.08E6,13,1,15,Carbamidomethylation; Oxidation (M); Carbamylation,17714,hypothetical protein
92,133896,ETNP14_68,107.51,46,46,3.01E6,14,10,14,Carbamidomethylation,15535,hypothetical protein
92,133897,NP_85,107.51,42,42,3.01E6,14,10,14,Carbamidomethylation,17070,hypothetical protein
92,133898,ETNP14_120,107.51,41,41,3.01E6,14,10,14,Carbamidomethylation,17527,hypothetical protein
92,133899,ETNP_120,107.51,41,41,3.01E6,14,10,14,Carbamidomethylation,17527,hypothetical protein
79,152266,ETNP_120,107.38,45,45,5.93E6,10,8,16,Oxidation (M); Dethiomethyl,19139,C-phycoerythrin class 1 subunit beta
79,152268,ETNP_100,107.38,45,45,5.93E6,10,8,16,Oxidation (M); Dethiomethyl,19139,C-phycoerythrin class 1 subunit beta
103,102423,ETNP_120,106.86,60,60,1.42E6,13,5,13,Carbamidomethylation; Oxidation (M),17863,C-phycoerythrin class 1 subunit alpha
103,102425,ETNP_100,106.86,60,60,1.42E6,13,5,13,Carbamidomethylation; Oxidation (M),17863,C-phycoerythrin class 1 subunit alpha
103,102424,ETNP_140,106.86,60,60,1.42E6,13,5,13,Carbamidomethylation; Oxidation (M),17863,C-phycoerythrin class 1 subunit alpha
172,133884,ETNP_90,106.32,32,32,9.45E5,5,4,7,Deamidation (NQ),20410,hypothetical protein
172,133885,ETNP_120,106.32,29,29,9.45E5,5,4,7,Deamidation (NQ),22196,hypothetical protein
263,134072,|#CONTAM#K1C9_HUMAN|,106.32,15,15,9.56E5,4,4,4,,62129,sp|#CONTAM#K1C9_HUMAN|
83,133880,ETNP_120,106.27,79,79,3.21E7,8,8,15,Propionamide (K  X@N-term),5091,hypothetical protein
149,133969,ETNP_120,106.09,19,19,1.06E6,6,3,9,Carbamidomethylation; Oxidation (M),47218,Aliphatic amidase expression-regulating protein
149,133970,ETNP_90,106.09,19,19,1.06E6,6,3,9,Carbamidomethylation; Oxidation (M),47219,Aliphatic amidase expression-regulating protein
149,133971,ETNP_100,106.09,19,19,1.06E6,6,3,9,Carbamidomethylation; Oxidation (M),47252,Aliphatic amidase expression-regulating protein
174,230674,ETNP_120,106.08,62,62,4.61E6,5,5,7,Carbamidomethylation; Pyro-glu from Q,9360,hypothetical protein
174,230675,ETNP_100,106.08,62,62,4.61E6,5,5,7,Carbamidomethylation; Pyro-glu from Q,9360,hypothetical protein
174,230676,ETNP_120,106.08,62,62,4.61E6,5,5,7,Carbamidomethylation; Pyro-glu from Q,9300,hypothetical protein
177,133932,ETNP_120,105.14,27,27,3.49E5,7,3,7,,34130,Fructose-bisphosphate aldolase class 2
177,133931,ETNP_100,105.14,28,28,3.49E5,7,3,7,,33083,Fructose-bisphosphate aldolase class 2
177,133933,ETNP_100,105.14,25,25,3.49E5,7,3,7,,37818,Fructose-bisphosphate aldolase class 2
177,133934,ETNP_90,105.14,25,25,3.49E5,7,3,7,,37818,Fructose-bisphosphate aldolase class 2
139,102079,ETNP_160,104.76,73,73,7.05E6,8,8,8,Oxidation (M),7684,Thioredoxin
139,102066,ETNP_120,104.76,57,57,7.05E6,8,8,8,Oxidation (M),10054,Thioredoxin-1
139,102078,ETNP_90,104.76,58,58,7.05E6,8,8,8,Oxidation (M),9926,Thioredoxin-1
139,102070,ETNP_110,104.76,49,49,7.05E6,8,8,8,Oxidation (M),11595,Thioredoxin-1
139,102067,NP_100,104.76,49,49,7.05E6,8,8,8,Oxidation (M),11595,Thioredoxin-1
139,102059,ETNP_140,104.76,49,49,7.05E6,8,8,8,Oxidation (M),11565,Thioredoxin-1
139,102068,ETNP_90,104.76,49,49,7.05E6,8,8,8,Oxidation (M),11595,Thioredoxin-1
139,102060,ETNP14_68,104.76,49,49,7.05E6,8,8,8,Oxidation (M),11565,Thioredoxin-1
139,102061,ETNP_100,104.76,49,49,7.05E6,8,8,8,Oxidation (M),11565,Thioredoxin-1
139,102071,ETNP_90,104.76,49,49,7.05E6,8,8,8,Oxidation (M),11592,Thioredoxin-1
139,323,WP_011130499,104.76,49,49,7.05E6,8,8,8,Oxidation (M),11592,thioredoxin Prochlorococcus
139,102062,ETNP_110,104.76,49,49,7.05E6,8,8,8,Oxidation (M),11565,Thioredoxin-1
139,102064,ETNP_160,104.76,49,49,7.05E6,8,8,8,Oxidation (M),11565,Thioredoxin-1
139,102069,ETNP_140,104.76,49,49,7.05E6,8,8,8,Oxidation (M),11595,Thioredoxin-1
139,102063,NP_85,104.76,49,49,7.05E6,8,8,8,Oxidation (M),11565,Thioredoxin-1
139,102072,ETNP_100,104.76,49,49,7.05E6,8,8,8,Oxidation (M),11609,Thioredoxin-1
178,133904,ETNP_110,104.56,32,32,,4,0,6,Carbamidomethylation,18507,Photosystem I reaction center subunit III precursor
178,133905,ETNP_140,104.56,32,32,,4,0,6,Carbamidomethylation,18507,Photosystem I reaction center subunit III precursor
178,133906,NP_85,104.56,32,32,,4,0,6,Carbamidomethylation,18507,Photosystem I reaction center subunit III precursor
114,101979,ETNP_90,104.09,46,46,5.16E6,9,5,11,Oxidation (M),13144,50S ribosomal protein L7/L12
114,101976,ETNP_120,104.09,46,46,5.16E6,9,5,11,Oxidation (M),13144,50S ribosomal protein L7/L12
114,101977,ETNP_100,104.09,46,46,5.16E6,9,5,11,Oxidation (M),13144,50S ribosomal protein L7/L12
114,101980,ETNP_110,104.09,46,46,5.16E6,9,5,11,Oxidation (M),13144,50S ribosomal protein L7/L12
105,134040,ETNP_120,104.03,59,59,1.73E7,9,9,13,,7159,hypothetical protein
131,134133,ETNP_120,103.98,40,40,1.23E7,4,4,9,Methylation(others),6863,hypothetical protein
113,133953,ETNP_140,103.76,53,53,6.54E6,6,2,11,Carbamidomethylation,10557,Ferredoxin-1
113,133954,NP_85,103.76,53,53,6.54E6,6,2,11,Carbamidomethylation,10557,Ferredoxin-1
113,133955,ETNP_120,103.76,53,53,6.54E6,6,2,11,Carbamidomethylation,10557,Ferredoxin-1
113,133956,ETNP_100,103.76,53,53,6.54E6,6,2,11,Carbamidomethylation,10557,Ferredoxin-1
113,133957,ETNP_110,103.76,53,53,6.54E6,6,2,11,Carbamidomethylation,10557,Ferredoxin-1
209,101749,NP_30,103.75,50,50,,6,0,8,,10731,10 kDa chaperonin
209,101751,WP_011133066.1,103.75,50,50,,6,0,8,,10789,co-chaperone GroES [Prochlorococcus marinus]
209,45,WP_002806275,103.75,50,50,,6,0,8,,10761,molecular chaperone GroES Prochlorococcus
209,101750,WP_011377073.1,103.75,50,50,,6,0,8,,10731,MULTISPECIES: co-chaperone GroES [Prochlorococcus]
162,134051,ETNP_100,103.68,7,7,5.53E6,4,4,7,Carbamidomethylation,81826,Photosystem I P700 chlorophyll a apoprotein A2
162,25074,WP_036912722,103.68,7,7,5.53E6,4,4,7,Carbamidomethylation,83193,photosystem I P700 chlorophyll a apoprotein A2 Prochlorococcus
162,134052,NP_85,103.68,7,7,5.53E6,4,4,7,Carbamidomethylation,83226,Photosystem I P700 chlorophyll a apoprotein A2
163,134007,ETNP_140,102.62,9,9,3.45E6,3,3,7,,50603,Ribulose bisphosphate carboxylase
163,134008,ETNP_90,102.62,9,9,3.45E6,3,3,7,,50603,Ribulose bisphosphate carboxylase
163,134009,ETNP_100,102.62,9,9,3.45E6,3,3,7,,50603,Ribulose bisphosphate carboxylase
163,134010,ETNP_160,102.62,9,9,3.45E6,3,3,7,,50637,Ribulose bisphosphate carboxylase
163,134012,ETNP14_68,102.62,9,9,3.45E6,3,3,7,,50635,Ribulose bisphosphate carboxylase
163,134013,ETNP_110,102.62,9,9,3.45E6,3,3,7,,50603,Ribulose bisphosphate carboxylase
98,212,EJK63755,101.98,11,11,1.05E6,15,2,17,Oxidation (M); Mutation,39773,hypothetical protein THAOC_15573 partial  Thalassiosira oceanica
98,208,XP_002179286,101.98,40,40,1.05E6,15,2,17,Oxidation (M); Mutation,11383,histone H4 isoform 1b  Phaeodactylum tricornutum CCAP 1055
98,209,EJK69577,101.98,40,40,1.05E6,15,2,17,Oxidation (M); Mutation,11383,hypothetical protein THAOC_09145  Thalassiosira oceanica
98,210,XP_002179505,101.98,40,40,1.05E6,15,2,17,Oxidation (M); Mutation,11383,histone H4 isoform 1a  Phaeodactylum tricornutum CCAP 1055
204,134045,ETNP_120,101.19,37,37,1.19E6,5,5,6,Carbamidomethylation,22724,Pentapeptide repeats (8 copies)
204,134046,ETNP_120,101.19,30,30,1.19E6,5,5,6,Carbamidomethylation,27881,Pentapeptide repeats (8 copies)
204,134047,ETNP_90,101.19,29,29,1.19E6,5,5,6,Carbamidomethylation,29028,Pentapeptide repeats (8 copies)
204,134048,ETNP_100,101.19,29,29,1.19E6,5,5,6,Carbamidomethylation,29028,Pentapeptide repeats (8 copies)
132,133930,ETNP_100,100.95,55,55,,8,0,11,Oxidation (M); Acetylation (N-term),11297,hypothetical protein
118,25033,WP_018047897,100.86,18,18,2.01E6,9,2,11,Oxidation (M); Mutation,36029,hypothetical protein Nitrospina sp AB-629-B18
107,224,XP_003063038,100.61,49,49,1.6E6,16,1,18,Oxidation (M); Mutation,11395,predicted protein  Micromonas pusilla CCMP1545
107,102042,ETNP_70,100.61,49,49,1.6E6,16,1,18,Oxidation (M); Mutation,11395,Core histone H2A/H2B/H3/H4
107,228,XP_003061756,100.61,49,49,1.6E6,16,1,18,Oxidation (M); Mutation,11395,predicted protein  Micromonas pusilla CCMP1545
107,229,XP_003059520,100.61,49,49,1.6E6,16,1,18,Oxidation (M); Mutation,11395,predicted protein  Micromonas pusilla CCMP1545
107,223,XP_003074685,99.52,15,15,1.6E6,15,1,17,Oxidation (M); Mutation,31136,Histone H4 ISS  Ostreococcus tauri
107,102041,ETNP_90,99.52,40,40,1.6E6,15,1,17,Oxidation (M); Mutation,11367,Core histone H2A/H2B/H3/H4
107,102038,ETNP_70,99.52,40,40,1.6E6,15,1,17,Oxidation (M); Mutation,11367,Core histone H2A/H2B/H3/H4
112,242,XP_003056479,99.69,26,26,,17,0,19,Carbamidomethylation; Oxidation (M),49615,beta tubulin  Micromonas pusilla CCMP1545
148,103404,ETNP14_120,99.61,21,21,2.2E6,6,3,9,Methylation(others); Deamidation followed by a methylation; Pyro-glu from Q,25395,hypothetical protein
144,26,WP_011819053,99.56,18,18,6.85E5,8,1,8,Oxidation (M),52183,ATP synthase subunit beta Prochlorococcus
144,101740,WP_011377074.1,99.56,18,18,6.85E5,8,1,8,Oxidation (M),52199,ATP synthase subunit beta [Prochlorococcus marinus]
144,101763,WP_011133067.1,99.56,18,18,6.85E5,8,1,8,Oxidation (M),51980,ATP synthase subunit beta [Prochlorococcus marinus]
144,101745,CAK24426.1,99.56,18,18,6.85E5,8,1,8,Oxidation (M),51867,ATP synthase beta chain [Synechococcus sp. WH 7803]
144,27,WP_038654074,99.56,18,18,6.85E5,8,1,8,Oxidation (M),52254,ATP F0F1 synthase subunit beta Prochlorococcus sp MIT 0801
144,101755,WP_011824380.1,99.56,18,18,6.85E5,8,1,8,Oxidation (M),52209,ATP synthase subunit beta [Prochlorococcus marinus]
152,230706,ETNP14_120,99.48,73,73,9.32E5,8,1,9,Carbamidomethylation,4575,hypothetical protein
124,25014,WP_011131137,99.45,8,8,9.65E6,7,6,11,Carbamidomethylation; Acetylation (Protein N-term),84981,photosystem I P700 chlorophyll a apoprotein A1 Prochlorococcus marinus
124,25015,WP_036912725,99.45,8,8,9.65E6,7,6,11,Carbamidomethylation; Acetylation (Protein N-term),85008,photosystem I P700 chlorophyll a apoprotein A1 Prochlorococcus
167,103525,ETNP_100,99.14,24,24,5.45E4,5,2,7,Pyro-glu from Q,22020,hypothetical protein
167,103528,ETNP_300,99.14,21,21,5.45E4,5,2,7,Pyro-glu from Q,25132,hypothetical protein
167,103530,ETNP_140,99.14,21,21,5.45E4,5,2,7,Pyro-glu from Q,25132,hypothetical protein
167,103529,ETNP_180,99.14,21,21,5.45E4,5,2,7,Pyro-glu from Q,25132,hypothetical protein
150,25687,WP_018048164,98.38,18,18,7.48E5,8,1,9,Mutation,16454,hypothetical protein Nitrospina sp AB-629-B18
170,134006,ETNP_90,98.20,39,39,9.42E4,5,2,8,Carbamidomethylation; Oxidation (M),24636,Aliphatic amidase expression-regulating protein
170,134005,WP_036930312.1,94.72,13,13,9.42E4,4,1,7,Oxidation (M),46456,urea ABC transporter substrate-binding protein [Prochlorococcus marinus]
170,25116,WP_042850283,94.72,13,13,9.42E4,4,1,7,Oxidation (M),46077,ABC transporter substrate-binding protein Prochlorococcus sp MIT 0604
170,134015,WP_011376384.1,94.72,13,13,9.42E4,4,1,7,Oxidation (M),46062,urea ABC transporter substrate-binding protein [Prochlorococcus marinus]
170,134004,WP_011824451.1,94.72,13,13,9.42E4,4,1,7,Oxidation (M),46236,urea ABC transporter substrate-binding protein [Prochlorococcus marinus]
170,25117,WP_038654216,94.72,13,13,9.42E4,4,1,7,Oxidation (M),46306,ABC transporter substrate-binding protein Prochlorococcus sp MIT 0801
231,134267,ETNP_120,98.01,28,28,4.73E6,2,2,4,Deamidation (NQ),12564,hypothetical protein
175,102611,ETNP_90,97.56,27,27,4.8E4,4,1,7,,17572,30S ribosomal protein S7
175,1243,WP_011131147,97.56,27,27,4.8E4,4,1,7,,17572,30S ribosomal protein S7 Prochlorococcus
219,103754,ETNP_100,97.53,6,6,3.03E5,4,4,4,Carbamidomethylation,84210,Carboxysome shell peptide mid-region
219,103755,ETNP_100,97.53,6,6,3.03E5,4,4,4,Carbamidomethylation,84240,Carboxysome shell peptide mid-region
179,133907,ETNP_160,97.51,32,32,,4,0,6,Carbamidomethylation,18547,Photosystem I reaction center subunit III precursor
179,133908,ETNP_90,97.51,32,32,,4,0,6,Carbamidomethylation,18547,Photosystem I reaction center subunit III precursor
133,348,WP_038543222,97.42,37,37,2.6E6,9,1,9,Mutation,17821,bleomycin hydrolase Synechococcus sp KORDI-100
171,134629,ETNP_100,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10766,CP12 domain protein
171,134631,ETNP_90,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10766,CP12 domain protein
171,134632,ETNP14_68,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10766,CP12 domain protein
171,134636,ETNP_110,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10766,CP12 domain protein
171,134626,ETNP_110,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10616,CP12 domain protein
171,134627,ETNP_100,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10616,CP12 domain protein
171,134628,ETNP_90,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10616,CP12 domain protein
171,134630,ETNP_120,97.28,19,19,4E5,6,6,6,Carbamidomethylation,10616,CP12 domain protein
171,26128,WP_011825073,97.28,25,25,4E5,6,6,6,Carbamidomethylation,8398,hypothetical protein Prochlorococcus
171,134624,ETNP_120,97.28,25,25,4E5,6,6,6,Carbamidomethylation,8398,CP12 domain protein
171,26130,WP_011130909,97.28,25,25,4E5,6,6,6,Carbamidomethylation,8412,hypothetical protein Prochlorococcus marinus
171,134625,ETNP_120,97.28,25,25,4E5,6,6,6,Carbamidomethylation,8327,CP12 domain protein
201,134158,ETNP14_120,96.85,36,36,2.99E6,5,4,5,,10489,10 kDa chaperonin
155,101964,ETNP_160,96.06,21,21,3.99E5,7,2,9,Mutation,43606,Elongation factor Tu
155,101965,NP_85,96.06,21,21,3.99E5,7,2,9,Mutation,43606,Elongation factor Tu
155,101966,ETNP14_68,96.06,21,21,3.99E5,7,2,9,Mutation,43606,Elongation factor Tu
155,101967,ETNP_110,96.06,21,21,3.99E5,7,2,9,Mutation,43650,Elongation factor Tu
158,246,XP_002185049,95.91,37,37,1.89E6,7,7,8,Acetylation (Protein N-term); Mutation,16829,calmoduline  Phaeodactylum tricornutum CCAP 1055
158,247,EJK77863,95.91,37,37,1.89E6,7,7,8,Acetylation (Protein N-term); Mutation,16858,hypothetical protein THAOC_00268  Thalassiosira oceanica
158,248,EJK58168,95.91,37,37,1.89E6,7,7,8,Acetylation (Protein N-term); Mutation,16858,hypothetical protein THAOC_21730  Thalassiosira oceanica
158,101935,ETNP_90,95.91,34,34,1.89E6,7,7,8,Acetylation (Protein N-term); Mutation,18514,EF hand
191,133975,ETNP_120,94.85,72,72,3.33E5,6,1,7,Oxidation (M),11385,hypothetical protein
191,133976,ETNP_100,94.85,72,72,3.33E5,6,1,7,Oxidation (M),11385,hypothetical protein
191,133977,ETNP_110,94.85,72,72,3.33E5,6,1,7,Oxidation (M),11385,hypothetical protein
146,134000,ETNP_110,94.18,19,19,,8,0,10,,34468,Chlorate reductase subunit gamma precursor
146,134001,ETNP14_120,94.18,18,18,,8,0,10,,36320,Chlorate reductase subunit gamma precursor
146,134002,ETNP_100,94.18,18,18,,8,0,10,,36380,Chlorate reductase subunit gamma precursor
146,134003,NP_85,94.18,18,18,,8,0,10,,36412,Chlorate reductase subunit gamma precursor
216,133986,ETNP_100,94.13,79,79,7.77E5,4,2,5,,6791,hypothetical protein
116,134027,ETNP_100,93.90,33,33,,13,0,15,Carbamidomethylation,30242,hypothetical protein
116,134028,ETNP_120,93.90,29,29,,13,0,15,Carbamidomethylation,34262,hypothetical protein
147,101774,WP_011131867.1,92.99,15,15,,6,0,8,Mutation,28114,photosystem II manganese-stabilizing protein [Prochlorococcus marinus]
147,15,WP_042849726,92.99,15,15,,6,0,8,Mutation,28075,photosystem II manganese-stabilizing polypeptide Prochlorococcus sp MIT 0604
147,101736,NP_30,92.99,14,14,,6,0,8,Mutation,29771,Photosystem II manganese-stabilizing polypeptide precursor
147,101776,WP_011375796.1,92.99,15,15,,6,0,8,Mutation,28264,photosystem II manganese-stabilizing protein [Prochlorococcus marinus]
151,94,WP_011128874,92.65,32,32,,8,0,8,Carbamidomethylation,17817,bleomycin hydrolase Synechococcus
130,134488,ETNP_120,92.49,40,40,2.81E6,5,3,11,Carbamidomethylation; Pyro-glu from Q,10266,hypothetical protein
142,219,WP_011130835,92.19,12,12,,7,0,9,,54046,ATP synthase subunit alpha Prochlorococcus marinus
142,394,WP_011825158,92.19,12,12,,7,0,9,,53980,ATP synthase subunit alpha Prochlorococcus
160,133985,ETNP_120,91.97,60,60,1.43E6,6,5,8,Oxidation (M),13780,hypothetical protein
128,133958,ETNP_110,91.97,53,53,5.33E6,6,2,9,Carbamidomethylation,10602,Ferredoxin
128,133959,ETNP_120,91.97,53,53,5.33E6,6,2,9,Carbamidomethylation,10602,Ferredoxin
128,133961,ETNP_100,91.97,53,53,5.33E6,6,2,9,Carbamidomethylation,10602,Ferredoxin
128,133962,ETNP_140,91.97,53,53,5.33E6,6,2,9,Carbamidomethylation,10602,Ferredoxin
128,133963,ETNP_90,91.97,53,53,5.33E6,6,2,9,Carbamidomethylation,10602,Ferredoxin
137,230903,ETNP_90,91.94,28,28,4.72E6,3,3,8,,10026,hypothetical protein
137,230904,ETNP_100,91.94,28,28,4.72E6,3,3,8,,10026,hypothetical protein
137,230905,ETNP_110,91.94,28,28,4.72E6,3,3,8,,10053,hypothetical protein
248,134223,|#CONTAM#K2C1_HUMAN|,91.83,9,9,2.85E6,4,4,5,Carbamidomethylation,65886,sp|#CONTAM#K2C1_HUMAN|
273,133967,ETNP_120,91.80,12,12,9.45E5,4,2,4,,39611,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
198,230665,ETNP_100,91.26,57,57,,6,0,6,Oxidation (M); Mutation,7622,hypothetical protein
184,133968,ETNP_90,91.11,33,33,7.17E6,4,3,6,Acetylation (Protein N-term),12531,Photosystem I P700 chlorophyll a apoprotein A1
33,102906,WP_041394500.1,90.73,3,3,1.42E6,5,2,27,Deamidation (NQ); Dehydration; Sodium adduct; ISD (z+2)-series; Carboxymethyl (KW  X@N-term); 4 more,96239,chaperone protein ClpB [Photobacterium profundum]
185,102827,ETNP_100,90.36,17,17,2.62E6,3,3,6,Carbamidomethylation,23304,50S ribosomal protein L3
185,102828,ETNP_110,90.36,17,17,2.62E6,3,3,6,Carbamidomethylation,23304,50S ribosomal protein L3
185,102830,ETNP_90,90.36,17,17,2.62E6,3,3,6,Carbamidomethylation,23304,50S ribosomal protein L3
185,102831,ETNP_120,90.36,17,17,2.62E6,3,3,6,Carbamidomethylation,23767,50S ribosomal protein L3
143,102260,ETNP_120,90.35,12,12,4.66E5,7,1,9,,53875,ATP synthase subunit alpha
120,133984,ETNP_180,90.19,9,9,7.42E6,8,6,11,Deamidation (NQ); Propionamide (K  X@N-term),81192,Multicopper oxidase
135,101879,WP_011824391.1,89.98,12,12,3.74E5,7,1,9,,53976,ATP synthase subunit alpha [Prochlorococcus marinus]
135,139,WP_038654094,89.98,12,12,3.74E5,7,1,9,,54020,ATP F0F1 synthase subunit alpha Prochlorococcus sp MIT 0801
136,134115,ETNP14_120,89.93,22,22,2.16E6,7,2,9,Oxidation (M); Methylation(others); Mutation,21707,Selenate reductase subunit gamma precursor
237,134288,ETNP_90,89.48,28,28,4.78E5,4,1,4,Carbamidomethylation,11572,Photosystem I reaction center subunit II
237,134289,ETNP_100,89.48,20,20,4.78E5,4,1,4,Carbamidomethylation,15899,Photosystem I reaction center subunit II
237,134290,ETNP_120,89.48,20,20,4.78E5,4,1,4,Carbamidomethylation,15899,Photosystem I reaction center subunit II
225,25228,WP_011129916,88.06,15,15,0E0,5,1,5,,38622,fructose-bisphosphate aldolase Prochlorococcus marinus
165,101775,ETNP_100,87.62,20,20,,7,0,7,,44970,ATP synthase subunit beta
186,1038,WP_011294510,87.22,16,16,3.28E6,8,8,9,Carbamidomethylation,52427,ribulose bisphosphate carboxylase large chain Prochlorococcus
186,1045,WP_036914423,87.22,16,16,3.28E6,8,8,9,Carbamidomethylation,52572,ribulose 1 5-bisphosphate carboxylase Prochlorococcus
