Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) RAL95_trypsin_MED_1,Area RAL95_trypsin_MED_1,#Peptides,#Unique,#Spec RAL95_trypsin_MED_1,PTM,Avg. Mass,Description
327,10741,PMM1303,211.86,43,43,3.63E7,15,15,17,Carbamidomethylation,50585,| PMM1303 | FAD/FMN-containing dehydrogenase
237,16095,PMM0243,211.71,58,58,1.97E8,13,13,22,,24801,| thyX | FAD-dependent thymidylate synthase
212,10707,PMM1648,211.15,36,36,8.53E7,16,16,25,Carbamidomethylation,63344,| lysC | aspartate kinase
283,13310,PMM0963,210.48,34,34,3.93E7,15,15,19,Carbamidomethylation,61653,| ureC | urease subunit alpha
209,9879,PMM1466,210.22,51,51,8.16E7,18,18,25,Carbamidomethylation; Oxidation (M),50624,| fumC | fumarate hydratase
244,13108,PMM1611,209.27,43,43,9.28E7,16,16,22,Carbamidomethylation; Oxidation (M),50874,| thiC | thiamine biosynthesis protein ThiC
231,13032,PMM1552,208.97,51,51,3.45E8,14,14,23,,27466,| rpsC | 30S ribosomal protein S3
202,9989,PMM0847,208.92,33,33,4.7E7,22,21,26,Carbamidomethylation,86161,| zam | putative acetazolamide conferring resistance protein Zam
119,16076,PMM1113,208.39,72,72,2.86E8,14,14,37,Carbamidomethylation; Oxidation (M),26550,| PMM1113 | two-component response regulator
236,16123,PMM1542,208.19,50,50,3.21E8,11,11,23,Oxidation (M),22204,| rpsE | 30S ribosomal protein S5
161,13033,PMM1259,207.84,50,50,2.21E8,18,18,30,Carbamidomethylation; Oxidation (M),43598,| PMM1259 | pyridoxal-phosphate-dependent aminotransferase
198,10673,PMM1501,207.52,39,39,6.59E7,16,16,26,,68413,| PMM1501 | ribonuclease E/G
426,16141,PMM0525,207.14,33,33,2.54E7,10,10,13,Carbamidomethylation,44195,| hemH | ferrochelatase
243,13080,PMM1074,206.65,41,41,8.22E7,18,18,22,Carbamidomethylation; Oxidation (M),57964,| zwf | glucose-6-phosphate 1-dehydrogenase
250,16050,PMM0663,206.42,36,36,5.73E7,16,16,21,Carbamidomethylation; Oxidation (M),61821,| prfC | peptide chain release factor 3
186,16062,PMM0776,206.17,92,92,1.03E8,16,16,27,Carbamidomethylation; Oxidation (M),23181,| PMM0776 | putative uracil phosphoribosyltransferase
285,16044,PMM0611,206.17,45,45,2.42E7,15,15,18,Carbamidomethylation,49750,| glmU | UDP-N-acetylglucosamine pyrophosphorylase
326,16087,PMM0530,206.12,41,41,8.84E7,11,11,17,Carbamidomethylation,45120,| rps1b | 30S ribosomal protein S1 homolog B  putative Nbp1
171,9747,PMM0044,205.91,31,31,7.11E7,24,24,29,Carbamidomethylation,99139,| alaS | alanyl-tRNA synthetase
286,16055,PMM0888,205.88,61,61,5.05E7,14,14,19,Carbamidomethylation; Oxidation (M),31976,| dapF | diaminopimelate epimerase
267,10126,PMM1711,205.53,35,35,5.86E7,16,16,20,Carbamidomethylation,53097,| sps | sucrose phosphate synthase
287,10314,PMM1004,205.07,48,48,5.14E7,14,14,19,Carbamidomethylation,43724,| purT | phosphoribosylglycinamide formyltransferase 2
253,16075,PMM1205,204.75,36,36,1.08E8,13,13,20,Carbamidomethylation,45151,| PMM1205 | NDP-hexose 3 4-dehydratase
337,10172,PMM1699,204.68,32,32,5E7,11,11,17,Carbamidomethylation,39419,| aroF | phospho-2-dehydro-3-deoxyheptonate aldolase
325,9909,PMM0788,204.68,44,44,2.85E7,12,12,17,Oxidation (M),39474,| proB | gamma-glutamyl kinase
229,9787,PMM0164,204.62,49,49,8.4E7,15,15,23,Carbamidomethylation,44900,| trpB | tryptophan synthase subunit beta
266,10297,PMM1051,204.62,45,45,8.3E7,15,15,20,Carbamidomethylation,46956,| thrA hom | homoserine dehydrogenase
308,10167,PMM0608,204.56,44,44,1.38E8,10,10,18,Carbamidomethylation,31550,| menB | naphthoate synthase
303,9858,PMM1465,204.36,37,37,4.08E7,15,15,17,Carbamidomethylation,48974,| purB | adenylosuccinate lyase
245,10244,PMM1599,204.06,45,45,6.02E7,13,13,22,,34042,| PMM1599 | hypothetical protein
224,10711,PMM0254,203.78,33,33,4.45E7,22,22,24,,77655,| PMM0254 | hypothetical protein
451,16288,PMM1042,203.72,52,52,1.7E8,6,6,13,,18565,| PMM1042 | hpothetical protein
256,16073,PMM0233,203.56,48,48,4.32E7,15,15,20,Carbamidomethylation,37168,| pyrB | aspartate carbamoyltransferase catalytic subunit
238,9904,PMM0496,203.46,47,47,4.87E7,16,16,22,,45751,| sigA | RNA polymerase sigma factor RpoD
210,16054,PMM0172,203.33,47,47,1.72E8,19,19,25,Carbamidomethylation; Oxidation (M),45242,| ndhH | NAD(P)H-quinone oxidoreductase subunit H
264,16103,PMM1650,202.97,59,59,1.38E8,12,12,20,Carbamidomethylation; Oxidation (M),28691,| PMM1650 | hypothetical protein
188,12790,PMM0436,202.94,30,30,3.77E7,22,22,27,Carbamidomethylation; Oxidation (M),97830,| topA | DNA topoisomerase I
156,10395,PMM1544,202.94,71,71,2.4E8,14,14,31,Oxidation (M),19630,| rplF | 50S ribosomal protein L6
262,16060,PMM0526,202.81,31,31,1.28E8,16,16,20,Oxidation (M),64304,| ilvH | acetolactate synthase 3 catalytic subunit
425,10092,PMM1312,202.72,36,36,1.17E8,8,8,13,,40224,| PMM1312 | PIN domain superfamily protein
357,10014,PMM0043,202.62,32,32,1.32E7,13,13,16,Carbamidomethylation,66103,| PMM0043 | flavoprotein
204,9911,PMM0797,202.09,65,65,1.63E8,19,19,26,Carbamidomethylation,35444,| PMM0797 | putative mRNA binding protein
277,12779,PMM1280,201.69,39,39,5.72E7,16,15,19,Carbamidomethylation,45957,| PMM1280 | putative bifuntional enzyme: tRNA methyltransferase; 2-C-methyl-D-erythritol 2 4-cyclodiphosphate synthase
261,12785,PMM1637,201.38,49,49,1.21E8,12,12,20,Carbamidomethylation; Oxidation (M),36043,| PMM1637 | putative transcriptional regulator
112,16114,PMM0223,201.16,32,32,1.38E9,11,11,38,Carbamidomethylation; Oxidation (M),39636,| psbA | photosystem II PsbA protein (D1)
251,10731,PMM0508,201.11,32,32,3.64E7,15,15,21,Carbamidomethylation,68208,| proS | prolyl-tRNA synthetase
246,10261,PMM1090,200.97,37,37,5.82E7,16,16,22,Carbamidomethylation,50649,| lysA | diaminopimelate decarboxylase
254,12856,PMM0058,200.81,43,43,1.12E8,12,12,20,Carbamidomethylation,37896,| PMM0058 | hypothetical protein
310,10115,PMM0479,200.59,53,53,6.12E7,13,13,18,Carbamidomethylation; Oxidation (M),40553,| PMM0479 | BioD-like N-terminal domain of phosphotransacetylase
269,10619,PMM0178,200.09,41,41,5.58E7,14,14,20,Carbamidomethylation,34254,| gshB | glutathione synthetase
230,16146,PMM1558,200.03,49,49,4.82E8,11,11,22,Carbamidomethylation,23168,| rplC | 50S ribosomal protein L3
263,10548,PMM0045,199.51,28,28,1.51E7,14,14,20,Carbamidomethylation,73425,| PMM0045 | arginine decarboxylase
133,12991,PMM0754,199.27,60,60,3.39E8,16,16,34,Carbamidomethylation; Oxidation (M),24046,| tsf | elongation factor Ts
211,10285,PMM1234,198.96,53,53,1.21E8,14,14,24,Carbamidomethylation,37266,| PMM1234 | zinc-containing alcohol dehydrogenase superfamily protein
247,16102,PMM1588,198.79,72,72,2.23E8,14,14,22,Carbamidomethylation; Oxidation (M),22740,| PMM1588 | carboxylase domain-containing protein
336,12853,PMM1337,197.52,51,51,3.43E7,12,12,17,Carbamidomethylation,30700,| lpxC | UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase
307,16068,PMM1565,197.14,65,65,7.68E7,14,14,18,Carbamidomethylation,30342,| PMM1565 | arogenate dehydrogenase
400,10042,PMM0070,197.14,36,36,2.9E7,12,12,14,Carbamidomethylation,48003,| PMM0070 | putative cysteine desulfurase or selenocysteine lyase
240,9981,PMM1577,196.36,33,33,4.82E7,16,16,22,Carbamidomethylation; Oxidation (M),57322,| trpE | anthranilate synthase component I/chorismate-binding protein
282,10706,PMM0907,196.16,21,21,6.82E7,10,10,19,,68936,| Dxs | 1-deoxy-D-xylulose-5-phosphate synthase
242,10006,PMM1139,195.85,52,52,8.64E7,20,19,22,,39590,| PMM1139 | membrane fusion protein
404,10576,PMM0782,195.80,34,34,3.28E7,10,10,14,,41297,| PMM0782 | putative oxidoreductase
233,16051,PMM1065,195.32,35,35,6.02E7,20,20,23,Carbamidomethylation,60998,| PMM1065 | hypothetical protein
279,9801,PMM0419,195.27,35,35,3.48E7,14,14,19,Carbamidomethylation,55614,| mqo | malate:quinone oxidoreductase
341,16115,PMM0960,195.13,47,47,6.72E7,12,12,16,Carbamidomethylation,29956,| PMM0960 | mannosyl-3-phosphoglycerate phosphatase
330,13274,PMM0126,195.05,40,40,4.18E7,13,13,17,,36882,| PMM0126 | hypothetical protein
457,16140,PMM1461,195.00,73,73,6.11E7,9,9,13,Carbamidomethylation; Oxidation (M),15957,| PMM1461 | 7-cyano-7-deazaguanine reductase
338,13192,PMM0480,194.67,82,82,1.42E8,8,8,17,Carbamidomethylation,18669,| PMM0480 | hypothetical protein
299,12960,PMM1231,194.43,38,38,9.45E7,10,10,19,Carbamidomethylation; Oxidation (M),34752,| PMM1231 | hypothetical protein
494,10624,PMM1138,194.39,49,49,2.17E7,12,12,12,Carbamidomethylation,39945,| PMM1138 | GTP-dependent nucleic acid-binding protein EngD
302,10155,PMM0795,194.08,33,33,2.12E7,15,15,18,Carbamidomethylation,62937,| PMM0795 | hypothetical protein
252,16167,PMM1237,193.78,44,44,6.67E7,10,10,21,,24146,| PMM1237 | hypothetical protein
190,10567,PMM0005,193.74,27,27,4.35E7,22,22,27,Carbamidomethylation,93039,| PMM0005 | DNA gyrase/topoisomerase IV  subunit A
324,9971,PMM0302,193.35,29,29,2.05E7,16,16,17,Carbamidomethylation,82356,| selD | selenide water dikinase
328,13056,PMM0449,192.77,38,38,1.08E8,12,12,17,,37919,| PMM0449 | putative multidrug efflux ABC transporter
109,10145,PMM0214,192.40,32,32,7.87E8,16,16,39,Carbamidomethylation; Oxidation (M),57564,| PMM0214 | putative sulfate transporter
197,16311,PMM1519,191.52,47,47,1.16E9,12,12,27,Carbamidomethylation,21408,| psaL | photosystem I reaction center protein subunit XI
134,10631,PMM1657,191.28,40,40,3.09E8,17,17,33,Carbamidomethylation; Oxidation (M),50607,| clpX | ATP-dependent protease ATP-binding subunit ClpX
365,16100,PMM1180,191.16,42,42,2.31E8,11,11,16,,29687,| sppA | signal peptide peptidase SppA (protease IV)
316,16097,PMM0453,190.91,55,55,1.55E8,11,11,18,Oxidation (M),26470,| fabG | 3-oxoacyl-[acyl-carrier protein] reductase
399,16088,PMM0762,190.67,26,26,4.5E7,11,11,14,Carbamidomethylation; Oxidation (M),66793,| typA | tyrosine binding protein
289,13327,PMM0461,190.56,33,33,2.72E8,8,8,19,,34657,| petA | apocytochrome f
38,12775,PMM0201,190.52,53,53,2.33E9,19,19,63,,13244,| rplL | 50S ribosomal protein L7/L12
382,13086,PMM0292,190.50,88,88,1.07E8,11,11,15,Carbamidomethylation; Oxidation (M),20252,| ndhJ | NADH dehydrogenase subunit J
291,10005,PMM1069,190.18,46,46,7.91E7,14,14,19,Carbamidomethylation; Oxidation (M),32785,| folD | putative bifunctional methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate/cyclohydrolase
274,16176,PMM0145,190.16,69,69,1.82E8,9,9,20,Carbamidomethylation,13431,| PMM0145 | NADH dehydrogenase I subunit M
334,10325,PMM0534,189.95,48,48,6.46E7,8,8,16,Carbamidomethylation; Oxidation (M),37244,| accA | acetyl-CoA carboxylase carboxyltransferase subunit alpha
343,16077,PMM1702,189.92,54,54,6.17E7,13,13,17,Carbamidomethylation,32619,| purU | formyltetrahydrofolate deformylase
332,16083,PMM0028,189.87,50,50,2.71E7,11,11,17,Carbamidomethylation,38189,| pdxA | 4-hydroxythreonine-4-phosphate dehydrogenase
503,10282,PMM0544,189.84,26,26,1.84E7,10,10,10,Carbamidomethylation,59104,| chlB | light-independent protochlorophyllide reductase subunit B
437,16375,PMM1507,189.74,50,50,1.96E8,8,8,13,Carbamidomethylation,12046,| rpsJ | 30S ribosomal protein S10
206,16143,PMM0403,189.63,82,82,4.36E8,11,11,26,Carbamidomethylation; Oxidation (M),16629,| PMM0403 | hypothetical protein
187,13202,PMM0079,189.34,69,69,3.72E8,13,13,28,Carbamidomethylation; Oxidation (M),17799,| bcp | putative bacterioferritin comigratory (BCP) protein
335,10463,PMM1442,189.12,34,34,4.97E7,14,14,16,,49997,| pepP | putative aminopeptidase P
329,10030,PMM0514,188.56,44,44,2.18E7,13,13,17,Oxidation (M),47109,| PMM0514 | putative dihydroorotase
284,16159,PMM0096,188.31,41,41,8.87E7,10,10,19,Carbamidomethylation,29224,| PMM0096 | inositol monophosphate family protein
215,16135,PMM0481,186.71,60,60,2.23E8,12,12,25,,19022,| PMM0481 | putative nucleotide-binding protein
294,16172,PMM1313,186.55,40,40,2.26E8,9,9,19,Oxidation (M),24307,| clpP4 | ATP-dependent Clp protease-like protein
306,9884,PMM0893,186.31,30,30,2.8E7,15,15,18,Carbamidomethylation,64656,| ribA/ribB | bifunctional 3 4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II/unknown domain fusion protein
487,10231,PMM0913,186.20,32,32,6.03E7,11,11,12,,43596,| PMM0913 | putative ABC transporter
414,13144,PMM1342,186.05,28,28,3.25E7,11,11,14,Carbamidomethylation,56950,| kaiC | circadian clock protein KaiC
318,13309,PMM1694,185.95,68,68,7.5E7,12,12,18,Carbamidomethylation,28092,| cobA | putative uroporphyrin-III C-methyltransferase
226,10013,PMM0410,185.94,51,51,3.16E8,10,10,23,Carbamidomethylation,22856,| rpsD | 30S ribosomal protein S4
375,12797,PMM0100,185.63,26,26,1.66E7,13,13,15,Carbamidomethylation,62021,| nadB | L-aspartate oxidase
314,13228,PMM0323,185.63,34,34,4.88E7,13,13,18,Carbamidomethylation,48910,| PMM0323 | hypothetical protein
413,10025,PMM0072,185.62,45,45,4.11E7,8,8,14,,29234,| PMM0072 | ABC transporter  ATP binding component
257,16105,PMM1584,185.55,57,57,1.2E8,11,11,21,Carbamidomethylation,24708,| rnd | putative ribonuclease D
170,10629,PMM0017,185.15,47,47,4.04E8,14,14,28,Carbamidomethylation,40201,| dnaJ | DnaJ protein
553,10428,PMM0257,185.02,23,23,1.36E7,9,9,9,Carbamidomethylation,47574,| PMM0257 | molybdenum cofactor biosynthesis protein
216,16071,PMM1339,185.01,60,60,1.07E8,17,17,25,Carbamidomethylation,27869,| purC | phosphoribosylaminoimidazole-succinocarboxamide synthase
339,16199,PMM1266,184.95,58,58,6.81E7,8,8,17,Oxidation (M),19058,| PMM1266 | hypothetical protein
379,13002,PMM0713,184.93,56,56,5.1E7,13,13,15,Carbamidomethylation,37941,| gap1 | putative glyceraldehyde 3-phosphate dehydrogenase
305,10478,PMM0676,184.81,32,32,6.68E7,13,13,17,Carbamidomethylation,45023,| ispG | 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
272,13233,PMM0205,184.24,51,51,2.7E8,10,10,20,,22774,| nusG | transcription antitermination protein NusG
271,9755,PMM0493,183.86,33,33,5.19E7,15,15,20,,57918,| cxp | carboxypeptidase Taq (M32) metallopeptidase
207,16309,PMM0906,183.71,84,84,4.24E8,15,15,26,Carbamidomethylation,9013,| psaK | photosystem I PsaK protein (subunit X)
380,16160,PMM0704,183.59,34,34,5.37E7,8,8,15,Carbamidomethylation,39025,| PMM0704 | VIC family potassium channel protein
234,16133,PMM0203,183.57,46,46,4E8,10,10,23,,25591,| rplA | 50S ribosomal protein L1
281,16178,PMM0522,183.50,49,49,2.82E7,9,9,18,Carbamidomethylation; Oxidation (M),25356,| pyrH | uridylate kinase
265,16129,PMM1235,183.47,39,39,5.77E7,12,12,20,,31203,| PMM1235 | hypothetical protein
445,12808,PMM0291,183.01,30,30,5.3E7,9,9,13,Carbamidomethylation,48364,| PMM0291 | hypothetical protein
353,12894,PMM1340,182.28,40,40,4.66E7,14,14,16,Carbamidomethylation,49311,| purD | phosphoribosylglycinamide synthetase
562,16091,PMM0327,182.14,31,31,4.8E7,10,10,10,Carbamidomethylation,55980,| PMM0327 | putative neutral invertase-like protein
417,16119,PMM0110,181.00,50,50,9.74E7,11,11,14,Carbamidomethylation,27230,| PMM0110 | putative glutathione S-transferase
390,16306,PMM0027,180.86,52,52,1.59E8,6,6,15,Oxidation (M),18678,| accB fabE | biotin / lipoyl attachment:Acetyl-CoA biotin carboxyl carrier subunit
507,16137,PMM0370,180.80,21,21,5.92E7,8,8,11,,61614,| PMM0370 | putative cyanate ABC transporter  substrate binding protein
163,9936,PMM1655,180.48,44,44,7.67E7,23,23,30,Carbamidomethylation; Oxidation (M),53534,| tig | trigger factor
471,16136,PMM0531,180.43,41,41,5.14E7,10,10,12,Carbamidomethylation,29453,| PMM0531 | creatininase
304,13118,PMM1115,180.17,33,33,4.85E7,14,14,18,Carbamidomethylation,59554,| crtH | putative carotenoid isomerase
195,13059,PMM1510,180.06,56,56,6.09E8,8,8,27,Oxidation (M),17357,| rps7 | 30S ribosomal protein S7
467,10477,PMM1310,180.04,39,39,4.06E7,8,8,12,Carbamidomethylation,28262,| panB | 3-methyl-2-oxobutanoate hydroxymethyltransferase
408,16211,PMM0244,179.96,50,50,7.08E7,8,8,14,Carbamidomethylation; Oxidation (M),22095,| dcd | deoxycytidine triphosphate deaminase
225,10309,PMM1154,179.78,76,76,1.14E8,10,10,24,Oxidation (M),19072,| ilvH | acetolactate synthase 3 regulatory subunit
517,16098,PMM0955,179.74,49,49,3.69E7,11,10,11,Carbamidomethylation,28159,| msrA | peptide methionine sulfoxide reductase
410,10589,PMM0241,179.59,32,32,2.95E7,13,13,14,Carbamidomethylation,50345,| PMM0241 | phosphotransferase superclass
313,16063,PMM1500,179.51,41,41,2.4E7,14,14,18,Carbamidomethylation,45576,| PMM1500 | L L-diaminopimelate aminotransferase
385,10681,PMM1613,179.30,41,41,8.99E7,12,12,15,,41815,| PMM1613 | zinc metallopeptidase
293,9836,PMM0759,179.20,23,23,4.27E7,16,16,19,Carbamidomethylation,82784,| glyS | glycyl-tRNA synthetase beta subunit
412,16130,PMM0929,178.92,23,23,5.48E7,9,9,14,,53762,| secD | preprotein translocase subunit SecD
420,13133,PMM1654,178.79,30,30,2.28E7,10,10,14,Carbamidomethylation,37946,| asd | aspartate semialdehyde dehydrogenase
268,10347,PMM1434,178.44,31,31,1.67E7,11,11,20,Carbamidomethylation,60148,| pgmI | phosphoglyceromutase
376,13048,PMM0186,178.41,35,35,1.49E7,10,10,15,Carbamidomethylation,42388,| hisC | aminotransferase class-I
347,10228,PMM0274,178.09,27,27,5.05E7,10,10,16,Carbamidomethylation; Oxidation (M),47271,| PMM0274 | hypothetical protein
349,13024,PMM1073,178.06,39,39,7.35E7,13,13,16,Carbamidomethylation,48557,| PMM1073 | putative glucose 6-phosphate dehydrogenase effector OpcA
403,10541,PMM0473,177.52,25,25,4.61E7,11,11,14,Carbamidomethylation,55384,| gltX | glutamyl-tRNA synthetase
378,16287,PMM0295,177.47,52,52,7.52E7,9,9,15,Carbamidomethylation,15874,| rub | putative rubredoxin
356,12922,PMM0490,177.44,28,28,3.65E7,10,10,16,Carbamidomethylation,41332,| PMM0490 | hypothetical protein
273,16168,PMM0320,177.14,77,77,2.46E8,12,12,20,Oxidation (M),12164,| minE | cell division topological specificity factor MinE
455,16089,PMM1471,176.86,66,66,1.76E7,11,11,13,Carbamidomethylation,24829,| BioD | putative dethiobiotin synthase
321,16381,PMM0941,176.81,64,64,2.91E8,6,6,18,Carbamidomethylation,12713,| PMM0941 | cAMP phosphodiesterase class-II
472,10447,PMM1335,176.76,44,44,5.09E7,7,7,12,Carbamidomethylation,30260,| lpxA | UDP-N-acetylglucosamine acyltransferase
469,10184,PMM0209,176.69,26,26,3.72E7,10,10,12,Carbamidomethylation,63087,| PMM0209 | putative kinase
438,16132,PMM0615,176.69,44,44,3.69E7,9,9,13,Carbamidomethylation,30466,| PMM0615 | putative nitrilase
348,16074,PMM1270,176.48,47,47,5.15E7,14,13,16,Carbamidomethylation; Oxidation (M),38128,| pheS | phenylalanyl-tRNA synthetase alpha chain
443,16383,PMM0235,176.36,55,55,2.04E8,5,5,13,Carbamidomethylation,11411,| gatC | aspartyl/glutamyl-tRNA amidotransferase subunit C
319,16183,PMM0558,176.35,72,72,1.6E8,8,8,18,Carbamidomethylation,13995,| PMM0558 | hypothetical protein
222,16367,PMM1391,175.90,81,81,2.82E8,10,10,24,,8735,| PMM1391 | CopG family protein
322,13234,PMM0996,175.60,80,80,1.02E8,9,9,18,Carbamidomethylation; Oxidation (M),12250,| PMM0996 | hypothetical protein
342,13243,PMM1674,175.52,36,36,3.98E7,11,11,17,Oxidation (M),51259,| dnaB | DnaB replicative helicase
295,16216,PMM1463,175.44,70,70,2.99E8,10,10,19,Oxidation (M),12314,| glnB | nitrogen regulatory protein P-II
509,16116,PMM0768,175.33,30,30,2.1E7,9,8,11,Carbamidomethylation,48289,| hemA | glutamyl-tRNA reductase
614,16112,PMM0188,175.22,40,40,2.41E7,9,9,9,Carbamidomethylation,32366,| nadC | nicotinate-nucleotide pyrophosphorylase:quinolinate phosphoriobsyl transferase
270,10318,PMM1109,174.99,32,32,1.19E8,8,8,20,,20830,| PMM1109 | hypothetical protein
377,10530,PMM0499,174.95,39,39,1.38E8,7,7,15,Carbamidomethylation,30608,| argB | acetylglutamate kinase
470,9973,PMM0413,174.77,27,27,9.23E6,11,11,11,Carbamidomethylation,57651,| murE | UDP-N-acetylmuramoylalanyl-D-glutamate--2  6-diaminopimelate ligase
481,16094,PMM0097,174.48,29,29,1.88E7,10,10,12,Carbamidomethylation,54267,| PMM0097 | RND family outer membrane efflux protein
521,16128,PMM1472,174.38,25,25,1.77E7,9,9,10,,48708,| BioA | putative diaminopelargonic acid synthase
345,13229,PMM0191,174.12,22,22,1.04E7,13,13,16,Carbamidomethylation,87011,| spoT | guanosine-3' 5'-bis(diphosphate) 3'-diphosphatase  (ppGpp)ase
352,10692,PMM0601,174.05,47,47,5.69E7,11,11,16,Carbamidomethylation,33755,| PMM0601 | ABC transporter substrate-binding protein
288,16175,PMM1706,173.88,56,56,3.07E8,10,10,19,,17707,| rpsF | 30S ribosomal protein S6
516,16314,PMM1279,173.15,48,48,3.22E7,7,7,11,Oxidation (M),17592,| PMM1279 | hypothetical protein
504,16096,PMM0827,173.01,23,23,2.8E7,10,10,11,,67796,| PMM0827 | ABC transporter
575,10179,PMM0969,172.98,43,43,3.72E7,7,7,10,Carbamidomethylation,21780,| ureG | urease accessory protein UreG
331,16104,PMM0215,172.90,40,40,6.6E7,12,12,17,Carbamidomethylation,37555,| PMM0215 | delta-aminolevulinic acid dehydratase
259,16090,PMM0753,172.71,59,59,2.27E8,14,14,21,Carbamidomethylation; Oxidation (M),26380,| rpsB | 30S ribosomal protein S2
473,9828,PMM0331,172.57,30,30,4.29E7,11,11,12,,52773,| PMM0331 | putative aldehyde dehydrogenase
401,13057,PMM1218,172.44,32,32,3.17E7,11,11,14,Carbamidomethylation,55472,| rfaE | putative ADP-heptose synthase
309,10473,PMM0665,172.24,39,39,3.59E7,12,12,18,Oxidation (M),33348,| hslO | Hsp33-like chaperonin
569,12839,PMM1570,172.15,29,29,3.09E7,10,10,10,Carbamidomethylation,42681,| PMM1570 | hypothetical protein
435,16165,PMM0821,172.12,32,32,2.36E7,7,7,13,,35863,| PMM0821 | L-asparaginase II
477,10650,PMM1290,171.88,30,30,1.16E7,11,11,12,Carbamidomethylation,57351,| PMM1290 | hypothetical protein
333,9846,PMM0004,171.86,36,36,4.61E7,12,12,17,Carbamidomethylation,54949,| purF | amidophosphoribosyltransferase
362,16086,PMM0764,171.78,62,62,3.48E7,15,15,16,Carbamidomethylation,26743,| PMM0764 | ABC transporter ATP-binding protein
373,16304,PMM0055,171.68,56,56,8.67E7,6,6,15,,16976,| PMM0055 | hypothetical protein
654,16191,PMM0400,171.49,52,52,1.54E7,9,9,9,,22861,| lrtA | light repressed protein A-like protein
544,16251,PMM0366,171.41,62,62,9.3E7,8,8,11,Carbamidomethylation,14284,| PMM0366 | type-1 copper (blue) domain-containing protein
406,16235,PMM0275,171.36,46,46,8.22E7,8,8,14,Carbamidomethylation; Oxidation (M),20216,| pyrE | orotate phosphoribosyltransferase
616,10520,PMM1623,171.27,76,76,4.77E7,8,8,9,,13815,| ssb | single-stranded DNA-binding protein
431,16127,PMM0569,171.24,33,33,3.63E7,10,10,13,Carbamidomethylation,39958,| pyrC | dihydroorotase
483,13230,PMM0484,171.16,43,43,3.83E7,10,10,12,Carbamidomethylation; Oxidation (M),32522,| xthA | exodeoxyribonuclease III
699,16344,PMM0799,171.12,42,42,4.87E7,7,7,8,,22757,| PMM0799 | hypothetical protein
424,13175,PMM1433,170.78,51,51,4.96E7,11,11,14,Carbamidomethylation,20576,| PMM1433 | bifunctional pyrimidine regulatory protein PyrR uracil phosphoribosyltransferase
173,16204,PMM0013,170.70,56,56,8.1E8,10,10,28,Carbamidomethylation; Oxidation (M),22732,| PMM0013 | RNA recognition motif-containing protein
572,16148,PMM1447,170.69,36,36,1.68E7,10,10,10,Carbamidomethylation,37717,| PMM1447 | hypothetical protein
621,16134,PMM0153,170.62,38,38,4.08E7,8,8,9,Carbamidomethylation,32708,| PMM0153 | methylenetetrahydrofolate reductase
371,13285,PMM0845,170.51,58,58,5.46E7,11,11,15,Carbamidomethylation,20906,| PMM0845 | hypothetical protein
154,16219,PMM0020,170.41,74,74,4.85E8,11,11,31,Oxidation (M),12949,| PMM0020 | hypothetical protein
485,12893,PMM1536,170.40,23,23,1.03E8,5,5,12,,13766,| rps11 | 30S ribosomal protein S11
407,10751,PMM0844,170.25,23,23,5.64E7,9,9,14,Carbamidomethylation,45981,| PNIL34 AT103 | magnesium-protoporphyrin IX monomethyl ester cyclase
432,16126,PMM0147,169.85,38,38,1.87E8,9,9,13,Carbamidomethylation,35250,| rbcR | putative Rubisco transcriptional regulator
359,13218,PMM0521,169.60,57,57,2.12E8,9,9,16,,20609,| frr | ribosome recycling factor
505,10168,PMM0681,169.33,27,27,1.55E7,9,9,11,Carbamidomethylation,45076,| PMM0681 | hypothetical protein
292,16113,PMM1070,169.25,38,38,6.73E7,10,10,19,,32424,| crtE | polyprenyl synthetase
363,16121,PMM1209,169.17,30,30,1.89E7,11,11,16,Carbamidomethylation,41307,| galE | UDP-glucose-4-epimerase
453,10225,PMM1201,169.15,36,36,5.02E7,11,11,13,Carbamidomethylation,39868,| PMM1201 | putative CDP-tyvelose-2-epimerase (RfbE)
409,16108,PMM1274,168.92,30,30,2.67E7,11,11,14,Carbamidomethylation,39600,| thiE | thiamine-phosphate pyrophosphorylase
393,16164,PMM0641,168.58,44,44,6.72E7,10,10,15,Oxidation (M),26144,| PMM0641 | hypothetical protein
440,10598,PMM1251,168.44,21,21,2.52E7,11,11,13,Carbamidomethylation,70769,| PMM1251 | carbamoyltransferase
355,12841,PMM1658,168.16,23,23,3.29E7,12,12,16,,65788,| dnaX | DNA polymerase  gamma and tau subunits
480,13186,PMM0553,168.06,23,23,1.1E7,9,9,11,Oxidation (M),57306,| csoS3 | carboxysome shell protein CsoS3
474,16124,PMM0414,167.43,52,52,5.08E7,11,11,12,Carbamidomethylation; Oxidation (M),26254,| PMM0414 | putative short chain dehydrogenase
656,16221,PMM0442,167.30,39,39,3.97E7,6,6,9,,24598,| ribE | riboflavin synthase subunit alpha
683,12930,PMM0184,166.84,52,52,1.63E7,6,6,8,Carbamidomethylation,22097,| pabA | para-aminobenzoate synthase component II
