Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
129,107311,ETNP_120m_free_PROKKA_61385,71.32,12,4,1,,39404,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
129,107312,ETNP_120m_PROKKA_306054,71.32,12,4,1,,39404,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
138,1677,ETNP_90m_PROKKA_166636,70.55,12,4,1,,33070,Bacterial actin-related protein
96,119051,WP_029389110,70.46,11,6,0,,63458,peptide ABC transporter SAR324 cluster bacterium SCGC AAA001-C10
96,119052,ETNP_300m_PROKKA_191878,70.46,17,6,0,,40955,Glutathione-binding protein GsiB precursor
96,119053,ETNP_120m_PROKKA_294386,70.46,14,6,0,,47643,Glutathione-binding protein GsiB precursor
96,119054,ETNP_160m_PROKKA_45100,70.46,14,6,0,,48124,Glutathione-binding protein GsiB precursor
96,119055,ETNP14_120maa_PROKKA_132978,70.46,13,6,0,,51138,Glutathione-binding protein GsiB precursor
96,119056,ETNP_180m_PROKKA_35567,70.46,11,6,0,,62877,Oligopeptide-binding protein AppA precursor
168,119033,ETNP_160m_PROKKA_143180,70.46,10,3,3,,40326,hypothetical protein
142,107324,ETNP_300m_PROKKA_03840,69.91,33,4,1,,18591,hypothetical protein
135,119083,ETNP_180m_PROKKA_170303,69.73,9,4,4,,66724,putative ABC transporter-binding protein precursor
106,4678,NP_100m_PROKKA_02946,69.35,13,5,1,,44655,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
106,4679,NP_125m_PROKKA_07443,69.35,13,5,1,,44625,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
90,107246,NP_85m_PROKKA_19634,69.03,14,5,5,,42437,Spermidine/putrescine-binding periplasmic protein precursor
90,107247,ETNP14_68maa_PROKKA_25172,69.03,14,5,5,,42444,Spermidine/putrescine-binding periplasmic protein precursor
90,107248,NP_100m_PROKKA_09832,69.03,14,5,5,,42437,Spermidine/putrescine-binding periplasmic protein precursor
90,107249,NP_300m_PROKKA_32140,69.03,14,5,5,,42437,Spermidine/putrescine-binding periplasmic protein precursor
90,107250,NP_125m_PROKKA_03771,69.03,14,5,5,,42437,Spermidine/putrescine-binding periplasmic protein precursor
90,107251,ETNP14_120maa_PROKKA_15145,69.03,14,5,5,,42437,Spermidine/putrescine-binding periplasmic protein precursor
90,107252,ETNP_110m_PROKKA_30638,69.03,14,5,5,,42437,Spermidine/putrescine-binding periplasmic protein precursor
146,2803,NP_85m_PROKKA_10205,68.86,5,4,1,,55402,ATP synthase subunit alpha
126,154,ETNP_120m_PROKKA_239025,68.83,24,3,2,,18407,C-phycoerythrin class 2 subunit beta
126,155,ETNP_120m_free_PROKKA_182310,68.83,24,3,2,,18407,C-phycoerythrin class 2 subunit beta
126,153,ETNP_90m_PROKKA_15076,68.83,24,3,2,,18407,C-phycoerythrin class 2 subunit beta
167,107616,ETNP14_68maa_PROKKA_110974,68.54,9,3,0,,34911,Taurine-binding periplasmic protein precursor
153,119061,NP_85m_PROKKA_07022,68.50,10,3,2,,38817,Alpha-keto acid-binding periplasmic protein TakP precursor
198,2983,ETNP_120m_free_PROKKA_182392,68.28,9,2,2,,34119,glycine betaine transporter periplasmic subunit
198,2984,ETNP_180m_PROKKA_61735,68.28,9,2,2,,36437,glycine betaine transporter periplasmic subunit
198,2985,ETNP_120m_PROKKA_150239,68.28,9,2,2,,36437,glycine betaine transporter periplasmic subunit
198,2986,NP_300m_PROKKA_22777,68.28,9,2,2,,36437,glycine betaine transporter periplasmic subunit
198,2987,ETNP_300m_PROKKA_25221,68.28,9,2,2,,36437,glycine betaine transporter periplasmic subunit
198,2988,ETNP_160m_PROKKA_158752,68.28,9,2,2,,36437,glycine betaine transporter periplasmic subunit
132,107240,NP_300m_PROKKA_12370,68.25,8,4,2,,58010,60 kDa chaperonin
105,119081,ETNP_120m_PROKKA_83500,67.89,24,5,1,,20791,hypothetical protein
136,119120,ETNP_120m_particle_PROKKA_124412,67.78,6,3,1,,80098,Formate dehydrogenase H
97,119145,ETNP14_120mab_PROKKA_70952,67.61,27,5,0,,16596,Alpha-keto acid-binding periplasmic protein TakP precursor
157,119143,ETNP14_120maa_PROKKA_65555,67.37,9,3,3,,42263,maltose ABC transporter periplasmic protein
157,119144,NP_100m_PROKKA_09882,67.37,9,3,3,,42263,maltose ABC transporter periplasmic protein
157,119149,ETNP_140m_PROKKA_42523,67.37,17,3,3,,23808,Bacterial extracellular solute-binding protein
127,119013,ETNP_150m_particle_PROKKA_20236,65.30,4,4,1,,143052,Respiratory nitrate reductase 1 alpha chain
120,2792,ETNP14_68maa_PROKKA_103183,65.01,10,4,0,,44663,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
120,2793,NP_100m_PROKKA_13137,65.01,10,4,0,,45031,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
133,577,WP_011128866,63.77,24,4,1,,18085,C-phycoerythrin class 2 subunit beta Synechococcus
170,3258,ETNP_120m_PROKKA_131601,63.57,16,3,3,,29164,ABC transporter arginine-binding protein 1 precursor
170,3257,ETNP_160m_PROKKA_52992,63.57,16,3,3,,29164,ABC transporter arginine-binding protein 1 precursor
170,3259,NP_300m_PROKKA_04554,63.57,16,3,3,,29164,ABC transporter arginine-binding protein 1 precursor
170,3260,ETNP_180m_PROKKA_214212,63.57,16,3,3,,29164,ABC transporter arginine-binding protein 1 precursor
170,3261,ETNP_120m_PROKKA_330415,63.57,15,3,3,,29351,ABC transporter arginine-binding protein 1 precursor
192,107682,NP_300m_PROKKA_33857,62.72,8,2,2,,31669,putative ABC transporter-binding protein precursor
192,107683,NP_125m_PROKKA_09628,62.72,6,2,2,,40955,maltose ABC transporter periplasmic protein
192,107684,ETNP_110m_PROKKA_16294,62.72,5,2,2,,43571,maltose ABC transporter periplasmic protein
192,107685,NP_100m_PROKKA_08344,62.72,5,2,2,,43571,maltose ABC transporter periplasmic protein
192,107686,ETNP14_120maa_PROKKA_01943,62.72,5,2,2,,43571,maltose ABC transporter periplasmic protein
192,107687,NP_85m_PROKKA_05769,62.72,5,2,2,,43571,maltose ABC transporter periplasmic protein
118,119215,NP_125m_PROKKA_05276,62.59,13,4,2,,33505,glycine betaine transporter periplasmic subunit
118,119216,ETNP14_120maa_PROKKA_46439,62.59,13,4,2,,33505,glycine betaine transporter periplasmic subunit
225,144,ETNP_120m_free_PROKKA_60142,61.73,10,2,2,,28624,hypothetical protein
125,3497,ETNP14_120maa_PROKKA_167511,61.66,8,3,1,,28495,hypothetical protein
143,119131,ETNP_120m_PROKKA_164604,61.21,7,4,4,,57649,Periplasmic dipeptide transport protein precursor
143,119132,NP_300m_PROKKA_03566,61.21,7,4,4,,57649,Periplasmic dipeptide transport protein precursor
143,119133,ETNP_140m_PROKKA_128292,61.21,7,4,4,,57649,Periplasmic dipeptide transport protein precursor
143,119134,ETNP_180m_PROKKA_192696,61.21,7,4,4,,57649,Periplasmic dipeptide transport protein precursor
143,119135,ETNP_160m_PROKKA_63379,61.21,7,4,4,,57649,Periplasmic dipeptide transport protein precursor
143,119136,NP_100m_PROKKA_09173,61.21,7,4,4,,57649,Periplasmic dipeptide transport protein precursor
115,2074,XP_002180656,61.13,8,5,1,,49747,predicted protein  Phaeodactylum tricornutum CCAP 1055
159,119165,ETNP_120m_PROKKA_195906,60.99,6,3,3,,43975,Formamidase
149,119189,NP_300m_PROKKA_05831,60.94,12,4,1,,39400,Leu/Ile/Val/Thr-binding protein precursor
226,1504,ETNP_160m_PROKKA_78370,60.92,14,2,0,,18547,Photosystem I reaction center subunit III precursor
226,1503,ETNP_90m_PROKKA_03594,60.92,14,2,0,,18547,Photosystem I reaction center subunit III precursor
150,119199,NP_100m_PROKKA_03094,60.71,9,4,1,,39587,Leu/Ile/Val/Thr-binding protein precursor
164,2258,ETNP_140m_PROKKA_15602,60.50,6,3,3,,66767,PA14 domain protein
199,119179,NP_300m_PROKKA_10646,60.47,7,2,2,,35892,Cystine-binding periplasmic protein precursor
144,107276,ETNP14_120mab_PROKKA_117245,60.05,23,4,0,,17595,hypothetical protein
169,474,ETNP_100m_particle_PROKKA_82300,59.86,28,3,1,,14624,Tubulin/FtsZ family  GTPase domain
122,119140,ETNP_120m_free_PROKKA_255584,59.56,10,4,0,,44793,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
122,3290,ETNP14_120maa_PROKKA_94324,59.56,10,4,0,,44961,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
122,119141,ETNP_180m_PROKKA_190379,59.56,9,4,0,,48837,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
122,119142,ETNP_140m_PROKKA_22839,59.56,9,4,0,,48850,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
122,3012,NP_100m_PROKKA_04850,59.56,9,4,0,,48850,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
122,3013,NP_300m_PROKKA_03330,59.56,9,4,0,,48837,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
227,119295,ETNP_110m_PROKKA_50908,59.43,15,2,2,,22142,Tripartite tricarboxylate transporter family receptor
227,119296,ETNP_140m_PROKKA_47677,59.43,11,2,2,,31184,Tripartite tricarboxylate transporter family receptor
227,119297,NP_300m_PROKKA_05613,59.43,9,2,2,,35203,Tripartite tricarboxylate transporter family receptor
227,119298,NP_300m_PROKKA_17136,59.43,9,2,2,,35275,Tripartite tricarboxylate transporter family receptor
227,119299,ETNP_160m_PROKKA_210245,59.43,9,2,2,,35275,Tripartite tricarboxylate transporter family receptor
227,119300,ETNP_180m_PROKKA_79647,59.43,9,2,2,,35275,Tripartite tricarboxylate transporter family receptor
227,119301,ETNP_120m_PROKKA_146530,59.43,9,2,2,,35275,Tripartite tricarboxylate transporter family receptor
227,119302,ETNP_120m_particle_PROKKA_189146,59.43,9,2,2,,36981,Tripartite tricarboxylate transporter family receptor
202,107351,ETNP_120m_PROKKA_326509,59.16,5,2,2,,45149,hypothetical protein
185,119422,ETNP_120m_free_PROKKA_261782,59.08,11,3,1,,31433,Receptor family ligand binding region
185,60849,ETNP_180m_PROKKA_68985,59.08,9,3,1,,40224,Receptor family ligand binding region
185,60850,ETNP_160m_PROKKA_137218,59.08,9,3,1,,40224,Receptor family ligand binding region
185,119423,ETNP_120m_PROKKA_288212,59.08,9,3,1,,40224,Receptor family ligand binding region
185,60851,NP_300m_PROKKA_09796,59.08,9,3,1,,40224,Receptor family ligand binding region
185,119424,ETNP_140m_PROKKA_157524,59.08,9,3,1,,40224,Receptor family ligand binding region
184,119290,ETNP_160m_PROKKA_10312,58.95,11,2,2,,23585,Substrate binding domain of ABC-type glycine betaine transport system
184,119291,ETNP_120m_particle_PROKKA_107560,58.95,9,2,2,,29408,glycine betaine transporter periplasmic subunit
184,119292,ETNP_120m_PROKKA_72050,58.95,8,2,2,,32648,glycine betaine transporter periplasmic subunit
184,119293,ETNP_180m_PROKKA_17359,58.95,8,2,2,,34636,glycine betaine transporter periplasmic subunit
179,119092,ETNP_100m_PROKKA_42747,58.49,10,3,2,,33289,Elongation factor Tu
179,119094,NP_85m_PROKKA_08167,58.49,7,3,2,,43465,Elongation factor Tu
179,119095,ETNP_110m_PROKKA_50251,58.49,7,3,2,,43433,Elongation factor Tu
179,119096,NP_125m_PROKKA_03188,58.49,7,3,2,,43465,Elongation factor Tu
179,4772,NP_300m_PROKKA_13421,58.49,7,3,2,,43409,Elongation factor Tu
155,107465,ETNP_180m_PROKKA_117948,58.30,3,3,1,,113871,Respiratory nitrate reductase 1 alpha chain
174,551,ETNP_90m_PROKKA_122859,57.72,11,2,2,,20071,Photosystem I reaction center subunit XI
174,555,ETNP_120m_PROKKA_321604,57.72,11,2,2,,20071,Photosystem I reaction center subunit XI
174,546,ETNP_120m_PROKKA_115988,57.72,11,2,2,,20020,Photosystem I reaction center subunit XI
174,548,ETNP_100m_PROKKA_21334,57.72,11,2,2,,20020,Photosystem I reaction center subunit XI
174,549,ETNP_90m_PROKKA_59218,57.72,11,2,2,,20020,Photosystem I reaction center subunit XI
174,552,ETNP_100m_particle_PROKKA_140193,57.72,11,2,2,,20071,Photosystem I reaction center subunit XI
174,556,ETNP_140m_PROKKA_60611,57.72,11,2,2,,20071,Photosystem I reaction center subunit XI
174,553,ETNP_110m_PROKKA_44967,57.72,11,2,2,,20071,Photosystem I reaction center subunit XI
174,547,ETNP_110m_PROKKA_02539,57.72,11,2,2,,20020,Photosystem I reaction center subunit XI
174,554,ETNP_100m_PROKKA_21330,57.72,11,2,2,,20071,Photosystem I reaction center subunit XI
174,550,NP_85m_PROKKA_11773,57.72,11,2,2,,20038,Photosystem I reaction center subunit XI
174,1734,WP_036912719,57.72,11,2,2,,20105,photosystem I reaction center protein subunit XI Prochlorococcus
174,1736,WP_011131135,57.72,11,2,2,,20078,phosphorylase Prochlorococcus marinus
174,1735,ETNP_90m_PROKKA_185730,57.72,11,2,2,,20078,Photosystem I reaction center subunit XI
208,119245,NP_85m_PROKKA_09407,57.45,8,2,2,,37574,Bacterial extracellular solute-binding protein
208,119246,NP_300m_PROKKA_16158,57.45,8,2,2,,37574,Bacterial extracellular solute-binding protein
208,119247,NP_100m_PROKKA_04398,57.45,8,2,2,,37574,Bacterial extracellular solute-binding protein
208,119248,ETNP14_120maa_PROKKA_05966,57.45,8,2,2,,37574,Bacterial extracellular solute-binding protein
208,119249,ETNP_100m_PROKKA_01239,57.45,8,2,2,,37574,Bacterial extracellular solute-binding protein
208,119250,ETNP_110m_PROKKA_04894,57.45,8,2,2,,37574,Bacterial extracellular solute-binding protein
130,119161,ETNP14_120maa_PROKKA_122266,56.86,11,4,3,,37562,hypothetical protein
213,1570,ETNP_100m_PROKKA_92665,56.61,11,2,0,,23940,Photosystem I reaction center subunit III precursor
121,1717,WP_015895894,56.31,7,4,1,,58788,molecular chaperone GroEL Acidobacterium capsulatum
128,107342,ETNP14_120maa_PROKKA_108374,56.28,8,4,0,,40014,Alpha-keto acid-binding periplasmic protein TakP precursor
128,107343,NP_300m_PROKKA_20973,56.28,8,4,0,,40155,Alpha-keto acid-binding periplasmic protein TakP precursor
128,107344,ETNP_120m_PROKKA_74307,56.28,8,4,0,,40322,Alpha-keto acid-binding periplasmic protein TakP precursor
145,520,XP_003063038,56.19,29,3,3,,11395,predicted protein  Micromonas pusilla CCMP1545
145,521,ETNP_90m_PROKKA_109358,56.19,29,3,3,,11367,Core histone H2A/H2B/H3/H4
145,522,ETNP_70m_PROKKA_144910,56.19,29,3,3,,11395,Core histone H2A/H2B/H3/H4
145,516,ETNP_70m_PROKKA_132488,56.19,29,3,3,,11367,Core histone H2A/H2B/H3/H4
145,811,XP_002179286,56.19,29,3,3,,11383,histone H4 isoform 1b  Phaeodactylum tricornutum CCAP 1055
145,813,EJK69577,56.19,29,3,3,,11383,hypothetical protein THAOC_09145  Thalassiosira oceanica
145,523,XP_003061514,56.19,29,3,3,,11395,histone H4  Micromonas pusilla CCMP1545
145,517,ETNP_120m_particle_PROKKA_44959,56.19,29,3,3,,11365,Core histone H2A/H2B/H3/H4
145,518,ETNP14_68mB_PROKKA_59955,56.19,29,3,3,,11367,Core histone H2A/H2B/H3/H4
145,812,XP_002179505,56.19,29,3,3,,11383,histone H4 isoform 1a  Phaeodactylum tricornutum CCAP 1055
145,519,XP_003061756,56.19,29,3,3,,11395,predicted protein  Micromonas pusilla CCMP1545
145,524,XP_003059520,56.19,29,3,3,,11395,predicted protein  Micromonas pusilla CCMP1545
145,557,ETNP_100m_particle_PROKKA_140022,56.19,29,3,3,,11381,Core histone H2A/H2B/H3/H4
145,814,EJK72475,56.19,26,3,3,,13036,hypothetical protein THAOC_05990  Thalassiosira oceanica
145,541,XP_003074685,56.19,11,3,3,,31136,Histone H4 ISS  Ostreococcus tauri
145,820,EJK63755,56.19,8,3,3,,39773,hypothetical protein THAOC_15573 partial  Thalassiosira oceanica
171,107202,NP_300m_PROKKA_08503,55.56,8,3,3,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
171,107203,ETNP_120m_PROKKA_310245,55.56,8,3,3,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
171,107204,ETNP_120m_particle_PROKKA_108393,55.56,8,3,3,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
171,107205,ETNP_110m_PROKKA_29371,55.56,8,3,3,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
209,119251,ETNP_180m_PROKKA_116337,55.30,4,2,2,,46537,D-ribose-binding periplasmic protein precursor
209,119252,ETNP_300m_PROKKA_181212,55.30,3,2,2,,70396,putative ABC transporter-binding protein precursor
235,119419,ETNP_120m_PROKKA_36391,54.47,5,2,2,,46497,Quinoprotein glucose dehydrogenase B precursor
235,119420,ETNP_180m_PROKKA_167995,54.47,5,2,2,,48199,Quinoprotein glucose dehydrogenase B precursor
207,119235,ETNP_180m_PROKKA_200274,54.42,8,2,2,,33339,hypothetical protein
207,119236,ETNP_160m_PROKKA_203114,54.42,6,2,2,,44426,hypothetical protein
229,119332,ETNP_160m_PROKKA_141473,54.18,13,2,2,,24766,Heme-binding protein A precursor
229,119333,ETNP_100m_particle_PROKKA_143189,54.18,10,2,2,,30510,Heme-binding protein A precursor
229,119334,ETNP_120m_free_PROKKA_154349,54.18,10,2,2,,31483,Bacterial extracellular solute-binding proteins  family 5 Middle
229,119335,ETNP_180m_PROKKA_22004,54.18,8,2,2,,40579,Heme-binding protein A precursor
181,119167,ETNP14_120maa_PROKKA_15015,54.07,16,3,3,,31995,hypothetical protein
181,119168,ETNP14_68maa_PROKKA_195713,54.07,14,3,3,,37633,hypothetical protein
181,119169,ETNP_160m_PROKKA_93113,54.07,10,3,3,,50469,hypothetical protein
181,119170,ETNP_120m_free_PROKKA_264452,54.07,8,3,3,,61711,hypothetical protein
181,119171,ETNP_120m_PROKKA_183604,54.07,8,3,3,,61711,hypothetical protein
181,119172,ETNP_180m_PROKKA_37464,54.07,8,3,3,,61711,hypothetical protein
131,110248,ETNP_180m_PROKKA_127487,53.63,6,3,1,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
131,110249,ETNP_160m_PROKKA_164204,53.63,6,3,1,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
131,110250,ETNP_120m_PROKKA_92301,53.63,6,3,1,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
131,119224,ETNP_140m_PROKKA_33697,53.63,6,3,1,,45411,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
131,119225,ETNP_90m_PROKKA_36342,53.63,6,3,1,,39449,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
131,119226,ETNP_100m_PROKKA_40642,53.63,6,3,1,,39449,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
131,119227,ETNP_120m_PROKKA_189568,53.63,6,3,1,,39449,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
131,119237,ETNP14_120maa_PROKKA_85647,53.63,6,3,1,,39664,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
163,119137,ETNP_120m_PROKKA_57656,53.22,4,3,3,,75504,Bacterial extracellular solute-binding proteins  family 5 Middle
214,1500,ETNP_110m_PROKKA_12720,53.15,14,2,0,,18507,Photosystem I reaction center subunit III precursor
214,1501,ETNP_140m_PROKKA_159965,53.15,14,2,0,,18507,Photosystem I reaction center subunit III precursor
214,1502,NP_85m_PROKKA_18135,53.15,14,2,0,,18507,Photosystem I reaction center subunit III precursor
180,57451,ETNP_120m_particle_PROKKA_218405,53.06,9,3,2,,42977,Elongation factor Tu
180,57452,NP_300m_PROKKA_33099,53.06,9,3,2,,43009,Elongation factor Tu
234,119411,ETNP_120m_PROKKA_156516,53.03,10,2,2,,42912,putative D D-dipeptide-binding periplasmic protein DdpA precursor
234,119412,ETNP_180m_PROKKA_187000,53.03,8,2,2,,52408,Periplasmic dipeptide transport protein precursor
234,119413,ETNP_300m_PROKKA_120422,53.03,8,2,2,,52408,Periplasmic dipeptide transport protein precursor
234,119414,ETNP_160m_PROKKA_74749,53.03,7,2,2,,57989,Periplasmic dipeptide transport protein precursor
234,119415,ETNP_140m_PROKKA_84091,53.03,7,2,2,,57989,Periplasmic dipeptide transport protein precursor
234,119416,NP_300m_PROKKA_04812,53.03,7,2,2,,57989,Periplasmic dipeptide transport protein precursor
200,119254,ETNP_160m_PROKKA_106229,51.70,3,2,1,,84068,Pesticin receptor precursor
230,119367,WP_018047897,51.59,7,2,2,,36029,hypothetical protein Nitrospina sp AB-629-B18
201,145,ETNP_100m_PROKKA_13915,51.48,12,2,2,,27289,Divinyl chlorophyll a/b light-harvesting protein PcbB
201,146,ETNP_140m_PROKKA_160181,51.48,12,2,2,,28052,Divinyl chlorophyll a/b light-harvesting protein PcbB
201,191,ETNP_140m_PROKKA_58522,51.48,12,2,2,,28052,Divinyl chlorophyll a/b light-harvesting protein PcbB
201,93,NP_85m_PROKKA_25466,51.48,9,2,2,,34628,Divinyl chlorophyll a/b light-harvesting protein PcbB
201,94,ETNP_90m_PROKKA_151411,51.48,8,2,2,,38538,Divinyl chlorophyll a/b light-harvesting protein PcbB
201,152,NP_85m_PROKKA_17755,51.48,8,2,2,,38586,Divinyl chlorophyll a/b light-harvesting protein PcbB
116,4844,ETNP14_120maa_PROKKA_36339,50.91,12,4,4,,45206,Glycine betaine-binding periplasmic protein precursor
177,119324,ETNP14_68mB_PROKKA_15410,50.79,8,2,0,,34273,glycine betaine transporter periplasmic subunit
173,119220,ETNP_160m_PROKKA_136576,50.75,8,3,1,,56659,Major capsid protein Gp23
173,119221,ETNP_120m_PROKKA_195150,50.75,7,3,1,,59821,Major capsid protein Gp23
173,119222,ETNP_180m_PROKKA_220540,50.75,7,3,1,,59821,Major capsid protein Gp23
211,119267,ETNP14_120maa_PROKKA_33148,50.66,2,2,1,,88615,Pesticin receptor precursor
191,107411,ETNP_300m_PROKKA_12052,50.62,2,2,2,,96371,Colicin I receptor precursor
191,107402,ETNP14_120maa_PROKKA_82871,50.62,2,2,2,,91557,Pesticin receptor precursor
191,107405,ETNP_120m_particle_PROKKA_127161,50.62,2,2,2,,96292,Colicin I receptor precursor
191,107407,NP_100m_PROKKA_02021,50.62,2,2,2,,96351,Colicin I receptor precursor
191,107408,ETNP_100m_PROKKA_49665,50.62,2,2,2,,96335,Colicin I receptor precursor
191,107409,NP_85m_PROKKA_06917,50.62,2,2,2,,96321,Colicin I receptor precursor
191,107410,ETNP_110m_PROKKA_38943,50.62,2,2,2,,96321,Colicin I receptor precursor
191,107404,ETNP_140m_PROKKA_14461,50.62,2,2,2,,96349,Colicin I receptor precursor
191,107406,NP_300m_PROKKA_17257,50.62,2,2,2,,96349,Colicin I receptor precursor
236,119425,NP_85m_PROKKA_29809,50.48,30,2,2,,8869,DNA-binding protein HU-beta
236,119426,ETNP14_120mab_PROKKA_162942,50.48,30,2,2,,8869,DNA-binding protein HU-beta
182,107201,ETNP_120m_PROKKA_141011,50.32,23,3,1,,14547,hypothetical protein
172,119201,NP_125m_PROKKA_08353,50.28,9,3,3,,35961,Purine-binding protein precursor
172,119202,ETNP_160m_PROKKA_104461,50.28,9,3,3,,35961,Purine-binding protein precursor
172,119203,ETNP_140m_PROKKA_23648,50.28,9,3,3,,35961,Purine-binding protein precursor
172,119204,ETNP_180m_PROKKA_207148,50.28,9,3,3,,35961,Purine-binding protein precursor
172,119205,ETNP_300m_PROKKA_61560,50.28,9,3,3,,35961,Purine-binding protein precursor
172,119206,ETNP_120m_PROKKA_223333,50.28,9,3,3,,35961,Purine-binding protein precursor
172,119207,NP_300m_PROKKA_14314,50.28,9,3,3,,35961,Purine-binding protein precursor
172,119208,NP_85m_PROKKA_19421,50.28,8,3,3,,37072,Purine-binding protein precursor
160,119184,NP_300m_PROKKA_13096,50.06,6,3,3,,58423,Periplasmic dipeptide transport protein precursor
160,119185,ETNP_300m_PROKKA_174723,50.06,6,3,3,,58409,Periplasmic dipeptide transport protein precursor
160,119186,NP_125m_PROKKA_04290,50.06,6,3,3,,58495,Periplasmic dipeptide transport protein precursor
160,119187,NP_85m_PROKKA_10863,50.06,6,3,3,,58423,Periplasmic dipeptide transport protein precursor
160,119197,NP_100m_PROKKA_12105,50.06,7,3,3,,51526,Periplasmic dipeptide transport protein precursor
160,119209,ETNP_110m_PROKKA_45307,50.06,16,3,3,,21709,Periplasmic dipeptide transport protein precursor
160,119210,ETNP14_120maa_PROKKA_72422,50.06,15,3,3,,23307,Periplasmic dipeptide transport protein precursor
160,119211,ETNP_140m_PROKKA_36873,50.06,12,3,3,,27823,Periplasmic dipeptide transport protein precursor
160,119212,ETNP_100m_PROKKA_88304,50.06,11,3,3,,29882,Periplasmic dipeptide transport protein precursor
422,119502,NP_85m_PROKKA_27153,49.87,13,1,1,,9447,DNA-binding protein HU-beta
422,119503,ETNP14_120maa_PROKKA_146480,49.87,13,1,1,,9462,DNA-binding protein HU-beta
422,119504,NP_100m_PROKKA_00947,49.87,13,1,1,,9403,DNA-binding protein HU-beta
422,119505,NP_300m_PROKKA_48025,49.87,13,1,1,,9416,DNA-binding protein HU-beta
422,119506,Fosmid_PROKKA_06315,49.87,13,1,1,,9374,DNA-binding protein HU-beta
422,119507,ETNP_110m_PROKKA_49725,49.87,13,1,1,,9375,DNA-binding protein HU-beta
238,119639,ETNP_300m_PROKKA_126912,49.54,28,2,2,,7030,Cold shock protein ScoF
217,119421,ETNP_300m_PROKKA_144321,48.30,8,2,2,,39461,hypothetical protein
423,119508,ETNP_180m_PROKKA_63430,48.28,9,1,1,,16310,hypothetical protein
423,119509,ETNP_140m_PROKKA_99319,48.28,6,1,1,,23164,hypothetical protein
423,119510,ETNP_160m_PROKKA_06820,48.28,6,1,1,,23164,hypothetical protein
161,4357,NP_125m_PROKKA_01652,47.95,10,3,2,,30115,hypothetical protein
176,107737,NP_300m_PROKKA_20906,47.48,9,3,2,,29377,hypothetical protein
228,119325,ETNP_150m_particle_PROKKA_11243,47.42,15,2,2,,22446,Respiratory nitrate reductase 1 alpha chain
158,1935,NP_300m_PROKKA_04065,47.37,2,3,3,,155384,DNA-directed RNA polymerase subunit beta'
158,119151,ETNP_120m_free_PROKKA_164481,47.37,2,3,3,,134160,DNA-directed RNA polymerase subunit beta'
158,1987,ETNP14_68maa_PROKKA_25709,47.37,2,3,3,,154287,DNA-directed RNA polymerase subunit beta'
158,1879,NP_85m_PROKKA_01369,47.37,2,3,3,,158978,DNA-directed RNA polymerase subunit beta'
175,2480,NP_85m_PROKKA_19659,47.16,12,3,2,,26330,hypothetical protein
175,2483,ETNP14_68maa_PROKKA_98457,47.16,8,3,2,,39547,hypothetical protein
312,119443,ETNP_300m_PROKKA_140675,47.00,6,1,1,,18670,General L-amino acid-binding periplasmic protein AapJ precursor
312,119444,ETNP_160m_PROKKA_111277,47.00,5,1,1,,22012,General L-amino acid-binding periplasmic protein AapJ precursor
312,119445,ETNP_100m_PROKKA_95849,47.00,5,1,1,,22825,General L-amino acid-binding periplasmic protein AapJ precursor
312,119446,ETNP_100m_particle_PROKKA_52848,47.00,5,1,1,,24588,General L-amino acid-binding periplasmic protein AapJ precursor
312,119447,ETNP_180m_PROKKA_225907,47.00,4,1,1,,29128,General L-amino acid-binding periplasmic protein AapJ precursor
312,119448,ETNP_70m_PROKKA_94564,47.00,3,1,1,,36363,General L-amino acid-binding periplasmic protein AapJ precursor
312,119449,NP_300m_PROKKA_02134,47.00,3,1,1,,36297,General L-amino acid-binding periplasmic protein AapJ precursor
312,119514,ETNP_140m_PROKKA_06210,47.00,16,1,1,,7741,General L-amino acid-binding periplasmic protein AapJ precursor
