Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja01-20170410,Area etnp-ja01-20170410,#Peptides,#Unique,#Spec etnp-ja01-20170410,PTM,Avg. Mass,Description
171,221,NP_300m_PROKKA_19538,110.56,11,11,,8,0,9,,58576,60 kDa chaperonin 1
150,128,WP_002805805,110.09,23,23,1.06E+07,11,11,13,,34935,cysteine synthase Prochlorococcus
194,653,ETNP14_68mB_PROKKA_16584,110.05,17,17,7.83E+06,6,6,8,Carbamidomethylation; Mutation,37346,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
244,230,WP_006171609,109.79,13,13,,5,0,7,Carbamidomethylation,52569,glutamine synthetase Synechococcus sp WH 5701
133,309,WP_036911021,109.56,38,38,1.01E+06,10,1,13,Methylation(others),13248,50S ribosomal protein L7L12 Prochlorococcus
133,310,ETNP_120m_free_PROKKA_123799,109.56,38,38,1.01E+06,10,1,13,Methylation(others),13275,50S ribosomal protein L7/L12
133,311,WP_011131455,109.56,38,38,1.01E+06,10,1,13,Methylation(others),13173,50S ribosomal protein L7L12 Prochlorococcus marinus
134,180,ETNP14_68maa_PROKKA_181927,109.53,38,38,,9,0,15,Carbamidomethylation,22930,General L-amino acid-binding periplasmic protein AapJ precursor
174,1409,ETNP_70m_PROKKA_108882,109.52,6,6,3.09E+04,6,1,8,Deamidation (NQ); Methylation(others),70706,Chaperone protein DnaK
80,349,ETNP_120m_particle_PROKKA_169132,109.32,39,39,1.08E+06,18,2,25,Acetylation (K); Methylation(KR); Glycidamide adduct,13824,Core histone H2A/H2B/H3/H4
58,492,WP_038543055,108.75,52,52,6.58E+06,12,4,24,Carbamidomethylation; Methylation(others); Dehydration; Acetaldehyde +26; Mutation,18178,flavodoxin Synechococcus sp KORDI-100
168,621,WP_012844672,108.64,5,5,,6,0,9,Deamidation (NQ),70290,molecular chaperone DnaK Rhodothermus marinus
155,857,ETNP14_120maa_PROKKA_90272,108.45,8,8,,7,0,10,Deamidation (NQ),62277,Chaperone protein DnaK
192,391,WP_038546539,108.12,10,10,,5,0,7,,54103,ATP F0F1 synthase subunit alpha Synechococcus sp KORDI-100
109,257,ETNP_120m_PROKKA_308261,107.81,36,36,5.74E+06,5,3,16,,17474,Allophycocyanin alpha chain
109,258,ETNP_120m_free_PROKKA_243017,107.81,36,36,5.74E+06,5,3,16,,17474,Allophycocyanin alpha chain
109,259,ETNP_100m_particle_PROKKA_09323,107.81,36,36,5.74E+06,5,3,16,,17474,Allophycocyanin alpha chain
177,869,KJS07501,107.25,5,5,,6,0,8,Deamidation (NQ),68403,molecular chaperone DnaK Flavobacteriales bacterium BRH_c54
156,1330,ETNP_70m_PROKKA_142252,107.18,10,10,4.84E+06,6,3,11,Deamidation (NQ); Mutation,41848,Bacterial actin-related protein
200,288,WP_042851320,106.6,38,38,4.75E+06,5,5,8,Carbamidomethylation; Deamidation (NQ),18431,hypothetical protein Prochlorococcus sp MIT 0604
75,223,XP_003074685,106.46,19,19,8.39E+06,15,2,25,Oxidation (M); Deamidation (NQ); Formylation,31136,Histone H4 ISS  Ostreococcus tauri
75,224,XP_003063038,106.46,52,52,8.39E+06,15,2,25,Oxidation (M); Deamidation (NQ); Formylation,11395,predicted protein  Micromonas pusilla CCMP1545
75,225,ETNP_70m_PROKKA_144910,106.46,52,52,8.39E+06,15,2,25,Oxidation (M); Deamidation (NQ); Formylation,11395,Core histone H2A/H2B/H3/H4
75,226,XP_003061514,106.46,52,52,8.39E+06,15,2,25,Oxidation (M); Deamidation (NQ); Formylation,11395,histone H4  Micromonas pusilla CCMP1545
75,227,ETNP_120m_particle_PROKKA_44959,106.46,52,52,8.39E+06,15,2,25,Oxidation (M); Deamidation (NQ); Formylation,11365,Core histone H2A/H2B/H3/H4
75,228,XP_003061756,106.46,52,52,8.39E+06,15,2,25,Oxidation (M); Deamidation (NQ); Formylation,11395,predicted protein  Micromonas pusilla CCMP1545
75,229,XP_003059520,106.46,52,52,8.39E+06,15,2,25,Oxidation (M); Deamidation (NQ); Formylation,11395,predicted protein  Micromonas pusilla CCMP1545
75,231,ETNP_90m_PROKKA_109358,106.46,52,52,8.39E+06,15,2,25,Oxidation (M); Deamidation (NQ); Formylation,11367,Core histone H2A/H2B/H3/H4
75,232,ETNP_70m_PROKKA_132488,106.46,52,52,8.39E+06,15,2,25,Oxidation (M); Deamidation (NQ); Formylation,11367,Core histone H2A/H2B/H3/H4
75,233,ETNP14_68mB_PROKKA_59955,106.46,52,52,8.39E+06,15,2,25,Oxidation (M); Deamidation (NQ); Formylation,11367,Core histone H2A/H2B/H3/H4
86,208,XP_002179286,106.21,52,52,6.34E+06,12,1,22,Oxidation (M); Deamidation (NQ); Formylation,11383,histone H4 isoform 1b  Phaeodactylum tricornutum CCAP 1055
86,209,EJK69577,106.21,52,52,6.34E+06,12,1,22,Oxidation (M); Deamidation (NQ); Formylation,11383,hypothetical protein THAOC_09145  Thalassiosira oceanica
86,210,XP_002179505,106.21,52,52,6.34E+06,12,1,22,Oxidation (M); Deamidation (NQ); Formylation,11383,histone H4 isoform 1a  Phaeodactylum tricornutum CCAP 1055
86,211,EJK72475,106.21,46,46,6.34E+06,12,1,22,Oxidation (M); Deamidation (NQ); Formylation,13036,hypothetical protein THAOC_05990  Thalassiosira oceanica
86,212,EJK63755,106.21,14,14,6.34E+06,12,1,22,Oxidation (M); Deamidation (NQ); Formylation,39773,hypothetical protein THAOC_15573 partial  Thalassiosira oceanica
162,179,ETNP_120m_particle_PROKKA_154518,106.15,19,19,,12,0,13,,48859,ATP synthase subunit beta
166,312,ETNP14_68maa_PROKKA_120276,106.01,15,15,,7,0,10,,50717,60 kDa chaperonin
209,262,ETNP14_68maa_PROKKA_173995,105.78,12,12,,5,0,9,,48214,Methionine gamma-lyase
110,213,ETNP_90m_PROKKA_154007,105.57,42,42,1.64E+05,10,1,14,,13144,50S ribosomal protein L7/L12
110,214,ETNP_120m_PROKKA_306576,105.57,42,42,1.64E+05,10,1,14,,13144,50S ribosomal protein L7/L12
110,215,ETNP_100m_PROKKA_36244,105.57,42,42,1.64E+05,10,1,14,,13144,50S ribosomal protein L7/L12
110,216,ETNP_110m_PROKKA_13764,105.57,42,42,1.64E+05,10,1,14,,13144,50S ribosomal protein L7/L12
110,217,ETNP_100m_particle_PROKKA_109179,105.57,42,42,1.64E+05,10,1,14,,13144,50S ribosomal protein L7/L12
130,605,WP_006170026,104.86,25,25,,9,0,13,,9871,DNA-binding protein Synechococcus sp WH 5701
123,1021,WP_011128881,104.68,27,27,1.17E+07,9,2,15,Oxidation (M); Deamidation (NQ); Methylation(others),17335,R-phycocyanin II alpha chain Synechococcus sp WH 8102
123,1022,NP_30m_PROKKA_02926,104.68,27,27,1.17E+07,9,2,15,Oxidation (M); Deamidation (NQ); Methylation(others),17301,R-phycocyanin-2 subunit alpha
107,358,XP_003059832,104.46,38,38,9.18E+06,13,9,18,Methylation(KR),14583,histone H2A  Micromonas pusilla CCMP1545
107,359,XP_003074738,104.46,37,37,9.18E+06,13,9,18,Methylation(KR),14945,H2a Histone H2A probable IC  Ostreococcus tauri
82,239,WP_011128994,104.41,23,23,,14,0,21,,43639,elongation factor Tu Synechococcus
187,567,WP_042850863,104.19,20,20,,7,0,8,Acetylation (Protein N-term),39184,cell division protein FtsZ Prochlorococcus sp MIT 0604
153,252,WP_027307190,103.87,26,26,1.24E+05,9,1,14,Carbamidomethylation; Deamidation (NQ),37246,amino acid ABC transporter substrate-binding protein Candidatus Pelagibacter ubique
81,285,ETNP_100m_particle_PROKKA_140022,103.64,52,52,3.09E+05,14,1,23,Oxidation (M); Deamidation (NQ); Formylation; Mutation,11381,Core histone H2A/H2B/H3/H4
185,344,ETNP14_120mab_PROKKA_93722,103.45,41,41,,9,0,11,Carbamidomethylation,19778,General L-amino acid-binding periplasmic protein AapJ precursor
137,426,ADB27566,103.24,9,9,5.32E+06,9,1,13,,57330,chaperonin GroEL chloroplast  Thalassiosira oceanica CCMP1005
181,376,WP_038543044,102.58,27,27,6.68E+05,4,1,8,,17502,30S ribosomal protein S7 Synechococcus sp KORDI-100
181,377,WP_011128992,102.58,27,27,6.68E+05,4,1,8,,17477,30S ribosomal protein S7 Synechococcus
94,366,ETNP_70m_PROKKA_20132,101.73,25,25,1.35E+06,14,3,22,Methylation(KR),19618,Core histone H2A/H2B/H3/H4
132,401,ETNP14_68maa_PROKKA_67735,101.51,35,35,,11,0,14,,12780,hypothetical protein
198,1559,ETNP14_120maa_PROKKA_71274,101.08,4,4,2.35E+06,5,1,7,Deamidation (NQ); Methylation(others),66930,Chaperone protein DnaK
159,355,WP_041484570,100.83,22,22,6.86E+05,7,3,10,,34180,DNA-directed RNA polymerase subunit alpha Prochlorococcus
195,1541,NP_868709,100.29,4,4,3.70E+05,5,1,7,Deamidation (NQ),76057,DnaK protein Rhodopirellula baltica SH 1
184,272,ETNP_60m_PROKKA_07894,100.03,14,14,1.45E+06,7,1,10,,44488,Elongation factor Tu
83,222,WP_028953685,100.02,42,42,7.19E+06,10,2,22,Oxidation (M); Dethiomethyl; Mutation,19143,bleomycin hydrolase Synechococcus
154,253,ETNP14_68maa_PROKKA_64086,99.93,19,19,,7,0,12,Carbamidomethylation,37979,General L-amino acid-binding periplasmic protein AapJ precursor
124,560,ETNP_100m_particle_PROKKA_45033,99.07,34,34,,10,0,13,Oxidation (M),13968,hypothetical protein
124,561,ETNP_120m_PROKKA_207479,99.07,34,34,,10,0,13,Oxidation (M),13968,hypothetical protein
124,562,ETNP_90m_PROKKA_81200,99.07,34,34,,10,0,13,Oxidation (M),13968,hypothetical protein
124,563,ETNP_120m_free_PROKKA_153271,99.07,34,34,,10,0,13,Oxidation (M),13968,hypothetical protein
250,1262,WP_025935256,98.08,7,7,6.91E+06,3,3,5,,38768,dihydroorotate oxidase Prochlorococcus
129,291,WP_011127357,98.02,39,39,1.17E+06,5,3,13,Oxidation (M),17372,allophycocyanin subunit alpha Synechococcus
129,290,WP_038546571,98.02,39,39,1.17E+06,5,3,13,Oxidation (M),17386,allophycocyanin Synechococcus sp KORDI-100
221,468,ETNP14_68maa_PROKKA_186418,97.86,11,11,,7,0,8,,41016,60 kDa chaperonin 5
223,855,ETNP_70m_PROKKA_76743,97.75,31,31,,4,0,6,Oxidation (M); Oxidation or Hydroxylation,15350,EF hand
235,380,ETNP14_68maa_PROKKA_165653,97.62,16,16,,11,0,12,,54592,ATP synthase subunit beta
235,382,ETNP14_68maa_PROKKA_154400,97.62,19,19,,11,0,12,,45463,ATP synthase subunit beta
235,381,ETNP14_68maa_PROKKA_144292,97.62,19,19,,11,0,12,,45700,ATP synthase subunit beta
235,383,ETNP14_68maa_PROKKA_140020,97.62,18,18,,11,0,12,,47670,ATP synthase subunit beta
235,384,ETNP14_68maa_PROKKA_97682,97.62,16,16,,11,0,12,,54496,ATP synthase subunit beta
235,389,ETNP_120m_particle_PROKKA_94543,95.68,13,13,,9,0,10,,52229,ATP synthase subunit beta
157,1114,WP_038543210,97.41,27,27,3.31E+05,8,1,11,Oxidation (M); Deamidation (NQ),17334,phycocyanin Synechococcus sp KORDI-100
188,157,WP_042849500,97.31,27,27,1.28E+06,8,6,8,Carbamidomethylation; Deamidation (NQ),37002,glyceraldehyde-3-phosphate dehydrogenase Prochlorococcus sp MIT 0604
283,713,WP_038546449,97.1,34,34,1.69E+06,5,3,5,Mutation,18783,hypothetical protein Synechococcus sp KORDI-100
182,365,ETNP_70m_PROKKA_96983,96.86,23,23,,11,0,12,,37241,ATP synthase subunit beta
167,367,WP_013962597,96.79,13,13,8.31E+05,8,2,12,,57876,molecular chaperone GroEL Roseobacter litoralis
190,250,ETNP_90m_PROKKA_137672,96.75,26,26,2.72E+06,6,4,7,Carbamylation,30531,Phosphoglycerate kinase
212,647,WP_012564402,96.56,11,11,,8,0,9,,57667,molecular chaperone GroEL Oligotropha carboxidovorans
212,654,WP_013913234,94.22,10,10,,7,0,7,,57806,molecular chaperone GroEL Oligotropha carboxidovorans
112,636,ETNP_70m_PROKKA_64991,96.49,43,43,,14,0,20,Methylation(KR),13534,Core histone H2A/H2B/H3/H4
228,515,WP_042850728,96.05,7,7,1.94E+06,5,4,7,,78849,polynucleotide phosphorylase Prochlorococcus sp MIT 0604
231,373,ETNP14_120maa_PROKKA_140717,95.67,17,17,,6,0,6,Carbamidomethylation; Mutation,33714,glycine betaine transporter periplasmic subunit
217,420,WP_009605489,95.58,10,10,2.06E+05,7,1,7,,57558,molecular chaperone GroEL SAR116 cluster alpha proteobacterium HIMB100
214,275,ETNP_140m_PROKKA_79475,95.51,18,18,9.93E+05,4,1,6,,31697,50S ribosomal protein L2
214,276,ETNP_100m_PROKKA_75061,95.51,16,16,9.93E+05,4,1,6,,35740,50S ribosomal protein L2
197,473,WP_038654357,94.96,19,19,4.26E+05,4,1,7,Carbamidomethylation; Mutation,31505,50S ribosomal protein L2 Prochlorococcus sp MIT 0801
193,396,WP_013046767,94.48,7,7,,6,0,7,,58177,molecular chaperone GroEL Candidatus Puniceispirillum marinum
165,254,WP_025890675,94.39,29,29,2.00E+06,11,5,13,Carbamidomethylation; Oxidation (M),35032,fructose 1 6-bisphosphatase Prochlorococcus
202,370,WP_042851051,93.57,38,38,3.89E+06,5,4,7,Mutation,17413,30S ribosomal protein S7 Prochlorococcus sp MIT 0604
287,643,WP_038652660,93.11,24,24,4.26E+05,5,1,5,Carbamidomethylation,22257,peroxiredoxin Prochlorococcus sp MIT 0801
163,242,XP_003056479,93.1,18,18,1.65E+06,10,5,10,Carbamidomethylation,49615,beta tubulin  Micromonas pusilla CCMP1545
261,296,ETNP14_68maa_PROKKA_85177,92.59,14,14,9.75E+05,8,1,9,,50890,ATP synthase subunit beta
261,297,ETNP_60m_PROKKA_33916,95.17,15,15,9.75E+05,8,1,9,,45083,ATP synthase subunit beta
145,451,WP_006172701,92.23,14,14,,12,0,13,,68377,molecular chaperone DnaK Synechococcus sp WH 5701
298,1233,ETNP_60m_PROKKA_00636,92.15,23,23,3.51E+06,4,4,4,,15023,ATP synthase epsilon chain
298,1234,ETNP_90m_PROKKA_91986,92.15,23,23,3.51E+06,4,4,4,,15023,ATP synthase epsilon chain
298,1235,ETNP_70m_PROKKA_134631,92.15,23,23,3.51E+06,4,4,4,,15023,ATP synthase epsilon chain
232,1240,ETNP_160m_PROKKA_206881,91.48,30,30,1.23E+06,3,1,6,Carbamylation,14820,30S ribosomal protein S7
232,1241,NP_85m_PROKKA_13246,91.48,26,26,1.23E+06,3,1,6,Carbamylation,17602,30S ribosomal protein S7
232,1242,ETNP_90m_PROKKA_125336,91.48,26,26,1.23E+06,3,1,6,Carbamylation,17572,30S ribosomal protein S7
232,1243,WP_011131147,91.48,26,26,1.23E+06,3,1,6,Carbamylation,17572,30S ribosomal protein S7 Prochlorococcus
232,1244,ETNP_100m_PROKKA_95633,91.48,26,26,1.23E+06,3,1,6,Carbamylation,17558,30S ribosomal protein S7
164,913,ETNP14_68maa_PROKKA_46247,91.4,42,42,1.27E+05,8,1,10,Mutation,18682,Flavodoxin
216,374,WP_036912644,91.25,18,18,9.84E+04,4,1,6,,31701,50S ribosomal protein L2 Prochlorococcus
216,375,WP_011131102,91.25,18,18,9.84E+04,4,1,6,,31715,50S ribosomal protein L2 Prochlorococcus marinus
196,388,NP_30m_PROKKA_12040,90.8,36,36,,4,0,9,,16164,Glutamine synthetase
161,338,WP_038654322,90.52,22,22,4.17E+05,7,1,10,,34193,DNA-directed RNA polymerase subunit alpha Prochlorococcus sp MIT 0801
262,494,ETNP14_120maa_PROKKA_147384,90.5,13,13,,8,0,9,,50851,ATP synthase subunit beta
262,521,NP_85m_PROKKA_22504,85.22,15,15,,7,0,8,,36765,ATP synthase subunit beta
102,701,XP_003080759,90.46,29,29,1.38E+07,8,4,20,Mutation,13731,histone H2B ISS  Ostreococcus tauri
102,702,XP_003082252,90.46,26,26,1.38E+07,8,4,20,Mutation,15314,histone H2B ISS  Ostreococcus tauri
102,703,ETNP_70m_PROKKA_54543,90.46,24,24,1.38E+07,8,4,20,Mutation,16840,Core histone H2A/H2B/H3/H4
102,706,XP_003062035,90.46,31,31,1.38E+07,8,4,20,Mutation,12701,predicted protein  Micromonas pusilla CCMP1545
102,707,XP_003058519,90.46,31,31,1.38E+07,8,4,20,Mutation,12701,predicted protein  Micromonas pusilla CCMP1545
102,708,XP_003055512,90.46,31,31,1.38E+07,8,4,20,Mutation,12701,histone H2B  Micromonas pusilla CCMP1545
183,632,XP_003082036,90.39,24,24,1.38E+07,8,2,9,Carbamidomethylation; Acetylation (N-term); Acetylation (K),18865,Histones H3 and H4 ISS  Ostreococcus tauri
183,633,ETNP_100m_particle_PROKKA_140021,90.39,22,22,1.38E+07,8,2,9,Carbamidomethylation; Acetylation (N-term); Acetylation (K),21085,Core histone H2A/H2B/H3/H4
211,467,WP_015350497,90.3,9,9,,7,0,8,,58433,chaperonin GroEL Myxococcus stipitatus
144,775,ETNP_70m_PROKKA_134597,90.28,32,32,9.49E+06,7,7,10,Carbamidomethylation; Oxidation (M),15788,Ribulose bisphosphate carboxylase small chain  chromosomal
144,776,ETNP_60m_PROKKA_34877,90.28,32,32,9.49E+06,7,7,10,Carbamidomethylation; Oxidation (M),15788,Ribulose bisphosphate carboxylase small chain  chromosomal
240,462,ETNP14_68maa_PROKKA_111883,90.05,8,8,3.29E+04,5,1,7,,58420,60 kDa chaperonin 5
240,514,ETNP14_120maa_PROKKA_154053,86.34,9,9,3.29E+04,4,1,5,,46605,60 kDa chaperonin 1
176,672,ETNP_90m_PROKKA_166636,89.91,15,15,4.83E+05,7,2,9,Mutation,33070,Bacterial actin-related protein
246,678,ETNP14_68maa_PROKKA_106869,89.85,12,12,,4,0,6,,38699,Cell division protein FtsZ
76,393,ETNP_90m_PROKKA_138320,89.62,27,27,1.11E+07,9,2,23,Oxidation (M); Dethiomethyl; Methylation(others),18490,C-phycoerythrin class 2 subunit beta
186,371,WP_011342550,89.52,11,11,,9,0,9,,58460,molecular chaperone GroEL Pelobacter carbinolicus
275,397,ETNP_70m_PROKKA_131722,89.24,25,25,3.81E+05,4,1,5,,20666,Chaperone protein dnaK2
270,369,YP_002808500,89.24,12,12,,5,0,6,,44226,translation elongation factor Tu chloroplast  Micromonas pusilla CCMP1545
239,301,ETNP_70m_PROKKA_100401,89.07,22,22,1.28E+06,8,6,10,Deamidation (NQ),44500,Elongation factor Tu
201,419,WP_011128947,89.03,15,15,9.23E+05,5,2,7,,33988,DNA-directed RNA polymerase subunit alpha Synechococcus
201,423,ETNP_90m_PROKKA_62994,89.03,14,14,9.23E+05,5,2,7,,36472,DNA-directed RNA polymerase subunit alpha
201,424,ETNP_120m_free_PROKKA_122165,89.03,14,14,9.23E+05,5,2,7,,36472,DNA-directed RNA polymerase subunit alpha
201,425,ETNP_120m_PROKKA_326174,89.03,14,14,9.23E+05,5,2,7,,36472,DNA-directed RNA polymerase subunit alpha
180,1354,ETNP_70m_PROKKA_50755,88.73,23,23,6.26E+06,5,5,9,Methylation(KR); Deamidation followed by esterification with ethanol,25614,Flavodoxin-B
180,1355,ETNP_60m_PROKKA_09314,88.73,23,23,6.26E+06,5,5,9,Methylation(KR); Deamidation followed by esterification with ethanol,25811,Flavodoxin
285,752,WP_011818131,88.62,11,11,1.68E+06,4,4,5,Oxidation (M); Deamidation (NQ),38681,dihydroorotate oxidase Prochlorococcus
285,753,NP_30m_PROKKA_04661,88.62,11,11,1.68E+06,4,4,5,Oxidation (M); Deamidation (NQ),38681,Divinyl chlorophyll a/b light-harvesting protein PcbA
233,1226,ETNP_70m_PROKKA_10121,88.58,19,19,1.36E+07,3,3,6,,14797,Acyl carrier protein
127,615,ETNP_100m_particle_PROKKA_07520,88.24,39,39,3.79E+06,11,2,17,Formylation; Methylation(KR),13678,Core histone H2A/H2B/H3/H4
139,436,NP_30m_PROKKA_23933,87.68,32,32,,9,0,12,Oxidation (M),14384,hypothetical protein
147,352,WP_011128712,87.62,18,18,7.38E+05,10,1,12,,58909,molecular chaperone GroEL Synechococcus sp WH 8102
247,888,WP_042851028,87.33,4,4,1.81E+06,6,4,6,,149630,DNA-directed RNA polymerase subunit beta Prochlorococcus sp MIT 0604
179,339,WP_038543623,87.16,37,37,,7,0,8,Oxidation (M),12811,AbrB family transcriptional regulator Synechococcus sp KORDI-100
142,915,XP_003063851,86.89,28,28,1.57E+07,9,7,13,Diethylation; Mutation,31614,photosystem II manganese-stabilizing polypeptide  Micromonas pusilla CCMP1545
213,691,EJK75097,86.64,13,13,2.20E+05,9,3,11,Mutation,29103,hypothetical protein THAOC_03193  Thalassiosira oceanica
178,458,ETNP_100m_particle_PROKKA_73776,86.52,20,20,1.92E+05,7,1,9,Mutation,34202,DNA-directed RNA polymerase subunit alpha
178,459,ETNP_120m_PROKKA_145480,86.52,20,20,1.92E+05,7,1,9,Mutation,34202,DNA-directed RNA polymerase subunit alpha
178,460,ETNP_100m_PROKKA_30173,86.52,20,20,1.92E+05,7,1,9,Mutation,34202,DNA-directed RNA polymerase subunit alpha
178,455,ETNP_90m_PROKKA_195974,86.52,20,20,1.92E+05,7,1,9,Mutation,34157,DNA-directed RNA polymerase subunit alpha
178,456,ETNP_100m_PROKKA_13907,86.52,20,20,1.92E+05,7,1,9,Mutation,34157,DNA-directed RNA polymerase subunit alpha
178,457,ETNP_120m_free_PROKKA_195221,86.52,20,20,1.92E+05,7,1,9,Mutation,34090,DNA-directed RNA polymerase subunit alpha
264,331,ETNP_100m_PROKKA_50983,86.12,16,16,,6,0,7,Oxidation (M),47305,Methionine gamma-lyase
264,332,ETNP_90m_PROKKA_42222,86.12,16,16,,6,0,7,Oxidation (M),47346,Methionine gamma-lyase
264,333,ETNP_100m_particle_PROKKA_70893,86.12,16,16,,6,0,7,Oxidation (M),47294,Methionine gamma-lyase
264,334,WP_036912517,86.12,16,16,,6,0,7,Oxidation (M),47323,O-acetylhomoserine aminocarboxypropyltransferase Prochlorococcus
264,346,ETNP_90m_PROKKA_44219,83.22,12,12,,5,0,6,Oxidation (M),47264,Methionine gamma-lyase
264,347,WP_011130253,83.22,12,12,,5,0,6,Oxidation (M),47318,O-acetylhomoserine aminocarboxypropyltransferase Prochlorococcus marinus
264,350,ETNP_140m_PROKKA_19166,83.22,13,13,,5,0,6,Oxidation (M),44632,Methionine gamma-lyase
205,495,WP_038651773,86.09,9,9,2.22E+06,6,6,7,Carbamidomethylation,83884,carboxysome shell protein Prochlorococcus sp MIT 0801
251,512,WP_011130745,85.82,5,5,1.27E+06,3,2,5,,78164,polyribonucleotide nucleotidyltransferase Prochlorococcus marinus
251,513,WP_038653825,85.82,5,5,1.27E+06,3,2,5,,78281,polynucleotide phosphorylase Prochlorococcus sp MIT 0801
199,941,WP_011128490,85.68,31,31,6.23E+05,5,1,8,Carbamidomethylation; Oxidation (M); Mutation,17046,nickel-containing superoxide dismutase precursor NISOD Synechococcus sp WH 8102
199,942,NP_30m_PROKKA_11631,85.68,31,31,6.23E+05,5,1,8,Carbamidomethylation; Oxidation (M); Mutation,16946,Superoxide dismutase [Ni] precursor
128,705,EJK65157,85.4,16,16,,10,0,16,Formylation; Methylation(KR); Glycidamide adduct,29086,hypothetical protein THAOC_14024  Thalassiosira oceanica
128,709,EJK63752,85.4,35,35,,10,0,16,Formylation; Methylation(KR); Glycidamide adduct,12825,hypothetical protein THAOC_15570  Thalassiosira oceanica
128,710,EJK52562,85.4,35,35,,10,0,16,Formylation; Methylation(KR); Glycidamide adduct,12825,hypothetical protein THAOC_28150  Thalassiosira oceanica
128,711,EJK66680,85.4,35,35,,10,0,16,Formylation; Methylation(KR); Glycidamide adduct,12825,hypothetical protein THAOC_12377  Thalassiosira oceanica
128,712,EJK60529,85.4,13,13,,10,0,16,Formylation; Methylation(KR); Glycidamide adduct,34853,hypothetical protein THAOC_19092  Thalassiosira oceanica
210,588,EJK54772,85.17,17,17,6.84E+05,7,1,7,Carbamidomethylation; Acetylation (N-term); Acetylation (K),24071,hypothetical protein THAOC_25571  Thalassiosira oceanica
257,651,WP_053951358,85.17,8,8,,4,0,5,,55113,F0F1 ATP synthase subunit alpha Candidatus Thioglobus autotrophica
293,568,ETNP_110m_PROKKA_06307,85.1,43,43,1.77E+06,3,1,4,Carbamidomethylation,8846,Photosystem I iron-sulfur center
293,569,ETNP_100m_PROKKA_74687,85.1,43,43,1.77E+06,3,1,4,Carbamidomethylation,8846,Photosystem I iron-sulfur center
293,570,ETNP_90m_PROKKA_156294,85.1,43,43,1.77E+06,3,1,4,Carbamidomethylation,8846,Photosystem I iron-sulfur center
293,571,ETNP_90m_PROKKA_181879,85.1,43,43,1.77E+06,3,1,4,Carbamidomethylation,8846,Photosystem I iron-sulfur center
293,572,ETNP14_68maa_PROKKA_164197,85.1,43,43,1.77E+06,3,1,4,Carbamidomethylation,8846,Photosystem I iron-sulfur center
293,573,ETNP_100m_particle_PROKKA_90902,85.1,43,43,1.77E+06,3,1,4,Carbamidomethylation,8846,Photosystem I iron-sulfur center
230,758,ETNP14_68mB_PROKKA_01574,84.79,30,30,4.98E+06,4,4,6,Mutation,12294,Photosystem II D2 protein
230,759,ETNP_70m_PROKKA_01185,84.79,21,21,4.98E+06,4,4,6,Mutation,17255,Photosystem II D2 protein
230,760,ETNP_150m_particle_PROKKA_43283,84.79,14,14,4.98E+06,4,4,6,Mutation,25598,Photosystem II D2 protein
230,761,ETNP_120m_free_PROKKA_148995,84.79,14,14,4.98E+06,4,4,6,Mutation,25598,Photosystem II D2 protein
230,762,YP_717205,84.79,9,9,4.98E+06,4,4,6,Mutation,39386,PsbD chloroplast  Ostreococcus tauri
230,763,ETNP_60m_PROKKA_20510,84.79,9,9,4.98E+06,4,4,6,Mutation,39386,Photosystem II D2 protein
230,764,ETNP_120m_particle_PROKKA_154513,84.79,9,9,4.98E+06,4,4,6,Mutation,39373,Photosystem II D2 protein
230,765,ETNP_70m_PROKKA_48869,84.79,9,9,4.98E+06,4,4,6,Mutation,39386,Photosystem II D2 protein
230,766,ETNP14_68maa_PROKKA_149938,84.79,9,9,4.98E+06,4,4,6,Mutation,39359,Photosystem II D2 protein
175,356,WP_025900755,84.49,16,16,2.35E+06,8,6,8,,67114,cell division protein FtsH Prochlorococcus
311,1963,ETNP_120m_particle_PROKKA_141508,84.4,12,12,1.90E+06,3,3,4,Carbamidomethylation; Mutation,27090,hypothetical protein
222,496,XP_002180309,84.28,14,14,0.00E+00,7,1,9,Deamidation (NQ); Mutation,32602,oxygen-evolving enhancer protein 1 precursor  Phaeodactylum tricornutum CCAP 1055
241,1204,WP_006000356,83.48,7,7,5.65E+05,7,3,8,Deamidation (NQ); Mutation,79639,flagellin-like Desulfuromonas acetoxidans
254,696,NP_30m_PROKKA_07332,83.45,43,43,1.55E+06,3,1,5,Carbamidomethylation,8828,Photosystem I iron-sulfur center
254,697,WP_007099573,83.45,43,43,1.55E+06,3,1,5,Carbamidomethylation,8828,photosystem I iron-sulfur center Cyanobacteria
254,698,WP_006172463,83.45,43,43,1.55E+06,3,1,5,Carbamidomethylation,8844,photosystem I iron-sulfur center Synechococcus sp WH 5701
254,716,ETNP_70m_PROKKA_88762,83.45,43,43,1.55E+06,3,1,5,Carbamidomethylation,8842,Photosystem I iron-sulfur center
254,717,ETNP14_68maa_PROKKA_121803,83.45,43,43,1.55E+06,3,1,5,Carbamidomethylation,8842,Photosystem I iron-sulfur center
254,718,WP_006850103,83.45,43,43,1.55E+06,3,1,5,Carbamidomethylation,8842,photosystem I iron-sulfur center Chroococcales
254,719,ETNP14_68maa_PROKKA_87488,83.45,43,43,1.55E+06,3,1,5,Carbamidomethylation,8842,Photosystem I iron-sulfur center
