Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja04-20170410,Area etnp-ja04-20170410,#Peptides,#Unique,#Spec etnp-ja04-20170410,PTM,Avg. Mass,Description
132,152402,ETNP14_120,112.51,18,18,0E0,10,1,10,,27591,hypothetical protein
180,103803,ETNP_160,112.03,14,14,1.2E5,7,2,7,Carbamidomethylation,57117,60 kDa chaperonin
255,152427,ETNP14_68,111.32,7,7,,3,0,5,,36766,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
255,152428,ETNP_120,111.32,7,7,,3,0,5,,36766,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
255,152430,ETNP_90,111.32,7,7,,3,0,5,,40436,Alpha-keto acid-binding periplasmic protein TakP precursor
255,152429,ETNP14_68,111.32,7,7,,3,0,5,,39987,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
255,152431,ETNP14_120,111.32,7,7,,3,0,5,,40752,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
255,44036,WP_019307727,111.32,7,7,,3,0,5,,40624,hypothetical protein SAR324 cluster bacterium SCGC AAA240-J09
255,152379,ETNP14_68,111.32,7,7,,3,0,5,,40639,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
255,152432,ETNP14_120,111.32,7,7,,3,0,5,,40645,Alpha-keto acid-binding periplasmic protein TakP precursor
255,152433,ETNP_300,111.32,7,7,,3,0,5,,40632,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
255,152434,NP_300,111.32,7,7,,3,0,5,,40632,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
255,152435,ETNP_180,111.32,7,7,,3,0,5,,40632,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
145,167801,ETNP_110,110.55,42,42,1.11E6,9,4,9,Carbamidomethylation,15643,hypothetical protein
145,167802,ETNP14_120,110.55,42,42,1.11E6,9,4,9,Carbamidomethylation,15715,hypothetical protein
87,167694,ETNP14_120,110.40,8,8,5.89E5,13,1,15,,143282,Respiratory nitrate reductase 1 alpha chain
151,134548,ETNP_180,110.37,43,43,5.42E6,8,8,9,,9916,DNA-binding protein HU 1
151,134549,ETNP_120,110.37,43,43,5.42E6,8,8,9,,9916,DNA-binding protein HU 1
151,134549,ETNP_120,110.37,43,43,5.42E6,8,8,9,,9916,DNA-binding protein HU 1
151,134551,ETNP_300,110.37,43,43,5.42E6,8,8,9,,9916,DNA-binding protein HU 1
151,134552,ETNP_140,110.37,43,43,5.42E6,8,8,9,,9916,DNA-binding protein HU 1
151,134553,ETNP_160,110.37,43,43,5.42E6,8,8,9,,9916,DNA-binding protein HU 1
151,134554,ETNP_110,110.37,43,43,5.42E6,8,8,9,,9916,DNA-binding protein HU 1
151,134555,ETNP_100,110.37,43,43,5.42E6,8,8,9,,9916,DNA-binding protein HU 1
55,152417,ETNP14_120,109.52,31,31,,22,0,24,Carbamidomethylation; Oxidation (M),39652,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
147,152325,ETNP14_120,109.12,15,15,3.29E6,6,2,9,,45184,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
147,152326,NP_300,109.12,15,15,3.29E6,6,2,9,,45565,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
159,267792,ETNP_120,108.77,25,25,2.61E6,7,7,8,,34812,NMT1/THI5 like protein
159,267793,ETNP14_120,108.77,25,25,2.61E6,7,7,8,,34827,NMT1/THI5 like protein
262,167949,ETNP_100,108.73,47,47,,2,0,5,,10057,hypothetical protein
130,167781,ETNP14_120,108.37,38,38,4.13E4,9,1,10,,16558,Phasin protein
163,133887,NP_85,107.94,22,22,2.02E6,6,3,8,Oxidation (M),28964,Ethylbenzene dehydrogenase
112,167652,NP_300,107.53,46,46,5.76E4,11,1,11,Carbamidomethylation,11688,hypothetical protein
75,167719,ETNP_120,107.14,30,30,1.86E6,15,1,18,,39368,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
75,167720,ETNP_160,107.14,30,30,1.86E6,15,1,18,,39393,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
111,167707,|#CONTAM#HBA_HUMAN|,106.94,33,33,4.54E7,4,4,12,Oxidation (M),15126,sp|#CONTAM#HBA_HUMAN|
150,167697,NP_85,106.81,43,43,2.42E6,7,5,9,Oxidation (M),8900,DNA-binding protein HU-beta
150,167698,NP_300,106.81,43,43,2.42E6,7,5,9,Oxidation (M),8900,DNA-binding protein HU-beta
150,167699,NP_100,106.81,43,43,2.42E6,7,5,9,Oxidation (M),8900,DNA-binding protein HU-beta
110,167708,NP_300,106.42,6,6,,12,0,12,,136528,Respiratory nitrate reductase 1 alpha chain
125,167782,NP_300,105.58,80,80,,10,0,10,,6378,hypothetical protein
91,134000,ETNP_110,105.14,23,23,1.98E6,12,1,14,Oxidation (M),34468,Chlorate reductase subunit gamma precursor
91,134001,ETNP14_120,105.14,22,22,1.98E6,12,1,14,Oxidation (M),36320,Chlorate reductase subunit gamma precursor
91,134002,ETNP_100,105.14,22,22,1.98E6,12,1,14,Oxidation (M),36380,Chlorate reductase subunit gamma precursor
91,134003,NP_85,105.14,22,22,1.98E6,12,1,14,Oxidation (M),36412,Chlorate reductase subunit gamma precursor
119,167695,SAR11,105.00,7,7,,9,0,11,,144432,Respiratory nitrate reductase 1 alpha chain
131,167713,NP_300,104.90,28,28,,9,0,10,,20897,Phasin protein
265,167947,ETNP_120,104.66,10,10,2.04E6,3,1,4,Carbamidomethylation,47370,hypothetical protein
265,167948,ETNP_100,104.66,10,10,2.04E6,3,1,4,Carbamidomethylation,49306,hypothetical protein
90,183833,ETNP_120,104.17,56,56,3.59E4,14,1,14,Carbamidomethylation,11651,Alpha-keto acid-binding periplasmic protein TakP precursor
102,167768,NP_300,103.96,7,7,,13,0,13,,144201,Respiratory nitrate reductase 1 alpha chain
102,167769,NP_85,103.96,7,7,,13,0,13,,144201,Respiratory nitrate reductase 1 alpha chain
102,167770,ETNP14_120,103.96,7,7,,13,0,13,,144201,Respiratory nitrate reductase 1 alpha chain
102,167771,NP_125,103.96,7,7,,13,0,13,,144201,Respiratory nitrate reductase 1 alpha chain
99,152258,ETNP_300,103.95,17,17,6.85E6,11,11,13,Carbamidomethylation,67558,Methanol dehydrogenase [cytochrome c] subunit 1
99,152259,NP_300,103.95,16,16,6.85E6,11,11,13,Carbamidomethylation,71720,Methanol dehydrogenase [cytochrome c] subunit 1 precursor
99,249825,ETNP_140,103.95,16,16,6.85E6,11,11,13,Carbamidomethylation,72677,Methanol dehydrogenase [cytochrome c] subunit 1 precursor
223,152352,NP_125,103.80,15,15,5.75E5,6,2,6,,39150,Spermidine/putrescine-binding periplasmic protein precursor
79,167664,ETNP_120,103.64,26,26,8.96E4,14,2,17,,39404,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
79,167664,ETNP_120,103.64,26,26,8.96E4,14,2,17,,39404,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
205,134818,ETNP_120,103.51,8,8,,5,0,6,,56943,60 kDa chaperonin
166,134264,ETNP14_120,103.44,16,16,0E0,8,1,8,,55907,60 kDa chaperonin 5
296,152635,NP_300,103.23,10,10,,4,0,4,,36819,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
220,167953,ETNP_120,102.56,47,47,1.2E4,6,1,6,Carbamidomethylation,7932,hypothetical protein
169,134697,NP_300,102.39,14,14,,7,0,8,,35711,General L-amino acid-binding periplasmic protein AapJ precursor
302,167951,NP_85,102.19,47,47,6.35E4,2,1,4,,10058,hypothetical protein
302,167952,ETNP_120,102.19,32,32,6.35E4,2,1,4,,14848,hypothetical protein
251,167959,ETNP_120,101.66,15,15,5.49E5,4,1,5,,30230,hypothetical protein
142,134179,ETNP14_68,101.65,13,13,,7,0,9,,36302,General L-amino acid-binding periplasmic protein AapJ precursor
219,167679,ETNP_180,100.13,7,7,,5,0,6,,57897,60 kDa chaperonin
174,60938,WP_006001660,99.34,10,10,4.75E4,6,1,7,,57890,molecular chaperone GroEL Desulfuromonas acetoxidans
263,267934,NP_300,99.18,24,24,1.02E6,2,2,5,Carbamidomethylation,17281,LysM domain/BON superfamily protein
263,267935,ETNP_120,99.18,24,24,1.02E6,2,2,5,Carbamidomethylation,17268,LysM domain/BON superfamily protein
263,267936,NP_125,99.18,24,24,1.02E6,2,2,5,Carbamidomethylation,17268,LysM domain/BON superfamily protein
187,102681,ETNP14_120,98.74,7,7,,6,0,7,,58039,60 kDa chaperonin
187,167786,ETNP_120,98.74,9,9,,6,0,7,,47048,60 kDa chaperonin
161,134503,NP_300,98.30,45,45,2.93E5,7,1,8,,8031,hypothetical protein
161,134504,ETNP_300,98.30,45,45,2.93E5,7,1,8,,8031,hypothetical protein
161,230737,ETNP_120,98.30,45,45,2.93E5,7,1,8,,8031,hypothetical protein
161,230738,ETNP_140,98.30,45,45,2.93E5,7,1,8,,8031,hypothetical protein
161,134507,ETNP14_120,98.30,45,45,2.93E5,7,1,8,,8031,hypothetical protein
161,230737,ETNP_120,98.30,45,45,2.93E5,7,1,8,,8031,hypothetical protein
161,230740,ETNP_180,98.30,45,45,2.93E5,7,1,8,,8031,hypothetical protein
156,134134,ETNP_180,98.15,9,9,,7,0,8,,57639,60 kDa chaperonin 5
156,167722,ETNP_140,98.15,9,9,,7,0,8,,57639,60 kDa chaperonin 5
156,167723,ETNP_160,98.15,9,9,,7,0,8,,57639,60 kDa chaperonin 5
156,167724,ETNP_120,98.15,9,9,,7,0,8,,57639,60 kDa chaperonin 5
303,168030,NP_125,97.56,16,16,9E3,3,1,4,,17694,Peptidoglycan-associated lipoprotein precursor
303,168031,ETNP_120,97.56,15,15,9E3,3,1,4,,19220,Peptidoglycan-associated lipoprotein precursor
303,152587,NP_300,97.56,15,15,9E3,3,1,4,,19250,Peptidoglycan-associated lipoprotein precursor
294,152350,ETNP_300,97.50,12,12,8.14E5,4,2,4,,37108,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
294,152351,ETNP_120,97.50,11,11,8.14E5,4,2,4,,39818,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
175,167772,NP_300,97.44,13,13,4.46E4,7,2,7,Carbamidomethylation,59833,Respiratory nitrate reductase 1 beta chain
246,102833,ETNP_180,97.25,10,10,,5,0,5,Carbamidomethylation,57820,60 kDa chaperonin
162,152467,ETNP_160,97.17,9,9,6.98E4,7,2,8,,106182,Formate dehydrogenase-O major subunit precursor
162,152468,ETNP_140,97.17,9,9,6.98E4,7,2,8,,106906,Formate dehydrogenase H
162,152466,ETNP_180,97.17,10,10,6.98E4,7,2,8,,99155,Formate dehydrogenase H
121,167728,ETNP14_120,97.03,19,19,,9,0,11,,43580,Elongation factor Tu
153,167686,ETNP14_68,96.98,24,24,2.63E4,8,1,9,,33263,Elongation factor Tu
257,102974,NP_100,96.93,49,49,1.1E6,4,1,5,Oxidation (M),10630,10 kDa chaperonin 1
212,43752,KHE93198,96.47,8,8,9.87E5,6,6,6,,75635,hydrazine synthase BC subunit Candidatus Scalindua brodae
212,167908,NP_85,96.47,14,14,9.87E5,6,6,6,,42438,Cytochrome c551 peroxidase precursor
212,167909,ETNP_120,96.47,13,13,9.87E5,6,6,6,,46658,Di-haem cytochrome c peroxidase
247,102580,ETNP14_120,96.11,11,11,0E0,5,1,5,Carbamidomethylation,57474,60 kDa chaperonin
227,134190,ETNP14_120,96.07,9,9,6.27E5,2,1,6,Carbamidomethylation,39216,Bacterial extracellular solute-binding protein
227,134191,ETNP14_68,96.07,9,9,6.27E5,2,1,6,Carbamidomethylation,39216,Bacterial extracellular solute-binding protein
277,167693,ETNP_140,95.98,14,14,5.56E5,4,4,4,Carbamidomethylation,44038,Acetyl-CoA acetyltransferase
277,167692,ETNP_120,95.98,43,43,5.56E5,4,4,4,Carbamidomethylation,13553,Acetyl-CoA acetyltransferase
140,102308,ETNP14_68,95.55,10,10,,6,0,9,,57177,60 kDa chaperonin 5
297,360,XP_003061104,95.26,10,10,3.69E6,3,1,4,,41766,actin flagellar inner arm intermediate chain  Micromonas pusilla CCMP1545
229,469,WP_015895894,95.08,7,7,,5,0,5,,58788,molecular chaperone GroEL Acidobacterium capsulatum
106,167762,ETNP14_120,95.01,48,48,,11,0,12,Oxidation (M),10161,hypothetical protein
177,167849,NP_100,94.93,11,11,2.06E5,7,1,7,Carbamidomethylation,59993,Respiratory nitrate reductase 2 beta chain
185,134372,ETNP14_120,94.81,35,35,,6,0,7,,7967,hypothetical protein
185,134373,ETNP14_68,94.81,35,35,,6,0,7,,7967,hypothetical protein
113,103525,ETNP_100,94.69,40,40,9.71E5,10,5,11,,22020,hypothetical protein
113,103528,ETNP_300,94.69,35,35,9.71E5,10,5,11,,25132,hypothetical protein
113,103530,ETNP_140,94.69,35,35,9.71E5,10,5,11,,25132,hypothetical protein
113,103529,ETNP_180,94.69,35,35,9.71E5,10,5,11,,25132,hypothetical protein
193,267794,ETNP_140,94.40,54,54,6.07E4,7,1,7,,12911,Phasin protein
193,267795,ETNP_120,94.40,47,47,6.07E4,7,1,7,,14591,Phasin protein
238,103358,NP_300,94.26,7,7,,5,0,5,,58079,60 kDa chaperonin
97,167776,ETNP14_120,93.95,44,44,,13,0,13,,10276,Alpha-keto acid-binding periplasmic protein TakP precursor
116,102747,ETNP14_120,93.76,29,29,,8,0,11,,25886,General L-amino acid-binding periplasmic protein AapJ precursor
186,371,WP_011342550,93.75,9,9,,6,0,7,,58460,molecular chaperone GroEL Pelobacter carbinolicus
107,102551,ETNP14_68,93.69,22,22,,9,0,12,Carbamidomethylation; Oxidation (M),35573,General L-amino acid-binding periplasmic protein AapJ precursor
194,152464,ETNP_120,93.66,10,10,8.67E4,6,1,7,,80098,Formate dehydrogenase H
135,102273,SAR11,93.58,10,10,,7,0,9,,56854,60 kDa chaperonin 5
135,102274,NP_300,93.58,9,9,,7,0,9,,58375,60 kDa chaperonin 5
182,102332,ETNP14_120,93.30,7,7,,6,0,7,,58327,60 kDa chaperonin 5
182,102330,ETNP_180,93.30,8,8,,6,0,7,,46543,60 kDa chaperonin 5
218,101908,NP_300,92.72,9,9,1.18E5,6,1,6,,58576,60 kDa chaperonin 1
92,167744,ETNP_180,92.32,24,24,1.4E5,11,1,14,,35635,Alpha-keto acid-binding periplasmic protein TakP precursor
92,167745,ETNP_300,92.32,22,22,1.4E5,11,1,14,,38887,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
92,167746,ETNP_160,92.32,22,22,1.4E5,11,1,14,,38887,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
92,167747,ETNP14_120,92.32,22,22,1.4E5,11,1,14,,39071,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
92,167748,ETNP_120,92.32,22,22,1.4E5,11,1,14,,38887,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
287,102943,NP_300,91.67,43,43,,3,0,4,Oxidation (M),9237,10 kDa chaperonin 5
287,167733,ETNP14_120,91.67,38,38,,3,0,4,Oxidation (M),10556,10 kDa chaperonin 5
287,167734,ETNP14_120,91.67,38,38,,3,0,4,Oxidation (M),10613,10 kDa chaperonin 1
287,167735,ETNP14_120,91.67,38,38,,3,0,4,Oxidation (M),10499,10 kDa chaperonin 5
287,102946,NP_125,91.67,38,38,,3,0,4,Oxidation (M),10499,10 kDa chaperonin 5
287,167736,ETNP14_120,91.67,38,38,,3,0,4,Oxidation (M),10485,10 kDa chaperonin 5
287,102944,SAR11,91.67,38,38,,3,0,4,Oxidation (M),10599,10 kDa chaperonin 2
287,167737,ETNP14_120,91.67,38,38,,3,0,4,Oxidation (M),10527,10 kDa chaperonin 5
287,167738,ETNP_120,91.67,38,38,,3,0,4,Oxidation (M),10543,10 kDa chaperonin 5
287,167734,ETNP14_120,91.67,38,38,,3,0,4,Oxidation (M),10613,10 kDa chaperonin 1
287,102945,ETNP14_68,91.67,38,38,,3,0,4,Oxidation (M),10613,10 kDa chaperonin 1
287,102949,NP_100,91.67,38,38,,3,0,4,Oxidation (M),10615,10 kDa chaperonin 5
287,61010,WP_022735528,91.67,38,38,,3,0,4,Oxidation (M),10688,molecular chaperone GroES Candidatus Pelagibacter ubique
287,167740,ETNP14_120,91.67,38,38,,3,0,4,Oxidation (M),10658,10 kDa chaperonin 5
287,102950,NP_300,91.67,38,38,,3,0,4,Oxidation (M),10616,10 kDa chaperonin 5
287,167741,ETNP14_68,91.67,38,38,,3,0,4,Oxidation (M),10670,10 kDa chaperonin 1
179,134714,ETNP14_120,90.91,33,33,,6,0,7,,8121,hypothetical protein
179,134469,ETNP14_120,90.91,33,33,,6,0,7,,8083,hypothetical protein
179,134707,ETNP14_120,90.91,33,33,,6,0,7,,8094,hypothetical protein
179,134708,ETNP14_120,90.91,33,33,,6,0,7,,8094,hypothetical protein
179,134710,ETNP14_68,90.91,33,33,,6,0,7,,8094,hypothetical protein
192,134240,ETNP14_120,90.88,35,35,,6,0,7,,8062,hypothetical protein
192,134513,ETNP14_120,90.88,35,35,,6,0,7,,8045,hypothetical protein
192,134514,ETNP14_68,90.88,35,35,,6,0,7,,8045,hypothetical protein
160,133866,ETNP14_120,90.84,17,17,,7,0,8,Oxidation (M),32866,Ethylbenzene dehydrogenase
160,133876,ETNP_120,90.84,14,14,,7,0,8,Oxidation (M),39122,Chlorate reductase subunit gamma precursor
190,102523,ETNP14_120,90.42,6,6,,6,0,7,,57900,60 kDa chaperonin
190,102515,ETNP_110,90.42,6,6,,6,0,7,,56225,60 kDa chaperonin
123,167805,ETNP14_120,90.38,16,16,,9,0,11,,43480,Elongation factor Tu
308,168140,NP_300,90.30,12,12,1.16E6,3,3,4,,26626,hypothetical protein
248,134072,|#CONTAM#K1C9_HUMAN|,89.66,15,15,9.31E5,4,4,5,,62129,sp|#CONTAM#K1C9_HUMAN|
236,167742,ETNP14_120,89.41,12,12,8.58E4,5,1,5,Oxidation (M),40593,Bacterial extracellular solute-binding protein
236,167743,SAR11,89.41,12,12,8.58E4,5,1,5,Oxidation (M),40593,hypothetical protein
217,167817,NP_85,89.28,39,39,3.63E6,6,6,6,,12454,Nitrogen regulatory protein P-II 2
217,167818,ETNP_150,89.28,39,39,3.63E6,6,6,6,,12443,Nitrogen regulatory protein P-II 2
217,167819,NP_300,89.28,39,39,3.63E6,6,6,6,,12457,Nitrogen regulatory protein P-II 2
217,167820,ETNP_90,89.28,39,39,3.63E6,6,6,6,,12438,Nitrogen regulatory protein P-II 2
217,167821,ETNP_120,89.28,39,39,3.63E6,6,6,6,,12457,Nitrogen regulatory protein P-II 2
217,167822,ETNP_120,89.28,39,39,3.63E6,6,6,6,,12457,Nitrogen regulatory protein P-II 2
217,167823,ETNP_100,89.28,39,39,3.63E6,6,6,6,,12457,Nitrogen regulatory protein P-II 2
217,167824,ETNP14_120,89.28,39,39,3.63E6,6,6,6,,12457,Nitrogen regulatory protein P-II 2
217,167825,ETNP_100,89.28,39,39,3.63E6,6,6,6,,12438,Nitrogen regulatory protein P-II 2
217,167826,ETNP14_120,89.28,39,39,3.63E6,6,6,6,,12438,Nitrogen regulatory protein P-II 2
217,167827,NP_300,89.28,39,39,3.63E6,6,6,6,,12438,Nitrogen regulatory protein P-II 2
217,167828,ETNP_110,89.28,39,39,3.63E6,6,6,6,,12457,Nitrogen regulatory protein P-II 2
217,167829,ETSP_PROKKA,89.28,39,39,3.63E6,6,6,6,,12438,Nitrogen regulatory protein P-II 2
217,167830,SAR11,89.28,38,38,3.63E6,6,6,6,,12789,Nitrogen regulatory protein P-II 2
117,183827,ETNP_150,89.00,7,7,,11,0,11,,143052,Respiratory nitrate reductase 1 alpha chain
117,167766,ETNP_180,89.00,7,7,,11,0,11,,143052,Respiratory nitrate reductase 1 alpha chain
260,103795,ETNP14_68,88.67,5,5,,5,0,5,,57808,60 kDa chaperonin
225,167998,|#CONTAM#ALBU_HUMAN|,88.59,7,7,1.5E6,5,4,6,,69367,sp|#CONTAM#ALBU_HUMAN|
133,167787,ETNP14_120,88.52,16,16,,8,0,10,,43423,Elongation factor Tu
206,167778,ETNP14_120,88.52,9,9,,5,0,6,,57849,60 kDa chaperonin 5
172,152377,ETNP_120,87.86,20,20,9.6E5,7,7,8,,17148,PEP-CTERM motif protein
254,183915,ETNP_120,87.79,7,7,1.87E6,3,2,5,,36254,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
254,183920,ETNP14_120,87.79,6,6,1.87E6,3,2,5,,41974,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
254,183921,ETNP_110,87.79,6,6,1.87E6,3,2,5,,41974,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
254,183922,NP_300,87.79,6,6,1.87E6,3,2,5,,41974,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
254,183923,SAR11,87.79,6,6,1.87E6,3,2,5,,41974,Monocarboxylate 2-oxoacid-binding periplasmic protein
254,183916,ETNP_110,87.79,6,6,1.87E6,3,2,5,,37409,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
254,183864,ETNP_100,87.79,6,6,1.87E6,3,2,5,,37425,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
254,183917,ETNP14_120,87.79,6,6,1.87E6,3,2,5,,37427,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
254,183865,ETNP_150,87.79,6,6,1.87E6,3,2,5,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
254,183866,NP_85,87.79,6,6,1.87E6,3,2,5,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
254,183867,ETNP_110,87.79,6,6,1.87E6,3,2,5,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
254,183868,NP_300,87.79,6,6,1.87E6,3,2,5,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
254,183869,ETNP_100,87.79,6,6,1.87E6,3,2,5,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
254,183870,ETNP14_68,87.79,6,6,1.87E6,3,2,5,,41047,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
254,183918,NP_300,87.79,6,6,1.87E6,3,2,5,,41040,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
254,183919,ETNP_120,87.79,6,6,1.87E6,3,2,5,,41359,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
127,134584,ABS63370.1,87.50,2,2,0E0,4,1,10,,96684,ATPase AAA-2 domain protein [Parvibaculum lavamentivorans DS-1]
141,102117,ABI78727.1,87.16,9,9,,6,0,9,,57853,chaperonin GroEL [Hyphomonas neptunium ATCC 15444]
136,102269,SAR11,87.14,9,9,,7,0,9,,58478,60 kDa chaperonin 5
136,102268,ETNP14_68,87.14,9,9,,7,0,9,,58448,60 kDa chaperonin 5
154,134582,WP_012180368.1,86.87,3,3,0E0,4,1,9,,93872,ATP-dependent chaperone ClpB [Salinispora arenicola]
215,167621,ETNP_140,86.56,49,49,2.65E6,4,4,6,,12241,Phasin protein
215,167622,ETNP_120,86.56,49,49,2.65E6,4,4,6,,12241,Phasin protein
215,167622,ETNP_120,86.56,49,49,2.65E6,4,4,6,,12241,Phasin protein
215,167624,NP_300,86.56,49,49,2.65E6,4,4,6,,12241,Phasin protein
215,167625,ETNP_150,86.56,49,49,2.65E6,4,4,6,,12241,Phasin protein
298,152282,ETNP_300,86.47,35,35,2.05E5,3,1,4,,9824,hypothetical protein
221,25782,KUK93587,86.14,5,5,,5,0,6,,60336,60 kDa chaperonin Marinimicrobia bacterium 46_43
289,152798,ETNP_120,85.95,9,9,6.6E5,4,2,4,,58218,Glutathione-binding protein GsiB precursor
289,152799,ETNP_300,85.95,9,9,6.6E5,4,2,4,,58218,Glutathione-binding protein GsiB precursor
231,102096,ETNP_120,85.90,29,29,2.63E5,5,1,5,,14995,hypothetical protein
231,102097,ETNP_120,85.90,28,28,2.63E5,5,1,5,,15516,hypothetical protein
210,152380,NP_100,85.31,13,13,1.31E6,6,1,6,,44655,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
210,152381,NP_125,85.31,13,13,1.31E6,6,1,6,,44625,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
210,183846,ETNP_100,85.31,13,13,1.31E6,6,1,6,,44665,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
232,167873,ETNP14_120,85.18,7,7,,4,0,5,,58138,60 kDa chaperonin 5
350,267829,ETNP_180,85.04,11,11,1.18E6,3,3,3,Carbamidomethylation,35657,glycine betaine transporter periplasmic subunit
350,267830,ETNP_160,85.04,11,11,1.18E6,3,3,3,Carbamidomethylation,35657,glycine betaine transporter periplasmic subunit
350,267831,ETNP_300,85.04,11,11,1.18E6,3,3,3,Carbamidomethylation,35657,glycine betaine transporter periplasmic subunit
350,267832,ETNP_120,85.04,11,11,1.18E6,3,3,3,Carbamidomethylation,35687,glycine betaine transporter periplasmic subunit
350,267833,ETNP_120,85.04,11,11,1.18E6,3,3,3,Carbamidomethylation,35687,glycine betaine transporter periplasmic subunit
235,134516,ETNP_160,84.36,25,25,9.76E5,4,4,5,Carbamidomethylation,23585,Substrate binding domain of ABC-type glycine betaine transport system
235,134320,ETNP_120,84.36,20,20,9.76E5,4,4,5,Carbamidomethylation,29408,glycine betaine transporter periplasmic subunit
235,134321,ETNP_120,84.36,18,18,9.76E5,4,4,5,Carbamidomethylation,32648,glycine betaine transporter periplasmic subunit
235,134322,ETNP_180,84.36,17,17,9.76E5,4,4,5,Carbamidomethylation,34636,glycine betaine transporter periplasmic subunit
143,167688,NP_300,84.24,32,32,1.02E6,5,1,9,,15241,Phasin protein
258,167773,NP_300,84.08,18,18,2.24E6,5,2,5,Carbamidomethylation,40385,Receptor family ligand binding region
258,167774,ETNP_120,84.08,18,18,2.24E6,5,2,5,Carbamidomethylation,40385,Receptor family ligand binding region
258,167775,ETNP_160,84.08,18,18,2.24E6,5,2,5,Carbamidomethylation,40385,Receptor family ligand binding region
267,152772,AMC11818.1,83.89,7,7,0E0,4,1,4,,57707,molecular chaperone GroEL [Lutibacter profundi]
224,152678,ETNP_140,83.87,12,12,0E0,6,2,6,,43109,Elongation factor Tu
134,152313,ETNP14_68,83.60,15,15,,9,0,9,Oxidation (M),38974,Alpha-keto acid-binding periplasmic protein TakP precursor
266,134474,ACL67061.1,83.18,7,7,,4,0,4,,58111,chaperonin GroEL [Anaeromyxobacter dehalogenans 2CP-1]
144,102053,ABE39462.1,82.83,8,8,,6,0,9,,57974,chaperonin GroEL [Rhodopseudomonas palustris BisB5]
259,152510,ETNP_100,82.72,14,14,2.4E5,4,1,5,,43383,Nitrate reductase
259,152511,ETNP_120,82.72,12,12,2.4E5,4,1,5,,49008,Nitrate reductase
250,267826,ETNP14_68,82.72,9,9,,4,0,5,,38727,60 kDa chaperonin 5
234,167914,NP_125,82.49,27,27,,4,0,5,,14395,Phasin protein
269,167916,ETNP14_120,82.40,8,8,,4,0,4,,57863,60 kDa chaperonin
96,152988,NP_300,82.02,29,29,1.95E6,12,4,13,Oxidation (M),25832,Alpha-keto acid-binding periplasmic protein TakP precursor
158,267847,ETNP_120,81.92,10,10,,7,0,8,Carbamidomethylation,59836,Respiratory nitrate reductase 2 beta chain
158,267848,ETNP_100,81.92,10,10,,7,0,8,Carbamidomethylation,59476,Respiratory nitrate reductase 2 beta chain
188,102441,ACI99975.1,81.79,7,7,,5,0,7,,57761,chaperonin GroL  putative [Rhodospirillum centenum SW]
200,167897,ETNP_110,81.76,12,12,4.71E5,6,1,7,,42914,Elongation factor Tu
200,167898,NP_100,81.76,12,12,4.71E5,6,1,7,,43103,Elongation factor Tu
200,167899,ETNP14_120,81.76,12,12,4.71E5,6,1,7,,43103,Elongation factor Tu
