Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
152,537,ETNP14_68maa_PROKKA_146431,140.61,16,6,2,Oxidation (M); Oxidation (HW); Tryptophan oxidation to kynurenin; Dihydroxy,39397,Photosystem Q(B) protein precursor
152,536,ETNP_160m_PROKKA_60459,140.61,16,6,2,Oxidation (M); Oxidation (HW); Tryptophan oxidation to kynurenin; Dihydroxy,39397,Photosystem Q(B) protein precursor
152,535,WP_011129798,140.61,16,6,2,Oxidation (M); Oxidation (HW); Tryptophan oxidation to kynurenin; Dihydroxy,39412,photosystem II protein D1 Prochlorococcus marinus
283,529,NP_85m_PROKKA_22382,140.50,55,7,3,Acetylation (N-term),12199,hypothetical protein
283,528,ETNP_100m_particle_PROKKA_71648,140.50,55,7,3,Acetylation (N-term),12199,hypothetical protein
283,527,ETNP_140m_PROKKA_142236,140.50,55,7,3,Acetylation (N-term),12199,hypothetical protein
283,526,ETNP_110m_PROKKA_30272,140.50,55,7,3,Acetylation (N-term),12199,hypothetical protein
283,525,ETNP_90m_PROKKA_181228,140.50,55,7,3,Acetylation (N-term),12199,hypothetical protein
283,809,ETNP_120m_particle_PROKKA_00026,133.24,64,6,3,Acetylation (Protein N-term),8719,hypothetical protein
201,496,ETNP_100m_particle_PROKKA_145658,140.35,65,10,0,Pyro-glu from Q; Carbamidomethylation (DHKE  X@N-term); Mutation,15112,Tubulin/FtsZ family  GTPase domain
173,685,WP_042251421,140.17,10,13,1,Pyro-glu from Q; Deoxy; Mutation,131969,nitrate oxidoreductase subunit alpha  partial Nitrospina gracilis
367,493,ETNP_120m_PROKKA_308260,139.70,7,5,4,,110932,Phycobiliprotein ApcE
367,492,ETNP_120m_free_PROKKA_243018,139.70,7,5,4,,110932,Phycobiliprotein ApcE
365,939,ETNP14_68maa_PROKKA_154991,139.67,21,6,4,Carbamidomethylation,40175,Bacterial extracellular solute-binding protein
365,938,ETNP_120m_PROKKA_44499,139.67,21,6,4,Carbamidomethylation,40193,Bacterial extracellular solute-binding protein
365,937,ETNP_180m_PROKKA_181026,139.67,21,6,4,Carbamidomethylation,40175,Bacterial extracellular solute-binding protein
197,163,WP_011131148,139.00,17,10,2,Carbamidomethylation; Carboxymethyl,75639,elongation factor G Prochlorococcus marinus
212,1467,ETNP_120m_PROKKA_308777,138.79,49,8,3,Carbamidomethylation,15899,Photosystem I reaction center subunit II
212,1466,ETNP_100m_particle_PROKKA_00522,138.79,49,8,3,Carbamidomethylation,15899,Photosystem I reaction center subunit II
167,566,WP_011127365,138.58,13,8,1,Carbamidomethylation; Oxidation (M); Pyro-glu from Q,54069,ATP synthase subunit alpha Synechococcus sp WH 8102
239,1542,WP_014103292,138.47,7,6,1,,69859,molecular chaperone DnaK Micavibrio aeruginosavorus
219,98,ETNP_100m_PROKKA_81792,137.89,38,10,1,Oxidation (M),40633,30S ribosomal protein S1
219,97,ETNP_140m_PROKKA_01855,137.89,38,10,1,Oxidation (M),40633,30S ribosomal protein S1
219,96,ETNP_90m_PROKKA_94809,137.89,38,10,1,Oxidation (M),40647,30S ribosomal protein S1
217,2605,ETNP_120m_PROKKA_53703,137.73,23,6,0,Oxidation (M),9984,DNA-binding protein HU
217,2604,ETNP_90m_PROKKA_75926,137.73,23,6,0,Oxidation (M),10025,DNA-binding protein HU
174,714,ETNP14_68maa_PROKKA_93702,137.61,40,8,0,Carbamidomethylation,15614,Photosystem I reaction center subunit II
305,1743,WP_011786774,137.17,7,6,0,,69369,molecular chaperone DnaK Marinobacter hydrocarbonoclasticus
480,1159,ETNP_100m_PROKKA_03750,137.06,24,3,2,,19762,ATP synthase subunit delta
480,1158,ETNP_90m_PROKKA_111296,137.06,24,3,2,,19762,ATP synthase subunit delta
480,1157,ETNP_100m_particle_PROKKA_135114,137.06,24,3,2,,19776,ATP synthase subunit delta
480,1156,ETNP_160m_PROKKA_111843,137.06,24,3,2,,19762,ATP synthase subunit delta
480,1155,ETNP_120m_PROKKA_108747,137.06,24,3,2,,19762,ATP synthase subunit delta
240,114,WP_011131035,136.94,36,10,1,Oxidation (M),40545,30S ribosomal protein S1 Prochlorococcus marinus
240,113,WP_036911164,136.94,36,10,1,Oxidation (M),40520,30S ribosomal protein S1 Prochlorococcus
374,613,ETNP_160m_PROKKA_13518,136.26,17,7,0,,45072,ATP synthase subunit beta
374,614,ETNP14_120maa_PROKKA_147384,136.26,15,7,0,,50851,ATP synthase subunit beta
238,1541,ETNP_60m_PROKKA_17178,135.89,19,8,0,Deamidation (NQ); Ubiquitin,31083,Photosystem II protein
208,494,ETNP14_68maa_PROKKA_177942,135.46,22,8,0,Deamidation (NQ); Oxidation (M),43232,Elongation factor Tu
169,1570,ETNP_100m_PROKKA_92665,135.45,30,7,1,Carbamidomethylation; Carboxymethyl; Dehydration; Mutation,23940,Photosystem I reaction center subunit III precursor
284,575,ETNP_140m_PROKKA_43220,135.20,40,5,1,Deamidation (NQ); Oxidation (M); Replacement of proton with ammonium ion,17588,30S ribosomal protein S7
226,355,WP_036911021,134.55,45,8,1,Oxidation (M),13248,50S ribosomal protein L7L12 Prochlorococcus
226,357,ETNP_120m_free_PROKKA_123799,134.55,45,8,1,Oxidation (M),13275,50S ribosomal protein L7/L12
226,356,WP_011131455,134.55,45,8,1,Oxidation (M),13173,50S ribosomal protein L7L12 Prochlorococcus marinus
223,262,ETNP_120m_free_PROKKA_115074,134.45,41,13,13,,24466,Poly(beta-D-mannuronate) C5 epimerase 7
153,1271,NP_30m_PROKKA_23933,134.14,30,10,0,Carbamidomethylation; Deamidation (NQ); Ammonia-loss (N),14384,hypothetical protein
299,1897,ETNP14_120mab_PROKKA_13393,134.03,23,4,0,Oxidation (M),21172,Alpha-keto acid-binding periplasmic protein TakP precursor
299,1900,NP_100m_PROKKA_09018,134.03,15,4,0,Oxidation (M),31289,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
306,1801,WP_026292852,133.93,6,5,0,,68698,molecular chaperone DnaK Rubritalea marina
97,474,ETNP_100m_particle_PROKKA_82300,133.52,58,11,4,Carbamidomethylation; Methyl ester; Methylation; Oxidation (M); Mutation,14624,Tubulin/FtsZ family  GTPase domain
176,1036,WP_042851104,133.49,35,7,0,Carbamidomethylation,15685,photosystem I reaction center subunit II Prochlorococcus sp MIT 0604
315,597,WP_011863563,133.39,13,7,0,,54276,ATP synthase subunit alpha Prochlorococcus
251,1140,NP_85m_PROKKA_05533,133.38,15,5,0,Oxidation (M),39724,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
267,1160,NP_100m_PROKKA_18521,133.38,19,5,0,Oxidation (M),33157,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
267,1171,ETNP14_120maa_PROKKA_54071,133.38,15,5,0,Oxidation (M),39447,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
267,1170,ETNP14_68maa_PROKKA_58668,133.38,15,5,0,Oxidation (M),39447,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
267,1128,ETNP14_68maa_PROKKA_78515,133.38,15,5,0,Oxidation (M),39870,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
285,911,NP_85m_PROKKA_11745,133.04,34,7,1,Carbamidomethylation,27300,Coproporphyrinogen-III oxidase  aerobic
285,913,ETNP_160m_PROKKA_50944,133.04,23,7,1,Carbamidomethylation,39480,Coproporphyrinogen-III oxidase  aerobic
285,912,ETNP_100m_PROKKA_95374,133.04,23,7,1,Carbamidomethylation,39510,Coproporphyrinogen-III oxidase  aerobic
189,470,WP_006171776,132.92,13,6,0,Oxidation (M); Sodium adduct; Sulphone,49866,photosystem II reaction center protein Synechococcus sp WH 5701
189,472,WP_038546000,132.92,13,6,0,Oxidation (M); Sodium adduct; Sulphone,50721,photosystem II reaction center protein Synechococcus sp KORDI-100
189,471,WP_011127543,132.92,13,6,0,Oxidation (M); Sodium adduct; Sulphone,50591,photosystem II reaction center protein Synechococcus
154,1056,WP_042850021,132.86,33,10,0,Deamidation (NQ); Ammonia-loss (N),12306,AbrB family transcriptional regulator Prochlorococcus sp MIT 0604
286,629,ETNP_160m_PROKKA_88436,132.69,13,7,0,,58606,ATP synthase subunit beta
318,623,ETNP_180m_PROKKA_230883,132.69,15,7,0,,50915,ATP synthase subunit beta
318,628,ETNP_300m_PROKKA_22732,132.69,14,7,0,,55804,ATP synthase subunit beta
116,1607,WP_006172463,132.64,47,8,0,Carbamidomethylation; Methylation; Oxidation (M); Ubiquitin; O-Diethylphosphorylation; Maleimide,8844,photosystem I iron-sulfur center Synechococcus sp WH 5701
116,1606,WP_007099573,132.64,47,8,0,Carbamidomethylation; Methylation; Oxidation (M); Ubiquitin; O-Diethylphosphorylation; Maleimide,8828,photosystem I iron-sulfur center Cyanobacteria
116,1605,NP_30m_PROKKA_07332,132.64,47,8,0,Carbamidomethylation; Methylation; Oxidation (M); Ubiquitin; O-Diethylphosphorylation; Maleimide,8828,Photosystem I iron-sulfur center
302,1566,WP_036911385,132.54,47,8,4,Biotinylation,12390,nitrogen regulatory protein P-II Prochlorococcus
87,1623,ETNP_90m_PROKKA_58146,131.81,56,9,0,Carbamidomethylation; Oxidation (M); Ubiquitin; Carbamidomethylation (DHKE  X@N-term); O-Diethylphosphorylation; Maleimide,8876,Photosystem I iron-sulfur center
300,1514,ETNP_120m_particle_PROKKA_08576,131.68,54,9,5,,12248,Nitrogen regulatory protein P-II
300,1513,ETNP_140m_PROKKA_158331,131.68,54,9,5,,12248,Nitrogen regulatory protein P-II
300,1512,ETNP_120m_PROKKA_308269,131.68,54,9,5,,12248,Nitrogen regulatory protein P-II
300,1511,ETNP_90m_PROKKA_90760,131.68,54,9,5,,12248,Nitrogen regulatory protein P-II
300,1510,ETNP_100m_particle_PROKKA_60224,131.68,54,9,5,,12248,Nitrogen regulatory protein P-II
300,1509,ETNP_120m_free_PROKKA_187241,131.68,54,9,5,,12248,Nitrogen regulatory protein P-II
336,545,ETNP_100m_particle_PROKKA_43956,131.64,13,6,2,Deamidation (NQ); Oxidation (M),57100,Photosystem II 44 kDa reaction center protein
336,544,ETNP_120m_PROKKA_236512,131.64,13,6,2,Deamidation (NQ); Oxidation (M),57100,Photosystem II 44 kDa reaction center protein
258,207,ETNP_90m_PROKKA_195230,131.42,10,7,2,,94960,Negative regulator of genetic competence ClpC/MecB
258,206,ETNP_100m_PROKKA_48625,131.42,10,7,2,,94933,Negative regulator of genetic competence ClpC/MecB
471,941,ETNP_100m_PROKKA_73186,131.36,58,5,5,,11204,hypothetical protein
471,940,ETNP_120m_PROKKA_00651,131.36,58,5,5,,11204,hypothetical protein
410,648,ETNP_180m_PROKKA_108943,130.91,13,5,0,,51684,ATP synthase subunit beta
361,1945,ETNP14_120maa_PROKKA_96373,130.44,5,4,0,,68582,Chaperone protein DnaK
466,639,ETNP_100m_particle_PROKKA_78236,130.01,22,6,5,,27255,30S ribosomal protein S3
466,638,ETNP_90m_PROKKA_64997,130.01,22,6,5,,27327,30S ribosomal protein S3
466,637,ETNP_100m_PROKKA_75064,130.01,22,6,5,,27327,30S ribosomal protein S3
344,863,ETNP_140m_PROKKA_75816,129.53,28,6,0,,28313,Coproporphyrinogen-III oxidase  aerobic
114,431,XP_003074279,129.47,22,13,0,Carbamidomethylation; Methyl ester; Methylation; Oxidation (M); Mutation,52955,TBB1_VOLCA Tubulin beta chain ISS  Ostreococcus tauri
332,2240,ETNP_70m_PROKKA_142252,129.09,7,6,2,Mutation,41848,Bacterial actin-related protein
287,1033,ETNP_140m_PROKKA_15089,128.97,20,7,1,Oxidation (M),30980,D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase
287,1035,ETNP_100m_PROKKA_43841,128.97,18,7,1,Oxidation (M),35009,D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase
287,1034,ETNP_120m_PROKKA_275681,128.97,18,7,1,Oxidation (M),35009,D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase
192,717,WP_006173380,128.82,45,8,1,Carbamidomethylation,15749,photosystem I reaction center subunit II PsaD Synechococcus sp WH 5701
252,847,WP_011128574,128.30,26,7,0,,18253,carbon dioxide-concentrating protein CcmK Synechococcus sp WH 8102
265,610,ETNP_90m_PROKKA_48193,128.21,38,6,0,Oxidation (M),13205,50S ribosomal protein L7/L12
265,609,ETNP_100m_particle_PROKKA_79611,128.21,38,6,0,Oxidation (M),13205,50S ribosomal protein L7/L12
265,608,ETNP_120m_PROKKA_223751,128.21,38,6,0,Oxidation (M),13205,50S ribosomal protein L7/L12
265,607,ETNP_100m_PROKKA_37128,128.21,38,6,0,Oxidation (M),13205,50S ribosomal protein L7/L12
248,397,WP_042850283,128.19,16,8,0,Oxidation (M); Oxidation (HW); 2-amino-3-oxo-butanoic_acid,46077,ABC transporter substrate-binding protein Prochlorococcus sp MIT 0604
248,396,WP_038654216,128.19,16,8,0,Oxidation (M); Oxidation (HW); 2-amino-3-oxo-butanoic_acid,46306,ABC transporter substrate-binding protein Prochlorococcus sp MIT 0801
178,1226,ETNP_120m_PROKKA_213547,128.15,72,7,7,Carbamylation; Formylation (Protein N-term); Sodium adduct; Ammonia-loss (N),12564,hypothetical protein
335,388,ETNP_160m_PROKKA_41477,127.95,42,7,2,,17723,50S ribosomal protein L19
335,387,ETNP_100m_PROKKA_57325,127.95,42,7,2,,17723,50S ribosomal protein L19
100,367,XP_003074486,127.82,18,13,0,Carbamidomethylation; Methyl ester; Methylation; Oxidation (M); Mutation,64641,TBB1_VOLCA Tubulin beta chain ISS partial  Ostreococcus tauri
235,850,ETNP_120m_particle_PROKKA_154518,127.47,13,7,0,,48859,ATP synthase subunit beta
429,2723,ETNP_120m_particle_PROKKA_209581,126.97,31,4,0,Carbamidomethylation; Carbamidomethylation (DHKE  X@N-term); Pyro-carbamidomethyl,14995,hypothetical protein
429,2724,ETNP_120m_particle_PROKKA_30032,126.97,29,4,0,Carbamidomethylation; Carbamidomethylation (DHKE  X@N-term); Pyro-carbamidomethyl,15516,hypothetical protein
346,889,ETNP_140m_PROKKA_69877,126.68,17,5,1,,35015,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
272,1986,WP_006171609,126.57,10,4,0,Carbamidomethylation; Replacement of 2 protons by calcium,52569,glutamine synthetase Synechococcus sp WH 5701
249,658,ETNP14_120maa_PROKKA_40215,126.12,5,8,7,Carbamidomethylation; Deamidation (NQ); Methyl ester; Mutation,181476,Multicopper oxidase
334,389,ETNP14_120maa_PROKKA_111366,125.84,21,6,0,,37337,General L-amino acid-binding periplasmic protein AapJ precursor
333,405,NP_85m_PROKKA_08754,125.09,17,8,7,Deamidation (NQ),60176,Sulfite reductase [ferredoxin]
345,881,ETNP_90m_PROKKA_29564,124.95,13,5,1,Mutation,42079,Ferredoxin--NADP reductase
345,880,ETNP_140m_PROKKA_41976,124.95,13,5,1,Mutation,42065,Ferredoxin--NADP reductase
474,984,ETNP_100m_particle_PROKKA_138956,124.93,51,6,2,,10358,hypothetical protein
115,593,ETNP_120m_particle_PROKKA_234095,124.61,26,9,0,Oxidation (M); Sulphone,18907,R-phycoerythrin subunit beta
115,590,ETNP_140m_PROKKA_154199,124.61,26,9,0,Oxidation (M); Sulphone,18960,R-phycoerythrin subunit beta
352,1259,ETNP_90m_PROKKA_171346,124.58,8,4,2,,71718,Chaperone protein HtpG
352,1258,ETNP_120m_PROKKA_145869,124.58,8,4,2,,71787,Chaperone protein HtpG
352,1257,ETNP_100m_PROKKA_12833,124.58,8,4,2,,71787,Chaperone protein HtpG
377,704,ETNP_120m_particle_PROKKA_45848,124.53,17,6,6,Oxidation (M),44250,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
377,703,ETNP_100m_particle_PROKKA_66319,124.53,17,6,6,Oxidation (M),43905,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
377,702,NP_300m_PROKKA_08816,124.53,17,6,6,Oxidation (M),44250,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
377,693,ETNP_160m_PROKKA_38126,124.53,15,6,6,Oxidation (M),50319,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
377,692,NP_300m_PROKKA_15288,124.53,15,6,6,Oxidation (M),50296,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
338,697,NP_85m_PROKKA_22112,124.38,20,6,4,,34368,Taurine-binding periplasmic protein precursor
405,636,ETNP14_120mab_PROKKA_36093,124.19,32,5,0,,22870,General L-amino acid-binding periplasmic protein AapJ precursor
401,461,ETNP14_120maa_PROKKA_44811,123.98,12,6,3,,56862,Multicopper oxidase
401,463,ETNP_120m_free_PROKKA_319751,123.98,10,6,3,,63774,Multicopper oxidase
229,718,ETNP_100m_particle_PROKKA_147384,123.85,12,6,0,Carbamidomethylation,60442,Photosystem I P700 chlorophyll a apoprotein A1
446,2031,ETNP_180m_PROKKA_184767,123.84,7,3,0,,39160,Elongation factor Tu
446,2032,ETNP_300m_PROKKA_08408,123.84,6,3,0,,42707,Elongation factor Tu
448,2037,NP_300m_PROKKA_37428,123.84,7,3,0,,35837,Elongation factor Tu
327,2457,ETNP14_68mB_PROKKA_22634,123.77,16,4,0,Oxidation (M),29180,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
387,1465,ETNP14_68maa_PROKKA_136125,123.68,12,5,0,,29247,Major capsid protein Gp23
288,690,ETNP14_68mB_PROKKA_62206,123.50,16,5,0,,26404,Major capsid protein Gp23
400,1419,ETNP14_68maa_PROKKA_165335,123.33,21,6,1,Deamidation (NQ); Oxidation (M),39238,putative oxidoreductase
260,365,WP_006169762,123.28,45,7,0,Oxidation (M); Amidination of lysines or N-terminal amines with methyl acetimidate,13004,50S ribosomal protein L7L12 Synechococcus
433,1448,ETNP_100m_PROKKA_89338,123.24,7,5,1,,48768,Major capsid protein Gp23
417,947,ETNP_120m_PROKKA_60714,122.47,31,5,1,,20908,Coproporphyrinogen-III oxidase  aerobic
417,948,WP_036911254,122.47,16,5,1,,40773,coproporphyrinogen III oxidase Prochlorococcus
417,949,WP_041384647,122.47,16,5,1,,40800,coproporphyrinogen III oxidase Prochlorococcus marinus
439,1889,ETNP_100m_particle_PROKKA_107631,122.39,20,4,0,,22346,putative peroxiredoxin
468,751,WP_011129698,121.70,14,4,0,,40616,cell division protein FtsZ Prochlorococcus marinus
183,272,ETNP_100m_particle_PROKKA_44691,121.34,17,9,4,Carbamidomethylation; Oxidation (M); Pyro-glu from Q,53920,ATP synthase subunit alpha
341,676,ETNP_120m_free_PROKKA_30047,121.17,20,5,1,,34351,Rod shape-determining protein MreB
341,679,WP_011129521,121.17,19,5,1,,37182,rod shape-determining protein MreB Prochlorococcus
341,678,ETNP_90m_PROKKA_78256,121.17,19,5,1,,37135,Rod shape-determining protein MreB
447,2019,WP_013561434,120.80,4,3,0,,67633,molecular chaperone DnaK Anaerolinea thermophila
319,792,ETNP_160m_PROKKA_195160,120.66,16,5,0,,39753,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
319,791,ETNP_180m_PROKKA_32538,120.66,16,5,0,,39779,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
325,1183,NP_85m_PROKKA_24505,120.51,21,6,0,,18166,Major carboxysome shell protein 1A
326,1178,ETNP14_68mB_PROKKA_25715,120.51,22,6,0,,17088,Major carboxysome shell protein 1C
547,1064,WP_013046714,119.88,10,4,1,,50578,F0F1 ATP synthase subunit beta Candidatus Puniceispirillum marinum
421,1057,EJK52995,119.55,7,4,0,,68445,hypothetical protein THAOC_27647  Thalassiosira oceanica
316,650,ETNP14_68maa_PROKKA_78027,119.42,17,6,0,,34191,DNA-directed RNA polymerase subunit alpha
366,505,WP_011130433,119.31,7,5,0,,94783,ATP-dependent Clp protease ATP-binding protein Prochlorococcus marinus
366,504,WP_036910555,119.31,7,5,0,,94840,Clp protease ClpX Prochlorococcus
521,2410,ETNP_120m_PROKKA_223412,119.30,37,4,4,,6863,hypothetical protein
351,1092,KHE92922,119.18,12,7,1,,51298,F0F1 ATP synthase beta subunit Candidatus Scalindua brodae
349,1015,ETNP14_68maa_PROKKA_195755,119.13,15,6,0,,45016,ATP synthase subunit beta
349,1016,ETNP14_68maa_PROKKA_85177,119.13,13,6,0,,50890,ATP synthase subunit beta
301,1891,NP_125m_PROKKA_02672,119.12,13,4,0,Oxidation (M),39275,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
301,1890,NP_85m_PROKKA_10653,119.12,13,4,0,Oxidation (M),39305,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
136,508,WP_028953685,118.76,27,10,0,Oxidation (M); Sulphone,19143,bleomycin hydrolase Synechococcus
372,924,ETNP_100m_particle_PROKKA_22801,118.67,16,5,1,Carbamidomethylation,43650,Glutamate-1-semialdehyde 2 1-aminomutase
342,689,ETNP_100m_particle_PROKKA_154578,118.64,19,5,1,,37138,Rod shape-determining protein MreB
342,688,ETNP_120m_PROKKA_151419,118.64,19,5,1,,37110,Rod shape-determining protein MreB
342,687,ETNP_90m_PROKKA_173536,118.64,19,5,1,,37110,Rod shape-determining protein MreB
342,686,ETNP_100m_PROKKA_55821,118.64,19,5,1,,37138,Rod shape-determining protein MreB
247,599,ETNP_120m_free_PROKKA_148170,118.57,12,6,0,Oxidation (M),58577,60 kDa chaperonin 2
396,1865,KJS07501,118.44,5,4,0,,68403,molecular chaperone DnaK Flavobacteriales bacterium BRH_c54
414,868,ETNP14_68mB_PROKKA_95524,118.06,17,4,0,,27000,General L-amino acid-binding periplasmic protein AapJ precursor
404,588,ETNP_110m_PROKKA_04906,117.85,19,5,1,,39368,Coproporphyrinogen-III oxidase  aerobic
404,587,ETNP_100m_particle_PROKKA_91680,117.85,19,5,1,,39368,Coproporphyrinogen-III oxidase  aerobic
404,586,ETNP_120m_PROKKA_131951,117.85,19,5,1,,39368,Coproporphyrinogen-III oxidase  aerobic
444,1896,WP_012034149,117.77,6,4,1,,68491,molecular chaperone DnaK Dehalococcoides mccartyi
539,1772,ETNP_120m_particle_PROKKA_89859,117.69,31,5,5,Oxidation (M),25642,Phycobilisome rod-core linker polypeptide CpcG
539,1771,ETNP_120m_PROKKA_03310,117.69,31,5,5,Oxidation (M),25642,Phycobilisome rod-core linker polypeptide CpcG
539,1770,ETNP_100m_particle_PROKKA_20261,117.69,31,5,5,Oxidation (M),25642,Phycobilisome rod-core linker polypeptide CpcG
539,1769,ETNP_120m_free_PROKKA_228279,117.69,31,5,5,Oxidation (M),25642,Phycobilisome rod-core linker polypeptide CpcG
368,611,WP_038544004,117.69,18,6,0,Carbamidomethylated Cys that undergoes beta-elimination and Michael addition of methylamine,38514,fructose-bisphosphate aldolase Synechococcus sp KORDI-100
211,1502,NP_85m_PROKKA_18135,117.62,25,5,0,Carbamidomethylation; Carboxymethyl; Mutation,18507,Photosystem I reaction center subunit III precursor
211,1501,ETNP_140m_PROKKA_159965,117.62,25,5,0,Carbamidomethylation; Carboxymethyl; Mutation,18507,Photosystem I reaction center subunit III precursor
211,1500,ETNP_110m_PROKKA_12720,117.62,25,5,0,Carbamidomethylation; Carboxymethyl; Mutation,18507,Photosystem I reaction center subunit III precursor
168,477,WP_011131137,117.25,8,7,1,Carbamidomethylation,84981,photosystem I P700 chlorophyll a apoprotein A1 Prochlorococcus marinus
168,476,WP_036912725,117.25,8,7,1,Carbamidomethylation,85008,photosystem I P700 chlorophyll a apoprotein A1 Prochlorococcus
563,2288,ETNP_120m_PROKKA_163299,116.93,31,3,3,Sodium adduct,13376,50S ribosomal protein L14
563,2287,ETNP_100m_particle_PROKKA_60875,116.93,31,3,3,Sodium adduct,13376,50S ribosomal protein L14
563,2286,ETNP_140m_PROKKA_79341,116.93,31,3,3,Sodium adduct,13376,50S ribosomal protein L14
563,2285,ETNP_120m_free_PROKKA_159180,116.93,31,3,3,Sodium adduct,13376,50S ribosomal protein L14
563,2284,ETNP_140m_PROKKA_72532,116.93,31,3,3,Sodium adduct,13376,50S ribosomal protein L14
563,2283,ETNP_120m_PROKKA_22823,116.93,31,3,3,Sodium adduct,13376,50S ribosomal protein L14
563,2282,ETNP_100m_PROKKA_76017,116.93,31,3,3,Sodium adduct,13376,50S ribosomal protein L14
563,2281,ETNP_90m_PROKKA_194251,116.93,31,3,3,Sodium adduct,13376,50S ribosomal protein L14
563,2280,ETNP_100m_PROKKA_09661,116.93,31,3,3,Sodium adduct,13376,50S ribosomal protein L14
563,2279,ETNP_110m_PROKKA_38685,116.93,31,3,3,Sodium adduct,13376,50S ribosomal protein L14
563,2278,ETNP_90m_PROKKA_56473,116.93,31,3,3,Sodium adduct,13376,50S ribosomal protein L14
563,2277,NP_100m_PROKKA_18307,116.93,31,3,3,Sodium adduct,13376,50S ribosomal protein L14
563,2276,ETNP_110m_PROKKA_31284,116.93,31,3,3,Sodium adduct,13376,50S ribosomal protein L14
563,2275,NP_85m_PROKKA_14392,116.93,31,3,3,Sodium adduct,13376,50S ribosomal protein L14
279,4888,ETNP_140m_PROKKA_80527,116.84,43,7,2,Carbamidomethylation; Oxidation (M); Carbamidomethylation (DHKE  X@N-term); Cysteine oxidation to cysteic acid,6826,Photosystem I reaction center subunit PsaK precursor
279,4887,ETNP_160m_PROKKA_193731,116.84,43,7,2,Carbamidomethylation; Oxidation (M); Carbamidomethylation (DHKE  X@N-term); Cysteine oxidation to cysteic acid,6826,Photosystem I reaction center subunit PsaK precursor
279,4893,ETNP_110m_PROKKA_21184,116.84,33,7,2,Carbamidomethylation; Oxidation (M); Carbamidomethylation (DHKE  X@N-term); Cysteine oxidation to cysteic acid,8985,Photosystem I reaction center subunit PsaK precursor
279,4891,ETNP_100m_PROKKA_29262,116.84,33,7,2,Carbamidomethylation; Oxidation (M); Carbamidomethylation (DHKE  X@N-term); Cysteine oxidation to cysteic acid,8985,Photosystem I reaction center subunit PsaK precursor
279,4890,ETNP_120m_PROKKA_39566,116.84,33,7,2,Carbamidomethylation; Oxidation (M); Carbamidomethylation (DHKE  X@N-term); Cysteine oxidation to cysteic acid,8985,Photosystem I reaction center subunit PsaK precursor
279,4889,ETNP_120m_particle_PROKKA_166292,116.84,33,7,2,Carbamidomethylation; Oxidation (M); Carbamidomethylation (DHKE  X@N-term); Cysteine oxidation to cysteic acid,8985,Photosystem I reaction center subunit PsaK precursor
279,4894,ETNP_90m_PROKKA_168171,116.84,25,7,2,Carbamidomethylation; Oxidation (M); Carbamidomethylation (DHKE  X@N-term); Cysteine oxidation to cysteic acid,12267,Photosystem I reaction center subunit PsaK precursor
397,2012,YP_004323268.1,116.71,5,4,0,,49520,precursor of major head subunit [Prochlorococcus phage P-RSM4]
397,2011,ADO98523.1,116.71,5,4,0,,49520,precursor of major head subunit [Prochlorococcus phage P-RSM4]
298,1010,ETNP_70m_PROKKA_134630,116.18,11,7,0,,50949,ATP synthase subunit beta
298,1009,ETNP_60m_PROKKA_00635,116.18,11,7,0,,50949,ATP synthase subunit beta
270,1740,ETNP14_68maa_PROKKA_132679,116.02,10,4,1,Oxidation (M); Sodium adduct; Sulphone,50635,Photosystem II 44 kDa reaction center protein
381,1530,WP_011129947,115.81,16,6,1,Oxidation (M),35083,fructose 1 6-bisphosphatase Prochlorococcus marinus
381,1529,WP_036915416,115.81,16,6,1,Oxidation (M),35070,fructose 1 6-bisphosphatase Prochlorococcus
381,1531,ETNP_90m_PROKKA_148211,115.81,15,6,1,Oxidation (M),35902,D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase
454,2303,ETNP_120m_free_PROKKA_124989,115.71,29,6,2,,12263,Nitrogen regulatory protein P-II
